DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
4398,18780,9,2,3,0,697,5598,4,0,0,5671,19349,809,83261,0,0,0,0,1093,63837,0,0,0,0,19424,0,0,0,15105,0,0,0,0,0,3151,2042,2978,0
4399,18780,9,2,3,0,697,5598,4,0,0,4316,14728,1431,147278,0,0,0,0,969,123205,0,0,0,0,24073,0,0,0,10965,0,0,0,0,0,2794,0,0,0
4400,22393,9,3,7,3,1622,4180,2,0,0,13140,44834,331,34060,0,0,0,0,0,34060,0,0,0,8839,0,0,0,0,21372,0,0,0,0,10130,4493,2213,2076,4137
4401,16795,9,3,7,3,1828,4280,2,0,0,21901,74726,942,96932,0,0,0,0,0,88637,0,0,0,14456,0,0,0,0,37866,8295,0,0,0,16174,6230,11435,2379,7099
4402,16795,9,3,7,3,1828,4280,2,0,0,8367,28548,985,101357,0,0,0,0,0,75728,0,0,0,0,25629,0,0,0,20001,0,0,0,0,2369,6178,0,0,2749
4403,20379,9,4,9,0,531,5897,2,0,0,6370,21734,0,0,0,0,0,0,2095,0,0,0,0,4312,0,0,0,0,9984,0,0,0,0,0,5343,1949,0,0
4404,12861,9,4,9,0,531,5897,2,0,0,16331,55721,0,0,0,0,0,0,21645,0,0,0,0,6994,0,0,0,0,20156,0,0,0,0,1297,5629,2772,0,3754
4405,32693,9,1,2,1,1216,4298,5,0,0,5099,17399,443,45575,0,0,0,0,0,19429,0,0,0,0,16493,0,0,0,10744,9653,0,0,0,3065,3590,0,0,0
4406,19246,9,2,3,0,849,5936,4,0,0,6582,22458,4882,502358,0,0,0,0,0,412065,0,0,0,0,66905,0,0,0,15340,23388,0,0,0,2029,5089,0,0,2950
4407,28914,9,3,5,0,1669,2474,5,0,0,29035,99067,0,0,0,0,0,0,19966,0,0,0,0,18333,0,0,0,0,35550,0,0,0,0,20009,5209,0,0,4245
4408,36036,9,3,5,0,1669,2474,4,0,0,4788,16336,378,38909,0,0,0,0,0,13680,0,0,0,0,15688,0,0,0,9194,9541,0,0,0,4470,2672,0,0,0
4409,37062,9,3,7,3,3086,1189,2,0,0,21538,73488,643,66165,0,0,0,0,5862,30577,0,0,0,0,35588,0,0,0,38134,0,0,0,0,23299,6193,3746,795,2848
4410,15990,9,4,8,0,912,5675,2,0,0,6945,23696,1957,201375,0,0,0,0,0,165027,0,0,0,0,36348,0,0,0,20196,0,0,0,0,0,3500,0,0,2738
4411,17632,9,4,9,2,446,1539,2,0,0,4336,14794,613,63078,0,0,0,0,0,21128,0,0,0,0,29526,0,0,0,13167,12424,0,0,0,0,1627,0,0,2468
4412,30857,9,4,9,2,446,1539,2,0,0,10234,34918,564,58036,0,0,0,0,0,35811,0,0,0,0,18795,0,0,0,28499,3430,0,0,0,0,6419,3454,0,0
4413,23771,9,4,9,2,1787,2013,5,0,0,5677,19370,242,24902,0,0,0,0,0,9370,0,0,0,0,15532,0,0,0,12383,0,0,0,0,4193,2794,0,0,0
4414,19858,9,1,2,0,983,4880,5,0,0,10873,37099,26,2631,0,0,0,0,13535,0,0,0,0,7394,0,0,0,0,10330,2631,0,0,0,3310,2530,0,3310,0
4415,42927,9,2,3,0,1083,4889,2,0,0,27683,94454,1402,144266,0,0,0,0,0,63755,0,0,0,0,22319,0,0,0,63743,58192,0,0,0,17228,13483,3337,2729,3976
4416,42927,9,2,3,0,1083,4889,2,0,0,19265,65732,528,54331,0,0,0,0,0,54331,0,0,0,11718,0,0,0,0,32452,0,0,0,0,9148,12414,0,2124,4127
4417,18780,9,2,3,0,740,5297,2,0,0,12741,43472,775,79748,0,0,0,0,0,48649,0,0,0,0,26202,0,0,0,32360,4897,0,0,0,6774,4338,3162,3447,0
4418,79344,9,3,5,0,1555,2957,4,0,0,9355,31920,0,0,0,0,0,0,4749,0,0,0,0,4866,0,0,0,0,16609,0,0,0,0,2717,2979,0,1572,1833
4419,24133,9,3,5,4,2726,992,2,0,0,20661,70495,0,0,0,0,0,0,7745,0,0,0,0,13368,0,0,0,0,26740,0,0,0,0,17922,4720,0,4304,2902
4420,15248,9,3,6,0,1626,3836,4,0,0,6583,22461,386,39719,0,0,0,0,1365,30778,0,0,0,0,8941,0,0,0,10958,0,0,0,0,7025,3113,0,0,2508
4421,15248,9,3,6,0,2716,1291,3,0,0,3949,13474,289,29738,0,0,0,0,0,15514,0,0,0,0,8728,0,0,0,4656,5496,0,0,0,3425,5393,0,0,0
4422,13499,9,3,6,0,2716,1291,2,0,0,26959,91984,0,0,0,0,0,0,11998,0,0,0,0,16338,0,0,0,0,33326,0,0,0,0,23979,6343,0,0,6872
4423,13499,9,3,6,0,2716,1291,2,0,0,14340,48928,0,0,0,0,0,0,16834,0,0,0,0,7175,0,0,0,0,18839,0,0,0,0,0,6080,7674,0,0
4424,19032,9,3,7,0,2704,1437,2,0,0,13231,45144,0,0,0,0,164,14978,0,0,0,12930,0,7602,0,0,0,0,18389,0,0,2048,0,13898,5255,3043,0,4358
4425,18809,9,4,8,0,592,6074,2,0,0,7816,26668,979,100739,0,0,0,0,0,100739,0,0,0,5361,0,0,0,0,18396,0,0,0,0,0,2911,0,0,2541
4426,18809,9,4,8,0,592,6074,4,0,0,3015,10287,371,38176,0,0,0,0,0,29822,0,0,0,0,5326,0,0,0,6513,3028,0,0,0,0,3774,0,0,0
4427,15806,9,4,8,0,3509,1692,2,0,0,5802,19796,260,26754,0,0,0,0,0,12118,0,0,0,0,10587,0,0,0,9757,4049,0,0,0,5781,4258,0,0,2882
4428,15806,9,4,8,0,3509,1692,2,0,0,7250,24737,470,48363,0,0,0,0,0,20995,0,0,0,0,17053,0,0,0,16577,10315,0,0,0,0,8160,0,0,0
4429,13387,9,4,8,0,3509,1692,2,0,0,4882,16657,479,49289,0,0,0,0,0,29984,0,0,0,0,14868,0,0,0,9490,4437,0,0,0,0,7167,4540,595,0
4430,10564,9,4,9,0,4912,0,2,0,0,4344,14822,0,0,0,0,134,12238,0,0,0,0,0,4374,0,0,0,0,6807,0,0,12238,0,1133,2508,0,0,0
4431,15806,9,4,8,0,905,5566,2,0,0,13769,46980,732,75323,0,0,0,0,0,55149,0,0,0,0,20174,0,0,0,32638,0,0,0,0,10134,4208,0,2483,4950
4432,12228,9,4,9,0,531,5897,2,0,0,13538,46191,0,0,0,0,0,0,2823,0,0,0,0,12494,0,0,0,0,23881,0,0,0,0,0,6993,0,0,5332
4433,22586,9,3,7,3,3086,1189,2,0,0,5957,20325,536,55125,0,0,0,0,0,20863,0,0,0,0,21300,0,0,0,8809,12962,0,0,0,7265,4251,0,0,0
4434,23510,9,4,9,2,960,1576,5,0,0,6076,20731,0,0,0,0,0,0,3726,0,0,0,0,5332,0,0,0,0,8171,0,0,0,0,0,3502,0,0,0
4435,30100,9,4,9,2,311,1669,5,0,0,3804,12979,310,31899,0,0,0,0,0,14664,0,0,0,0,12745,0,0,0,9849,4490,0,0,0,1448,1682,0,0,1616
4436,21224,9,4,9,2,234,2223,2,0,0,5277,18006,475,48869,0,0,0,0,0,30732,0,0,0,0,13467,0,0,0,12383,4670,0,0,0,2247,3376,0,1310,1489
4437,24256,9,4,9,2,234,2223,5,0,0,1878,6408,45,4631,0,0,0,0,0,2113,0,0,0,0,1562,0,0,0,4438,956,0,0,0,0,1970,0,0,0
4438,17873,9,4,9,2,135,2642,4,0,0,7437,25375,157,16155,0,0,0,0,0,8539,0,0,0,0,4743,0,0,0,22081,2873,0,0,0,0,3294,0,0,0
4439,33861,9,4,9,2,579,1971,2,0,0,7628,26027,693,71310,0,0,0,0,0,38637,0,0,0,0,19158,0,0,0,19898,13515,0,0,0,0,6129,0,1829,2132
4440,18003,9,1,1,0,777,5312,4,0,0,7167,24455,173,17834,0,0,0,0,13455,0,0,0,0,0,11322,0,0,0,7634,6512,0,0,0,0,3366,0,0,0
4441,16832,9,1,1,0,903,5053,2,0,0,5484,18711,0,0,752,104295,0,0,0,0,73680,0,0,0,0,30615,0,0,12530,0,0,0,0,3479,2702,0,0,2189
4442,20330,9,3,6,0,1626,3836,2,0,0,4487,15310,608,62563,0,0,0,0,0,48854,0,0,0,0,13709,0,0,0,8385,0,0,0,0,1851,5074,0,0,2363
4443,17547,9,4,9,2,828,2443,5,0,0,3936,13430,313,32224,0,0,0,0,0,12539,0,0,0,0,12237,0,0,0,11456,7448,0,0,0,0,1974,0,0,0
4444,17547,9,4,9,2,828,2443,2,0,0,5521,18838,350,36015,0,0,0,0,0,16693,0,0,0,0,19322,0,0,0,16729,0,0,0,0,0,2109,0,2576,1736
4445,19869,9,1,2,0,515,5831,2,0,0,14778,50423,1080,111132,0,0,0,0,0,87944,0,0,0,0,23188,0,0,0,41416,0,0,0,0,3069,5938,3873,1649,4109
4446,10940,9,1,1,0,613,5256,2,0,0,12492,42623,0,0,1121,155471,0,0,0,0,106710,0,0,0,0,48761,0,0,30328,0,0,0,0,2383,9912,0,2387,4757
4447,27244,9,1,2,1,1029,4575,5,0,0,3737,12751,334,34333,255,35358,0,0,0,0,35358,0,0,0,22436,0,0,0,8082,11897,0,0,0,1422,3247,0,0,0
4448,30468,9,1,2,1,1216,4298,5,0,0,1336,4559,27,2796,155,21544,0,0,1173,0,7996,0,0,0,0,13548,0,0,2207,2796,0,0,0,0,1179,0,0,0
4449,28588,9,2,4,0,922,7153,2,0,0,7401,25252,1041,107119,0,0,0,0,0,92309,0,0,0,0,14810,0,0,0,16635,0,0,0,0,2776,5841,2851,1181,1721
4450,17893,9,4,9,2,960,1576,4,0,0,4386,14965,253,26061,0,0,0,0,2543,9651,0,0,0,0,10253,0,0,0,9139,6157,0,0,0,0,3283,0,0,0
4451,18748,9,4,9,2,135,2642,2,0,0,5965,20353,150,15472,0,0,0,0,12140,0,0,0,0,0,9636,0,0,0,7435,5836,0,0,0,0,778,0,0,0
4452,12624,9,1,1,0,777,5312,3,0,0,4887,16675,0,0,993,137684,134,12247,0,0,94322,0,0,0,0,43362,0,0,12993,0,0,12247,0,0,3682,0,0,3936
4453,16110,9,1,2,1,325,6820,3,0,0,7198,24560,1311,134902,0,0,0,0,0,83773,0,0,0,0,36213,0,0,0,20403,14916,0,0,0,0,4157,0,1934,0
4454,11469,9,3,6,0,1797,2620,2,0,0,9264,31609,693,71310,0,0,0,0,0,37893,0,0,0,0,24876,0,0,0,15407,8541,0,0,0,6699,9503,2659,0,2839
4455,11469,9,3,6,0,1626,3836,5,0,0,14589,49776,175,17962,0,0,0,0,0,17962,0,0,0,14231,0,0,0,0,19413,0,0,0,0,10683,5449,0,0,0
4456,26357,9,3,7,3,1937,3402,2,0,0,12576,42909,0,0,0,0,0,0,8301,0,0,0,0,4307,0,0,0,0,14638,0,0,0,0,7822,7841,3567,1113,1622
4457,17547,9,4,9,2,828,2443,4,0,0,3820,13032,502,51611,0,0,0,0,0,38401,0,0,0,0,13210,0,0,0,10362,0,0,0,0,0,2670,0,0,0
4458,33640,9,3,5,4,3458,416,1,0,0,7142,24369,0,0,0,0,0,0,2144,0,0,0,0,9084,0,0,0,0,9568,0,0,0,0,0,3573,0,0,0
4459,37144,9,3,5,4,3458,416,2,0,0,12206,41647,0,0,0,0,0,0,2229,0,0,0,0,6086,0,0,0,0,14247,0,0,0,0,14839,4246,0,0,2885
4460,20963,9,3,7,0,2604,1718,2,0,0,11714,39968,295,30356,0,0,0,0,3402,13342,0,0,0,0,13965,0,0,0,17258,3049,0,0,0,10013,9295,3490,0,0
4461,28588,9,2,4,0,922,7153,2,0,0,9523,32494,1100,113203,0,0,0,0,0,85460,0,0,0,0,14085,0,0,0,20284,13658,0,0,0,5215,6995,0,2194,0
4462,44630,9,3,5,0,1424,3687,5,0,0,5469,18661,85,8713,404,56013,0,0,0,0,30503,0,0,0,0,25510,0,0,8694,8713,0,0,0,6601,3366,0,1280,0
4463,24337,9,4,9,2,1050,1290,5,0,0,3531,12048,72,7383,0,0,0,0,2055,0,0,0,0,0,7383,0,0,0,5274,0,0,0,0,1450,3269,0,0,0
4464,21224,9,4,9,2,579,1971,2,0,0,7882,26893,426,43835,0,0,0,0,0,20516,0,0,0,0,17094,0,0,0,22543,6225,0,0,0,0,4350,3412,0,3781
4466,20737,9,2,3,0,722,7076,2,0,0,8174,27890,888,91375,0,0,0,0,0,81216,0,0,0,0,10159,0,0,0,16476,0,0,0,0,2546,8868,4355,759,2718
4467,18780,9,2,3,0,713,6796,2,0,0,7332,25017,1520,156408,0,0,0,0,0,113996,0,0,0,0,42412,0,0,0,21756,0,0,0,0,0,3261,0,1776,3540
4468,42927,9,2,3,0,1083,4889,2,0,0,7958,27153,636,65444,0,0,0,0,0,45450,0,0,0,0,16537,0,0,0,16731,3457,0,0,0,5757,4665,1739,1422,0
4469,18780,9,2,3,0,1072,5409,2,0,0,26014,88760,1123,115557,0,0,0,0,2398,97905,0,0,0,0,12156,0,0,0,55270,5496,0,0,0,23733,7359,4858,3025,0
4470,15248,9,3,6,0,1797,2620,2,0,0,7151,24400,1097,112881,0,0,0,0,0,84178,0,0,0,0,22232,0,0,0,11225,6471,0,0,0,4334,8841,0,0,0
4471,11469,9,3,6,0,1797,2620,2,0,0,14484,49419,851,87568,0,0,0,0,0,51209,0,0,0,0,26482,0,0,0,27331,9877,0,0,0,16458,5630,5336,0,4729
4472,12664,9,3,6,0,1797,2620,2,0,0,3874,13218,697,71751,0,0,0,0,0,55672,0,0,0,0,12710,0,0,0,6265,3369,0,0,0,2733,4220,0,0,0
4473,22498,9,3,6,0,1626,3836,5,0,0,4704,16050,133,13686,0,0,0,0,4210,0,0,0,0,3237,0,0,0,0,4009,13686,0,0,0,3036,1558,0,0,0
4474,16771,9,3,7,0,2502,1562,2,0,0,18183,62040,347,35706,0,0,0,0,0,17295,0,0,0,0,18411,0,0,0,32242,0,0,0,0,16838,12960,0,2274,9775
4475,25556,9,3,7,0,2374,3348,2,0,0,14103,48119,956,98372,0,0,0,0,0,65193,0,0,0,0,28517,0,0,0,20398,4662,0,0,0,17984,9737,0,4036,0
4476,17547,9,4,9,2,828,2443,2,0,0,5117,17458,650,66876,0,0,0,0,0,41352,0,0,0,0,25524,0,0,0,13387,0,0,0,0,2306,1765,2312,1831,1234
4478,13499,9,3,6,0,1833,2565,1,0,0,30125,102787,0,0,0,0,100,9133,19982,0,0,0,0,17564,0,0,0,0,41176,0,0,9133,0,16900,7165,4577,2538,9468
4479,16358,9,1,2,0,1404,4168,2,0,0,14609,49846,0,0,409,56724,0,0,16407,0,56724,0,0,7450,0,0,0,0,15972,0,0,0,0,5851,4166,0,1350,1967
4480,16358,9,1,2,0,1404,4168,2,0,0,13013,44400,0,0,1294,179465,584,53337,0,0,179465,0,0,6132,0,0,0,0,24308,0,0,53337,0,6327,7633,0,1249,1819
4481,37991,9,3,5,4,4553,83,4,0,0,11735,40040,0,0,0,0,0,0,674,0,0,0,0,6531,0,0,0,0,7568,0,0,0,0,19123,6144,0,0,0
4482,37991,9,3,5,4,4553,83,4,0,0,17440,59505,0,0,0,0,0,0,791,0,0,0,0,10480,0,0,0,0,15602,0,0,0,0,26616,6016,0,0,2484
4483,18780,9,2,3,0,802,5777,2,0,0,12692,43305,1933,198906,0,0,0,0,0,134305,0,0,0,0,47838,0,0,0,30966,16763,0,0,0,7327,5012,0,0,6420
4484,47607,9,3,5,0,1936,2164,3,0,0,31163,106328,0,0,0,0,0,0,15672,0,0,0,0,21797,0,0,0,0,39464,0,0,0,0,22318,7077,0,4695,5414
4485,13499,9,3,6,0,1797,2620,2,0,0,19926,67988,0,0,0,0,0,0,14832,0,0,0,0,9728,0,0,0,0,24039,0,0,0,0,15583,3806,0,0,4430
4486,21796,9,3,7,0,2502,1562,2,0,0,9187,31346,0,0,0,0,0,0,4349,0,0,0,0,5688,0,0,0,0,12202,0,0,0,0,5874,3233,1802,2635,1777
4487,17547,9,4,9,2,828,2443,2,0,0,4997,17050,440,45276,0,0,0,0,1487,20425,0,0,0,0,24851,0,0,0,11021,0,0,0,0,1723,2819,0,1120,2232
4488,13499,9,3,6,0,1269,4047,1,200,27054,18917,64545,0,0,0,0,0,0,12028,0,0,0,27054,10194,0,0,0,0,31583,0,0,0,0,7843,2897,0,2151,4287
4489,13499,9,3,6,0,1269,4047,2,0,0,18418,62842,0,0,0,0,0,0,15736,0,0,0,0,10320,0,0,0,0,22255,0,0,0,0,6380,8151,0,0,3528
4490,13499,9,3,6,0,1269,4047,2,0,0,16334,55732,0,0,0,0,0,0,9957,0,0,0,0,14793,0,0,0,0,21049,0,0,0,0,7184,2749,0,3086,4155
4491,13499,9,3,6,0,1833,2565,2,0,0,11726,40007,0,0,0,0,0,0,6813,0,0,0,0,8031,0,0,0,0,15362,0,0,0,0,7057,2744,0,0,3180
4492,13499,9,3,6,0,1833,2565,1,0,0,18129,61856,0,0,0,0,0,0,11192,0,0,0,0,10956,0,0,0,0,22322,0,0,0,0,11986,5400,3030,899,3220
4493,14372,9,3,6,0,1833,2565,2,0,0,2390,8155,0,0,0,0,290,26486,0,0,0,19205,0,0,0,0,5727,0,5797,0,0,1554,0,0,2358,1426,0,0
4494,14906,9,3,6,0,1833,2565,2,0,0,16501,56301,0,0,0,0,190,17353,11663,0,0,17353,0,4059,0,0,0,0,28527,0,0,0,0,4276,7776,6357,2643,3081
4495,14372,9,3,6,0,1833,2565,2,0,0,12296,41954,0,0,0,0,200,18266,2067,0,0,16820,0,8014,0,0,0,0,16012,0,0,1446,0,8605,7256,7277,0,0
4496,30468,9,1,2,1,1251,4242,5,0,0,1834,6258,27,2796,352,48763,0,0,0,0,27204,0,0,0,0,21559,0,0,3808,2796,0,0,0,683,1767,0,0,0
4497,29806,9,3,5,4,4546,138,5,0,0,7948,27119,0,0,0,0,0,0,1005,0,0,0,0,3990,0,0,0,0,6141,0,0,0,0,11087,4896,0,0,0
4498,43190,9,3,5,4,4546,138,5,0,0,3935,13425,58,6014,0,0,0,0,0,0,0,0,0,4545,0,0,0,0,4071,6014,0,0,0,1798,3011,0,0,0
4499,45469,9,3,7,3,3086,1189,2,0,0,13788,47045,519,53405,0,0,0,0,923,20977,0,0,0,0,21792,0,0,0,20099,10636,0,0,0,18386,7637,0,2516,0
4500,17365,9,4,9,2,106,6083,1,0,0,3587,12239,768,78997,0,0,0,0,0,50059,0,0,0,0,18702,0,0,0,9112,10236,0,0,0,778,2349,0,0,0
4501,17365,9,4,9,2,106,6083,2,0,0,10406,35505,522,53714,0,0,0,0,1731,41319,0,0,0,0,12395,0,0,0,27921,0,0,0,0,1228,4625,0,889,0
4502,44353,9,1,2,0,961,4850,3,0,0,3359,11461,727,74808,0,0,0,0,0,42041,0,0,0,0,21030,0,0,0,6310,11737,0,0,0,3467,1684,0,925,0
4503,12664,9,3,6,0,1797,2620,2,0,0,8369,28554,354,36427,0,0,0,0,0,23629,0,0,0,0,12798,0,0,0,11196,0,0,0,0,9196,8162,0,802,2870
4504,27952,9,3,7,0,2374,3348,2,0,0,5580,19037,938,96571,0,0,0,0,0,66187,0,0,0,0,15092,0,0,0,9591,15292,0,0,0,6773,2673,0,0,0
4505,25556,9,3,7,0,2374,3348,2,0,0,16368,55848,676,69603,0,0,0,0,0,45401,0,0,0,0,18510,0,0,0,21935,5692,0,0,0,25262,8651,0,0,0
4506,26357,9,3,7,3,1937,3402,4,0,0,8586,29295,83,8591,0,0,0,0,8544,0,0,0,0,0,8591,0,0,0,9965,0,0,0,0,6605,4181,0,1483,0
4507,26357,9,3,7,3,1937,3402,5,0,0,8886,30318,81,8349,0,0,0,0,5464,0,0,0,0,0,8349,0,0,0,12049,0,0,0,0,6578,6227,0,3192,0
4508,26357,9,3,7,3,1937,3402,5,0,0,13389,45683,83,8591,0,0,0,0,12030,0,0,0,0,0,8591,0,0,0,15309,0,0,0,0,11914,6430,0,1938,0
4509,22393,9,3,7,3,1937,3402,5,0,0,9861,33647,280,28768,0,0,0,0,0,16188,0,0,0,0,12580,0,0,0,14986,0,0,0,0,14061,4600,0,0,0
4510,33589,9,3,7,3,1937,3402,2,0,0,4085,13938,733,75435,0,0,0,0,0,50401,0,0,0,0,17716,0,0,0,9041,7318,0,0,0,3416,1481,0,0,1994
4511,16119,9,2,4,0,980,5771,2,0,0,24829,84717,888,91375,0,0,0,0,6436,91375,0,0,0,16147,0,0,0,0,51614,0,0,0,0,4322,6198,10200,0,11284
4512,16119,9,2,4,0,980,5771,2,0,0,985,3361,985,101357,0,0,0,0,0,77060,0,0,0,0,24297,0,0,0,2655,0,0,0,0,363,343,0,0,899
4513,15257,9,2,4,0,980,5771,4,0,0,14040,47904,0,0,0,0,0,0,28975,0,0,0,0,5259,0,0,0,0,6605,0,0,0,0,2452,4613,0,0,0
4514,11469,9,3,6,0,1269,4047,2,0,0,7287,24863,999,102797,0,0,0,0,0,86501,0,0,0,0,16296,0,0,0,15008,0,0,0,0,0,9855,1705,0,1966
4515,27593,9,1,2,1,1251,4242,5,0,0,3500,11942,50,5179,420,58245,0,0,0,0,32270,0,0,0,0,25975,0,0,9205,5179,0,0,0,1441,1296,0,988,0
4516,44630,9,3,5,0,1125,4263,3,0,0,15651,53401,0,0,0,0,0,0,15918,0,0,0,0,6404,0,0,0,0,19882,0,0,0,0,7510,3687,3983,1473,2147
4517,59333,9,3,5,0,1420,3047,3,0,0,5545,18918,164,16836,0,0,0,0,4967,0,0,0,0,0,16836,0,0,0,7055,0,0,0,0,1499,5397,0,0,1294
4518,37991,9,3,5,4,4546,138,3,0,0,11995,40927,0,0,0,0,0,0,666,0,0,0,0,7274,0,0,0,0,13146,0,0,0,0,15268,4573,0,0,1990
4519,16346,9,4,8,0,5161,1093,4,0,0,13388,45680,0,0,0,0,0,0,4781,0,0,0,0,7747,0,0,0,0,8743,0,0,0,0,18687,5722,0,0,0
4520,16346,9,4,8,0,5161,1093,4,0,0,11001,37536,0,0,0,0,0,0,3344,0,0,0,0,7567,0,0,0,0,7688,0,0,0,0,15521,3416,0,0,0
4521,16346,9,4,8,0,5161,1093,4,0,0,9472,32318,0,0,0,0,0,0,1132,0,0,0,0,7701,0,0,0,0,8097,0,0,0,0,12788,2600,0,0,0
4522,19252,9,4,8,0,5161,1093,1,0,0,16773,57229,260,26754,0,0,0,0,0,11905,0,0,0,0,11381,0,0,0,23827,3468,0,0,0,20469,12933,9663,0,4372
4523,24607,9,4,9,2,544,1413,2,0,0,14053,47949,1656,170402,0,0,0,0,1381,88508,0,0,0,0,35019,0,0,0,41521,46875,0,0,0,0,5047,0,1742,0
4524,17365,9,4,9,2,106,6083,2,0,0,8301,28323,981,100945,0,0,0,0,1026,44509,0,0,0,0,12999,0,0,0,25101,43437,0,0,0,668,1528,1408,0,0
4525,25470,9,4,9,2,1066,1737,3,0,0,4891,16688,428,44041,0,0,0,0,0,17284,0,0,0,0,19362,0,0,0,13960,7395,0,0,0,0,2728,0,683,2447
4526,25470,9,4,9,2,1066,1737,3,0,0,4423,15091,304,31282,0,0,0,0,3211,0,0,0,0,0,22636,0,0,0,8259,8646,0,0,0,1855,1766,0,0,1345
4527,21224,9,4,9,2,234,2223,2,0,0,15756,53759,1408,144883,0,0,0,0,3538,84856,0,0,0,0,44083,0,0,0,42900,15944,0,0,0,0,7321,0,2132,3106
4528,18003,9,1,1,0,903,5053,5,0,0,15189,51825,0,0,0,0,0,0,20333,0,0,0,0,10985,0,0,0,0,11521,0,0,0,0,5435,3551,0,0,0
4529,16832,9,1,1,0,903,5053,3,0,0,20703,70639,0,0,828,114816,0,0,0,0,114816,0,0,22618,0,0,0,0,35609,0,0,0,0,5461,6951,0,850,7794
4530,16832,9,1,1,0,903,5053,3,0,0,7531,25695,0,0,650,90098,0,0,801,0,90098,0,0,5577,0,0,0,0,10761,0,0,0,0,4292,4264,0,411,2518
4531,17546,9,1,2,0,608,5826,4,0,0,5916,20185,1753,180384,0,0,0,0,0,133871,0,0,0,0,35935,0,0,0,15570,10578,0,0,0,0,4615,0,0,3039
4532,16249,9,1,2,0,608,5826,2,0,0,10783,36792,0,0,0,0,0,0,17440,0,0,0,0,5273,0,0,0,0,7810,0,0,0,0,0,6269,0,955,1086
4533,37561,9,2,3,0,1083,4889,2,0,0,10831,36955,1033,106296,0,0,0,0,0,81231,0,0,0,0,25065,0,0,0,24815,0,0,0,0,8099,4041,0,0,3159
4534,25486,9,2,4,0,1294,4665,5,0,0,6817,23260,0,0,0,0,0,0,9124,0,0,0,0,5166,0,0,0,0,4506,0,0,0,0,1936,2528,0,0,0
4535,12664,9,3,6,0,1797,2620,2,0,0,4625,15781,337,34677,0,0,0,0,0,23801,0,0,0,0,10876,0,0,0,7944,0,0,0,0,3627,4210,1897,0,1881
4536,15749,9,3,6,0,1797,2620,2,0,0,16792,57294,0,0,0,0,0,0,11548,0,0,0,0,7355,0,0,0,0,24696,0,0,0,0,9008,4687,0,689,2465
4537,14805,9,3,6,0,1797,2620,2,0,0,28360,96763,0,0,0,0,385,35179,12774,0,0,35179,0,8064,0,0,0,0,42151,0,0,0,0,18918,14856,5216,755,2703
4538,29771,9,3,7,3,1937,3402,5,0,0,3694,12604,188,19294,0,0,0,0,750,13619,0,0,0,0,5675,0,0,0,5706,0,0,0,0,3776,2372,0,0,0
4539,16795,9,3,7,3,1937,3402,2,0,0,8655,29531,1038,106810,0,0,0,0,0,85801,0,0,0,0,21009,0,0,0,14834,0,0,0,0,6503,8194,3328,1246,1815
4540,16048,9,4,8,0,592,6074,3,0,0,3483,11884,426,43835,0,0,0,0,0,33586,0,0,0,0,10249,0,0,0,8546,0,0,0,0,0,3338,0,0,1762
4541,15814,9,2,4,0,708,7574,2,0,0,9550,32585,970,99813,0,0,0,0,0,99813,0,0,0,6489,0,0,0,0,16811,0,0,0,0,4410,4875,4819,0,3482
4542,17462,9,2,4,0,708,7574,2,0,0,4557,15548,547,56286,0,0,0,0,0,52018,0,0,0,4166,0,0,0,0,6497,4268,0,0,0,1778,3107,0,0,1975
4543,13016,9,3,6,0,1269,4047,2,0,0,22306,76107,0,0,0,0,938,85660,4577,0,0,85660,0,11989,0,0,0,0,27484,0,0,0,0,14399,17658,6223,0,4018
4544,13499,9,3,6,0,1269,4047,2,0,0,20232,69032,0,0,0,0,0,0,15613,0,0,0,0,14285,0,0,0,0,22186,0,0,0,0,10094,6854,0,0,5656
4545,17153,9,2,4,0,1270,4984,5,0,0,11327,38648,824,84790,0,0,0,0,0,55958,0,0,0,0,28832,0,0,0,26898,0,0,0,0,8038,3712,0,1928,0
4546,34182,9,2,4,0,1545,4422,3,0,0,16170,55172,851,87568,0,0,0,0,1152,52964,0,0,0,0,34604,0,0,0,35151,0,0,0,0,10875,7994,0,3141,5421
4547,34697,9,3,5,0,1330,2997,2,0,0,31278,106721,1126,115820,0,0,0,0,0,41336,0,0,0,0,22404,0,0,0,72694,52080,0,0,0,26339,7688,6288,5167,0
4548,17436,9,4,8,0,5161,1093,2,0,0,25655,87535,0,0,0,0,0,0,6271,0,0,0,0,12483,0,0,0,0,32772,0,0,0,0,28406,7603,3980,731,4478
4549,26283,9,3,5,0,1356,3377,4,0,0,8619,29408,0,0,0,0,0,0,9276,0,0,0,0,5342,0,0,0,0,9922,0,0,0,0,1946,2922,0,3142,0
