HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,WOODAMT,CORDPLUS,BURNHRS,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,FODEL,NFODELNC,NDIFFOCO,QUANTFO,LPGDELV,NLPDELNC,NDIFLPCO,KERODEL,NOKRDEL,NDIFKRCO,KEROCASH,NOKRCASH,NKRGALNC,TOTPAYKR,MONEYPY,LPGWATER,LPGWARM,LPGCOOL,LPGFOOD,LPGOUT,LPGOTHER,FOIWATER,FOILWARM,FOILFOOD,KERWATER,KERWARM,KERFOOD,HEATED,AREA1980,GALLONKR,BTUKER,GALLONFO,BTUFO,GALLONLP,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
1084,34134,2,3,01,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,3240,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1085,22173,3,7,06,05,05,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,590,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1086,22749,3,7,07,05,03,1,999,4,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,3900,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1087,18175,4,9,01,05,05,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,976,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1088,25025,1,2,01,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,520,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1089,9679,4,8,03,01,03,9,999,9,01,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,1,0,0,0,0,0,0,0,2160,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1090,26954,3,5,02,01,03,9,999,9,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,1,0,0,0,0,0,0,0,2444,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1091,40963,3,5,03,03,03,9,999,9,05,1,0,05,1,3,1,2,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,1,0,0,0,0,1020,2,999999,9999999,209,28279,999999,9999999,33007,9999999,9999999,28279,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1092,15336,4,9,03,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,07,0,0,0,0,0,0,0,0,0,0,0,0,530,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1093,19460,4,9,05,05,05,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,0,0,0,0,0,0,0,0,2158,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1094,36107,3,5,03,00,99,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1095,18302,1,2,05,03,02,9,999,9,03,1,1,05,1,4,1,3,0,99,9,0,99,9,1,1,3,99996,20,0,0,0,0,1,0,1,1,0,0,1,0,1848,2,5,675,1137,157691,999999,9999999,91816,9999999,4075,115304,9999999,675,42387,9999999,9999999,9999999,9999999,9999999
1096,12807,3,6,03,05,05,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,1458,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1097,20860,3,5,07,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1196,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1098,16533,3,7,01,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,0,0,0,0,0,0,0,0,1912,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1099,15398,1,2,02,03,02,9,999,9,03,0,1,01,1,12,1,4,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,1,1,0,0,0,0,2401,1,999999,9999999,778,105032,999999,9999999,112360,9999999,9999999,81649,9999999,9999999,23383,9999999,9999999,9999999,9999999,9999999
1100,8726,1,1,01,01,07,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,896,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1101,13183,3,6,04,05,05,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,2640,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1102,19797,3,7,02,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,01,0,0,0,0,0,0,0,0,0,0,0,0,975,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1103,19217,3,7,04,05,03,3,999,3,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,5065,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1104,26831,4,9,03,01,06,9,999,9,01,9,9,00,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,400,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1105,22749,3,7,03,07,08,5,40,1,05,9,9,02,9,99,9,9,1,1,1,9,99,9,9,99,9,99999,12,0,0,0,1,0,0,0,0,0,0,0,0,980,2,999999,9999999,999999,9999999,100,9133,9999999,6651,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9133,9999999
1106,11490,1,1,05,03,03,1,999,4,03,9,9,05,1,2,1,4,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,1,1,0,0,0,0,2632,2,999999,9999999,0,0,999999,9999999,101060,9999999,9999999,0,9999999,9999999,0,9999999,9999999,9999999,9999999,9999999
1107,24999,2,3,04,05,05,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,595,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1108,27122,3,6,09,01,03,3,999,4,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,4258,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1109,7862,1,1,06,03,02,3,999,5,03,9,9,05,1,4,1,3,0,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,1,0,1,1,0,0,0,0,1920,2,999999,9999999,843,116916,999999,9999999,82405,9999999,9999999,81299,9999999,9999999,35617,9999999,9999999,9999999,9999999,9999999
1110,10870,4,8,04,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,1230,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1111,16681,4,9,05,05,03,2,999,3,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1940,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1112,10726,1,1,01,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,770,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1113,21252,4,9,08,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1242,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1114,13160,3,6,06,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,0,99,9,1,1,3,899,23,0,0,0,0,0,0,0,0,0,0,1,0,1026,1,5,675,999999,9999999,999999,9999999,9999999,9999999,2038,9999999,9999999,675,9999999,9999999,9999999,9999999,9999999,9999999
1115,21327,3,7,03,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1375,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1116,20037,1,2,04,03,02,1,999,5,05,0,1,05,1,8,1,3,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,1,0,0,0,0,3799,2,999999,9999999,992,137580,999999,9999999,97488,9999999,9999999,137580,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1117,10870,4,8,03,01,02,1,999,5,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,1860,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1118,19424,2,3,04,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,2560,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1119,37301,3,5,04,05,05,5,20,2,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,2184,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1120,12449,1,1,05,03,02,2,999,5,03,9,9,05,1,5,1,3,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,1,1,0,0,0,0,2428,2,999999,9999999,585,81134,999999,9999999,81273,9999999,9999999,68547,9999999,9999999,12587,9999999,9999999,9999999,9999999,9999999
1121,23565,4,9,01,01,07,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1236,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1122,14642,1,2,03,03,02,9,999,9,03,1,0,05,1,5,1,3,0,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,1,1,0,0,0,0,2488,2,999999,9999999,1212,168092,999999,9999999,92589,9999999,9999999,132218,9999999,9999999,35874,9999999,9999999,9999999,9999999,9999999
1123,15638,4,9,03,01,06,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,0,0,0,0,0,0,0,0,1066,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1124,22470,3,5,04,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,2032,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1125,44940,3,5,04,03,03,5,20,3,05,0,1,05,1,3,1,3,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,1,0,0,0,0,1185,2,999999,9999999,486,65592,999999,9999999,42263,9999999,9999999,65592,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1126,19178,4,9,04,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,664,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1127,12657,3,6,03,01,03,9,999,9,01,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,3474,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1128,19776,3,5,04,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,612,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1129,24564,2,3,03,01,03,9,999,9,01,1,0,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2156,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1130,12926,1,1,04,05,05,5,15,4,05,0,1,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,1575,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1131,25721,3,7,02,01,06,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,926,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1132,31921,2,3,01,07,03,5,60,1,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,2147,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1133,8006,2,4,04,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,3632,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1134,8621,2,4,06,05,05,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,572,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1135,17920,2,3,02,01,03,9,999,9,05,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,2837,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1136,22470,3,5,06,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,2304,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1137,13089,1,1,03,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1434,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1138,33220,1,2,01,01,02,9,999,9,01,0,1,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,0,0,0,0,0,1952,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1139,15710,4,9,04,01,03,1,999,4,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,1,0,0,0,0,0,0,0,783,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1140,35804,1,2,04,01,03,2,999,5,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,2880,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1141,9613,4,8,03,01,03,1,999,5,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,2228,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1142,18542,3,5,05,04,11,9,999,9,05,9,9,05,9,99,9,9,9,99,9,0,99,9,1,70,5,1200,17,0,0,0,0,0,0,0,0,0,0,1,0,1150,4,700,94500,999999,9999999,999999,9999999,9999999,9999999,27163,9999999,9999999,94500,9999999,9999999,9999999,9999999,9999999,9999999
1143,22108,2,3,03,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1736,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1144,16293,1,1,06,01,02,9,999,9,01,9,9,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2016,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1145,17194,3,7,03,01,07,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,558,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1146,14596,4,9,06,05,03,9,999,9,05,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,1218,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1147,22470,3,5,07,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,1743,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1148,11211,4,8,05,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,0,0,0,0,0,819,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1149,11246,2,4,01,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,1152,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1150,13358,1,2,04,03,03,9,999,9,05,9,9,05,1,2,1,3,8,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,1,0,0,1,0,0,0,0,1792,2,999999,9999999,265,36753,999999,9999999,47591,9999999,9999999,36753,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1151,21815,1,1,05,05,05,9,999,9,01,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,624,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1152,17884,4,8,03,01,01,2,999,3,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,4104,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1153,17022,4,9,04,05,05,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,441,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1154,18731,2,3,02,01,06,9,999,9,01,9,9,01,9,99,9,9,0,99,9,0,99,9,1,15,3,99999,08,0,0,0,0,1,0,0,0,0,0,1,0,644,2,75,10125,999999,9999999,999999,9999999,9999999,9999999,3783,9999999,9999999,10125,9999999,9999999,9999999,9999999,9999999,9999999
1155,35678,2,3,01,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,09,0,0,0,0,0,0,0,0,0,0,0,0,1171,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1156,17410,1,2,01,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1157,26823,3,7,04,02,07,9,999,9,02,0,1,02,9,99,9,9,1,3,1,9,99,9,9,99,9,99999,03,1,1,0,1,0,0,0,0,0,0,0,0,732,4,999999,9999999,999999,9999999,148,13517,9999999,40759,9999999,9999999,9289,9999999,9999999,3242,9999999,9999999,986,9999999
1158,21463,4,9,05,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,1030,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1159,12807,3,6,05,05,03,5,30,2,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,2582,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1160,17810,1,2,05,03,02,3,999,4,03,1,0,05,1,3,1,3,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,1,1,0,0,0,0,2628,2,999999,9999999,949,131617,999999,9999999,141364,9999999,9999999,104409,9999999,9999999,27208,9999999,9999999,9999999,9999999,9999999
1161,13831,4,9,03,01,06,1,999,5,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1230,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1162,14146,3,6,05,05,04,1,999,5,05,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,1987,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1163,11459,3,6,02,01,06,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,874,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1164,19831,1,2,05,03,02,9,999,9,03,9,9,02,1,4,1,3,1,2,1,9,99,9,9,99,9,99999,08,0,0,0,1,0,0,1,1,0,0,0,0,1097,2,999999,9999999,410,56863,61,5571,69896,2974,9999999,50114,9999999,9999999,6749,9999999,9999999,9999999,5571,9999999
1165,16597,4,9,07,01,03,3,999,5,05,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,1870,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1166,16612,3,6,01,02,07,9,999,9,05,0,1,05,9,99,9,9,1,2,1,9,99,9,9,99,9,99999,03,0,1,0,0,0,0,0,0,0,0,0,0,532,4,999999,9999999,999999,9999999,339,30961,9999999,36827,9999999,9999999,30961,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1167,12991,2,4,05,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1168,17419,3,5,01,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1915,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
