HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,MONEYPY,ELWATER,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWATER,UGWARM,UGCOOL,UGFOOD,UGOUTSID,UGOTHER,HEATED,TYPEHOME,AREA1980,CDD65,CDD70,CDD75,HDD50,HDD55,HDD60,HDD65,HDD70,HUMIDITY,KWH,BTUEL,CUFEETNG,BTUNG,BTUCONV,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ
3925,25176,3,7,5,5,3,5,1,0,5,24,1,1,1,1,1,0,0,0,0,0,0,1242,21,4,2936,1836,958,58,187,464,960,1727,78,20729,70727,999999,9999999,1027,65811,9999999,9474,9999999,9013,9999999,22447,9999999,19044,9999999,10749,4256
3926,25809,2,3,2,7,8,1,0,1,1,13,0,0,1,1,1,1,1,0,1,0,0,2386,21,4,985,458,147,1756,2567,3525,4649,5947,71,6030,20574,520,53353,1027,20137,48864,9999999,32159,9999999,15110,14914,6084,1040,9999999,4620,3680
3927,7564,2,4,5,2,3,2,1,0,2,19,0,0,1,1,1,0,0,0,0,0,0,1276,21,4,1169,590,217,1812,2629,3578,4679,5942,71,12276,41886,999999,9999999,1027,42794,9999999,9999999,9999999,9999999,9999999,30902,9999999,7644,9999999,3340,5922
3928,54018,3,5,1,2,6,5,0,1,2,15,1,1,1,1,1,0,0,0,0,0,0,1172,21,2,2533,1596,755,138,385,840,1543,2431,75,7734,26388,999999,9999999,1027,37434,9999999,1127,9999999,6182,9999999,7703,9999999,6761,9999999,4615,9999999
3929,9613,4,8,6,1,3,5,9,9,1,23,1,0,0,1,1,0,1,0,1,0,0,1078,11,4,1982,1164,529,494,957,1622,2441,3430,51,15916,54305,278,28531,1027,41786,38604,9999999,23576,12853,9999999,33379,4955,9999999,9999999,8073,4313
3930,8783,2,4,1,1,6,1,9,9,1,3,0,0,0,0,1,1,1,0,1,0,1,1032,21,4,1198,724,368,2248,3124,4142,5292,6604,68,3097,10567,1311,134644,1027,10421,120289,9999999,116219,9999999,10684,5226,7741,9999999,9999999,5341,9999999
3931,11459,3,6,1,1,1,1,0,1,1,3,0,0,1,1,1,1,1,0,1,0,0,976,31,4,1151,571,187,1074,1770,2644,3679,4938,71,3693,12599,840,86239,1027,17364,82026,9999999,53482,9999999,26244,5165,6513,3827,9999999,3607,9999999
3932,15459,1,2,1,3,3,5,9,9,5,16,1,0,0,1,1,0,0,0,0,0,0,1835,22,1,874,372,79,1816,2652,3651,4818,6130,68,13830,47188,999999,9999999,1027,32826,9999999,9999999,9999999,19903,9999999,22692,9999999,9999999,9999999,4593,9999999
3933,7660,2,4,1,1,3,1,1,0,5,21,0,0,1,1,1,1,1,0,0,0,0,1424,21,1,2314,1528,906,1533,2276,3153,4143,5255,65,10655,36355,1106,113627,1027,33255,105763,9999999,84494,9999999,29133,19096,9999999,11159,9999999,6100,9999999
3934,15336,4,9,1,1,3,1,9,9,5,24,0,1,0,1,1,1,1,0,0,0,0,2827,31,1,755,217,54,316,741,1379,2328,3559,77,13578,46328,782,80329,1027,40375,108308,2286,54652,9999999,25677,35394,9999999,9999999,9999999,8648,3493
3935,20464,4,9,4,1,3,1,9,9,5,20,0,0,0,1,1,1,1,0,0,0,1,1765,21,2,1439,674,211,43,171,486,1102,2215,68,8477,28924,938,96292,1027,24331,53380,9999999,57353,9999999,32658,21751,6281,9999999,9999999,7173,4214
3936,13726,3,6,1,7,8,5,0,1,5,12,1,1,1,1,1,0,0,0,0,0,0,852,21,4,2000,1189,559,343,735,1362,2200,3213,72,24674,84188,999999,9999999,1027,46082,9999999,4146,9999999,22550,9999999,31373,9999999,18378,9999999,7741,9999999
3937,9239,1,1,7,7,8,5,9,9,5,24,1,1,0,1,1,0,0,0,0,0,0,2504,21,4,516,187,17,2737,3723,4884,6179,7665,67,8927,30459,999999,9999999,1027,35447,9999999,1346,9999999,9893,9999999,17121,9999999,9999999,9999999,2099,2420
3938,8006,2,4,5,1,3,1,1,0,5,8,0,0,1,1,1,1,1,0,0,0,0,1898,21,2,1311,735,337,2374,3318,4395,5614,6890,71,14631,49921,938,96327,1027,42344,128749,9999999,70688,9999999,25639,34072,9999999,6801,9999999,9048,9999999
3939,14596,4,9,6,5,4,5,1,0,5,24,1,1,1,1,1,0,0,0,0,0,0,1348,22,2,1727,943,408,370,822,1414,2230,3200,53,15049,51347,999999,9999999,1027,41505,9999999,10725,9999999,9626,9999999,15164,9999999,10081,9999999,5751,9999999
3940,18293,4,9,5,1,3,1,1,0,5,23,0,0,1,1,1,1,1,0,1,0,0,841,22,2,1543,764,267,85,302,698,1425,2348,72,5769,19684,218,22381,1027,17454,40536,9999999,10456,9999999,9325,8533,2600,5912,9999999,5239,9999999
3941,7726,2,4,4,1,3,1,1,0,5,24,0,0,1,1,1,1,1,0,0,0,1,3174,21,2,736,240,65,4115,5086,6119,7206,8644,68,25075,85556,3155,323969,1027,41996,199025,9999999,228514,9999999,25089,55244,70366,17569,9999999,12743,9999999
3942,8726,1,1,1,1,3,1,0,1,1,5,0,1,1,1,1,1,1,0,1,0,0,859,31,1,758,311,93,1843,2746,3819,5072,6498,67,3031,10342,919,94335,1027,22754,95066,4753,63467,9999999,24188,3946,6680,341,9999999,1302,9999999
3943,19071,3,5,1,1,3,1,0,1,1,21,0,0,1,1,1,1,1,0,1,0,1,1049,21,4,1568,788,246,492,1059,1861,2766,3875,74,11024,37614,969,99485,1027,36606,84375,9999999,59336,9999999,28816,17921,11333,6290,9999999,13403,6811
3944,17914,3,7,2,1,12,1,0,1,1,14,0,0,1,1,1,1,1,0,1,0,0,784,21,1,3326,2212,1252,93,242,561,1091,1843,76,10290,35108,672,69023,1027,40217,32997,9999999,39991,9999999,21935,15290,7097,12273,9999999,7545,7415
3945,14168,4,9,1,1,6,1,0,1,1,25,0,0,1,1,1,1,1,0,1,0,1,1674,21,2,999,337,94,38,158,511,1219,2394,74,3717,12684,539,55393,1027,16658,62654,9999999,27739,9999999,18755,8375,8899,900,9999999,3409,9999999
3946,17304,2,3,2,1,7,1,9,9,0,22,0,0,0,0,1,1,1,0,0,0,0,726,31,1,1059,554,205,1944,2820,3836,4982,6289,69,1886,6435,574,58904,1027,11335,68913,9999999,35085,9999999,23819,4003,9999999,9999999,9999999,2432,9999999
3947,15710,4,9,7,1,3,1,9,9,1,16,0,1,0,1,1,1,1,0,1,0,1,3262,21,1,117,12,0,215,632,1394,2625,4411,77,4403,15023,965,99134,1027,16247,96268,1567,58138,9999999,28483,10267,12513,9999999,9999999,3189,9999999
3948,28336,4,9,6,5,5,1,0,1,5,17,0,1,1,1,1,1,0,0,0,0,0,932,41,2,1389,657,226,72,314,750,1489,2594,74,5137,17527,215,22050,1027,19501,21793,2228,9999999,9999999,22050,12789,9999999,819,9999999,1691,2925
3949,14642,1,2,1,1,3,1,0,1,1,10,0,0,1,0,1,1,1,0,1,0,0,1447,21,2,463,131,15,2209,3128,4230,5495,6986,68,4178,14255,1119,114896,1027,13565,114548,9999999,95243,9999999,14188,10481,5465,545,9999999,3229,9999999
3950,21066,3,5,3,1,3,1,9,9,1,19,0,0,0,1,1,1,1,0,1,0,1,2520,21,2,898,371,81,1497,2262,3191,4300,5588,74,9993,34096,933,95782,1027,21927,89467,9999999,65298,9999999,22446,25831,8038,9999999,9999999,8265,6583
3951,15348,4,9,4,1,3,1,0,1,5,24,0,1,1,1,1,1,1,0,0,0,1,2015,21,2,1409,661,207,44,173,494,1114,2251,68,3018,10297,473,48615,1027,23352,54662,887,22747,9999999,21646,6830,4222,574,9999999,2006,9999999
3952,10111,4,8,6,1,3,1,1,0,5,20,0,0,1,1,1,1,1,0,0,0,0,695,41,2,427,114,19,2791,3796,4944,6258,7770,52,2311,7885,218,22355,1027,12524,36871,9999999,12675,9999999,9680,4395,9999999,1095,9999999,2395,9999999
3953,15184,1,2,3,1,2,1,0,1,5,24,0,0,1,1,1,1,1,0,0,0,0,2304,21,2,615,222,26,2433,3247,4327,5535,6986,62,9224,31472,1200,123216,1027,31725,126629,9999999,94280,9999999,28936,25777,9999999,1396,9999999,4299,5160
3954,16533,3,7,3,1,3,1,0,1,5,20,0,1,1,1,1,1,1,0,0,0,0,1172,21,1,2747,1716,934,99,274,617,1199,1954,76,12441,42449,361,37075,1027,41367,42768,1575,29117,9999999,7958,21961,9999999,12075,9999999,6838,8208
3955,8626,1,1,1,3,2,3,9,9,0,5,0,0,0,0,1,0,0,0,0,0,0,210,41,1,411,127,11,3211,4312,5510,6837,8329,70,891,3040,999999,9999999,1027,2408,9999999,9999999,9999999,9999999,9999999,3040,9999999,9999999,9999999,9999999,9999999
3956,28253,3,5,3,5,4,5,1,0,5,14,1,1,1,1,1,0,0,0,0,0,0,884,22,2,2293,1365,646,167,465,947,1643,2540,75,12262,41838,999999,9999999,1027,51538,9999999,8114,9999999,6670,9999999,12452,9999999,10094,9999999,4508,9999999
3957,17893,4,9,6,1,3,1,1,0,5,22,0,0,1,1,1,1,1,0,0,0,0,2043,21,1,1669,912,395,382,848,1458,2300,3221,53,6004,20486,551,56619,1027,25740,45652,9999999,28398,9999999,28221,12079,9999999,4611,9999999,3796,9999999
3958,8783,2,4,1,1,3,1,9,9,1,13,0,0,0,1,1,1,1,0,1,0,1,1693,21,4,241,43,7,4089,5157,6603,8193,9954,73,1605,5476,1236,126934,1027,8919,136970,9999999,109599,9999999,11158,3329,6177,9999999,9999999,2147,9999999
3959,8680,1,1,6,1,2,5,0,1,5,3,1,0,1,1,1,0,1,0,0,0,0,1134,22,1,765,250,25,1616,2528,3688,4861,6204,70,17411,59406,831,85326,1027,24533,47152,9999999,85326,31181,9999999,22655,9999999,1311,9999999,4259,9999999
3960,22043,3,7,5,1,3,1,1,0,5,25,0,1,1,1,1,1,1,0,0,0,0,2059,21,1,1769,1028,476,1305,1980,2880,4009,5147,62,15153,51702,1639,168300,1027,39274,105950,2413,128200,9999999,40100,26622,9999999,14109,9999999,8558,4615
3961,42630,3,5,7,5,4,5,1,0,5,12,1,1,1,1,1,0,0,0,0,0,0,2958,21,4,785,235,20,1152,1955,2937,4102,5409,69,14478,49399,999999,9999999,1027,55008,9999999,14684,9999999,7896,9999999,24136,9999999,9999999,9999999,2683,2118
3962,19394,4,9,1,7,8,5,9,9,2,18,1,1,0,1,1,0,0,0,0,0,0,980,21,4,576,278,102,2089,3003,4104,5505,7098,53,7588,25890,999999,9999999,1027,33341,9999999,1285,9999999,9272,9999999,11756,9999999,9999999,9999999,3577,2791
3963,32088,2,3,5,3,3,2,9,9,2,7,0,1,0,1,1,0,0,0,0,0,0,1416,21,4,357,75,7,3533,4719,5933,7289,8822,70,8072,27542,999999,9999999,1027,27881,9999999,2949,9999999,9999999,9999999,20910,9999999,9999999,9999999,3683,2934
3964,25809,2,3,5,2,3,5,9,9,2,16,1,0,0,1,1,0,0,0,0,0,0,780,11,4,1078,520,167,1686,2476,3405,4507,5773,71,6237,21281,999999,9999999,1027,24443,9999999,9999999,9999999,7564,9999999,11771,9999999,9999999,9999999,1946,3366
3965,7625,2,4,5,1,3,1,1,0,5,24,0,0,1,1,1,1,1,0,0,0,0,3528,21,2,1687,1005,494,1346,2078,2954,3971,5129,71,8027,27388,1250,128418,1027,35628,95739,9999999,103103,9999999,25315,14966,9999999,9420,9999999,3002,9999999
3966,7961,1,1,1,3,2,1,0,1,1,23,0,0,1,1,1,1,0,0,1,1,0,1725,31,1,463,142,13,2682,3677,4841,6163,7664,67,9508,32441,567,58271,1027,21850,35820,9999999,9999999,9999999,47157,21819,11114,3741,9999999,6881,9999999
3967,8473,1,1,2,3,3,5,9,9,5,22,1,0,0,1,1,0,0,0,0,0,0,2400,21,4,406,108,7,3026,4069,5244,6566,8093,67,8491,28971,999999,9999999,1027,32378,9999999,9999999,9999999,10221,9999999,15384,9999999,9999999,9999999,3366,2681
3968,9679,4,8,2,1,3,1,9,9,1,23,0,0,0,1,1,1,1,0,1,0,0,1663,21,1,527,168,35,2667,3639,4747,6044,7513,53,13185,44987,1599,164259,1027,37349,151339,9999999,118435,9999999,36325,41047,9499,9999999,9999999,3940,3061
3969,16019,4,9,5,5,5,5,9,9,5,17,1,1,0,1,1,0,0,0,0,0,0,432,41,2,156,27,0,1389,2317,3460,5014,6910,67,2987,10192,999999,9999999,1027,25132,9999999,2838,9999999,3858,9999999,2452,9999999,9999999,9999999,1044,1223
3970,23071,2,3,1,1,3,1,0,1,1,20,0,0,1,1,1,1,1,0,1,0,0,2236,21,1,880,390,109,2408,3321,4376,5561,6905,69,9755,33284,1395,143295,1027,21766,127583,9999999,106644,9999999,29965,23234,6686,6571,9999999,3479,9999999
3971,17920,2,3,1,1,3,1,9,9,1,1,0,0,0,0,1,1,1,0,1,0,0,2717,21,1,807,326,91,2341,3262,4295,5476,6836,70,4067,13876,1689,173422,1027,14494,171125,9999999,133486,9999999,30449,10551,9487,9999999,9999999,3325,9999999
3972,15710,4,9,1,1,2,1,9,9,1,22,0,0,0,1,1,1,1,0,1,0,0,660,41,1,1053,298,28,13,103,398,1054,2265,74,2777,9474,367,37652,1027,9546,36198,9999999,15554,9999999,17199,7010,4899,9999999,9999999,2464,9999999
3973,23765,3,6,5,5,3,5,1,0,5,2,1,1,1,1,1,0,0,0,0,0,0,660,31,1,2357,1505,769,322,708,1301,2116,3088,73,7635,26051,999999,9999999,1027,29496,9999999,5596,9999999,4852,9999999,4621,9999999,8427,9999999,2555,9999999
3974,8006,2,4,3,1,3,1,0,1,5,7,0,1,1,1,1,1,1,0,0,0,0,800,22,2,1494,914,475,1597,2346,3230,4266,5465,65,15112,51562,531,54579,1027,27975,60417,3522,33077,9999999,21502,35421,9999999,6472,9999999,6147,4851
3975,11148,4,8,3,2,3,5,9,9,2,3,1,1,0,1,1,0,0,0,0,0,0,320,11,1,3412,2287,1354,210,472,909,1489,2213,38,4070,13888,999999,9999999,1027,18077,9999999,868,9999999,4138,9999999,5116,9999999,9999999,9999999,3766,9999999
3976,38426,1,2,5,5,4,5,1,0,5,16,1,1,1,1,1,0,0,0,0,0,0,646,41,2,879,379,81,1796,2632,3629,4789,6093,68,5590,19073,999999,9999999,1027,21566,9999999,5857,9999999,5728,9999999,3931,9999999,2174,9999999,1383,9999999
3977,18252,3,5,3,5,3,5,1,0,5,9,1,1,1,1,1,0,0,0,0,0,0,1001,22,1,2235,1309,662,168,475,973,1667,2566,72,21205,72351,999999,9999999,1027,65159,9999999,14948,9999999,10516,9999999,21649,9999999,18250,9999999,6988,9999999
3978,9574,2,4,2,1,3,1,1,0,5,9,0,0,1,1,1,1,1,0,0,0,0,2002,31,1,1112,623,286,2768,3679,4698,5807,7127,71,6048,20636,896,91971,1027,26969,111548,9999999,71249,9999999,20722,7892,9999999,6085,9999999,6659,9999999
3979,33796,2,3,5,5,3,5,1,0,5,17,1,1,1,1,1,0,0,0,0,0,0,980,11,1,782,303,75,1867,2725,3729,4898,6251,70,13719,46809,999999,9999999,1027,58088,9999999,16996,9999999,10017,9999999,13199,9999999,2982,9999999,3615,9999999
3980,22753,4,9,2,1,6,1,9,9,1,24,0,1,0,1,1,1,1,0,1,0,1,821,21,1,789,266,75,46,194,627,1496,2740,72,3652,12461,370,37996,1027,15844,42014,785,21690,9999999,11165,8173,5141,9999999,9999999,3503,2790
3981,16019,4,9,5,5,5,1,9,9,5,5,0,1,0,1,1,1,0,0,0,0,0,1342,41,2,179,23,0,120,424,1147,2364,4015,77,4547,15514,188,19262,1027,15642,13956,5244,9999999,9999999,19262,6493,9999999,9999999,9999999,3777,9999999
3982,14564,1,2,1,7,8,1,9,9,5,23,0,0,0,1,1,1,1,0,0,0,1,2665,21,2,526,171,19,2517,3471,4575,5873,7356,73,6829,23301,662,68009,1027,26380,83146,9999999,32966,9999999,31411,20764,3632,9999999,9999999,2537,2002
3983,18542,3,5,3,3,3,5,9,9,2,3,1,0,0,1,1,0,0,0,0,0,0,560,21,4,1077,485,125,1048,1681,2511,3560,4789,68,7996,27282,999999,9999999,1027,23227,9999999,9999999,9999999,11746,9999999,11483,9999999,9999999,9999999,4053,9999999
3984,12807,3,6,1,5,10,5,0,1,5,15,1,1,1,1,1,0,0,0,0,0,0,1479,21,4,1378,715,234,664,1263,2065,3039,4199,72,14466,49358,999999,9999999,1027,78069,9999999,20132,9999999,9010,9999999,14286,9999999,3342,9999999,2588,9999999
3985,66439,1,2,1,1,2,1,9,9,1,22,0,0,0,1,1,1,1,0,1,1,1,1422,21,2,1130,572,183,1376,2141,3071,4188,5464,70,7391,25218,1054,108258,1027,36785,143247,9999999,58945,9999999,17675,17318,31638,9999999,9999999,7900,9999999
3986,19071,3,5,1,1,3,1,1,0,5,10,0,0,1,1,1,1,1,0,0,0,0,1110,41,4,1776,1040,456,391,887,1660,2554,3644,72,7515,25640,375,38486,1027,21394,48962,9999999,20442,9999999,18044,12584,9999999,6791,9999999,6265,9999999
3987,19827,4,9,2,5,5,5,0,1,5,5,1,1,1,1,1,0,0,0,0,0,0,1478,31,4,469,174,39,3084,4100,5259,6555,8047,49,29391,100282,999999,9999999,1027,60913,9999999,60481,9999999,10186,9999999,17738,9999999,1336,9999999,10541,9999999
3988,7726,2,4,5,3,3,5,1,0,5,24,1,0,1,1,1,0,0,0,0,0,0,1980,21,2,582,218,39,4032,5069,6234,7527,8995,68,11069,37767,999999,9999999,1027,50693,9999999,9999999,9999999,9893,9999999,21813,9999999,2724,9999999,3337,2687
3989,20392,1,2,1,3,2,1,0,1,1,12,0,1,1,0,1,1,0,0,1,0,0,2465,31,1,986,473,136,1376,2127,3051,4167,5442,67,5267,17971,169,17340,1027,20733,16422,884,9999999,9999999,12256,10550,5084,600,9999999,5937,3161
3990,9689,4,8,6,1,3,1,9,9,5,22,0,1,0,1,1,1,1,0,0,0,0,2091,21,2,965,474,159,2544,3464,4552,5768,7114,39,2892,9868,618,63430,1027,19072,78601,600,49964,9999999,13466,5374,9999999,9999999,9999999,3894,9999999
3991,7767,2,4,1,1,3,1,0,1,5,18,0,1,1,1,1,1,1,0,0,0,0,2476,21,4,1521,920,467,2146,2982,3953,5051,6304,68,7533,25703,1430,146823,1027,26715,120906,1555,120939,9999999,25884,16593,9999999,2079,9999999,5476,2875
3992,48562,2,3,3,1,3,1,9,9,5,19,0,0,0,1,1,1,1,0,0,0,0,988,21,2,547,190,29,2345,3278,4360,5610,7073,71,7795,26597,942,96771,1027,20804,91215,9999999,69049,9999999,27722,21451,9999999,9999999,9999999,5146,4143
3993,11882,3,6,5,5,4,5,1,0,5,17,1,1,1,1,1,0,0,0,0,0,0,887,41,1,2097,1284,645,461,931,1627,2510,3534,73,11860,40466,999999,9999999,1027,32367,9999999,7824,9999999,8989,9999999,9070,9999999,6110,9999999,8473,9999999
3994,19307,3,7,4,1,3,1,1,0,1,22,0,0,1,1,1,1,1,0,1,0,1,1842,21,4,2631,1654,890,193,435,868,1490,2332,77,11182,38153,686,70448,1027,37622,63910,9999999,43244,9999999,18784,13444,8420,12700,9999999,12009,5553
3995,17288,4,9,5,1,3,1,9,9,1,21,0,0,0,1,1,1,1,0,1,0,1,1620,11,2,1929,1141,593,698,1217,1859,2612,3604,37,5277,18005,510,52362,1027,16111,70390,9999999,31510,9999999,14873,12405,5979,9999999,9999999,5600,3238
3996,25721,3,7,5,5,3,5,1,0,5,19,1,1,1,1,1,0,0,0,0,0,0,779,41,2,2942,1895,1060,151,327,658,1202,1983,75,6691,22830,999999,9999999,1027,35867,9999999,2113,9999999,2874,9999999,6184,9999999,7830,9999999,3829,9999999
3997,16819,1,2,1,1,2,1,9,9,1,17,0,0,0,0,1,1,1,0,1,0,0,352,41,1,568,227,46,2663,3652,4796,6092,7555,69,1223,4173,645,66192,1027,6381,63384,9999999,35856,9999999,25250,2377,5086,9999999,9999999,1796,9999999
3998,14635,4,9,3,1,3,1,1,0,1,24,0,0,1,1,1,1,1,0,1,1,1,2442,21,2,1413,700,245,91,325,749,1530,2384,72,6685,22809,641,65791,1027,27456,78368,9999999,47500,9999999,9149,14673,9142,2945,9999999,5191,9999999
3999,8453,2,4,2,1,3,1,0,1,1,23,0,0,1,1,1,1,1,0,1,0,1,1560,21,4,808,385,124,3267,4210,5251,6495,7879,70,8046,27453,733,75325,1027,22754,76344,9999999,45429,9999999,23919,20792,5977,1199,9999999,5462,4398
4000,25511,3,5,5,5,5,5,9,9,5,5,1,1,0,1,1,0,0,0,0,0,0,2211,21,2,1968,1154,548,313,753,1418,2245,3248,72,12419,42374,999999,9999999,1027,33278,9999999,17698,9999999,8554,9999999,10425,9999999,9999999,9999999,5697,9999999
4001,21066,3,5,1,1,3,1,0,1,1,10,0,0,1,0,1,1,1,0,1,0,0,800,22,2,1966,1153,547,313,753,1418,2245,3248,72,5749,19616,655,67259,1027,31312,92669,9999999,40503,9999999,20698,7343,6058,3343,9999999,8930,2017
4002,8389,2,4,4,1,3,1,1,0,5,25,0,1,1,1,1,1,1,0,0,0,0,3658,21,1,1309,724,294,1602,2399,3340,4423,5659,72,6963,23758,997,102414,1027,26364,141906,1620,84593,9999999,17821,16703,9999999,9999999,9999999,5435,9999999
4003,17763,4,9,4,5,5,5,9,9,5,3,1,1,0,1,1,0,0,0,0,0,0,441,41,1,237,78,12,1308,2227,3422,4859,6540,67,8566,29228,999999,9999999,1027,28872,9999999,11328,9999999,9612,9999999,5021,9999999,9999999,9999999,3267,9999999
4004,6858,2,4,3,3,3,5,9,9,5,22,1,0,0,1,1,0,0,0,0,0,0,1872,21,4,292,59,10,4144,5277,6715,8311,9984,73,9997,34109,999999,9999999,1027,42198,9999999,9999999,9999999,13418,9999999,14138,9999999,9999999,9999999,6553,1169
4005,14370,2,4,1,1,6,1,0,1,5,18,0,0,1,1,1,1,1,0,0,0,0,1116,31,4,844,371,104,2587,3526,4582,5772,7129,69,2727,9305,1055,108367,1027,10511,90953,9999999,88198,9999999,20169,4213,9999999,976,9999999,4116,9999999
4006,9613,4,8,5,1,3,1,9,9,1,24,0,0,0,1,1,1,1,0,1,0,1,1288,21,4,1976,1161,528,495,960,1627,2446,3433,51,7751,26446,939,96408,1027,34262,72255,9999999,41817,9999999,38214,22851,16377,9999999,9999999,3595,6374
4007,10966,3,6,4,5,3,5,1,0,5,2,1,1,1,1,1,0,0,0,0,0,0,664,41,1,2786,1721,894,89,229,521,1035,1846,75,10092,34435,999999,9999999,1027,39137,9999999,2797,9999999,6767,9999999,6058,9999999,13244,9999999,5569,9999999
4008,36503,3,5,5,5,4,5,1,0,5,25,1,1,1,1,1,0,0,0,0,0,0,2865,21,1,3546,2205,1171,30,106,293,654,1215,74,43957,149981,999999,9999999,1027,95327,9999999,16514,9999999,12419,9999999,53911,9999999,50784,9999999,16353,13414
4009,17458,4,8,6,1,3,1,9,9,5,23,0,1,0,1,1,1,1,0,0,0,0,1624,21,2,3352,2242,1327,214,478,913,1495,2222,38,8810,30060,398,40891,1027,29428,45858,2175,21737,9999999,19154,21028,9999999,9999999,9999999,6857,9999999
4010,14635,4,9,3,1,6,1,9,9,1,16,0,0,0,0,1,1,1,0,1,0,0,640,31,2,1648,852,342,72,275,669,1382,2332,72,1883,6425,671,68918,1027,15598,57116,9999999,18401,9999999,38703,3736,11814,9999999,9999999,2689,9999999
4011,24230,2,3,5,1,3,1,9,9,1,16,0,0,0,1,1,1,1,0,1,0,0,552,11,4,653,255,56,3115,4087,5204,6451,7873,72,5512,18807,750,77000,1027,8791,90928,9999999,52716,9999999,20303,13793,3981,9999999,9999999,5014,9999999
4012,23269,1,1,1,1,2,1,9,9,1,10,0,0,0,1,1,1,1,0,1,0,0,1061,31,1,849,373,83,1764,2630,3649,4836,6178,70,2342,7991,1012,103917,1027,11261,119580,9999999,78720,9999999,20315,4712,4882,9999999,9999999,3279,9999999
4013,7660,2,4,2,1,3,1,1,0,1,20,0,0,1,1,1,1,1,0,1,0,0,1571,21,1,606,240,60,4557,5671,6867,8169,9628,66,8388,28620,931,95618,1027,27709,116219,9999999,66638,9999999,24106,20970,4874,3307,9999999,4343,9999999
4014,36503,3,5,6,5,4,5,1,0,5,24,1,1,1,1,1,0,0,0,0,0,0,2259,21,1,1703,1001,458,530,1093,1767,2608,3704,70,15798,53903,999999,9999999,1027,68760,9999999,10806,9999999,8045,9999999,15681,9999999,13039,9999999,6332,3743
4015,31889,3,5,4,5,3,5,1,0,5,24,1,1,1,1,1,0,0,0,0,0,0,1531,21,2,3622,2161,1008,1,6,48,206,574,77,5042,17203,999999,9999999,1027,28997,9999999,2312,9999999,2412,9999999,9822,9999999,9999999,9999999,2657,9999999
4016,18114,2,3,2,3,3,2,9,9,5,20,0,0,0,1,1,0,0,0,0,0,0,1612,21,2,424,117,14,3038,4049,5184,6487,8004,68,8540,29138,999999,9999999,1027,29832,9999999,9999999,9999999,9999999,9999999,25046,9999999,9999999,9999999,4092,9999999
4017,30672,4,9,6,1,3,1,9,9,5,22,0,0,0,1,1,1,1,0,0,0,0,1208,31,1,921,265,66,250,587,1092,1889,3408,77,7024,23966,271,27798,1027,23600,43596,9999999,15295,9999999,12503,16627,9999999,9999999,9999999,7339,9999999
4018,8942,4,8,3,1,3,1,9,9,5,18,0,0,0,1,1,1,1,0,0,0,1,1132,21,2,1405,824,397,2244,3066,4053,5203,6466,39,5004,17074,1197,122944,1027,24292,110829,9999999,75949,9999999,25525,14409,21470,9999999,9999999,2665,4628
4019,20566,1,2,1,3,2,3,0,1,1,12,0,0,1,0,1,0,0,0,1,0,0,674,41,2,976,424,102,1533,2300,3237,4368,5668,62,1264,4313,23,2369,1027,6910,3735,9999999,9999999,9999999,9999999,2146,2369,393,9999999,1774,9999999
4020,21563,3,5,3,1,6,5,0,1,5,5,1,0,1,1,1,0,1,0,0,0,0,336,21,4,1514,801,290,417,913,1634,2551,3660,74,7408,25276,677,69557,1027,28347,30346,9999999,69557,6169,9999999,12714,9999999,1215,9999999,5178,4040
4021,8617,1,1,2,3,2,3,0,1,1,20,0,0,1,0,1,0,0,0,1,0,0,785,31,2,563,175,19,2267,3211,4317,5567,6997,67,2566,8755,34,3448,1027,10709,5637,9999999,9999999,9999999,9999999,3821,3448,548,9999999,4386,9999999
4022,18114,2,3,5,1,3,1,1,0,1,9,0,0,1,1,1,1,1,0,1,0,1,913,41,2,468,163,39,2726,3755,4899,6173,7708,68,3134,10693,326,33451,1027,11229,58492,9999999,16451,9999999,12306,6173,4694,2028,9999999,2492,9999999
4023,7295,2,4,1,1,2,1,9,9,1,13,0,0,0,1,1,1,1,0,1,0,1,2166,21,1,786,342,92,3366,4368,5506,6770,8122,68,5728,19544,493,50651,1027,19929,163395,9999999,43596,9999999,4221,12138,2834,9999999,9999999,7406,3533
4024,8518,1,1,4,3,2,3,1,1,5,22,0,0,1,1,1,0,0,0,0,0,0,3927,21,2,349,85,11,2751,3788,4993,6362,7920,67,10259,35004,999999,9999999,1027,25760,9999999,9999999,9999999,9999999,9999999,25955,9999999,2869,9999999,6180,8082
4025,9613,4,8,1,1,6,1,9,9,1,22,0,1,0,1,1,1,1,0,1,0,1,1440,21,4,1983,1195,623,742,1308,1972,2731,3701,38,8577,29265,351,36085,1027,20819,77705,2093,26156,9999999,5942,10768,3987,9999999,9999999,16404,9999999
4026,14635,4,9,3,1,3,1,1,0,5,25,0,1,1,1,1,1,1,0,0,0,1,2115,21,2,1796,889,311,73,260,599,1224,2277,72,11475,39153,863,88589,1027,43193,71254,2006,49097,9999999,32516,18940,6976,4700,9999999,13507,3676
