HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR,BTUELLGT 
7361, 14820,9,3,6,0,2514, 1641,1,     0,     0, 25191, 85952,     0,     0,     0,     0,     0,     0, 15623,     0,     0,     0,     0,  7445,     0,     0,     0,     0, 32962,     0,     0,     0,     0,22367,    0, 7555, 5838, 3303, 1441, 3625, 5170
7362, 17961,9,4,9,0, 151, 6173,1,     0,     0, 28383, 96843,     0,     0,     0,     0,     0,     0, 26965,     0,     0,     0,     0, 26272,     0,     0,     0,     0, 37776,     0,     0,     0,     0,    0,    0, 5830,    0, 5397,    0, 6803, 6242
7363,  6583,9,3,6,0,1924, 2833,1,     0,     0, 19256, 65701,   429, 44101,     0,     0,     0,     0,     0, 38436,     0,     0,     0, 11953,     0,     0,     0,     0, 21272,  5665,     0,     0,     0,22526,    0, 9950, 4642,    0,    0, 3851, 1996
7364,  4461,9,3,7,0,2373, 3721,3,     0,     0, 14171, 48351,     0,     0,     0,     0,     0,     0, 18365,     0,     0,     0,     0,  6374,     0,     0,     0,     0,  8252,     0,     0,     0,     0,10001,    0, 5359,    0,  931,    0,    0, 3664
7365, 36280,9,1,2,1,1127, 4826,2,     0,     0, 23953, 81728,  3255,334614,     0,     0,     0,     0,     0,252600,     0,     0,     0,     0, 60951,     0,     0,     0, 31427, 21063,     0,     0,     0,35528,    0,14773, 3792,    0,  518,    0, 4648
7366, 22305,9,2,3,0, 720, 6690,2,     0,     0, 34624,118137,     0,     0,     0,     0,     0,     0, 63536,     0,     0,     0,     0, 13384,     0,     0,     0,     0, 35619,     0,     0,     0,     0,    0,    0, 5598, 6122, 1516,    0, 3448, 6109
7367, 12645,1,1,1,0, 796, 6117,3,     0,     0,  7782, 26552,     0,     0,   913,126624,     0,     0,     0,     0,126624,     0,     0,  5050,     0,     0,     0,     0, 15803,     0,     0,     0,     0,  630,    0, 5069,    0, 2315,    0, 2478, 1915
7368, 20532,9,2,3,0,1050, 5904,2,    15,  2025, 34574,117966,     0,     0,     0,     0,     0,     0, 49674,     0,     0,     0,  2025, 17109,     0,     0,     0,     0, 37126,     0,     0,     0,     0, 8006,    0, 6051, 4600, 1449, 1343, 3379, 6014
7369, 26218,9,2,3,0, 843, 6185,4,     0,     0,  3799, 12962,  1072,110239,     0,     0,     0,     0,     0, 86999,     0,     0,     0,     0, 18732,     0,     0,     0,  7609,  4508,     0,     0,     0,    0,    0, 5353,    0,    0,    0,    0, 3049
7370, 15215,9,4,9,2, 141, 7052,2,     0,     0, 16486, 56250,     0,     0,     0,     0,     0,     0, 27713,     0,     0,     0,     0,  5418,     0,     0,     0,     0, 17378,     0,     0,     0,     0,  609,    0, 5132, 4628,  693,  457, 2228,  963
7371,  9335,9,1,2,0, 716, 6499,4,     0,     0,  2643,  9018,  2129,218861,     0,     0,     0,     0,     0,183673,     0,     0,     0,     0, 28373,     0,     0,     0,  7747,  6815,     0,     0,     0,    0,    0, 1271, 1511,    0,    0, 1739,  545
7372,  5942,9,3,5,4,3538,  187,5,     0,     0, 11505, 39255,     0,     0,     0,     0,     0,     0,  1543,     0,     0,     0,     0,  7734,     0,     0,     0,     0, 10555,     0,     0,     0,     0,13498,    0, 5925,    0, 2628,    0,    0, 2338
7373, 13101,9,4,9,0, 143, 7602,2,     0,     0, 19501, 66537,     0,     0,     0,     0,     0,     0, 33589,     0,     0,     0,     0,  9195,     0,     0,     0,     0, 13456,     0,     0,     0,     0, 1264,    0, 9033,    0, 1010,    0,    0, 5331
7374,  4481,9,2,4,0,1055, 6838,2,     0,     0, 16365, 55837,  1094,112463,     0,     0,     0,     0,     0, 88976,     0,     0,     0,     0, 23487,     0,     0,     0, 32123,     0,     0,     0,     0,15068,    0, 8646, 5504, 1292, 3054, 3687, 4318
7375, 15098,9,2,4,0, 553, 8482,2,     0,     0, 16485, 56247,  2016,207245,     0,     0,     0,     0,     0,175086,     0,     0,     0,     0, 32159,     0,     0,     0, 34342,     0,     0,     0,     0, 4480,    0,17425,    0, 3481, 1860, 4677, 8588
7376,  5675,9,1,1,0, 314, 7177,1,     0,     0, 10191, 34772,     0,     0,   454, 62965,     0,     0,     0,     0, 62965,     0,     0,  9344,     0,     0,     0,     0, 21136,     0,     0,     0,     0,    0,    0, 4292, 1575, 1038,  833, 1669, 3536
7377, 14302,9,2,4,0, 592, 6822,4,     0,     0,  6233, 21267,   841, 86424,     0,     0,     0,     0,     0, 63288,     0,     0,     0,     0, 22530,     0,     0,     0, 13618,   606,     0,     0,     0, 2127,    0, 5522,    0, 2841,    0,    0, 2561
7378, 12735,9,4,9,0,  81, 5490,2,     0,     0, 15525, 52971,     0,     0,     0,     0,     0,     0, 24164,     0,     0,     0,     0,  9440,     0,     0,     0,     0, 15245,     0,     0,     0,     0,    0,    0, 4122, 1922, 1125,  524, 2558, 3531
7379, 23573,9,2,3,0, 881, 6039,2,     0,     0, 11110, 37907,   949, 97557,     0,     0,     0,     0,     0, 72822,     0,     0,     0,     0, 19846,     0,     0,     0, 23994,  4889,     0,     0,     0, 8894,    0, 5019, 2279,    0,  535, 3278, 2158
7380, 22819,9,4,9,2,1874,  691,3,     0,     0,  3457, 11795,   518, 53250,     0,     0,     0,     0,   676,     0,     0,     0,     0,     0, 36211,     0,     0,     0,  8974, 17039,     0,     0,     0,    0,    0, 2145,    0,    0,    0,    0, 1813
7381, 11796,9,1,2,0, 959, 5789,2,     0,     0,  6441, 21977,     0,     0,  1569,217605,     0,     0,     0,     0,195403,     0,     0,     0,     0, 22202,     0,     0, 17380,     0,     0,     0,     0,    0,    0, 4597, 4582,  978,    0, 3149, 1200
7382,  5970,9,4,9,0,  71, 5214,5,     0,     0, 18670, 63702,     0,     0,     0,     0,     0,     0, 18670,     0,     0,     0,     0, 16659,     0,     0,     0,     0, 23008,     0,     0,     0,     0,    0,    0, 5365, 6261, 2005,  935,    0, 4300
7383, 13481,9,1,1,0, 872, 5643,5,     0,     0,  2898,  9888,   619, 63616,     0,     0,     0,     0,     0, 38574,     0,     0,     0,     0, 25042,     0,     0,     0,  7063,     0,     0,     0,     0,    0,    0, 2825,    0, 1146,    0,    0, 2446
7384, 20735,9,3,7,3,3100, 1163,5,     0,     0,  8703, 29696,   270, 27781,     0,     0,     0,     0,  5369,     0,     0,     0,     0,     0, 27781,     0,     0,     0, 14515,     0,     0,     0,     0, 4852,    0, 4960,    0, 3949,    0,    0, 1537
7385,  5275,9,2,3,0, 537, 7393,5,     0,     0,  4199, 14327,   337, 34644,     0,     0,     0,     0,  4265,  6662,     0,     0,     0,     0, 27982,     0,     0,     0,  9111,     0,     0,     0,     0,    0,    0,  951,    0, 1196,  941,    0, 1842
7386,  4998,9,3,5,4,3329,  248,2,     0,     0, 11220, 38283,     0,     0,     0,     0,     0,     0,  3916,     0,     0,     0,     0,  5952,     0,     0,     0,     0, 15697,     0,     0,     0,     0, 7819,    0, 4899,    0, 1047, 1187, 2380, 2871
7387, 24383,9,4,9,2, 290, 3132,2,     0,     0, 14814, 50545,  1180,121304,     0,     0,     0,     0,     0, 78760,     0,     0,     0,     0, 33293,     0,     0,     0, 33754,  9251,     0,     0,     0,    0,    0,16791,    0,    0, 3965, 4788, 6280
7388, 21631,9,1,2,1, 655, 7091,2,     0,     0,  7805, 26631,  2204,226571,     0,     0,     0,     0,   922,183013,     0,     0,     0,     0, 43558,     0,     0,     0, 20947,     0,     0,     0,     0,  776,    0, 3986, 2285, 2188,  827, 2079, 4766
7389,  4420,9,3,6,0,1377, 4030,2,     0,     0, 22112, 75446,     0,     0,     0,     0,     0,     0, 17844,     0,     0,     0,     0, 15939,     0,     0,     0,     0, 28405,     0,     0,     0,     0, 9819,    0, 3439, 2539, 3151, 2218, 2678, 4472
7390, 13292,9,4,8,0, 390, 6237,2,     0,     0,  8531, 29108,  1270,130556,     0,     0,     0,     0,     0,100315,     0,     0,     0,     0, 29575,     0,     0,     0, 21234,   666,     0,     0,     0,    0,    0, 7874,    0, 1213,  462,    0, 3017
7391, 13722,9,4,8,0,   0,10835,2,     0,     0,  4334, 14788,  1106,113697,     0,     0,     0,     0,     0, 86006,     0,     0,     0,     0, 22792,     0,     0,     0, 13310,  4899,     0,     0,     0,    0,    0, 1478, 1147,  861,    0, 2459, 2218
7392, 13670,9,1,2,1,1254, 4780,5,     0,     0,  1203,  4103,   501, 51456,     0,     0,     0,     0,     0, 22458,     0,     0,     0,     0, 23174,     0,     0,     0,  2620,  5824,     0,     0,     0,  794,    0,  689,    0,    0,    0,    0,  886
7393,  3979,9,3,5,0,2029, 3361,2,     0,     0,  7013, 23928,   201, 20663,     0,     0,     0,     0,     0, 12891,     0,     0,     0,     0,  7772,     0,     0,     0, 16876,     0,     0,     0,     0, 3833,    0, 3219, 2140, 1903,  264, 1617, 2332
7394, 21095,9,4,9,2,1383, 1001,2,     0,     0,  5264, 17961,   455, 46774,     0,     0,     0,     0,   934, 20491,     0,     0,     0,     0, 23497,     0,     0,     0, 13252,  2786,     0,     0,     0,    0,    0, 3775,    0,  903,  343,    0, 2712
7395, 19213,9,1,2,1, 665, 6768,5,     0,     0,  5514, 18814,   337, 34640,     0,     0,     0,     0,     0, 22874,     0,     0,     0,     0, 11766,     0,     0,     0, 10273,     0,     0,     0,     0, 3898,    0, 4643,    0, 1800,  558,    0, 1067
7396, 10950,9,4,9,2, 844,  859,5,     0,     0,   671,  2289,   192, 19738,     0,     0,     0,     0,     0,  4500,     0,     0,     0,     0, 11276,     0,     0,     0,  1641,  3962,     0,     0,     0,    0,    0,  648,    0,    0,    0,    0,  349
7397,  6443,9,1,2,1, 945, 5703,3,     0,     0,  3385, 11550,   655, 67298,     0,     0,     0,     0,     0, 49955,     0,     0,     0,     0, 17343,     0,     0,     0,  7314,     0,     0,     0,     0, 2854,    0, 1382,    0,  378,  606, 1214, 1597
7398,  3869,9,2,3,0, 499, 7611,2,     0,     0,  4805, 16395,     0,     0,     0,     0,  1230,112336,     0,     0,     0, 87144,     0,     0,     0,     0, 20444,     0, 12364,     0,     0,  4748,     0,    0,    0, 4031, 1426,    0,    0, 1750, 2976
7399, 17948,9,4,9,2,1795, 1905,3,     0,     0,  4117, 14047,   337, 34644,     0,     0,     0,     0,     0, 16116,     0,     0,     0,     0, 14524,     0,     0,     0,  8686,  4004,     0,     0,     0, 3201,    0, 2160,    0,    0,  473,    0, 4268
7400, 18336,9,4,9,2, 831,  852,5,     0,     0,  1428,  4872,   119, 12230,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 12230,     0,     0,     0,  3392,     0,     0,     0,     0,    0,    0, 1480,    0,  505,    0,    0,  768
7401,  8494,9,3,6,0,1698, 4386,2,     0,     0,  6440, 21973,   756, 77717,     0,     0,     0,     0,     0, 52614,     0,     0,     0,     0, 19583,     0,     0,     0, 12450,  5520,     0,     0,     0, 6332,    0, 3191, 2949,    0,    0, 2024, 1891
7402,  5417,9,3,5,0,2068, 2862,2,     0,     0,  9104, 31063,   678, 69698,     0,     0,     0,     0,     0, 49487,     0,     0,     0,     0, 15859,     0,     0,     0, 18036,  4352,     0,     0,     0, 8243,    0, 4784, 3404,  645,  425, 2077, 2755
7403, 15491,9,2,4,0, 453, 8585,2,     0,     0,  7585, 25880,     0,     0,     0,     0,   535, 48862,  1302,     0,     0, 48862,     0,  3675,     0,     0,     0,     0, 15380,     0,     0,     0,     0, 1291,    0, 4232, 3456,  728,  479, 2340, 2613
7404, 17391,9,3,5,0,2067, 2455,2,     0,     0, 15074, 51432,     0,     0,     0,     0,     0,     0, 13975,     0,     0,     0,     0,  8671,     0,     0,     0,     0, 21316,     0,     0,     0,     0, 4361,    0, 3109, 3947, 2617,    0, 2287, 3310
7405, 23340,9,1,2,0, 524, 6546,2,     0,     0, 10220, 34871,     0,     0,   882,122307,     0,     0,     0,     0, 95985,     0,     0,     0,     0, 26322,     0,     0, 29179,     0,     0,     0,     0,    0,    0, 5692, 6031, 1214,  565, 2761, 5882
7406, 17061,9,3,5,0, 819, 5124,2,     0,     0, 14010, 47802,     0,     0,   700, 97083,     0,     0,     0,     0, 97083,     0,     0, 17101,     0,     0,     0,     0, 26214,     0,     0,     0,     0,    0,    0, 4487, 3467, 1648,    0,    0, 5971
7407,  8519,9,4,9,0, 139, 4569,5,     0,     0,  4391, 14982,     0,     0,     0,     0,     0,     0,  7108,     0,     0,     0,     0,  2255,     0,     0,     0,     0,  3054,     0,     0,     0,     0,    0,    0, 2565,    0,  521,    0,    0,  708
7408, 12645,9,1,1,0, 630, 6748,2,     0,     0, 10771, 36751,     0,     0,  2207,306142,     0,     0,     0,     0,272570,     0,     0,     0,     0, 33572,     0,     0, 20597,     0,     0,     0,     0,12458,    0, 3696, 4377,  881,  411, 2004, 5369
7409, 11844,9,3,6,0,2031, 2755,2,     0,     0, 18480, 63053,   480, 49299,     0,     0,     0,     0,     0, 40375,     0,     0,     0, 18455,     0,     0,     0,     0, 27546,  8924,     0,     0,     0,11715,    0, 5337, 3806,    0,    0, 8482, 3138
7410, 18574,9,2,3,0, 708, 6797,2,     0,     0, 20995, 71635,     0,     0,     0,     0,   691, 63087,     0,     0,     0, 50659,     0,     0,     0,     0, 12428,     0, 48554,     0,     0,     0,     0, 4034,    0,19047, 8562, 6373,    0, 6821, 7215
7411, 24572,9,3,5,4,2707, 1200,2,     0,     0, 18710, 63839,     0,     0,     0,     0,     0,     0,  9982,     0,     0,     0,     0,  8159,     0,     0,     0,     0, 23265,     0,     0,     0,     0,10765,    0,11668,    0, 2267,  352, 2856, 6706
7412,  8302,9,2,4,0, 298, 8346,2,     0,     0,  5143, 17548,     0,     0,     0,     0,  1223,111697,  1073,     0,     0,111697,     0,  3411,     0,     0,     0,     0,  9306,     0,     0,     0,     0,    0,    0, 3758, 2153,  600,    0, 1928, 1394
7413, 19690,9,2,4,0, 864, 6357,2,     0,     0,  9320, 31800,  1240,127472,     0,     0,     0,     0,     0, 92777,     0,     0,     0,     0, 34695,     0,     0,     0, 25770,     0,     0,     0,     0,    0,    0, 6030, 4136, 1806, 1450, 3647, 2314
7414, 12293,9,4,9,0,  85, 5147,2,     0,     0,  4643, 15842,   847, 87072,     0,     0,     0,     0,     0, 68198,     0,     0,     0,     0, 18370,     0,     0,     0, 13619,   504,     0,     0,     0,    0,    0, 2223,    0, 1122,  523,    0, 3472
7415, 19637,9,2,3,0, 731, 6654,2,     0,     0,  6807, 23225,  1829,188021,     0,     0,     0,     0,     0,143618,     0,     0,     0,     0, 31259,     0,     0,     0, 15054, 13144,     0,     0,     0, 4894,    0, 3277, 2248,    0,    0,    0, 3859
7416,  4367,9,1,1,0, 770, 5660,2,     0,     0,  2703,  9223,     0,     0,   463, 64188,     0,     0,   793,     0, 49307,     0,     0,     0,     0, 14881,     0,     0,  7344,     0,     0,     0,     0,    0,    0, 1086,    0,  442,  292, 1424, 2485
7417, 18597,9,4,9,2, 783,  940,5,     0,     0,  1202,  4101,   217, 22337,     0,     0,     0,     0,     0,  7035,     0,     0,     0,     0, 11770,     0,     0,     0,  2628,  3532,     0,     0,     0,    0,    0, 1473,    0,    0,    0,    0,  742
7418, 13724,9,3,6,0,2066, 3118,2,     0,     0, 23691, 80834,  2725,280130,     0,     0,     0,     0,  1679,201529,     0,     0,     0,     0, 62203,     0,     0,     0, 55236, 16398,     0,     0,     0, 6047,    0,17872,    0,    0, 3136, 3786,14076
7419, 13111,9,3,5,0,2250, 2524,3,     0,     0,  1573,  5368,   521, 53514,     0,     0,     0,     0,     0, 31228,     0,     0,     0,     0, 17492,     0,     0,     0,  3328,  4794,     0,     0,     0,    0,    0, 2040,    0,    0,    0,    0, 1069
7420,  7477,9,4,9,0, 117, 4733,4,     0,     0, 17061, 58212,     0,     0,     0,     0,     0,     0, 27949,     0,     0,     0,     0, 13856,     0,     0,     0,     0, 12903,     0,     0,     0,     0,    0,    0, 3504,    0, 1237,    0,    0, 4039
7421, 20699,9,4,9,0, 262, 4622,5,     0,     0, 10114, 34510,     0,     0,     0,     0,     0,     0, 12883,     0,     0,     0,     0, 10031,     0,     0,     0,     0,  7262,     0,     0,     0,     0,    0,    0, 4334,    0, 1251,    0,    0, 1280
7422,  4040,9,2,4,0,1064, 5741,2,     0,     0, 25371, 86566,     0,     0,   200, 27738,     0,     0,     0,     0, 27738,     0,     0, 16911,     0,     0,     0,     0, 50228,     0,     0,     0,     0,10663,    0, 8764, 9166, 1444, 1338, 3366, 6818
7423, 19952,9,2,3,0, 770, 6713,2,     0,     0,  9530, 32516,  1292,132818,     0,     0,     0,     0,     0,106058,     0,     0,     0,     0, 26760,     0,     0,     0, 19672,     0,     0,     0,     0, 7558,    0, 5286, 4543, 2388,    0, 2556, 1638
7424,  4663,9,3,5,0,1674, 3358,2,     0,     0, 11438, 39026,     0,     0,     0,     0,     0,     0, 11990,     0,     0,     0,     0,  4390,     0,     0,     0,     0, 13393,     0,     0,     0,     0, 6725,    0, 2528, 2754, 1408,    0, 1507, 2808
7425, 17866,9,2,4,0, 915, 6011,5,     0,     0,  7668, 26163,     0,     0,     0,     0,     0,     0,  7188,     0,     0,     0,     0,  5383,     0,     0,     0,     0,  8453,     0,     0,     0,     0, 1626,    0, 3513, 2348,  806,    0,    0, 1373
7426, 25347,9,4,9,2,1712,  758,2,     0,     0, 11050, 37703,   626, 64353,     0,     0,     0,     0,     0, 29463,     0,     0,     0,     0, 34731,     0,     0,     0, 21242,   159,     0,     0,     0,11787,    0, 4674,    0, 1315, 1966, 2374, 5184
7427,  3804,9,1,2,1, 607, 6886,2,     0,     0,  7519, 25655,  1368,140630,     0,     0,     0,     0,     0, 87211,     0,     0,     0,     0, 40387,     0,     0,     0, 14538, 13032,     0,     0,     0, 7542,    0, 3575,    0,    0,  335,    0, 3438
7428, 19635,9,3,7,3,2849, 1430,2,     0,     0, 10070, 34359,   434, 44615,     0,     0,     0,     0,     0, 29664,     0,     0,     0,     0, 11167,     0,     0,     0, 15219,  3784,     0,     0,     0,12649,    0, 6491, 5434,    0,  538,    0, 3677
7429,  3283,9,1,1,0, 701, 5790,2,     0,     0,  6656, 22710,     0,     0,  1057,146614,     0,     0,     0,     0,106176,     0,     0,     0,     0, 40438,     0,     0, 19625,     0,     0,     0,     0, 1016,    0, 2069, 1482, 2345,  364, 1775, 2747
7430,  6053,9,2,3,0, 417, 8093,5,     0,     0,  3453, 11782,   292, 29994,     0,     0,     0,     0,     0, 20909,     0,     0,     0,     0,  9085,     0,     0,     0,  6890,     0,     0,     0,     0, 1545,    0, 3347,    0, 1946,    0,    0, 1839
7431, 16753,9,3,5,0,1927, 2488,2,     0,     0,  9431, 32179,     0,     0,     0,     0,   625, 57081,     0,     0,     0, 57081,     0,  5567,     0,     0,     0,     0, 14906,     0,     0,     0,     0, 7924,    0, 3782, 3574,  716,    0, 1628, 2848
7432, 19362,9,2,3,0,1469, 5291,4,     0,     0,  2105,  7182,   528, 54278,     0,     0,     0,     0,     0, 35381,     0,     0,     0,     0, 18897,     0,     0,     0,  5215,     0,     0,     0,     0,  709,    0, 1258,    0,  387,    0, 1245, 1162
7433, 21294,9,3,5,0,2059, 2457,2,    10,  1350, 23113, 78862,     0,     0,   472, 65462,     0,     0,  1385,     0, 65462,     0,  1350, 12318,     0,     0,     0,     0, 44286,     0,     0,     0,     0,11486,    0, 9387,14726, 3287, 2587, 3123, 6864
