HHID,NWEIGHT,REGIONC,DIVISION,TYPEHUQ,STORIES,DIRACC,YEARMADE,HOTH2O,HEATWATR,HINATTIC,ROOFPCT,ATTIC3YR,WALLINS,WALLS3YR,DUCTS,PIPEINS,WATERINS,STRIP,CAULKADD,BASEMENT,BASEINS,FLOOREXT,DOORS,STORMSO,INDOWS,PANESINS,CHANGES,SAMEFEET,SAMEHEAT,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,INSIDE,LINEARFL,PREHEAT,PREUN,PREHOME,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE,TYPEHOME,UNITS,FLOORS,OCCUP
3700,11459,3,6,2,1,9,02,1,9,0,9,9,0,9,0,0,0,1,6,1,0,9,02,00,8,0,0,9,9,3,1,0,5,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,640,0,640,999,0,21,999,99,1
3701,16533,3,7,4,9,0,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,7,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,562,0,562,3,1,31,999,99,1
3702,17920,2,3,1,9,9,06,1,9,6,9,9,6,9,1,1,1,0,1,1,1,4,02,01,12,12,0,9,9,3,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,924,0,924,999,0,11,999,99,1
3703,10772,1,1,2,2,9,01,1,9,1,4,1,2,1,1,1,0,1,1,1,0,9,02,02,16,16,0,9,9,3,1,0,4,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,1400,30,1430,999,0,21,999,99,1
3704,8729,4,8,2,4,9,07,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,01,00,19,19,0,9,9,3,2,0,4,1,0,9,1,9,9,9,9,2,02,3,99999,99999,99999,1882,1092,2974,999,0,21,999,99,1
3705,8473,1,1,1,9,9,04,1,9,1,6,0,1,0,6,0,0,1,1,1,1,4,02,00,12,10,0,9,9,1,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,532,20,552,999,0,11,999,99,1
3706,15710,4,9,2,2,9,01,1,9,0,9,9,0,9,0,0,0,1,0,1,0,9,02,00,13,0,0,9,9,2,1,0,3,1,0,9,1,9,9,9,9,0,01,3,99999,99999,99999,1389,787,2176,65,1,21,999,99,1
3707,6822,2,4,2,1,9,05,1,9,1,4,0,1,0,0,0,0,1,1,1,1,4,03,03,11,11,0,9,9,5,2,0,2,1,0,9,1,9,9,9,9,2,03,2,99999,99999,99999,1848,1176,3024,999,2,21,999,99,1
3708,30970,2,3,2,2,9,05,1,9,1,4,0,1,0,0,1,1,1,1,1,0,9,02,02,13,13,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,1904,0,1904,999,2,21,999,99,1
3709,16114,2,4,2,1,9,04,1,9,1,4,0,1,0,0,0,0,0,1,1,1,4,04,00,9,9,0,9,9,3,3,0,2,1,0,9,5,1,1,0,0,2,03,2,99999,99999,99999,2112,548,2660,999,2,21,999,99,1
3710,16537,2,3,2,2,9,01,1,9,1,6,0,1,0,0,0,0,1,1,1,0,9,02,02,16,16,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,1560,0,1560,999,2,21,999,99,1
3711,38142,3,5,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,7,3,1,1,1,2,1,0,2,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,2816,0,2816,83,1,31,999,99,1
3712,21831,3,7,2,1,9,04,1,9,0,9,9,0,9,0,0,0,0,0,1,0,9,02,01,12,0,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,00,0,99999,99999,99999,875,0,875,999,4,21,999,99,1
3713,28253,3,5,2,1,9,03,1,9,1,4,0,1,0,1,0,0,0,0,1,0,9,02,02,9,9,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1189,0,1189,999,0,21,999,99,1
3714,17083,1,2,4,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,03,8,8,0,9,9,3,2,0,3,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,1574,0,1574,999,4,31,999,99,1
3715,17839,2,3,1,9,9,06,1,9,1,4,0,1,0,1,0,0,0,0,1,1,4,02,01,17,17,0,9,9,2,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,938,0,938,999,0,11,999,99,1
3716,14873,4,8,3,2,0,06,1,9,1,2,0,0,9,0,0,1,0,0,0,9,9,02,00,5,0,0,9,9,2,2,0,3,0,9,9,4,9,9,9,9,9,01,2,99999,99999,99999,2890,0,2890,56,1,22,999,99,1
3717,20666,3,7,3,1,9,06,1,9,1,4,0,1,0,1,0,0,1,1,0,9,9,02,01,7,7,0,9,9,2,2,0,4,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1815,576,2391,999,0,22,999,99,1
3718,30434,3,5,2,3,9,01,1,9,6,9,9,6,9,0,0,0,1,1,1,0,9,03,00,18,16,0,9,9,2,1,0,2,0,9,9,1,9,9,9,9,0,01,3,99999,99999,99999,715,1431,2146,64,1,21,999,99,1
3719,15184,1,2,2,2,9,01,1,9,1,4,0,2,1,0,0,0,1,1,1,1,2,03,03,25,19,0,9,9,4,1,1,2,0,9,9,1,9,9,9,9,1,98,4,99999,99999,99999,2832,0,2832,999,2,21,999,99,1
3720,9613,4,8,2,1,0,07,1,9,1,4,0,1,0,0,1,1,0,0,0,9,9,02,00,8,0,0,9,9,3,1,1,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1215,0,1215,999,0,21,999,99,1
3721,16946,1,1,2,2,9,05,1,9,1,2,1,0,9,0,0,0,1,1,1,0,9,02,02,16,0,0,9,9,2,1,1,5,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,3402,0,3402,999,2,21,999,99,1
3722,7767,2,4,1,9,9,05,1,9,1,6,0,1,0,1,1,1,0,0,1,1,6,02,02,15,15,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,840,0,840,999,0,11,999,99,1
3723,23071,2,3,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,14,0,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1054,0,1054,19,1,31,999,99,1
3724,13358,1,2,2,2,9,01,1,9,1,3,0,1,0,0,1,0,1,1,1,1,3,04,04,31,20,0,9,9,4,1,1,5,0,9,9,1,9,9,9,9,2,02,3,99999,99999,99999,3285,501,3786,999,0,21,999,99,1
3725,15710,4,9,5,9,0,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,3,0,0,9,9,2,1,1,4,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,1108,0,1108,26,1,41,60,3,1
3726,18508,3,5,5,9,0,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,2,0,0,9,9,3,1,0,2,9,9,9,9,9,9,9,9,9,05,1,99999,99999,99999,816,0,816,999,2,41,8,2,1
3727,8006,2,4,2,1,9,04,1,9,1,4,1,1,1,0,0,0,1,1,1,0,9,02,02,16,16,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1680,0,1680,999,0,21,999,99,1
3728,14183,1,1,2,1,9,03,1,9,1,3,0,1,0,0,1,0,1,1,1,0,9,03,02,15,12,0,9,9,3,1,1,4,1,0,9,5,1,1,0,0,2,95,1,99999,99999,99999,1663,638,2301,999,4,21,999,99,1
3729,30795,1,2,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,11,10,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,627,0,627,5,1,31,999,99,1
3730,31758,3,5,2,1,9,03,1,9,1,4,0,1,0,1,1,1,0,1,0,9,9,02,02,15,4,0,9,9,3,1,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1260,0,1260,999,0,21,999,99,1
3731,16503,4,9,3,2,9,06,1,9,6,9,9,6,9,0,0,0,0,0,0,9,9,02,02,6,0,0,9,9,2,2,1,2,1,0,9,4,9,9,9,9,9,05,2,99999,99999,99999,1134,480,1614,999,2,22,999,99,1
3732,42654,3,7,2,1,9,05,1,9,1,4,0,6,9,1,0,0,0,1,0,9,9,03,02,10,10,0,9,9,3,1,1,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1271,264,1535,999,0,21,999,99,1
3733,18693,3,7,2,1,9,02,1,9,0,9,9,1,0,1,1,1,1,1,0,9,9,02,02,13,0,0,9,9,2,1,0,4,0,9,9,0,9,9,9,9,9,02,1,99999,99999,99999,1150,0,1150,999,0,21,999,99,1
3734,8621,2,4,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,2,2,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,601,0,601,5,1,41,96,3,1
3735,44216,2,3,2,2,9,09,1,9,1,4,1,1,1,0,0,0,1,1,1,1,4,02,02,45,45,0,9,9,4,2,1,4,1,0,9,5,1,1,0,0,1,01,2,99999,99999,99999,8454,18,8472,245,5,21,999,99,1
3736,9239,1,1,2,1,9,07,1,9,1,4,1,1,0,1,1,1,1,1,1,0,9,04,04,12,12,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1857,0,1857,999,0,21,999,99,1
3737,7660,2,4,2,1,9,03,1,9,1,4,0,1,0,1,1,0,1,1,1,1,4,03,03,15,15,0,9,9,4,1,1,5,1,1,1,1,9,9,9,9,1,02,2,99999,99999,99999,1353,247,1600,999,0,21,999,99,1
3738,16617,4,9,3,2,9,05,1,9,1,3,0,8,9,1,6,1,0,0,0,9,9,02,00,3,0,0,9,9,2,1,1,2,0,9,9,4,9,9,9,9,9,01,2,99999,99999,99999,871,0,871,1,1,22,999,99,1
3739,16681,4,9,2,1,9,05,1,9,1,4,0,1,0,0,1,1,1,6,1,1,4,03,02,8,8,0,9,9,4,1,0,3,1,0,9,3,9,9,9,9,0,03,1,99999,99999,99999,1152,144,1296,999,2,21,999,99,1
3740,21301,3,6,2,1,9,03,0,1,1,4,0,1,0,0,0,0,1,1,1,0,9,02,01,6,0,0,9,9,2,0,0,0,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,825,0,825,999,0,21,999,99,1
3741,10452,4,8,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,8,0,0,9,9,0,1,0,2,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,360,0,360,999,4,31,999,99,1
3742,17417,4,9,2,1,9,02,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,03,01,13,11,0,9,9,3,1,0,2,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,1192,192,1384,999,0,21,999,99,1
3743,23096,1,2,5,9,9,02,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,8,8,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,21,0,550,0,99999,550,0,550,999,2,41,84,12,1
3744,6822,2,4,2,2,9,01,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,04,03,26,23,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,2,02,3,99999,99999,99999,3024,152,3176,999,0,21,999,99,1
3745,23927,3,7,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,4,0,0,9,9,2,2,0,2,9,9,9,9,9,9,9,9,9,03,1,99999,99999,99999,985,0,985,999,2,41,8,4,1
3746,41274,3,5,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,2,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,619,0,619,5,1,41,88,9,1
3747,18542,3,5,1,9,9,05,1,9,1,4,0,1,0,1,1,1,1,1,1,1,4,03,00,11,0,0,9,9,2,1,0,1,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,672,0,672,999,0,11,999,99,1
3748,17443,4,9,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,3,0,0,9,9,0,1,0,1,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,400,0,400,1,1,41,6,2,1
3749,25089,2,3,5,9,0,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,3,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,601,0,601,5,1,41,12,3,1
3750,25176,3,7,2,2,9,06,1,9,1,4,0,6,9,1,1,0,1,0,0,9,9,03,00,14,0,0,9,9,4,2,0,2,0,9,9,4,9,9,9,9,9,03,2,99999,99999,99999,2895,325,3220,999,2,21,999,99,1
3751,12926,1,1,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,01,6,6,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,701,0,701,8,1,31,999,99,1
3752,7862,1,1,2,1,9,05,1,9,1,4,0,0,9,0,1,0,1,1,1,0,9,03,03,8,8,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,2,02,2,99999,99999,99999,1505,415,1920,999,6,21,999,99,1
3753,18731,2,3,2,1,9,02,1,9,1,4,1,2,0,0,0,1,1,1,1,0,9,03,03,12,12,0,9,9,2,1,0,4,0,9,9,1,9,9,9,9,1,21,2,99999,99999,99999,2301,0,2301,999,2,21,999,99,1
3754,16264,4,9,2,1,9,05,1,9,1,4,0,1,0,1,1,1,1,1,1,0,9,04,02,10,0,0,9,9,3,1,1,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1400,0,1400,999,0,21,999,99,1
3755,29807,4,8,1,9,9,05,1,9,0,9,9,1,0,0,0,0,1,1,1,1,4,02,01,8,8,0,9,9,2,2,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,980,0,980,999,0,11,999,99,1
3756,16610,1,2,2,1,9,04,1,9,6,9,9,1,0,0,6,0,0,1,1,0,9,04,02,21,21,0,9,9,3,2,1,5,1,1,0,1,9,9,9,9,1,02,2,99999,99999,99999,2376,528,2904,999,0,21,999,99,1
3757,14564,1,2,3,2,9,09,1,9,1,4,0,6,9,0,0,1,1,1,0,9,9,02,01,7,7,0,9,9,3,1,1,2,0,9,9,4,9,9,9,9,9,01,2,99999,99999,99999,851,0,851,1,1,22,999,99,1
3758,15710,4,9,2,4,9,01,1,9,1,4,0,2,1,1,1,1,1,1,1,0,9,03,01,18,5,0,9,9,3,2,0,6,1,0,9,5,1,1,0,0,2,95,3,99999,99999,99999,1386,420,1806,999,7,21,999,99,1
3759,19307,3,7,2,1,9,04,1,9,1,4,0,1,0,1,0,0,0,0,1,6,9,01,00,7,0,0,9,9,3,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1128,0,1128,999,0,21,999,99,1
3760,18440,4,9,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,6,1,0,9,9,2,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,791,0,791,11,1,31,999,99,1
3761,14635,4,9,2,2,9,09,1,9,1,4,2,1,2,6,6,0,1,0,0,9,9,05,00,36,0,1,1,1,3,3,0,3,1,0,9,4,9,9,9,9,9,00,0,99999,99999,99999,2381,396,2777,999,4,21,999,99,1
3762,9915,4,8,2,1,0,04,1,9,1,4,0,1,0,1,0,1,1,1,0,9,9,02,00,6,0,0,9,9,2,1,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,648,0,648,999,0,21,999,99,1
3763,25881,3,7,2,1,0,03,1,9,0,9,9,0,9,0,0,0,1,1,1,0,9,02,00,10,0,0,9,9,2,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,960,70,1030,999,0,21,999,99,1
3764,16019,4,9,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,00,4,0,0,9,9,1,2,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1510,0,1510,33,1,41,129,4,1
3765,22749,3,7,2,1,9,04,1,9,1,4,1,1,1,1,1,0,1,1,0,9,9,02,00,13,0,0,9,9,4,2,0,5,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,2600,1050,3650,999,0,21,999,99,1
3766,7767,2,4,2,1,9,03,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,02,02,12,12,0,9,9,3,1,1,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2128,0,2128,999,0,21,999,99,1
3767,14649,2,4,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,3,3,0,9,9,2,1,1,2,9,9,9,9,9,9,9,9,9,02,2,99999,99999,99999,1152,0,1152,999,0,31,999,99,1
3768,7202,2,4,2,1,9,04,1,9,1,4,0,1,0,1,1,1,1,1,1,1,4,03,03,14,14,0,9,9,2,1,0,4,0,9,9,1,9,9,9,9,0,02,2,99999,99999,99999,1600,1600,3200,999,0,21,999,99,1
3769,16614,4,9,2,1,0,01,1,9,1,1,1,0,9,1,0,0,0,0,1,0,9,02,00,14,0,1,3,1,3,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2490,0,2490,999,0,21,999,99,1
3770,35995,1,2,4,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,4,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,500,219,719,8,1,31,999,99,1
3771,17635,3,7,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,6,0,0,9,9,3,2,0,2,9,9,9,9,9,9,9,9,9,02,2,99999,99999,99999,1342,0,1342,999,0,31,999,99,1
3772,24833,1,2,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,1,0,0,9,9,0,1,0,1,9,9,9,9,9,9,9,9,9,03,1,99999,99999,99999,48,0,48,999,2,31,999,99,1
3773,9455,1,1,5,9,0,02,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,8,8,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,569,0,569,999,4,41,32,3,1
3774,6619,2,4,2,2,9,01,1,9,1,3,0,1,0,1,0,1,1,1,1,0,9,03,01,13,13,0,9,9,3,1,0,4,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,1847,0,1847,999,2,21,999,99,1
3775,20637,3,5,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,4,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,632,0,632,6,1,41,8,2,1
3776,10978,2,4,1,9,9,05,1,9,6,9,9,2,0,0,1,1,1,0,1,6,9,02,01,6,6,0,9,9,2,1,1,2,0,9,9,3,9,9,9,9,0,05,1,99999,99999,99999,900,0,900,999,2,11,999,99,1
3777,21278,4,9,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,7,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,494,0,494,1,1,41,20,2,1
3778,25634,2,3,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,2,2,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,595,0,595,4,1,41,12,3,1
3779,21315,3,5,2,1,9,04,1,9,1,4,0,1,0,1,0,0,1,1,1,1,1,03,03,18,18,0,9,9,3,2,1,4,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,3348,792,4140,999,0,21,999,99,1
3780,9915,4,8,5,9,0,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,2,0,0,9,9,2,1,0,1,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,818,0,818,11,1,41,208,3,1
3781,17884,4,8,2,1,9,05,1,9,1,3,0,2,0,1,0,0,0,1,1,0,9,02,00,10,9,0,9,9,4,1,0,2,0,9,9,1,9,9,9,9,2,02,2,99999,99999,99999,1633,695,2328,999,6,21,999,99,1
3782,10826,2,4,2,1,9,03,1,9,1,4,0,6,9,0,0,0,1,1,1,6,9,02,02,13,11,0,9,9,3,1,0,7,1,0,9,1,9,9,9,9,2,02,2,99999,99999,99999,1724,308,2032,999,0,21,999,99,1
3783,26172,3,5,1,9,9,05,1,9,0,9,9,6,9,0,0,0,0,1,1,0,9,02,00,10,0,0,9,9,2,1,0,2,0,9,9,3,9,9,9,9,0,01,1,99999,99999,99999,673,0,673,1,1,11,999,99,1
3784,15535,2,4,2,1,9,05,1,9,1,4,0,1,0,1,1,1,1,1,1,1,4,04,04,24,24,0,9,9,3,2,0,4,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,4800,648,5448,999,0,21,999,99,1
3785,47088,3,5,2,1,9,06,1,9,1,4,0,1,0,0,0,1,1,1,0,9,9,02,00,15,0,0,9,9,3,2,0,4,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1622,462,2084,999,0,21,999,99,1
3786,17163,1,2,2,4,9,03,1,9,1,4,0,1,0,1,1,0,1,1,1,0,9,02,02,16,16,0,9,9,3,1,1,7,1,0,9,2,9,9,9,9,0,95,2,99999,99999,99999,1925,516,2441,999,4,21,999,99,1
3787,20548,2,3,2,2,9,01,1,9,0,9,9,0,9,0,0,0,1,0,1,0,9,03,02,9,0,0,9,9,2,1,0,3,0,9,9,5,1,1,0,0,2,01,3,99999,99999,99999,2120,0,2120,60,1,21,999,99,1
3788,11459,3,6,2,1,9,03,1,9,1,4,0,2,0,0,1,1,1,1,1,6,9,02,02,11,11,0,9,9,3,1,1,3,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1218,0,1218,999,0,21,999,99,1
3789,20440,4,8,2,4,9,06,1,9,1,4,0,1,0,0,0,0,6,6,0,9,9,02,02,13,13,0,9,9,3,2,0,3,1,0,9,4,9,9,9,9,9,02,2,99999,99999,99999,1824,456,2280,999,0,21,999,99,1
3790,14642,1,2,2,2,9,04,1,9,1,6,1,1,0,0,1,0,1,1,0,9,9,02,02,15,15,0,9,9,4,1,1,5,1,0,9,4,9,9,9,9,9,02,2,99999,99999,99999,1776,528,2304,999,0,21,999,99,1
3791,28088,3,5,2,2,9,01,1,9,1,4,0,1,0,0,1,0,0,1,1,0,9,02,00,22,14,1,1,1,4,1,1,4,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,1889,0,1889,55,1,21,999,99,1
3792,12657,3,6,1,9,9,05,1,9,1,4,0,1,0,0,0,1,1,0,1,0,9,03,00,15,0,0,9,9,4,1,1,1,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1664,0,1664,999,0,11,999,99,1
3793,16273,3,6,2,1,0,03,1,9,1,0,0,1,0,0,0,0,1,1,1,0,9,02,00,26,17,0,9,9,3,1,0,4,0,9,9,1,9,9,9,9,1,04,2,99999,99999,99999,2444,0,2444,999,2,21,999,99,1
3794,15914,2,4,2,1,9,05,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,00,20,20,0,9,9,5,4,0,7,1,1,4,1,9,9,9,9,1,02,2,99999,99999,99999,6048,0,6048,999,0,21,999,99,1
3795,25407,3,5,2,1,9,01,1,9,1,4,0,1,0,6,0,0,1,1,1,0,9,03,03,14,14,0,9,9,3,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1152,0,1152,999,0,21,999,99,1
3796,14635,4,9,5,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,5,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,441,0,441,1,1,41,8,2,1
3797,23004,4,9,2,1,9,01,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,03,00,17,0,0,9,9,2,1,1,5,0,9,9,1,9,9,9,9,1,03,2,99999,99999,99999,1998,0,1998,999,2,21,999,99,1
3798,17920,2,3,2,1,9,02,1,9,1,4,0,0,9,0,0,0,0,0,1,0,9,02,02,9,5,0,9,9,3,1,0,3,0,9,9,5,1,1,0,0,2,02,2,99999,99999,99999,1128,231,1359,999,0,21,999,99,1
3799,18173,2,3,1,9,9,06,1,9,1,2,0,1,0,0,1,0,1,1,1,1,2,02,00,8,8,0,9,9,2,1,0,2,0,9,9,5,0,1,0,1,0,01,1,99999,99999,99999,715,126,841,1,1,11,999,99,1
3800,22470,3,5,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,3,0,0,9,9,3,1,1,2,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,1063,0,1063,74,7,41,14,3,1
3801,31392,3,5,3,2,0,04,1,9,0,9,9,6,9,0,0,0,0,0,0,9,9,03,00,5,0,0,9,9,3,2,1,2,1,0,9,4,9,9,9,9,9,01,2,99999,99999,99999,1241,277,1518,9,1,22,999,99,1
3802,21066,3,5,2,2,9,01,1,9,1,4,0,0,9,0,0,1,0,0,1,0,9,03,03,26,26,0,9,9,4,1,0,4,0,9,9,5,1,1,0,0,2,02,3,99999,99999,99999,3888,0,3888,999,0,21,999,99,1
3803,16555,1,2,3,4,9,06,1,9,1,4,1,2,0,0,0,0,1,1,0,9,9,02,02,15,15,0,9,9,3,1,1,4,1,0,9,4,9,9,9,9,9,02,2,99999,99999,99999,1512,550,2062,999,0,22,999,99,1
3804,8942,4,8,2,2,9,07,1,9,0,9,9,1,1,0,0,0,1,1,1,1,4,03,00,13,13,0,9,9,4,4,2,4,1,0,9,1,9,9,9,9,1,02,3,99999,99999,99999,5814,0,5814,999,0,21,999,99,1
3805,7862,1,1,2,8,9,03,1,9,1,4,1,1,1,1,1,1,1,1,1,0,9,03,03,9,9,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2652,0,2652,999,0,21,999,99,1
3806,24974,2,3,2,1,9,03,1,9,1,4,0,1,0,0,0,0,0,1,1,0,9,03,03,10,7,0,9,9,3,1,0,4,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,1976,440,2416,999,0,21,999,99,1
3807,12905,4,8,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,7,2,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,03,1,99999,99999,99999,954,0,954,999,2,31,999,99,1
3808,17235,1,1,2,2,9,01,1,9,1,4,0,0,9,0,0,0,0,0,1,0,9,02,02,15,15,0,9,9,4,1,1,4,0,9,9,1,9,9,9,9,0,95,2,99999,99999,99999,1618,972,2590,110,7,21,999,99,1
3809,23225,3,5,2,1,9,01,1,9,1,4,0,2,0,0,1,1,0,1,1,0,9,02,00,11,0,0,9,9,3,2,0,1,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1153,0,1153,999,0,21,999,99,1
3810,10298,2,4,2,2,9,03,1,9,1,6,0,2,0,0,0,0,1,1,1,0,9,03,03,18,18,0,9,9,4,2,0,2,0,9,9,5,1,1,0,0,2,02,3,99999,99999,99999,1998,370,2368,999,6,21,999,99,1
3811,11497,1,1,2,1,9,03,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,02,14,12,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2274,0,2274,999,0,21,999,99,1
3812,13561,3,6,2,2,9,02,1,9,1,4,0,1,0,0,0,0,0,1,1,0,9,03,03,13,13,0,9,9,3,1,0,5,1,1,0,5,0,1,0,1,0,02,1,99999,99999,99999,1354,640,1994,999,0,21,999,99,1
