DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,URBRUR,ZURBRUR,STORIES,ZSTORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,BASEHEAT,ZBASEHEA,NUMFLRS,PRIORUSE,ORIGTYP,COMMUSE,COMMAMT,MHWIDTH,NCOMBATH,ZNCOMBAT,NHAFBATH,BEDROOMS,OTHROOMS,ZOTHROOM,TOTROOMS,ZTOTROOM,PRKGPLCE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,SQFTEST,HOWSURE,KOWNRENT,HUPROJ,ZHUPROJ,KCOPCOND,ZKCOPCON,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,FLOORS,UNITS,SQFTREG
4591, 15256,9,2,4,0, 487, 7505,2,1,0,3,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 3,0, 1, 4, 7,0,11,0,1,0,0,1,0, 7,1,1,9,0,0,0,10,0,0,9,99,99,999,5132
4592, 15693,9,2,4,0,1332, 5150,2,3,0,4,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0,96,4,1,9,0,0,0, 5,0,0,9,99,99,999,1953
4593, 19833,9,2,3,0, 900, 6171,2,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0,96,4,1,9,0,0,0, 9,0,0,9,99,99,999,2135
4594, 13251,9,4,9,0, 203, 7417,2,1,0,1,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 1, 2,0, 3,0,0,0,0,0,0, 2,1,1,9,0,0,0, 1,0,0,9,99,99,999, 557
4595, 19027,9,3,5,0,1095, 3724,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,2,1,9,0,0,0,14,0,1,1, 7,99,999,1513
4596, 17926,9,2,3,0, 355, 6823,2,4,0,2,0,1,0,1,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 6,0,10,0,1,0,1,0,0, 5,2,1,9,0,0,0,13,0,0,9,99,99,999,4171
4597, 10366,9,3,6,0,1380, 4309,5,1,0,9,0,9,0,9,0,9,0,9,0, 7,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 6,2,2,0,0,0,0, 7,0,0,9,99, 7, 61, 638
4598, 16690,9,4,8,0,2426, 1892,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,2,0,0,0,0, 3,0,1,1, 4,99,999, 589
4599, 32964,9,4,9,2,2027, 1043,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 3,2,2,0,0,0,0, 5,0,1,2,10,99,999,1612
4600, 19071,9,2,4,0, 909, 5948,2,2,0,1,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 4,0, 6,0,1,1,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,1105
4601, 11140,9,4,8,0, 341, 7712,2,2,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 2, 2,0, 4,0,1,1,0,0,0, 2,1,1,9,0,0,0, 3,0,0,9,99,99,999,2196
4602, 17926,9,2,3,0, 508, 6215,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 5, 3,0, 8,0,1,1,0,0,0, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999,3621
4603, 26445,9,2,3,0, 628, 6644,2,1,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,0,0,0,0,0, 5,1,1,9,0,0,0, 1,0,1,2, 9,99,999,1893
4604, 16863,9,1,1,0, 596, 6253,2,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 2, 2,0, 4,0,1,1,0,0,0, 3,3,1,9,0,0,0, 3,0,0,9,99,99,999,1821
4605, 15724,9,3,5,0,1400, 3175,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 4,0, 8,0,1,0,0,0,1, 4,1,1,9,0,1,0, 5,0,0,9,99,99,999,2063
4606,  6100,9,1,1,0, 651, 5998,4,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 4, 2,0, 6,0,9,0,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,1450
4607, 16857,9,2,3,0, 492, 8008,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,2, 2,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,4,2,0,0,0,0, 4,0,1,2, 9,99,999,1020
4608, 16231,9,1,2,1, 284, 7077,3,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 4,0, 7,0,1,0,0,1,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,2461
4609, 23310,9,3,7,3,2659, 1805,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 3, 4,0, 7,0,0,0,0,0,0, 1,1,1,9,0,0,0, 7,0,0,9,99,99,999,1110
4610, 19779,9,4,9,2,2188, 1447,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,1,0,0,1,0,96,4,1,9,0,0,0, 8,0,0,9,99,99,999,1685
4611,  8719,9,4,8,0,1590, 3715,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 1,0, 3,0,0,0,0,0,0, 2,4,1,9,0,0,0, 5,0,0,9,99,99,999, 585
4612, 16863,9,1,1,0, 561, 6275,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 2,2,2,0,0,0,0, 4,1,1,2, 6,99,999,1038
4613,  9307,9,3,7,0,1759, 3595,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,1,0,0,0, 5,1,1,9,0,0,0, 3,0,1,3, 3,99,999,1322
4614, 22689,9,2,3,0, 378, 7994,2,1,0,1,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 1, 2, 4,0, 6,0,1,1,0,0,0, 3,4,1,9,0,0,0, 3,0,0,9,99,99,999,1161
4615, 11839,9,4,9,2,1151,  874,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 2,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 1,3,2,0,0,0,0, 7,0,0,9,99, 2,  8,1028
4616, 15145,9,1,1,0, 570, 6397,3,2,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,4,2,0,0,1,0, 1,0,0,9,99,99,999, 857
4617, 10763,9,1,1,0, 273, 8368,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 2,3,2,0,0,0,0, 1,0,1,3, 1,99,999,1120
4618, 14165,9,1,1,0, 635, 6094,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 3, 4,0, 7,0,9,0,0,0,0, 2,3,2,0,0,0,0, 1,0,1,2, 8, 3,  6,1291
4619, 32576,9,3,7,0,1912, 3577,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 2,1,1,9,0,0,0, 3,0,0,9,99,99,999,1125
4620, 11430,9,4,9,0, 704, 5952,2,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 5, 4,0, 9,0,1,0,1,0,0, 6,1,1,9,0,0,0, 6,0,0,9,99,99,999,3366
4621,  9962,1,1,2,1,1080, 4691,5,2,0,9,0,9,0,9,0,9,0,9,0,98,1,99,0,9,9, 1,0, 0, 1, 3,0, 4,0,9,0,0,0,0,96,1,2,0,0,0,0, 4,0,0,9,99, 5, 36, 850
4622, 12114,9,4,8,0, 551, 5801,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 4, 5,0, 9,0,1,0,1,0,0,96,4,1,9,0,0,0, 5,0,0,9,99,99,999,4220
4623, 10193,9,3,6,0,2553, 1568,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,0, 7,0,1,3, 4, 2, 16, 862
4624, 15759,9,2,4,0,1253, 5022,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 2, 3,0, 5,0,9,0,0,0,0, 3,4,2,0,0,0,0, 7,0,0,9,99,99,999,1174
4625, 18805,9,3,7,3,2801, 1786,2,4,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 2,0, 4,0,1,0,1,0,0, 4,4,1,9,0,1,0, 7,0,1,2, 1,99,999,1408
4626, 17033,9,4,9,2,1583, 2074,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 5,0, 8,0,1,0,1,0,0, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,1871
4627, 15256,9,2,4,0, 940, 5713,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 3,3,1,9,0,0,0, 5,0,0,9,99,99,999,1808
4628, 13404,9,4,8,0, 125, 7749,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,2, 2,0,9,9, 1,0, 0, 2, 1,0, 3,0,9,0,0,0,0, 2,1,2,0,0,0,0, 6,0,1,2,11,99,999, 673
4629, 28985,9,4,9,0, 401, 6157,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,1,1,9,0,0,0,11,0,0,9,99,99,999,1506
4630, 21248,9,2,3,0, 893, 5636,2,3,0,1,0,0,0,1,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,1,1,9,0,0,0, 2,0,0,9,99,99,999,1281
4631, 10407,9,4,8,0,1440, 4078,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 6,0,0,9,99,99,999,1754
4632, 15759,9,2,4,0,1349, 4955,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 2, 2,0, 4,0,0,0,0,0,0, 1,2,2,1,0,0,0, 7,0,0,9,99,99,999,1134
4633, 13744,9,1,1,0, 595, 6179,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 4, 2,0, 6,0,0,0,0,0,0, 3,2,2,0,0,1,0, 1,0,0,9,99,99,999,2250
4634, 21861,9,2,3,0, 459, 7638,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 1, 2, 2,0, 4,0,9,0,0,0,0, 3,4,1,9,0,0,0,10,0,1,1,10, 3, 42, 955
4635,  9045,9,1,2,1, 892, 4874,5,1,0,9,0,9,0,9,0,9,0,9,0, 5,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 1,0,1,3, 3, 5, 54, 784
4636, 12114,9,4,8,0, 347, 6810,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 1,1,1,3, 4, 3, 12, 830
4637, 17611,9,3,7,3,1468, 4879,2,2,0,1,0,1,0,1,0,0,0,0,0,99,9,99,9,9,9, 2,0, 1, 2, 3,0, 5,0,1,0,1,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,1531
4638, 17321,9,3,5,0,1316, 3591,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 3,0, 6,0,1,1,0,0,0, 4,1,1,9,0,0,0, 9,0,1,1, 3,99,999,1962
4639, 17804,9,4,8,0,4002, 1400,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 1, 2, 2,0, 4,0,1,0,0,0,1, 3,2,1,9,0,1,0, 4,0,1,1, 9,99,999, 785
4640, 35852,9,2,3,0, 650, 6656,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 2,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,1891
4641, 17237,9,1,2,0,1132, 4594,3,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 2, 5,0, 7,0,1,1,0,0,0, 3,2,1,9,0,0,0, 4,0,0,9,99,99,999,2249
4642,  6325,9,1,1,0, 778, 5672,2,1,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 4, 3,0, 7,0,0,0,0,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,2071
4643, 18634,9,3,7,0,2547, 1871,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,1,0,0,0, 5,2,1,9,0,0,0, 1,0,1,1, 7,99,999, 925
4644, 23505,9,3,7,3,2962, 1362,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 3,0, 7,0,1,0,1,0,0, 6,1,1,9,0,0,0, 7,0,0,9,99,99,999,2320
4645, 16407,9,2,4,0,1258, 5018,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 2,1,1,9,0,0,0, 1,0,0,9,99,99,999,2801
4646, 10264,9,3,5,0,1774, 2313,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 3, 2,0, 5,0,9,0,0,0,0, 4,4,2,1,0,0,0, 3,0,0,9,99, 2,  6,1053
4647, 20774,9,4,9,2,1197,  992,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 2,0, 0, 3, 2,0, 5,0,9,0,0,0,0, 3,2,2,0,0,0,0, 7,0,0,9,99,99,999,1501
4648, 18876,1,2,3,0, 601, 6334,2,4,0,2,0,1,0,1,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 2,2,1,9,0,0,0, 1,0,0,9,99,99,999,1676
4649, 16010,9,4,9,2,1694,  798,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 2, 2,0, 4,0,9,0,0,0,0, 3,2,2,0,0,0,0, 3,0,1,3, 3, 3,200,1153
4650,  9466,9,1,1,0, 550, 6322,2,1,0,3,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,1487
4651, 11717,9,4,8,0,3175, 1589,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0, 6,0,0,9,99,99,999,2232
4652, 15529,9,3,5,4,3583,  326,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 4,0, 6,0,1,1,0,0,0, 3,2,1,9,0,1,0, 4,0,1,1,11,99,999,1713
4653, 32964,9,4,9,2,1647,  795,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 3,0, 7,0,1,0,1,0,0, 5,1,1,9,0,0,0, 6,0,1,1,10,99,999,2482
4654, 12744,9,4,8,0, 718, 6556,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,1,0,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,1373
4655,  9418,9,4,9,2,2207, 1432,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 5,0,1,2, 3, 2, 16, 860
4656, 17321,9,3,5,0,1407, 3499,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0,97,1,1,9,0,0,0, 4,0,0,9,99,99,999,1125
4657,  9733,9,4,9,2,1442, 2291,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 1, 1,0, 2,0,9,0,0,0,0, 2,1,2,0,0,0,0, 5,0,0,9,99, 2, 11, 566
4658, 21561,9,3,6,0,1724, 2664,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 2,2,2,0,0,0,0, 8,0,0,9,99,99,999,1304
4659, 14980,9,1,2,0, 587, 5548,3,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,1,0,0,0, 2,3,1,9,0,1,0, 5,0,0,9,99,99,999, 872
4660, 22305,9,2,3,0, 916, 5901,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,0,1,0,0, 3,4,1,9,0,0,0, 1,0,0,9,99,99,999,1133
4661, 17953,9,3,7,0,2915, 1710,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 2,3,1,9,0,0,0, 3,0,0,9,99,99,999,1097
4662,  7408,9,1,1,0, 270, 8000,2,4,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 1, 1,0, 2,0,0,0,0,0,0, 1,4,2,0,0,1,0, 5,1,1,2,12,99,999, 489
4663, 22236,9,4,9,2,1898, 1050,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 0, 1,0, 1,0,9,0,0,0,0, 1,2,2,0,0,0,0, 2,0,0,9,99, 2, 20, 299
4664, 19833,9,2,3,0, 391, 6633,2,2,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,0,0,0,0,0, 4,2,2,0,0,0,0, 3,0,0,9,99,99,999,2740
4665, 20774,9,4,9,2,1415,  790,5,1,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0,96,3,2,0,0,0,0,14,0,8,9,99,99,999, 774
4666, 19778,9,3,7,3,2307, 2686,2,3,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 5,1,1,9,0,0,0, 4,0,0,9,99,99,999,1829
4667,  9684,9,3,6,0,1204, 4324,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 2,1,1,9,0,0,0, 3,0,0,9,99,99,999, 939
4668, 15524,9,1,2,1, 313, 7517,2,4,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 5,2,2,0,0,0,0, 1,0,1,1, 6,99,999,2058
4669, 32462,9,1,2,1, 619, 6724,2,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 3,1,1,9,0,0,0, 1,0,0,9,99,99,999,1427
4670, 13920,9,4,9,0, 306, 3815,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 2,2,1,9,0,0,0, 6,0,0,9,99,99,999,1544
4671, 13009,9,4,8,0,1535, 3849,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,1,2,0,0,0,0, 5,0,0,9,99,99,999,1425
4672, 20603,9,4,9,2, 281, 2150,2,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 3,0, 1, 2, 4,0, 6,0,1,1,0,0,0, 4,2,1,9,0,0,0, 2,0,0,9,99,99,999,1841
4673, 12105,9,3,6,0,1736, 3074,2,4,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,2,1,9,0,0,0, 7,0,0,9,99,99,999,1768
4674, 15622,9,4,8,0, 417, 6490,3,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,0,0,0,0,0, 3,2,1,9,0,0,0, 1,1,1,2, 9,99,999,1224
4675, 12003,9,2,4,0, 620, 8044,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,1,0,0,0, 3,2,2,0,0,1,0, 3,0,1,3, 3,99,999, 766
4676, 16308,9,3,5,0,1690, 2470,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 5,1,1,9,0,1,0, 7,0,0,9,99,99,999,1610
4677, 23999,9,3,6,0,1133, 4306,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,1,1,9,0,0,0,14,0,1,1,10,99,999,1347
4678, 13878,9,1,2,0, 763, 5356,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 2, 2,0, 4,0,1,0,0,1,0, 3,2,1,9,0,0,0, 4,0,0,9,99,99,999,2142
4679, 19833,9,2,3,0, 859, 6327,3,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 4,0, 7,0,1,0,0,0,1, 3,1,1,9,0,1,0, 5,0,0,9,99,99,999,1955
4680, 24228,9,4,8,0, 234, 7498,2,4,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 3,2,1,9,0,0,0, 2,0,1,3, 2,99,999,1615
4681, 14546,9,3,5,0,1324, 2902,2,2,0,1,0,1,0,1,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0,96,6,2,0,0,1,0, 2,0,0,9,99,99,999, 872
4682, 10259,9,3,7,0,1683, 3685,3,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 1, 2,0, 3,0,1,1,0,0,0, 2,2,2,0,0,0,0, 7,0,1,3, 4,99,999, 643
4683, 24710,9,2,3,0, 449, 6939,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,0,1,0, 5,1,1,9,0,0,0, 4,0,1,1, 1,99,999,4044
4684, 15095,9,1,2,0, 459, 6303,4,1,0,9,0,9,0,9,0,9,0,9,0, 3,2, 2,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,2,2,0,0,0,0, 2,1,1,2, 7,99,999, 757
4685, 31141,9,3,5,0,1114, 4033,2,4,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 4,2,1,9,0,0,0, 8,0,0,9,99,99,999,2329
4686, 24791,9,2,3,0, 577, 6384,2,2,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 2,0, 0, 5, 4,0, 9,0,1,0,1,0,0, 7,2,1,9,0,1,0, 1,0,0,9,99,99,999,3073
4687, 22709,9,4,9,2,1053, 1768,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 4,0,0,9,99,99,999,1879
4688, 12612,9,2,4,0, 463, 7569,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,0,1,0,0, 6,1,1,9,0,0,0, 3,0,0,9,99,99,999,2837
4689, 15116,9,3,6,0,1307, 4365,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,1,0,0,1, 2,4,2,0,0,0,0, 5,0,0,9,99,99,999,1101
4690, 34939,9,3,5,4,3506,  423,3,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 3,1,1,9,0,0,0, 7,0,0,9,99,99,999,1297
4691, 21860,9,2,3,0, 436, 6983,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 4,0, 7,0,1,1,0,0,0, 4,2,1,9,0,0,0, 2,0,0,9,99,99,999,1527
4692, 19013,9,3,5,4,2325, 1035,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,1039
4693, 10264,9,3,5,0,1695, 2460,3,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 4,4,2,0,0,0,0, 7,0,1,3, 2,99,999, 976
4694, 19071,9,2,4,0,1084, 5388,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,1,0,0,0, 5,1,1,9,0,0,0, 3,0,0,9,99,99,999,2688
4695, 11846,9,3,6,0,1232, 3691,2,1,0,1,0,1,0,1,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 2, 3,0, 5,0,1,0,1,0,1, 5,4,1,9,0,0,0, 2,0,0,9,99,99,999,1872
4696, 20846,1,4,9,2,1171, 1016,2,3,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,1730
4697, 22486,9,3,5,0,1154, 2978,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,2, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,1,0, 7,0,0,9,99,99,999,1292
4698,  8640,9,1,1,0, 485, 5904,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 4, 4,0, 8,0,1,1,0,0,0, 4,1,1,9,0,0,0, 4,0,0,9,99,99,999,3242
4699, 34001,1,2,3,0,1243, 5203,2,2,0,1,1,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,0,0,0,0,0, 7,3,1,9,0,0,0, 1,0,0,9,99,99,999,3141
