DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR
1106,  8796,9,3,5,4,2690, 1025,2,  0,     0, 9225, 31476, 350, 35945,   0,     0,   0,     0,     0,  9614,     0,     0,     0,    0, 20371,     0,    0,    0, 21313,  5960,   0,    0,0, 4597,   0, 5566, 2155,   0,   0,     0
1107, 12458,9,2,4,0, 551, 8528,2,  0,     0, 1603,  5470,   0,     0,   0,     0, 751, 68589,     0,     0,     0, 54302,     0,    0,     0,     0,10524,    0,  3339,     0,   0, 3763,0,    0,   0, 2131,    0,   0,   0,     0
1108, 23344,9,3,6,0,1925, 2583,2,  0,     0,13728, 46840,   0,     0,   0,     0, 215, 19636,     0,     0,     0, 15194,     0,13343,     0,     0,    0,    0, 21926,     0,   0, 4442,0, 7295,   0, 4276, 4408,   0,   0,  4372
1109, 17889,9,1,2,0, 343, 6568,2,  0,     0, 8011, 27331,1159,119012,   0,     0,   0,     0,     0, 84035,     0,     0,     0,    0, 20469,     0,    0,    0, 17585, 14508,   0,    0,0, 2501,   0, 7245,    0,   0, 568,     0
1110, 27471,9,4,9,2, 253, 2262,2,  0,     0, 6479, 22106, 604, 62031,   0,     0,   0,     0,     0, 27589,     0,     0,     0,    0, 26836,     0,    0,    0, 20320,  7606,   0,    0,0,    0,   0, 1786,    0,   0, 407,  3484
1111, 18372,9,4,9,0,  91, 5124,2,  0,     0,17920, 61143, 552, 56690,1436,199159,   0,     0,     0, 56690,199159,     0,     0,13804,     0,     0,    0,    0, 39423,     0,   0,    0,0,    0,   0, 7916, 3644,2405,3646,  3609
1112, 20705,9,3,5,4,2432,  998,3,  0,     0,10148, 34625,   0,     0,   0,     0,   0,     0,  2821,     0,     0,     0,     0, 7601,     0,     0,    0,    0, 13032,     0,   0,    0,0, 7793,   0, 3378,    0, 721, 316,  2708
1113, 20539,9,2,3,0, 565, 6803,2,  0,     0, 8600, 29343,   0,     0, 225, 31205,  47,  4337,     0,     0, 31205,     0,     0, 9638,     0,     0,    0,    0, 15850,     0,   0, 4337,0,    0,   0, 3855, 3354,   0,   0,  2052
1114, 19833,9,2,3,0, 445, 7523,3,  0,     0,12710, 43367,1290,132483,   0,     0,   0,     0,     0, 86763,     0,     0,     0,    0, 45720,     0,    0,    0, 36490,     0,   0,    0,0, 1275,   0, 5602,    0,1554,2987,  8781
1115, 16816,9,2,4,0, 615, 8138,2,  0,     0, 5544, 18916, 727, 74663,   0,     0,   0,     0,     0, 51953,     0,     0,     0,    0, 22710,     0,    0,    0, 15532,     0,   0,    0,0,  822,   0, 2562,    0, 651,2801,  2773
1116, 19972,9,3,7,3,2707, 1975,2,  0,     0,19918, 67960, 116, 11913,   0,     0,   0,     0,  5058, 11913,     0,     0,     0,13457,     0,     0,    0,    0, 29246,     0,   0,    0,0,12800,   0, 7399,    0,3590,   0,  5211
1117, 11333,9,2,3,0, 580, 6757,2,  0,     0,19190, 65476,1741,178801,   0,     0,   0,     0,     0,178801,     0,     0,     0,21388,     0,     0,    0,    0, 39194,     0,   0,    0,0,    0,   0, 4894, 2666,3683,   0,  8501
1118, 10562,9,3,7,0,1743, 3749,2,  0,     0,11122, 37948,   0,     0,   0,     0, 450, 41099,     0,     0,     0, 18245,     0,    0,     0,     0,17383,    0, 25961,     0,   0, 5471,0, 7885,   0, 4102,    0,   0,   0,  4218
1119, 17629,9,3,7,3,3155, 1278,2,  0,     0, 4925, 16804, 488, 50118,   0,     0,   0,     0,     0, 24171,     0,     0,     0,    0, 20307,     0,    0,    0, 10606,  5640,   0,    0,0,    0,   0, 6198,    0,   0,   0,     0
1120, 11901,9,1,2,0, 818, 5287,2,  0,     0, 8496, 28988,   0,     0,1000,138690,   0,     0,     0,     0,117479,     0,     0,    0,     0, 21211,    0,    0, 22401,     0,   0,    0,0, 3365,   0, 3222, 3265,1057,   0,  2377
1121, 11729,9,3,5,4,2674,  913,2,  0,     0,17654, 60235, 430, 44161,   0,     0,   0,     0,     0, 23071,     0,     0,     0,    0, 12264,     0,    0,    0, 41977,  8826,   0,    0,0,    0,   0,18258, 5813,   0, 575,     0
1122, 13411,9,4,8,0,  72, 8022,4,  0,     0,12880, 43948,  42,  4351,   0,     0,   0,     0, 23468,     0,     0,     0,     0, 8794,     0,     0,    0,    0,  8715,  4351,   0,    0,0,  231,   0, 2740,    0,   0,   0,     0
1123, 17033,9,4,9,2,1418, 2328,2,  0,     0, 5416, 18479, 340, 34918,   0,     0,   0,     0,     0, 18656,     0,     0,     0,    0, 12794,     0,    0,    0, 12729,  3468,   0,    0,0, 4002,   0, 1748, 1443, 857, 248,  1701
1124,  8090,9,2,3,0, 709, 6107,5,  0,     0, 1959,  6684, 319, 32757,   0,     0, 205, 18724,     0,     0,     0, 18724,     0,    0, 26131,     0,    0,    0,  4517,  6626,   0,    0,0,    0,   0, 2167,    0,   0,   0,     0
1125, 18279,9,3,7,3,1145, 5841,2,  0,     0, 7972, 27200,1052,108040,   0,     0,   0,     0,     0, 82432,     0,     0,     0,    0, 20836,     0,    0,    0, 15750,  4772,   0,    0,0, 3720,   0, 7730, 3682,   0, 441,  3024
1126,  8400,9,1,1,0, 257, 8042,1,304, 41040, 8245, 28132,   0,     0,   0,     0,   0,     0,     0,     0,     0,     0, 41040, 7033,     0,     0,    0,    0, 19177,     0,   0,    0,0,    0,   0, 1922, 4398, 665,   0,  2496
1127, 11622,9,3,6,0,2327, 1931,2,  0,     0,20368, 69497,   0,     0,   0,     0,   0,     0,  9493,     0,     0,     0,     0, 9506,     0,     0,    0,    0, 24147,     0,   0,    0,0,12439,   0,13912,    0,1031,   0,  3103
1128, 12688,9,1,2,1,1029, 4716,2,  0,     0,12430, 42411,   0,     0, 600, 83214,   0,     0,     0,     0, 83214,     0,     0,11860,     0,     0,    0,    0, 25609,     0,   0,    0,0, 1512,   0, 3430,    0,1112, 346,  4034
1129, 16474,9,4,9,2,1331, 2462,5,  0,     0, 3203, 10928, 407, 41755,   0,     0,   0,     0,  1694,     0,     0,     0,     0,    0, 41755,     0,    0,    0,  7631,     0,   0,    0,0,    0,   0, 1603,    0,1296,   0,     0
1130, 22228,9,1,2,0, 674, 5701,2,160, 21600, 4757, 16231,   0,     0,   0,     0,1028, 93901,     0,     0,     0, 73373, 21600,    0,     0,     0,20528,    0, 12882,     0,   0,    0,0, 1570,   0, 1779, 1728, 537,   0,  2285
1131, 35673,9,3,7,0,1845, 3346,2,  0,     0, 7804, 26627, 645, 66241,   0,     0,   0,     0,     0, 66241,     0,     0,     0, 4059,     0,     0,    0,    0, 11710,     0,   0,    0,0, 6702,   0, 4156,    0, 602,2085,  2563
1132,  6720,9,1,1,0, 289, 7608,2,  0,     0, 7743, 26419,   0,     0,1080,149785,   0,     0,     0,     0,149785,     0,     0, 9075,     0,     0,    0,    0, 14200,     0,   0,    0,0,    0,   0, 3144,    0,2431,   0,     0
1133, 11832,9,1,1,0, 682, 5996,5,  0,     0, 6721, 22932,   0,     0,   0,     0,   0,     0,  5248,     0,     0,     0,     0, 6643,     0,     0,    0,    0,  7778,     0,   0,    0,0,  864,   0, 2399,    0,1625,   0,     0
1134, 24311,9,2,3,0, 669, 6550,5,  0,     0, 6140, 20950,   0,     0,   0,     0,   0,     0, 11777,     0,     0,     0,     0, 3157,     0,     0,    0,    0,  2873,     0,   0,    0,0,  760,   0, 2383,    0, 418, 260,     0
1135, 13398,9,4,8,0,4651, 1026,2,  0,     0, 8790, 29991, 322, 33069,   0,     0,   0,     0,     0, 22500,     0,     0,     0,    0, 10569,     0,    0,    0,  9028,     0,   0,    0,0,15398,   0, 5565,    0, 758,   0,     0
1136, 16447,9,1,2,1, 940, 4891,1,  0,     0,10395, 35468,   0,     0, 277, 38370,   0,     0,     0,     0, 38370,     0,     0,13352,     0,     0,    0,    0, 18680,     0,   0,    0,0,    0,   0, 3436, 2598,1465,   0,     0
1137, 20385,9,3,5,0,1280, 3627,2,  0,     0,21989, 75026,   0,     0,   0,     0,   0,     0, 31878,     0,     0,     0,     0,16225,     0,     0,    0,    0, 16997,     0,   0,    0,0, 4031,   0, 5895,    0,1836,   0,     0
1138, 31188,9,2,3,0, 658, 6640,2,  0,     0, 4203, 14340,1711,175720,   0,     0,   0,     0,     0,135410,     0,     0,     0,    0, 36259,     0,    0,    0,  9987,  4051,   0,    0,0, 1479,   0, 2874,    0, 999,   0,     0
1139, 23506,9,3,7,3,2804, 1574,2,  0,     0,30556,104258,   0,     0,   0,     0,   0,     0, 16459,     0,     0,     0,     0,16098,     0,     0,    0,    0, 40523,     0,   0,    0,0,24353,   0, 6825, 5279,1785, 555,  4740
1140,  7379,9,1,1,0, 769, 5599,2,  0,     0, 4932, 16829,1542,158342,   0,     0,   0,     0,     0,115524,     0,     0,     0,    0, 33614,     0,    0,    0, 12608,  9204,   0,    0,0,  888,   0, 3333,    0,   0,   0,  2426
1141, 13591,9,1,2,0, 632, 5729,2,  0,     0, 9240, 31527,   0,     0,   0,     0,   0,     0,  2110,     0,     0,     0,     0, 7748,     0,     0,    0,    0, 13924,     0,   0,    0,0, 3075,   0, 4670,    0,1115, 323,     0
1142, 20342,9,2,4,0,1091, 5380,5,  0,     0, 3337, 11386, 390, 40053,   0,     0,   0,     0,     0, 20875,     0,     0,     0,    0, 19178,     0,    0,    0,  7873,     0,   0,    0,0, 1797,   0, 1716,    0, 874,   0,     0
1143, 12865,9,3,6,0,1555, 3228,2,  0,     0,11023, 37610,   0,     0,   0,     0, 316, 28882,  1186,     0,     0, 28882,     0, 5054,     0,     0,    0,    0, 20700,     0,   0,    0,0, 5616,   0, 5054, 6078,1811,   0,  3970
1144,  8642,9,1,1,0, 256, 8055,3,  0,     0, 2210,  7541,   0,     0, 500, 69319,   0,     0,     0,     0, 55709,     0,     0,    0,     0, 13610,    0,    0,  5811,     0,   0,    0,0,    0,   0, 1730,    0,   0,   0,     0
1145,  9684,9,3,6,0,1314, 3633,2,  0,     0,31363,107011,   0,     0,   0,     0,   0,     0, 32206,     0,     0,     0,     0,22248,     0,     0,    0,    0, 38712,     0,   0,    0,0, 8094,   0, 5751,    0,4927,   0,  6109
1146, 11634,9,3,7,0,2831, 1567,2,  0,     0, 2885,  9846, 581, 59686,   0,     0,   0,     0,     0, 22351,     0,     0,     0,    0, 29269,     0,    0,    0,  4430,  8066,   0,    0,0, 3228,   0, 2188,    0,   0,   0,     0
1147, 18593,9,2,3,0, 429, 7602,3,  0,     0, 9841, 33577,   0,     0, 718, 99528,   0,     0,     0,     0, 99528,     0,     0,13793,     0,     0,    0,    0, 16011,     0,   0,    0,0, 1129,   0, 2644,    0,2253,   0,     0
1148, 18657,9,3,5,0,1692, 2465,5,  0,     0, 7868, 26846,   0,     0,   0,     0,   0,     0,  2593,     0,     0,     0,     0, 4326,     0,     0,    0,    0, 12120,     0,   0,    0,0, 4463,   0, 3344,    0,1588,   0,     0
1149, 19916,9,2,4,0, 575, 8164,2,  0,     0, 3467, 11829,1155,118618,   0,     0,   0,     0,     0, 93561,     0,     0,     0,    0, 16441,     0,    0,    0,  7529,  8616,   0,    0,0,  576,   0, 3724, 1176,   0,   0,     0
1150, 13900,9,1,2,1,1047, 4682,4,  0,     0, 4619, 15761, 661, 67922,   0,     0,   0,     0,     0, 39550,     0,     0,     0,    0, 22531,     0,    0,    0,  9979,  5841,   0,    0,0, 2832,   0, 2950,    0,   0,   0,     0
1151, 32576,9,3,7,0,1701, 3827,2,  0,     0,27449, 93656,2102,215875,   0,     0,   0,     0,     0,124474,     0,     0,     0,    0, 73292,     0,    0,    0, 59846, 18109,   0,    0,0,19919,   0,13891, 7398,3416,5994,     0
1152, 14391,9,1,2,1,1051, 4673,1,468, 63180, 7394, 25228,   0,     0,   0,     0, 249, 22741,     0,     0,     0,     0, 63180,    0,     0,     0,19249,    0, 21347,     0,   0, 3492,0,    0,   0, 3881, 5465,   0,   0,  3341
1153, 25482,9,3,5,0,1236, 3454,2,  0,     0,25589, 87310,   0,     0,   0,     0,   0,     0, 21094,     0,     0,     0,     0,11493,     0,     0,    0,    0, 45507,     0,   0,    0,0, 4545,   0, 4671, 4800,1151,2820,  4326
1154, 20385,9,3,5,0,1081, 4316,2,  0,     0,21237, 72461,   0,     0,   0,     0,   0,     0, 32552,     0,     0,     0,     0, 9926,     0,     0,    0,    0, 18446,     0,   0,    0,0, 7260,   0, 4277,    0,1089, 477,  2999
1155, 21276,9,3,5,0, 973, 4332,2,  0,     0,14298, 48785,   0,     0, 226, 31344,  57,  5206,  1127,     0, 31344,     0,     0,14414,     0,     0,    0,    0, 24816,     0,   0, 5206,0, 4109,   0, 4319,    0,   0, 441,  3774
1156, 19120,9,1,2,0, 446, 6345,1,241, 32529, 6458, 22035,   0,     0,   0,     0,  46,  4201,     0,     0,     0,     0, 32529, 9110,     0,     0,    0,    0, 10989,     0,   0, 4201,0,    0,   0, 1936,    0,   0,   0,  1947
1157,  7165,9,1,1,0, 341, 7087,2,  0,     0, 8663, 29558,   0,     0, 346, 47987,   0,     0,     0,     0, 47987,     0,     0, 8733,     0,     0,    0,    0, 17675,     0,   0,    0,0,  792,   0, 2358, 1700,1667,   0,  3120
1158,  5714,9,3,6,0,1281, 4384,5,  0,     0, 4625, 15781, 162, 16628,   0,     0,   0,     0,   549,     0,     0,     0,     0,    0, 16628,     0,    0,    0, 11128,     0,   0,    0,0, 2415,   0, 1689,  975, 982, 215,  4377
1159, 16987,9,2,3,0, 515, 6513,2,  0,     0,20181, 68858,   0,     0,   0,     0,1719,156996,     0,     0,     0, 78118,     0,    0,     0,     0,69773,    0, 56325,     0,   0, 9105,0, 5666,   0, 6867, 5730,   0,3019,  6324
1160, 16152,9,4,8,0,3240, 1574,1,  0,     0, 3262, 11129, 309, 31750,   0,     0,   0,     0,     0, 18336,     0,     0,     0,    0, 10027,     0,    0,    0,  7402,  3387,   0,    0,0,    0,   0, 3727,    0, 683,   0,  1508
1161, 11765,1,1,1,0, 789, 5634,4,  0,     0, 6168, 21045,1148,117900,   0,     0,   0,     0,     0, 90834,     0,     0,     0,    0, 21559,     0,    0,    0, 13036,  5507,   0,    0,0,    0,   0, 8009,    0,   0,   0,     0
1162, 12055,9,2,4,0,1374, 4937,2,  0,     0,12700, 43332,1321,135667,   0,     0,   0,     0,     0, 89097,     0,     0,     0,    0, 36578,     0,    0,    0, 28141,  9992,   0,    0,0, 6450,   0, 8741,    0,   0,   0,  3714
1163, 64924,9,1,2,1, 370, 6746,5,  0,     0, 3891, 13276, 399, 40977,   0,     0,   0,     0,     0, 20247,     0,     0,     0,    0, 20730,     0,    0,    0, 10733,     0,   0,    0,0,  659,   0, 1884,    0,   0, 287,  2450
1164, 20705,9,3,5,4,2129,  975,1,  0,     0,29201, 99636,   0,     0,   0,     0,   0,     0,  7029,     0,     0,     0,     0,25261,     0,     0,    0,    0, 52501,     0,   0,    0,0, 9950,   0, 4895,    0,3977,   0, 10154
1165,  8485,9,3,5,0,1691, 2468,2,  0,     0, 3532, 12051, 726, 74560,   0,     0,   0,     0,     0, 56952,     0,     0,     0,    0, 13236,     0,    0,    0,  8211,  4372,   0,    0,0, 1714,   0, 2126, 4383,   0,   0,     0
1166,  8433,9,3,5,0,2018, 2840,1,  0,     0, 5369, 18319,  53,  5436, 422, 58565,   0,     0,     0,     0, 58565,     0,     0, 5760,     0,     0,    0,    0,  7063,  5436,   0,    0,0, 3320,   0, 2176,    0,   0,   0,  1816
1167, 14095,9,4,8,0,4497, 1060,1,  0,     0, 7921, 27028,   0,     0,   0,     0,   0,     0,  4580,     0,     0,     0,     0, 2829,     0,     0,    0,    0,  3128,     0,   0,    0,0,12427,   0, 4064,    0, 539,   0,     0
1168, 19833,9,2,3,0, 462, 7439,2,  0,     0, 6731, 22966,2147,220497,   0,     0,   0,     0,     0,158605,     0,     0,     0,    0, 42851,     0,    0,    0, 18432, 19041,   0,    0,0,    0,   0, 4534,    0,   0,   0,     0
1169, 23139,9,2,3,0, 441, 7725,2,  0,     0, 9170, 31288,1026,105370,   0,     0,   0,     0,     0, 76189,     0,     0,     0,    0, 23929,     0,    0,    0, 23943,  5252,   0,    0,0, 3170,   0, 4175,    0,3323, 532,     0
1170, 20300,9,4,9,0, 203, 4613,2,  0,     0, 6564, 22396, 987,101365,   0,     0,   0,     0,     0, 68116,     0,     0,     0,    0, 33249,     0,    0,    0, 18898,     0,   0,    0,0,    0,   0, 3498,    0, 911,1821,  2794
1171,  8500,9,2,3,0, 596, 6343,2,  0,     0, 9819, 33502, 617, 63366,   0,     0,   0,     0,     0, 39498,     0,     0,     0,    0, 23868,     0,    0,    0, 25915,     0,   0,    0,0,    0,   0, 7587, 2081,2192,   0,  7138
1172, 24722,1,3,7,3,2656, 2328,2,  0,     0,13177, 44960, 529, 54328,   0,     0,   0,     0,     0, 29443,     0,     0,     0,    0, 19459,     0,    0,    0, 25877,  5426,   0,    0,0,11390,   0, 7693,    0,   0,   0,     0
1173,  9724,9,4,8,0,4984,  954,3,  0,     0,13366, 45605,   0,     0,   0,     0,   0,     0,  1317,     0,     0,     0,     0, 8548,     0,     0,    0,    0, 15264,     0,   0,    0,0,14793,   0, 5683,    0, 964, 423,  2902
1174, 17953,1,3,7,0,2149, 1818,2,  0,     0,11562, 39450, 385, 39540,   0,     0,   0,     0,     0, 28708,     0,     0,     0,    0,  8110,     0,    0,    0, 25682,  2722,   0,    0,0, 5002,   0, 8766, 7832,   0,   0,  5157
1175, 16564,9,3,5,4,3933,  285,2,  0,     0,16145, 55087,   0,     0,   0,     0,   0,     0,  2042,     0,     0,     0,     0,10509,     0,     0,    0,    0, 16906,     0,   0,    0,0,21619,   0, 4011,    0,1898,   0,  3761
1176, 22407,9,2,3,0, 701, 6558,2,  0,     0, 8647, 29504,1767,181471,   0,     0,   0,     0,   522,167225,     0,     0,     0, 8685,     0,     0,    0,    0, 16315, 14246,   0,    0,0,  468,   0, 3514,    0,1412,1414,  1747
1177, 23356,9,3,5,0,1150, 4489,2,  0,     0,25509, 87037,   0,     0,   0,     0,   0,     0, 23668,     0,     0,     0,     0,19271,     0,     0,    0,    0, 31493,     0,   0,    0,0, 8867,   0, 3738, 2744,2161,   0,  4056
1178, 12810,9,3,6,0,1221, 3576,2,  0,     0,10899, 37187,   0,     0,   0,     0,   0,     0, 15458,     0,     0,     0,     0, 4487,     0,     0,    0,    0, 10811,     0,   0,    0,0, 2280,   0, 4151,    0, 995,   0,  2049
1179, 17078,9,1,2,1,1135, 4638,5,  0,     0, 1139,  3886,  59,  6059, 226, 31405,   0,     0,     0,     0, 16671,     0,     0,    0,     0, 14734,    0,    0,  2970,  6059,   0,    0,0,    0,   0,  916,    0,   0,   0,     0
1180, 22362,9,1,2,0, 358, 6512,2,  0,     0, 5651, 19281,1380,141726,   0,     0,   0,     0,     0,112819,     0,     0,     0,    0, 23977,     0,    0,    0, 16587,  4930,   0,    0,0,    0,   0, 2694,    0,   0,1970,  2217
1181, 12105,9,3,6,0,1308, 3669,2, 75, 10125, 9290, 31697,   0,     0,   0,     0,   0,     0,  9582,     0,     0,     0, 10125, 7299,     0,     0,    0,    0, 10995,     0,   0,    0,0, 1333,   0, 2488,    0,1127,   0,  3740
1182,  9466,9,1,1,0, 622, 6208,4,  0,     0, 4165, 14211, 758, 77847,   0,     0,   0,     0,     0, 57507,     0,     0,     0,    0, 20340,     0,    0,    0, 10010,     0,   0,    0,0,  551,   0, 3650,    0, 775,   0,     0
1183, 15445,9,1,2,1, 478, 6878,2,  0,     0,10613, 36212,1305,134023,   0,     0,   0,     0,     0, 89885,     0,     0,     0,    0, 36347,     0,    0,    0, 27289,  7791,   0,    0,0, 5815,   0, 3108, 3119,   0,2481,  3806
1184,  5473,9,1,1,0, 503, 5860,5,  0,     0,11929, 40700,   0,     0,   0,     0,   0,     0,  8250,     0,     0,     0,     0,14155,     0,     0,    0,    0, 12407,     0,   0,    0,0, 1409,   0, 4479,    0,2803, 552,     0
1185, 21861,9,2,3,0, 448, 7690,5,  0,     0, 5659, 19309,   0,     0,   0,     0,   0,     0,  6770,     0,     0,     0,     0, 3658,     0,     0,    0,    0,  6135,     0,   0,    0,0,  873,   0, 1873,    0, 585,   0,     0
1186, 15132,9,3,6,0,2514, 1592,2,  0,     0,29417,100371,   0,     0,   0,     0,   0,     0, 11572,     0,     0,     0,     0,16915,     0,     0,    0,    0, 31375,     0,   0,    0,0,22902,   0,17607,    0,2884, 602,  5142
1187, 10890,9,2,4,0, 637, 8075,2,  0,     0,12878, 43940,   0,     0,   0,     0,1314,120008,     0,     0,     0,117866,     0,11215,     0,     0,    0,    0, 28984,     0,   0, 2142,0,    0,   0, 3741, 7583,2113, 462,     0
1188, 13447,9,3,6,0,1389, 4302,4,  0,     0, 5569, 19001, 307, 31529,   0,     0,   0,     0,     0, 24448,     0,     0,     0,    0,  5617,     0,    0,    0,  8849,  1464,   0,    0,0, 6264,   0, 3888,    0,   0,   0,     0
1189,  6819,9,1,2,1, 482, 6867,3,  0,     0,17928, 61170,   0,     0,   0,     0,   0,     0, 25701,     0,     0,     0,     0,12294,     0,     0,    0,    0, 18682,     0,   0,    0,0, 1011,   0, 3482,    0,1142,   0,  4289
1190, 10285,9,3,6,0,1120, 4076,2,  0,     0,37140,126722,1350,138645,   0,     0,   0,     0,     0, 93659,     0,     0,     0,    0, 31835,     0,    0,    0, 67917, 13151,   0,    0,0,34808,   0,23997,    0,5358,   0,     0
1191, 25882,1,3,5,4,2602,  938,2, 20,  2700,23377, 79762,   0,     0,   0,     0,   0,     0,  7785,     0,     0,     0,  2700,16294,     0,     0,    0,    0, 40508,     0,   0,    0,0, 7379,   0, 7796, 7587,3742,   0, 10611
1192, 10955,9,3,7,0,2451, 1775,2,  0,     0,13664, 46622,   0,     0,   0,     0,   0,     0, 15019,     0,     0,     0,     0,14388,     0,     0,    0,    0, 12452,     0,   0,    0,0,    0,   0, 4763,    0,2648,   0,     0
1193, 10985,9,2,4,0, 541, 8343,2,  0,     0,10809, 36880,   0,     0, 300, 41607, 110, 10046,     0,     0, 41607,  6096,     0,16069,     0,     0,    0,    0, 16031,     0,   0, 3950,0, 1758,   0, 3022,    0,   0,2587,     0
1194, 20785,9,3,5,0,1252, 2934,2,  0,     0, 8013, 27340, 782, 80311,   0,     0,   0,     0,     0, 80311,     0,     0,     0, 7614,     0,     0,    0,    0, 13709,     0,   0,    0,0, 3265,   0, 2752, 1269, 799, 351,  2404
1195, 15662,9,4,9,2,1013, 2111,2,  0,     0, 6808, 23229,   0,     0,   0,     0,   0,     0,  1067,     0,     0,     0,     0, 3580,     0,     0,    0,    0, 15552,     0,   0,    0,0,    0,   0, 3030, 1418, 564, 909,  1395
1196, 12782,9,3,7,3,2782, 1510,2,  0,     0,11238, 38344, 513, 52685,   0,     0,   0,     0,     0, 29824,     0,     0,     0,    0, 17086,     0,    0,    0, 23630,  5775,   0,    0,0, 9159,   0, 5555, 9878,   0,   0,     0
