INPUT_TABLE
Variable ID
ghgCoef_Unmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,generic.ghg,uncontrolled.emiss.coef
Africa,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,SO2_3,7.96e-05
China,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,SO2_2,7.6e-06
India,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,SO2_2,1.99e-05
Latin America,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,SO2_3,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,SO2_2,0.000327231
Africa,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,SO2_3,7.96e-05
China,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,SO2_2,7.6e-06
India,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,SO2_2,1.99e-05
Latin America,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,SO2_3,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,SO2_2,0.000327231
Africa,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_3,7.96e-05
Canada,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_1,0.000304669
Canada,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_1,0.000633599
Canada,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_1,1.66e-05
China,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_2,7.6e-06
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_4,7.17e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_4,4.13e-05
Latin America,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_3,2.05e-05
Middle East,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_3,1.52e-06
Middle East,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3,0
Middle East,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_3,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_2,7.88e-05
USA,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_1,7.51e-05
USA,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_1,0
USA,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,SO2_1,1.19e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,SO2_1,2.62e-05
Africa,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_3,7.96e-05
Canada,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_1,0.000304669
Canada,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1,0.000633599
Canada,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_1,1.66e-05
China,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_2,7.6e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_1,4.28e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1,0.010912118
Eastern Europe,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_1,1.24e-05
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_4,7.17e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_4,4.13e-05
India,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_2,1.99e-05
Latin America,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_3,2.05e-05
Middle East,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_3,1.52e-06
Middle East,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3,0
Middle East,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_3,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_2,0.000327231
USA,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_1,7.51e-05
USA,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1,0
USA,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_1,1.19e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,SO2_1,2.62e-05
Western Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1,0.000651258
Western Europe,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,SO2_1,2.47e-07
Africa,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_3,7.96e-05
Canada,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_1,0.000304669
Canada,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1,0.000633599
Canada,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_1,1.66e-05
China,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_2,7.6e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_1,4.28e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1,0.010912118
Eastern Europe,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_1,1.24e-05
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_4,7.17e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_4,4.13e-05
India,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_2,1.99e-05
Japan,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_2,1.03e-05
Japan,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2,0.005855014
Japan,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_2,9.39e-06
Latin America,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_3,2.05e-05
Middle East,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_3,1.52e-06
Middle East,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3,0
Middle East,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_3,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_2,0.000327231
USA,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_1,7.51e-05
USA,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1,0
USA,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_1,1.19e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,SO2_1,2.62e-05
Western Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1,0.000651258
Western Europe,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,SO2_1,2.47e-07
Africa,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_3,7.96e-05
Canada,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_1,0.000304669
Canada,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1,0.000633599
Canada,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_1,1.66e-05
China,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_2,7.6e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_1,4.28e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1,0.010912118
Eastern Europe,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_1,1.24e-05
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_4,7.17e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_4,4.13e-05
India,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_2,1.99e-05
Japan,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_2,1.03e-05
Japan,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2,0.005855014
Japan,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_2,9.39e-06
Korea,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_2,2.93e-05
Korea,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2,0.002567862
Korea,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_2,2.94e-07
Latin America,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_3,2.05e-05
Middle East,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_3,1.52e-06
Southeast Asia,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_2,0.000327231
USA,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_1,7.51e-05
USA,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1,0
USA,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_1,1.19e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,SO2_1,2.62e-05
Western Europe,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1,0.000651258
Western Europe,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,SO2_1,2.47e-07
Africa,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_3,7.96e-05
Canada,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1,0.000633599
Canada,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_1,1.66e-05
China,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_2,7.6e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_1,4.28e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1,0.010912118
Eastern Europe,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_1,1.24e-05
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_4,7.17e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_4,4.13e-05
India,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_2,1.99e-05
Japan,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_2,1.03e-05
Japan,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2,0.005855014
Japan,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_2,9.39e-06
Korea,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2,0.002567862
Korea,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_2,2.94e-07
Latin America,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_3,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_2,0.000327231
USA,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_1,7.51e-05
USA,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1,0
USA,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_1,1.19e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,SO2_1,2.62e-05
Western Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1,0.000651258
Western Europe,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,SO2_1,2.47e-07
Africa,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_3,0.000256905
Africa,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_3,0.006625898
Africa,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_3,1.72e-05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_3,7.7e-05
Australia_NZ,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_3,0.001080297
Australia_NZ,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_3,7.96e-05
China,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_2,7.6e-06
Eastern Europe,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_1,4.28e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_1,0.010912118
Eastern Europe,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_1,1.24e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_4,4.13e-05
India,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_2,1.99e-05
Japan,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2,0.005855014
Japan,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_2,9.39e-06
Latin America,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_3,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_2,7.88e-05
Southeast Asia,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2,0.061792644
Southeast Asia,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_2,0.000327231
USA,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_1,7.51e-05
USA,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_1,0
USA,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_1,1.19e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,SO2_1,2.62e-05
Western Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_1,0.000651258
Western Europe,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,SO2_1,2.47e-07
Canada,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,SO2_1,0.000304669
Canada,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_1,0.000633599
Canada,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,SO2_1,1.66e-05
China,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,SO2_2,9.39e-06
China,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_2,0.00045938
China,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,SO2_2,7.6e-06
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,SO2_4,7.17e-05
Former Soviet Union,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_4,0.007619979
Former Soviet Union,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,SO2_4,4.13e-05
India,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,SO2_2,2.48e-05
India,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_2,0.002882829
India,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,SO2_2,1.99e-05
Latin America,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,SO2_3,5.75e-05
Latin America,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_3,0.011909456
Latin America,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,SO2_3,2.05e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,SO2_2,7.88e-05
