INPUT_TABLE
Variable ID
GDPControl_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,gdp.mid.control,gdp.control.range,final.emiss.coef
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,NOx_AWB,20,15,7.93945e-05
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,NOx_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,NOx_AWB,20,15,8.51033e-05
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,NOx_AWB,20,15,1.50162e-05
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,NOx_AWB,20,15,1.66597e-05
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,NOx_AWB,20,15,0.000127655
USA,Corn,CornAEZ15,CornAEZ15,1990,CO_AWB,20,15,0.001231427
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,CO_AWB,20,15,-1
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,CO_AWB,20,15,-1
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,CO_AWB,20,15,-1
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,CO_AWB,20,15,0.000160061
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,CO_AWB,20,15,0.001424847
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,CO_AWB,20,15,0.001796877
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,CO_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,CO_AWB,20,15,0.001926078
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,CO_AWB,20,15,0.000339851
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,CO_AWB,20,15,0.000377047
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,CO_AWB,20,15,0.002889118
USA,Corn,CornAEZ15,CornAEZ15,1990,NMVOC_AWB,20,15,0.000124328
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,NMVOC_AWB,20,15,-1
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,NMVOC_AWB,20,15,-1
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,NMVOC_AWB,20,15,-1
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,NMVOC_AWB,20,15,1.61601e-05
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,NMVOC_AWB,20,15,0.000143856
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,NMVOC_AWB,20,15,0.000181417
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,NMVOC_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,NMVOC_AWB,20,15,0.000194461
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,NMVOC_AWB,20,15,3.43121e-05
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,NMVOC_AWB,20,15,3.80676e-05
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,NMVOC_AWB,20,15,0.000291692
USA,Corn,CornAEZ15,CornAEZ15,1990,NH3_AWB,20,15,2.64356e-05
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,NH3_AWB,20,15,-1
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,NH3_AWB,20,15,-1
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,NH3_AWB,20,15,-1
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,NH3_AWB,20,15,3.4361e-06
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,NH3_AWB,20,15,3.05878e-05
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,NH3_AWB,20,15,3.85744e-05
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,NH3_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,NH3_AWB,20,15,4.1348e-05
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,NH3_AWB,20,15,7.29573e-06
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,NH3_AWB,20,15,8.09425e-06
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,NH3_AWB,20,15,6.2022e-05
USA,Corn,CornAEZ15,CornAEZ15,1990,BC_AWB,20,15,9.24098e-06
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,BC_AWB,20,15,-1
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,BC_AWB,20,15,-1
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,BC_AWB,20,15,-1
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,BC_AWB,20,15,1.20114e-06
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,BC_AWB,20,15,1.06925e-05
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,BC_AWB,20,15,1.34843e-05
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,BC_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,BC_AWB,20,15,1.44538e-05
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,BC_AWB,20,15,2.55033e-06
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,BC_AWB,20,15,2.82947e-06
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,BC_AWB,20,15,2.16808e-05
USA,Corn,CornAEZ15,CornAEZ15,1990,OC_AWB,20,15,4.42052e-05
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,OC_AWB,20,15,-1
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,OC_AWB,20,15,-1
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,OC_AWB,20,15,-1
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,OC_AWB,20,15,5.74579e-06
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,OC_AWB,20,15,5.11485e-05
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,OC_AWB,20,15,6.45034e-05
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,OC_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,OC_AWB,20,15,6.91415e-05
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,OC_AWB,20,15,1.21998e-05
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,OC_AWB,20,15,1.35351e-05
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,OC_AWB,20,15,0.000103712
USA,Corn,CornAEZ15,CornAEZ15,1990,SO2_1_AWB,20,15,1.30041e-05
USA,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,SO2_1_AWB,20,15,-1
USA,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,SO2_1_AWB,20,15,-1
USA,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,SO2_1_AWB,20,15,-1
USA,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,SO2_1_AWB,20,15,1.69027e-06
USA,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,SO2_1_AWB,20,15,1.50466e-05
USA,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,SO2_1_AWB,20,15,1.89753e-05
USA,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,SO2_1_AWB,20,15,-1
USA,Rice,RiceAEZ15,RiceAEZ15,1990,SO2_1_AWB,20,15,2.03397e-05
USA,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,SO2_1_AWB,20,15,3.58888e-06
USA,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,SO2_1_AWB,20,15,3.98168e-06
USA,Wheat,WheatAEZ15,WheatAEZ15,1990,SO2_1_AWB,20,15,3.05096e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,CH4_AWB,10,7.5,7.92766e-05
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,CH4_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,CH4_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,CH4_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,CH4_AWB,10,7.5,1.10938e-05
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,CH4_AWB,10,7.5,8.70427e-05
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,CH4_AWB,10,7.5,0.000130893
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,CH4_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,CH4_AWB,10,7.5,0.000123997
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,CH4_AWB,10,7.5,2.18732e-05
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,CH4_AWB,10,7.5,1.22803e-05
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,CH4_AWB,10,7.5,0.000185995
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,N2O_AWB,10,7.5,4.34943e-06
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,N2O_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,N2O_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,N2O_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,N2O_AWB,10,7.5,6.08651e-07
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,N2O_AWB,10,7.5,4.7755e-06
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,N2O_AWB,10,7.5,7.18131e-06
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,N2O_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,N2O_AWB,10,7.5,6.80296e-06
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,N2O_AWB,10,7.5,1.20005e-06
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,N2O_AWB,10,7.5,6.73748e-07
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,N2O_AWB,10,7.5,1.02044e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,NOx_AWB,10,7.5,3.00818e-05
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,NOx_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,NOx_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,NOx_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,NOx_AWB,10,7.5,4.20959e-06
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,NOx_AWB,10,7.5,3.30286e-05
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,NOx_AWB,10,7.5,4.96678e-05
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,NOx_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,NOx_AWB,10,7.5,4.7051e-05
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,NOx_AWB,10,7.5,8.29984e-06
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,NOx_AWB,10,7.5,4.65981e-06
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,NOx_AWB,10,7.5,7.05765e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,CO_AWB,10,7.5,0.001011949
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,CO_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,CO_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,CO_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,CO_AWB,10,7.5,0.00014161
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,CO_AWB,10,7.5,0.00111108
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,CO_AWB,10,7.5,0.001670821
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,CO_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,CO_AWB,10,7.5,0.001582792
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,CO_AWB,10,7.5,0.000279206
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,CO_AWB,10,7.5,0.000156756
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,CO_AWB,10,7.5,0.002374188
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,NMVOC_AWB,10,7.5,2.61128e-05
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,NMVOC_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,NMVOC_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,NMVOC_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,NMVOC_AWB,10,7.5,3.65418e-06
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,NMVOC_AWB,10,7.5,2.86708e-05
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,NMVOC_AWB,10,7.5,4.31146e-05
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,NMVOC_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,NMVOC_AWB,10,7.5,4.08431e-05
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,NMVOC_AWB,10,7.5,7.20476e-06
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,NMVOC_AWB,10,7.5,4.045e-06
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,NMVOC_AWB,10,7.5,6.12646e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,NH3_AWB,10,7.5,2.90969e-05
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,NH3_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,NH3_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,NH3_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,NH3_AWB,10,7.5,4.07177e-06
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,NH3_AWB,10,7.5,3.19473e-05
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,NH3_AWB,10,7.5,4.80417e-05
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,NH3_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,NH3_AWB,10,7.5,4.55106e-05
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,NH3_AWB,10,7.5,8.02811e-06
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,NH3_AWB,10,7.5,4.50726e-06
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,NH3_AWB,10,7.5,6.82659e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,BC_AWB,10,7.5,7.60481e-06
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,BC_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,BC_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,BC_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,BC_AWB,10,7.5,1.0642e-06
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,BC_AWB,10,7.5,8.34978e-06
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,BC_AWB,10,7.5,1.25562e-05
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,BC_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,BC_AWB,10,7.5,1.18947e-05
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,BC_AWB,10,7.5,2.09824e-06
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,BC_AWB,10,7.5,1.17802e-06
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,BC_AWB,10,7.5,1.7842e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,OC_AWB,10,7.5,3.63511e-05
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,OC_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,OC_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,OC_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,OC_AWB,10,7.5,5.08691e-06
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,OC_AWB,10,7.5,3.99121e-05
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,OC_AWB,10,7.5,6.0019e-05
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,OC_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,OC_AWB,10,7.5,5.68568e-05
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,OC_AWB,10,7.5,1.00296e-05
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,OC_AWB,10,7.5,5.63096e-06
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,OC_AWB,10,7.5,8.52853e-05
Western Europe,Corn,CornAEZ15,CornAEZ15,1990,SO2_1_AWB,10,7.5,1.1034e-05
Western Europe,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,1990,SO2_1_AWB,10,7.5,-1
Western Europe,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,1990,SO2_1_AWB,10,7.5,-1
Western Europe,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,1990,SO2_1_AWB,10,7.5,-1
Western Europe,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,1990,SO2_1_AWB,10,7.5,1.54408e-06
Western Europe,OilCrop,OilCropAEZ15,OilCropAEZ15,1990,SO2_1_AWB,10,7.5,1.21149e-05
Western Europe,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,1990,SO2_1_AWB,10,7.5,1.82181e-05
Western Europe,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,1990,SO2_1_AWB,10,7.5,-1
Western Europe,Rice,RiceAEZ15,RiceAEZ15,1990,SO2_1_AWB,10,7.5,1.72583e-05
Western Europe,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,1990,SO2_1_AWB,10,7.5,3.04438e-06
Western Europe,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,1990,SO2_1_AWB,10,7.5,1.70922e-06
Western Europe,Wheat,WheatAEZ15,WheatAEZ15,1990,SO2_1_AWB,10,7.5,2.58874e-05
Australia_NZ,Corn,CornAEZ16,CornAEZ16,1990,CH4_AWB,15,11.25,0.000105848
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,CH4_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,CH4_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,CH4_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,CH4_AWB,15,11.25,3.33089e-05
Australia_NZ,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,CH4_AWB,15,11.25,0.000250038
Australia_NZ,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,CH4_AWB,15,11.25,0.000164737
Australia_NZ,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,CH4_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ16,RiceAEZ16,1990,CH4_AWB,15,11.25,0.000165557
Australia_NZ,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,CH4_AWB,15,11.25,2.9389e-05
Australia_NZ,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,CH4_AWB,15,11.25,4.94521e-05
Australia_NZ,Wheat,WheatAEZ16,WheatAEZ16,1990,CH4_AWB,15,11.25,0.000248336
Australia_NZ,Corn,CornAEZ16,CornAEZ16,1990,N2O_AWB,15,11.25,5.29199e-06
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,N2O_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,N2O_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,N2O_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,N2O_AWB,15,11.25,1.66532e-06
Australia_NZ,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,N2O_AWB,15,11.25,1.2501e-05
Australia_NZ,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,N2O_AWB,15,11.25,8.23621e-06
Australia_NZ,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,N2O_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ16,RiceAEZ16,1990,N2O_AWB,15,11.25,8.27722e-06
Australia_NZ,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,N2O_AWB,15,11.25,1.46934e-06
Australia_NZ,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,N2O_AWB,15,11.25,2.47242e-06
Australia_NZ,Wheat,WheatAEZ16,WheatAEZ16,1990,N2O_AWB,15,11.25,1.24158e-05
Australia_NZ,Corn,CornAEZ16,CornAEZ16,1990,NOx_AWB,15,11.25,0.000196575
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NOx_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NOx_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NOx_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NOx_AWB,15,11.25,6.18593e-05
Australia_NZ,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NOx_AWB,15,11.25,0.000464356
Australia_NZ,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NOx_AWB,15,11.25,0.00030594
Australia_NZ,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NOx_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ16,RiceAEZ16,1990,NOx_AWB,15,11.25,0.000307463
Australia_NZ,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NOx_AWB,15,11.25,5.45796e-05
Australia_NZ,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NOx_AWB,15,11.25,9.18396e-05
Australia_NZ,Wheat,WheatAEZ16,WheatAEZ16,1990,NOx_AWB,15,11.25,0.000461194
Australia_NZ,Corn,CornAEZ16,CornAEZ16,1990,CO_AWB,15,11.25,0.004075133
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,CO_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,CO_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,CO_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,CO_AWB,15,11.25,0.001282388
Australia_NZ,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,CO_AWB,15,11.25,0.009626435
Australia_NZ,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,CO_AWB,15,11.25,0.006342343
Australia_NZ,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,CO_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ16,RiceAEZ16,1990,CO_AWB,15,11.25,0.006373925
Australia_NZ,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,CO_AWB,15,11.25,0.001131473
Australia_NZ,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,CO_AWB,15,11.25,0.0019039
Australia_NZ,Wheat,WheatAEZ16,WheatAEZ16,1990,CO_AWB,15,11.25,0.009560888
Australia_NZ,Corn,CornAEZ16,CornAEZ16,1990,NMVOC_AWB,15,11.25,0.000226818
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NMVOC_AWB,15,11.25,7.13764e-05
Australia_NZ,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NMVOC_AWB,15,11.25,0.000535797
Australia_NZ,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NMVOC_AWB,15,11.25,0.000353008
Australia_NZ,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ16,RiceAEZ16,1990,NMVOC_AWB,15,11.25,0.000354766
Australia_NZ,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NMVOC_AWB,15,11.25,6.29766e-05
Australia_NZ,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NMVOC_AWB,15,11.25,0.000105969
Australia_NZ,Wheat,WheatAEZ16,WheatAEZ16,1990,NMVOC_AWB,15,11.25,0.000532149
Australia_NZ,Corn,CornAEZ16,CornAEZ16,1990,NH3_AWB,15,11.25,0.000113409
Australia_NZ,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NH3_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NH3_AWB,15,11.25,-1
