Latin America,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,0,0,0,0,,10,10FodderHerb,AEZ18
Southeast Asia,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,FodderHerbAEZ1,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ1
Southeast Asia,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,FodderHerbAEZ2,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ2
Southeast Asia,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,FodderHerbAEZ3,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ3
Southeast Asia,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,FodderHerbAEZ4,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ4
Southeast Asia,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,FodderHerbAEZ5,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ5
Southeast Asia,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,FodderHerbAEZ6,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ6
Southeast Asia,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,FodderHerbAEZ7,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ7
Southeast Asia,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,FodderHerbAEZ8,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ8
Southeast Asia,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,FodderHerbAEZ9,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ9
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,FodderHerbAEZ10,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ10
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ11
Southeast Asia,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ12
Southeast Asia,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ13
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ14
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,FodderHerbAEZ15,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ15
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,FodderHerbAEZ16,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ16
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,FodderHerbAEZ17,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ17
Southeast Asia,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,0,0,0,0,,11,11FodderHerb,AEZ18
Eastern Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,FodderHerbAEZ1,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ1
Eastern Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,FodderHerbAEZ2,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ2
Eastern Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,FodderHerbAEZ3,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ3
Eastern Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,FodderHerbAEZ4,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ4
Eastern Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,FodderHerbAEZ5,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ5
Eastern Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,FodderHerbAEZ6,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ6
Eastern Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,FodderHerbAEZ7,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ7
Eastern Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,FodderHerbAEZ8,1.233909864,1.155972216,0.616571272,0.312060959,0.43674966,0.55551222,0.735777905,0.912632407,1.106498503,1.233909864,,12,12FodderHerb,AEZ8
Eastern Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,FodderHerbAEZ9,9.492115916,9.053240826,5.008132036,3.063737691,3.704560693,4.328084577,5.135384682,6.049002045,9.144736257,9.492115916,,12,12FodderHerb,AEZ9
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,FodderHerbAEZ10,45.79450504,44.5611745,27.8518155,16.10924208,17.82844558,19.87255444,24.77646531,37.09193077,42.32385195,45.79450504,,12,12FodderHerb,AEZ10
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,10.47189186,9.808389614,5.441435284,2.579095832,3.080634767,3.662058827,4.70214351,6.711800621,9.998238262,10.47189186,,12,12FodderHerb,AEZ11
Eastern Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,FodderHerbAEZ12,0.150887103,0.156852177,0.110390217,0.022850348,0.025282089,0.028430506,0.03456678,0.05528135,0.143384515,0.150887103,,12,12FodderHerb,AEZ12
Eastern Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ13
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ14
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,FodderHerbAEZ15,0.29237882,0.345690699,0.17082369,0.079317885,0.101172406,0.123793194,0.152189963,0.179719506,0.228648197,0.29237882,,12,12FodderHerb,AEZ15
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,FodderHerbAEZ16,0.197344515,0.228937728,0.138333862,0.031939037,0.040702836,0.050302818,0.067458687,0.105328238,0.147004829,0.197344515,,12,12FodderHerb,AEZ16
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,FodderHerbAEZ17,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ17
Eastern Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,0,0,0,0,,12,12FodderHerb,AEZ18
Korea,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,FodderHerbAEZ1,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ1
Korea,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,FodderHerbAEZ2,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ2
Korea,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,FodderHerbAEZ3,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ3
Korea,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,FodderHerbAEZ4,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ4
Korea,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,FodderHerbAEZ5,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ5
Korea,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,FodderHerbAEZ6,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ6
Korea,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,FodderHerbAEZ7,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ7
Korea,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,FodderHerbAEZ8,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ8
Korea,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,FodderHerbAEZ9,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ9
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,FodderHerbAEZ10,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ10
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ11
Korea,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ12
Korea,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ13
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ14
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,FodderHerbAEZ15,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ15
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,FodderHerbAEZ16,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ16
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,FodderHerbAEZ17,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ17
Korea,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,0,0,0,0,,13,13FodderHerb,AEZ18
India,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,FodderHerbAEZ1,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ1
India,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,FodderHerbAEZ2,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ2
India,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,FodderHerbAEZ3,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ3
India,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,FodderHerbAEZ4,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ4
India,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,FodderHerbAEZ5,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ5
India,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,FodderHerbAEZ6,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ6
India,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,FodderHerbAEZ7,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ7
India,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,FodderHerbAEZ8,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ8
India,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,FodderHerbAEZ9,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ9
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,FodderHerbAEZ10,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ10
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ11
India,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ12
India,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ13
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ14
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,FodderHerbAEZ15,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ15
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,FodderHerbAEZ16,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ16
India,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,FodderHerbAEZ17,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ17
India,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,0,0,0,0,,14,14FodderHerb,AEZ18
,,,,,,,,,,,,,,,,,,,
MiscCrop,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,
10001,,,,,,,,,,,,,,,,,,,
,,,,,,landAllocation,,,allocation,,,,,,,,,,
region,Land Allocator Root,LandNode1,LandNode2,LandNode3,LandLeaf,1975,1990,2005,1700,1750,1800,1850,1900,1950,1975,,region ID,lookup1,lookup2
USA,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,MiscCropAEZ1,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ1
USA,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,MiscCropAEZ2,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ2
USA,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,MiscCropAEZ3,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ3
USA,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,MiscCropAEZ4,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ4
USA,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,MiscCropAEZ5,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ5
USA,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,MiscCropAEZ6,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ6
USA,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,MiscCropAEZ7,3.542373622,4.196425386,5.194062517,0.021997611,0.042166317,0.082670146,0.1337458,1.395131949,2.914875744,3.542373622,,1,1MiscCrop,AEZ7
USA,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,MiscCropAEZ8,4.547142419,5.716764854,7.224703882,0.009805266,0.026367837,0.06839694,0.117149514,1.789590915,3.742440619,4.547142419,,1,1MiscCrop,AEZ8
USA,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,MiscCropAEZ9,5.286551808,5.869740418,7.801747197,0.02181933,0.049999387,0.12092808,0.269826991,3.219225533,4.955501945,5.286551808,,1,1MiscCrop,AEZ9
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,MiscCropAEZ10,10.57524607,10.00102372,10.28781131,0.030431617,0.123129935,0.402045666,2.442345087,8.772721198,11.00982075,10.57524607,,1,1MiscCrop,AEZ10
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,3.309287464,3.071069365,3.159134808,0.011652856,0.053044943,0.183654372,1.064941858,2.946656294,3.532925852,3.309287464,,1,1MiscCrop,AEZ11
USA,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,MiscCropAEZ12,5.075977255,4.476720904,4.605094562,0.011967977,0.050385273,0.176476461,1.262229633,4.224417896,5.452207774,5.075977255,,1,1MiscCrop,AEZ12
USA,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,MiscCropAEZ13,0.082472253,0.117113403,0.120471726,0.000107197,0.000306512,0.000780214,0.001329311,0.012701833,0.055272461,0.082472253,,1,1MiscCrop,AEZ13
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,MiscCropAEZ14,0.015885366,0.022018656,0.022650059,0,6.29649E-06,5.41991E-05,0.000164353,0.002071664,0.010899909,0.015885366,,1,1MiscCrop,AEZ14
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,MiscCropAEZ15,0.007780707,0.008172206,0.008406551,0,3.19668E-05,0.000127656,0.000570329,0.003461551,0.005816334,0.007780707,,1,1MiscCrop,AEZ15
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,MiscCropAEZ16,0.001604194,0.001787334,0.001838588,0,0,0,8.23628E-06,0.000363693,0.001273193,0.001604194,,1,1MiscCrop,AEZ16
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,MiscCropAEZ17,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ17
USA,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,MiscCropAEZ18,0,0,0,0,0,0,0,0,0,0,,1,1MiscCrop,AEZ18
Canada,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,MiscCropAEZ1,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ1
Canada,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,MiscCropAEZ2,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ2
Canada,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,MiscCropAEZ3,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ3
Canada,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,MiscCropAEZ4,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ4
Canada,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,MiscCropAEZ5,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ5
Canada,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,MiscCropAEZ6,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ6
Canada,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,MiscCropAEZ7,1.908401202,2.184924262,8.25907617,0,0,4.68909E-05,0.009263166,0.337691948,1.752747587,1.908401202,,2,2MiscCrop,AEZ7
Canada,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,MiscCropAEZ8,0.857027594,0.963412444,3.641726579,0,0,0,0.003635499,0.141084985,0.791265204,0.857027594,,2,2MiscCrop,AEZ8
Canada,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,MiscCropAEZ9,0.605759202,0.599227716,2.265097894,0.000104149,0.000249267,0.001503178,0.018673941,0.37263074,0.619924433,0.605759202,,2,2MiscCrop,AEZ9
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,MiscCropAEZ10,0.672858886,0.580614186,2.194738223,8.93117E-05,0.000336441,0.004777963,0.075075986,0.741397306,0.749938098,0.672858886,,2,2MiscCrop,AEZ10
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.016277925,0.013693789,0.05176291,0,0,0,0.000884204,0.017908473,0.019012633,0.016277925,,2,2MiscCrop,AEZ11
Canada,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,MiscCropAEZ12,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ12
Canada,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,MiscCropAEZ13,0.644670728,0.725447796,2.742213404,0,0,6.0707E-05,0.004018836,0.145673169,0.611141622,0.644670728,,2,2MiscCrop,AEZ13
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,MiscCropAEZ14,0.244242081,0.273507529,1.033866276,0,0,4.55448E-06,0.001067759,0.049223863,0.229166153,0.244242081,,2,2MiscCrop,AEZ14
Canada,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,MiscCropAEZ15,0.769426616,0.816007287,3.084530871,0,0,9.75597E-05,0.006519429,0.228109497,0.721772119,0.769426616,,2,2MiscCrop,AEZ15
Canada,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,MiscCropAEZ16,0.021847738,0.020176984,0.076269573,0,0,3.24205E-06,0.000448509,0.011135712,0.02213312,0.021847738,,2,2MiscCrop,AEZ16
Canada,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,MiscCropAEZ17,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ17
Canada,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,MiscCropAEZ18,0,0,0,0,0,0,0,0,0,0,,2,2MiscCrop,AEZ18
Western Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,MiscCropAEZ1,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ1
Western Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,MiscCropAEZ2,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ2
Western Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,MiscCropAEZ3,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ3
Western Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,MiscCropAEZ4,0.01380729,0.013486011,0.009682979,0.009350815,0.010159019,0.010257594,0.010722084,0.011560166,0.013394744,0.01380729,,3,3MiscCrop,AEZ4
Western Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,MiscCropAEZ5,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ5
Western Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,MiscCropAEZ6,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ6
Western Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,MiscCropAEZ7,0.035407188,0.035795255,0.026929904,0.013138535,0.012580421,0.011426893,0.011050262,0.01282475,0.02448236,0.035407188,,3,3MiscCrop,AEZ7
Western Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,MiscCropAEZ8,16.62532582,16.40247511,15.37931981,5.239040197,5.054078171,4.920133075,5.473928289,6.187655601,10.87204441,16.62532582,,3,3MiscCrop,AEZ8
Western Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,MiscCropAEZ9,44.11379665,44.80977663,38.26867189,19.51152786,20.54052265,20.67458212,22.5104538,25.27117911,36.15150733,44.11379665,,3,3MiscCrop,AEZ9
Western Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,MiscCropAEZ10,43.01386299,42.14305204,36.3160035,19.41671208,21.24795829,22.59828773,26.88111437,33.46475518,41.48455109,43.01386299,,3,3MiscCrop,AEZ10
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,41.54165591,39.60818995,29.83869612,28.2139871,30.14992021,31.59093381,37.5811023,41.21028293,43.7108568,41.54165591,,3,3MiscCrop,AEZ11
Western Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,MiscCropAEZ12,5.500969558,5.143018851,3.818102433,4.886803347,5.440082743,6.191316703,7.343056047,6.528235861,6.005371519,5.500969558,,3,3MiscCrop,AEZ12
Western Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,MiscCropAEZ13,0.000118956,0.000222802,0.000190279,0,0,0,0,0,6.83842E-05,0.000118956,,3,3MiscCrop,AEZ13
Western Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,MiscCropAEZ14,0.371890962,0.404700289,0.385323296,0.085347577,0.082379219,0.077532731,0.072463045,0.07546069,0.217374629,0.371890962,,3,3MiscCrop,AEZ14
Western Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,MiscCropAEZ15,1.112583537,1.029038888,0.878824992,0.199893641,0.234663318,0.303019274,0.480468473,0.768878135,1.145966173,1.112583537,,3,3MiscCrop,AEZ15
Western Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,MiscCropAEZ16,0.242445515,0.287827988,0.251602927,0.045038868,0.052326355,0.067980754,0.103599723,0.146518134,0.205289079,0.242445515,,3,3MiscCrop,AEZ16
Western Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,MiscCropAEZ17,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ17
Western Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,MiscCropAEZ18,0,0,0,0,0,0,0,0,0,0,,3,3MiscCrop,AEZ18
Japan,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,MiscCropAEZ1,0,0,0,0,0,0,0,0,0,0,,4,4MiscCrop,AEZ1
Japan,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,MiscCropAEZ2,0,0,0,0,0,0,0,0,0,0,,4,4MiscCrop,AEZ2
