Latin America,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,GrasslandAEZ13,0.6,11,0.6,11,10,0,0,,,,,,10,10Grassland,AEZ13,10CropLand
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,0.708644061,12.48559323,0.708644061,12.48559323,10.09124287,0,0,,,,,,10,10Grassland,AEZ14,10CropLand
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,0.749908992,13.87522752,0.749908992,13.87522752,10.52681714,0,0,,,,,,10,10Grassland,AEZ15,10CropLand
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,0.719635129,15.43454957,0.719635129,15.43454957,10.20725969,0,0,,,,,,10,10Grassland,AEZ16,10CropLand
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,0.85,17,0.85,17,10,0,0,,,,,,10,10Grassland,AEZ17,10CropLand
Latin America,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,GrasslandAEZ18,1,18.5,1,18.5,10,0,0,,,,,,10,10Grassland,AEZ18,10CropLand
Southeast Asia,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,GrasslandAEZ1,0,0,0,0,0,0,0,,,,,,11,11Grassland,AEZ1,11CropLand
Southeast Asia,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,GrasslandAEZ2,0,0,0,0,0,0,0,,,,,,11,11Grassland,AEZ2,11CropLand
Southeast Asia,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,GrasslandAEZ3,2.5,9.5,2.5,9.5,29,0,0,,,,,,11,11Grassland,AEZ3,11CropLand
Southeast Asia,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,GrasslandAEZ4,2.444700224,9.530722098,2.444700224,9.530722098,28.41628014,0,0,,,,,,11,11Grassland,AEZ4,11CropLand
Southeast Asia,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,GrasslandAEZ5,2.485386417,9.522141793,2.485386417,9.522141793,28.83172238,0,0,,,,,,11,11Grassland,AEZ5,11CropLand
Southeast Asia,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,GrasslandAEZ6,1.888783385,11.12991097,1.888783385,11.12991097,21.25792287,0,0,,,,,,11,11Grassland,AEZ6,11CropLand
Southeast Asia,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,GrasslandAEZ7,0.884397203,8.649682738,0.884397203,8.649682738,12.84397203,0,0,,,,,,11,11Grassland,AEZ7,11CropLand
Southeast Asia,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,GrasslandAEZ8,1.164562945,9.870954738,1.164562945,9.870954738,14.90371997,0,0,,,,,,11,11Grassland,AEZ8,11CropLand
Southeast Asia,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,GrasslandAEZ9,0.829880469,11.35568837,0.829880469,11.35568837,11.37096051,0,0,,,,,,11,11Grassland,AEZ9,11CropLand
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,GrasslandAEZ10,2.34169152,9.807822044,2.34169152,9.807822044,27.32896605,0,0,,,,,,11,11Grassland,AEZ10,11CropLand
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,GrasslandAEZ11,2.006154572,10.9965013,2.006154572,10.9965013,23.31329507,0,0,,,,,,11,11Grassland,AEZ11,11CropLand
Southeast Asia,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,GrasslandAEZ12,1.982866181,11.74091321,1.982866181,11.74091321,22.4496383,0,0,,,,,,11,11Grassland,AEZ12,11CropLand
Southeast Asia,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,GrasslandAEZ13,0.610106674,10.99202105,0.610106674,10.99202105,10.10106674,0,0,,,,,,11,11Grassland,AEZ13,11CropLand
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,0.726579962,12.45570006,0.726579962,12.45570006,10.28056627,0,0,,,,,,11,11Grassland,AEZ14,11CropLand
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,0.7,14,0.7,14,10,0,0,,,,,,11,11Grassland,AEZ15,11CropLand
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,0.7,15.5,0.7,15.5,10,0,0,,,,,,11,11Grassland,AEZ16,11CropLand
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,0,0,0,0,0,0,0,,,,,,11,11Grassland,AEZ17,11CropLand
Southeast Asia,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,GrasslandAEZ18,0,0,0,0,0,0,0,,,,,,11,11Grassland,AEZ18,11CropLand
Eastern Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,GrasslandAEZ1,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ1,12CropLand
Eastern Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,GrasslandAEZ2,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ2,12CropLand
Eastern Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,GrasslandAEZ3,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ3,12CropLand
Eastern Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,GrasslandAEZ4,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ4,12CropLand
Eastern Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,GrasslandAEZ5,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ5,12CropLand
Eastern Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,GrasslandAEZ6,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ6,12CropLand
Eastern Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,GrasslandAEZ7,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ7,12CropLand
Eastern Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,GrasslandAEZ8,1.486550116,9.781513857,1.486550116,9.781513857,18.30247344,0,0,,,,,,12,12Grassland,AEZ8,12CropLand
Eastern Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,GrasslandAEZ9,2.128153713,9.913162541,2.128153713,9.913162541,25.07495586,0,0,,,,,,12,12Grassland,AEZ9,12CropLand
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,GrasslandAEZ10,2.494013071,9.51164125,2.494013071,9.51164125,28.93680464,0,0,,,,,,12,12Grassland,AEZ10,12CropLand
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,GrasslandAEZ11,2.5,9.5,2.5,9.5,29,0,0,,,,,,12,12Grassland,AEZ11,12CropLand
Eastern Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,GrasslandAEZ12,2.5,9.5,2.5,9.5,29,0,0,,,,,,12,12Grassland,AEZ12,12CropLand
Eastern Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,GrasslandAEZ13,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ13,12CropLand
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ14,12CropLand
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,0.7,14,0.7,14,10,0,0,,,,,,12,12Grassland,AEZ15,12CropLand
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ16,12CropLand
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ17,12CropLand
Eastern Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,GrasslandAEZ18,0,0,0,0,0,0,0,,,,,,12,12Grassland,AEZ18,12CropLand
Korea,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,GrasslandAEZ1,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ1,13CropLand
Korea,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,GrasslandAEZ2,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ2,13CropLand
Korea,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,GrasslandAEZ3,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ3,13CropLand
Korea,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,GrasslandAEZ4,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ4,13CropLand
Korea,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,GrasslandAEZ5,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ5,13CropLand
Korea,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,GrasslandAEZ6,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ6,13CropLand
Korea,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,GrasslandAEZ7,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ7,13CropLand
Korea,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,GrasslandAEZ8,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ8,13CropLand
Korea,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,GrasslandAEZ9,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ9,13CropLand
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,GrasslandAEZ10,2.5,9.5,2.5,9.5,29,0,0,,,,,,13,13Grassland,AEZ10,13CropLand
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,GrasslandAEZ11,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ11,13CropLand
Korea,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,GrasslandAEZ12,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ12,13CropLand
Korea,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,GrasslandAEZ13,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ13,13CropLand
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ14,13CropLand
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ15,13CropLand
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ16,13CropLand
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ17,13CropLand
Korea,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,GrasslandAEZ18,0,0,0,0,0,0,0,,,,,,13,13Grassland,AEZ18,13CropLand
India,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,GrasslandAEZ1,0,0,0,0,0,0,0,,,,,,14,14Grassland,AEZ1,14CropLand
India,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,GrasslandAEZ2,2.5,9.5,2.5,9.5,29,0,0,,,,,,14,14Grassland,AEZ2,14CropLand
India,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,GrasslandAEZ3,2.498021182,9.499450328,2.498021182,9.499450328,28.97911248,0,0,,,,,,14,14Grassland,AEZ3,14CropLand
India,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,GrasslandAEZ4,2.5,9.5,2.5,9.5,29,0,0,,,,,,14,14Grassland,AEZ4,14CropLand
India,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,GrasslandAEZ5,2.2738205,9.842696212,2.2738205,9.842696212,26.39550879,0,0,,,,,,14,14Grassland,AEZ5,14CropLand
India,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,GrasslandAEZ6,1,13.5,1,13.5,10,0,0,,,,,,14,14Grassland,AEZ6,14CropLand
India,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,GrasslandAEZ7,0,0,0,0,0,0,0,,,,,,14,14Grassland,AEZ7,14CropLand
India,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,GrasslandAEZ8,2.432892513,9.518640969,2.432892513,9.518640969,28.2916432,0,0,,,,,,14,14Grassland,AEZ8,14CropLand
India,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,GrasslandAEZ9,2.382172886,9.630919016,2.382172886,9.630919016,27.75626935,0,0,,,,,,14,14Grassland,AEZ9,14CropLand
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,GrasslandAEZ10,0.93724163,12.53869683,0.93724163,12.53869683,12.50421721,0,0,,,,,,14,14Grassland,AEZ10,14CropLand
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,GrasslandAEZ11,1.132634252,13.64353257,1.132634252,13.64353257,13.25457624,0,0,,,,,,14,14Grassland,AEZ11,14CropLand
India,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,GrasslandAEZ12,1.873895277,12.21312047,1.873895277,12.21312047,21.06934017,0,0,,,,,,14,14Grassland,AEZ12,14CropLand
India,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,GrasslandAEZ13,0.6,11,0.6,11,10,0,0,,,,,,14,14Grassland,AEZ13,14CropLand
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,0.7,12.5,0.7,12.5,10,0,0,,,,,,14,14Grassland,AEZ14,14CropLand
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,0.715542868,13.96114283,0.715542868,13.96114283,10.16406361,0,0,,,,,,14,14Grassland,AEZ15,14CropLand
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,0.769794536,15.26735155,0.769794536,15.26735155,10.7367201,0,0,,,,,,14,14Grassland,AEZ16,14CropLand
India,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,0,0,0,0,0,0,0,,,,,,14,14Grassland,AEZ17,14CropLand
India,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,GrasslandAEZ18,0,0,0,0,0,0,0,,,,,,14,14Grassland,AEZ18,14CropLand
,,,,,,,,,,,,,,,,,,,,,
Historical and present carbon densities: shrubland,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,,,
10005,,,,,,,,,,,,,,,,,,,,,
,,,,,,land-use-history,,land-carbon-densities,,,,,,,,,,,,,
region,Land Allocator Root,LandNode1,LandNode2,LandNode3,UnmanagedLandLeaf,above-ground-carbon,below-ground-carbon,above-ground-carbon,below-ground-carbon,mature-age,minAboveGroundCDensity,minBelowGroundCDensity,,,,,,region ID,lookup1,lookup2,lookup3
USA,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ1,1CropLand
USA,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ2,1CropLand
USA,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ3,1CropLand
USA,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ4,1CropLand
USA,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ5,1CropLand
USA,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ6,1CropLand
USA,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,2.953637819,6.9,2.953637819,6.9,47.10128207,0,0,,,,,,1,1Shrubland,AEZ7,1CropLand
USA,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,3.053747284,6.9,3.053747284,6.9,45.9571739,0,0,,,,,,1,1Shrubland,AEZ8,1CropLand
USA,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,3.828879616,6.9,3.828879616,6.9,37.09851867,0,0,,,,,,1,1Shrubland,AEZ9,1CropLand
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,4.735416751,6.9,4.735416751,6.9,26.73809428,0,0,,,,,,1,1Shrubland,AEZ10,1CropLand
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,2.7,6.9,2.7,6.9,50,0,0,,,,,,1,1Shrubland,AEZ11,1CropLand
USA,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ12,1CropLand
USA,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,3.289369219,6.9,3.289369219,6.9,43.26435179,0,0,,,,,,1,1Shrubland,AEZ13,1CropLand
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,4.129523081,6.9,4.129523081,6.9,33.66259335,0,0,,,,,,1,1Shrubland,AEZ14,1CropLand
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,2.7,6.9,2.7,6.9,50,0,0,,,,,,1,1Shrubland,AEZ15,1CropLand
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ16,1CropLand
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ17,1CropLand
USA,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,,,,,,1,1Shrubland,AEZ18,1CropLand
Canada,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ1,2CropLand
Canada,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ2,2CropLand
Canada,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ3,2CropLand
Canada,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ4,2CropLand
Canada,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ5,2CropLand
Canada,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ6,2CropLand
Canada,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,2.7,6.9,2.7,6.9,50,0,0,,,,,,2,2Shrubland,AEZ7,2CropLand
Canada,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ8,2CropLand
Canada,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ9,2CropLand
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ10,2CropLand
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ11,2CropLand
Canada,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ12,2CropLand
Canada,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,2.7,6.9,2.7,6.9,50,0,0,,,,,,2,2Shrubland,AEZ13,2CropLand
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,3.633019477,6.9,3.633019477,6.9,39.33692026,0,0,,,,,,2,2Shrubland,AEZ14,2CropLand
Canada,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,3.660004553,6.9,3.660004553,6.9,39.02851939,0,0,,,,,,2,2Shrubland,AEZ15,2CropLand
Canada,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ16,2CropLand
Canada,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ17,2CropLand
Canada,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,,,,,,2,2Shrubland,AEZ18,2CropLand
Western Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,0,0,0,0,0,0,0,,,,,,3,3Shrubland,AEZ1,3CropLand
Western Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,0,0,0,0,0,0,0,,,,,,3,3Shrubland,AEZ2,3CropLand
Western Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,0,0,0,0,0,0,0,,,,,,3,3Shrubland,AEZ3,3CropLand
Western Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,5.5,6.9,5.5,6.9,18,0,0,,,,,,3,3Shrubland,AEZ4,3CropLand
Western Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,0,0,0,0,0,0,0,,,,,,3,3Shrubland,AEZ5,3CropLand
Western Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,0,0,0,0,0,0,0,,,,,,3,3Shrubland,AEZ6,3CropLand
Western Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,2.7,6.9,2.7,6.9,50,0,0,,,,,,3,3Shrubland,AEZ7,3CropLand
Western Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,4.164321801,6.9,4.164321801,6.9,33.2648937,0,0,,,,,,3,3Shrubland,AEZ8,3CropLand
Western Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,4.765309667,6.9,4.765309667,6.9,26.39646095,0,0,,,,,,3,3Shrubland,AEZ9,3CropLand
Western Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,5.367731209,6.9,5.367731209,6.9,19.51164332,0,0,,,,,,3,3Shrubland,AEZ10,3CropLand
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,5.5,6.9,5.5,6.9,18,0,0,,,,,,3,3Shrubland,AEZ11,3CropLand
Western Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,5.5,6.9,5.5,6.9,18,0,0,,,,,,3,3Shrubland,AEZ12,3CropLand
