Africa,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,182.7512876,183.6084169,192.0530591,18.76311896,22.79114186,27.61490307,40.7445225,72.94844482,154.6294791,182.7512876,,,9,9UnmanagedPasture,AEZ10,
Africa,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,38.64255599,38.06710335,33.91328754,3.945674972,4.517885465,5.147613289,8.431190571,15.80692258,33.85090586,38.64255599,,,9,9UnmanagedPasture,AEZ11,
Africa,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,2.287890361,2.265264048,1.478232275,0.345148813,0.363499791,0.379128,0.820694737,1.488564431,2.318352372,2.287890361,,,9,9UnmanagedPasture,AEZ12,
Africa,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0,0,0,0,0,0,0,0,0,0,,,9,9UnmanagedPasture,AEZ13,
Africa,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0,0,0,0,0,0,0,0,0,0,,,9,9UnmanagedPasture,AEZ14,
Africa,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0,0,0,0,0,0,0,0,0,0,,,9,9UnmanagedPasture,AEZ15,
Africa,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,0,0,0,0,0,0,0,0,0,0,,,9,9UnmanagedPasture,AEZ16,
Africa,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,9,9UnmanagedPasture,AEZ17,
Africa,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,9,9UnmanagedPasture,AEZ18,
Latin America,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,49.80159892,55.73819627,54.26149902,5.207374703,5.935347875,6.67798402,9.523746045,17.31720838,32.92410195,49.80159892,,,10,10UnmanagedPasture,AEZ1,
Latin America,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,49.69041861,55.39391778,57.46186534,2.605845962,3.322213064,4.189368685,6.732320184,12.9170026,32.24547852,49.69041861,,,10,10UnmanagedPasture,AEZ2,
Latin America,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,164.4802264,184.611022,189.4928516,8.263771679,10.1863759,12.52480055,20.91222787,39.53001829,108.119886,164.4802264,,,10,10UnmanagedPasture,AEZ3,
Latin America,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,354.8657213,396.3193657,399.7511726,13.44895859,16.73079244,21.10900477,40.55928931,81.22727712,231.3297931,354.8657213,,,10,10UnmanagedPasture,AEZ4,
Latin America,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,1017.199407,1144.967443,1154.098944,34.59057524,42.94236374,55.7089216,109.153856,230.9380771,681.9329148,1017.199407,,,10,10UnmanagedPasture,AEZ5,
Latin America,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,638.0353942,701.969628,700.245148,39.54085424,52.37538204,71.11454188,112.2325665,202.3874989,450.7222323,638.0353942,,,10,10UnmanagedPasture,AEZ6,
Latin America,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,858.0012245,874.0957753,844.6070111,38.59883745,53.14066883,73.56224627,117.0081077,246.7083235,630.0741041,858.0012245,,,10,10UnmanagedPasture,AEZ7,
Latin America,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,276.7627602,298.220165,290.6125524,21.66596236,26.9402369,33.44782247,51.29046008,88.01055538,199.1338671,276.7627602,,,10,10UnmanagedPasture,AEZ8,
Latin America,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,165.0692873,176.4539315,177.2521216,16.918048,19.86499651,23.75805006,36.29966953,60.35048704,124.3806354,165.0692873,,,10,10UnmanagedPasture,AEZ9,
Latin America,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,109.4232681,116.1552068,117.249768,7.227857972,8.692689678,10.91331307,18.64331146,37.1130291,88.10045653,109.4232681,,,10,10UnmanagedPasture,AEZ10,
Latin America,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,91.65243354,96.20208401,93.98365309,3.762875681,4.839034069,6.924465682,13.68857156,30.54307638,79.31923812,91.65243354,,,10,10UnmanagedPasture,AEZ11,
Latin America,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,559.7328603,600.9285845,617.9783284,10.03631714,14.07140524,21.86995303,51.7928217,158.7670924,454.2474872,559.7328603,,,10,10UnmanagedPasture,AEZ12,
Latin America,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,126.4560167,127.7062932,122.3945603,4.990491027,5.734906404,7.946026967,16.66593631,41.47239206,110.3056417,126.4560167,,,10,10UnmanagedPasture,AEZ13,
Latin America,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,70.67251771,74.50968139,70.46807703,5.018641036,5.29251017,6.090825684,10.91064292,25.65681544,57.90561503,70.67251771,,,10,10UnmanagedPasture,AEZ14,
Latin America,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,32.86175959,36.61595691,34.70325099,3.7825073,3.839529393,3.980501965,6.312043513,13.72727063,25.48680232,32.86175959,,,10,10UnmanagedPasture,AEZ15,
Latin America,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,18.59109982,21.05342406,19.72743341,2.502539135,2.508848689,2.535011137,3.86362746,8.060865865,13.70121596,18.59109982,,,10,10UnmanagedPasture,AEZ16,
Latin America,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,1.958782815,2.079675305,1.996347155,0.204213851,0.209848769,0.215735062,0.333660362,0.666530443,1.262991924,1.958782815,,,10,10UnmanagedPasture,AEZ17,
Latin America,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,0.95270947,1.012567087,1.003025108,0.097667289,0.10072179,0.103873645,0.161015442,0.322462822,0.613183501,0.95270947,,,10,10UnmanagedPasture,AEZ18,
Southeast Asia,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,5.234063575,5.129062885,4.599194369,0.665030093,0.847044786,1.087234917,1.413282268,1.883601929,4.111998739,5.234063575,,,11,11UnmanagedPasture,AEZ1,
Southeast Asia,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,11,11UnmanagedPasture,AEZ2,
Southeast Asia,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0.168682175,0.119517054,0.162848862,0.059677754,0.058784419,0.056962756,0.094475707,0.110574219,0.153898408,0.168682175,,,11,11UnmanagedPasture,AEZ3,
Southeast Asia,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,9.696047764,11.01053157,11.3214867,2.462434207,2.631927593,2.862677723,4.454538986,6.192801775,8.240089669,9.696047764,,,11,11UnmanagedPasture,AEZ4,
Southeast Asia,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,12.526124,13.74012769,15.64644578,3.428529108,3.765232834,4.255141755,5.969870295,7.871961234,9.441017814,12.526124,,,11,11UnmanagedPasture,AEZ5,
Southeast Asia,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,91.86436793,100.1796584,79.56983852,11.43914021,15.48485155,21.13416728,30.3917378,52.16706251,79.34886103,91.86436793,,,11,11UnmanagedPasture,AEZ6,
Southeast Asia,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,83.38265709,83.24798504,79.36039627,7.124733804,9.860676861,13.71856197,20.15754289,33.51716281,67.233083,83.38265709,,,11,11UnmanagedPasture,AEZ7,
Southeast Asia,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,151.9198918,152.5359332,145.1186814,10.89998359,15.7170916,22.63133401,34.93013931,62.12118565,122.2514953,151.9198918,,,11,11UnmanagedPasture,AEZ8,
Southeast Asia,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,5.262667048,5.325634558,4.546229955,0.547895643,0.725859704,0.969197502,1.323421862,1.886098428,3.881773736,5.262667048,,,11,11UnmanagedPasture,AEZ9,
Southeast Asia,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,3.075258921,3.019394335,3.598803851,0.955716515,1.056966917,1.181853751,1.388191932,1.667065715,2.652741508,3.075258921,,,11,11UnmanagedPasture,AEZ10,
Southeast Asia,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,9.581382105,10.32234919,9.395905552,2.914921383,3.230912456,3.481673049,4.375484604,5.129145627,6.927436072,9.581382105,,,11,11UnmanagedPasture,AEZ11,
Southeast Asia,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,6.642677184,7.144489551,6.238946249,1.347026597,1.624843286,1.87613717,2.212593027,2.566661739,4.488130126,6.642677184,,,11,11UnmanagedPasture,AEZ12,
Southeast Asia,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,32.15395749,32.38393021,29.60326923,3.003797916,4.061458512,5.426947562,7.791881631,12.81875468,25.01382943,32.15395749,,,11,11UnmanagedPasture,AEZ13,
Southeast Asia,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,16.8880273,16.80192917,14.96243785,1.929793044,2.39867339,3.046967912,4.193653778,6.630364917,13.08116689,16.8880273,,,11,11UnmanagedPasture,AEZ14,
Southeast Asia,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,2.858472509,3.192993818,2.316383918,0.935687438,1.05845202,1.139604859,1.232215714,1.29547355,1.910585212,2.858472509,,,11,11UnmanagedPasture,AEZ15,
Southeast Asia,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,1.95972989,2.202576172,2.170950224,0.514117764,0.574571162,0.61530099,0.697280773,0.811150191,1.369915826,1.95972989,,,11,11UnmanagedPasture,AEZ16,
Southeast Asia,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,11,11UnmanagedPasture,AEZ17,
Southeast Asia,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,11,11UnmanagedPasture,AEZ18,
Eastern Europe,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ1,
Eastern Europe,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ2,
Eastern Europe,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ3,
Eastern Europe,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ4,
Eastern Europe,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ5,
Eastern Europe,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ6,
Eastern Europe,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ7,
Eastern Europe,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,2.457376496,2.856801708,3.449091804,1.102901826,1.441540542,1.709544401,2.035512833,2.12676239,2.423164098,2.457376496,,,12,12UnmanagedPasture,AEZ8,
Eastern Europe,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,22.89068541,25.09578306,26.19749763,9.914226589,11.33269278,12.7385917,14.95849063,16.99113999,17.96811572,22.89068541,,,12,12UnmanagedPasture,AEZ9,
Eastern Europe,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,117.7480052,116.5499361,105.49526,58.10081444,60.15900162,62.3387028,71.5300845,95.95174564,107.1412686,117.7480052,,,12,12UnmanagedPasture,AEZ10,
Eastern Europe,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,27.13375609,27.06846806,25.25605571,11.7156509,12.56327588,13.40666034,15.44799128,19.71599417,26.67545958,27.13375609,,,12,12UnmanagedPasture,AEZ11,
Eastern Europe,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1.911855548,1.866334945,1.396716249,0.762628459,0.757689701,0.763614212,0.836274599,1.164474764,1.901115261,1.911855548,,,12,12UnmanagedPasture,AEZ12,
Eastern Europe,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ13,
Eastern Europe,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ14,
Eastern Europe,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,1.458194866,1.362764615,0.990002716,0.552615599,0.608662517,0.647249386,0.746535218,0.914906349,1.230937707,1.458194866,,,12,12UnmanagedPasture,AEZ15,
Eastern Europe,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,1.362399522,1.262014653,0.856969855,0.467427851,0.530806257,0.579189541,0.685752126,0.842280043,1.125174853,1.362399522,,,12,12UnmanagedPasture,AEZ16,
Eastern Europe,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ17,
Eastern Europe,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,12,12UnmanagedPasture,AEZ18,
Korea,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ1,
Korea,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ2,
Korea,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ3,
Korea,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ4,
Korea,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ5,
Korea,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ6,
Korea,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ7,
Korea,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ8,
Korea,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ9,
Korea,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,0.071671541,0.122503483,0.02066408,0.009176833,0.008023488,0.009439611,0.009407522,0.005697163,0.017246486,0.071671541,,,13,13UnmanagedPasture,AEZ10,
Korea,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,0.084322253,0.152773187,0.031257377,0.006709257,0.013782148,0.018714088,0.016620855,0.016739678,0.026297983,0.084322253,,,13,13UnmanagedPasture,AEZ11,
Korea,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ12,
Korea,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ13,
Korea,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ14,
Korea,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ15,
Korea,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ16,
Korea,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ17,
Korea,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,13,13UnmanagedPasture,AEZ18,
India,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,2.347081445,2.054138492,2.133294926,0.387585063,0.493220349,0.613123965,0.790263001,0.960851496,1.290729858,2.347081445,,,14,14UnmanagedPasture,AEZ1,
India,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,5.26545267,4.894141981,6.617508434,1.022648577,1.299119367,1.594141608,1.972025269,2.404360908,3.124368206,5.26545267,,,14,14UnmanagedPasture,AEZ2,
India,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,18.74182373,17.315139,32.66398847,4.873422367,5.919312013,6.93233895,7.863624209,9.302288926,11.44647931,18.74182373,,,14,14UnmanagedPasture,AEZ3,
India,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,5.440929594,5.15989439,7.620137244,1.730948176,2.087174712,2.316145982,2.481772031,2.860549381,3.37408616,5.440929594,,,14,14UnmanagedPasture,AEZ4,
India,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,1.446946849,1.349993972,1.003989839,0.390805337,0.4833851,0.561580203,0.618271712,0.744471627,0.874177224,1.446946849,,,14,14UnmanagedPasture,AEZ5,
India,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,1.100346776,1.00457618,0.739445567,0.22876942,0.28677952,0.353108022,0.441635228,0.534337234,0.64235539,1.100346776,,,14,14UnmanagedPasture,AEZ6,
India,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,7.53944221,6.754199568,6.392771573,1.116343108,1.440003106,1.816765899,2.378815699,2.93532008,4.057607286,7.53944221,,,14,14UnmanagedPasture,AEZ7,
India,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,4.8809354,4.450936389,4.130856619,1.173475214,1.432920349,1.654955576,1.920312194,2.273519493,2.88264486,4.8809354,,,14,14UnmanagedPasture,AEZ8,
India,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,2.506331507,2.301836392,5.124985365,0.8567788,1.021091019,1.09798466,1.120578756,1.30987416,1.585847931,2.506331507,,,14,14UnmanagedPasture,AEZ9,
India,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,7.169646185,6.699824421,5.694778735,0.936523177,1.234589614,1.573911895,2.0841401,2.581421621,3.696074486,7.169646185,,,14,14UnmanagedPasture,AEZ10,
India,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,3.050052569,2.782364316,3.216371368,0.46083623,0.578291522,0.718516797,0.93593974,1.145476204,1.6078445,3.050052569,,,14,14UnmanagedPasture,AEZ11,
India,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1.422735358,1.349713421,0.459311741,0.202684521,0.267198227,0.336741004,0.437105928,0.526889687,0.752506521,1.422735358,,,14,14UnmanagedPasture,AEZ12,
India,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,2.609105535,2.447408546,0.804660868,0.350303212,0.459586941,0.583013257,0.770639096,0.946276311,1.341899847,2.609105535,,,14,14UnmanagedPasture,AEZ13,
India,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,3.96804517,3.977723453,3.320788396,0.528313591,0.742277496,0.948946668,1.233932543,1.451634016,2.045995545,3.96804517,,,14,14UnmanagedPasture,AEZ14,
India,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,2.426118394,2.253730846,2.096996927,0.315684091,0.433844336,0.559636728,0.742362086,0.902160103,1.259090666,2.426118394,,,14,14UnmanagedPasture,AEZ15,
India,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,1.388364466,1.485056288,2.131422598,0.177332167,0.270415559,0.350733648,0.450937056,0.50971278,0.716413386,1.388364466,,,14,14UnmanagedPasture,AEZ16,
India,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,14,14UnmanagedPasture,AEZ17,
India,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,14,14UnmanagedPasture,AEZ18,
,,,,,,,,,,,,,,,,,,,,
Land allocation and land use history: managed pasture,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,
,,,,,landAllocation,,fillout,land-use-history,,,,,,,,,,,,
region,LandAllocatorRoot,LandNode1,LandNode2,LandLeaf,1975,1990,2005,1700,1750,1800,1850,1900,1950,1975,,,region ID,lookup1,lookup2,
USA,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ1,
USA,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ2,
USA,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ3,
USA,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ4,
USA,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ5,
USA,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ6,
USA,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,25.3923968,24.98443166,39.27910538,0.130234428,0.317043192,0.871586609,2.651443083,14.34281052,24.19558477,25.3923968,,,1,1Pasture,AEZ7,
USA,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,7.904671817,7.774872782,12.22223982,0.034082282,0.095174604,0.26795127,0.826728477,4.475223126,7.512090802,7.904671817,,,1,1Pasture,AEZ8,
USA,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,1.272739431,1.265391167,2.147581078,0.003123489,0.015997525,0.047597017,0.146369289,0.755322611,1.191604461,1.272739431,,,1,1Pasture,AEZ9,
USA,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,3.628474894,3.723667824,6.747429299,0.012488381,0.040234199,0.146973461,0.456879835,2.19327476,3.350164389,3.628474894,,,1,1Pasture,AEZ10,
USA,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,3.407022002,3.548561174,6.922099477,0.010646896,0.047035832,0.145132701,0.443904687,2.00229844,3.049015104,3.407022002,,,1,1Pasture,AEZ11,
USA,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1.684858633,1.743363647,3.626280376,0.003435646,0.022426574,0.072610533,0.22722569,1.048624373,1.55463945,1.684858633,,,1,1Pasture,AEZ12,
USA,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1.119667221,1.096869032,1.697250409,0.004231194,0.012501284,0.036542521,0.113827765,0.626228953,1.066546317,1.119667221,,,1,1Pasture,AEZ13,
USA,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.255078245,0.249013275,0.377855046,0.000283641,0.002064999,0.007494585,0.025004702,0.146550592,0.24520046,0.255078245,,,1,1Pasture,AEZ14,
USA,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.077471355,0.073402583,0.112353731,1.05378E-05,0.000143865,0.001063466,0.007022217,0.047980595,0.076644397,0.077471355,,,1,1Pasture,AEZ15,
USA,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.03196428,0.031003055,0.046402303,0,7.26593E-05,0.000439597,0.002218279,0.013624441,0.032564506,0.03196428,,,1,1Pasture,AEZ16,
USA,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ17,
USA,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,1,1Pasture,AEZ18,
Canada,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0,0,0,0,0,0,0,0,0,0,,,2,2Pasture,AEZ1,
Canada,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,2,2Pasture,AEZ2,
Canada,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0,0,0,0,0,0,0,0,0,0,,,2,2Pasture,AEZ3,
Canada,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0,0,0,0,0,0,0,0,0,0,,,2,2Pasture,AEZ4,
Canada,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0,0,0,0,0,0,0,0,0,0,,,2,2Pasture,AEZ5,
Canada,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0,0,0,0,0,0,0,0,0,0,,,2,2Pasture,AEZ6,
Canada,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,4.309091338,4.199013428,4.815921476,0,0,0,0.182095524,1.217567744,4.735723784,4.309091338,,,2,2Pasture,AEZ7,
