Africa,FodderHerb,FodderHerbAEZ4,FodderHerbAEZ4,0.086949703,0.089418737,1,1,1,1,1.02943411,1.382666198,,,,9,9FodderHerb,AEZ4,,
Africa,FodderHerb,FodderHerbAEZ5,FodderHerbAEZ5,0.075754283,0.07790541,1,1,1,1,1.258925528,1.758414102,,,,9,9FodderHerb,AEZ5,,
Africa,FodderHerb,FodderHerbAEZ6,FodderHerbAEZ6,0.2316271,0.23820441,1,1,1,1,1,1,,,,9,9FodderHerb,AEZ6,,
Africa,FodderHerb,FodderHerbAEZ7,FodderHerbAEZ7,12.41489376,12.7674285,1,1,1,1,1,1,,,,9,9FodderHerb,AEZ7,,
Africa,FodderHerb,FodderHerbAEZ8,FodderHerbAEZ8,0.764194683,0.785894843,1,1,1,1,1,1.032657239,,,,9,9FodderHerb,AEZ8,,
Africa,FodderHerb,FodderHerbAEZ9,FodderHerbAEZ9,0.701553519,0.721474913,1,1,1,1,1,1,,,,9,9FodderHerb,AEZ9,,
Africa,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,0.694439072,0.714158444,1,1,1,1,1,1,,,,9,9FodderHerb,AEZ10,,
Africa,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,0.240280191,0.247103215,1,1,1,1,1,1,,,,9,9FodderHerb,AEZ11,,
Africa,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ12,,
Africa,FodderHerb,FodderHerbAEZ13,FodderHerbAEZ13,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ13,,
Africa,FodderHerb,FodderHerbAEZ14,FodderHerbAEZ14,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ14,,
Africa,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ15,,
Africa,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ16,,
Africa,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ17,,
Africa,FodderHerb,FodderHerbAEZ18,FodderHerbAEZ18,0,0,0,0,0,0,1,1,,,,9,9FodderHerb,AEZ18,,
Africa,MiscCrop,MiscCropAEZ1,MiscCropAEZ1,16.26958724,25.22482238,1,1,1,1,1.037005806,1.283695595,,,,9,9MiscCrop,AEZ1,,
Africa,MiscCrop,MiscCropAEZ2,MiscCropAEZ2,6.242357243,9.678324989,1,1,1,1,1.311914599,1.059299576,,,,9,9MiscCrop,AEZ2,,
Africa,MiscCrop,MiscCropAEZ3,MiscCropAEZ3,5.285732271,8.195146918,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ3,,
Africa,MiscCrop,MiscCropAEZ4,MiscCropAEZ4,10.19406506,15.80516314,1,1,1,1,1.02943411,1.382666198,,,,9,9MiscCrop,AEZ4,,
Africa,MiscCrop,MiscCropAEZ5,MiscCropAEZ5,21.27013039,32.97780413,1,1,1,1,1.258925528,1.758414102,,,,9,9MiscCrop,AEZ5,,
Africa,MiscCrop,MiscCropAEZ6,MiscCropAEZ6,13.54781386,21.00490894,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ6,,
Africa,MiscCrop,MiscCropAEZ7,MiscCropAEZ7,6.280981209,9.738208666,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ7,,
Africa,MiscCrop,MiscCropAEZ8,MiscCropAEZ8,1.871069539,2.900958463,1,1,1,1,1,1.032657239,,,,9,9MiscCrop,AEZ8,,
Africa,MiscCrop,MiscCropAEZ9,MiscCropAEZ9,5.609614893,8.69730358,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ9,,
Africa,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,6.624568849,10.27091654,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ10,,
Africa,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,0.331537678,0.514025274,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ11,,
Africa,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,0.024546365,0.03805737,1,1,1,1,1,1,,,,9,9MiscCrop,AEZ12,,
Africa,MiscCrop,MiscCropAEZ13,MiscCropAEZ13,0,0,0,0,0,0,1,1,,,,9,9MiscCrop,AEZ13,,
Africa,MiscCrop,MiscCropAEZ14,MiscCropAEZ14,0,0,0,0,0,0,1,1,,,,9,9MiscCrop,AEZ14,,
Africa,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,0,0,0,0,0,0,1,1,,,,9,9MiscCrop,AEZ15,,
Africa,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,0,0,0,0,0,0,1,1,,,,9,9MiscCrop,AEZ16,,
Africa,MiscCrop,MiscCropAEZ17,MiscCropAEZ17,0,0,0,0,0,0,1,1,,,,9,9MiscCrop,AEZ17,,
Africa,MiscCrop,MiscCropAEZ18,MiscCropAEZ18,0,0,0,0,0,0,1,1,,,,9,9MiscCrop,AEZ18,,
Africa,OilCrop,OilCropAEZ1,OilCropAEZ1,0.856381465,1.411304485,1,1,1,1,1.037005806,1.283695595,,,,9,9OilCrop,AEZ1,,
Africa,OilCrop,OilCropAEZ2,OilCropAEZ2,1.856226297,3.05903456,1,1,1,1,1.311914599,1.059299576,,,,9,9OilCrop,AEZ2,,
Africa,OilCrop,OilCropAEZ3,OilCropAEZ3,2.56376256,4.225044267,1,1,1,1,1,1,,,,9,9OilCrop,AEZ3,,
Africa,OilCrop,OilCropAEZ4,OilCropAEZ4,2.382529816,3.92637528,1,1,1,1,1.02943411,1.382666198,,,,9,9OilCrop,AEZ4,,
Africa,OilCrop,OilCropAEZ5,OilCropAEZ5,1.654732123,2.726975025,1,1,1,1,1.258925528,1.758414102,,,,9,9OilCrop,AEZ5,,
Africa,OilCrop,OilCropAEZ6,OilCropAEZ6,0.451318337,0.743766207,1,1,1,1,1,1,,,,9,9OilCrop,AEZ6,,
Africa,OilCrop,OilCropAEZ7,OilCropAEZ7,0.363642445,0.599277581,1,1,1,1,1,1,,,,9,9OilCrop,AEZ7,,
Africa,OilCrop,OilCropAEZ8,OilCropAEZ8,0.351772353,0.579715838,1,1,1,1,1,1.032657239,,,,9,9OilCrop,AEZ8,,
Africa,OilCrop,OilCropAEZ9,OilCropAEZ9,0.819911501,1.351202502,1,1,1,1,1,1,,,,9,9OilCrop,AEZ9,,
Africa,OilCrop,OilCropAEZ10,OilCropAEZ10,0.736194083,1.213237388,1,1,1,1,1,1,,,,9,9OilCrop,AEZ10,,
Africa,OilCrop,OilCropAEZ11,OilCropAEZ11,0.045088457,0.074305136,1,1,1,1,1,1,,,,9,9OilCrop,AEZ11,,
Africa,OilCrop,OilCropAEZ12,OilCropAEZ12,0.002577164,0.00424713,1,1,1,1,1,1,,,,9,9OilCrop,AEZ12,,
Africa,OilCrop,OilCropAEZ13,OilCropAEZ13,0,0,0,0,0,0,1,1,,,,9,9OilCrop,AEZ13,,
Africa,OilCrop,OilCropAEZ14,OilCropAEZ14,0,0,0,0,0,0,1,1,,,,9,9OilCrop,AEZ14,,
Africa,OilCrop,OilCropAEZ15,OilCropAEZ15,0,0,0,0,0,0,1,1,,,,9,9OilCrop,AEZ15,,
Africa,OilCrop,OilCropAEZ16,OilCropAEZ16,0,0,0,0,0,0,1,1,,,,9,9OilCrop,AEZ16,,
Africa,OilCrop,OilCropAEZ17,OilCropAEZ17,0,0,0,0,0,0,1,1,,,,9,9OilCrop,AEZ17,,
Africa,OilCrop,OilCropAEZ18,OilCropAEZ18,0,0,0,0,0,0,1,1,,,,9,9OilCrop,AEZ18,,
Africa,OtherGrain,OtherGrainAEZ1,OtherGrainAEZ1,1.795889709,2.633448195,1,1,1,1,1.037005806,1.283695595,,,,9,9OtherGrain,AEZ1,,
Africa,OtherGrain,OtherGrainAEZ2,OtherGrainAEZ2,9.975746154,14.62818712,1,1,1,1,1.311914599,1.059299576,,,,9,9OtherGrain,AEZ2,,
Africa,OtherGrain,OtherGrainAEZ3,OtherGrainAEZ3,8.291148553,12.15793491,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ3,,
Africa,OtherGrain,OtherGrainAEZ4,OtherGrainAEZ4,4.932449483,7.232821773,1,1,1,1,1.02943411,1.382666198,,,,9,9OtherGrain,AEZ4,,
Africa,OtherGrain,OtherGrainAEZ5,OtherGrainAEZ5,2.781770089,4.079118769,1,1,1,1,1.258925528,1.758414102,,,,9,9OtherGrain,AEZ5,,
Africa,OtherGrain,OtherGrainAEZ6,OtherGrainAEZ6,0.616236332,0.903633696,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ6,,
Africa,OtherGrain,OtherGrainAEZ7,OtherGrainAEZ7,1.031776032,1.512970822,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ7,,
Africa,OtherGrain,OtherGrainAEZ8,OtherGrainAEZ8,0.579624793,0.849947443,1,1,1,1,1,1.032657239,,,,9,9OtherGrain,AEZ8,,
Africa,OtherGrain,OtherGrainAEZ9,OtherGrainAEZ9,1.733570424,2.54206474,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ9,,
Africa,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1.22730569,1.799690671,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ10,,
Africa,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,0.378060242,0.554378176,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ11,,
Africa,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,0.082346099,0.120750281,1,1,1,1,1,1,,,,9,9OtherGrain,AEZ12,,
Africa,OtherGrain,OtherGrainAEZ13,OtherGrainAEZ13,0,0,0,0,0,0,1,1,,,,9,9OtherGrain,AEZ13,,
Africa,OtherGrain,OtherGrainAEZ14,OtherGrainAEZ14,0,0,0,0,0,0,1,1,,,,9,9OtherGrain,AEZ14,,
Africa,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,0,0,0,0,0,0,1,1,,,,9,9OtherGrain,AEZ15,,
Africa,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,0,0,0,0,0,0,1,1,,,,9,9OtherGrain,AEZ16,,
Africa,OtherGrain,OtherGrainAEZ17,OtherGrainAEZ17,0,0,0,0,0,0,1,1,,,,9,9OtherGrain,AEZ17,,
Africa,OtherGrain,OtherGrainAEZ18,OtherGrainAEZ18,0,0,0,0,0,0,1,1,,,,9,9OtherGrain,AEZ18,,
Africa,PalmFruit,PalmFruitAEZ1,PalmFruitAEZ1,0.004474023,0.005754605,1,1,1,1,1.037005806,1.283695595,,,,9,9PalmFruit,AEZ1,,
Africa,PalmFruit,PalmFruitAEZ2,PalmFruitAEZ2,0.02291785,0.029477538,1,1,1,1,1.311914599,1.059299576,,,,9,9PalmFruit,AEZ2,,
Africa,PalmFruit,PalmFruitAEZ3,PalmFruitAEZ3,0.284121955,0.365445094,1,1,1,1,1,1,,,,9,9PalmFruit,AEZ3,,
Africa,PalmFruit,PalmFruitAEZ4,PalmFruitAEZ4,2.061482337,2.651532529,1,1,1,1,1.02943411,1.382666198,,,,9,9PalmFruit,AEZ4,,
Africa,PalmFruit,PalmFruitAEZ5,PalmFruitAEZ5,8.91196496,11.46280255,1,1,1,1,1.258925528,1.758414102,,,,9,9PalmFruit,AEZ5,,
Africa,PalmFruit,PalmFruitAEZ6,PalmFruitAEZ6,2.801624967,3.603523348,1,1,1,1,1,1,,,,9,9PalmFruit,AEZ6,,
Africa,PalmFruit,PalmFruitAEZ7,PalmFruitAEZ7,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ7,,
Africa,PalmFruit,PalmFruitAEZ8,PalmFruitAEZ8,0,0,0,0,0,0,1,1.032657239,,,,9,9PalmFruit,AEZ8,,
Africa,PalmFruit,PalmFruitAEZ9,PalmFruitAEZ9,0.009921683,0.012761528,1,1,1,1,1,1,,,,9,9PalmFruit,AEZ9,,
Africa,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,0.014791918,0.019025752,1,1,1,1,1,1,,,,9,9PalmFruit,AEZ10,,
Africa,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,0.000124904,0.000160654,1,1,1,1,1,1,,,,9,9PalmFruit,AEZ11,,
Africa,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ12,,
Africa,PalmFruit,PalmFruitAEZ13,PalmFruitAEZ13,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ13,,
Africa,PalmFruit,PalmFruitAEZ14,PalmFruitAEZ14,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ14,,
Africa,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ15,,
Africa,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ16,,
Africa,PalmFruit,PalmFruitAEZ17,PalmFruitAEZ17,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ17,,
Africa,PalmFruit,PalmFruitAEZ18,PalmFruitAEZ18,0,0,0,0,0,0,1,1,,,,9,9PalmFruit,AEZ18,,
Africa,Rice,RiceAEZ1,RiceAEZ1,4.835557327,7.577772088,1,1,1,1,1.037005806,1.283695595,,,,9,9Rice,AEZ1,,
Africa,Rice,RiceAEZ2,RiceAEZ2,0.86698836,1.358652117,1,1,1,1,1.311914599,1.059299576,,,,9,9Rice,AEZ2,,
Africa,Rice,RiceAEZ3,RiceAEZ3,0.703469156,1.10240218,1,1,1,1,1,1,,,,9,9Rice,AEZ3,,
Africa,Rice,RiceAEZ4,RiceAEZ4,2.012408865,3.153633531,1,1,1,1,1.02943411,1.382666198,,,,9,9Rice,AEZ4,,
Africa,Rice,RiceAEZ5,RiceAEZ5,2.697613826,4.227414002,1,1,1,1,1.258925528,1.758414102,,,,9,9Rice,AEZ5,,
Africa,Rice,RiceAEZ6,RiceAEZ6,1.639438142,2.569153409,1,1,1,1,1,1,,,,9,9Rice,AEZ6,,
Africa,Rice,RiceAEZ7,RiceAEZ7,0.025876895,0.040551523,1,1,1,1,1,1,,,,9,9Rice,AEZ7,,
Africa,Rice,RiceAEZ8,RiceAEZ8,0,0,0,0,0,0,1,1.032657239,,,,9,9Rice,AEZ8,,
Africa,Rice,RiceAEZ9,RiceAEZ9,0.003413311,0.005348979,1,1,1,1,1,1,,,,9,9Rice,AEZ9,,
Africa,Rice,RiceAEZ10,RiceAEZ10,0.051746543,0.081091688,1,1,1,1,1,1,,,,9,9Rice,AEZ10,,
Africa,Rice,RiceAEZ11,RiceAEZ11,0.009858172,0.01544868,1,1,1,1,1,1,,,,9,9Rice,AEZ11,,
Africa,Rice,RiceAEZ12,RiceAEZ12,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ12,,
Africa,Rice,RiceAEZ13,RiceAEZ13,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ13,,
Africa,Rice,RiceAEZ14,RiceAEZ14,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ14,,
Africa,Rice,RiceAEZ15,RiceAEZ15,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ15,,
Africa,Rice,RiceAEZ16,RiceAEZ16,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ16,,
Africa,Rice,RiceAEZ17,RiceAEZ17,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ17,,
Africa,Rice,RiceAEZ18,RiceAEZ18,0,0,0,0,0,0,1,1,,,,9,9Rice,AEZ18,,
Africa,Root_Tuber,Root_TuberAEZ1,Root_TuberAEZ1,1.88664851,3.349300387,1,1,1,1,1.037005806,1.283695595,,,,9,9Root_Tuber,AEZ1,,
Africa,Root_Tuber,Root_TuberAEZ2,Root_TuberAEZ2,2.132904865,3.786470587,1,1,1,1,1.311914599,1.059299576,,,,9,9Root_Tuber,AEZ2,,
Africa,Root_Tuber,Root_TuberAEZ3,Root_TuberAEZ3,3.715284997,6.595614082,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ3,,
Africa,Root_Tuber,Root_TuberAEZ4,Root_TuberAEZ4,22.58331106,40.09135356,1,1,1,1,1.02943411,1.382666198,,,,9,9Root_Tuber,AEZ4,,
Africa,Root_Tuber,Root_TuberAEZ5,Root_TuberAEZ5,56.17511522,99.72569566,1,1,1,1,1.258925528,1.758414102,,,,9,9Root_Tuber,AEZ5,,
Africa,Root_Tuber,Root_TuberAEZ6,Root_TuberAEZ6,22.04791343,39.14088108,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ6,,
Africa,Root_Tuber,Root_TuberAEZ7,Root_TuberAEZ7,0.596735785,1.059363939,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ7,,
Africa,Root_Tuber,Root_TuberAEZ8,Root_TuberAEZ8,0.580541074,1.030614041,1,1,1,1,1,1.032657239,,,,9,9Root_Tuber,AEZ8,,
Africa,Root_Tuber,Root_TuberAEZ9,Root_TuberAEZ9,1.673091042,2.970179365,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ9,,
Africa,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2.183962319,3.877111079,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ10,,
Africa,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,0.572367745,1.016104219,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ11,,
Africa,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,0.040171349,0.071314775,1,1,1,1,1,1,,,,9,9Root_Tuber,AEZ12,,
Africa,Root_Tuber,Root_TuberAEZ13,Root_TuberAEZ13,0,0,0,0,0,0,1,1,,,,9,9Root_Tuber,AEZ13,,
Africa,Root_Tuber,Root_TuberAEZ14,Root_TuberAEZ14,0,0,0,0,0,0,1,1,,,,9,9Root_Tuber,AEZ14,,
Africa,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,0,0,0,0,0,0,1,1,,,,9,9Root_Tuber,AEZ15,,
Africa,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,0,0,0,0,0,0,1,1,,,,9,9Root_Tuber,AEZ16,,
Africa,Root_Tuber,Root_TuberAEZ17,Root_TuberAEZ17,0,0,0,0,0,0,1,1,,,,9,9Root_Tuber,AEZ17,,
Africa,Root_Tuber,Root_TuberAEZ18,Root_TuberAEZ18,0,0,0,0,0,0,1,1,,,,9,9Root_Tuber,AEZ18,,
Africa,SugarCrop,SugarCropAEZ1,SugarCropAEZ1,17.46183868,22.82474806,1,1,1,1,1.037005806,1.283695595,,,,9,9SugarCrop,AEZ1,,
Africa,SugarCrop,SugarCropAEZ2,SugarCropAEZ2,5.789069489,7.567018288,1,1,1,1,1.311914599,1.059299576,,,,9,9SugarCrop,AEZ2,,
Africa,SugarCrop,SugarCropAEZ3,SugarCropAEZ3,4.895615725,6.399165495,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ3,,
Africa,SugarCrop,SugarCropAEZ4,SugarCropAEZ4,3.407182063,4.453601573,1,1,1,1,1.02943411,1.382666198,,,,9,9SugarCrop,AEZ4,,
Africa,SugarCrop,SugarCropAEZ5,SugarCropAEZ5,6.537621778,8.545467217,1,1,1,1,1.258925528,1.758414102,,,,9,9SugarCrop,AEZ5,,
Africa,SugarCrop,SugarCropAEZ6,SugarCropAEZ6,16.66456658,21.7826164,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ6,,
Africa,SugarCrop,SugarCropAEZ7,SugarCropAEZ7,3.809526223,4.979514352,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ7,,
Africa,SugarCrop,SugarCropAEZ8,SugarCropAEZ8,0.516012186,0.67449072,1,1,1,1,1,1.032657239,,,,9,9SugarCrop,AEZ8,,
Africa,SugarCrop,SugarCropAEZ9,SugarCropAEZ9,3.546809023,4.636111002,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ9,,
Africa,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,7.81494061,10.21507837,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ10,,
Africa,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,3.960500664,5.176856317,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ11,,
Africa,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,0.002546757,0.003328922,1,1,1,1,1,1,,,,9,9SugarCrop,AEZ12,,
Africa,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,0,0,0,0,0,0,1,1,,,,9,9SugarCrop,AEZ13,,
Africa,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,0,0,0,0,0,0,1,1,,,,9,9SugarCrop,AEZ14,,
Africa,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,0,0,0,0,0,0,1,1,,,,9,9SugarCrop,AEZ15,,
Africa,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,0,0,0,0,0,0,1,1,,,,9,9SugarCrop,AEZ16,,
Africa,SugarCrop,SugarCropAEZ17,SugarCropAEZ17,0,0,0,0,0,0,1,1,,,,9,9SugarCrop,AEZ17,,
Africa,SugarCrop,SugarCropAEZ18,SugarCropAEZ18,0,0,0,0,0,0,1,1,,,,9,9SugarCrop,AEZ18,,
Africa,Wheat,WheatAEZ1,WheatAEZ1,4.002177443,6.159896764,1,1,1,1,1.037005806,1.283695595,,,,9,9Wheat,AEZ1,,
Africa,Wheat,WheatAEZ2,WheatAEZ2,0.719638456,1.107621704,1,1,1,1,1.311914599,1.059299576,,,,9,9Wheat,AEZ2,,
Africa,Wheat,WheatAEZ3,WheatAEZ3,0.475165911,0.731345124,1,1,1,1,1,1,,,,9,9Wheat,AEZ3,,
Africa,Wheat,WheatAEZ4,WheatAEZ4,0.547494279,0.842668343,1,1,1,1,1.02943411,1.382666198,,,,9,9Wheat,AEZ4,,
Africa,Wheat,WheatAEZ5,WheatAEZ5,0.290768962,0.447533077,1,1,1,1,1.258925528,1.758414102,,,,9,9Wheat,AEZ5,,
Africa,Wheat,WheatAEZ6,WheatAEZ6,0.052319024,0.080526111,1,1,1,1,1,1,,,,9,9Wheat,AEZ6,,
Africa,Wheat,WheatAEZ7,WheatAEZ7,1.828164908,2.813795056,1,1,1,1,1,1,,,,9,9Wheat,AEZ7,,
Africa,Wheat,WheatAEZ8,WheatAEZ8,0.63033194,0.970166799,1,1,1,1,1,1.032657239,,,,9,9Wheat,AEZ8,,
Africa,Wheat,WheatAEZ9,WheatAEZ9,2.523395546,3.8838498,1,1,1,1,1,1,,,,9,9Wheat,AEZ9,,
Africa,Wheat,WheatAEZ10,WheatAEZ10,2.902091636,4.466714715,1,1,1,1,1,1,,,,9,9Wheat,AEZ10,,
Africa,Wheat,WheatAEZ11,WheatAEZ11,0.133976206,0.206207648,1,1,1,1,1,1,,,,9,9Wheat,AEZ11,,
Africa,Wheat,WheatAEZ12,WheatAEZ12,0.029684086,0.045687856,1,1,1,1,1,1,,,,9,9Wheat,AEZ12,,
Africa,Wheat,WheatAEZ13,WheatAEZ13,0,0,0,0,0,0,1,1,,,,9,9Wheat,AEZ13,,
Africa,Wheat,WheatAEZ14,WheatAEZ14,0,0,0,0,0,0,1,1,,,,9,9Wheat,AEZ14,,
Africa,Wheat,WheatAEZ15,WheatAEZ15,0,0,0,0,0,0,1,1,,,,9,9Wheat,AEZ15,,
Africa,Wheat,WheatAEZ16,WheatAEZ16,0,0,0,0,0,0,1,1,,,,9,9Wheat,AEZ16,,
Africa,Wheat,WheatAEZ17,WheatAEZ17,0,0,0,0,0,0,1,1,,,,9,9Wheat,AEZ17,,
Africa,Wheat,WheatAEZ18,WheatAEZ18,0,0,0,0,0,0,1,1,,,,9,9Wheat,AEZ18,,
Latin America,Corn,CornAEZ1,CornAEZ1,0.282539891,0.496347928,1,1,1,1,1,1,,,,10,10Corn,AEZ1,,
Latin America,Corn,CornAEZ2,CornAEZ2,0.164962116,0.289794848,1,1,1,1,1,1,,,,10,10Corn,AEZ2,,
Latin America,Corn,CornAEZ3,CornAEZ3,1.360414065,2.38988803,1,1,1,1,1,1,,,,10,10Corn,AEZ3,,
Latin America,Corn,CornAEZ4,CornAEZ4,4.593573941,8.069695585,1,1,1,1,1.180336652,1.12404884,,,,10,10Corn,AEZ4,,
Latin America,Corn,CornAEZ5,CornAEZ5,8.958463225,15.73765266,1,1,1,1,1.28996739,1.351413301,,,,10,10Corn,AEZ5,,
Latin America,Corn,CornAEZ6,CornAEZ6,7.315899156,12.85210163,1,1,1,1,1.144316397,1.242387634,,,,10,10Corn,AEZ6,,
Latin America,Corn,CornAEZ7,CornAEZ7,0.656458232,1.153223647,1,1,1,1,1,1.084884302,,,,10,10Corn,AEZ7,,
Latin America,Corn,CornAEZ8,CornAEZ8,1.494639613,2.625686849,1,1,1,1,1.664655662,1.392153017,,,,10,10Corn,AEZ8,,
Latin America,Corn,CornAEZ9,CornAEZ9,5.708018578,10.02748033,1,1,1,1,1.528059631,1.591318715,,,,10,10Corn,AEZ9,,
Latin America,Corn,CornAEZ10,CornAEZ10,5.114437901,8.984715927,1,1,1,1,1.798538663,1.799138963,,,,10,10Corn,AEZ10,,
Latin America,Corn,CornAEZ11,CornAEZ11,2.301100098,4.042424818,1,1,1,1,2.236285727,2.032808668,,,,10,10Corn,AEZ11,,
Latin America,Corn,CornAEZ12,CornAEZ12,17.07602959,29.99807173,1,1,1,1,2.079282391,1.94688735,,,,10,10Corn,AEZ12,,
Latin America,Corn,CornAEZ13,CornAEZ13,0.050508931,0.088730845,1,1,1,1,1.054449393,1,,,,10,10Corn,AEZ13,,
Latin America,Corn,CornAEZ14,CornAEZ14,0.099807016,0.175334553,1,1,1,1,2.5,1.775206538,,,,10,10Corn,AEZ14,,
Latin America,Corn,CornAEZ15,CornAEZ15,0.064389054,0.113114554,1,1,1,1,1,1.07057252,,,,10,10Corn,AEZ15,,
Latin America,Corn,CornAEZ16,CornAEZ16,0.033950393,0.059641868,1,1,1,1,1.539940882,1,,,,10,10Corn,AEZ16,,
Latin America,Corn,CornAEZ17,CornAEZ17,0,0,0,0,0,0,1.094110425,1,,,,10,10Corn,AEZ17,,
Latin America,Corn,CornAEZ18,CornAEZ18,0,0,0,0,0,0,1,1,,,,10,10Corn,AEZ18,,
Latin America,FiberCrop,FiberCropAEZ1,FiberCropAEZ1,0.019037235,0.018076388,1,1,1,1,1,1,,,,10,10FiberCrop,AEZ1,,
Latin America,FiberCrop,FiberCropAEZ2,FiberCropAEZ2,0.040206897,0.038177576,1,1,1,1,1,1,,,,10,10FiberCrop,AEZ2,,
Latin America,FiberCrop,FiberCropAEZ3,FiberCropAEZ3,0.143469562,0.136228373,1,1,1,1,1,1,,,,10,10FiberCrop,AEZ3,,
Latin America,FiberCrop,FiberCropAEZ4,FiberCropAEZ4,0.22877321,0.217226579,1,1,1,1,1.180336652,1.12404884,,,,10,10FiberCrop,AEZ4,,
Latin America,FiberCrop,FiberCropAEZ5,FiberCropAEZ5,0.824409794,0.782800221,1,1,1,1,1.28996739,1.351413301,,,,10,10FiberCrop,AEZ5,,
Latin America,FiberCrop,FiberCropAEZ6,FiberCropAEZ6,0.173774179,0.165003456,1,1,1,1,1.144316397,1.242387634,,,,10,10FiberCrop,AEZ6,,
Latin America,FiberCrop,FiberCropAEZ7,FiberCropAEZ7,0.148176435,0.14069768,1,1,1,1,1,1.084884302,,,,10,10FiberCrop,AEZ7,,
Latin America,FiberCrop,FiberCropAEZ8,FiberCropAEZ8,0.055033718,0.052256059,1,1,1,1,1.664655662,1.392153017,,,,10,10FiberCrop,AEZ8,,
