# File: FAO_an_Exp_t_SUA.csv
# Title: FAO animal exports by country, item, year
# Units: tons
# Column types: ciciciiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
# ----------
countries,country.codes,item,item.codes,element,element.codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Uruguay,234,"Milk, Skimmed",2739,Export Quantity (tonnes),91,39692,41071,45167,48727,22620,27555,15533,59994,70845,46773,38138,10240,36021,12101,8645,45377,40781,18267,38734,63531,54156,121990,118730,109317,186964,133268,98199,90861,104500,116340,120293,29073,48926,121082,128223,114797,112570,192075,241213,161533,86577,134795,145450,106395,117184,202619,136061,98148,227170,,,,
Uruguay,234,"Milk, Whole",2738,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,225,23,592,525,34,0,122,3810,2164,14495,3912,9856,17716,62906,77835,115413,114182,74487,140047,150327,225893,218957,192031,188281,281948,229035,272729,352284,330813,320230,317225,439365,,,,
Uruguay,234,"Molluscs, Other",2767,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,160,38,0,0,7,25,40,1,34,0,32,197,320,310,384,442,64,185,65,233,1723,1484,2745,4710,3544,1576,3396,2280,1723,1190,5080,5080,5080,0,0,0,0
Uruguay,234,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,224,0,1129,3296,16018,9406,6638,13702,9655,19030,13018,1652,1120,2314,8903,5032,4398,4627,1373,8762,15334,13682,10310,5369,5099,17935,8636,8299,17730,24377,13272,10476,10909,10927,8702,13532,16047,16792,11941,16508,9046,5840,6465,7913,11237,17486,15766,18520,24789,15000,13000,14000,19000
Uruguay,234,"Offals, Edible",2736,Export Quantity (tonnes),91,182,182,1228,3317,4699,4853,5088,6826,8992,9140,8264,6235,4080,5496,6209,8457,5433,6011,1945,2176,3641,3288,4533,2650,2323,3693,2379,3076,4411,3980,2862,3534,2885,5011,4722,4789,6376,5818,9011,10991,6673,6163,8492,7478,9935,11630,12295,12644,15162,16000,16000,21000,26000
Uruguay,234,Pelagic Fish,2763,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,200,0,0,4,173,120,268,1676,391,257,568,1789,2266,4550,4359,3654,2480,953,1137,1832,1766,1286,3567,733,743,1311,520,1157,437,566,480,300,302,4586,7952,8792,588,588,588,0,0,0,0
Uruguay,234,Pigmeat,2733,Export Quantity (tonnes),91,9,0,3,0,19,360,170,0,7,2,0,0,150,0,3,6,75,61,25,26,10,1,8,3,0,3,4,4,20,10,32,15,0,24,101,81,76,43,1,11,1,0,153,83,540,724,408,9,16,0,0,0,0
Uruguay,234,Poultry Meat,2734,Export Quantity (tonnes),91,0,0,40,358,217,113,16,0,0,0,0,0,0,503,0,686,1009,2379,2895,3997,6187,2596,2161,3709,1943,3817,2780,2868,2529,3677,3006,2430,403,1096,1618,2995,3076,1362,236,332,504,932,3,8,76,1686,2270,5925,7230,9000,13000,16000,13000
Uruguay,234,Whey,2742,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614,297,311,554,0,0,9329,16486,44129,95329,112971,132314,279280,235614,143986,,,,
Uruguay,234,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,72300,45880,41320,22100,56320,41157,44751,51794,38267,44679,46956,27036,21158,28707,36435,23686,29252,32329,15760,41122,47027,45625,37940,27311,26060,39735,40670,34173,27356,38071,27197,25413,26805,25095,12401,14620,15928,6352,9917,10184,10474,7780,6151,6322,9384,20095,22153,14163,17480,,,,
USSR,228,Bovine Meat,2731,Export Quantity (tonnes),91,66700,133850,185251,62275,31650,123200,179175,134575,101475,58350,35025,58875,72075,52514,39810,36821,32114,36784,32276,35186,73248,31488,28719,30182,29077,29503,32388,28462,24861,30057,25750,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Butter, Ghee",2740,Export Quantity (tonnes),91,55600,69700,65000,25300,43000,54100,63400,75600,74300,73000,24300,16300,17500,18339,19999,16515,17794,17562,17919,18478,13239,14617,16678,17092,17358,16328,20325,12880,14350,8654,2600,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Cephalopods,2766,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Cheese,2741,Export Quantity (tonnes),91,3900,4800,3600,4700,4900,7200,7200,7600,8300,7200,7400,7200,7500,7682,8145,8124,7457,7611,7772,7380,9158,3786,5564,4680,5415,6262,5937,5583,5877,4069,5000,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Crustaceans,2765,Export Quantity (tonnes),91,20556,16667,27778,29544,28822,33167,37578,27511,20089,24511,23044,21489,17767,11829,13875,7686,26508,19050,25276,15425,21238,19240,48551,75332,68286,49522,54776,55192,73020,90589,106104,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Demersal Fish,2762,Export Quantity (tonnes),91,40725,50538,92100,100310,186311,253814,337900,322352,297200,279294,309491,300972,296742,356200,471700,458400,393205,445658,453454,467399,363124,296675,435324,447015,501511,702567,632559,841421,699394,1039380,667419,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Eggs,2744,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,4800,15043,10948,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,16618,32137,38873,39640,32865,57997,108280,137250,117866,126353,158282,172595,127440,126213,135810,104204,133517,143584,129187,123613,117884,128180,127785,135284,131353,116406,112260,135328,115902,140664,81901,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Fish, Body Oil",2781,Export Quantity (tonnes),91,16800,14200,30500,38400,56000,70500,57600,59000,63600,34500,14600,16400,4700,4500,4200,2000,1097,1284,830,1138,280,80,241,0,161,80,80,30641,37272,45653,28796,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Fish, Liver Oil",2782,Export Quantity (tonnes),91,600,600,700,500,700,600,500,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Freshwater Fish,2761,Export Quantity (tonnes),91,6341,6400,7108,5811,6676,6675,5382,8737,7341,8800,8469,7973,9569,7742,9600,10766,11619,10355,9862,9484,9809,6161,7988,8068,6310,7853,8680,8331,10746,6952,1468,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Hides & Skins,2748,Export Quantity (tonnes),91,23250,16063,14125,17438,17563,10000,9500,10500,14000,11500,5313,3350,1000,875,2763,2688,2263,2375,3900,11188,1875,10438,913,2225,36500,58750,86250,135000,116250,137036,100982,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Honey,2745,Export Quantity (tonnes),91,2800,6000,5200,5100,3500,4100,3300,5100,2700,2400,4900,3600,5300,7385,6919,7205,8940,10144,10993,12507,14096,13715,19890,24226,22698,20607,20871,17438,17286,16686,9500,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,1240,1375,3114,3476,4845,4957,2445,3081,5708,4163,13749,28,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Meat Meal,2749,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Meat, Other",2735,Export Quantity (tonnes),91,750,6875,7250,3350,3475,3959,7032,4056,12025,14125,17250,17125,21575,27727,26210,30401,20149,18282,16905,17022,13592,17899,6574,11408,11666,5437,12090,10054,7974,31719,8300,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,58597,89208,85568,98309,108523,133101,154100,138219,153630,149697,151641,184454,210949,272987,336922,347471,340482,332008,306265,230134,208818,148290,144129,136675,162164,184636,171609,162909,603489,114224,249208,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Milk, Skimmed",2739,Export Quantity (tonnes),91,0,0,0,5999,6777,6134,9300,9711,15867,17057,495,38978,57579,112410,161160,164723,173431,156100,132100,69082,34803,23967,10622,12462,26023,39020,33098,27200,135217,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Milk, Whole",2738,Export Quantity (tonnes),91,27397,50808,56432,54044,61793,68685,86167,66629,69600,73145,90349,83546,86972,86632,92695,99454,88125,90910,90403,87776,88744,88007,86607,84230,85306,85619,82060,83060,403302,78055,204764,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Pelagic Fish,2763,Export Quantity (tonnes),91,70593,79124,78621,76543,72141,62883,80549,63377,66194,62535,53467,50631,50617,103141,168122,155834,138522,173769,174341,182301,119212,88368,134726,93942,147562,157725,177952,179967,146817,135966,48584,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Pigmeat,2733,Export Quantity (tonnes),91,0,0,39,75,99,191,172,235,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Poultry Meat,2734,Export Quantity (tonnes),91,769,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Silk,2747,Export Quantity (tonnes),91,627,1400,1300,1200,2000,1900,1800,1800,1900,2400,1700,1600,3000,1781,1977,1775,1501,2207,2079,1914,1989,4004,3150,3283,2845,2816,3367,1598,2101,1703,2000,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Whey,2742,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
USSR,228,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,28100,24200,27600,24400,26400,27800,20100,26000,23800,17700,14400,12100,7500,5939,6723,2128,2530,1752,1342,1574,1206,5392,4269,6096,11407,27879,27479,18798,19250,16326,8000,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,235,"Butter, Ghee",2740,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,161,90,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,235,Cheese,2741,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,37,0,20,0,0,0,1,0,,,,
Uzbekistan,235,Demersal Fish,2762,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,,,,
Uzbekistan,235,Eggs,2744,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,66,109,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,235,Freshwater Fish,2761,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,811,2248,614,123,116,44,0,80,183,24,0,0,0,89,89,89,0,0,0,0
Uzbekistan,235,Hides & Skins,2748,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1750,1600,4525,2531,2000,1253,1000,250,38,5,5,5,18,16,46,51,60,,,,
Uzbekistan,235,Honey,2745,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,34,106,0,0,0,0,14,20,18,141,30,53,79,10,23,50,0,0,0,0
Uzbekistan,235,"Marine Fish, Other",2764,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Uzbekistan,235,Meat Meal,2749,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Uzbekistan,235,"Meat, Other",2735,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,235,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,385,354,200,0,0,222,0,332,7,143,16,17,17,24,17,0,0,0,0
Uzbekistan,235,"Milk, Whole",2738,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,385,354,200,0,0,2,0,0,0,0,0,0,0,0,0,,,,
Uzbekistan,235,Pelagic Fish,2763,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,71,44,78,694,503,506,506,506,1000,0,0,0
Uzbekistan,235,Pigmeat,2733,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,235,Poultry Meat,2734,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,235,Silk,2747,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,732,1234,2461,2515,1845,1540,1860,1180,565,898,557,4521,1027,1169,796,628,497,,,,
Uzbekistan,235,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1964,1010,4702,5057,4178,3755,8200,5100,533,3278,578,512,610,371,174,180,,,,
Vanuatu,155,"Aquatic Animals, Others",2769,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,28,16,4,60,40,8,0,0,0,0,0,50,50,50,30,0,48,20,36,19,25,0,0,0,0,0,0,0,0
Vanuatu,155,Bovine Meat,2731,Export Quantity (tonnes),91,0,0,3,48,227,236,342,296,364,438,556,735,908,539,642,553,541,952,894,451,931,981,1331,861,1008,736,1320,1265,1239,1489,1524,1466,2025,2442,1878,1983,2373,1623,1971,1701,1019,855,1276,1159,1184,1314,620,774,1130,1000,1000,1000,1000
Vanuatu,155,Cephalopods,2766,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,155,Cheese,2741,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,25,25,25,25,25,25,25,25,0,0,0,0,0,0,,,,
Vanuatu,155,Crustaceans,2765,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,290,170,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
Vanuatu,155,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,105,91,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,155,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,0,41,59,2408,4120,207,11,2,2,2,,,,
Vanuatu,155,Hides & Skins,2748,Export Quantity (tonnes),91,0,0,0,29,32,21,32,16,30,27,13,40,78,65,36,49,101,98,100,189,200,324,360,320,332,279,283,420,393,405,459,466,566,614,608,536,620,480,410,550,431,181,195,245,44,289,133,38,22,,,,
Vanuatu,155,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,21,28,107,14,5,9,22,11,5,0,0,0,0,0,4,1,4,7,44,14,12,63,19,8,398,46,314,326,53,37,37,37,0,0,1000,0
Vanuatu,155,"Meat, Other",2735,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,6,6,6,6,6,4,4,4,0,0,0,0,0,1,0,0,0,0
Vanuatu,155,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,67,167,167,167,167,167,167,167,167,0,0,0,0,0,0,0,0,0,0
Vanuatu,155,"Molluscs, Other",2767,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,80,200,0,130,0,3,3,7,0,10,7,13,3,71,67,67,67,0,0,0,0
Vanuatu,155,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,15,7,4,31,26,14,19,14,12,19,10,0,0,0,0,0,56,15,10,6,7,11,7,16,0,30,3,7,5,7,8,6,4,2,9,6,14,2,1,1,0,0,0,0,0
Vanuatu,155,Pelagic Fish,2763,Export Quantity (tonnes),91,2500,3000,1500,2400,1800,6564,5977,6627,7988,10242,14829,17331,16812,10916,5798,6768,11108,10202,8582,9222,5378,4311,5046,4383,9247,15322,15515,20506,21693,32698,36747,37842,33851,40078,49017,38360,60340,62920,79304,60829,29569,34716,48028,75682,89008,76267,73461,73461,73461,43000,33000,37000,39000
Venezuela (Bolivarian Republic of),236,"Aquatic Animals, Others",2769,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,204,9,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,Aquatic Plants,2775,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,Bovine Meat,2731,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,248,164,164,206,36,40,0,158,159,295,7,40,509,0,4,1513,476,202,3,66,103,31,460,293,17,10,275,318,327,30,21,169,10,0,70,0,,,,
Venezuela (Bolivarian Republic of),236,"Butter, Ghee",2740,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,2,1,27,9,34,60,16,8,4,10,1,0,0,3,1,15,39,56,56,8,1,0,,,,
Venezuela (Bolivarian Republic of),236,Cephalopods,2766,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,1416,200,1,0,4,46,128,112,0,0,303,303,303,,,,
Venezuela (Bolivarian Republic of),236,Cheese,2741,Export Quantity (tonnes),91,6,13,7,11,31,14,10,18,5,3,1,0,0,2,22,19,4,6,2,0,0,0,4,0,0,18,17,27,42,54,59,96,443,296,2328,1836,2526,720,49,54,63,26,23,16,27,21,4,2,240,,,,
Venezuela (Bolivarian Republic of),236,Crustaceans,2765,Export Quantity (tonnes),91,1400,3600,3300,4300,7100,1600,3300,3000,3800,7000,6900,6400,6000,5300,4300,5501,3357,1095,2137,502,370,3979,988,5045,6492,7612,3796,4605,11931,8168,6086,5429,8566,9752,9984,9552,11104,9087,16069,19809,14797,13873,16871,24750,18178,9654,17239,17239,17239,,,,
Venezuela (Bolivarian Republic of),236,Demersal Fish,2762,Export Quantity (tonnes),91,300,600,298,0,0,0,0,0,308,300,1500,900,300,600,1500,570,630,436,78,54,0,18,14320,18715,16600,8846,243,282,8551,11476,19439,11354,6267,16006,9077,3779,6410,10277,3588,1494,1489,1128,3373,6659,3916,669,964,964,964,,,,
Venezuela (Bolivarian Republic of),236,Eggs,2744,Export Quantity (tonnes),91,0,0,0,0,0,2,21,12,60,275,211,61,0,112,249,193,97,17,430,12,40,36,16,652,2728,4538,146,0,1806,1282,65,335,178,402,10828,1287,1819,956,12,1,0,4,129,152,121,71,41,0,0,,,,
Venezuela (Bolivarian Republic of),236,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,263,414,471,0,0,0,0,38,0,0,0,0,0,20,41,1,38,50,79,231,179,45,345,550,166,310,21,26,14,31,35,145,413,318,2,234,287,571,339,164,63,10,1,15,57,284,2,0,0,,,,
Venezuela (Bolivarian Republic of),236,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,244,62,69,37,62,28,57,354,25,49,27,32,31,14,15,0,18,18,18,,,,
Venezuela (Bolivarian Republic of),236,"Fish, Body Oil",2781,Export Quantity (tonnes),91,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,"Fish, Liver Oil",2782,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,Freshwater Fish,2761,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,7,3,6,18,46,47,39,205,119,4638,9567,3424,503,820,1161,260,32,49,106,101,63,188,188,188,,,,
Venezuela (Bolivarian Republic of),236,Hides & Skins,2748,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754,16716,2789,2625,16307,22348,5835,3619,5669,21845,36986,49965,43722,15385,1707,1520,8869,9227,23765,5139,12360,,,,
Venezuela (Bolivarian Republic of),236,Honey,2745,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,40,0,178,255,145,93,241,16,0,0,1,0,1,0,9,0,0,0,6,4,1,0,2,0,0,7,1,0,1,0,8,1,3,0,0,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,145,191,91,30,90,2529,103,243,585,606,3122,6830,2473,404,296,240,68,186,183,177,272,6,1,1,1,,,,
Venezuela (Bolivarian Republic of),236,Meat Meal,2749,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895,7608,14612,7189,10962,7320,2078,2252,5619,7060,9995,4349,7662,2490,810,0,0,0,0,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,"Meat, Other",2735,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,156,42,68,64,29,0,15,35,0,0,9,0,6,21,7,29,578,267,133,55,222,41,1,0,0,110,203,48,4,57,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,54,112,64,94,259,133,109,193,105,60,12,24,0,715,626,185,33,50,17,0,0,634,1338,0,0,149,234,277,490,1343,2273,1780,5496,6817,23827,20760,41660,34950,4814,5376,5633,4752,9095,1585,4236,2054,142,949,2005,,,,
Venezuela (Bolivarian Republic of),236,"Milk, Skimmed",2739,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,67,0,111,54,249,397,391,493,1526,1,3120,1222,3587,5090,68,1413,65,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,"Milk, Whole",2738,Export Quantity (tonnes),91,4,4,6,2,1,16,26,43,63,35,4,24,0,604,442,27,0,0,0,0,0,634,1305,0,0,0,93,18,107,826,1773,860,1773,4099,4113,5136,20243,27386,4406,1644,3825,761,3545,1349,2491,1808,105,432,2,,,,
Venezuela (Bolivarian Republic of),236,"Molluscs, Other",2767,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,7,0,0,0,0,13,0,0,0,0,0,7,27,653,287,240,47,657,136,257,189,2329,236,124,178,40,24,84,7,2,15,15,15,,,,
Venezuela (Bolivarian Republic of),236,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,21,6,0,11,20,12,0,0,0,7,40,40,40,27,28,3,18,,,,
Venezuela (Bolivarian Republic of),236,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,292,251,145,209,216,288,158,239,96,40,53,47,41,28,61,36,35,16,21,20,0,30,266,153,0,0,60,3,0,0,0,,,,
Venezuela (Bolivarian Republic of),236,Pelagic Fish,2763,Export Quantity (tonnes),91,3040,6909,3718,2276,720,862,1086,1230,1664,1190,3518,7614,4300,2040,3180,5375,2867,9659,5234,3687,8827,15801,9416,9021,26915,34035,18545,10048,32734,24308,22164,26740,38101,40279,42125,44704,40817,40951,25752,22548,49372,39744,49370,61617,46968,1541,938,938,938,,,,
Venezuela (Bolivarian Republic of),236,Pigmeat,2733,Export Quantity (tonnes),91,0,0,0,0,0,19,0,16,126,217,393,47,0,1000,406,283,81,26,82,3,0,0,70,177,181,718,313,134,361,565,248,621,1155,2771,364,1202,697,183,57,19,76,97,94,95,478,41,25,444,7,,,,
Venezuela (Bolivarian Republic of),236,Poultry Meat,2734,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,48,0,0,82,861,5195,13830,206,20,6088,19438,29778,13886,7324,8473,5706,11165,9052,1422,168,230,138,473,0,0,92,0,20,55,0,,,,
