# File: GCAMFAOSTAT_CapitalStock.csv
# Title: FAO macroeconomic metrics of capital shocks by country_year
# Units: 2015 USD
# Description:  Data is preprocessed and generated by gcamfaostat
# Data source: FAOSTAT (main domain:CS FAO.udpate:2025-07-10T00:00:00)
# Date of CSV last update: 2025-08-26
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
226,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uganda,1965.562771,2003.847115,2042.874771,2077.528919,2103.668296,2138.79829,2173.354333,2198.927016,2244.261826,2291.757929,2388.117487,2501.051389,2596.875044,2749.756537,3183.136863,3553.41842,3925.067094,4243.347962,4656.341604,4876.092642,5165.314327,5478.408484,5810.858113,6174.61683,6607.933866,7049.27858,7504.614341,8082.542762,8741.132762
227,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Tuvalu,,,,,,0.263335,0.236128,0.275248,0.309901,0.133883,0.191703,0.281996,0.343456,0.346943,0.52291,0.594438,0.321776,0.34384,0.30342,0.253139,0.331272,0.390703,0.264079,0.320555,0.24147,0.380995,0.31642,0.314092,0.29
227,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Tuvalu,,,,,,0.224103,0.22564,0.227443,0.231351,0.230784,0.226704,0.227313,0.232438,0.239203,0.250947,0.26941,0.280732,0.283857,0.286243,0.285765,0.286152,0.290642,0.292847,0.292815,0.292107,0.293254,0.296582,0.297702,0.28
227,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Tuvalu,,,,,,3.64261,3.653097,3.700902,3.779451,3.682552,3.64755,3.702234,3.813251,3.92099,4.192954,4.517982,4.55903,4.619006,4.636186,4.603561,4.64868,4.748741,4.719973,4.747713,4.697076,4.784816,4.804655,4.821044,4.831044
229,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,United Kingdom of Great Britain and Northern Ireland,6299.285913,6823.647824,6677.310423,5882.454741,4731.671262,4903.288279,5999.083413,6007.373801,6017.05073,6681.40436,6521.675776,6537.753754,8511.575615,7543.429492,7676.121203,6736.242974,7489.042749,7511.732542,7075.376221,7083.825764,6685.555306,6735.914936,7321.965664,7274.693243,7555.441392,7497.405308,8289.989356,10004.47741,11332.49
229,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,United Kingdom of Great Britain and Northern Ireland,3439.289959,3413.86692,3527.479092,3506.572777,3498.799147,3491.346628,3508.642666,3555.577686,3651.150103,3676.423486,3788.33954,3833.782892,3925.684934,4155.445725,4344.248895,4393.700156,4471.408576,4510.225838,4480.05503,4532.499107,4736.110935,4843.029992,5071.743732,5112.673667,5163.344528,5206.911087,5148.400634,5082.873969,4832.46
229,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,United Kingdom of Great Britain and Northern Ireland,42593.128048,41826.509552,45197.382108,46532.118524,46271.668672,47810.516523,50446.398682,52962.582635,56608.636464,58742.055905,62327.589119,63997.995719,69199.719167,72569.431592,72221.536012,70734.643721,72831.183573,73696.229893,71876.063265,71609.553785,72896.386173,75063.969798,77054.069787,77025.664029,76687.730131,76049.601383,76785.392442,81706.995882,88207.025882
230,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ukraine,1290.26106,840.315078,772.0864,637.845631,579.361573,1105.142199,1218.831766,817.972266,633.734671,950.105209,1270.997685,1679.776978,1680.609566,2199.537521,1130.478066,1200.216162,1243.199117,1058.619898,1191.167202,1194.254271,1277.619504,1313.165321,1324.161766,1380.558433,1391.648194,1508.259649,1934.901025,984.030803,768.55
230,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ukraine,2262.532352,2412.803815,2598.724917,2294.984655,2087.629895,1924.025315,1919.044997,1489.570734,1490.998583,1518.466479,900.972767,777.033843,740.631956,451.198013,430.363763,396.99959,444.439231,534.395577,680.852344,621.170966,661.167307,675.514156,878.079797,975.873769,1175.226515,1358.44004,1363.778514,992.451308,928.56
230,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ukraine,36091.470719,34741.088103,33405.546626,32019.924087,30660.709371,29893.054741,29281.738269,28318.26707,27233.893679,26521.46211,26163.042138,26222.643278,26279.47596,26836.258798,26322.646995,25907.497851,25558.951123,25052.275358,24704.571022,24380.723404,24157.170919,23981.511024,23827.057275,23736.575519,23662.279735,23705.55481,24160.075518,23664.980864,23504.970864
231,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,United States of America,28949.237601,31050.949376,33765.907966,34108.297347,28856.436979,30887.846557,32084.325186,35227.734809,37036.210402,40641.370595,41952.848525,38788.435456,38592.200466,45066.605153,44238.50358,46656.977046,52093.929055,63684.590449,69557.995294,81646.486654,60030,52856.341621,57119.493053,53878.665939,56856.789681,57264.988891,59725.016213,68187.715928,78950.75
231,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,United States of America,26036.939977000002,22413.603915,29763.231801,30925.763397,31491.607757,31238.409975,31372.644522,31779.981326,32500.179421,33430.767048,34566.585864,35360.635351,36173.355416,37628.997065,39086.859507,40124.637826,41608.922148,43732.880669,46702.30315,50316.76339,53012.66,53884.338185,54014.529051,54363.378436,54965.079415,55345.703901,56194.0994,50063.697156,48949.95
231,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,United States of America,371883.928871,380521.274332,391790.031244,406816.284546,413045.773589,417488.937643,424972.404662,434056.453129,445767.587121,467895.993885,484237.763081,495073.820431,501696.483327,515461.537957,506227.644991,519237.821408,533630.616207,555374.352351,591678.984789,627605.913148,640034,657518.334622,667122.47306,680040.686259,687742.389335,696652.14341,743860.143411,761984.162183,791984.962183
233,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Burkina Faso,32.894147,37.823744,45.209251,45.241877,45.211354,67.254586,63.686582,74.512547,87.845814,85.745337,90.632638,76.106854,78.143651,91.852416,103.585086,113.341892,132.995369,147.559482,152.245949,150.014754,175.926006,186.775218,200.245929,208.552516,176.499465,189.561605,188.296838,201.641386,327.35
233,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Burkina Faso,19.699826,20.482782,21.534468,22.719022,23.844402,25.463831,27.464168,29.545938,32.1276,34.860999,37.527398,39.819516,41.684802,43.850464,46.543878,49.639859,53.316298,57.664354,62.276272,66.718976,71.531546,77.0225,82.846903,88.924519,94.104593,98.55089,103.069806,107.664772,178.53
233,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Burkina Faso,390.743766,408.084728,431.759511,454.282366,475.649317,517.440073,553.662486,598.629095,654.347309,705.231647,758.336886,794.624225,831.083073,879.085026,936.126233,999.828267,1079.507338,1169.402466,1259.372143,1342.667921,1447.062381,1556.8151,1674.214126,1793.842122,1876.236995,1967.24771,2052.474742,2146.451357,2295.271357
234,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uruguay,153.745649,176.652966,196.30749,202.175341,174.31866,157.426792,159.092775,193.157456,209.758644,225.361779,216.100102,291.521915,354.322277,452.006011,462.396345,577.277589,696.592553,825.371172,845.607754,788.449707,663.721776,639.129838,610.207414,514.320077,672.133472,589.885478,784.047211,836.885461,1046.73
234,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uruguay,96.734532,100.842418,105.980687,111.576331,116.176571,119.15834,121.504427,124.781668,129.382251,134.672929,139.836409,146.674885,157.249718,172.004583,189.116379,208.959614,234.638142,266.218765,300.375007,331.37423,355.056921,372.839054,387.948828,398.407723,410.096867,423.351623,439.168506,461.446376,539.13
234,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uruguay,1592.380489,1668.191037,1758.51784,1849.11685,1907.258939,1945.527391,1983.115739,2051.491527,2131.86792,2222.556771,2298.820463,2443.667493,2640.740052,2920.74148,3194.021445,3562.339419,4024.29383,4583.446237,5128.678985,5585.754461,5894.419316,6160.7101,6382.968686,6498.881039,6760.917645,6927.4515,7272.330205,7647.769289,8155.369289
235,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uzbekistan,351.524018,312.47147,468.255273,480.846057,531.250603,577.888783,586.690975,644.118094,608.80661,551.807919,594.404409,604.801967,675.336839,726.022135,843.832121,1008.1796,1158.303984,1210.303589,1258.028871,1388.712266,1764.751778,1718.534084,1870.679833,1834.876175,2482.491,2706.451118,2930.20045,2849.230805,3288.27
235,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uzbekistan,295.091275,297.305663,302.889126,313.188818,324.760389,338.548947,353.173403,368.907271,384.360576,396.117377,406.736704,418.308693,431.614336,447.758245,467.988378,495.469427,530.735769,569.94985,609.802833,652.616897,708.063804,770.078552,831.550256,892.823921,968.775501,1066.317235,1171.437748,1274.53442,1537.36
235,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Uzbekistan,4798.858652,4814.02446,4979.390606,5147.047845,5353.538059,5592.877897,5826.395468,6101.606292,6326.052327,6481.742869,6669.410572,6855.903847,7099.62635,7377.890239,7753.733983,8266.444155,8894.012371,9534.36611,10182.592149,10918.687518,11975.375491,12923.831024,13962.960599,14905.012854,16418.728352,18058.862235,19817.624937,21392.321321,23143.231321
237,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Viet Nam,533.639321,627.115853,657.347082,754.884623,787.976234,836.346419,883.277919,990.734786,1088.55932,1153.20976,1251.778782,1440.980665,1811.11359,2301.795255,2413.580061,2917.250866,3303.578204,3621.526151,3741.937994,4181.075515,4523.56693,5031.705493,5224.319296,5629.733482,5976.171679,6801.799063,6887.305783,7074.172478,8171.75
237,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Viet Nam,247.492683,267.465777,289.951718,314.921567,342.312098,370.503052,399.861599,432.090284,468.54369,507.684141,549.372749,597.193168,658.924405,742.776206,839.670893,949.215568,1078.887506,1221.907386,1369.496867,1525.01746,1694.655686,1879.634518,2074.53719,2275.686542,2487.322504,2721.422276,2968.810085,3209.525828,3903.59
237,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Viet Nam,4144.205025,4503.855101,4871.250464,5311.213521,5756.877656,6222.721023,6706.137343,7264.781845,7884.797475,8530.323094,9232.729126,10076.516624,11228.705809,12787.724858,14361.634026,16329.669324,18554.360022,20953.978788,23326.419914,25982.477969,28811.389213,31963.460189,35113.242294,38467.289235,41956.138409,46036.515195,49955.010892,53819.657543,58087.817543
238,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ethiopia,137.040827,172.324935,144.973964,127.264885,121.925927,177.274933,189.25885,153.952514,158.566635,212.288112,234.852745,263.463942,284.122512,358.330545,535.062686,566.355892,713.722749,1042.296943,1125.22357,1283.889802,1502.686574,1686.193505,1862.126118,1774.395326,2110.886773,2211.217398,2423.70975,2346.42014,2218.74
238,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ethiopia,210.132052,207.359594,204.924087,201.483854,197.639431,195.237481,194.638952,193.487288,191.625903,191.315976,192.928699,195.740181,199.642833,205.722018,217.770748,234.417675,254.698757,285.864312,325.759109,369.698988,420.878448,479.556527,544.286692,607.985393,674.718176,749.034871,827.456307,905.336738,892.96
238,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ethiopia,4061.029411,4025.994753,3966.044631,3891.825661,3816.112158,3798.14961,3792.769508,3753.234733,3720.175466,3741.147602,3783.071648,3850.79541,3935.275087,4087.883615,4405.175553,4737.113771,5196.137762,5952.570394,6752.034855,7666.22567,8748.033796,9954.670774,11272.5102,12438.920132,13875.08873,15337.271256,16933.5247,18374.608101,19700.388101
249,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Yemen,925.88609,927.509538,995.766028,1132.034341,994.358101,1021.385006,1167.073125,1079.255127,1259.827118,1395.952985,1402.554495,1558.34371,1897.767792,2101.322369,1647.113581,1654.758094,1231.971534,1685.273278,1703.823212,1341.040543,350.415727,235.818722,302.344022,777.694354,757.479835,562.618488,437.87693,574.132356,760.97
249,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Yemen,641.143373,658.276639,676.478308,699.72362,721.531976,738.712351,760.043354,781.8306,805.093232,836.461041,870.228603,906.841833,956.114668,1018.720493,1070.050341,1104.903471,1125.211152,1145.215827,1178.175772,1198.831139,1177.644958,1124.573294,1073.243779,1041.250303,1024.830511,1002.94363,972.781875,944.775241,1196.01
249,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Yemen,10507.522548,10776.755448,11096.043165,11528.353888,11801.180014,12083.852672,12490.882438,12788.306964,13243.040854,13802.532799,14334.858691,14986.360566,15928.013692,17010.615569,17587.678807,18137.533431,18244.293813,18784.351263,19309.998706,19452.208109,18624.978878,17736.224302,16965.324547,16701.768598,16434.417922,15994.092777,15459.187836,15088.544953,14653.504953
250,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Democratic Republic of the Congo,,,,,,89.847582,212.0825,230.715614,187.696612,127.972452,144.088787,135.856148,170.188411,245.931302,316.376799,166.239111,324.035713,586.631809,369.179586,363.678955,397.830928,469.681202,538.422277,575.046043,430.866299,624.078247,1296.870296,3236.650339,1906.89
250,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Democratic Republic of the Congo,,,,,,702.244801,669.168016,642.301878,616.316132,588.807236,561.640639,536.340549,513.341453,495.024557,482.192326,467.739264,454.383153,454.44019,455.84812,450.482989,446.299306,445.546712,449.057013,455.517642,458.363954,462.510453,492.388282,598.850604,178.78
250,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Democratic Republic of the Congo,,,,,,11046.759005,10589.673501,10178.087235,9749.467712,9288.632927,8871.081076,8470.596669,8127.443629,7878.350374,7712.534847,7411.034694,7280.687255,7412.878874,7326.21034,7239.406306,7190.937928,7215.072419,7304.437682,7423.966082,7396.468428,7558.036222,8362.518236,11000.31797,12728.42797
251,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Zambia,50.561457,62.173757,66.14209,86.669559,118.218543,123.028265,154.258847,153.78769,167.795419,175.035403,173.050467,180.557625,203.239194,179.638735,189.395202,180.122411,210.624882,249.466582,213.723059,179.02412,168.539955,191.059511,234.127742,108.06975,89.974635,85.775448,108.217536,111.216935,130.16
251,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Zambia,42.369594,43.209475,44.466382,46.382748,49.746426,53.999045,59.077716,64.774449,70.535475,76.588271,82.435551,88.097661,94.325706,100.152501,105.214369,109.987036,115.110232,122.006362,128.58167,132.649185,135.117156,137.798111,142.285842,144.014616,141.315071,138.108669,135.641938,134.086456,148.46
251,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Zambia,689.071035,708.035318,729.711027,769.997837,838.469953,907.499173,1002.680304,1091.693545,1188.953489,1287.400621,1378.015537,1470.475502,1579.388989,1658.875223,1743.056055,1813.191431,1908.70608,2036.1663,2121.307689,2167.682625,2201.105424,2254.366823,2346.208724,2310.263858,2258.923423,2206.590202,2179.1658,2156.296279,2137.996279
255,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Belgium,687.612102,710.411234,711.368372,647.962282,657.0572,642.500237,638.264451,712.527158,601.722358,670.521065,742.78336,864.991701,1015.286565,1144.821234,1217.144273,1120.9577180000001,1318.752045,1330.900751,1271.431412,1261.669252,1287.182903,1276.589803,1334.283014,1472.89033,1685.155266,1659.638415,1703.187941,1735.709189,1883.37
