# File: FAO_For_Exp_m3_USD_FORESTAT.csv
# Title: FAO historical forests export qunatity and export value
# Units: Export Quantity in m3; Export Value in 1000 US$
# Source: FAOSTAT (domain:FO FAO.udpate:2021-03-01)
# Date of last update: 2022-07-18
# Column types: cicicinnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
countries,country codes,item,item codes,element,element codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Morocco,143,Veneer sheets,1634,Export Value,5922,406,320,279,279,508,515,446,490,580,472,409,433,433,514,248,732,825,614,1100,2002,893,921,584,2114,1042,705,705,,,,,875,669,232,270,660,150,662,921,0,0,0,8,212,212,242,164,19,19,19,96,35,372,799,173,63,80,17,6
Morocco,143,Wood pulp,1875,Export Quantity,5910,,,,,,,,34900,39500,41000,43600,31200,31200,47100,30900,41900,33400,49400,63400,69000,59200,55700,63000,66600,60600,60600,80800,98600,85200,82200,68500,80923,126200,112300,74100,68300,102000,73000,124000,114000,63000,115000,215796,103970,103970,123301,121375,87848,109108,125691,98229,111406,21185,2279,780,66,64,127,178
Morocco,143,Wood pulp,1875,Export Value,5922,,,,,,,,3750,4700,6000,6678,4300,4300,14640,11930,14664,10039,12374,22673,30963,22112,17041,17533,22807,14486,14486,39914,61645,58902,49961,33118,41384,55001,54786,65289,32712,42552,27125,48828,68838,20972,48700,88290,41669,41669,57989,70294,55034,51810,102852,67879,68376,13456,2053,488,50,49,125,187
Morocco,143,Wood-based panels,1873,Export Quantity,5916,,400,300,300,300,1400,500,,400,2500,3100,5000,5000,7500,3000,600,3200,3700,3500,2500,3400,2700,4500,3600,7800,2900,2900,2900,2900,,,15938,29101,27435,25699,24199,26300,16000,17000,19000,24000,21003,26055,118044,118044,26094,18823,19452,2211,2211,8498,9644,7973,5279,17815,39192,47658,24136,48431
Morocco,143,Wood-based panels,1873,Export Value,5922,0,57,37,62,62,234,114,,80,479,627,1044,1044,3156,1198,211,1375,1865,2330,1975,1694,1394,2245,1584,3066,1817,1817,1817,1817,,,12602,19598,19876,21518,20541,22041,20217,21138,21879,28263,28134,24198,38696,38696,26445,19137,20156,2587,2587,16388,16070,9136,8036,11066,19495,26107,23562,28369
Mozambique,144,Sawnwood,1872,Export Quantity,5916,97550,100150,111050,148600,152550,128850,115350,117100,111900,110400,101000,112100,124100,109000,94900,94900,89700,84500,77800,14100,10100,4950,1100,600,400,100,100,2500,500,600,500,5247,1281,1091,4900,2100,4500,9400,7448,7320,3400,5020,15858,17296,17296,18981,35244,65588,64165,113239,150000,137293,149961,123222,41790,66474,82129,91248,72137
Mozambique,144,Sawnwood,1872,Export Value,5922,3284,3348,3728,5065,5347,4360,4432,5071,5542,5731,4982,6037,8852,10137,9413,9413,7675,7062,6934,3743,3241,1830,403,220,176,38,38,104,154,164,92,1855,516,503,1382,697,1534,2660,3231,3022,1965,2414,4761,5209,5209,6194,10702,32228,29831,43628,65573,68964,77913,79972,24723,24263,27053,39086,43561
Mozambique,144,Veneer sheets,1634,Export Quantity,5916,,,,,100,100,,,,,,,0,,,,,,,,,,,,,,0,,,,,0,194,0,0,0,0,0,84,84,84,84,84,20,20,119,186,80,39,39,492,62,653,485,292,303,172,113,99
Mozambique,144,Veneer sheets,1634,Export Value,5922,,,,0,49,49,,,,,,,,,,,,,,,,,,,,,0,,,,,0,97,0,0,0,0,0,110,110,110,110,110,15,15,163,390,235,75,76,325,103,269,242,159,155,126,139,79
Mozambique,144,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,199,199,200,200,200,200
Mozambique,144,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,109,109,110,110,110,110
Mozambique,144,Wood-based panels,1873,Export Quantity,5916,900,1200,1200,1000,1100,1600,1300,,1500,300,200,100,100,100,100,100,100,,,,,1500,600,400,200,100,450,200,,,0,2798,1505,1505,0,0,6,0,0,0,0,0,23,91,91,125,6,24,120,117,290,36,53,121,40,125,23,92,41
Mozambique,144,Wood-based panels,1873,Export Value,5922,170,220,229,189,175,280,249,,351,85,67,77,82,68,32,32,32,,,,,785,314,209,105,53,239,106,,,0,872,384,384,0,0,1,0,0,0,0,0,28,39,39,70,5,27,129,127,33,22,67,104,61,104,57,116,11
Myanmar,28,Sawnwood,1872,Export Quantity,5916,79900,99000,123000,115000,103000,113800,102600,100400,121900,115500,109000,109200,105100,96900,103900,74400,63400,55500,99400,148600,130900,103600,128400,109700,93800,76700,49200,34100,54900,39000,281800,175900,149100,124600,208500,171800,223600,286000,184000,154700,278900,269000,481475,335644,467551,328475,529179,179176,207875,162190,156146,166771,163469,91952,212550,146206,111552,137001,139018
Myanmar,28,Sawnwood,1872,Export Value,5922,10820,13544,17024,14831,15830,15639,13021,12861,15161,13721,12186,10848,14310,25518,14310,27507,24930,23123,43349,66594,48714,42002,48186,37678,46045,38058,27023,16953,30949,21354,155000,75068,54122,48136,87577,53544,58150,60588,38896,35837,93802,84728,114305,102272,143500,100272,131336,123998,86224,96374,87618,94158,120307,94589,140737,161620,121900,157206,132057
Myanmar,28,Veneer sheets,1634,Export Quantity,5916,500,1100,1100,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,300,300,0,0,0,0,0,0,513,572,5882,4684,9108,9351,16177,28217,30160,30678,30311,30622,26553,28661,52091,157489,276253,211327,115455,88484
Myanmar,28,Veneer sheets,1634,Export Value,5922,143,296,296,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,172,189,0,0,0,0,0,0,216,159,1880,2818,3299,3875,8101,9000,13116,10911,11846,11588,9322,10901,24025,74670,126804,112782,62052,60973
Myanmar,28,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1066,1066,1066,8,8,8,8,8,8
Myanmar,28,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,392,392,392,4,4,4,4,4,4
Myanmar,28,Wood-based panels,1873,Export Quantity,5916,,400,400,,,,,,100,100,,200,4500,100,300,,,,,,,,,,,,0,,,,,1600,5900,10000,16900,19000,21100,19900,2000,46000,44800,47821,63380,49070,60774,69674,66882,23513,20116,23036,19115,18157,16588,17263,17310,11204,11653,9146,2973
Myanmar,28,Wood-based panels,1873,Export Value,5922,0,48,48,,,,,,15,19,,70,1871,112,261,,,,,,,,,,,,0,,,,,473,1749,3218,5438,6204,5147,4669,589,3278,3088,12669,13235,14643,17173,22206,18707,12125,10799,11164,11509,11773,11069,10645,10328,8790,9301,7064,2381
Namibia,147,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,218,176,359,1300,850,1050,2279,4121,6161,2962,1396,1970,2099,2098,2710,702,1315,1874,1025
Namibia,147,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,52,40,56,346,219,269,589,1234,1803,844,400,503,567,707,755,133,237,1250,445
Namibia,147,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,8,10,20,11,17,100,314,22,4,9,16,57,72,26,55,44,2
Namibia,147,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,9,11,25,23,130,202,158,50,99,70,111,58,24,9,52,20,3
Namibia,147,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,55,6,0,0,0,0,29
Namibia,147,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,6,3,0,0,0,0,20
Namibia,147,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,86,154,459,572,778,255,182,817,688,222,283,338,270,145,132,31,217,331,355
Namibia,147,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,53,48,247,271,278,339,184,303,809,693,363,216,316,241,239,27,92,181,125
Nepal,149,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,4100,4200,4200,4200,7500,4500,2000,,,,,,,,,,,0,,,,,186,,0,0,0,959,6,6,6,6,0,0,14,28,82,12,0,0,24,1,30,86,133,9,30,0,0,0
Nepal,149,Sawnwood,1872,Export Value,5922,,,,,,,,,,160,180,180,180,337,220,100,,,,,,,,,,,0,,,,,30,,0,0,0,297,2,2,2,2,0,0,5,21,40,2,0,0,112,0,26,33,92,17,24,0,0,0
Nepal,149,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,0,0,0,0,0,0,0,0,0,0,0,0,63,151,623,678,581,160,156,174,90,72,58,25,478,246
Nepal,149,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,10,65,151,154,251,390,367,426,225,190,105,54,48,27
Nepal,149,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,96,96,96,96,96,96,130,130,130,173,173,92,199,199,199,199,155,155,155,155,155,155
Nepal,149,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,96,96,96,96,96,96,110,110,110,167,167,78,279,279,279,279,218,218,218,218,218,218
Nepal,149,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,100,100,268,25435,25339,232,2796,3654,6447,4755,2880,3161,1439,2225,840,287,401,196,409
Nepal,149,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,11,72,4325,4317,105,1516,1356,2538,1884,1646,1267,761,1667,707,235,286,131,250
Netherlands,150,Sawnwood,1872,Export Quantity,5916,37200,38100,31600,30000,27600,27600,29000,26000,24700,36000,29700,47600,92600,106000,91900,134400,165400,190200,220000,212000,229200,221700,250200,282200,268100,320500,378300,445700,445800,412700,461000,439800,427000,426000,458000,389000,377000,415000,427000,380000,304500,355600,400100,387700,487900,554600,600700,422500,291700,314100,321900,431800,445800,508400,525800,467815,586700,688800,767400
Netherlands,150,Sawnwood,1872,Export Value,5922,2662,2664,2875,3022,2812,2696,2545,2271,2430,3597,3208,5813,15226,21348,16842,26114,38640,52635,73755,84764,73387,72042,76633,80481,68963,113146,144603,184983,193012,228615,236942,244777,207513,229292,237147,185209,170733,176829,175455,130062,102597,110762,130327,161203,199174,240973,304511,262498,177219,180115,147514,201417,187309,215848,162431,164439,186666,229731,233308
Netherlands,150,Veneer sheets,1634,Export Quantity,5916,5000,5200,4500,4500,4100,3100,3100,8500,5800,7000,5500,7300,12300,10100,8000,11000,12000,11300,13900,13300,11700,10000,8000,10600,9600,13500,12500,16400,16700,19100,14500,9128,15000,17000,17000,13000,14000,17000,15000,14000,16600,11500,8000,9500,5900,6000,7400,8900,6200,3200,2100,3200,2311,2656,3300,4700,5700,10200,11700
Netherlands,150,Veneer sheets,1634,Export Value,5922,1163,1207,1048,1171,1175,923,1026,1485,1518,2146,2141,3151,7245,8200,6060,8891,11134,13199,15238,16841,11164,9500,7715,7645,6249,7360,9360,12794,11237,15867,16247,15961,17495,20489,21275,17090,15840,18226,18154,13989,16159,14175,13149,14668,15011,16560,25066,32796,13131,10701,8802,8144,4955,3960,4432,6080,5809,8304,11473
Netherlands,150,Wood pulp,1875,Export Quantity,5910,,,,,,300,0,700,5900,9500,2600,3100,2600,5800,10700,10400,4900,2500,7800,5600,3100,2700,1000,1000,3700,2800,2300,2700,3800,7800,4700,19897,75328,160100,226300,256100,274400,321000,352000,363000,282100,159600,346800,369500,498900,508600,430268,623800,1528938,1899064,943700,2301480,763771,630921,479631,872900,1045400,1008100,803700
Netherlands,150,Wood pulp,1875,Export Value,5922,,,,,,49,0,91,705,1715,404,467,429,1896,4169,4180,1725,757,3300,2494,1498,1196,351,363,1591,1355,1190,1575,3093,5462,2615,10029,34167,81470,189346,151227,159013,174624,186574,215266,152292,93758,210479,248679,316021,337750,327602,460467,867958,1529649,739783,1673422,539914,480795,352520,489729,642208,795119,510764
Netherlands,150,Wood-based panels,1873,Export Quantity,5916,34900,30900,36300,40800,31700,63700,82800,86300,75800,67300,73500,90000,126200,123300,140500,157300,166000,170700,158300,121800,95000,84000,89100,91400,89100,137600,139300,131000,129000,121800,139800,158318,222000,295000,288000,305100,299000,282300,273000,261000,240300,242600,239400,298700,321300,356800,397900,402300,295000,270500,293200,326100,285700,286900,311100,321300,334628,387900,356900
Netherlands,150,Wood-based panels,1873,Export Value,5922,4638,4667,5488,6685,5705,6299,7211,8847,9244,9346,9227,13064,24080,30522,31570,38237,43406,47288,54225,50907,31861,30784,24399,23957,24603,47268,59354,50375,49596,62964,75571,87256,109830,143917,141789,116043,112651,94306,81652,75284,64184,74861,78516,96971,119976,150762,190510,210347,143068,129398,153844,153197,139445,150502,137835,137165,147247,176892,186932
New Caledonia,153,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,0,39,24,31,31,0,26,26,45,70,749,749,1485,1485,1485,1485,1485,1116,1116,1116,412,6,0,0,6,0
New Caledonia,153,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,0,27,10,32,33,0,10,10,10,25,227,227,405,405,405,405,405,421,421,421,247,2,0,0,2,0
New Caledonia,153,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0
New Caledonia,153,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,67,67,67,67,67,67,67,67,67,67,2,0,0,0,0
New Caledonia,153,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
New Caledonia,153,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
New Caledonia,153,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,0,0,0,0,1,2521,2521,2521,2117,2068,2086,2086,2086,1450,1449,1449,164,147,110,110,110
New Caledonia,153,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,5,697,697,697,646,604,615,615,615,359,357,357,78,56,32,32,32
New Zealand,156,Sawnwood,1872,Export Quantity,5916,67300,77000,75700,91500,87500,75200,93500,214800,251300,266900,304400,267500,248600,246000,161000,237000,300000,367900,512900,620700,546400,516400,401700,382000,489600,401300,350600,442000,509000,616000,774500,935335,985509,1026000,1073000,961000,1155000,1187000,1371500,1523000,1614000,1792000,1632000,1848000,1805000,1960000,1781000,1794000,1859968,2024720,1911930,2113921,2030219,1708008,1786686,1734031,1822802,1941959,1822588
New Zealand,156,Sawnwood,1872,Export Value,5922,2861,2938,2887,3376,3505,2842,3515,8263,9951,11982,14021,12734,12297,18923,13539,16387,20293,29428,53857,79981,68319,55728,45200,61929,61739,57924,54759,72266,106739,122102,150311,187906,274101,309442,306821,254349,289417,280249,340321,355331,337772,429431,404466,534320,506310,525346,539098,504913,454521,608565,594352,639202,666607,611701,576159,585065,613207,654992,573722
New Zealand,156,Veneer sheets,1634,Export Quantity,5916,,,,,,,,200,200,300,200,200,200,200,6000,100,200,200,2000,3400,4300,4500,3200,1000,1400,1200,700,1900,1200,1600,2500,2124,4854,10000,12000,10000,7000,15000,17000,20000,36000,77000,125000,135000,144000,152000,141000,138000,122418,174497,170706,163089,149761,149536,133083,125928,145126,159152,143032
New Zealand,156,Veneer sheets,1634,Export Value,5922,,,,,,,,21,65,182,78,85,86,59,82,30,61,109,599,1019,1571,1519,987,1217,1183,1013,747,1572,1152,1423,1591,2058,3013,4758,7287,5007,3454,2543,3531,6058,7697,24503,36136,57000,60221,31600,33530,31251,25231,43027,46999,43193,35951,42338,31096,29650,33296,36271,32676
New Zealand,156,Wood pulp,1875,Export Quantity,5910,,,,,,,100,94000,79500,95200,97400,109000,141500,232000,327200,370100,447300,430400,463800,475000,514200,416900,470500,458900,428200,503800,483400,483400,567900,625600,648200,642216,699175,665600,640900,679800,586000,708000,627000,742000,795000,768000,675000,861000,837000,838000,867000,791000,882789,780806,814884,852791,882725,894442,934670,928004,946391,888825,966967
New Zealand,156,Wood pulp,1875,Export Value,5922,,,,,,,15,7688,7498,9847,10622,12551,20162,35802,65459,63084,71034,73182,111933,130330,142571,115809,113501,114907,100951,113915,149796,149796,248628,249503,218476,213179,203679,235844,338330,267333,205676,210179,199173,306241,234223,227600,235762,337052,319023,380616,452840,406790,365339,452318,482743,438557,471046,509474,469119,436954,530258,595409,479375
New Zealand,156,Wood-based panels,1873,Export Quantity,5916,300,700,1200,900,1200,2274,1974,6354,12340,15723,22477,19498,17667,6564,4106,11000,16900,36200,90600,115500,117300,83500,89700,78400,64100,80600,150600,246300,279800,354600,421100,491381,520994,572000,621000,578000,603000,560000,709000,806000,835000,872000,880000,929000,897000,902000,765000,746000,654377,658230,760809,747313,749637,752757,723110,720168,748976,727562,574605
New Zealand,156,Wood-based panels,1873,Export Value,5922,41,64,99,93,144,207,234,584,1171,1546,2132,2551,2555,1439,737,1527,3058,6555,18938,25326,25209,19480,19305,16496,12435,18399,35977,41220,83600,98268,116493,130407,157602,205087,247566,244045,222521,149483,200434,215349,208731,255817,230680,320710,299102,277066,289440,286801,237758,281481,333264,346978,302445,340916,322809,245914,261219,262472,236495
Nicaragua,157,Sawnwood,1872,Export Quantity,5916,53200,54000,46000,42800,37900,46300,41300,36100,67800,101200,135800,135800,137000,93000,94700,94700,94700,108300,34200,5200,10600,5500,8900,8900,8900,1076,2460,1700,7678,10800,10800,14100,7200,27000,50200,91300,112600,77900,46819,50400,119500,85100,34037,39244,39244,74502,2482,2872,2872,31601,43491,15824,8833,9426,15444,8140,4082,2647,6963
Nicaragua,157,Sawnwood,1872,Export Value,5922,2295,2217,1922,1780,1644,2066,2093,1620,1863,2479,3690,3690,3953,2740,5568,5867,5887,7129,2581,352,706,705,1165,1165,1165,145,404,232,1044,1639,1639,3024,2102,7014,14868,20526,23336,16997,8576,10434,15640,8315,7659,9176,9176,12381,1223,2639,2639,8353,10139,8178,6231,11506,8569,4369,4274,3254,4861
Nicaragua,157,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,200,738,2275,4400,5800,9900,6856,3096,3096,3472,53,4,4,7,7,7,10,10,0,0,2,7,10
Nicaragua,157,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,160,534,1315,2010,3258,2624,2768,2439,2439,1875,18,9,9,12,12,12,6,6,0,0,2,17,14
Nicaragua,157,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,23,23,0,0,0,0,0,0,1,1,1,1,19,30,19,19,19,19,19,19
Nicaragua,157,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,0,0,0,0,0,0,1,1,1,1,11,11,11,11,11,11,11,11
Nicaragua,157,Wood-based panels,1873,Export Quantity,5916,800,700,700,800,1400,2400,3300,3000,4800,7000,7300,7300,7300,5100,6600,6600,6600,10700,9300,5200,3300,3000,3300,3300,3300,,300,300,800,1300,1300,73,,0,200,200,200,1142,2441,4081,4081,5200,6629,876,876,1479,278,387,387,107,93,4082,5035,81,129,118,175,348,219
Nicaragua,157,Wood-based panels,1873,Export Value,5922,118,125,163,199,297,518,654,628,922,1264,1379,1379,1379,1400,1412,1412,1412,3320,3125,2220,1413,1360,1404,1404,1404,,151,125,376,648,648,42,,0,89,108,108,617,1045,1724,1724,1868,2345,242,242,631,335,351,351,67,60,2382,2827,47,71,75,109,259,146
Niger,158,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,3544,219,261,100,0,111,0,0,0,236,50,144,144,211,45,35,35,12,39,54,89,134,68,11,65,57,3327
Niger,158,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,406,79,95,22,0,45,0,0,0,114,37,44,44,103,64,49,49,16,23,43,119,36,22,8,31,45,605
Niger,158,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,12,12,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Niger,158,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,34,34,34,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Niger,158,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,158,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,158,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,0,0,28,28,28,28,45,45,66,53,26,26,26,26,26,26,47,193,191,191,191,191
Niger,158,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,24,24,24,37,15,15,19,123,66,66,66,66,66,66,34,96,95,95,95,95
Nigeria,159,Sawnwood,1872,Export Quantity,5916,62300,66200,77400,86700,81800,74300,52500,59500,66200,47400,38600,35600,34000,26900,12600,1400,1500,1500,1500,1500,1000,1100,1100,1100,600,600,800,9313,9487,29074,29074,41366,35280,46819,14443,25300,46010,60600,50000,54000,38300,38300,21779,20710,39916,26365,24057,15677,7561,11192,5616,7666,7226,8586,16676,30362,54841,90579,41406
Nigeria,159,Sawnwood,1872,Export Value,5922,3482,3642,3814,4291,4184,3641,2579,2874,3450,2893,2248,2560,3220,3435,2226,193,108,226,240,250,170,200,200,200,110,110,442,3602,3390,9052,9052,14137,16431,20398,7765,8971,23039,33383,28094,23865,13894,13894,10534,10630,15891,14081,13454,11204,5399,4109,4273,4458,5216,6167,12469,19264,38963,67483,18482
Nigeria,159,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,1000,1000,7000,13100,,,,,,,,,,,,,0,,,,,134,304,659,68,300,166,166,0,0,0,32,1,47,119,72,63,70,21,19,36,13,5,42,180,10,539,80,3
Nigeria,159,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,270,270,580,1053,,,,,,,,,,,,,0,,,,,74,236,717,39,208,337,337,0,0,0,29,1,64,161,148,69,75,32,45,34,12,5,53,56,9,825,111,9
Nigeria,159,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066,1066,1066,20,318,865,845,845,144,144,144,144
Nigeria,159,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,559,559,18,201,580,562,562,43,43,43,43
Nigeria,159,Wood-based panels,1873,Export Quantity,5916,18000,23000,21000,22000,24000,21000,14900,16800,12100,21000,19500,19500,10000,16500,1000,,,,,,,,,,,,0,,,,,25,67,233,121,72,94,94,0,0,300,46,82,49,6,4,18,2725,2595,57,274,234,99,244,218,5200,7926,19435,14321
Nigeria,159,Wood-based panels,1873,Export Value,5922,2876,3628,2902,3073,3380,2984,2192,2088,1650,2605,2421,2421,3787,4741,373,,,,,,,,,,,,0,,,,,11,33,96,27,16,28,28,0,0,41,18,27,24,3,2,18,811,752,873,330,126,99,125,78,2036,3923,6685,4837
Niue,160,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,160,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,160,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Niue,160,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Niue,160,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,160,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,160,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Niue,160,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Norfolk Island,161,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,123,0,0,87
Norfolk Island,161,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,0,0,19
Norfolk Island,161,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Norfolk Island,161,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Norfolk Island,161,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
