# File: GCAMDATA_FAOSTAT_LandCover_229Regs_3Covers_1973to2020.csv
# Title: FAO cropland, Temporary Crop (harvested cropland), and fallow area by country_year
# Units: 1000 Ha
# Description:  Data is cleaned and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:RL FAO.udpate:2022-06-20T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
95,Honduras,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.1593,156.1913,163.3152,154.3795,153.937,153.5676,151.9361,140.497,136.6524,137.6948,133.2446,133.9636,130.2216,127.8735,131.024,131.7343,131.7515,133.2642,129.0446,126.6587
96,"China, Hong Kong SAR",6621,Arable land,5110,Area,1000 ha,11,11,9,9,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,3.5,3.5,3.1,3.1,3.1,3.1,3,3.1,3,3,2
96,"China, Hong Kong SAR",6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5282,3.5358,3.5192,3.5559,3.5655,2.8755,2.8804,2.9121,2.9357,2.5828,2.6089,2.3215,2.3403,2.3465,2.3398,2.2657,2.3446,2.2632,2.2735,1.5187
96,"China, Hong Kong SAR",6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7311,0.7312,0.7646,0.7351,0.733,0.585,0.5788,0.5521,0.5359,0.4725,0.4572,0.4071,0.3958,0.3886,0.3982,0.3875,0.4004,0.392,0.3795,0.2484
97,Hungary,6621,Arable land,5110,Area,1000 ha,5176,5129,5128,5108,5071,5046,5037,5027,5031,5019,5020,5027,5036,5043,5048,5050,5052,5054,5056,4742,4748,4749,4806,4811,4820,4819,4815,4602,4606,4606,4597,4598,4601,4597,4592,4585,4585,4392,4395,4397,4316,4322,4324,4323,4323,4324,4317,4012
97,Hungary,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411,4299,4325,4440,4339,4224,4250,4295,4244,4134.3,4143,4246,4154,4235,4173,4147,4077,4084,4093,3818
97,Hungary,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,295,260,137,243,359,330,278,331,240.3,236,136,145,72,131,147,189,178,153,118
98,Croatia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,1212,1062,1104,1117,986,983,1089,1068,842,853,858,864,847,873,881,852,860.7,868.3,904.4,896.7,906.4,876.4,812.9,843.7,874,817,804,823,889
98,Croatia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,803.11,808.86,809,785,830,833,801,811.7,816.3,852.4,844.7,856.1,844.1,731,737,792,726,715,727,789
98,Croatia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19.27,18.99,25,32,15,17,17,13,13,12,11,11.2,4.9,5.9,33.7,16,22,25,25,29
99,Iceland,6621,Arable land,5110,Area,1000 ha,124,125,126,127,129,130,131,133,133,134,134,134,134,135,135,135,135,136,136,136,135,135,135,134,133,130,129,129,129,129,129,129,129,129,125,125,124,123,122.2,121.2,121.2,121.2,121,121,121,121,121,121
99,Iceland,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,8,6,5,5,5,5,5,5,5,5,5
99,Iceland,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1
100,India,6621,Arable land,5110,Area,1000 ha,161044,161501,161838,162057,162059,163239,163444,162854,162912,163246,162732,163618,163540,163409,163205,162868,163476,163459,163182,162706,162586,162525,161911,161025,161601,161409,160975,160930,160325,160432,159799,159681,159444,158662,158022,157995,157924,157009,156979,156546,156442,156463,156413,156317,155895.136,155477.911,155369.0764,155369.0764
100,India,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113130.7119,113452.2532,112471.9862,113561.8909,113700.3269,114059.1532,113789.9361,115022.5362,115905.2954,115865.6254,117013.234,117234.6667,118101.2123,118431.5939,118057.7506,118056.6735,117908.3136,117293.303,117742.5449,117981.2897
100,India,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25044,25856,34425,25802,25670,24909,26028,24979,24482,26847,24602,25381,26324,24851,26181,26718,26356.076,26430.181,26163.8379,26163.8379
101,Indonesia,6621,Arable land,5110,Area,1000 ha,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18021,19500,20178,21170,21156,20860,20253,18081,18100,18129,17126,17342,17941,18500,18700,19700,20500,20200,20081,22406,24666,22946,21500,22000,22700,23600,23600,23500,23500,23500,23500,23800,25200,26300,26300,26300,26300
101,Indonesia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7865.3736,8602.4024,9002.3623,8750.5532,8384.9464,7973.1288,8150.9848,8438.4016,8817.23,8936.3243,8971.114,9069.371,9125.0263,9118.1684,9256.9441,9830.5323,10288.7248,10277.0757,10258.2207,10237.1142
101,Indonesia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9342,8535,10194,12418,11342,10627.3,10874.4,11220.4,11665.3,11665.3,11615.8,11615.8,11615.8,11615.8,11764.1,12456.1,12999.9,12999.9,12999.9,12999.9
102,Iran (Islamic Republic of),6621,Arable land,5110,Area,1000 ha,16901,16370,15850,15330,14969,14192,15194,12981,13550,14141,14400,14650,14900,15150,15400,15580,15400,15190,16681,16969,17332,17337,17388,17097,16502,16837,16337,14924,15861,16029,16197,16365,16533,16701,16869,15545,15566,15390,15214,15038,14687,14687,14687,14687,15134,15581,15645,15645
102,Iran (Islamic Republic of),6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11268,11458,11647,11836,12026,12216,12406,11182,11358,11310,11262,11214,11118,11118,11118,11118,11093.5,11069,11133,11133
102,Iran (Islamic Republic of),6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4593,4571,4550,4529,4507,4485,4463,4363,4208,4080,3952,3824,3569,3569,3569,3569,4040.5,4512,4512,4512
103,Iraq,6621,Arable land,5110,Area,1000 ha,5000,5100,5100,5100,5100,5200,5250,5250,5250,5250,5250,5250,5250,5250,5250,5300,5000,5000,5400,5300,5600,5050,4800,4800,4400,4650,4550,4100,4300,4650,4500,4500,5200,4800,4950,4000,3650,4000,4300,4318.5,4613.75,5019,5000,5000,5000,5000,5000,5000
103,Iraq,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,2849.5,2757.5,2757.5,3186.5,2941.4,3033.3,2451.1,2236.7,2451.1,2635,2646.3,3513.75,3889.75,1563.25,1518.75,1608,1109,3012,3767
103,Iraq,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,1800.5,1742.5,1742.5,2013.5,1858.6,1916.7,1548.9,1413.3,1548.9,1665,1672.2,1100,1129.25,3436.75,3481.25,3392,3891,1988,1233
104,Ireland,6621,Arable land,5110,Area,1000 ha,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,370.2,344.2,364.2,355.2,371.2,400.2,376.2,426.2,417.2,391.2,509.2,518.2,531.23,521.65,488.69,467.08,465.45,485.65,462.59,438.84,459.14,482.61,474.04,465.18,453,461,461,451,443,444
104,Ireland,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,422,434,422,398,378,377,416,399,352,364,381,376,366,358,365,364,356,355,358
104,Ireland,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105,Israel,6621,Arable land,5110,Area,1000 ha,334,339,336,325,325,325,325,325,325,325,315,328,327,338,339,339,338,343,347,347,347,349,345,336,336,335,333,338,342,349,334,311,311,303,305.8,299.7,304.3,293.6,295.7,294.8,285.8,300.5,297.2,295,387,383.5,378,380
105,Israel,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,259,244,221,221,213,215.8,209.7,214.3,203.6,205.7,204.8,195.8,210.5,207.2,205,297,293.5,288,290
105,Israel,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
106,Italy,6621,Arable land,5110,Area,1000 ha,9288,9319,9330,9364,9359,9451,9476,9483,9466,9458,9128,9097,9050,9086,9065,8958,8993,9012,8900,8750,8550,8329,8283,8332,8253,8329,8545,8479,8339,8287,7959,7979,7780,7376,7171,7498,6981,7042,6720,7118,6827,6728,6601,6697,6736.27,6723,6914.183,6831
106,Italy,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5629.7,5664.3,5414.8,5467.1,5240.5,4935.3,4704,5012,4441,4576,4110,4417,4496,4355,4317,4305,4255.07,4247,4170,4216
106,Italy,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,484,453,475,475,475,501,517,532,548,581,639,375,377,271,277,265.8,265,271.07,269
107,Cote dIvoire,6621,Arable land,5110,Area,1000 ha,1740,1775,1815,1840,1880,1910,1925,1955,1970,1990,2034,2301,2380,2380,2400,2420,2420,2430,2450,2600,2902,3000,3000,3000,2900,2900,2800,2800,2800,2800,2800,2800,2800,2800,2900,2900,2900,2900,2900,3000,3500,3500,3500,3500,3500,3500,3500,3500
107,Cote dIvoire,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.7742,1980.0682,1970.7355,1991.3033,1996.6942,2012.8678,2088.2587,2111.2399,2128.3995,2140.0704,2161.6801,2246.6495,2642.2204,2649.2562,2641.7378,2643.336,2647.1583,2640.4173,2652.3869,2657.7651
107,Cote dIvoire,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.4063,409.4904,428.1672,411.6785,410.4987,409.5136,419.6329,400.2369,388.5216,391.4851,378.8327,394.0106,446.8388,438.7816,449.5923,452.0296,452.0884,457.2791,442.8002,434.6132
108,Kazakhstan,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,35055,35040,34683,34716.5,33007.6,32551.8,32154.8,32056.3,30159.3,29359.7,28345.9,28343.6,28478.8,28562.3,28616,28641.2,28519.8,28618.2,28683.8,29180.6,29332.5,29394.7,29470.2,29601.1,29642.2,29657,29748,29378.3,29553.2
108,Kazakhstan,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20717.1917,20045.2916,19949.1924,20253.5454,20367.9213,20571.5088,20624.2189,20762.8072,21003.7798,21167.3625,21751.4214,21966.616,22190.6502,22306.8889,22342.3838,22386.9415,22430.5065,22442.0379,22263.6054,22441.5613
108,Kazakhstan,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7089.1,5545.6,5686.7,5248.4,5164.7,5366.7,5495.9,5024.7,4545.1,4514.6,4547.7,4316.7,4378.8,4725.3,4798.4,4979.7,4546.6,4067.1,4000,3878.2
109,Jamaica,6621,Arable land,5110,Area,1000 ha,145,145,145,145,145,145,135,135,135,125,115,115,115,115,115,115,120,119,126,136,174,161,158,155,150,145,143,140,140,135,135,133,128,128,125,120,120,120,120,120,120,120,120,120,120,120,120,120
109,Jamaica,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7887,95.4676,95.0176,94.5869,91.2775,92.0168,90.0112,87.3617,88.0717,88.5546,89.4488,89.866,90.5904,90.8316,90.5739,90.6287,90.7597,90.5286,90.939,91.1234
109,Jamaica,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4703,19.7433,20.6438,19.5547,18.7657,18.7206,18.0876,16.5615,16.0768,16.1994,15.6758,15.7604,15.3202,15.0439,15.4146,15.4982,15.5002,15.6781,15.1817,14.901
110,Japan,6621,Arable land,5110,Area,1000 ha,5015,4978,4945,4921,4911,4898,4882,4874,4861,4852,4843,4836,4830,4820,4814,4806,4792,4768,4740,4714,4685,4660,4630,4602,4569,4535,4503,4474,4444,4419,4397,4379,4360,4343,4326,4308,4294,4282,4254,4246,4238,4222,4205,4184,4161,4142,4124,4104
110,Japan,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,3779,3760,3744,3729,3716,3702,3687,3675,3665,3639,3633,3226,3203,3133,3102,3176,3172,3162,3148
110,Japan,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Jordan,6621,Arable land,5110,Area,1000 ha,288,290,291,293,294,296,297,299,290.6,296.1,304,212.1,276.8,276.8,303,308,292.8,179.2,149.4,259.7,229,211,252,180,187,190,190,190,192,195,177,209,185,190,140.3,149.5,200.8,177.6,175.6,217,231,237.5,227.9,237.26,187,201,214.8,206
112,Jordan,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,172,153,185,161,166,99,116.8,141.9,134,114.6,160.4,177.3,189.4,180.2,186.06,111,133.8,141.6,115.1
112,Jordan,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,41,31.4,58.9,43.6,61,56.6,53.7,48.1,47.7,51.2,76,67,73.2,90.5
113,Kyrgyzstan,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,1320,1352,1354,1356,1357,1358,1360,1368,1356,1344,1345,1344,1334,1284,1283.7,1280,1279.5,1276,1276.2,1275.9,1276.6,1278.7,1280.6,1280.6,1287.8,1287.8,1288,1287.4,1287.4
113,Kyrgyzstan,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,948.3716,951.1399,945.953,948.7138,915.6269,922.828,921.7142,931.4936,936.4958,941.7786,951.0647,956.0243,965.3163,969.325,966.5741,972.5966,974.003,971.6736,975.6237,977.602
113,Kyrgyzstan,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3.1,3.2,3.1,3.1,3,3,3,3,3,3,3,3,3,3,3.2,3.7,3.4,2.3,2.3,2
114,Kenya,6621,Arable land,5110,Area,1000 ha,3500,3500,3800,3800,3800,3800,3800,3800,3800,3800,3800,3725,4574,4593,4655,4882,5273,4990,5097,5292,5060,5452,5438,4671,4814,4678,5096,4891,5128,5091,5146,5258,5264,5310,5300,5300,5500,5500,5800,5900,5800,5800,5800,5800,5800,5800,5800,5800
114,Kenya,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,3591,3646,3758,3764,3810,3833.6284,3809.2143,3989.757,3978.4022,4184.4017,4276.0801,4180.9897,4195.1294,4172.6636,4149.7715,4164.0997,4167.5995,4150.9844,4180.4474
114,Kenya,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.7985,744.5412,786.9102,773.0735,771.7376,776.6134,766.9154,731.4675,736.8513,742.4718,757.6654,774.8875,740.4758,727.1238,745.0386,749.0776,749.175,757.7768,733.7833,720.2161
115,Cambodia,6621,Arable land,5110,Area,1000 ha,1800,1850,1850,1900,1900,1950,1950,2000,2000,2030,2040,2040,2300,2600,3000,3450,3685,3695,3700,3700,3716,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3800,3800,3775,3765,3765,3876,3876,3876,3876,3876,3876
115,Cambodia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442.0966,3449.5775,3433.3184,3469.1506,3478.5425,3506.7193,3512.6112,3551.2674,3580.131,3697.0533,3734.3849,3727.1175,3747.21,3757.1883,3856.9808,3859.3144,3864.8949,3855.0529,3872.5288,3872.5288
115,Cambodia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.4278,248.9624,265.2547,229.4371,220.0602,191.9375,186.0421,147.3982,118.5532,101.647,64.3471,46.6652,16.6,6.6188,17.8008,15.4794,9.9104,19.7478,2.2644,2.2644
116,Democratic Peoples Republic of Korea,6621,Arable land,5110,Area,1000 ha,2200,2200,2200,2200,2200,2200,2200,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,2288,2300,2300,2300,2400,2400,2300,2300,2300,2300,2300,2300,2300,2300,2300,2350,2350,2350,2400,2400,2400,2350,2350,2350,2335,2320,2310,2295,2283,2280,2280
116,Democratic Peoples Republic of Korea,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781.5,1781.5,1781.5,1781.5,1820.2,1820.2,1820.2,1859,1859,1859,1820.2,1820.2,1820.2,1808.6,1797,1797,1796,1795,1796,1796
116,Democratic Peoples Republic of Korea,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.2981,336.3671,351.7088,338.1645,344.5257,343.6989,340.0474,331.2305,321.5351,323.9877,306.9851,308.6416,300.0204,292.73,298.0154,298.3395,296.4408,298.2766,288.4527,283.1194
117,Republic of Korea,6621,Arable land,5110,Area,1000 ha,2095,2075,2061,2060,2067,2079,2069,2060,2051,2049,2032,2017,2009,2004,2007,1997,1978,1953,1927,1898,1875,1845,1783,1745,1722,1708,1699,1718,1689,1674,1659,1653,1643,1619,1597,1565,1536,1507,1488,1522.2,1495.8,1476,1464.5,1421,1396.7,1374,1364,1352
117,Republic of Korea,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.2,1532.5,1518.8,1513.3,1504.1,1482.1,1462,1445,1421,1379,1363,1339,1315.8,1298.4,1288.2,1250,1228.6,1208.6,1199.8,1189.3
117,Republic of Korea,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,46,48,44,46,37,38,45.4,50.5,54.6,45.1,40.8,39.7,40.4,52,61,61,61,63
118,Kuwait,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,5,5,5,6,6,6,7,10,13,12,12,11,11,11,11.3,11.3,10.5,10,10.5,10,11.6,9.5,7.7,8,8.6,8,8,8
118,Kuwait,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1732,8.486,8.446,7.823,7.8442,7.9077,8.137,8.2266,7.7063,7.3796,7.8268,7.4888,8.7571,7.1908,5.8118,6.0419,6.5044,6.0352,6.0626,6.0749
118,Kuwait,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9008,1.755,1.835,1.6173,1.6127,1.6088,1.6351,1.5595,1.4067,1.3499,1.3716,1.3134,1.481,1.191,0.9891,1.0332,1.1108,1.0452,1.0121,0.9934
119,Latvia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,1688,1687,1710,1002,1060,1079,1059,987,970,958,973,957,1009,1092,1205,1188,1170,1168,1173,1158,1178,1208,1209,1229.8,1288,1290,1295,1319,1334
119,Latvia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,675.997,688.0737,673.5692,717.5804,778.7108,866.252,855.466,851.7761,857.2312,865.6216,863.1812,882.1844,911.9435,915.1288,928.2312,972.7477,975.6669,976.9544,999.571,1012.9882
119,Latvia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,88,94,105,107,91,87,62,56,53,70,70,55,60,58,60,54,75,85,56,56
120,Lao Peoples Democratic Republic,6621,Arable land,5110,Area,1000 ha,720,740,750,760,770,775,780,780,780,785,785,790,792,793,793,795,795,799,799,799,799,822,828,824,854,862,877,920,970,1015,1060,1105,1150,1200,1240,1290,1360,1400,1428,1463.05,1498.1,1502.4,1506.7,1511,1439.2,1367.4,1295.6,1224
120,Lao Peoples Democratic Republic,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.1818,880.3636,917.5455,954.7273,991.9091,1034.0909,1066.2727,1108.4545,1170.6364,1202.8182,1230,1269.95,1309.9,1319.1,1328.3,1337.5,1270.6,1203.7,1136.8,1070
120,Lao Peoples Democratic Republic,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8182,134.6364,142.4545,150.2727,158.0909,165.9091,173.7273,181.5455,189.3636,197.1818,198,193.1,188.2,183.3,178.4,173.5,168.6,163.7,158.8,154
121,Lebanon,6621,Arable land,5110,Area,1000 ha,240,237,234,231,228,224,220,210,210,208,208,208,204,200,188,186,184,183,181,180,180,180,180,183,185,187,129,129,120,130,136,136.3,141.7,136,134.2,123,123,114,125,132,132,132,133,137,137.17,137.18,135.3,135.3
121,Lebanon,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,120,126,126.3,131.7,126,124.2,113,113,102,113,120,120,120,121,125,127.88,127.88,126,126
121,Lebanon,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,9.29,9.3,9.3,9.3
122,Lesotho,6621,Arable land,5110,Area,1000 ha,355,355,372,355,288,289,305,292,298,288,283,297,304,287,326,339,301,317,319,332,330,325,320,322,325,325,325,330,330,300,300,310,323,303,325,358,335,322,308,281.3,248.1,272.3,219,352,414,429.3,138,596
122,Lesotho,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.3,227.6,227.6,235.1,245,253,265,308,282,244,239,144.3,174.5,204,173,106,258.6,277,63,339
122,Lesotho,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7,72.4,72.4,74.9,78,50,60,50,53,78,69,137,73.6,68.3,46,246,155.4,152.3,75,257
123,Liberia,6621,Arable land,5110,Area,1000 ha,366,366,366,366,371,371,371,371,371,375,380,380,380,390,390,400,400,350,350,350,350,350,350,350,370,380,400,400,400,400,400,400,400,400,400,430,470,480,500,500,500,500,500,500,500,500,500,500
123,Liberia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.2535,282.8669,281.5336,284.4719,285.242,287.5525,288.0357,313.0459,344.9475,354.2185,372.7035,374.4416,377.4601,378.4652,377.3911,377.6194,378.1655,377.2025,378.9124,379.6807
123,Liberia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4866,58.4986,61.1667,58.8112,58.6427,58.5019,57.8804,59.3455,62.9673,64.7975,65.316,65.6684,63.8341,62.6831,64.2275,64.5757,64.5841,65.3256,63.2572,62.0876
124,Libya,6621,Arable land,5110,Area,1000 ha,1735,1735,1740,1740,1745,1750,1750,1753,1758,1765,1775,1780,1787,1795,1800,1800,1805,1805,1810,1815,1815,1825,1870,2028,2028,1815,1815,1815,1815,1815,1815,1750,1750,1750,1750,1750,1750,1716,1716,1720,1720,1720,1720,1720,1720,1720,1720,1720
