# File: CBECS_1989.csv
# Title: Commercial Buildings Energy Consumption Survey 1989
# Units: BLDGID4: building identifier;SQFT4: square footage;YRCONC4: year constructed;PBA4: principal building activity;ADJWT4: adjusted sampling weight
# Source: https://www.eia.gov/consumption/commercial/data/previous/
# Column types: iiiiiin 
# ----------
BLDGID4,REGION4,CENDIV4,SQFT4,YRCONC4,PBA4,ADJWT4
5317,3,5,20000,3,1,612.45
5318,2,4,4500,9,1,2082.26
5319,4,9,20000,4,15,460.95
5320,3,7,10001,5,12,1859.44
5321,3,5,10000,8,4,612.45
5322,2,3,10000,2,1,487.36
5323,4,9,400000,5,2,256.39
5324,1,1,120000,4,5,476.91
5325,1,2,12500,5,7,1468.67
5326,2,3,600000,2,12,10.74
5327,2,3,2500,5,14,1508.84
5328,2,3,2500,3,2,1636.1
5329,3,7,5000,6,4,640.89
5330,3,7,9000,8,4,321.32
5331,2,3,10000,2,4,584.61
5332,1,2,2000,7,2,1627.29
5333,3,5,30000,6,3,1895.05
5334,3,6,45000,6,13,408.36
5335,4,8,10000,8,10,268.52
5336,2,3,4000,3,4,1636.49
5337,4,8,800000,6,3,10.27
5338,2,4,35000,3,2,306.28
5339,2,4,200001,8,2,165.55
5340,3,5,3500,7,14,1472.34
5341,4,8,17500,7,3,502.74
5342,2,4,12500,6,3,474.3
5343,3,6,15000,4,2,1597.65
5344,3,6,10000,5,4,652.28
5345,1,2,60000,5,3,796.43
5346,4,8,100000,3,13,362.37
5347,2,3,120000,2,20,6.25
5348,1,2,60000,8,4,1.86
5349,1,1,12500,4,3,2039.07
5350,1,2,800000,3,12,7.37
5351,3,5,300000,5,2,10
5352,4,9,25000,6,3,657.7
5353,3,7,60000,4,17,976.16
5354,2,3,8000,5,3,389.8
5355,1,2,20000,4,12,459.35
5356,4,8,100000,5,20,268.52
5357,4,8,22500,1,4,268.52
5358,2,3,120000,5,13,306.28
5359,2,3,50001,5,10,229.73
5360,4,8,50001,5,1,10.27
5361,1,1,12500,5,14,476.91
5362,4,9,2500,6,3,1654.84
5363,3,5,7000,8,11,1597.65
5364,2,4,1001,6,12,98.23
5365,4,9,6000,6,2,326.63
5366,3,5,15000,5,12,235.53
5367,1,2,5000,2,4,1638.2
5368,2,3,1500000,3,3,6.25
5369,4,9,25001,9,19,10.09
5370,3,7,1001,7,14,1472.34
5371,3,5,60000,9,13,331.09
5372,1,2,700000,6,2,10.28
5373,4,9,2000,4,13,1382.22
5374,2,3,60000,4,4,263.93
5375,3,6,15000,5,4,12.49
5376,1,1,7000,4,1,250.94
5377,1,2,8000,1,3,2039.07
5378,1,2,600000,9,3,24.23
5379,3,5,6000,8,3,597.74
5380,1,1,140000,3,1,10
5381,3,6,2500,6,3,1472.34
5382,3,7,2000,5,3,1895.05
5383,3,5,900000,5,10,10
5384,1,1,15000,4,13,20
5385,3,7,25001,6,2,470.24
5386,2,4,5000,6,12,1991.37
5387,2,3,45000,8,2,306.28
5388,2,3,2000,5,1,1636.49
5389,2,3,2000,4,7,1508.84
5390,1,1,15000,5,2,1627.29
5391,3,7,70000,4,10,156.48
5392,1,2,10001,3,5,476.91
5393,3,5,1001,8,2,1597.65
5394,3,5,45000,7,3,259.98
5395,3,5,10000,3,12,1895.05
5396,4,9,7000,5,2,20.41
5397,1,1,300000,7,15,20.84
5398,3,7,22500,4,17,306.28
5399,3,5,12500,3,2,22.79
5400,1,2,12500,1,14,1958.18
5401,3,7,50001,7,13,11.3
5402,3,5,20000,4,12,1595.2
5403,2,3,180000,4,13,20.14
5404,3,7,9000,2,3,2146.52
5405,3,5,15000,4,12,2170.72
5406,2,3,450000,6,13,5.03
5407,2,3,45000,9,2,513.05
5408,4,9,2500,7,3,657.7
5409,2,3,15000,4,2,487.36
5410,4,9,1001,6,2,1677.95
5411,2,3,12500,5,3,1636.1
5412,2,3,2000,4,3,1991.37
5413,4,9,30000,8,2,323.85
5414,2,3,100000,5,13,306.28
5415,1,2,500001,8,2,10.28
5416,2,4,100000,5,13,10.18
5417,4,9,20000,8,4,268.52
5418,2,3,100001,3,13,306.28
5419,2,3,800000,7,3,10.74
5420,3,7,5000,3,1,462.86
5421,3,5,8000,4,2,316.94
5422,4,9,3500,4,2,2004.53
5423,1,1,5000,3,4,1638.2
5424,1,2,50001,5,13,306.28
5425,1,1,2000,6,12,1638.2
5426,1,2,400000,7,15,3.48
5427,3,5,40000,4,12,512.12
5428,4,8,70000,7,2,256.39
5429,1,2,17500,3,13,317.29
5430,3,7,6000,6,3,597.74
5431,3,6,50001,6,13,15.27
5432,3,7,25000,5,12,235.53
5433,3,7,10000,6,4,1595.2
5434,1,2,2500,6,13,1468.67
5435,4,9,6000,3,14,502.74
5436,1,1,120000,2,17,229.73
5437,4,9,5000,6,5,657.7
5438,3,5,25001,5,2,470.24
5439,3,7,60000,6,17,156.48
5440,1,2,20000,4,4,1638.2
5441,2,4,3500,5,12,1991.37
5442,3,7,2500,5,1,1595.2
5443,1,2,70000,1,2,597.34
5444,3,5,160000,4,2,239.78
5445,3,6,2500,2,3,2124.65
5446,4,9,1001,3,15,1509.24
5447,1,2,1500000,5,2,7.37
5448,1,2,250000,6,12,106.18
5449,1,2,1500000,6,2,7.37
5450,3,6,2500,5,2,470.24
5451,2,3,4500,3,2,2082.26
5452,3,5,500000,6,2,10
5453,1,2,6000,2,1,490.89
5454,3,7,20000,4,13,1836.5
5455,4,9,3500,7,1,1509.24
5456,3,7,2500,4,3,2650.99
5457,3,7,2000,7,7,1932.25
5458,3,6,15000,5,2,2146.52
5459,2,4,500000,4,12,1.03
5460,3,5,4000,9,17,1377.41
5461,2,3,4000,1,2,1636.1
5462,1,1,17500,5,17,1.04
5463,2,4,60000,8,17,10.97
5464,4,8,10000,8,12,502.74
5465,2,3,45000,7,4,157.88
5466,3,6,2500,6,12,2170.72
5467,2,3,30000,5,3,319.73
5468,3,5,400000,6,12,10.39
5469,4,9,9000,5,13,1509.24
5470,4,9,10000,2,2,1735.25
5471,4,8,6000,4,14,2112.93
5472,4,8,45000,2,1,336.81
5473,3,5,2000,5,1,1895.05
5474,4,9,17500,3,12,502.74
5475,1,2,500000,6,4,10.06
5476,4,9,10000,3,2,1509.24
5477,3,5,300000,6,2,22.3
5478,4,8,4000,4,2,689.75
5479,2,3,200000,7,2,229.73
5480,2,3,4500,4,2,10.74
5481,3,6,400000,6,3,10.39
5482,1,1,1500,8,3,2718.69
5483,4,9,2500,5,3,3304.62
5484,3,7,6000,6,12,1595.2
5485,3,5,17500,5,2,459.35
5486,2,3,6000,3,12,1991.37
5487,3,5,60000,8,3,259.98
5488,2,4,60000,8,4,610.82
5489,3,7,7000,6,12,1595.2
5490,4,9,200001,6,2,10.27
5491,3,5,7000,8,20,498.98
5492,3,5,140000,6,3,156.48
5493,1,1,300000,5,2,20.83
5494,4,8,20000,7,3,1735.25
5495,1,2,100001,2,12,210.37
5496,4,8,5001,5,6,1509.24
5497,3,7,17500,8,3,2081.02
5498,1,1,40000,6,16,317.29
5499,3,5,800000,6,3,22.71
5500,1,2,1500000,6,2,7.37
5501,1,2,600000,3,3,1.06
5502,3,6,6000,6,4,998.42
5503,2,3,7000,2,3,306.28
5504,2,3,3000,2,14,1508.84
5505,4,9,3500,3,4,1654.84
5506,1,2,600000,4,2,10.28
5507,1,2,100001,4,17,20.83
5508,4,9,5001,6,3,657.7
5509,3,5,8000,6,2,2.76
5510,3,7,1500,4,1,1597.65
5511,2,3,10001,4,13,33.7
5512,1,2,250000,4,13,1.04
5513,2,4,6000,4,14,10.74
5514,3,6,200000,6,2,316.94
5515,4,8,15000,5,2,3.57
5516,4,9,400000,5,4,163.32
5517,4,8,450000,8,20,10.06
5518,1,2,700000,4,20,9.84
5519,1,2,700000,6,13,72
5520,4,8,9000,5,4,228.64
5521,2,3,1300000,5,3,6.25
5522,3,7,12500,6,12,597.74
5523,2,3,50000,4,4,157.88
5524,4,9,2500,6,3,1509.24
5525,1,2,9000,4,4,1849.99
5526,1,2,25001,5,3,20.83
5527,4,9,2000,4,3,1735.25
5528,1,1,22500,2,2,1.02
5529,4,8,3500,7,12,492.68
5530,4,9,600000,6,2,188.01
5531,3,7,30000,4,13,306.28
5532,1,2,100001,5,13,3.68
5533,3,5,1500,6,6,1595.2
5534,3,5,17500,5,1,470.24
5535,1,2,10000,7,19,1.88
5536,1,1,1001,3,3,2039.07
5537,2,3,100000,6,12,10.74
5538,3,7,6000,5,3,1895.05
5539,3,6,1300000,8,3,7.01
5540,2,3,2500,6,12,1991.37
5541,1,1,30000,7,3,157.78
5542,4,9,15000,4,2,492.68
5543,3,5,5000,6,4,2124.65
5544,4,9,3000,5,13,1.1
5545,3,7,160000,9,13,11.02
5546,3,6,140000,3,3,346.63
5547,2,3,8000,3,3,406.92
5548,2,3,10000,6,1,1636.49
5549,1,2,12500,3,17,306.28
5550,3,5,50001,4,2,20.84
5551,3,7,10000,6,3,1895.05
5552,4,9,1500,8,13,4.14
5553,2,3,200001,7,2,10.74
5554,3,5,8000,4,3,2146.52
5555,1,2,25000,9,2,469.94
5556,2,3,25001,6,3,610.82
5557,2,4,5000,3,1,2015.74
5558,2,3,7000,4,17,412.5
5559,1,1,30000,9,1,327.35
5560,3,5,1500,7,2,1597.65
5561,1,2,35000,4,4,306.28
5562,3,7,180000,5,2,156.48
5563,2,4,250000,6,19,10.04
5564,3,5,300000,6,3,156.48
5565,3,5,15000,9,4,321.32
5566,4,9,25001,9,1,492.68
5567,4,9,80000,2,1,362.37
5568,3,5,10001,5,14,459.35
5569,4,8,200000,6,19,163.32
5570,4,9,70000,5,12,163.32
5571,4,8,12500,3,4,502.74
5572,3,6,15000,7,4,498.98
5573,1,2,50000,3,13,157.78
5574,4,9,1000000,6,2,10.27
5575,4,9,3500,5,13,4.05
5576,2,3,500001,5,2,10.74
5577,1,1,50001,3,3,229.73
5578,4,9,12500,5,2,1735.25
5579,1,2,140000,4,12,157.78
5580,2,4,1500,5,12,584.61
5581,1,1,350000,9,19,10.09
5582,3,5,50001,4,10,156.48
5583,2,3,3500,5,6,1991.37
5584,2,3,100001,3,13,8.39
5585,3,7,35000,4,13,496.13
5586,2,3,6000,5,12,1991.37
5587,2,4,15000,4,1,487.36
5588,1,1,1500,3,2,1627.29
5589,1,2,30000,8,11,490.89
5590,3,5,6000,5,4,1377.41
5591,4,9,2500,5,13,1509.24
5592,3,7,6000,4,4,1595.2
5593,4,8,2500,5,5,1509.24
5594,2,4,100000,6,2,21.19
5595,4,9,2000,6,14,1509.24
5596,4,8,10001,5,12,1790
5597,4,9,3500,6,4,1735.25
5598,3,7,300000,4,3,5.52
5599,3,5,30000,6,4,496.13
5600,3,7,500000,6,4,80.27
5601,3,6,45000,8,12,314.04
5602,4,9,6000,2,1,1654.84
5603,1,2,90000,4,10,157.78
5604,1,2,7000,2,3,2039.07
5605,3,7,700000,9,3,10.09
5606,3,6,100001,5,12,1.73
5607,3,5,60000,1,1,597.74
5608,4,9,180000,8,2,10.27
5609,4,8,45000,2,13,307.35
5610,1,1,100001,5,3,99.99
5611,3,5,3500,4,3,2774.63
5612,3,5,300000,6,2,22.3
5613,3,5,2000,3,3,1895.05
5614,3,6,200000,6,19,72
5615,2,4,1001,4,3,1991.37
5616,4,9,1300000,9,2,10.09
5617,4,8,3500,8,12,2316.77
5618,4,8,250000,3,1,20.41
5619,4,9,350000,8,17,10.27
5620,4,9,40000,4,3,163.32
5621,1,1,600000,3,2,229.73
5622,3,5,120000,9,11,103.77
5623,3,7,30000,5,3,1.02
5624,3,6,5001,9,2,239.78
5625,3,7,3000,5,2,1595.2
5626,3,7,2000,5,3,1932.25
5627,3,7,140000,6,13,20.22
5628,2,4,22500,9,17,324.11
5629,4,9,45000,4,12,268.52
5630,3,7,1500,5,2,1597.65
5631,3,7,1001,6,2,1597.65
5632,1,2,3000,4,15,1468.67
5633,3,5,2000,5,14,1595.2
5634,1,1,70000,6,17,1.04
5635,4,9,60000,3,4,256.39
5636,3,5,1500,3,3,1895.05
5637,2,3,35000,6,3,513.05
5638,3,6,2500,8,4,2170.72
5639,4,8,900000,6,3,5.74
5640,1,2,1001,3,1,1468.67
5641,2,3,17500,5,2,10.74
5642,1,2,70000,2,4,490.89
5643,2,3,35000,6,12,263.93
5644,2,3,2000,2,3,1636.1
5645,2,4,8000,6,2,513.05
5646,3,7,50000,4,12,156.48
5647,2,4,100001,5,17,25.45
5648,1,2,800000,3,2,10.28
5649,4,9,10000,5,19,1654.84
5650,3,6,140000,5,17,229.73
5651,2,4,2000,5,10,5
5652,4,9,100001,6,2,336.81
5653,1,1,400000,3,12,10.28
5654,4,8,40000,9,12,1735.25
5655,3,7,15000,6,3,459.35
5656,2,4,450000,8,2,21.19
5657,1,2,90000,9,13,441.44
5658,3,5,6000,9,3,498.98
5659,1,1,10001,2,2,469.94
5660,3,7,8000,6,3,1895.05
5661,3,7,5001,6,1,5.1
5662,4,8,15000,4,17,497.58
5663,2,3,9000,5,1,513.05
5664,1,1,25000,4,12,250.94
5665,3,5,50000,5,13,306.28
5666,3,5,5000,5,14,320.86
5667,3,7,70000,4,13,320.86
5668,3,7,30000,4,4,208.64
5669,1,1,35000,3,15,4.37
5670,2,4,15000,9,4,474.3
5671,2,3,6000,3,4,509.17
5672,2,3,12500,5,4,263.93
5673,2,3,22500,2,2,6.25
5674,4,9,600000,6,2,10.27
5675,1,1,10000,7,12,469.94
5676,3,5,250000,9,2,21.38
5677,2,3,3000,3,2,584.61
5678,4,9,10001,4,2,492.68
5679,3,7,900000,7,2,10.39
5680,4,9,9000,5,3,657.7
5681,4,9,15000,5,3,2004.53
5682,4,9,20000,6,13,268.52
5683,4,9,25000,6,3,256.39
5684,2,3,80000,5,2,21.19
5685,3,5,100000,9,4,46.02
5686,2,3,160000,4,4,157.88
5687,3,5,600000,6,2,10.39
5688,4,8,2000,5,3,2316.77
5689,2,3,70000,3,12,319.73
5690,1,2,180000,5,13,5.03
5691,4,8,17500,8,4,268.52
5692,4,9,180000,9,12,5.05
5693,3,7,1001,4,19,1595.2
5694,4,9,40000,5,17,26.32
5695,2,3,50001,4,13,306.28
5696,1,2,600000,6,13,10.06
5697,4,9,1500,4,13,1.54
5698,4,9,5000,3,4,1654.84
5699,4,9,30000,9,2,256.39
5700,1,1,25001,1,4,250.94
5701,4,9,60000,4,13,497.58
5702,1,2,200001,3,12,74.99
5703,3,5,3000,5,12,1895.05
5704,3,5,500001,9,2,10.39
5705,3,7,3000,4,4,2170.72
5706,2,4,1500000,6,15,10.04
5707,1,2,4000,4,3,2039.07
5708,4,8,6000,7,12,2004.53
5709,3,7,40000,8,12,316.94
5710,1,1,2000,5,3,2039.07
5711,4,9,8000,3,3,492.68
5712,2,3,35000,3,2,487.36
5713,1,1,1500,4,12,1638.2
5714,4,8,60000,2,13,497.58
5715,2,3,3500,5,13,306.28
5716,4,9,12500,5,4,1.54
5717,2,3,4000,3,5,1904.68
5718,2,4,5000,3,4,2082.26
5719,2,3,50001,6,20,200.93
5720,2,3,12500,3,12,610.82
5721,4,9,30000,3,2,1.07
5722,1,2,6000,6,4,1468.67
5723,1,2,1001,4,12,1627.28
5724,2,3,700000,7,15,5.78
5725,1,2,6000,3,6,20.83
5726,3,5,120000,9,3,248.34
5727,3,7,12500,7,14,2124.65
5728,3,7,500000,4,15,72.32
5729,4,8,1500,6,20,2316.77
5730,3,6,17500,4,1,992.71
5731,2,3,60000,1,17,487.36
5732,3,5,50000,5,12,239.78
5733,3,7,6000,5,3,652.28
5734,3,5,30000,5,3,496.13
5735,2,3,10001,2,2,98.23
5736,2,4,5000,8,3,2392.14
5737,4,9,30000,8,2,657.7
5738,3,6,25000,9,4,612.45
5739,3,7,120000,6,2,1.04
5740,3,6,1500,7,20,3185.53
5741,2,3,1001,5,20,2082.26
5742,2,4,2000,3,19,1991.37
5743,3,5,250000,8,2,10.39
5744,1,2,9000,7,20,2718.69
5745,2,4,5001,9,3,1488.07
5746,1,1,4000,4,4,490.89
5747,2,4,5000,6,3,1636.1
5748,4,9,25000,4,13,497.58
5749,2,3,8000,1,4,584.61
5750,1,2,80000,4,2,490.89
5751,3,7,140000,8,20,21.38
5752,4,8,7000,6,4,268.52
5753,4,8,2000,6,5,1509.24
5754,2,3,3500,5,14,509.17
5755,2,4,100001,3,13,35.06
5756,1,2,1500,3,3,1468.67
5757,1,2,12500,3,2,2169.66
5758,1,2,10000,7,2,476.91
5759,1,2,50000,4,2,20.83
5760,3,5,10000,6,4,1472.34
5761,2,4,4000,4,4,584.61
5762,3,5,1300000,7,4,5.74
5763,3,5,15000,6,2,470.24
5764,4,9,1500,5,2,1735.25
5765,1,2,1500,6,14,1468.67
5766,4,8,10000,5,3,502.74
5767,3,5,5000,4,4,1595.2
5768,3,6,3500,5,4,1595.2
5769,3,5,1300000,3,2,1
5770,3,7,2500,5,3,1472.34
5771,3,6,160000,3,1,156.48
5772,3,6,40000,4,17,306.28
5773,3,6,45000,6,2,20.84
5774,2,3,250000,3,2,21.19
5775,3,6,6000,6,1,2650.99
5776,1,2,12500,7,12,469.94
5777,3,5,22500,5,3,833.61
5778,3,5,20000,4,4,1595.2
5779,2,3,35000,6,12,263.93
5780,2,4,300000,8,19,229.73
5781,3,5,70000,8,7,321.32
5782,4,9,4000,5,13,1509.24
5783,2,3,4000,2,3,1904.68
5784,3,6,5000,9,3,2170.72
5785,4,9,17500,9,1,502.74
5786,1,2,160000,5,13,96
5787,2,4,4000,3,12,1991.37
5788,2,3,3500,3,20,1904.68
5789,3,5,5000,5,13,459.35
5790,2,3,20000,4,3,610.82
5791,1,2,40000,5,2,635.87
5792,1,2,3000,2,14,1468.67
5793,3,5,70000,6,12,153.14
5794,3,5,2000,5,1,1595.2
5795,4,8,25001,5,17,430.29
5796,1,2,1500000,6,15,5.02
5797,2,3,17500,2,2,1636.1
5798,3,7,2000,5,3,1472.34
5799,1,1,100001,5,12,250.94
5800,2,3,2000,2,4,1488.07
5801,4,9,9000,5,2,4.14
5802,4,8,3000,6,2,492.68
5803,1,2,600000,2,2,10.28
5804,1,2,120000,5,2,242.96
5805,2,3,60000,4,2,1
5806,3,5,50001,6,6,24.38
5807,4,9,2500,5,2,10.27
5808,1,2,22500,4,1,1468.67
5809,1,2,4000,8,17,2184.21
5810,1,2,7000,3,3,2039.07
5811,3,6,6000,4,1,1595.2
5812,2,3,4500,4,13,2082.26
5813,1,2,60000,9,13,5.03
5814,2,4,22500,6,4,157.88
5815,3,7,15000,6,2,1597.65
5816,4,8,12500,6,3,362.37
5817,2,3,3500,1,4,1508.84
5818,1,2,35000,5,17,476.91
5819,3,7,2500,4,3,1472.34
5820,3,5,35000,2,1,235.53
5821,1,2,100001,5,13,3.48
5822,3,7,1001,5,3,1597.65
5823,1,2,20000,7,3,597.34
5824,1,1,70000,2,1,306.28
5825,4,9,9000,8,13,497.58
5826,1,1,800000,9,2,10.09
5827,2,4,6000,6,3,1904.68
5828,3,5,140000,3,12,208.64
5829,4,9,600000,6,2,20.41
5830,1,1,1001,4,14,1468.67
5831,2,4,2000,4,19,37.66
5832,1,2,4500,5,17,612.45
5833,2,3,3500,5,3,1904.68
5834,1,2,1500000,3,2,10.28
5835,3,6,600000,9,19,10.09
5836,3,7,5000,9,12,3.92
5837,3,5,8000,4,13,1472.34
5838,2,3,50001,3,13,8.39
5839,3,7,1300000,6,2,5.74
5840,2,3,1500,4,3,1991.37
5841,3,7,50000,6,4,496.13
5842,2,3,250000,6,12,62.53
5843,3,5,30000,4,2,229.73
5844,3,5,50000,4,4,498.98
5845,1,2,100001,6,3,20.83
5846,3,6,100001,8,12,347.44
5847,3,5,15000,4,10,496.13
5848,1,1,350000,7,2,10.28
5849,2,3,6000,8,5,1508.84
5850,3,6,1500,9,14,1377.41
5851,3,7,9000,5,12,498.98
5852,1,2,40000,5,13,20.14
5853,3,7,80000,5,2,22.3
5854,3,6,17500,3,12,259.98
5855,2,3,3000,4,3,1636.49
5856,1,2,17500,6,13,476.91
5857,1,2,7000,3,3,2039.07
5858,3,5,30000,7,12,498.98
5859,3,6,1001,4,12,27.21
5860,3,5,3000,6,14,1472.34
5861,3,7,4000,5,13,1932.25
5862,3,7,15000,8,4,652.28
5863,1,1,70000,5,16,459.35
5864,2,3,5001,3,1,1636.49
5865,3,7,3000,5,19,2170.72
5866,1,2,2000,4,12,157.78
5867,3,7,25000,7,2,498.98
5868,3,5,4500,5,12,22.3
5869,4,9,3500,7,12,1654.84
5870,1,2,6000,5,17,476.91
5871,4,8,700000,6,2,10.27
5872,3,5,120000,6,12,156.48
5873,4,9,12500,6,2,323.85
5874,1,1,4000,4,3,1627.29
5875,4,8,20000,8,17,1509.24
5876,1,2,70000,2,13,10.05
