INPUT_TABLE
Variable ID
GDPCtrlMax

region,supplysector,subsector,stub.technology,year,Non.CO2,ctrl.name,max.reduction
Africa_Southern,comm heating,coal,coal,2010,NOx,GDP_control,64
Africa_Southern,comm heating,gas,gas,2010,NOx,GDP_control,46
Africa_Southern,comm heating,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Southern,comm others,biomass,biomass,2010,NOx,GDP_control,46
Africa_Southern,comm others,coal,coal,2010,NOx,GDP_control,64
Africa_Southern,comm others,gas,gas,2010,NOx,GDP_control,46
Africa_Southern,comm others,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Southern,electricity,biomass,biomass (conv),2010,NOx,GDP_control,82
Africa_Southern,electricity,coal,coal (conv pul),2010,NOx,GDP_control,95
Africa_Southern,electricity,gas,gas (CC),2010,NOx,GDP_control,55
Africa_Southern,electricity,gas,gas (steam/CT),2010,NOx,GDP_control,82
Africa_Southern,electricity,refined liquids,refined liquids (steam/CT),2010,NOx,GDP_control,10
Africa_Southern,industrial energy use,biomass,biomass,2010,NOx,GDP_control,59.5
Africa_Southern,industrial energy use,coal,coal,2010,NOx,GDP_control,85
Africa_Southern,industrial energy use,gas,gas,2010,NOx,GDP_control,46
Africa_Southern,industrial energy use,refined liquids,refined liquids,2010,NOx,GDP_control,82
Africa_Southern,N fertilizer,coal,coal,2010,NOx,GDP_control,82
Africa_Southern,N fertilizer,gas,gas,2010,NOx,GDP_control,23.5
Africa_Southern,N fertilizer,refined liquids,refined liquids,2010,NOx,GDP_control,82
Africa_Southern,resid cooling,gas,gas,2010,NOx,GDP_control,46
Africa_Southern,resid heating,biomass,biomass,2010,NOx,GDP_control,46
Africa_Southern,resid heating,coal,coal,2010,NOx,GDP_control,64
Africa_Southern,resid heating,gas,gas,2010,NOx,GDP_control,46
Africa_Southern,resid heating,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Southern,resid others,biomass,biomass,2010,NOx,GDP_control,46
Africa_Southern,resid others,coal,coal,2010,NOx,GDP_control,64
Africa_Southern,resid others,gas,gas,2010,NOx,GDP_control,46
Africa_Southern,resid others,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Southern,transportation,refined liquids,refined liquids,2010,NOx,GDP_control,98
Africa_Western,comm cooling,gas,gas,2010,CO,GDP_control,80
Africa_Western,comm heating,biomass,biomass,2010,CO,GDP_control,80
Africa_Western,comm heating,coal,coal,2010,CO,GDP_control,80
Africa_Western,comm heating,gas,gas,2010,CO,GDP_control,80
Africa_Western,comm heating,refined liquids,refined liquids,2010,CO,GDP_control,80
Africa_Western,comm others,biomass,biomass,2010,CO,GDP_control,80
Africa_Western,comm others,coal,coal,2010,CO,GDP_control,80
Africa_Western,comm others,gas,gas,2010,CO,GDP_control,80
Africa_Western,comm others,refined liquids,refined liquids,2010,CO,GDP_control,80
Africa_Western,electricity,biomass,biomass (conv),2010,CO,GDP_control,80
Africa_Western,electricity,coal,coal (conv pul),2010,CO,GDP_control,80
Africa_Western,electricity,gas,gas (CC),2010,CO,GDP_control,80
Africa_Western,electricity,gas,gas (steam/CT),2010,CO,GDP_control,80
Africa_Western,electricity,refined liquids,refined liquids (steam/CT),2010,CO,GDP_control,100
Africa_Western,industrial energy use,biomass,biomass,2010,CO,GDP_control,80
Africa_Western,industrial energy use,coal,coal,2010,CO,GDP_control,80
Africa_Western,industrial energy use,gas,gas,2010,CO,GDP_control,80
Africa_Western,industrial energy use,refined liquids,refined liquids,2010,CO,GDP_control,80
Africa_Western,N fertilizer,coal,coal,2010,CO,GDP_control,80
Africa_Western,N fertilizer,gas,gas,2010,CO,GDP_control,15
Africa_Western,N fertilizer,refined liquids,refined liquids,2010,CO,GDP_control,80
Africa_Western,resid cooling,gas,gas,2010,CO,GDP_control,80
Africa_Western,resid heating,biomass,biomass,2010,CO,GDP_control,80
Africa_Western,resid heating,coal,coal,2010,CO,GDP_control,80
Africa_Western,resid heating,gas,gas,2010,CO,GDP_control,80
Africa_Western,resid heating,refined liquids,refined liquids,2010,CO,GDP_control,80
Africa_Western,resid others,biomass,biomass,2010,CO,GDP_control,80
Africa_Western,resid others,coal,coal,2010,CO,GDP_control,80
Africa_Western,resid others,gas,gas,2010,CO,GDP_control,80
Africa_Western,resid others,refined liquids,refined liquids,2010,CO,GDP_control,80
Africa_Western,transportation,refined liquids,refined liquids,2010,CO,GDP_control,97
Africa_Western,comm cooling,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,comm heating,biomass,biomass,2010,NMVOC,GDP_control,60
Africa_Western,comm heating,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,comm heating,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,comm heating,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Africa_Western,comm others,biomass,biomass,2010,NMVOC,GDP_control,60
Africa_Western,comm others,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,comm others,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,comm others,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Africa_Western,electricity,biomass,biomass (conv),2010,NMVOC,GDP_control,60
Africa_Western,electricity,coal,coal (conv pul),2010,NMVOC,GDP_control,60
Africa_Western,electricity,gas,gas (CC),2010,NMVOC,GDP_control,60
Africa_Western,electricity,gas,gas (steam/CT),2010,NMVOC,GDP_control,60
Africa_Western,electricity,refined liquids,refined liquids (steam/CT),2010,NMVOC,GDP_control,100
Africa_Western,industrial energy use,biomass,biomass,2010,NMVOC,GDP_control,60
Africa_Western,industrial energy use,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,industrial energy use,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,industrial energy use,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Africa_Western,N fertilizer,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,N fertilizer,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Africa_Western,resid cooling,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,resid heating,biomass,biomass,2010,NMVOC,GDP_control,60
Africa_Western,resid heating,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,resid heating,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,resid heating,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Africa_Western,resid others,biomass,biomass,2010,NMVOC,GDP_control,60
Africa_Western,resid others,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,resid others,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,resid others,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Africa_Western,transportation,coal,coal,2010,NMVOC,GDP_control,60
Africa_Western,transportation,gas,gas,2010,NMVOC,GDP_control,60
Africa_Western,transportation,refined liquids,refined liquids,2010,NMVOC,GDP_control,96
Africa_Western,comm cooling,gas,gas,2010,NOx,GDP_control,46
Africa_Western,comm heating,biomass,biomass,2010,NOx,GDP_control,46
Africa_Western,comm heating,coal,coal,2010,NOx,GDP_control,64
Africa_Western,comm heating,gas,gas,2010,NOx,GDP_control,46
Africa_Western,comm heating,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Western,comm others,biomass,biomass,2010,NOx,GDP_control,46
Africa_Western,comm others,coal,coal,2010,NOx,GDP_control,64
Africa_Western,comm others,gas,gas,2010,NOx,GDP_control,46
Africa_Western,comm others,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Western,electricity,biomass,biomass (conv),2010,NOx,GDP_control,82
Africa_Western,electricity,coal,coal (conv pul),2010,NOx,GDP_control,95
Africa_Western,electricity,gas,gas (CC),2010,NOx,GDP_control,55
Africa_Western,electricity,gas,gas (steam/CT),2010,NOx,GDP_control,82
Africa_Western,electricity,refined liquids,refined liquids (steam/CT),2010,NOx,GDP_control,10
Africa_Western,industrial energy use,biomass,biomass,2010,NOx,GDP_control,59.5
Africa_Western,industrial energy use,coal,coal,2010,NOx,GDP_control,85
Africa_Western,industrial energy use,gas,gas,2010,NOx,GDP_control,46
Africa_Western,industrial energy use,refined liquids,refined liquids,2010,NOx,GDP_control,82
Africa_Western,N fertilizer,coal,coal,2010,NOx,GDP_control,82
Africa_Western,N fertilizer,gas,gas,2010,NOx,GDP_control,23.5
Africa_Western,N fertilizer,refined liquids,refined liquids,2010,NOx,GDP_control,82
Africa_Western,resid cooling,gas,gas,2010,NOx,GDP_control,46
Africa_Western,resid heating,biomass,biomass,2010,NOx,GDP_control,46
Africa_Western,resid heating,coal,coal,2010,NOx,GDP_control,64
Africa_Western,resid heating,gas,gas,2010,NOx,GDP_control,46
Africa_Western,resid heating,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Western,resid others,biomass,biomass,2010,NOx,GDP_control,46
Africa_Western,resid others,coal,coal,2010,NOx,GDP_control,64
Africa_Western,resid others,gas,gas,2010,NOx,GDP_control,46
Africa_Western,resid others,refined liquids,refined liquids,2010,NOx,GDP_control,46
Africa_Western,transportation,refined liquids,refined liquids,2010,NOx,GDP_control,98
Australia_NZ,comm cooling,gas,gas,2010,CO,GDP_control,80
Australia_NZ,comm heating,biomass,biomass,2010,CO,GDP_control,80
Australia_NZ,comm heating,coal,coal,2010,CO,GDP_control,80
Australia_NZ,comm heating,gas,gas,2010,CO,GDP_control,80
Australia_NZ,comm heating,refined liquids,refined liquids,2010,CO,GDP_control,80
Australia_NZ,comm others,biomass,biomass,2010,CO,GDP_control,80
Australia_NZ,comm others,coal,coal,2010,CO,GDP_control,80
Australia_NZ,comm others,gas,gas,2010,CO,GDP_control,80
Australia_NZ,comm others,refined liquids,refined liquids,2010,CO,GDP_control,80
Australia_NZ,electricity,biomass,biomass (conv),2010,CO,GDP_control,80
Australia_NZ,electricity,coal,coal (conv pul),2010,CO,GDP_control,80
Australia_NZ,electricity,gas,gas (CC),2010,CO,GDP_control,80
Australia_NZ,electricity,gas,gas (steam/CT),2010,CO,GDP_control,80
Australia_NZ,electricity,refined liquids,refined liquids (steam/CT),2010,CO,GDP_control,100
Australia_NZ,industrial energy use,biomass,biomass,2010,CO,GDP_control,80
Australia_NZ,industrial energy use,coal,coal,2010,CO,GDP_control,80
Australia_NZ,industrial energy use,gas,gas,2010,CO,GDP_control,80
Australia_NZ,industrial energy use,refined liquids,refined liquids,2010,CO,GDP_control,80
Australia_NZ,N fertilizer,coal,coal,2010,CO,GDP_control,80
Australia_NZ,N fertilizer,gas,gas,2010,CO,GDP_control,15
Australia_NZ,N fertilizer,refined liquids,refined liquids,2010,CO,GDP_control,80
Australia_NZ,resid cooling,gas,gas,2010,CO,GDP_control,80
Australia_NZ,resid heating,biomass,biomass,2010,CO,GDP_control,80
Australia_NZ,resid heating,coal,coal,2010,CO,GDP_control,80
Australia_NZ,resid heating,gas,gas,2010,CO,GDP_control,80
Australia_NZ,resid heating,refined liquids,refined liquids,2010,CO,GDP_control,80
Australia_NZ,resid others,biomass,biomass,2010,CO,GDP_control,80
Australia_NZ,resid others,coal,coal,2010,CO,GDP_control,80
Australia_NZ,resid others,gas,gas,2010,CO,GDP_control,80
Australia_NZ,resid others,refined liquids,refined liquids,2010,CO,GDP_control,80
Australia_NZ,transportation,refined liquids,refined liquids,2010,CO,GDP_control,97
Australia_NZ,comm cooling,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,comm heating,biomass,biomass,2010,NMVOC,GDP_control,60
Australia_NZ,comm heating,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,comm heating,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,comm heating,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Australia_NZ,comm others,biomass,biomass,2010,NMVOC,GDP_control,60
Australia_NZ,comm others,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,comm others,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,comm others,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Australia_NZ,electricity,biomass,biomass (conv),2010,NMVOC,GDP_control,60
Australia_NZ,electricity,coal,coal (conv pul),2010,NMVOC,GDP_control,60
Australia_NZ,electricity,gas,gas (CC),2010,NMVOC,GDP_control,60
Australia_NZ,electricity,gas,gas (steam/CT),2010,NMVOC,GDP_control,60
Australia_NZ,electricity,refined liquids,refined liquids (steam/CT),2010,NMVOC,GDP_control,100
Australia_NZ,industrial energy use,biomass,biomass,2010,NMVOC,GDP_control,60
Australia_NZ,industrial energy use,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,industrial energy use,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,industrial energy use,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Australia_NZ,N fertilizer,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,N fertilizer,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Australia_NZ,resid cooling,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,resid heating,biomass,biomass,2010,NMVOC,GDP_control,60
Australia_NZ,resid heating,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,resid heating,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,resid heating,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Australia_NZ,resid others,biomass,biomass,2010,NMVOC,GDP_control,60
Australia_NZ,resid others,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,resid others,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,resid others,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Australia_NZ,transportation,coal,coal,2010,NMVOC,GDP_control,60
Australia_NZ,transportation,gas,gas,2010,NMVOC,GDP_control,60
Australia_NZ,transportation,refined liquids,refined liquids,2010,NMVOC,GDP_control,96
Australia_NZ,comm cooling,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,comm heating,biomass,biomass,2010,NOx,GDP_control,46
Australia_NZ,comm heating,coal,coal,2010,NOx,GDP_control,64
Australia_NZ,comm heating,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,comm heating,refined liquids,refined liquids,2010,NOx,GDP_control,46
Australia_NZ,comm others,biomass,biomass,2010,NOx,GDP_control,46
Australia_NZ,comm others,coal,coal,2010,NOx,GDP_control,64
Australia_NZ,comm others,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,comm others,refined liquids,refined liquids,2010,NOx,GDP_control,46
Australia_NZ,electricity,biomass,biomass (conv),2010,NOx,GDP_control,82
Australia_NZ,electricity,coal,coal (conv pul),2010,NOx,GDP_control,95
Australia_NZ,electricity,gas,gas (CC),2010,NOx,GDP_control,55
Australia_NZ,electricity,gas,gas (steam/CT),2010,NOx,GDP_control,82
Australia_NZ,electricity,refined liquids,refined liquids (steam/CT),2010,NOx,GDP_control,10
Australia_NZ,industrial energy use,biomass,biomass,2010,NOx,GDP_control,59.5
Australia_NZ,industrial energy use,coal,coal,2010,NOx,GDP_control,85
Australia_NZ,industrial energy use,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,industrial energy use,refined liquids,refined liquids,2010,NOx,GDP_control,82
Australia_NZ,N fertilizer,coal,coal,2010,NOx,GDP_control,82
Australia_NZ,N fertilizer,gas,gas,2010,NOx,GDP_control,23.5
Australia_NZ,N fertilizer,refined liquids,refined liquids,2010,NOx,GDP_control,82
Australia_NZ,resid cooling,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,resid heating,biomass,biomass,2010,NOx,GDP_control,46
Australia_NZ,resid heating,coal,coal,2010,NOx,GDP_control,64
Australia_NZ,resid heating,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,resid heating,refined liquids,refined liquids,2010,NOx,GDP_control,46
Australia_NZ,resid others,biomass,biomass,2010,NOx,GDP_control,46
Australia_NZ,resid others,coal,coal,2010,NOx,GDP_control,64
Australia_NZ,resid others,gas,gas,2010,NOx,GDP_control,46
Australia_NZ,resid others,refined liquids,refined liquids,2010,NOx,GDP_control,46
Australia_NZ,transportation,refined liquids,refined liquids,2010,NOx,GDP_control,98
Brazil,comm cooling,gas,gas,2010,CO,GDP_control,80
Brazil,comm heating,biomass,biomass,2010,CO,GDP_control,80
Brazil,comm heating,coal,coal,2010,CO,GDP_control,80
Brazil,comm heating,gas,gas,2010,CO,GDP_control,80
Brazil,comm heating,refined liquids,refined liquids,2010,CO,GDP_control,80
Brazil,comm others,biomass,biomass,2010,CO,GDP_control,80
Brazil,comm others,coal,coal,2010,CO,GDP_control,80
Brazil,comm others,gas,gas,2010,CO,GDP_control,80
Brazil,comm others,refined liquids,refined liquids,2010,CO,GDP_control,80
Brazil,electricity,biomass,biomass (conv),2010,CO,GDP_control,80
Brazil,electricity,coal,coal (conv pul),2010,CO,GDP_control,80
Brazil,electricity,gas,gas (CC),2010,CO,GDP_control,80
Brazil,electricity,gas,gas (steam/CT),2010,CO,GDP_control,80
Brazil,electricity,refined liquids,refined liquids (steam/CT),2010,CO,GDP_control,100
Brazil,industrial energy use,biomass,biomass,2010,CO,GDP_control,80
Brazil,industrial energy use,coal,coal,2010,CO,GDP_control,80
Brazil,industrial energy use,gas,gas,2010,CO,GDP_control,80
Brazil,industrial energy use,refined liquids,refined liquids,2010,CO,GDP_control,80
Brazil,N fertilizer,coal,coal,2010,CO,GDP_control,80
Brazil,N fertilizer,gas,gas,2010,CO,GDP_control,15
Brazil,N fertilizer,refined liquids,refined liquids,2010,CO,GDP_control,80
Brazil,resid cooling,gas,gas,2010,CO,GDP_control,80
Brazil,resid heating,biomass,biomass,2010,CO,GDP_control,80
Brazil,resid heating,coal,coal,2010,CO,GDP_control,80
Brazil,resid heating,gas,gas,2010,CO,GDP_control,80
Brazil,resid heating,refined liquids,refined liquids,2010,CO,GDP_control,80
Brazil,resid others,biomass,biomass,2010,CO,GDP_control,80
Brazil,resid others,coal,coal,2010,CO,GDP_control,80
Brazil,resid others,gas,gas,2010,CO,GDP_control,80
Brazil,resid others,refined liquids,refined liquids,2010,CO,GDP_control,80
Brazil,transportation,refined liquids,refined liquids,2010,CO,GDP_control,97
Brazil,comm cooling,gas,gas,2010,NMVOC,GDP_control,60
Brazil,comm heating,biomass,biomass,2010,NMVOC,GDP_control,60
Brazil,comm heating,coal,coal,2010,NMVOC,GDP_control,60
Brazil,comm heating,gas,gas,2010,NMVOC,GDP_control,60
Brazil,comm heating,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Brazil,comm others,biomass,biomass,2010,NMVOC,GDP_control,60
Brazil,comm others,coal,coal,2010,NMVOC,GDP_control,60
Brazil,comm others,gas,gas,2010,NMVOC,GDP_control,60
Brazil,comm others,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Brazil,electricity,biomass,biomass (conv),2010,NMVOC,GDP_control,60
Brazil,electricity,coal,coal (conv pul),2010,NMVOC,GDP_control,60
Brazil,electricity,gas,gas (CC),2010,NMVOC,GDP_control,60
Brazil,electricity,gas,gas (steam/CT),2010,NMVOC,GDP_control,60
Brazil,electricity,refined liquids,refined liquids (steam/CT),2010,NMVOC,GDP_control,100
Brazil,industrial energy use,biomass,biomass,2010,NMVOC,GDP_control,60
Brazil,industrial energy use,coal,coal,2010,NMVOC,GDP_control,60
Brazil,industrial energy use,gas,gas,2010,NMVOC,GDP_control,60
Brazil,industrial energy use,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
Brazil,N fertilizer,coal,coal,2010,NMVOC,GDP_control,60
Brazil,N fertilizer,refined liquids,refined liquids,2010,NMVOC,GDP_control,60
