# File: en_chemical.csv
# Title: chemical energy use by region
# Units: ktoe
# Description: Regional chemical energy consumption
# Source: IEA
# Column types: ccicnic
# ----------
region,flow,GCAM_region_ID,fuel,value,year,unit
South America_Northern,NECHEM,25,refined liquids,0.297514635,1996,ktoe
South America_Northern,NECHEM,25,refined liquids,0.295619216,1997,ktoe
South America_Northern,NECHEM,25,refined liquids,0.587104245,1998,ktoe
South America_Northern,NECHEM,25,refined liquids,1.458713376,1999,ktoe
South America_Southern,CHEMICAL,26,biomass_tradbio,6,2013,ktoe
South America_Southern,CHEMICAL,26,biomass_tradbio,4,2014,ktoe
South America_Southern,CHEMICAL,26,biomass_tradbio,4,2015,ktoe
South America_Southern,CHEMICAL,26,electricity,9,1971,ktoe
South America_Southern,CHEMICAL,26,electricity,10,1972,ktoe
South America_Southern,CHEMICAL,26,electricity,10,1973,ktoe
South America_Southern,CHEMICAL,26,electricity,15,1974,ktoe
South America_Southern,CHEMICAL,26,electricity,13,1975,ktoe
South America_Southern,CHEMICAL,26,electricity,15,1976,ktoe
South America_Southern,CHEMICAL,26,electricity,17,1977,ktoe
South America_Southern,CHEMICAL,26,electricity,18,1978,ktoe
South America_Southern,CHEMICAL,26,electricity,19,1979,ktoe
South America_Southern,CHEMICAL,26,electricity,18,1980,ktoe
South America_Southern,CHEMICAL,26,electricity,13,1981,ktoe
South America_Southern,CHEMICAL,26,electricity,12,1982,ktoe
South America_Southern,CHEMICAL,26,electricity,14,1983,ktoe
South America_Southern,CHEMICAL,26,electricity,12,1984,ktoe
South America_Southern,CHEMICAL,26,electricity,13,1985,ktoe
South America_Southern,CHEMICAL,26,electricity,10,1986,ktoe
South America_Southern,CHEMICAL,26,electricity,13,1987,ktoe
South America_Southern,CHEMICAL,26,electricity,20,1988,ktoe
South America_Southern,CHEMICAL,26,electricity,21,1989,ktoe
South America_Southern,CHEMICAL,26,electricity,22,1990,ktoe
South America_Southern,CHEMICAL,26,electricity,27,1991,ktoe
South America_Southern,CHEMICAL,26,electricity,33,1992,ktoe
South America_Southern,CHEMICAL,26,electricity,32,1993,ktoe
South America_Southern,CHEMICAL,26,electricity,34,1994,ktoe
South America_Southern,CHEMICAL,26,electricity,37,1995,ktoe
South America_Southern,CHEMICAL,26,electricity,35,1996,ktoe
South America_Southern,CHEMICAL,26,electricity,50,1997,ktoe
South America_Southern,CHEMICAL,26,electricity,41,1998,ktoe
South America_Southern,CHEMICAL,26,electricity,48,1999,ktoe
South America_Southern,CHEMICAL,26,electricity,48,2000,ktoe
South America_Southern,CHEMICAL,26,electricity,47,2001,ktoe
South America_Southern,CHEMICAL,26,electricity,45,2002,ktoe
South America_Southern,CHEMICAL,26,electricity,59,2003,ktoe
South America_Southern,CHEMICAL,26,electricity,55,2004,ktoe
South America_Southern,CHEMICAL,26,electricity,55,2005,ktoe
South America_Southern,CHEMICAL,26,electricity,53,2006,ktoe
South America_Southern,CHEMICAL,26,electricity,51,2007,ktoe
South America_Southern,CHEMICAL,26,electricity,52,2008,ktoe
South America_Southern,CHEMICAL,26,electricity,41,2009,ktoe
South America_Southern,CHEMICAL,26,electricity,40,2010,ktoe
South America_Southern,CHEMICAL,26,electricity,28,2011,ktoe
South America_Southern,CHEMICAL,26,electricity,18,2012,ktoe
South America_Southern,CHEMICAL,26,electricity,48,2013,ktoe
South America_Southern,CHEMICAL,26,electricity,53,2014,ktoe
South America_Southern,CHEMICAL,26,electricity,71,2015,ktoe
South America_Southern,CHEMICAL,26,gas,227,1988,ktoe
South America_Southern,CHEMICAL,26,gas,674,1989,ktoe
South America_Southern,CHEMICAL,26,gas,27,1998,ktoe
South America_Southern,CHEMICAL,26,gas,36,1999,ktoe
South America_Southern,CHEMICAL,26,gas,11,2000,ktoe
South America_Southern,CHEMICAL,26,gas,15,2001,ktoe
South America_Southern,CHEMICAL,26,gas,17,2002,ktoe
South America_Southern,CHEMICAL,26,gas,16,2003,ktoe
South America_Southern,CHEMICAL,26,gas,16,2004,ktoe
South America_Southern,CHEMICAL,26,gas,9,2005,ktoe
South America_Southern,CHEMICAL,26,gas,8,2006,ktoe
South America_Southern,CHEMICAL,26,gas,1,2007,ktoe
South America_Southern,CHEMICAL,26,gas,5,2008,ktoe
South America_Southern,CHEMICAL,26,gas,16,2009,ktoe
South America_Southern,CHEMICAL,26,gas,118,2010,ktoe
South America_Southern,CHEMICAL,26,gas,128,2011,ktoe
South America_Southern,CHEMICAL,26,gas,130,2012,ktoe
South America_Southern,CHEMICAL,26,gas,139,2013,ktoe
South America_Southern,CHEMICAL,26,gas,69,2014,ktoe
South America_Southern,CHEMICAL,26,gas,63,2015,ktoe
South America_Southern,CHEMICAL,26,refined liquids,3,1971,ktoe
South America_Southern,CHEMICAL,26,refined liquids,9,1972,ktoe
South America_Southern,CHEMICAL,26,refined liquids,9,1973,ktoe
South America_Southern,CHEMICAL,26,refined liquids,11,1974,ktoe
South America_Southern,CHEMICAL,26,refined liquids,10,1975,ktoe
South America_Southern,CHEMICAL,26,refined liquids,8,1976,ktoe
South America_Southern,CHEMICAL,26,refined liquids,7,1977,ktoe
South America_Southern,CHEMICAL,26,refined liquids,6,1978,ktoe
South America_Southern,CHEMICAL,26,refined liquids,5,1979,ktoe
South America_Southern,CHEMICAL,26,refined liquids,5,1980,ktoe
South America_Southern,CHEMICAL,26,refined liquids,9,1981,ktoe
South America_Southern,CHEMICAL,26,refined liquids,1,1987,ktoe
South America_Southern,CHEMICAL,26,refined liquids,2,1991,ktoe
South America_Southern,CHEMICAL,26,refined liquids,13,1992,ktoe
South America_Southern,CHEMICAL,26,refined liquids,11,1993,ktoe
South America_Southern,CHEMICAL,26,refined liquids,12,1994,ktoe
South America_Southern,CHEMICAL,26,refined liquids,7,1995,ktoe
South America_Southern,CHEMICAL,26,refined liquids,4,1996,ktoe
South America_Southern,CHEMICAL,26,refined liquids,4,1998,ktoe
South America_Southern,CHEMICAL,26,refined liquids,2,2001,ktoe
South America_Southern,CHEMICAL,26,refined liquids,2,2002,ktoe
South America_Southern,CHEMICAL,26,refined liquids,10,2003,ktoe
South America_Southern,CHEMICAL,26,refined liquids,1,2004,ktoe
South America_Southern,CHEMICAL,26,refined liquids,4,2005,ktoe
South America_Southern,CHEMICAL,26,refined liquids,3,2006,ktoe
South America_Southern,CHEMICAL,26,refined liquids,3,2007,ktoe
South America_Southern,CHEMICAL,26,refined liquids,7,2008,ktoe
South America_Southern,CHEMICAL,26,refined liquids,9,2009,ktoe
South America_Southern,CHEMICAL,26,refined liquids,1,2011,ktoe
South America_Southern,CHEMICAL,26,refined liquids,9,2013,ktoe
South America_Southern,CHEMICAL,26,refined liquids,15,2014,ktoe
South America_Southern,CHEMICAL,26,refined liquids,8,2015,ktoe
South America_Southern,NECHEM,26,gas,742,1990,ktoe
South America_Southern,NECHEM,26,gas,529,1991,ktoe
South America_Southern,NECHEM,26,gas,701,1992,ktoe
South America_Southern,NECHEM,26,gas,681,1993,ktoe
South America_Southern,NECHEM,26,gas,736,1994,ktoe
South America_Southern,NECHEM,26,gas,711,1995,ktoe
South America_Southern,NECHEM,26,gas,740,1996,ktoe
South America_Southern,NECHEM,26,gas,1159,1997,ktoe
South America_Southern,NECHEM,26,gas,1367,1998,ktoe
South America_Southern,NECHEM,26,gas,2067,1999,ktoe
South America_Southern,NECHEM,26,gas,2313,2000,ktoe
South America_Southern,NECHEM,26,gas,2266,2001,ktoe
South America_Southern,NECHEM,26,gas,2333,2002,ktoe
South America_Southern,NECHEM,26,gas,2209,2003,ktoe
South America_Southern,NECHEM,26,gas,2229,2004,ktoe
South America_Southern,NECHEM,26,gas,2262,2005,ktoe
South America_Southern,NECHEM,26,gas,2600,2006,ktoe
South America_Southern,NECHEM,26,gas,1531,2007,ktoe
South America_Southern,NECHEM,26,gas,851,2008,ktoe
South America_Southern,NECHEM,26,gas,768,2009,ktoe
South America_Southern,NECHEM,26,gas,724,2010,ktoe
South America_Southern,NECHEM,26,gas,437,2011,ktoe
South America_Southern,NECHEM,26,gas,255,2012,ktoe
South America_Southern,NECHEM,26,gas,187,2013,ktoe
South America_Southern,NECHEM,26,gas,115,2014,ktoe
South America_Southern,NECHEM,26,gas,130,2015,ktoe
South America_Southern,NECHEM,26,refined liquids,220,1979,ktoe
South America_Southern,NECHEM,26,refined liquids,293,1980,ktoe
South America_Southern,NECHEM,26,refined liquids,277,1981,ktoe
South America_Southern,NECHEM,26,refined liquids,300,1982,ktoe
South America_Southern,NECHEM,26,refined liquids,174,1983,ktoe
South America_Southern,NECHEM,26,refined liquids,212,1984,ktoe
South America_Southern,NECHEM,26,refined liquids,215,1985,ktoe
South America_Southern,NECHEM,26,refined liquids,205,1986,ktoe
South America_Southern,NECHEM,26,refined liquids,177,1987,ktoe
South America_Southern,NECHEM,26,refined liquids,210,1988,ktoe
South America_Southern,NECHEM,26,refined liquids,215,1989,ktoe
South America_Southern,NECHEM,26,refined liquids,215,1990,ktoe
South America_Southern,NECHEM,26,refined liquids,226,1991,ktoe
South America_Southern,NECHEM,26,refined liquids,114,2009,ktoe
South America_Southern,NECHEM,26,refined liquids,70,2010,ktoe
South America_Southern,NECHEM,26,refined liquids,1,2011,ktoe
South America_Southern,NECHEM,26,refined liquids,182,2012,ktoe
South America_Southern,NECHEM,26,refined liquids,206,2013,ktoe
South America_Southern,NECHEM,26,refined liquids,133,2014,ktoe
South America_Southern,NECHEM,26,refined liquids,3,2015,ktoe
South Asia,CHEMICAL,27,electricity,2,1971,ktoe
South Asia,CHEMICAL,27,electricity,2,1972,ktoe
South Asia,CHEMICAL,27,electricity,4,1973,ktoe
South Asia,CHEMICAL,27,electricity,4,1974,ktoe
South Asia,CHEMICAL,27,electricity,5,1975,ktoe
South Asia,CHEMICAL,27,electricity,6,1976,ktoe
South Asia,CHEMICAL,27,electricity,9,1977,ktoe
South Asia,CHEMICAL,27,electricity,11,1978,ktoe
South Asia,CHEMICAL,27,electricity,10,1979,ktoe
South Asia,NECHEM,27,gas,180,1971,ktoe
South Asia,NECHEM,27,gas,180,1972,ktoe
South Asia,NECHEM,27,gas,300,1973,ktoe
South Asia,NECHEM,27,gas,337,1974,ktoe
South Asia,NECHEM,27,gas,152,1975,ktoe
South Asia,NECHEM,27,gas,339,1976,ktoe
South Asia,NECHEM,27,gas,326,1977,ktoe
South Asia,NECHEM,27,gas,295,1978,ktoe
South Asia,NECHEM,27,gas,309,1979,ktoe
South Asia,NECHEM,27,gas,398,1980,ktoe
South Asia,NECHEM,27,gas,398,1981,ktoe
South Asia,NECHEM,27,gas,591,1982,ktoe
South Asia,NECHEM,27,gas,573,1983,ktoe
South Asia,NECHEM,27,gas,653,1984,ktoe
South Asia,NECHEM,27,gas,604,1985,ktoe
South Asia,NECHEM,27,gas,748,1986,ktoe
South Asia,NECHEM,27,gas,775,1987,ktoe
South Asia,NECHEM,27,gas,1133,1988,ktoe
South Asia,NECHEM,27,gas,1186,1989,ktoe
South Asia,NECHEM,27,gas,1241,1990,ktoe
South Asia,NECHEM,27,gas,1204,1991,ktoe
South Asia,NECHEM,27,gas,1386,1992,ktoe
South Asia,NECHEM,27,gas,1579,1993,ktoe
South Asia,NECHEM,27,gas,1714,1994,ktoe
South Asia,NECHEM,27,gas,1788,1995,ktoe
South Asia,NECHEM,27,gas,2020,1996,ktoe
South Asia,NECHEM,27,gas,1728,1997,ktoe
South Asia,NECHEM,27,gas,1778,1998,ktoe
South Asia,NECHEM,27,gas,1837,1999,ktoe
South Asia,NECHEM,27,gas,1850,2000,ktoe
South Asia,NECHEM,27,gas,1964,2001,ktoe
South Asia,NECHEM,27,gas,1750,2002,ktoe
South Asia,NECHEM,27,gas,2130,2003,ktoe
South Asia,NECHEM,27,gas,2061,2004,ktoe
South Asia,NECHEM,27,gas,2087,2005,ktoe
South Asia,NECHEM,27,gas,2076,2006,ktoe
South Asia,NECHEM,27,gas,2191,2007,ktoe
South Asia,NECHEM,27,gas,1844,2008,ktoe
South Asia,NECHEM,27,gas,1755,2009,ktoe
South Asia,NECHEM,27,gas,1529,2010,ktoe
South Asia,NECHEM,27,gas,1484,2011,ktoe
South Asia,NECHEM,27,gas,1381,2012,ktoe
South Asia,NECHEM,27,gas,1420,2013,ktoe
South Asia,NECHEM,27,gas,1275,2014,ktoe
South Asia,NECHEM,27,gas,1281,2015,ktoe
South Asia,NECHEM,27,refined liquids,1.827463306,1971,ktoe
South Asia,NECHEM,27,refined liquids,1.829289001,1972,ktoe
South Asia,NECHEM,27,refined liquids,1.831171546,1973,ktoe
South Asia,NECHEM,27,refined liquids,0.61099678,1974,ktoe
South Asia,NECHEM,27,refined liquids,0.611485943,1975,ktoe
South Asia,NECHEM,27,refined liquids,0.612058592,1976,ktoe
South Asia,NECHEM,27,refined liquids,1.813065829,1980,ktoe
South Asia,NECHEM,27,refined liquids,1.788514275,1981,ktoe
South Asia,NECHEM,27,refined liquids,1.75648808,1982,ktoe
South Asia,NECHEM,27,refined liquids,1.719799288,1983,ktoe
South Asia,NECHEM,27,refined liquids,0.560942254,1984,ktoe
South Asia,NECHEM,27,refined liquids,0.549835285,1985,ktoe
South Asia,NECHEM,27,refined liquids,0.540038143,1986,ktoe
South Korea,CHEMICAL,28,biomass,62,1990,ktoe
South Korea,CHEMICAL,28,biomass,76,1991,ktoe
South Korea,CHEMICAL,28,biomass,80,1992,ktoe
South Korea,CHEMICAL,28,biomass,91,1993,ktoe
South Korea,CHEMICAL,28,biomass,100,1994,ktoe
South Korea,CHEMICAL,28,biomass,142,1995,ktoe
South Korea,CHEMICAL,28,biomass,58,1996,ktoe
South Korea,CHEMICAL,28,biomass,62,1997,ktoe
South Korea,CHEMICAL,28,biomass,75,1998,ktoe
South Korea,CHEMICAL,28,biomass,104,1999,ktoe
South Korea,CHEMICAL,28,biomass,83,2000,ktoe
South Korea,CHEMICAL,28,biomass,82,2001,ktoe
South Korea,CHEMICAL,28,biomass,100,2002,ktoe
South Korea,CHEMICAL,28,biomass,122,2003,ktoe
South Korea,CHEMICAL,28,biomass,135,2004,ktoe
South Korea,CHEMICAL,28,biomass,131,2005,ktoe
South Korea,CHEMICAL,28,biomass,127,2006,ktoe
South Korea,CHEMICAL,28,biomass,131,2007,ktoe
South Korea,CHEMICAL,28,biomass,124,2008,ktoe
South Korea,CHEMICAL,28,biomass,124,2009,ktoe
South Korea,CHEMICAL,28,biomass,86,2010,ktoe
South Korea,CHEMICAL,28,biomass,45,2011,ktoe
South Korea,CHEMICAL,28,biomass,42,2012,ktoe
South Korea,CHEMICAL,28,biomass,47,2013,ktoe
South Korea,CHEMICAL,28,biomass,18,2014,ktoe
South Korea,CHEMICAL,28,biomass,260,2015,ktoe
South Korea,CHEMICAL,28,biomass_tradbio,36,2014,ktoe
South Korea,CHEMICAL,28,biomass_tradbio,11,2015,ktoe
South Korea,CHEMICAL,28,coal,22,1987,ktoe
South Korea,CHEMICAL,28,coal,36,1988,ktoe
South Korea,CHEMICAL,28,coal,35,1989,ktoe
South Korea,CHEMICAL,28,coal,45,1990,ktoe
South Korea,CHEMICAL,28,coal,44,1991,ktoe
South Korea,CHEMICAL,28,coal,49,1992,ktoe
South Korea,CHEMICAL,28,coal,66,1993,ktoe
South Korea,CHEMICAL,28,coal,113,1994,ktoe
South Korea,CHEMICAL,28,coal,139,1995,ktoe
South Korea,CHEMICAL,28,coal,153,1996,ktoe
South Korea,CHEMICAL,28,coal,157,1997,ktoe
South Korea,CHEMICAL,28,coal,150,1998,ktoe
South Korea,CHEMICAL,28,coal,147,1999,ktoe
South Korea,CHEMICAL,28,coal,155,2000,ktoe
South Korea,CHEMICAL,28,coal,155,2001,ktoe
South Korea,CHEMICAL,28,coal,159,2002,ktoe
South Korea,CHEMICAL,28,coal,168,2003,ktoe
South Korea,CHEMICAL,28,coal,80,2004,ktoe
South Korea,CHEMICAL,28,coal,76,2005,ktoe
South Korea,CHEMICAL,28,coal,84,2006,ktoe
South Korea,CHEMICAL,28,coal,82,2007,ktoe
South Korea,CHEMICAL,28,coal,78,2008,ktoe
South Korea,CHEMICAL,28,coal,13,2009,ktoe
South Korea,CHEMICAL,28,coal,101,2010,ktoe
South Korea,CHEMICAL,28,coal,362,2011,ktoe
South Korea,CHEMICAL,28,coal,392,2012,ktoe
South Korea,CHEMICAL,28,coal,135,2013,ktoe
South Korea,CHEMICAL,28,coal,146,2014,ktoe
South Korea,CHEMICAL,28,coal,111,2015,ktoe
South Korea,CHEMICAL,28,electricity,129,1971,ktoe
South Korea,CHEMICAL,28,electricity,139,1972,ktoe
South Korea,CHEMICAL,28,electricity,176,1973,ktoe
South Korea,CHEMICAL,28,electricity,177,1974,ktoe
South Korea,CHEMICAL,28,electricity,212,1975,ktoe
South Korea,CHEMICAL,28,electricity,224,1976,ktoe
South Korea,CHEMICAL,28,electricity,261,1977,ktoe
South Korea,CHEMICAL,28,electricity,298,1978,ktoe
South Korea,CHEMICAL,28,electricity,330,1979,ktoe
South Korea,CHEMICAL,28,electricity,368,1980,ktoe
South Korea,CHEMICAL,28,electricity,388,1981,ktoe
South Korea,CHEMICAL,28,electricity,393,1982,ktoe
South Korea,CHEMICAL,28,electricity,437,1983,ktoe
South Korea,CHEMICAL,28,electricity,469,1984,ktoe
South Korea,CHEMICAL,28,electricity,493,1985,ktoe
South Korea,CHEMICAL,28,electricity,546,1986,ktoe
South Korea,CHEMICAL,28,electricity,615,1987,ktoe
South Korea,CHEMICAL,28,electricity,715,1988,ktoe
South Korea,CHEMICAL,28,electricity,781,1989,ktoe
South Korea,CHEMICAL,28,electricity,939,1990,ktoe
South Korea,CHEMICAL,28,electricity,1103,1991,ktoe
South Korea,CHEMICAL,28,electricity,1244,1992,ktoe
South Korea,CHEMICAL,28,electricity,1397,1993,ktoe
South Korea,CHEMICAL,28,electricity,1493,1994,ktoe
South Korea,CHEMICAL,28,electricity,1625,1995,ktoe
South Korea,CHEMICAL,28,electricity,1801,1996,ktoe
South Korea,CHEMICAL,28,electricity,1998,1997,ktoe
South Korea,CHEMICAL,28,electricity,1981,1998,ktoe
South Korea,CHEMICAL,28,electricity,2141,1999,ktoe
South Korea,CHEMICAL,28,electricity,2927,2000,ktoe
South Korea,CHEMICAL,28,electricity,2948,2001,ktoe
South Korea,CHEMICAL,28,electricity,2667,2002,ktoe
South Korea,CHEMICAL,28,electricity,3271,2003,ktoe
South Korea,CHEMICAL,28,electricity,3390,2004,ktoe
South Korea,CHEMICAL,28,electricity,3431,2005,ktoe
South Korea,CHEMICAL,28,electricity,3481,2006,ktoe
South Korea,CHEMICAL,28,electricity,3525,2007,ktoe
South Korea,CHEMICAL,28,electricity,2957,2008,ktoe
South Korea,CHEMICAL,28,electricity,3021,2009,ktoe
South Korea,CHEMICAL,28,electricity,3513,2010,ktoe
South Korea,CHEMICAL,28,electricity,3829,2011,ktoe
South Korea,CHEMICAL,28,electricity,3911,2012,ktoe
South Korea,CHEMICAL,28,electricity,4034,2013,ktoe
South Korea,CHEMICAL,28,electricity,4103,2014,ktoe
South Korea,CHEMICAL,28,electricity,4211,2015,ktoe
South Korea,CHEMICAL,28,gas,17,1993,ktoe
South Korea,CHEMICAL,28,gas,21,1994,ktoe
South Korea,CHEMICAL,28,gas,34,1995,ktoe
South Korea,CHEMICAL,28,gas,50,1996,ktoe
South Korea,CHEMICAL,28,gas,93,1997,ktoe
South Korea,CHEMICAL,28,gas,148,1998,ktoe
South Korea,CHEMICAL,28,gas,173,1999,ktoe
South Korea,CHEMICAL,28,gas,279,2000,ktoe
South Korea,CHEMICAL,28,gas,290,2001,ktoe
South Korea,CHEMICAL,28,gas,354,2002,ktoe
South Korea,CHEMICAL,28,gas,402,2003,ktoe
South Korea,CHEMICAL,28,gas,392,2004,ktoe
South Korea,CHEMICAL,28,gas,421,2005,ktoe
South Korea,CHEMICAL,28,gas,371,2006,ktoe
South Korea,CHEMICAL,28,gas,684,2007,ktoe
South Korea,CHEMICAL,28,gas,990,2008,ktoe
South Korea,CHEMICAL,28,gas,1049,2009,ktoe
South Korea,CHEMICAL,28,gas,1714,2010,ktoe
South Korea,CHEMICAL,28,gas,2418,2011,ktoe
South Korea,CHEMICAL,28,gas,2283,2012,ktoe
South Korea,CHEMICAL,28,gas,3026,2013,ktoe
South Korea,CHEMICAL,28,gas,2746,2014,ktoe
South Korea,CHEMICAL,28,gas,1445,2015,ktoe
South Korea,CHEMICAL,28,gasified biomass,1,2002,ktoe
South Korea,CHEMICAL,28,gasified biomass,4,2003,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2004,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2005,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2006,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2007,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2009,ktoe
South Korea,CHEMICAL,28,gasified biomass,2,2010,ktoe
South Korea,CHEMICAL,28,gasified biomass,2,2011,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2012,ktoe
South Korea,CHEMICAL,28,gasified biomass,3,2013,ktoe
South Korea,CHEMICAL,28,gasified biomass,15,2014,ktoe
South Korea,CHEMICAL,28,gasified biomass,9,2015,ktoe
South Korea,CHEMICAL,28,heat,1053,2000,ktoe
South Korea,CHEMICAL,28,heat,989,2001,ktoe
South Korea,CHEMICAL,28,heat,1028,2002,ktoe
South Korea,CHEMICAL,28,heat,1051,2003,ktoe
South Korea,CHEMICAL,28,heat,1843,2004,ktoe
South Korea,CHEMICAL,28,heat,1847,2005,ktoe
South Korea,CHEMICAL,28,heat,1891,2006,ktoe
South Korea,CHEMICAL,28,heat,2041,2007,ktoe
South Korea,CHEMICAL,28,heat,1867,2008,ktoe
South Korea,CHEMICAL,28,heat,1495,2009,ktoe
South Korea,CHEMICAL,28,heat,1459,2010,ktoe
South Korea,CHEMICAL,28,heat,1519,2011,ktoe
South Korea,CHEMICAL,28,heat,1291,2012,ktoe
South Korea,CHEMICAL,28,heat,1369,2013,ktoe
South Korea,CHEMICAL,28,heat,1611,2014,ktoe
South Korea,CHEMICAL,28,heat,1651,2015,ktoe
South Korea,CHEMICAL,28,refined liquids,31,1971,ktoe
South Korea,CHEMICAL,28,refined liquids,35,1972,ktoe
South Korea,CHEMICAL,28,refined liquids,47,1973,ktoe
South Korea,CHEMICAL,28,refined liquids,77,1974,ktoe
South Korea,CHEMICAL,28,refined liquids,37,1975,ktoe
South Korea,CHEMICAL,28,refined liquids,50,1976,ktoe
South Korea,CHEMICAL,28,refined liquids,52,1977,ktoe
South Korea,CHEMICAL,28,refined liquids,53,1978,ktoe
South Korea,CHEMICAL,28,refined liquids,54,1979,ktoe
South Korea,CHEMICAL,28,refined liquids,46,1980,ktoe
South Korea,CHEMICAL,28,refined liquids,1110,1981,ktoe
South Korea,CHEMICAL,28,refined liquids,1228,1982,ktoe
South Korea,CHEMICAL,28,refined liquids,1235,1983,ktoe
South Korea,CHEMICAL,28,refined liquids,1136,1984,ktoe
South Korea,CHEMICAL,28,refined liquids,1021,1985,ktoe
South Korea,CHEMICAL,28,refined liquids,1093,1986,ktoe
South Korea,CHEMICAL,28,refined liquids,1213,1987,ktoe
South Korea,CHEMICAL,28,refined liquids,1594,1988,ktoe
South Korea,CHEMICAL,28,refined liquids,2109,1989,ktoe
South Korea,CHEMICAL,28,refined liquids,2631,1990,ktoe
South Korea,CHEMICAL,28,refined liquids,3173,1991,ktoe
South Korea,CHEMICAL,28,refined liquids,3610,1992,ktoe
South Korea,CHEMICAL,28,refined liquids,3874,1993,ktoe
South Korea,CHEMICAL,28,refined liquids,4101,1994,ktoe
South Korea,CHEMICAL,28,refined liquids,3218,1995,ktoe
South Korea,CHEMICAL,28,refined liquids,3575,1996,ktoe
South Korea,CHEMICAL,28,refined liquids,2579,1997,ktoe
South Korea,CHEMICAL,28,refined liquids,1733,1998,ktoe
South Korea,CHEMICAL,28,refined liquids,1994,1999,ktoe
South Korea,CHEMICAL,28,refined liquids,1840,2000,ktoe
South Korea,CHEMICAL,28,refined liquids,1821,2001,ktoe
South Korea,CHEMICAL,28,refined liquids,1762,2002,ktoe
South Korea,CHEMICAL,28,refined liquids,1656,2003,ktoe
South Korea,CHEMICAL,28,refined liquids,1542,2004,ktoe
South Korea,CHEMICAL,28,refined liquids,1718,2005,ktoe
South Korea,CHEMICAL,28,refined liquids,1662,2006,ktoe
South Korea,CHEMICAL,28,refined liquids,1542,2007,ktoe
South Korea,CHEMICAL,28,refined liquids,1261,2008,ktoe
South Korea,CHEMICAL,28,refined liquids,1169,2009,ktoe
South Korea,CHEMICAL,28,refined liquids,1137,2010,ktoe
South Korea,CHEMICAL,28,refined liquids,935,2011,ktoe
South Korea,CHEMICAL,28,refined liquids,671,2012,ktoe
South Korea,CHEMICAL,28,refined liquids,531,2013,ktoe
South Korea,CHEMICAL,28,refined liquids,559,2014,ktoe
South Korea,CHEMICAL,28,refined liquids,533,2015,ktoe
South Korea,NECHEM,28,coal,382,2007,ktoe
South Korea,NECHEM,28,coal,444,2008,ktoe
South Korea,NECHEM,28,coal,380,2009,ktoe
South Korea,NECHEM,28,coal,405,2010,ktoe
South Korea,NECHEM,28,coal,329,2011,ktoe
South Korea,NECHEM,28,coal,455,2012,ktoe
South Korea,NECHEM,28,coal,474,2013,ktoe
South Korea,NECHEM,28,coal,571,2014,ktoe
South Korea,NECHEM,28,coal,552,2015,ktoe
South Korea,NECHEM,28,refined liquids,444,1971,ktoe
South Korea,NECHEM,28,refined liquids,456,1972,ktoe
South Korea,NECHEM,28,refined liquids,878,1973,ktoe
South Korea,NECHEM,28,refined liquids,1065,1974,ktoe
South Korea,NECHEM,28,refined liquids,1245,1975,ktoe
South Korea,NECHEM,28,refined liquids,1398,1976,ktoe
South Korea,NECHEM,28,refined liquids,1760,1977,ktoe
South Korea,NECHEM,28,refined liquids,2056,1978,ktoe
South Korea,NECHEM,28,refined liquids,2373,1979,ktoe
South Korea,NECHEM,28,refined liquids,2738,1980,ktoe
South Korea,NECHEM,28,refined liquids,2498,1981,ktoe
South Korea,NECHEM,28,refined liquids,2410,1982,ktoe
South Korea,NECHEM,28,refined liquids,2788,1983,ktoe
South Korea,NECHEM,28,refined liquids,3040,1984,ktoe
South Korea,NECHEM,28,refined liquids,3156,1985,ktoe
South Korea,NECHEM,28,refined liquids,3569,1986,ktoe
South Korea,NECHEM,28,refined liquids,3826,1987,ktoe
South Korea,NECHEM,28,refined liquids,4101,1988,ktoe
South Korea,NECHEM,28,refined liquids,4151,1989,ktoe
South Korea,NECHEM,28,refined liquids,5946,1990,ktoe
South Korea,NECHEM,28,refined liquids,8299,1991,ktoe
South Korea,NECHEM,28,refined liquids,12696,1992,ktoe
South Korea,NECHEM,28,refined liquids,14046,1993,ktoe
South Korea,NECHEM,28,refined liquids,14916,1994,ktoe
South Korea,NECHEM,28,refined liquids,15547,1995,ktoe
South Korea,NECHEM,28,refined liquids,16504,1996,ktoe
South Korea,NECHEM,28,refined liquids,20532,1997,ktoe
South Korea,NECHEM,28,refined liquids,22644,1998,ktoe
South Korea,NECHEM,28,refined liquids,23180,1999,ktoe
South Korea,NECHEM,28,refined liquids,22930,2000,ktoe
South Korea,NECHEM,28,refined liquids,23580,2001,ktoe
South Korea,NECHEM,28,refined liquids,25875,2002,ktoe
South Korea,NECHEM,28,refined liquids,26979,2003,ktoe
South Korea,NECHEM,28,refined liquids,26528,2004,ktoe
South Korea,NECHEM,28,refined liquids,28400,2005,ktoe
South Korea,NECHEM,28,refined liquids,29718,2006,ktoe
South Korea,NECHEM,28,refined liquids,32354,2007,ktoe
South Korea,NECHEM,28,refined liquids,32474,2008,ktoe
South Korea,NECHEM,28,refined liquids,34473,2009,ktoe
South Korea,NECHEM,28,refined liquids,35912,2010,ktoe
