# File: en_mining.csv
# Title: mining energy use by region
# Units: Thousand tonnes
# Description: Regional mining production
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
European Free Trade Association,16,MINING,electricity,58,1992,ktoe
European Free Trade Association,16,MINING,electricity,59,1993,ktoe
European Free Trade Association,16,MINING,electricity,57,1994,ktoe
European Free Trade Association,16,MINING,electricity,43,1995,ktoe
European Free Trade Association,16,MINING,electricity,49,1996,ktoe
European Free Trade Association,16,MINING,electricity,43,1997,ktoe
European Free Trade Association,16,MINING,electricity,45,1998,ktoe
European Free Trade Association,16,MINING,electricity,39,1999,ktoe
European Free Trade Association,16,MINING,electricity,45,2000,ktoe
European Free Trade Association,16,MINING,electricity,42,2001,ktoe
European Free Trade Association,16,MINING,electricity,40,2002,ktoe
European Free Trade Association,16,MINING,electricity,41,2003,ktoe
European Free Trade Association,16,MINING,electricity,42,2004,ktoe
European Free Trade Association,16,MINING,electricity,39,2005,ktoe
European Free Trade Association,16,MINING,electricity,38,2006,ktoe
European Free Trade Association,16,MINING,electricity,40,2007,ktoe
European Free Trade Association,16,MINING,electricity,43,2008,ktoe
European Free Trade Association,16,MINING,electricity,37,2009,ktoe
European Free Trade Association,16,MINING,electricity,48,2010,ktoe
European Free Trade Association,16,MINING,electricity,52,2011,ktoe
European Free Trade Association,16,MINING,electricity,49,2012,ktoe
European Free Trade Association,16,MINING,electricity,50,2013,ktoe
European Free Trade Association,16,MINING,electricity,50,2014,ktoe
European Free Trade Association,16,MINING,electricity,46,2015,ktoe
European Free Trade Association,16,MINING,gas,2,2004,ktoe
European Free Trade Association,16,MINING,gas,4,2005,ktoe
European Free Trade Association,16,MINING,gas,4,2006,ktoe
European Free Trade Association,16,MINING,gas,4,2007,ktoe
European Free Trade Association,16,MINING,gas,5,2008,ktoe
European Free Trade Association,16,MINING,gas,4,2009,ktoe
European Free Trade Association,16,MINING,gas,4,2010,ktoe
European Free Trade Association,16,MINING,gas,4,2011,ktoe
European Free Trade Association,16,MINING,gas,4,2012,ktoe
European Free Trade Association,16,MINING,gas,4,2013,ktoe
European Free Trade Association,16,MINING,gas,4,2014,ktoe
European Free Trade Association,16,MINING,gas,4,2015,ktoe
European Free Trade Association,16,MINING,refined liquids,88,1976,ktoe
European Free Trade Association,16,MINING,refined liquids,79,1977,ktoe
European Free Trade Association,16,MINING,refined liquids,78,1978,ktoe
European Free Trade Association,16,MINING,refined liquids,85,1979,ktoe
European Free Trade Association,16,MINING,refined liquids,80,1980,ktoe
European Free Trade Association,16,MINING,refined liquids,77,1981,ktoe
European Free Trade Association,16,MINING,refined liquids,67,1982,ktoe
European Free Trade Association,16,MINING,refined liquids,70,1983,ktoe
European Free Trade Association,16,MINING,refined liquids,73,1984,ktoe
European Free Trade Association,16,MINING,refined liquids,73,1985,ktoe
European Free Trade Association,16,MINING,refined liquids,69,1986,ktoe
European Free Trade Association,16,MINING,refined liquids,65,1987,ktoe
European Free Trade Association,16,MINING,refined liquids,60,1988,ktoe
European Free Trade Association,16,MINING,refined liquids,62,1989,ktoe
European Free Trade Association,16,MINING,refined liquids,57,1990,ktoe
European Free Trade Association,16,MINING,refined liquids,25,1991,ktoe
European Free Trade Association,16,MINING,refined liquids,18,1992,ktoe
European Free Trade Association,16,MINING,refined liquids,25,1993,ktoe
European Free Trade Association,16,MINING,refined liquids,26,1994,ktoe
European Free Trade Association,16,MINING,refined liquids,20,1995,ktoe
European Free Trade Association,16,MINING,refined liquids,18,1996,ktoe
European Free Trade Association,16,MINING,refined liquids,14,1997,ktoe
European Free Trade Association,16,MINING,refined liquids,13,1998,ktoe
European Free Trade Association,16,MINING,refined liquids,39,1999,ktoe
European Free Trade Association,16,MINING,refined liquids,35,2000,ktoe
European Free Trade Association,16,MINING,refined liquids,44,2001,ktoe
European Free Trade Association,16,MINING,refined liquids,40,2002,ktoe
European Free Trade Association,16,MINING,refined liquids,50,2003,ktoe
European Free Trade Association,16,MINING,refined liquids,56,2004,ktoe
European Free Trade Association,16,MINING,refined liquids,49,2005,ktoe
European Free Trade Association,16,MINING,refined liquids,52,2006,ktoe
European Free Trade Association,16,MINING,refined liquids,53,2007,ktoe
European Free Trade Association,16,MINING,refined liquids,57,2008,ktoe
European Free Trade Association,16,MINING,refined liquids,47,2009,ktoe
European Free Trade Association,16,MINING,refined liquids,58,2010,ktoe
European Free Trade Association,16,MINING,refined liquids,68,2011,ktoe
European Free Trade Association,16,MINING,refined liquids,63,2012,ktoe
European Free Trade Association,16,MINING,refined liquids,71,2013,ktoe
European Free Trade Association,16,MINING,refined liquids,63,2014,ktoe
European Free Trade Association,16,MINING,refined liquids,69,2015,ktoe
India,17,MINING,electricity,1,2008,ktoe
India,17,MINING,electricity,5,2009,ktoe
India,17,MINING,electricity,1,2010,ktoe
India,17,MINING,electricity,2,2011,ktoe
India,17,MINING,electricity,3,2012,ktoe
India,17,MINING,electricity,2,2013,ktoe
India,17,MINING,electricity,17,2014,ktoe
India,17,MINING,electricity,1246,2015,ktoe
India,17,MINING,refined liquids,264,1980,ktoe
India,17,MINING,refined liquids,126,1981,ktoe
India,17,MINING,refined liquids,379,1982,ktoe
India,17,MINING,refined liquids,462,1983,ktoe
India,17,MINING,refined liquids,491,1984,ktoe
India,17,MINING,refined liquids,569,1985,ktoe
India,17,MINING,refined liquids,529,1986,ktoe
India,17,MINING,refined liquids,610,1987,ktoe
India,17,MINING,refined liquids,657,1988,ktoe
India,17,MINING,refined liquids,697,1989,ktoe
India,17,MINING,refined liquids,651,1990,ktoe
India,17,MINING,refined liquids,627,1991,ktoe
India,17,MINING,refined liquids,654,1992,ktoe
India,17,MINING,refined liquids,667,1993,ktoe
India,17,MINING,refined liquids,674,1994,ktoe
India,17,MINING,refined liquids,938,1995,ktoe
India,17,MINING,refined liquids,790,1996,ktoe
India,17,MINING,refined liquids,757,1997,ktoe
India,17,MINING,refined liquids,782,1998,ktoe
India,17,MINING,refined liquids,785,1999,ktoe
India,17,MINING,refined liquids,816,2000,ktoe
India,17,MINING,refined liquids,812,2001,ktoe
India,17,MINING,refined liquids,900,2002,ktoe
India,17,MINING,refined liquids,933,2003,ktoe
India,17,MINING,refined liquids,941,2004,ktoe
India,17,MINING,refined liquids,922,2005,ktoe
India,17,MINING,refined liquids,1001,2006,ktoe
India,17,MINING,refined liquids,1216,2007,ktoe
India,17,MINING,refined liquids,1319,2008,ktoe
India,17,MINING,refined liquids,1528,2009,ktoe
India,17,MINING,refined liquids,1634,2010,ktoe
India,17,MINING,refined liquids,1411,2011,ktoe
India,17,MINING,refined liquids,1267,2012,ktoe
India,17,MINING,refined liquids,1033,2013,ktoe
India,17,MINING,refined liquids,1156,2014,ktoe
India,17,MINING,refined liquids,1360,2015,ktoe
Indonesia,18,MINING,coal,8,1974,ktoe
Indonesia,18,MINING,coal,19,1975,ktoe
Indonesia,18,MINING,coal,11,1976,ktoe
Indonesia,18,MINING,coal,14,1977,ktoe
Indonesia,18,MINING,coal,22,1978,ktoe
Indonesia,18,MINING,coal,15,1979,ktoe
Indonesia,18,MINING,coal,23,1980,ktoe
Indonesia,18,MINING,coal,15,1981,ktoe
Indonesia,18,MINING,coal,10,1982,ktoe
Indonesia,18,MINING,coal,12,1983,ktoe
Indonesia,18,MINING,coal,4,1984,ktoe
Indonesia,18,MINING,coal,26,1985,ktoe
Indonesia,18,MINING,coal,18,1986,ktoe
Indonesia,18,MINING,coal,18,1987,ktoe
Indonesia,18,MINING,refined liquids,831,1989,ktoe
Indonesia,18,MINING,refined liquids,967,1990,ktoe
Indonesia,18,MINING,refined liquids,620,1991,ktoe
Indonesia,18,MINING,refined liquids,916,1992,ktoe
Indonesia,18,MINING,refined liquids,1003,1993,ktoe
Indonesia,18,MINING,refined liquids,1010,1994,ktoe
Indonesia,18,MINING,refined liquids,1054,1995,ktoe
Indonesia,18,MINING,refined liquids,1058,1996,ktoe
Indonesia,18,MINING,refined liquids,1109,1997,ktoe
Indonesia,18,MINING,refined liquids,977,1998,ktoe
Indonesia,18,MINING,refined liquids,1093,1999,ktoe
Indonesia,18,MINING,refined liquids,937,2000,ktoe
Indonesia,18,MINING,refined liquids,906,2001,ktoe
Indonesia,18,MINING,refined liquids,854,2002,ktoe
Indonesia,18,MINING,refined liquids,806,2003,ktoe
Indonesia,18,MINING,refined liquids,1464,2004,ktoe
Indonesia,18,MINING,refined liquids,1314,2005,ktoe
Indonesia,18,MINING,refined liquids,1126,2006,ktoe
Indonesia,18,MINING,refined liquids,1024,2007,ktoe
Indonesia,18,MINING,refined liquids,1016,2008,ktoe
Indonesia,18,MINING,refined liquids,1054,2009,ktoe
Indonesia,18,MINING,refined liquids,912,2010,ktoe
Indonesia,18,MINING,refined liquids,1160,2011,ktoe
Indonesia,18,MINING,refined liquids,1489,2012,ktoe
Indonesia,18,MINING,refined liquids,1360,2013,ktoe
Indonesia,18,MINING,refined liquids,1231,2014,ktoe
Indonesia,18,MINING,refined liquids,1473,2015,ktoe
Japan,19,MINING,coal,10,1982,ktoe
Japan,19,MINING,coal,6,1983,ktoe
Japan,19,MINING,coal,5,1984,ktoe
Japan,19,MINING,coal,3,1985,ktoe
Japan,19,MINING,coal,3,1986,ktoe
Japan,19,MINING,coal,2,1987,ktoe
Japan,19,MINING,coal,1,1988,ktoe
Japan,19,MINING,coal,1,1989,ktoe
Japan,19,MINING,coal,125,1990,ktoe
Japan,19,MINING,coal,94,1991,ktoe
Japan,19,MINING,coal,85,1992,ktoe
Japan,19,MINING,coal,75,1993,ktoe
Japan,19,MINING,coal,57,1994,ktoe
Japan,19,MINING,coal,40,1995,ktoe
Japan,19,MINING,coal,47,1996,ktoe
Japan,19,MINING,coal,44,1997,ktoe
Japan,19,MINING,coal,42,1998,ktoe
Japan,19,MINING,coal,41,1999,ktoe
Japan,19,MINING,coal,43,2000,ktoe
Japan,19,MINING,coal,34,2001,ktoe
Japan,19,MINING,coal,34,2002,ktoe
Japan,19,MINING,coal,24,2003,ktoe
Japan,19,MINING,coal,19,2004,ktoe
Japan,19,MINING,coal,14,2005,ktoe
Japan,19,MINING,coal,14,2006,ktoe
Japan,19,MINING,coal,14,2007,ktoe
Japan,19,MINING,coal,11,2008,ktoe
Japan,19,MINING,coal,17,2009,ktoe
Japan,19,MINING,coal,5,2010,ktoe
Japan,19,MINING,coal,7,2011,ktoe
Japan,19,MINING,coal,6,2012,ktoe
Japan,19,MINING,coal,7,2013,ktoe
Japan,19,MINING,coal,7,2014,ktoe
Japan,19,MINING,coal,8,2015,ktoe
Japan,19,MINING,electricity,163,1971,ktoe
Japan,19,MINING,electricity,164,1972,ktoe
Japan,19,MINING,electricity,159,1973,ktoe
Japan,19,MINING,electricity,151,1974,ktoe
Japan,19,MINING,electricity,145,1975,ktoe
Japan,19,MINING,electricity,147,1976,ktoe
Japan,19,MINING,electricity,143,1977,ktoe
Japan,19,MINING,electricity,140,1978,ktoe
Japan,19,MINING,electricity,143,1979,ktoe
Japan,19,MINING,electricity,143,1980,ktoe
Japan,19,MINING,electricity,140,1981,ktoe
Japan,19,MINING,electricity,184,1982,ktoe
Japan,19,MINING,electricity,198,1983,ktoe
Japan,19,MINING,electricity,203,1984,ktoe
Japan,19,MINING,electricity,205,1985,ktoe
Japan,19,MINING,electricity,198,1986,ktoe
Japan,19,MINING,electricity,201,1987,ktoe
Japan,19,MINING,electricity,206,1988,ktoe
Japan,19,MINING,electricity,209,1989,ktoe
Japan,19,MINING,electricity,408,1990,ktoe
Japan,19,MINING,electricity,393,1991,ktoe
Japan,19,MINING,electricity,366,1992,ktoe
Japan,19,MINING,electricity,343,1993,ktoe
Japan,19,MINING,electricity,338,1994,ktoe
Japan,19,MINING,electricity,314,1995,ktoe
Japan,19,MINING,electricity,296,1996,ktoe
Japan,19,MINING,electricity,279,1997,ktoe
Japan,19,MINING,electricity,275,1998,ktoe
Japan,19,MINING,electricity,255,1999,ktoe
Japan,19,MINING,electricity,246,2000,ktoe
Japan,19,MINING,electricity,224,2001,ktoe
Japan,19,MINING,electricity,210,2002,ktoe
Japan,19,MINING,electricity,192,2003,ktoe
Japan,19,MINING,electricity,184,2004,ktoe
Japan,19,MINING,electricity,171,2005,ktoe
Japan,19,MINING,electricity,158,2006,ktoe
Japan,19,MINING,electricity,134,2007,ktoe
Japan,19,MINING,electricity,137,2008,ktoe
Japan,19,MINING,electricity,131,2009,ktoe
Japan,19,MINING,electricity,119,2010,ktoe
Japan,19,MINING,electricity,114,2011,ktoe
Japan,19,MINING,electricity,121,2012,ktoe
Japan,19,MINING,electricity,103,2013,ktoe
Japan,19,MINING,electricity,96,2014,ktoe
Japan,19,MINING,electricity,97,2015,ktoe
Japan,19,MINING,gas,43,1990,ktoe
Japan,19,MINING,gas,37,1991,ktoe
Japan,19,MINING,gas,37,1992,ktoe
Japan,19,MINING,gas,36,1993,ktoe
Japan,19,MINING,gas,35,1994,ktoe
Japan,19,MINING,gas,41,1995,ktoe
Japan,19,MINING,gas,42,1996,ktoe
Japan,19,MINING,gas,44,1997,ktoe
Japan,19,MINING,gas,43,1998,ktoe
Japan,19,MINING,gas,44,1999,ktoe
Japan,19,MINING,gas,47,2000,ktoe
Japan,19,MINING,gas,48,2001,ktoe
Japan,19,MINING,gas,51,2002,ktoe
Japan,19,MINING,gas,52,2003,ktoe
Japan,19,MINING,gas,59,2004,ktoe
Japan,19,MINING,gas,64,2005,ktoe
Japan,19,MINING,gas,78,2006,ktoe
Japan,19,MINING,gas,83,2007,ktoe
Japan,19,MINING,gas,82,2008,ktoe
Japan,19,MINING,gas,90,2009,ktoe
Japan,19,MINING,gas,113,2010,ktoe
Japan,19,MINING,gas,125,2011,ktoe
Japan,19,MINING,gas,122,2012,ktoe
Japan,19,MINING,gas,114,2013,ktoe
Japan,19,MINING,gas,105,2014,ktoe
Japan,19,MINING,gas,108,2015,ktoe
Japan,19,MINING,refined liquids,428,1971,ktoe
Japan,19,MINING,refined liquids,406,1972,ktoe
Japan,19,MINING,refined liquids,344,1973,ktoe
Japan,19,MINING,refined liquids,349,1974,ktoe
Japan,19,MINING,refined liquids,408,1975,ktoe
Japan,19,MINING,refined liquids,353,1976,ktoe
Japan,19,MINING,refined liquids,324,1977,ktoe
Japan,19,MINING,refined liquids,279,1978,ktoe
Japan,19,MINING,refined liquids,264,1979,ktoe
Japan,19,MINING,refined liquids,295,1980,ktoe
Japan,19,MINING,refined liquids,169,1981,ktoe
Japan,19,MINING,refined liquids,297,1982,ktoe
Japan,19,MINING,refined liquids,289,1983,ktoe
Japan,19,MINING,refined liquids,293,1984,ktoe
Japan,19,MINING,refined liquids,288,1985,ktoe
Japan,19,MINING,refined liquids,281,1986,ktoe
Japan,19,MINING,refined liquids,317,1987,ktoe
Japan,19,MINING,refined liquids,280,1988,ktoe
Japan,19,MINING,refined liquids,335,1989,ktoe
Japan,19,MINING,refined liquids,898,1990,ktoe
Japan,19,MINING,refined liquids,826,1991,ktoe
Japan,19,MINING,refined liquids,810,1992,ktoe
Japan,19,MINING,refined liquids,801,1993,ktoe
Japan,19,MINING,refined liquids,812,1994,ktoe
Japan,19,MINING,refined liquids,777,1995,ktoe
Japan,19,MINING,refined liquids,737,1996,ktoe
Japan,19,MINING,refined liquids,699,1997,ktoe
Japan,19,MINING,refined liquids,658,1998,ktoe
Japan,19,MINING,refined liquids,615,1999,ktoe
Japan,19,MINING,refined liquids,562,2000,ktoe
Japan,19,MINING,refined liquids,543,2001,ktoe
Japan,19,MINING,refined liquids,501,2002,ktoe
Japan,19,MINING,refined liquids,476,2003,ktoe
Japan,19,MINING,refined liquids,478,2004,ktoe
Japan,19,MINING,refined liquids,449,2005,ktoe
Japan,19,MINING,refined liquids,385,2006,ktoe
Japan,19,MINING,refined liquids,302,2007,ktoe
Japan,19,MINING,refined liquids,244,2008,ktoe
Japan,19,MINING,refined liquids,244,2009,ktoe
Japan,19,MINING,refined liquids,233,2010,ktoe
Japan,19,MINING,refined liquids,283,2011,ktoe
Japan,19,MINING,refined liquids,275,2012,ktoe
Japan,19,MINING,refined liquids,217,2013,ktoe
Japan,19,MINING,refined liquids,220,2014,ktoe
Japan,19,MINING,refined liquids,193,2015,ktoe
Mexico,20,MINING,coal,33,1988,ktoe
Mexico,20,MINING,coal,41,1989,ktoe
Mexico,20,MINING,electricity,347,1987,ktoe
Mexico,20,MINING,electricity,347,1988,ktoe
Mexico,20,MINING,electricity,458,1989,ktoe
Mexico,20,MINING,electricity,407,1990,ktoe
Mexico,20,MINING,electricity,370,1991,ktoe
Mexico,20,MINING,electricity,386,1992,ktoe
Mexico,20,MINING,electricity,403,1993,ktoe
Mexico,20,MINING,electricity,418,1994,ktoe
Mexico,20,MINING,electricity,470,1995,ktoe
Mexico,20,MINING,electricity,480,1996,ktoe
Mexico,20,MINING,electricity,451,1997,ktoe
Mexico,20,MINING,electricity,485,1998,ktoe
Mexico,20,MINING,electricity,469,1999,ktoe
Mexico,20,MINING,electricity,491,2000,ktoe
Mexico,20,MINING,electricity,469,2001,ktoe
Mexico,20,MINING,electricity,463,2002,ktoe
Mexico,20,MINING,electricity,410,2003,ktoe
Mexico,20,MINING,electricity,449,2004,ktoe
Mexico,20,MINING,electricity,454,2005,ktoe
Mexico,20,MINING,electricity,469,2006,ktoe
Mexico,20,MINING,electricity,485,2007,ktoe
Mexico,20,MINING,electricity,493,2008,ktoe
Mexico,20,MINING,electricity,459,2009,ktoe
Mexico,20,MINING,electricity,629,2010,ktoe
Mexico,20,MINING,electricity,627,2011,ktoe
Mexico,20,MINING,electricity,738,2012,ktoe
Mexico,20,MINING,electricity,867,2013,ktoe
Mexico,20,MINING,electricity,820,2014,ktoe
Mexico,20,MINING,electricity,910,2015,ktoe
Mexico,20,MINING,gas,263,1971,ktoe
Mexico,20,MINING,gas,286,1972,ktoe
Mexico,20,MINING,gas,286,1973,ktoe
Mexico,20,MINING,gas,325,1974,ktoe
Mexico,20,MINING,gas,339,1975,ktoe
Mexico,20,MINING,gas,341,1976,ktoe
Mexico,20,MINING,gas,343,1977,ktoe
Mexico,20,MINING,gas,311,1978,ktoe
Mexico,20,MINING,gas,313,1979,ktoe
Mexico,20,MINING,gas,317,1980,ktoe
Mexico,20,MINING,gas,308,1981,ktoe
Mexico,20,MINING,gas,291,1982,ktoe
Mexico,20,MINING,gas,279,1983,ktoe
Mexico,20,MINING,gas,269,1984,ktoe
Mexico,20,MINING,gas,252,1985,ktoe
Mexico,20,MINING,gas,288,1986,ktoe
Mexico,20,MINING,gas,306,1987,ktoe
Mexico,20,MINING,gas,300,1988,ktoe
Mexico,20,MINING,gas,354,1989,ktoe
Mexico,20,MINING,gas,406,1990,ktoe
Mexico,20,MINING,gas,487,1991,ktoe
Mexico,20,MINING,gas,525,1992,ktoe
Mexico,20,MINING,gas,445,1993,ktoe
Mexico,20,MINING,gas,450,1994,ktoe
Mexico,20,MINING,gas,482,1995,ktoe
Mexico,20,MINING,gas,536,1996,ktoe
Mexico,20,MINING,gas,556,1997,ktoe
Mexico,20,MINING,gas,624,1998,ktoe
Mexico,20,MINING,gas,721,1999,ktoe
Mexico,20,MINING,gas,177,2000,ktoe
Mexico,20,MINING,gas,165,2001,ktoe
Mexico,20,MINING,gas,169,2002,ktoe
Mexico,20,MINING,gas,182,2003,ktoe
Mexico,20,MINING,gas,171,2004,ktoe
Mexico,20,MINING,gas,201,2005,ktoe
Mexico,20,MINING,gas,202,2006,ktoe
Mexico,20,MINING,gas,167,2007,ktoe
Mexico,20,MINING,gas,183,2008,ktoe
Mexico,20,MINING,gas,160,2009,ktoe
Mexico,20,MINING,gas,196,2010,ktoe
Mexico,20,MINING,gas,216,2011,ktoe
Mexico,20,MINING,gas,223,2012,ktoe
Mexico,20,MINING,gas,213,2013,ktoe
Mexico,20,MINING,gas,195,2014,ktoe
Mexico,20,MINING,gas,210,2015,ktoe
Mexico,20,MINING,refined liquids,326,1987,ktoe
Mexico,20,MINING,refined liquids,323,1988,ktoe
Mexico,20,MINING,refined liquids,253,1989,ktoe
Mexico,20,MINING,refined liquids,302,1990,ktoe
Mexico,20,MINING,refined liquids,272,1991,ktoe
Mexico,20,MINING,refined liquids,245,1992,ktoe
Mexico,20,MINING,refined liquids,255,1993,ktoe
Mexico,20,MINING,refined liquids,263,1994,ktoe
Mexico,20,MINING,refined liquids,266,1995,ktoe
Mexico,20,MINING,refined liquids,326,1996,ktoe
Mexico,20,MINING,refined liquids,307,1997,ktoe
Mexico,20,MINING,refined liquids,329,1998,ktoe
Mexico,20,MINING,refined liquids,352,1999,ktoe
Mexico,20,MINING,refined liquids,352,2000,ktoe
Mexico,20,MINING,refined liquids,377,2001,ktoe
Mexico,20,MINING,refined liquids,347,2002,ktoe
Mexico,20,MINING,refined liquids,311,2003,ktoe
Mexico,20,MINING,refined liquids,328,2004,ktoe
Mexico,20,MINING,refined liquids,349,2005,ktoe
Mexico,20,MINING,refined liquids,323,2006,ktoe
Mexico,20,MINING,refined liquids,350,2007,ktoe
Mexico,20,MINING,refined liquids,343,2008,ktoe
Mexico,20,MINING,refined liquids,328,2009,ktoe
Mexico,20,MINING,refined liquids,320,2010,ktoe
Mexico,20,MINING,refined liquids,320,2011,ktoe
Mexico,20,MINING,refined liquids,336,2012,ktoe
Mexico,20,MINING,refined liquids,376,2013,ktoe
Mexico,20,MINING,refined liquids,421,2014,ktoe
Mexico,20,MINING,refined liquids,333,2015,ktoe
Middle East,21,MINING,electricity,7,1983,ktoe
Middle East,21,MINING,electricity,7,1984,ktoe
Middle East,21,MINING,electricity,7,1985,ktoe
Middle East,21,MINING,electricity,33,1986,ktoe
Middle East,21,MINING,electricity,35,1987,ktoe
Middle East,21,MINING,electricity,38,1988,ktoe
Middle East,21,MINING,electricity,44,1989,ktoe
Middle East,21,MINING,electricity,43,1990,ktoe
Middle East,21,MINING,electricity,42,1991,ktoe
Middle East,21,MINING,electricity,43,1992,ktoe
Middle East,21,MINING,electricity,62,1993,ktoe
Middle East,21,MINING,electricity,67,1994,ktoe
Middle East,21,MINING,electricity,102,1995,ktoe
Middle East,21,MINING,electricity,117,1996,ktoe
Middle East,21,MINING,electricity,136,1997,ktoe
Middle East,21,MINING,electricity,145,1998,ktoe
Middle East,21,MINING,electricity,149,1999,ktoe
Middle East,21,MINING,electricity,173,2000,ktoe
Middle East,21,MINING,electricity,72,2001,ktoe
Middle East,21,MINING,electricity,74,2002,ktoe
Middle East,21,MINING,electricity,79,2003,ktoe
Middle East,21,MINING,electricity,81,2004,ktoe
Middle East,21,MINING,electricity,163,2005,ktoe
Middle East,21,MINING,electricity,144,2006,ktoe
Middle East,21,MINING,electricity,148,2007,ktoe
Middle East,21,MINING,electricity,146,2008,ktoe
Middle East,21,MINING,electricity,126,2009,ktoe
Middle East,21,MINING,electricity,164,2010,ktoe
Middle East,21,MINING,electricity,179,2011,ktoe
Middle East,21,MINING,electricity,138,2012,ktoe
Middle East,21,MINING,electricity,267,2013,ktoe
Middle East,21,MINING,electricity,296,2014,ktoe
Middle East,21,MINING,electricity,257,2015,ktoe
Middle East,21,MINING,gas,13,1982,ktoe
Middle East,21,MINING,gas,5,1983,ktoe
Middle East,21,MINING,gas,67,1984,ktoe
Middle East,21,MINING,gas,85,1985,ktoe
Middle East,21,MINING,gas,98,1986,ktoe
Middle East,21,MINING,gas,141,1987,ktoe
Middle East,21,MINING,gas,158,1988,ktoe
Middle East,21,MINING,gas,176,1989,ktoe
Middle East,21,MINING,gas,201,1990,ktoe
Middle East,21,MINING,gas,210,1991,ktoe
Middle East,21,MINING,gas,44,1992,ktoe
Middle East,21,MINING,gas,44,1993,ktoe
Middle East,21,MINING,gas,40,1994,ktoe
Middle East,21,MINING,gas,29,1995,ktoe
Middle East,21,MINING,gas,28,1996,ktoe
Middle East,21,MINING,gas,29,1997,ktoe
Middle East,21,MINING,gas,29,1998,ktoe
Middle East,21,MINING,gas,24,1999,ktoe
Middle East,21,MINING,gas,37,2000,ktoe
Middle East,21,MINING,gas,37,2001,ktoe
Middle East,21,MINING,gas,29,2002,ktoe
Middle East,21,MINING,gas,26,2003,ktoe
Middle East,21,MINING,gas,26,2004,ktoe
Middle East,21,MINING,gas,31,2005,ktoe
Middle East,21,MINING,gas,38,2006,ktoe
Middle East,21,MINING,gas,54,2007,ktoe
Middle East,21,MINING,gas,48,2008,ktoe
Middle East,21,MINING,gas,61,2009,ktoe
Middle East,21,MINING,gas,58,2010,ktoe
Middle East,21,MINING,gas,62,2011,ktoe
Middle East,21,MINING,gas,66,2012,ktoe
Middle East,21,MINING,gas,65,2013,ktoe
Middle East,21,MINING,gas,65,2014,ktoe
Middle East,21,MINING,gas,64,2015,ktoe
Russia,23,MINING,biomass,3,2005,ktoe
Russia,23,MINING,biomass,3,2006,ktoe
Russia,23,MINING,biomass,1,2009,ktoe
Russia,23,MINING,biomass,1,2010,ktoe
Russia,23,MINING,biomass,1,2011,ktoe
Russia,23,MINING,biomass,8,2012,ktoe
Russia,23,MINING,biomass,9,2013,ktoe
Russia,23,MINING,biomass,10,2014,ktoe
Russia,23,MINING,biomass,11,2015,ktoe
Russia,23,MINING,biomass_tradbio,3,2005,ktoe
Russia,23,MINING,biomass_tradbio,4,2006,ktoe
Russia,23,MINING,biomass_tradbio,8,2007,ktoe
Russia,23,MINING,biomass_tradbio,9,2008,ktoe
Russia,23,MINING,biomass_tradbio,10,2009,ktoe
Russia,23,MINING,biomass_tradbio,8,2010,ktoe
Russia,23,MINING,biomass_tradbio,8,2011,ktoe
Russia,23,MINING,biomass_tradbio,11,2012,ktoe
Russia,23,MINING,biomass_tradbio,11,2013,ktoe
Russia,23,MINING,biomass_tradbio,10,2014,ktoe
Russia,23,MINING,biomass_tradbio,9,2015,ktoe
Russia,23,MINING,coal,404,2005,ktoe
Russia,23,MINING,coal,265,2006,ktoe
Russia,23,MINING,coal,221,2007,ktoe
Russia,23,MINING,coal,315,2008,ktoe
Russia,23,MINING,coal,170,2009,ktoe
Russia,23,MINING,coal,51,2010,ktoe
Russia,23,MINING,coal,81,2011,ktoe
Russia,23,MINING,coal,73,2012,ktoe
Russia,23,MINING,coal,54,2013,ktoe
Russia,23,MINING,coal,77,2014,ktoe
Russia,23,MINING,coal,87,2015,ktoe
Russia,23,MINING,electricity,1984,2005,ktoe
Russia,23,MINING,electricity,2209,2006,ktoe
Russia,23,MINING,electricity,2227,2007,ktoe
Russia,23,MINING,electricity,2395,2008,ktoe
Russia,23,MINING,electricity,2120,2009,ktoe
Russia,23,MINING,electricity,1905,2010,ktoe
Russia,23,MINING,electricity,1950,2011,ktoe
Russia,23,MINING,electricity,2117,2012,ktoe
Russia,23,MINING,electricity,1982,2013,ktoe
Russia,23,MINING,electricity,2084,2014,ktoe
Russia,23,MINING,electricity,2227,2015,ktoe
Russia,23,MINING,gas,1170,2005,ktoe
Russia,23,MINING,gas,1232,2006,ktoe
Russia,23,MINING,gas,817,2007,ktoe
Russia,23,MINING,gas,1243,2008,ktoe
Russia,23,MINING,gas,985,2009,ktoe
Russia,23,MINING,gas,1046,2010,ktoe
Russia,23,MINING,gas,939,2011,ktoe
Russia,23,MINING,gas,881,2012,ktoe
Russia,23,MINING,gas,936,2013,ktoe
Russia,23,MINING,gas,1001,2014,ktoe
Russia,23,MINING,gas,1211,2015,ktoe
Russia,23,MINING,heat,1908,2005,ktoe
Russia,23,MINING,heat,1897,2006,ktoe
Russia,23,MINING,heat,1496,2007,ktoe
Russia,23,MINING,heat,1224,2008,ktoe
Russia,23,MINING,heat,1169,2009,ktoe
Russia,23,MINING,heat,1110,2010,ktoe
Russia,23,MINING,heat,1240,2011,ktoe
Russia,23,MINING,heat,1247,2012,ktoe
Russia,23,MINING,heat,1052,2013,ktoe
