# File: A44.hab_land_flsp.csv
# Title: Habitable land per GCAM region
# Units: pop/km2
# Source: GCAM land data
# Column types: ccinc
# ----------
region,landleaf,year,value,Units
South America_Southern,crops,2085,161.3934535,thous km2
South America_Southern,crops,2090,159.1428766,thous km2
South America_Southern,crops,2095,156.6953056,thous km2
South America_Southern,crops,2100,154.1280422,thous km2
South America_Southern,forest (managed),1975,15.14881998,thous km2
South America_Southern,forest (managed),1990,26.85318672,thous km2
South America_Southern,forest (managed),2005,40.8084585,thous km2
South America_Southern,forest (managed),2010,47.56937149,thous km2
South America_Southern,forest (managed),2015,52.25298378,thous km2
South America_Southern,forest (managed),2020,57.37185355,thous km2
South America_Southern,forest (managed),2025,62.23265811,thous km2
South America_Southern,forest (managed),2030,67.12185505,thous km2
South America_Southern,forest (managed),2035,71.73231765,thous km2
South America_Southern,forest (managed),2040,75.7733316,thous km2
South America_Southern,forest (managed),2045,79.6585604,thous km2
South America_Southern,forest (managed),2050,83.0582928,thous km2
South America_Southern,forest (managed),2055,85.9568998,thous km2
South America_Southern,forest (managed),2060,88.1313781,thous km2
South America_Southern,forest (managed),2065,89.7142256,thous km2
South America_Southern,forest (managed),2070,90.6281404,thous km2
South America_Southern,forest (managed),2075,91.0366424,thous km2
South America_Southern,forest (managed),2080,91.0554317,thous km2
South America_Southern,forest (managed),2085,90.617308,thous km2
South America_Southern,forest (managed),2090,89.6939394,thous km2
South America_Southern,forest (managed),2095,88.3922233,thous km2
South America_Southern,forest (managed),2100,86.7612608,thous km2
South America_Southern,forest (unmanaged),1975,1451.915718,thous km2
South America_Southern,forest (unmanaged),1990,1413.95472,thous km2
South America_Southern,forest (unmanaged),2005,1381.159914,thous km2
South America_Southern,forest (unmanaged),2010,1367.673218,thous km2
South America_Southern,forest (unmanaged),2015,1352.320757,thous km2
South America_Southern,forest (unmanaged),2020,1346.984923,thous km2
South America_Southern,forest (unmanaged),2025,1341.691486,thous km2
South America_Southern,forest (unmanaged),2030,1336.034113,thous km2
South America_Southern,forest (unmanaged),2035,1330.459272,thous km2
South America_Southern,forest (unmanaged),2040,1326.060181,thous km2
South America_Southern,forest (unmanaged),2045,1321.619482,thous km2
South America_Southern,forest (unmanaged),2050,1317.773987,thous km2
South America_Southern,forest (unmanaged),2055,1315.133928,thous km2
South America_Southern,forest (unmanaged),2060,1313.458043,thous km2
South America_Southern,forest (unmanaged),2065,1312.263932,thous km2
South America_Southern,forest (unmanaged),2070,1311.782915,thous km2
South America_Southern,forest (unmanaged),2075,1311.693802,thous km2
South America_Southern,forest (unmanaged),2080,1311.785536,thous km2
South America_Southern,forest (unmanaged),2085,1312.167259,thous km2
South America_Southern,forest (unmanaged),2090,1313.178121,thous km2
South America_Southern,forest (unmanaged),2095,1314.625208,thous km2
South America_Southern,forest (unmanaged),2100,1316.477203,thous km2
South America_Southern,grass,1975,723.098226,thous km2
South America_Southern,grass,1990,651.0302807,thous km2
South America_Southern,grass,2005,635.554545,thous km2
South America_Southern,grass,2010,617.258545,thous km2
South America_Southern,grass,2015,604.05222,thous km2
South America_Southern,grass,2020,602.2859967,thous km2
South America_Southern,grass,2025,600.5295351,thous km2
South America_Southern,grass,2030,598.6377099,thous km2
South America_Southern,grass,2035,596.8119667,thous km2
South America_Southern,grass,2040,595.3542504,thous km2
South America_Southern,grass,2045,593.8433504,thous km2
South America_Southern,grass,2050,592.5519853,thous km2
South America_Southern,grass,2055,591.8109804,thous km2
South America_Southern,grass,2060,591.4130858,thous km2
South America_Southern,grass,2065,591.1619633,thous km2
South America_Southern,grass,2070,591.1463873,thous km2
South America_Southern,grass,2075,591.2324525,thous km2
South America_Southern,grass,2080,591.35815,thous km2
South America_Southern,grass,2085,591.5675285,thous km2
South America_Southern,grass,2090,591.9798174,thous km2
South America_Southern,grass,2095,592.532086,thous km2
South America_Southern,grass,2100,593.2072865,thous km2
South America_Southern,otherarable,1975,62.47165499,thous km2
South America_Southern,otherarable,1990,55.97879032,thous km2
South America_Southern,otherarable,2005,45.4689432,thous km2
South America_Southern,otherarable,2010,51.436761,thous km2
South America_Southern,otherarable,2015,68.577839,thous km2
South America_Southern,otherarable,2020,65.5014981,thous km2
South America_Southern,otherarable,2025,62.45869414,thous km2
South America_Southern,otherarable,2030,59.21517569,thous km2
South America_Southern,otherarable,2035,56.08476316,thous km2
South America_Southern,otherarable,2040,53.73240613,thous km2
South America_Southern,otherarable,2045,51.31327133,thous km2
South America_Southern,otherarable,2050,49.30267027,thous km2
South America_Southern,otherarable,2055,48.10501335,thous km2
South America_Southern,otherarable,2060,47.48468216,thous km2
South America_Southern,otherarable,2065,47.09141247,thous km2
South America_Southern,otherarable,2070,47.07485979,thous km2
South America_Southern,otherarable,2075,47.21809601,thous km2
South America_Southern,otherarable,2080,47.40185472,thous km2
South America_Southern,otherarable,2085,47.70383545,thous km2
South America_Southern,otherarable,2090,48.35387001,thous km2
South America_Southern,otherarable,2095,49.25055901,thous km2
South America_Southern,otherarable,2100,50.36437833,thous km2
South America_Southern,pasture (grazed),1975,65.98505059,thous km2
South America_Southern,pasture (grazed),1990,41.74282751,thous km2
South America_Southern,pasture (grazed),2005,66.0098389,thous km2
South America_Southern,pasture (grazed),2010,67.8648401,thous km2
South America_Southern,pasture (grazed),2015,63.84888019,thous km2
South America_Southern,pasture (grazed),2020,68.0858611,thous km2
South America_Southern,pasture (grazed),2025,72.5550833,thous km2
South America_Southern,pasture (grazed),2030,77.1143782,thous km2
South America_Southern,pasture (grazed),2035,81.0168222,thous km2
South America_Southern,pasture (grazed),2040,84.557134,thous km2
South America_Southern,pasture (grazed),2045,87.6888598,thous km2
South America_Southern,pasture (grazed),2050,90.4330478,thous km2
South America_Southern,pasture (grazed),2055,90.857165,thous km2
South America_Southern,pasture (grazed),2060,90.9740743,thous km2
South America_Southern,pasture (grazed),2065,90.8305208,thous km2
South America_Southern,pasture (grazed),2070,90.5072556,thous km2
South America_Southern,pasture (grazed),2075,90.0396199,thous km2
South America_Southern,pasture (grazed),2080,89.3093193,thous km2
South America_Southern,pasture (grazed),2085,88.3981381,thous km2
South America_Southern,pasture (grazed),2090,87.3936422,thous km2
South America_Southern,pasture (grazed),2095,86.3215247,thous km2
South America_Southern,pasture (grazed),2100,85.1931695,thous km2
South America_Southern,pasture (other),1975,780.060274,thous km2
South America_Southern,pasture (other),1990,930.0328438,thous km2
South America_Southern,pasture (other),2005,930.980378,thous km2
South America_Southern,pasture (other),2010,939.5914961,thous km2
South America_Southern,pasture (other),2015,948.9223381,thous km2
South America_Southern,pasture (other),2020,942.6251811,thous km2
South America_Southern,pasture (other),2025,936.4941934,thous km2
South America_Southern,pasture (other),2030,930.2158411,thous km2
South America_Southern,pasture (other),2035,924.5278791,thous km2
South America_Southern,pasture (other),2040,920.0888099,thous km2
South America_Southern,pasture (other),2045,915.695533,thous km2
South America_Southern,pasture (other),2050,912.0933495,thous km2
South America_Southern,pasture (other),2055,910.2906904,thous km2
South America_Southern,pasture (other),2060,909.4187262,thous km2
South America_Southern,pasture (other),2065,908.9401114,thous km2
South America_Southern,pasture (other),2070,909.0603821,thous km2
South America_Southern,pasture (other),2075,909.4298113,thous km2
South America_Southern,pasture (other),2080,909.9113932,thous km2
South America_Southern,pasture (other),2085,910.6157095,thous km2
South America_Southern,pasture (other),2090,911.841694,thous km2
South America_Southern,pasture (other),2095,913.4466196,thous km2
South America_Southern,pasture (other),2100,915.3866068,thous km2
South America_Southern,rock and desert,1975,395.691329,thous km2
South America_Southern,rock and desert,1990,391.251826,thous km2
South America_Southern,rock and desert,2005,387.614389,thous km2
South America_Southern,rock and desert,2010,386.714217,thous km2
South America_Southern,rock and desert,2015,385.475189,thous km2
South America_Southern,rock and desert,2020,385.475189,thous km2
South America_Southern,rock and desert,2025,385.475189,thous km2
South America_Southern,rock and desert,2030,385.475189,thous km2
South America_Southern,rock and desert,2035,385.475189,thous km2
South America_Southern,rock and desert,2040,385.475189,thous km2
South America_Southern,rock and desert,2045,385.475189,thous km2
South America_Southern,rock and desert,2050,385.475189,thous km2
South America_Southern,rock and desert,2055,385.475189,thous km2
South America_Southern,rock and desert,2060,385.475189,thous km2
South America_Southern,rock and desert,2065,385.475189,thous km2
South America_Southern,rock and desert,2070,385.475189,thous km2
South America_Southern,rock and desert,2075,385.475189,thous km2
South America_Southern,rock and desert,2080,385.475189,thous km2
South America_Southern,rock and desert,2085,385.475189,thous km2
South America_Southern,rock and desert,2090,385.475189,thous km2
South America_Southern,rock and desert,2095,385.475189,thous km2
South America_Southern,rock and desert,2100,385.475189,thous km2
South America_Southern,RootTuber,1975,8.21769656,thous km2
South America_Southern,RootTuber,1990,7.496474922,thous km2
South America_Southern,RootTuber,2005,8.989344,thous km2
South America_Southern,RootTuber,2010,8.77018218,thous km2
South America_Southern,RootTuber,2015,9.08635418,thous km2
South America_Southern,RootTuber,2020,9.014274635,thous km2
South America_Southern,RootTuber,2025,8.948861617,thous km2
South America_Southern,RootTuber,2030,8.867298039,thous km2
South America_Southern,RootTuber,2035,8.886364502,thous km2
South America_Southern,RootTuber,2040,8.860193909,thous km2
South America_Southern,RootTuber,2045,8.794081338,thous km2
South America_Southern,RootTuber,2050,8.691506226,thous km2
South America_Southern,RootTuber,2055,8.617483383,thous km2
South America_Southern,RootTuber,2060,8.509117804,thous km2
South America_Southern,RootTuber,2065,8.379262473,thous km2
South America_Southern,RootTuber,2070,8.23925814,thous km2
South America_Southern,RootTuber,2075,8.087332561,thous km2
South America_Southern,RootTuber,2080,7.926648273,thous km2
South America_Southern,RootTuber,2085,7.759693942,thous km2
South America_Southern,RootTuber,2090,7.590507788,thous km2
South America_Southern,RootTuber,2095,7.42927964,thous km2
South America_Southern,RootTuber,2100,7.266236047,thous km2
South America_Southern,shrubs,1975,178.782625,thous km2
South America_Southern,shrubs,1990,165.5062628,thous km2
South America_Southern,shrubs,2005,159.95097,thous km2
South America_Southern,shrubs,2010,156.580591,thous km2
South America_Southern,shrubs,2015,150.866327,thous km2
South America_Southern,shrubs,2020,150.4351627,thous km2
South America_Southern,shrubs,2025,150.0043675,thous km2
South America_Southern,shrubs,2030,149.5373648,thous km2
South America_Southern,shrubs,2035,149.0878504,thous km2
South America_Southern,shrubs,2040,148.729984,thous km2
South America_Southern,shrubs,2045,148.3595121,thous km2
South America_Southern,shrubs,2050,148.0447741,thous km2
South America_Southern,shrubs,2055,147.8704791,thous km2
South America_Southern,shrubs,2060,147.7810991,thous km2
South America_Southern,shrubs,2065,147.728219,thous km2
South America_Southern,shrubs,2070,147.732504,thous km2
South America_Southern,shrubs,2075,147.7613925,thous km2
South America_Southern,shrubs,2080,147.8007372,thous km2
South America_Southern,shrubs,2085,147.8610509,thous km2
South America_Southern,shrubs,2090,147.9706505,thous km2
South America_Southern,shrubs,2095,148.114736,thous km2
South America_Southern,shrubs,2100,148.2878695,thous km2
South America_Southern,tundra,1975,159.6408449,thous km2
South America_Southern,tundra,1990,135.8843325,thous km2
South America_Southern,tundra,2005,132.2157499,thous km2
South America_Southern,tundra,2010,129.1209898,thous km2
South America_Southern,tundra,2015,125.09754,thous km2
South America_Southern,tundra,2020,125.09754,thous km2
South America_Southern,tundra,2025,125.09754,thous km2
South America_Southern,tundra,2030,125.09754,thous km2
South America_Southern,tundra,2035,125.09754,thous km2
South America_Southern,tundra,2040,125.09754,thous km2
South America_Southern,tundra,2045,125.09754,thous km2
South America_Southern,tundra,2050,125.09754,thous km2
South America_Southern,tundra,2055,125.09754,thous km2
South America_Southern,tundra,2060,125.09754,thous km2
South America_Southern,tundra,2065,125.09754,thous km2
South America_Southern,tundra,2070,125.09754,thous km2
South America_Southern,tundra,2075,125.09754,thous km2
South America_Southern,tundra,2080,125.09754,thous km2
South America_Southern,tundra,2085,125.09754,thous km2
South America_Southern,tundra,2090,125.09754,thous km2
South America_Southern,tundra,2095,125.09754,thous km2
South America_Southern,tundra,2100,125.09754,thous km2
South America_Southern,urban,1975,2.9685508,thous km2
South America_Southern,urban,1990,4.55871141,thous km2
South America_Southern,urban,2005,6.5408879,thous km2
South America_Southern,urban,2010,7.297987899,thous km2
South America_Southern,urban,2015,7.909489999,thous km2
South America_Southern,urban,2020,7.909489999,thous km2
South America_Southern,urban,2025,7.909489999,thous km2
South America_Southern,urban,2030,7.909489999,thous km2
South America_Southern,urban,2035,7.909489999,thous km2
South America_Southern,urban,2040,7.909489999,thous km2
South America_Southern,urban,2045,7.909489999,thous km2
South America_Southern,urban,2050,7.909489999,thous km2
South America_Southern,urban,2055,7.909489999,thous km2
South America_Southern,urban,2060,7.909489999,thous km2
South America_Southern,urban,2065,7.909489999,thous km2
South America_Southern,urban,2070,7.909489999,thous km2
South America_Southern,urban,2075,7.909489999,thous km2
South America_Southern,urban,2080,7.909489999,thous km2
South America_Southern,urban,2085,7.909489999,thous km2
South America_Southern,urban,2090,7.909489999,thous km2
South America_Southern,urban,2095,7.909489999,thous km2
South America_Southern,urban,2100,7.909489999,thous km2
South Asia,biomassGrass,1975,0,thous km2
South Asia,biomassGrass,1990,0,thous km2
South Asia,biomassGrass,2005,0,thous km2
South Asia,biomassGrass,2010,0,thous km2
South Asia,biomassGrass,2015,0,thous km2
South Asia,biomassGrass,2020,0.423204,thous km2
South Asia,biomassGrass,2025,0.957726578,thous km2
South Asia,biomassGrass,2030,1.785499582,thous km2
South Asia,biomassGrass,2035,2.709313082,thous km2
South Asia,biomassGrass,2040,3.130533361,thous km2
South Asia,biomassGrass,2045,3.577000437,thous km2
South Asia,biomassGrass,2050,4.129141317,thous km2
South Asia,biomassGrass,2055,4.586915829,thous km2
South Asia,biomassGrass,2060,4.975313018,thous km2
South Asia,biomassGrass,2065,5.373062698,thous km2
South Asia,biomassGrass,2070,5.695424807,thous km2
South Asia,biomassGrass,2075,6.00023626,thous km2
South Asia,biomassGrass,2080,6.516255865,thous km2
South Asia,biomassGrass,2085,7.098203252,thous km2
South Asia,biomassGrass,2090,7.442617778,thous km2
South Asia,biomassGrass,2095,7.594385945,thous km2
South Asia,biomassGrass,2100,7.474009207,thous km2
South Asia,biomassTree,1975,0,thous km2
South Asia,biomassTree,1990,0,thous km2
South Asia,biomassTree,2005,0,thous km2
South Asia,biomassTree,2010,0,thous km2
South Asia,biomassTree,2015,0,thous km2
South Asia,biomassTree,2020,0.060561963,thous km2
South Asia,biomassTree,2025,0.132609186,thous km2
South Asia,biomassTree,2030,0.241462104,thous km2
South Asia,biomassTree,2035,0.353027546,thous km2
South Asia,biomassTree,2040,0.387574985,thous km2
South Asia,biomassTree,2045,0.42465378,thous km2
South Asia,biomassTree,2050,0.471339119,thous km2
South Asia,biomassTree,2055,0.510849331,thous km2
South Asia,biomassTree,2060,0.544404705,thous km2
South Asia,biomassTree,2065,0.579329821,thous km2
South Asia,biomassTree,2070,0.608513951,thous km2
South Asia,biomassTree,2075,0.63705295,thous km2
South Asia,biomassTree,2080,0.686877206,thous km2
South Asia,biomassTree,2085,0.745219804,thous km2
South Asia,biomassTree,2090,0.782778217,thous km2
South Asia,biomassTree,2095,0.803752999,thous km2
South Asia,biomassTree,2100,0.800085276,thous km2
South Asia,crops,1975,130.7543701,thous km2
South Asia,crops,1990,123.0475023,thous km2
South Asia,crops,2005,126.1661141,thous km2
South Asia,crops,2010,125.3790321,thous km2
South Asia,crops,2015,126.9735399,thous km2
South Asia,crops,2020,129.2906958,thous km2
South Asia,crops,2025,131.2490239,thous km2
South Asia,crops,2030,132.5990626,thous km2
South Asia,crops,2035,135.1615891,thous km2
South Asia,crops,2040,136.4399091,thous km2
South Asia,crops,2045,137.4278268,thous km2
South Asia,crops,2050,137.9303055,thous km2
South Asia,crops,2055,139.1763194,thous km2
South Asia,crops,2060,139.7743614,thous km2
South Asia,crops,2065,139.7801409,thous km2
South Asia,crops,2070,139.3109462,thous km2
South Asia,crops,2075,138.4119307,thous km2
South Asia,crops,2080,137.1373953,thous km2
South Asia,crops,2085,135.590165,thous km2
South Asia,crops,2090,133.9825132,thous km2
South Asia,crops,2095,132.2606869,thous km2
South Asia,crops,2100,130.5001591,thous km2
South Asia,forest (managed),1975,28.0640103,thous km2
South Asia,forest (managed),1990,32.063305,thous km2
South Asia,forest (managed),2005,32.511878,thous km2
South Asia,forest (managed),2010,32.3246868,thous km2
South Asia,forest (managed),2015,31.9269561,thous km2
South Asia,forest (managed),2020,33.4556495,thous km2
South Asia,forest (managed),2025,34.7709778,thous km2
South Asia,forest (managed),2030,36.0449317,thous km2
South Asia,forest (managed),2035,37.143176,thous km2
South Asia,forest (managed),2040,38.008122,thous km2
South Asia,forest (managed),2045,38.898793,thous km2
South Asia,forest (managed),2050,39.750977,thous km2
South Asia,forest (managed),2055,40.25892,thous km2
South Asia,forest (managed),2060,40.663365,thous km2
South Asia,forest (managed),2065,41.010973,thous km2
South Asia,forest (managed),2070,41.248013,thous km2
South Asia,forest (managed),2075,41.39256,thous km2
South Asia,forest (managed),2080,41.452598,thous km2
South Asia,forest (managed),2085,41.426727,thous km2
South Asia,forest (managed),2090,41.363125,thous km2
South Asia,forest (managed),2095,41.228646,thous km2
South Asia,forest (managed),2100,41.068452,thous km2
South Asia,forest (unmanaged),1975,114.8299353,thous km2
South Asia,forest (unmanaged),1990,105.7260245,thous km2
South Asia,forest (unmanaged),2005,110.146072,thous km2
South Asia,forest (unmanaged),2010,111.0477048,thous km2
South Asia,forest (unmanaged),2015,110.9578874,thous km2
South Asia,forest (unmanaged),2020,110.0339442,thous km2
South Asia,forest (unmanaged),2025,109.2109695,thous km2
South Asia,forest (unmanaged),2030,108.4396446,thous km2
South Asia,forest (unmanaged),2035,107.7452705,thous km2
South Asia,forest (unmanaged),2040,107.2023404,thous km2
South Asia,forest (unmanaged),2045,106.7167674,thous km2
South Asia,forest (unmanaged),2050,106.3331217,thous km2
South Asia,forest (unmanaged),2055,106.0287988,thous km2
South Asia,forest (unmanaged),2060,105.8332544,thous km2
South Asia,forest (unmanaged),2065,105.7047743,thous km2
South Asia,forest (unmanaged),2070,105.6498935,thous km2
South Asia,forest (unmanaged),2075,105.6386852,thous km2
South Asia,forest (unmanaged),2080,105.6514676,thous km2
South Asia,forest (unmanaged),2085,105.699267,thous km2
South Asia,forest (unmanaged),2090,105.8129038,thous km2
South Asia,forest (unmanaged),2095,105.9715333,thous km2
South Asia,forest (unmanaged),2100,106.1799212,thous km2
South Asia,grass,1975,95.8568891,thous km2
South Asia,grass,1990,94.0086401,thous km2
South Asia,grass,2005,92.780275,thous km2
South Asia,grass,2010,94.063557,thous km2
South Asia,grass,2015,93.646106,thous km2
South Asia,grass,2020,93.229686,thous km2
South Asia,grass,2025,92.802417,thous km2
South Asia,grass,2030,92.3737117,thous km2
South Asia,grass,2035,91.9027735,thous km2
South Asia,grass,2040,91.5074842,thous km2
South Asia,grass,2045,91.1317824,thous km2
South Asia,grass,2050,90.808141,thous km2
South Asia,grass,2055,90.6263629,thous km2
South Asia,grass,2060,90.5115586,thous km2
South Asia,grass,2065,90.4408751,thous km2
South Asia,grass,2070,90.4141723,thous km2
South Asia,grass,2075,90.4140991,thous km2
South Asia,grass,2080,90.4272752,thous km2
South Asia,grass,2085,90.4586408,thous km2
South Asia,grass,2090,90.5319528,thous km2
South Asia,grass,2095,90.6316931,thous km2
South Asia,grass,2100,90.7600476,thous km2
South Asia,otherarable,1975,78.19272,thous km2
South Asia,otherarable,1990,92.14843,thous km2
South Asia,otherarable,2005,82.87725,thous km2
South Asia,otherarable,2010,82.11182,thous km2
South Asia,otherarable,2015,79.83024,thous km2
South Asia,otherarable,2020,75.1286,thous km2
South Asia,otherarable,2025,70.459446,thous km2
South Asia,otherarable,2030,65.87201,thous km2
South Asia,otherarable,2035,60.832506,thous km2
South Asia,otherarable,2040,56.922611,thous km2
South Asia,otherarable,2045,53.227238,thous km2
South Asia,otherarable,2050,50.034276,thous km2
South Asia,otherarable,2055,48.110521,thous km2
South Asia,otherarable,2060,46.904326,thous km2
South Asia,otherarable,2065,46.181943,thous km2
South Asia,otherarable,2070,45.932291,thous km2
South Asia,otherarable,2075,45.993894,thous km2
South Asia,otherarable,2080,46.212319,thous km2
South Asia,otherarable,2085,46.63984,thous km2
South Asia,otherarable,2090,47.468169,thous km2
South Asia,otherarable,2095,48.585826,thous km2
South Asia,otherarable,2100,50.008172,thous km2
South Asia,pasture (grazed),1975,31.5459756,thous km2
South Asia,pasture (grazed),1990,29.9043995,thous km2
South Asia,pasture (grazed),2005,34.6048482,thous km2
South Asia,pasture (grazed),2010,35.2915299,thous km2
South Asia,pasture (grazed),2015,34.4480727,thous km2
South Asia,pasture (grazed),2020,39.4878876,thous km2
South Asia,pasture (grazed),2025,44.9765869,thous km2
South Asia,pasture (grazed),2030,50.5879107,thous km2
South Asia,pasture (grazed),2035,55.8568042,thous km2
South Asia,pasture (grazed),2040,61.0172807,thous km2
South Asia,pasture (grazed),2045,65.9326222,thous km2
South Asia,pasture (grazed),2050,70.2559415,thous km2
South Asia,pasture (grazed),2055,71.393417,thous km2
South Asia,pasture (grazed),2060,72.0990311,thous km2
South Asia,pasture (grazed),2065,72.60409,thous km2
South Asia,pasture (grazed),2070,72.9635157,thous km2
South Asia,pasture (grazed),2075,73.3068232,thous km2
South Asia,pasture (grazed),2080,73.5847159,thous km2
South Asia,pasture (grazed),2085,73.772405,thous km2
South Asia,pasture (grazed),2090,73.6620736,thous km2
South Asia,pasture (grazed),2095,73.4385524,thous km2
South Asia,pasture (grazed),2100,73.0828582,thous km2
South Asia,pasture (other),1975,298.3985641,thous km2
South Asia,pasture (other),1990,300.6648944,thous km2
South Asia,pasture (other),2005,296.9368078,thous km2
South Asia,pasture (other),2010,296.2922344,thous km2
South Asia,pasture (other),2015,297.1623636,thous km2
South Asia,pasture (other),2020,294.3828468,thous km2
South Asia,pasture (other),2025,291.5491972,thous km2
South Asia,pasture (other),2030,288.8268277,thous km2
South Asia,pasture (other),2035,285.8951775,thous km2
South Asia,pasture (other),2040,283.6937242,thous km2
South Asia,pasture (other),2045,281.6823267,thous km2
South Asia,pasture (other),2050,279.9631077,thous km2
South Asia,pasture (other),2055,279.2268474,thous km2
South Asia,pasture (other),2060,278.7706782,thous km2
South Asia,pasture (other),2065,278.509394,thous km2
South Asia,pasture (other),2070,278.417018,thous km2
South Asia,pasture (other),2075,278.4646584,thous km2
South Asia,pasture (other),2080,278.5956445,thous km2
South Asia,pasture (other),2085,278.8195382,thous km2
South Asia,pasture (other),2090,279.1386146,thous km2
South Asia,pasture (other),2095,279.5664786,thous km2
South Asia,pasture (other),2100,280.0729273,thous km2
South Asia,rock and desert,1975,67.993551,thous km2
South Asia,rock and desert,1990,68.291831,thous km2
South Asia,rock and desert,2005,67.175881,thous km2
South Asia,rock and desert,2010,67.732511,thous km2
South Asia,rock and desert,2015,67.318711,thous km2
South Asia,rock and desert,2020,67.318711,thous km2
South Asia,rock and desert,2025,67.318711,thous km2
South Asia,rock and desert,2030,67.318711,thous km2
South Asia,rock and desert,2035,67.318711,thous km2
South Asia,rock and desert,2040,67.318711,thous km2
South Asia,rock and desert,2045,67.318711,thous km2
South Asia,rock and desert,2050,67.318711,thous km2
South Asia,rock and desert,2055,67.318711,thous km2
South Asia,rock and desert,2060,67.318711,thous km2
South Asia,rock and desert,2065,67.318711,thous km2
South Asia,rock and desert,2070,67.318711,thous km2
South Asia,rock and desert,2075,67.318711,thous km2
South Asia,rock and desert,2080,67.318711,thous km2
South Asia,rock and desert,2085,67.318711,thous km2
South Asia,rock and desert,2090,67.318711,thous km2
South Asia,rock and desert,2095,67.318711,thous km2
South Asia,rock and desert,2100,67.318711,thous km2
South Asia,RootTuber,1975,2.591570422,thous km2
South Asia,RootTuber,1990,1.937399602,thous km2
South Asia,RootTuber,2005,2.749619442,thous km2
South Asia,RootTuber,2010,3.086673242,thous km2
South Asia,RootTuber,2015,3.22430906,thous km2
South Asia,RootTuber,2020,3.320776922,thous km2
South Asia,RootTuber,2025,3.409803956,thous km2
South Asia,RootTuber,2030,3.479020264,thous km2
South Asia,RootTuber,2035,3.477158882,thous km2
South Asia,RootTuber,2040,3.465647824,thous km2
South Asia,RootTuber,2045,3.444373752,thous km2
South Asia,RootTuber,2050,3.414859913,thous km2
South Asia,RootTuber,2055,3.446397519,thous km2
South Asia,RootTuber,2060,3.463245414,thous km2
South Asia,RootTuber,2065,3.461344522,thous km2
South Asia,RootTuber,2070,3.449507764,thous km2
South Asia,RootTuber,2075,3.429201547,thous km2
South Asia,RootTuber,2080,3.402180846,thous km2
South Asia,RootTuber,2085,3.36997903,thous km2
South Asia,RootTuber,2090,3.334445423,thous km2
South Asia,RootTuber,2095,3.297879383,thous km2
South Asia,RootTuber,2100,3.258928673,thous km2
South Asia,shrubs,1975,154.74963,thous km2
South Asia,shrubs,1990,154.38906,thous km2
South Asia,shrubs,2005,155.20097,thous km2
South Asia,shrubs,2010,154.30959,thous km2
South Asia,shrubs,2015,155.1181,thous km2
South Asia,shrubs,2020,154.47371,thous km2
South Asia,shrubs,2025,153.768777,thous km2
South Asia,shrubs,2030,153.037416,thous km2
South Asia,shrubs,2035,152.210709,thous km2
South Asia,shrubs,2040,151.512286,thous km2
South Asia,shrubs,2045,150.824082,thous km2
South Asia,shrubs,2050,150.196257,thous km2
South Asia,shrubs,2055,149.922296,thous km2
South Asia,shrubs,2060,149.747866,thous km2
South Asia,shrubs,2065,149.641827,thous km2
South Asia,shrubs,2070,149.598254,thous km2
South Asia,shrubs,2075,149.598317,thous km2
South Asia,shrubs,2080,149.620996,thous km2
South Asia,shrubs,2085,149.667623,thous km2
South Asia,shrubs,2090,149.768358,thous km2
South Asia,shrubs,2095,149.907867,thous km2
South Asia,shrubs,2100,150.081842,thous km2
South Asia,tundra,1975,22.41553,thous km2
South Asia,tundra,1990,22.73072,thous km2
South Asia,tundra,2005,23.05208,thous km2
South Asia,tundra,2010,22.23107,thous km2
South Asia,tundra,2015,22.78204,thous km2
South Asia,tundra,2020,22.78204,thous km2
South Asia,tundra,2025,22.78204,thous km2
South Asia,tundra,2030,22.78204,thous km2
South Asia,tundra,2035,22.78204,thous km2
South Asia,tundra,2040,22.78204,thous km2
South Asia,tundra,2045,22.78204,thous km2
South Asia,tundra,2050,22.78204,thous km2
South Asia,tundra,2055,22.78204,thous km2
South Asia,tundra,2060,22.78204,thous km2
South Asia,tundra,2065,22.78204,thous km2
South Asia,tundra,2070,22.78204,thous km2
South Asia,tundra,2075,22.78204,thous km2
South Asia,tundra,2080,22.78204,thous km2
South Asia,tundra,2085,22.78204,thous km2
South Asia,tundra,2090,22.78204,thous km2
South Asia,tundra,2095,22.78204,thous km2
South Asia,tundra,2100,22.78204,thous km2
South Asia,urban,1975,1.1171411,thous km2
South Asia,urban,1990,1.59785131,thous km2
South Asia,urban,2005,2.3081102,thous km2
South Asia,urban,2010,2.6396202,thous km2
South Asia,urban,2015,3.1217501,thous km2
South Asia,urban,2020,3.1217501,thous km2
South Asia,urban,2025,3.1217501,thous km2
South Asia,urban,2030,3.1217501,thous km2
South Asia,urban,2035,3.1217501,thous km2
South Asia,urban,2040,3.1217501,thous km2
South Asia,urban,2045,3.1217501,thous km2
South Asia,urban,2050,3.1217501,thous km2
South Asia,urban,2055,3.1217501,thous km2
South Asia,urban,2060,3.1217501,thous km2
South Asia,urban,2065,3.1217501,thous km2
South Asia,urban,2070,3.1217501,thous km2
South Asia,urban,2075,3.1217501,thous km2
South Asia,urban,2080,3.1217501,thous km2
South Asia,urban,2085,3.1217501,thous km2
South Asia,urban,2090,3.1217501,thous km2
South Asia,urban,2095,3.1217501,thous km2
South Asia,urban,2100,3.1217501,thous km2
South Korea,biomassGrass,1975,0,thous km2
South Korea,biomassGrass,1990,0,thous km2
South Korea,biomassGrass,2005,0,thous km2
