# File: TZ_steel_production_costs.csv
# Title: Global Steel Production Costs
# Units: $/t
# Description: Plant-Wise Steel Production Costs (BF-BOF and EAF) Across Major Steel Producting Countries
# Source: Transition Zero Global Steel Cost Tracker
# Column types: cicccicc
# ----------
Plant_ID,Model_Year,Primary_Production_Route,Category,Component,Value,Unit,Country
SCN00274,2015,BF-BOF,Raw materials,Coke,125,$/t,China
SCN00274,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2015,BF-BOF,Raw materials,Iron ore,97,$/t,China
SCN00274,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2015,BF-BOF,Total,Total BF/BOF,418,$/t,China
SCN00274,2016,BF-BOF,Energy,Electricity,33,$/t,China
SCN00274,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00274,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00274,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00274,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00274,2016,BF-BOF,Raw materials,Coke,140,$/t,China
SCN00274,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2016,BF-BOF,Raw materials,Iron ore,100,$/t,China
SCN00274,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2016,BF-BOF,Total,Total BF/BOF,433,$/t,China
SCN00274,2017,BF-BOF,Energy,Electricity,37,$/t,China
SCN00274,2017,BF-BOF,Energy,Fuel,7,$/t,China
SCN00274,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00274,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00274,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00274,2017,BF-BOF,Raw materials,Coke,188,$/t,China
SCN00274,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2017,BF-BOF,Raw materials,Iron ore,119,$/t,China
SCN00274,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2017,BF-BOF,Total,Total BF/BOF,505,$/t,China
SCN00274,2018,BF-BOF,Energy,Electricity,40,$/t,China
SCN00274,2018,BF-BOF,Energy,Fuel,9,$/t,China
SCN00274,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00274,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00274,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00274,2018,BF-BOF,Raw materials,Coke,226,$/t,China
SCN00274,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2018,BF-BOF,Raw materials,Iron ore,118,$/t,China
SCN00274,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2018,BF-BOF,Total,Total BF/BOF,546,$/t,China
SCN00274,2019,BF-BOF,Energy,Electricity,39,$/t,China
SCN00274,2019,BF-BOF,Energy,Fuel,6,$/t,China
SCN00274,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00274,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00274,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00274,2019,BF-BOF,Raw materials,Coke,164,$/t,China
SCN00274,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2019,BF-BOF,Raw materials,Iron ore,153,$/t,China
SCN00274,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2019,BF-BOF,Total,Total BF/BOF,516,$/t,China
SCN00274,2020,BF-BOF,Energy,Electricity,36,$/t,China
SCN00274,2020,BF-BOF,Energy,Fuel,5,$/t,China
SCN00274,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00274,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00274,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00274,2020,BF-BOF,Raw materials,Coke,124,$/t,China
SCN00274,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2020,BF-BOF,Raw materials,Iron ore,174,$/t,China
SCN00274,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2020,BF-BOF,Total,Total BF/BOF,493,$/t,China
SCN00274,2021,BF-BOF,Energy,Electricity,41,$/t,China
SCN00274,2021,BF-BOF,Energy,Fuel,11,$/t,China
SCN00274,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00274,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00274,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00274,2021,BF-BOF,Raw materials,Coke,251,$/t,China
SCN00274,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00274,2021,BF-BOF,Raw materials,Iron ore,276,$/t,China
SCN00274,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00274,2021,BF-BOF,Total,Total BF/BOF,732,$/t,China
SCN00275,2015,BF-BOF,Energy,Electricity,34,$/t,China
SCN00275,2015,BF-BOF,Energy,Fuel,8,$/t,China
SCN00275,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2015,BF-BOF,Raw materials,Coke,125,$/t,China
SCN00275,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2015,BF-BOF,Raw materials,Iron ore,92,$/t,China
SCN00275,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2015,BF-BOF,Total,Total BF/BOF,412,$/t,China
SCN00275,2015,EAF,Energy,Electricity,48,$/t,China
SCN00275,2015,EAF,Energy,Fuel,22,$/t,China
SCN00275,2015,EAF,Other,Labor,4,$/t,China
SCN00275,2015,EAF,Other,Other costs,55,$/t,China
SCN00275,2015,EAF,Other,Overhead,45,$/t,China
SCN00275,2015,EAF,Raw materials,DRI,3,$/t,China
SCN00275,2015,EAF,Raw materials,Pig iron,129,$/t,China
SCN00275,2015,EAF,Raw materials,Scrap,128,$/t,China
SCN00275,2015,EAF,Total,Total EAF,433,$/t,China
SCN00275,2016,BF-BOF,Energy,Electricity,33,$/t,China
SCN00275,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00275,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2016,BF-BOF,Raw materials,Coke,140,$/t,China
SCN00275,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2016,BF-BOF,Raw materials,Iron ore,95,$/t,China
SCN00275,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2016,BF-BOF,Total,Total BF/BOF,428,$/t,China
SCN00275,2016,EAF,Energy,Electricity,46,$/t,China
SCN00275,2016,EAF,Energy,Fuel,23,$/t,China
SCN00275,2016,EAF,Other,Labor,4,$/t,China
SCN00275,2016,EAF,Other,Other costs,55,$/t,China
SCN00275,2016,EAF,Other,Overhead,45,$/t,China
SCN00275,2016,EAF,Raw materials,DRI,2,$/t,China
SCN00275,2016,EAF,Raw materials,Pig iron,109,$/t,China
SCN00275,2016,EAF,Raw materials,Scrap,121,$/t,China
SCN00275,2016,EAF,Total,Total EAF,405,$/t,China
SCN00275,2017,BF-BOF,Energy,Electricity,37,$/t,China
SCN00275,2017,BF-BOF,Energy,Fuel,7,$/t,China
SCN00275,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2017,BF-BOF,Raw materials,Coke,188,$/t,China
SCN00275,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2017,BF-BOF,Raw materials,Iron ore,114,$/t,China
SCN00275,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2017,BF-BOF,Total,Total BF/BOF,500,$/t,China
SCN00275,2017,EAF,Energy,Electricity,52,$/t,China
SCN00275,2017,EAF,Energy,Fuel,30,$/t,China
SCN00275,2017,EAF,Other,Labor,4,$/t,China
SCN00275,2017,EAF,Other,Other costs,55,$/t,China
SCN00275,2017,EAF,Other,Overhead,45,$/t,China
SCN00275,2017,EAF,Raw materials,DRI,3,$/t,China
SCN00275,2017,EAF,Raw materials,Pig iron,156,$/t,China
SCN00275,2017,EAF,Raw materials,Scrap,153,$/t,China
SCN00275,2017,EAF,Total,Total EAF,499,$/t,China
SCN00275,2018,BF-BOF,Energy,Electricity,40,$/t,China
SCN00275,2018,BF-BOF,Energy,Fuel,9,$/t,China
SCN00275,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2018,BF-BOF,Raw materials,Coke,226,$/t,China
SCN00275,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2018,BF-BOF,Raw materials,Iron ore,113,$/t,China
SCN00275,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2018,BF-BOF,Total,Total BF/BOF,541,$/t,China
SCN00275,2018,EAF,Energy,Electricity,56,$/t,China
SCN00275,2018,EAF,Energy,Fuel,37,$/t,China
SCN00275,2018,EAF,Other,Labor,4,$/t,China
SCN00275,2018,EAF,Other,Other costs,55,$/t,China
SCN00275,2018,EAF,Other,Overhead,45,$/t,China
SCN00275,2018,EAF,Raw materials,DRI,3,$/t,China
SCN00275,2018,EAF,Raw materials,Pig iron,176,$/t,China
SCN00275,2018,EAF,Raw materials,Scrap,173,$/t,China
SCN00275,2018,EAF,Total,Total EAF,549,$/t,China
SCN00275,2019,BF-BOF,Energy,Electricity,39,$/t,China
SCN00275,2019,BF-BOF,Energy,Fuel,6,$/t,China
SCN00275,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2019,BF-BOF,Raw materials,Coke,164,$/t,China
SCN00275,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2019,BF-BOF,Raw materials,Iron ore,148,$/t,China
SCN00275,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2019,BF-BOF,Total,Total BF/BOF,511,$/t,China
SCN00275,2019,EAF,Energy,Electricity,55,$/t,China
SCN00275,2019,EAF,Energy,Fuel,26,$/t,China
SCN00275,2019,EAF,Other,Labor,4,$/t,China
SCN00275,2019,EAF,Other,Other costs,55,$/t,China
SCN00275,2019,EAF,Other,Overhead,45,$/t,China
SCN00275,2019,EAF,Raw materials,DRI,3,$/t,China
SCN00275,2019,EAF,Raw materials,Pig iron,158,$/t,China
SCN00275,2019,EAF,Raw materials,Scrap,146,$/t,China
SCN00275,2019,EAF,Total,Total EAF,492,$/t,China
SCN00275,2020,BF-BOF,Energy,Electricity,36,$/t,China
SCN00275,2020,BF-BOF,Energy,Fuel,5,$/t,China
SCN00275,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2020,BF-BOF,Raw materials,Coke,124,$/t,China
SCN00275,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2020,BF-BOF,Raw materials,Iron ore,169,$/t,China
SCN00275,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2020,BF-BOF,Total,Total BF/BOF,488,$/t,China
SCN00275,2020,EAF,Energy,Electricity,50,$/t,China
SCN00275,2020,EAF,Energy,Fuel,20,$/t,China
SCN00275,2020,EAF,Other,Labor,4,$/t,China
SCN00275,2020,EAF,Other,Other costs,55,$/t,China
SCN00275,2020,EAF,Other,Overhead,45,$/t,China
SCN00275,2020,EAF,Raw materials,DRI,3,$/t,China
SCN00275,2020,EAF,Raw materials,Pig iron,144,$/t,China
SCN00275,2020,EAF,Raw materials,Scrap,146,$/t,China
SCN00275,2020,EAF,Total,Total EAF,468,$/t,China
SCN00275,2021,BF-BOF,Energy,Electricity,41,$/t,China
SCN00275,2021,BF-BOF,Energy,Fuel,11,$/t,China
SCN00275,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00275,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00275,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00275,2021,BF-BOF,Raw materials,Coke,251,$/t,China
SCN00275,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00275,2021,BF-BOF,Raw materials,Iron ore,271,$/t,China
SCN00275,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00275,2021,BF-BOF,Total,Total BF/BOF,727,$/t,China
SCN00275,2021,EAF,Energy,Electricity,57,$/t,China
SCN00275,2021,EAF,Energy,Fuel,41,$/t,China
SCN00275,2021,EAF,Other,Labor,4,$/t,China
SCN00275,2021,EAF,Other,Other costs,55,$/t,China
SCN00275,2021,EAF,Other,Overhead,45,$/t,China
SCN00275,2021,EAF,Raw materials,DRI,5,$/t,China
SCN00275,2021,EAF,Raw materials,Pig iron,240,$/t,China
SCN00275,2021,EAF,Raw materials,Scrap,232,$/t,China
SCN00275,2021,EAF,Total,Total EAF,680,$/t,China
SCN00278,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00278,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00278,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00278,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2015,BF-BOF,Raw materials,Iron ore,87,$/t,China
SCN00278,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2015,BF-BOF,Total,Total BF/BOF,391,$/t,China
SCN00278,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00278,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00278,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00278,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2016,BF-BOF,Raw materials,Iron ore,91,$/t,China
SCN00278,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2016,BF-BOF,Total,Total BF/BOF,405,$/t,China
SCN00278,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00278,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00278,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00278,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2017,BF-BOF,Raw materials,Iron ore,109,$/t,China
SCN00278,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2017,BF-BOF,Total,Total BF/BOF,471,$/t,China
SCN00278,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00278,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00278,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00278,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2018,BF-BOF,Raw materials,Iron ore,108,$/t,China
SCN00278,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2018,BF-BOF,Total,Total BF/BOF,507,$/t,China
SCN00278,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00278,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00278,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2019,BF-BOF,Raw materials,Coke,145,$/t,China
SCN00278,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2019,BF-BOF,Raw materials,Iron ore,143,$/t,China
SCN00278,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2019,BF-BOF,Total,Total BF/BOF,484,$/t,China
SCN00278,2020,BF-BOF,Energy,Electricity,34,$/t,China
SCN00278,2020,BF-BOF,Energy,Fuel,4,$/t,China
SCN00278,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00278,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2020,BF-BOF,Raw materials,Iron ore,165,$/t,China
SCN00278,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2020,BF-BOF,Total,Total BF/BOF,466,$/t,China
SCN00278,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00278,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00278,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00278,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00278,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00278,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00278,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00278,2021,BF-BOF,Raw materials,Iron ore,266,$/t,China
SCN00278,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00278,2021,BF-BOF,Total,Total BF/BOF,689,$/t,China
SCN00279,2015,BF-BOF,Energy,Electricity,35,$/t,China
SCN00279,2015,BF-BOF,Energy,Fuel,8,$/t,China
SCN00279,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2015,BF-BOF,Raw materials,Coke,131,$/t,China
SCN00279,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2015,BF-BOF,Raw materials,Iron ore,87,$/t,China
SCN00279,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2015,BF-BOF,Total,Total BF/BOF,415,$/t,China
SCN00279,2016,BF-BOF,Energy,Electricity,34,$/t,China
SCN00279,2016,BF-BOF,Energy,Fuel,7,$/t,China
SCN00279,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2016,BF-BOF,Raw materials,Coke,146,$/t,China
SCN00279,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2016,BF-BOF,Raw materials,Iron ore,91,$/t,China
SCN00279,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2016,BF-BOF,Total,Total BF/BOF,431,$/t,China
SCN00279,2017,BF-BOF,Energy,Electricity,38,$/t,China
SCN00279,2017,BF-BOF,Energy,Fuel,7,$/t,China
SCN00279,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2017,BF-BOF,Raw materials,Coke,196,$/t,China
SCN00279,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2017,BF-BOF,Raw materials,Iron ore,110,$/t,China
SCN00279,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2017,BF-BOF,Total,Total BF/BOF,505,$/t,China
SCN00279,2018,BF-BOF,Energy,Electricity,41,$/t,China
SCN00279,2018,BF-BOF,Energy,Fuel,9,$/t,China
SCN00279,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2018,BF-BOF,Raw materials,Coke,236,$/t,China
SCN00279,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2018,BF-BOF,Raw materials,Iron ore,108,$/t,China
SCN00279,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2018,BF-BOF,Total,Total BF/BOF,548,$/t,China
SCN00279,2019,BF-BOF,Energy,Electricity,40,$/t,China
SCN00279,2019,BF-BOF,Energy,Fuel,6,$/t,China
SCN00279,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2019,BF-BOF,Raw materials,Coke,171,$/t,China
SCN00279,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2019,BF-BOF,Raw materials,Iron ore,143,$/t,China
SCN00279,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2019,BF-BOF,Total,Total BF/BOF,515,$/t,China
SCN00279,2020,BF-BOF,Energy,Electricity,37,$/t,China
SCN00279,2020,BF-BOF,Energy,Fuel,5,$/t,China
SCN00279,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2020,BF-BOF,Raw materials,Coke,129,$/t,China
SCN00279,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2020,BF-BOF,Raw materials,Iron ore,165,$/t,China
SCN00279,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2020,BF-BOF,Total,Total BF/BOF,490,$/t,China
SCN00279,2021,BF-BOF,Energy,Electricity,42,$/t,China
SCN00279,2021,BF-BOF,Energy,Fuel,11,$/t,China
SCN00279,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00279,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00279,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00279,2021,BF-BOF,Raw materials,Coke,261,$/t,China
SCN00279,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00279,2021,BF-BOF,Raw materials,Iron ore,266,$/t,China
SCN00279,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00279,2021,BF-BOF,Total,Total BF/BOF,734,$/t,China
SCN00280,2015,BF-BOF,Energy,Electricity,37,$/t,China
SCN00280,2015,BF-BOF,Energy,Fuel,10,$/t,China
SCN00280,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2015,BF-BOF,Raw materials,Coke,159,$/t,China
SCN00280,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2015,BF-BOF,Raw materials,Iron ore,90,$/t,China
SCN00280,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2015,BF-BOF,Total,Total BF/BOF,450,$/t,China
SCN00280,2016,BF-BOF,Energy,Electricity,36,$/t,China
SCN00280,2016,BF-BOF,Energy,Fuel,8,$/t,China
SCN00280,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2016,BF-BOF,Raw materials,Coke,178,$/t,China
SCN00280,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2016,BF-BOF,Raw materials,Iron ore,93,$/t,China
SCN00280,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2016,BF-BOF,Total,Total BF/BOF,469,$/t,China
SCN00280,2017,BF-BOF,Energy,Electricity,40,$/t,China
SCN00280,2017,BF-BOF,Energy,Fuel,9,$/t,China
SCN00280,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2017,BF-BOF,Raw materials,Coke,239,$/t,China
SCN00280,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2017,BF-BOF,Raw materials,Iron ore,112,$/t,China
SCN00280,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2017,BF-BOF,Total,Total BF/BOF,554,$/t,China
SCN00280,2018,BF-BOF,Energy,Electricity,43,$/t,China
SCN00280,2018,BF-BOF,Energy,Fuel,11,$/t,China
SCN00280,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2018,BF-BOF,Raw materials,Coke,287,$/t,China
SCN00280,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2018,BF-BOF,Raw materials,Iron ore,111,$/t,China
SCN00280,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2018,BF-BOF,Total,Total BF/BOF,606,$/t,China
SCN00280,2019,BF-BOF,Energy,Electricity,43,$/t,China
SCN00280,2019,BF-BOF,Energy,Fuel,8,$/t,China
SCN00280,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2019,BF-BOF,Raw materials,Coke,209,$/t,China
SCN00280,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2019,BF-BOF,Raw materials,Iron ore,146,$/t,China
SCN00280,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2019,BF-BOF,Total,Total BF/BOF,558,$/t,China
SCN00280,2020,BF-BOF,Energy,Electricity,39,$/t,China
SCN00280,2020,BF-BOF,Energy,Fuel,6,$/t,China
SCN00280,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2020,BF-BOF,Raw materials,Coke,157,$/t,China
SCN00280,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2020,BF-BOF,Raw materials,Iron ore,167,$/t,China
SCN00280,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2020,BF-BOF,Total,Total BF/BOF,524,$/t,China
SCN00280,2021,BF-BOF,Energy,Electricity,45,$/t,China
SCN00280,2021,BF-BOF,Energy,Fuel,14,$/t,China
SCN00280,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00280,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00280,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00280,2021,BF-BOF,Raw materials,Coke,318,$/t,China
SCN00280,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00280,2021,BF-BOF,Raw materials,Iron ore,269,$/t,China
SCN00280,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00280,2021,BF-BOF,Total,Total BF/BOF,799,$/t,China
SCN00281,2015,BF-BOF,Energy,Electricity,32,$/t,China
SCN00281,2015,BF-BOF,Energy,Fuel,8,$/t,China
SCN00281,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00281,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00281,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00281,2015,BF-BOF,Raw materials,Coke,135,$/t,China
SCN00281,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00281,2015,BF-BOF,Raw materials,Iron ore,106,$/t,China
SCN00281,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
