# ../aglu-data/LDS//Water_footprint_m3.csv
# Written by LA000.LDS_names.R
# Thu Mar 17 17:34:28 2016
# "  "
# "  "
"iso","GLU","GTAP_crop","water_type","value"
"chl",215,"Potatoes","total",3729776
"usa",217,"Potatoes","total",376426976
"usa",218,"Potatoes","total",662152000
"usa",219,"Potatoes","total",30514318
"usa",220,"Potatoes","total",5362587
"mex",221,"Potatoes","total",1435292
"usa",221,"Potatoes","total",24677286
"usa",222,"Potatoes","total",42501228
"can",223,"Potatoes","total",13570720
"usa",223,"Potatoes","total",241129808
"usa",224,"Potatoes","total",47626200
"usa",225,"Potatoes","total",142341424
"usa",226,"Potatoes","total",276518368
"can",227,"Potatoes","total",248856672
"usa",227,"Potatoes","total",503341920
"usa",228,"Potatoes","total",27306000
"can",229,"Potatoes","total",9758829
"usa",229,"Potatoes","total",4075050240
"usa",230,"Potatoes","total",9185630
"mex",231,"Potatoes","total",30121168
"usa",231,"Potatoes","total",569775040
"can",232,"Potatoes","total",152551264
"usa",232,"Potatoes","total",233089920
"usa",233,"Potatoes","total",139743248
"ind",235,"Potatoes","total",74679632
"can",2,"Rapeseed","total",344236480
"rus",4,"Rapeseed","total",44164
"rus",6,"Rapeseed","total",65822
"nor",8,"Rapeseed","total",23933170
"rus",9,"Rapeseed","total",20659
"can",10,"Rapeseed","total",1808223360
"dnk",12,"Rapeseed","total",5065213
"nor",12,"Rapeseed","total",728877
"swe",12,"Rapeseed","total",206901680
"fin",13,"Rapeseed","total",209672672
"rus",14,"Rapeseed","total",425812
"can",15,"Rapeseed","total",85153
"gbr",16,"Rapeseed","total",317431552
"blr",17,"Rapeseed","total",208748
"fin",17,"Rapeseed","total",5650305
"rus",17,"Rapeseed","total",1896325
"kaz",18,"Rapeseed","total",67031
"rus",18,"Rapeseed","total",204237536
"can",19,"Rapeseed","total",325499
"est",20,"Rapeseed","total",55177300
"ltu",20,"Rapeseed","total",92040280
"lva",20,"Rapeseed","total",53455824
"rus",20,"Rapeseed","total",358744
"deu",21,"Rapeseed","total",881467840
"dnk",21,"Rapeseed","total",430308416
"pol",21,"Rapeseed","total",968194
"swe",21,"Rapeseed","total",525737
"est",22,"Rapeseed","total",54623040
"lva",22,"Rapeseed","total",5254234
"rus",22,"Rapeseed","total",1688888
"can",23,"Rapeseed","total",18548961280
"usa",23,"Rapeseed","total",1524916224
"gbr",24,"Rapeseed","total",1625215
"irl",24,"Rapeseed","total",12878778
"blr",25,"Rapeseed","total",65397040
"est",25,"Rapeseed","total",288749
"ltu",25,"Rapeseed","total",1362104
"lva",25,"Rapeseed","total",30031024
"rus",25,"Rapeseed","total",498075
"gbr",26,"Rapeseed","total",1691742080
"deu",28,"Rapeseed","total",610484416
"nld",28,"Rapeseed","total",898409
"cze",29,"Rapeseed","total",56931536
"deu",29,"Rapeseed","total",91562544
"pol",29,"Rapeseed","total",829256960
"blr",30,"Rapeseed","total",21365022
"pol",30,"Rapeseed","total",381749760
"svk",30,"Rapeseed","total",11458276
"ukr",30,"Rapeseed","total",7574253
"aut",31,"Rapeseed","total",1873220
"cze",31,"Rapeseed","total",1311391744
"deu",31,"Rapeseed","total",1724593408
"pol",31,"Rapeseed","total",13269521
"aut",32,"Rapeseed","total",272695
"bel",32,"Rapeseed","total",21314572
"che",32,"Rapeseed","total",59292852
"deu",32,"Rapeseed","total",899478720
"fra",32,"Rapeseed","total",466149216
"lux",32,"Rapeseed","total",13456244
"nld",32,"Rapeseed","total",2608631
"ltu",33,"Rapeseed","total",255451
"pol",33,"Rapeseed","total",254230640
