# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
21,22008,Gross Domestic Product,6110,Value US$,million USD,Brazil,35379.865756,39519.786511,50865.277881,72012.177563,92323.575735,108563.231342,128345.434668,149375.89005,169602.612158,186976.059338,176173.672361,224381.525141,245733.812312,173009.235234,175885.259125,188347.147146,226408.111204,248287.203764,277346.060581,377262.508482,408823.13762,380373.414915,364362.751296,408861.897413,583242.23274,781735.866412,853644.145111,885685.1436,857857.034833,596883.523493,655448.149491,559983.504981,509795.183321,558233.595354,669289.249136,891634.030576,1107626.711424,1397114.279233,1695855.343282,1666996.116574,2208838.108593,2616156.606735,2465228.293863,2472819.362259,2456043.766063,1802211.999556,1795693.265824,2063514.688762,1916933.708404,1881458.564748,1476107.292037,1649622.886218,1920095.477164,2136919.783907
21,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Brazil,346859.225969,386193.062194,432304.51382,492697.454401,532852.296934,560400.760686,617897.878732,648360.244154,680583.748288,726591.209672,793655.578325,759925.216246,766232.595541,743781.980491,783946.207439,845478.14526,908804.45834,940885.255719,940320.724566,970034.859463,927838.343076,937395.078009,928617.970538,973527.731983,1030501.583078,1074025.781898,1097122.995977,1134153.688758,1134554.626018,1137437.135044,1186417.420913,1202907.258838,1239638.416947,1253780.976301,1325998.81892,1368459.206354,1422677.195895,1509031.860846,1585904.608119,1583909.607527,1703150.040901,1770840.429204,1804861.390264,1859094.274486,1868463.286799,1802211.999556,1743173.031974,1766232.928571,1797736.638246,1819683.008436,1760056.385396,1847862.870502,1901460.843939,1918878.225251
22,22008,Gross Domestic Product,6110,Value US$,million USD,Aruba,197.623955,208.158924,219.255492,230.943598,243.254775,256.222239,269.880974,284.267831,299.421624,315.383239,332.195737,349.90448,368.557242,388.204349,408.898807,430.696447,453.656081,545.558022,667.313461,777.947008,855.800245,975.799596,1072.384439,1211.700758,1393.884833,1383.932694,1445.987206,1605.221425,1745.136786,1805.323808,1873.452514,1896.456983,1961.843575,2044.111732,2254.830726,2360.01676,2469.782123,2677.642458,2843.022346,2553.793296,2453.597765,2637.860335,2615.206704,2727.849162,2790.849162,2962.905028,2983.636872,3092.430168,3276.184358,3395.793296,2558.906304,3103.184102,3544.707788,3686.994955
22,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Aruba,270.576673,295.167976,321.994258,351.258636,383.182705,418.008186,455.998774,497.442126,542.652052,591.97087,645.772019,704.462875,768.487836,838.331695,914.523296,997.639556,1088.309818,1263.292965,1498.880032,1680.69179,1747.270743,1886.403685,1997.368608,2143.330159,2319.166883,2377.3027740000002,2406.902236,2594.987967,2767.986001,2799.941553,2926.332651,2879.510237,2883.043803,2898.159544,3118.043437,3156.377956,3187.977575,3294.52842,3254.321895,2937.136336,2853.683591,2886.236646,2839.04746,3029.564102,2981.498416,2962.905028,3013.855857,3226.28849,3303.129974,3227.064281,2453.130996,3131.16063,3458.627345,3512.236069
23,22008,Gross Domestic Product,6110,Value US$,million USD,Belize,27.917782,35.385285,46.000141,74.809672,99.801545,115.631825,91.148264,117.15747,133.767698,156.357607,215.600751,213.607523,198.492217,209.288864,233.539796,231.657304,252.364721,322.035746,385.750267,467.890526,545.686366,594.975697,693.625168,750.018766,769.64951,816.49162,848.205277,870.861115,926.550756,996.906469,1134.756761,1168.127974,1240.05954,1303.381861,1394.273991,1468.145956,1584.207353,1699.214299,1731.921564,1681.473349,1739.070296,1818.831938,1899.50325,2021.757434,2125.125607,2194.709309,2240.593543,2266.664817,2292.787336,2386.792476,2047.72781,2424.57518,2830.507576,3034.40007
23,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Belize,259.185432,276.648281,289.515643,287.677448,314.424318,316.50463,314.424318,327.500566,353.35587399999997,367.026497,383.074618,388.110255,387.011571,378.679881,386.187557,390.12451,408.069688,477.433632,548.329979,651.807841,750.86716,839.309584,946.205904,1004.282944,1004.082219,1011.427666,1022.60704,1065.910527,1107.406655,1211.759703,1360.086532,1428.003314,1505.102242,1650.573765,1729.48218,1767.862663,1847.618999,1908.535444,1879.170833,1870.701556,1893.897374,1888.250122,1957.390277,2044.252286,2126.155833,2194.709309,2194.467136,2154.673434,2177.418128,2269.658667,1957.99615,2307.742191,2509.307581,2583.583086
25,22008,Gross Domestic Product,6110,Value US$,million USD,Solomon Islands,32.032005,34.595543,37.740356,50.560001,72.91371,64.801885,72.102165,81.502153,98.207728,130.14393,143.52385,161.578312,163.216234,123.110859,174.057757,159.984693,144.989951,146.159446,176.229082,167.622979,208.123801,220.388618,260.612684,282.708717,319.776789,376.576787,429.993206,449.75660800000003,407.606706,446.398122,410.144956,419.053475,354.150567,417.666652,468.000126,552.88136,617.257425,695.291213,776.335559,805.557327,898.128508,1063.898221,1185.217665,1285.905941,1335.576696,1307.908823,1379.4863,1469.790453,1615.473275,1619.150505,1536.143444,1580.287574,1597.24939,1669.828706
25,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Solomon Islands,178.763629,187.930994,192.514677,210.052246,252.700425,230.778464,262.266372,292.957117,321.256376,391.008071,366.296042,390.807287,386.493308,358.844624,384.532408,395.317356,392.376006,401.592234,423.16213,452.183444,482.577387,494.887196,551.122902,560.455073,605.739416,688.035427,721.947496,732.665587,780.768329,793.772693,703.201403,668.332643,671.150768,733.65344,790.024739,848.163287,883.254025,915.402132,972.394215,1000.251979,1097.358154,1178.894481,1206.719553,1271.231585,1286.352316,1307.908823,1380.562415,1423.021091,1462.095147,1487.670884,1437.368871,1429.244436,1371.062279,1405.4211
26,22008,Gross Domestic Product,6110,Value US$,million USD,Brunei Darussalam,224.919922,248.088785,340.14857,543.960286,1348.411999,1467.369244,1787.309388,2176.266686,2438.644065,3521.564851,6190.49161,5483.907877,5355.761849,4828.789013,4750.818244,4425.493575,2698.456869,3099.730602,2949.412947,3308.238383,3900.702409,4101.104064,4636.736503,4549.431934,4529.03921,5245.421237,5668.184453,5758.127022,4487.538132,5096.498703,6649.709092,6206.200903,6474.732994,7265.920303,8722.767582,10561.292509,12709.854523,13570.654027,15948.702092,11892.307477,13707.116269,18524.790774,19048.443088,18094.152875,17097.795711,12930.298314,11400.267072,12128.166606,13566.912772,13469.240146,12005.795925,14006.497,16681.531646,15452.424798
26,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Brunei Darussalam,4971.993958,5468.865861,6023.720815,6600.396362,7362.136242,7388.588378,8877.787408,9846.667274,10516.131463,12886.693183,11985.069281,9608.879448,9988.495753,10038.58597,10099.088198,9948.536142,8807.125814,8834.398048,8802.391885,8996.696308,9094.708179,9380.822329,9827.216286,9857.147444,10167.193825,10622.552645,10928.303534,10767.276812,10706.946716,11033.826146,11348.603812,11660.119887,12111.582689,12463.21958,12526.063654,12574.656804,13127.600784,13147.573336,12893.090021,12665.37133,12994.554274,13481.123195,13604.224092,13315.163826,12981.234535,12930.298314,12609.896155,12777.447189,12784.138872,13278.737283,13429.261517,13215.633863,13000.439529,13424.643871
27,22008,Gross Domestic Product,6110,Value US$,million USD,Bulgaria,9000.000008,8897.435905,10407.407407,12408.51065,13494.845375,11908.333333,12625,12908.333333,13981.716418,9397.60364,10831.602744,12437.492605,13514.214895,14525.274247,15560.444454,16483.295241,17522.771473,19043.229447,21872.706553,21982.39627,20726.027397,8402.104592,9475.815848,11930.907234,10691.890604,18991.873953,12294.768638,11316.151824,15031.030614,13637.0765,13245.999694,14183.449354,16403.038072,21144.95571,26157.746657,29868.626122,34380.520758,44431.265526,54480.661124,52023.838439,50689.063496,57681.26796,54297.033606,55819.259393,57080.892245,50765.926094,53929.385148,59167.655038,66332.429782,68883.302726,70203.379297,84037.671388,90213.02141,103873.886188
27,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Bulgaria,15473.188866,16540.305339,17807.506152,19261.452346,20715.398542,22542.835503,24010.120653,25517.422672,26944.690956,28732.111049,30372.802627,31861.119118,32604.937841,33723.386952,34868.782777,35804.4659,37310.975325,39569.97349,43900.785237,42456.501177,38585.581862,35326.892427,32764.924162,32279.891301,32866.780745,33809.170256,35569.088642,30548.345046,31705.849014,29043.810927,30376.105192,31537.63319,33389.480843,35138.120608,37425.753797,40066.651553,42792.223985,45639.820902,48437.315801,46816.084788,47544.207663,48537.973249,48901.439583,48636.023577,49097.766946,50765.926094,52302.425754,53738.608025,55186.805713,57413.681705,55136.590342,59361.029245,61691.793244,62562.881365
28,22008,Gross Domestic Product,6110,Value US$,million USD,Myanmar,2692.443372,2757.344819,2553.790983,3320.928825,3979.030641,3680.146766,4089.484414,4190.695527,4677.692288,5365.087985,5905.225823,5938.674078,6072.235506,6258.892315,6454.963736,6606.52401,5405.909143,5249.341505,4164.899897,5307.276301,5537.669054,5711.273279,6012.638339,6949.652463,7719.484635,8297.203407,8618.175195,9043.065555,5925.85536,6575.623036,7275.325971,7633.917594,10369.133641,9924.908039,10253.849224,11930.828613,13851.581918,18232.525295,25864.44415,32934.812584,41444.923053,57888.477655,61013.748262,62139.52638,66299.763433,62543.490878,63535.364377,64500.994404,69256.6622,71802.236333,79969.739104,71683.019087,65211.850021,
28,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Myanmar,4197.372644,4333.130795,4352.342523,4416.925121,4550.303314,4736.282626,4997.393595,5259.500628,5586.636388,5850.024074,6312.482195,6710.196178,7074.043998,7381.969958,7746.102367,7966.943907,7882.705381,7566.953206,6707.919461,6955.797014,7151.736962,7105.20656,7791.636705,8262.20563,8880.049678,9497.039958,10108.907625,10680.221272,11209.273362,12436.142861,14145.606423,15750.296809,17644.351689,20087.034864,22811.773472,25907.096348,29294.651403,32807.501685,36172.010499,39988.160287,44050.000301,46513.048306,49923.696853,54130.268061,58455.772094,62543.490878,65129.099994,68569.954669,71467.788957,74970.286555,73900.067731,75589.828452,78243.496114,80264.525619
29,22008,Gross Domestic Product,6110,Value US$,million USD,Burundi,245.436571,252.516571,246.354286,305.491647,346.375873,414.873651,457.333333,543.241111,613.618889,792.834444,951.188889,993.144444,1045.488889,1106.980581,1006.196963,1171.150233,1233.604831,1162.071426,1089.119983,1131.605042,1148.319883,1167.401158,1086.803177,974.857896,1068.821056,1000.430418,868.960847,972.854234,893.694807,808.149939,709.113237,662.345748,628.101556,595.481332,679.885548,1117.109382,1273.375078,1356.198462,1611.8367,1775.497472,2032.137629,2235.809707,2327.40167,2451.62528,2705.829235,2810.53164,2930.086948,3297.826848,3317.319375,3368.533752,3451.371638,3742.399565,4032.818068,
29,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Burundi,1033.921424,1067.503254,1003.6537960000001,1072.922212,1067.236233,1067.456133,1178.44267,1285.078333,1347.671221,1369.614073,1344.639746,1491.375697,1484.951483,1531.11472,1529.591129,1708.338198,1773.58559,1846.199623,1936.524367,1965.250336,2034.030603,2142.515624,2181.203531,2027.897735,1965.345666,1827.35615,1670.062402,1676.401816,1751.664492,1734.155632,1718.537475,1754.635596,1833.584347,1811.57911,1887.467281,1904.643234,2007.769898,2076.361166,2178.110972,2260.601879,2375.713336,2471.585368,2580.914661,2707.350874,2822.02183,2810.53164,2900.467481,3011.624748,3171.441258,3312.88929,3323.727635,3426.763192,3490.124044,3606.554582
32,22008,Gross Domestic Product,6110,Value US$,million USD,Cameroon,1315.837125,1475.313816,1903.180995,2584.984398,2760.91956,3626.171759,3951.066932,4621.515678,6083.58216,8095.575303,10089.593335,9469.026882,9500.798884,9913.433581,9765.380114,9597.106419,11734.309947,12790.637654,12502.898932,11989.455028,13872.508136,13867.751846,14707.043804,16181.814716,8902.446276,10864.772497,11093.538867,10789.458451,11298.145027,11561.585193,10540.335673,10943.909962,12358.905745,15934.514115,18792.47432,19502.092925,20891.938112,23896.643553,27603.415389,27820.994557,27480.689534,30590.82662,30156.787196,33719.03501,36338.146851,32185.862558,33814.337041,36098.547059,39973.842059,39670.97644,40773.241212,45338.285386,44341.646508,49852.453376
32,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Cameroon,5979.148357,6150.332452,6332.86577,6637.403222,6869.1165,7131.09437,6739.230866,7665.192528,9351.765217,9916.155356,11099.951477,11909.235196,12796.272355,13871.537633,14987.623467,15340.105727,14533.737762,13719.27048,13201.56216,13303.748573,12989.379897,13006.40646,13120.064844,13219.980355,13468.094168,13857.861,14441.979841,15095.813583,15809.171518,16522.371345,17155.577644,17897.429632,18698.702358,19718.37134,21108.292275,21578.642063,22400.698401,23370.108564,24035.613978,24655.552979,25370.323555,26227.640393,27440.925456,28811.744889,30459.7243,32185.862558,33645.746909,34837.202209,36215.192703,37473.692371,37571.107009,38942.421188,40321.363701,42064.05304
33,22008,Gross Domestic Product,6110,Value US$,million USD,Canada,89228.310508,100781.184313,114779.446524,133068.911057,161861.559076,175041.578339,208926.751544,214000.658352,220960.396386,245489.894891,276036.947971,307244.507348,314639.306341,341861.654209,356727.581683,366190.482114,379006.83706,433136.960388,509376.578529,567215.985473,596088.363223,612518.801914,594375.064634,579065.157107,579928.067827,605943.061298,630622.640056,655001.504628,634021.844269,678404.467384,744773.7878,739005.645912,760644.908458,895575.10965,1026680.493434,1173158.124936,1319333.899485,1468822.478371,1552932.411156,1374624.472823,1617266.734509,1792832.718135,1828685.3261,1847206.580024,1803534.113918,1556128.742617,1528244.722961,1649518.967468,1725383.943649,1743645.481081,1647598.402303,2001486.745424,2137939.220075,2101647.88874
33,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Canada,458105.081417,476293.00186,502535.239805,536887.253581,554498.889656,562601.431792,595674.689042,616154.887053,638851.006965,662559.844175,676841.569322,700355.900511,678033.722444,695671.681131,736775.143567,771679.128458,788231.430089,820335.774082,856513.492099,876358.732439,877801.85459,859490.157589,867227.799999,890303.487961,930317.877429,955380.420282,970849.677024,1012402.432293,1051847.168279,1106153.128756,1163425.707924,1184250.712064,1219991.99715,1241970.373769,1280309.760974,1321333.451829,1356141.389325,1384238.266292,1398140.021516,1357231.065101,1399168.411821,1443187.656146,1468601.636015,1502807.167467,1545938.274796,1556128.742617,1571711.729119,1619489.882673,1664463.773802,1695892.571057,1609836.918577,1690518.739421,1748638.464647,1774046.18157
35,22008,Gross Domestic Product,6110,Value US$,million USD,Cabo Verde,72.940654,82.283945,93.068364,114.858297,115.073502,133.965392,125.01207,117.274894,134.990619,144.731713,161.773669,158.625012,159.961097,157.522539,150.187553,156.68731,216.904365,268.566664,301.777902,305.20091,350.332099,365.188372,407.654368,411.174923,465.19218,557.953517,574.164877,561.064843,597.834851,678.758984,613.244426,648.262499,723.868303,960.622353,1104.411246,1175.781114,1356.842453,1650.596963,1961.116517,1867.696364,1825.187217,2045.620117,1924.149183,2029.439502,2039.979724,1749.149417,1849.792963,1996.741545,2205.099509,2266.752198,1878.277311,2091.741774,2314.816792,
35,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Cabo Verde,258.84307,272.730425,279.038945,283.517347,290.213421,241.144767,246.161439,233.910424,256.517746,264.720974,278.651391,302.197404,310.735211,340.322539,353.195075,383.718587,394.738258,411.745608,436.437472,461.309747,464.483997,471.017784,485.353108,520.8501,556.932208,598.64605,638.736197,687.525058,745.370528,833.785101,894.366326,961.047221,1024.384192,1085.679915,1146.211361,1236.122117,1378.400039,1516.224559,1622.951778,1598.549289,1627.905355,1691.796053,1710.129176,1720.93953,1732.928745,1749.149417,1824.025516,1907.04266,1977.736056,2128.757596,1717.84729,1834.8529,2159.882068,2254.916879
36,22008,Gross Domestic Product,6110,Value US$,million USD,Cayman Islands,31.0742,38.910364,51.744186,67.51909,78.840251,94.054286,112.20418600000001,133.856554,159.687236,190.502512,227.26425,271.120188,323.438924,450.848794,506.945188,548.498072,602.516822,704.321389,860.144704,984.804539,1225.8145,1279.833443,1356.706556,1457.472663,1582.339529,1708.868518,1854.096371,2019.267258,2649.421439,2872.465194,3002.113692,3079.79921,3212.037225,3330.982385,3508.795906,4009.78118,4227.6459,4466.342797,4586.007446,4281.658858,4156.786008,4186.073149,4291.00501,4405.796039,4562.85356,4708.167713,4909.322117,5166.281305,5530.178561,5941.896666,5647.225069,6028.373642,6281.102622,6607.02428
36,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Cayman Islands,349.140929,360.217622,389.424456,445.297839,489.383271,537.833264,591.079905,649.598076,713.90968,784.588262,862.26417,947.630168,1041.447581,1178.008972,1265.629475,1309.439726,1411.663645,1543.094398,1762.145653,1917.915434,2171.041329,2200.248163,2267.910662,2376.462729,2502.538896,2622.773696,2753.717669,2905.106425,3784.71891,3912.8311869999998,3951.136574,3973.130099,4041.676581,4122.502782,4159.525213,4429.678999,4633.485654,4672.025008,4762.941572,4419.9868,4299.95608,4350.225241,4403.722295,4460.06048,4578.454034,4708.167713,4860.711003,5015.477902,5229.501758,5434.270006,5156.680078,5364.425384,5471.266767,5661.45624
