TIMER_REGION,TIMER_SECTOR,UNIT,POLL,IDYEARS,CLE,MFR,SLE
USA,End_Use_Industry_Coal,kt,OC,2005,0.117556848,0.021449369,0.050281613
USA,End_Use_Industry_Coal,kt,OC,2010,0.053828489,0.017024122,0.028065432
USA,End_Use_Industry_Coal,kt,OC,2020,0.05504163,0.017029029,0.028432809
USA,End_Use_Industry_Coal,kt,OC,2030,0.052568613,0.0170142,0.027680524
USA,End_Use_Industry_Coal,kt,SO2,2000,598.943518,93.13830133,244.8798663
USA,End_Use_Industry_Coal,kt,SO2,2005,621.9560356,107.3499815,261.7317977
USA,End_Use_Industry_Coal,kt,SO2,2010,552.467251,99.06563995,235.0861233
USA,End_Use_Industry_Coal,kt,SO2,2020,563.2884004,103.4837282,241.4251299
USA,End_Use_Industry_Coal,kt,SO2,2030,530.7487807,97.41140222,227.4126158
USA,End_Use_Industry_Coal,kt,VOC,2000,7.528218091,7.528218091,7.528218091
USA,End_Use_Industry_Coal,kt,VOC,2005,8.437732554,8.437732554,8.437732554
USA,End_Use_Industry_Coal,kt,VOC,2010,7.741507899,7.741507899,7.741507899
USA,End_Use_Industry_Coal,kt,VOC,2020,8.100423682,8.100423682,8.100423682
USA,End_Use_Industry_Coal,kt,VOC,2030,7.587895801,7.587895801,7.587895801
USA,End_Use_Industry_HLF,kt,BC,2000,5.082247806,0.131970828,1.617053921
USA,End_Use_Industry_HLF,kt,BC,2005,3.02114329,0.103280201,0.978639128
USA,End_Use_Industry_HLF,kt,BC,2010,2.609707808,0.090808658,0.846478403
USA,End_Use_Industry_HLF,kt,BC,2020,1.780912947,0.08441124,0.593361752
USA,End_Use_Industry_HLF,kt,BC,2030,0.822444902,0.077648961,0.301087743
USA,End_Use_Industry_HLF,kt,CO,2000,70.69312405,50.70342189,56.70033254
USA,End_Use_Industry_HLF,kt,CO,2005,65.13908065,53.2048661,56.78513046
USA,End_Use_Industry_HLF,kt,CO,2010,58.19412207,47.41549382,50.6490823
USA,End_Use_Industry_HLF,kt,CO,2020,50.37432356,43.25643976,45.3918049
USA,End_Use_Industry_HLF,kt,CO,2030,42.09864703,39.23062126,40.09102899
USA,End_Use_Industry_HLF,kt,NOX,2000,323.8781316,69.66122659,145.9262981
USA,End_Use_Industry_HLF,kt,NOX,2005,309.5386412,79.0751092,148.2141688
USA,End_Use_Industry_HLF,kt,NOX,2010,273.8934879,69.80860924,131.0340728
USA,End_Use_Industry_HLF,kt,NOX,2020,231.6987596,62.75650914,113.4391843
USA,End_Use_Industry_HLF,kt,NOX,2030,194.7026408,56.49572235,97.95779788
USA,End_Use_Industry_HLF,kt,OC,2000,2.283824373,0.042616964,0.714979186
USA,End_Use_Industry_HLF,kt,OC,2005,1.337919101,0.027834434,0.420859834
USA,End_Use_Industry_HLF,kt,OC,2010,1.154960686,0.024992742,0.363983125
USA,End_Use_Industry_HLF,kt,OC,2020,0.781408939,0.024144549,0.251323866
USA,End_Use_Industry_HLF,kt,OC,2030,0.348566475,0.022631513,0.120412002
USA,End_Use_Industry_HLF,kt,SO2,2000,647.4463964,86.71774422,254.9363399
USA,End_Use_Industry_HLF,kt,SO2,2005,762.6031476,108.5783256,304.7857722
USA,End_Use_Industry_HLF,kt,SO2,2010,586.756835,99.41832318,245.6198767
USA,End_Use_Industry_HLF,kt,SO2,2020,541.5581318,91.46469327,226.4927248
USA,End_Use_Industry_HLF,kt,SO2,2030,491.8159766,82.95420383,205.6127357
USA,End_Use_Industry_HLF,kt,VOC,2000,19.45071427,6.112963374,10.11428864
USA,End_Use_Industry_HLF,kt,VOC,2005,13.54312564,6.368828875,8.521117904
USA,End_Use_Industry_HLF,kt,VOC,2010,12.01651277,5.709885352,7.601873578
USA,End_Use_Industry_HLF,kt,VOC,2020,9.692593992,5.238196605,6.574515821
USA,End_Use_Industry_HLF,kt,VOC,2030,7.338658104,4.761698461,5.534786354
USA,End_Use_Industry_LLF,kt,BC,2000,0.250345358,0.118586062,0.158113851
USA,End_Use_Industry_LLF,kt,BC,2005,0.671382292,0.317645082,0.423766245
USA,End_Use_Industry_LLF,kt,BC,2010,0.618677026,0.292570306,0.390402322
USA,End_Use_Industry_LLF,kt,BC,2020,0.625124307,0.295424991,0.394334786
USA,End_Use_Industry_LLF,kt,BC,2030,0.598164943,0.282609211,0.377275931
USA,End_Use_Industry_LLF,kt,CO,2000,1324.597661,94.97763033,463.8636395
USA,End_Use_Industry_LLF,kt,CO,2005,3555.397786,254.208617,1244.565368
USA,End_Use_Industry_LLF,kt,CO,2010,3277.369682,234.0371121,1147.036883
USA,End_Use_Industry_LLF,kt,CO,2020,3313.037013,236.1771778,1159.235128
USA,End_Use_Industry_LLF,kt,CO,2030,3170.744081,225.8767211,1109.336929
USA,End_Use_Industry_LLF,kt,NOX,2000,48.41639186,3.993653967,17.32047533
USA,End_Use_Industry_LLF,kt,NOX,2005,124.8382077,8.14865824,43.15552308
USA,End_Use_Industry_LLF,kt,NOX,2010,114.5637587,7.250509973,39.44448459
USA,End_Use_Industry_LLF,kt,NOX,2020,114.9841321,6.909519648,39.33190338
USA,End_Use_Industry_LLF,kt,NOX,2030,109.6976325,6.436182006,37.41461716
USA,End_Use_Industry_LLF,kt,OC,2000,0.843706676,0.095572746,0.320012925
USA,End_Use_Industry_LLF,kt,OC,2005,2.269960523,0.261428159,0.863987868
USA,End_Use_Industry_LLF,kt,OC,2010,2.089607259,0.237961793,0.793455433
USA,End_Use_Industry_LLF,kt,OC,2020,2.108759744,0.236715386,0.798328693
USA,End_Use_Industry_LLF,kt,OC,2030,2.01690228,0.225165698,0.762686672
USA,End_Use_Industry_LLF,kt,SO2,2000,0.371774952,0.205437266,0.255338572
USA,End_Use_Industry_LLF,kt,SO2,2005,1.129666661,0.615220791,0.769554552
USA,End_Use_Industry_LLF,kt,SO2,2010,0.531848004,0.531848004,0.531848004
USA,End_Use_Industry_LLF,kt,SO2,2020,0.49286146,0.49286146,0.49286146
USA,End_Use_Industry_LLF,kt,SO2,2030,0.455544922,0.455544922,0.455544922
USA,End_Use_Industry_LLF,kt,VOC,2000,61.41266496,23.91090619,35.16143382
USA,End_Use_Industry_LLF,kt,VOC,2005,176.3363245,73.66782679,104.4683761
USA,End_Use_Industry_LLF,kt,VOC,2010,162.5423484,67.89330921,96.28802096
USA,End_Use_Industry_LLF,kt,VOC,2020,164.3072308,68.6154783,97.32300405
USA,End_Use_Industry_LLF,kt,VOC,2030,157.2494078,65.66268179,93.13869958
USA,End_Use_Industry_NatGas,kt,BC,2000,0.039799269,0.039799269,0.039799269
USA,End_Use_Industry_NatGas,kt,BC,2005,0.030769612,0.030769612,0.030769612
USA,End_Use_Industry_NatGas,kt,BC,2010,0.032011285,0.032011285,0.032011285
USA,End_Use_Industry_NatGas,kt,BC,2020,0.034751417,0.034751417,0.034751417
USA,End_Use_Industry_NatGas,kt,BC,2030,0.033365429,0.033365429,0.033365429
USA,End_Use_Industry_NatGas,kt,CO,2000,207.9066285,191.2740982,196.2638573
USA,End_Use_Industry_NatGas,kt,CO,2005,160.736778,147.8778358,151.7355185
USA,End_Use_Industry_NatGas,kt,CO,2010,167.223129,153.8452787,157.8586338
USA,End_Use_Industry_NatGas,kt,CO,2020,181.537252,167.0142718,171.3711659
USA,End_Use_Industry_NatGas,kt,CO,2030,174.2970167,160.3532553,164.5363837
USA,End_Use_Industry_NatGas,kt,NOX,2000,1188.037877,237.6075754,522.736666
USA,End_Use_Industry_NatGas,kt,NOX,2005,918.4958744,183.6991749,404.1381847
USA,End_Use_Industry_NatGas,kt,NOX,2010,955.5607374,191.1121475,420.4467245
USA,End_Use_Industry_NatGas,kt,NOX,2020,1037.355726,207.4711451,456.4365192
USA,End_Use_Industry_NatGas,kt,NOX,2030,995.9829525,199.1965905,438.2324991
USA,End_Use_Industry_NatGas,kt,OC,2000,0.445514204,0.445514204,0.445514204
USA,End_Use_Industry_NatGas,kt,OC,2005,0.344435953,0.344435953,0.344435953
USA,End_Use_Industry_NatGas,kt,OC,2010,0.358335277,0.358335277,0.358335277
USA,End_Use_Industry_NatGas,kt,OC,2020,0.389008397,0.389008397,0.389008397
USA,End_Use_Industry_NatGas,kt,OC,2030,0.373493607,0.373493607,0.373493607
USA,End_Use_Industry_NatGas,kt,VOC,2000,11.88037877,11.88037877,11.88037877
USA,End_Use_Industry_NatGas,kt,VOC,2005,9.184958744,9.184958744,9.184958744
USA,End_Use_Industry_NatGas,kt,VOC,2010,9.555607374,9.555607374,9.555607374
USA,End_Use_Industry_NatGas,kt,VOC,2020,10.37355726,10.37355726,10.37355726
USA,End_Use_Industry_NatGas,kt,VOC,2030,9.959829525,9.959829525,9.959829525
USA,End_Use_Others_Bio_Mod,kt,CO,2000,0.100576189,0.100576189,0.100576189
USA,End_Use_Others_Bio_Mod,kt,NOX,2000,0.194663591,0.194663591,0.194663591
USA,End_Use_Others_Bio_Mod,kt,SO2,2000,0.08110983,0.08110983,0.08110983
USA,End_Use_Others_Bio_Mod,kt,VOC,2000,0.006488786,0.006488786,0.006488786
USA,End_Use_Others_Bio_Trad,kt,BC,2000,2.00283402,0.338937367,0.838106363
USA,End_Use_Others_Bio_Trad,kt,BC,2005,0.765661634,0.131537504,0.321774743
USA,End_Use_Others_Bio_Trad,kt,BC,2010,0.681764902,0.119694472,0.288315601
USA,End_Use_Others_Bio_Trad,kt,BC,2020,0.788813675,0.144574671,0.337846372
USA,End_Use_Others_Bio_Trad,kt,BC,2030,0.986456996,0.182572264,0.423737683
USA,End_Use_Others_Bio_Trad,kt,CO,2000,66.06262122,12.5634145,28.61317651
USA,End_Use_Others_Bio_Trad,kt,CO,2005,24.45168384,4.87570964,10.7485019
USA,End_Use_Others_Bio_Trad,kt,CO,2010,20.97276002,4.436723143,9.397534207
USA,End_Use_Others_Bio_Trad,kt,CO,2020,21.05624388,5.358959206,10.06814461
USA,End_Use_Others_Bio_Trad,kt,CO,2030,22.98102553,6.76741856,11.63150065
USA,End_Use_Others_Bio_Trad,kt,NOX,2000,1.25634145,1.25634145,1.25634145
USA,End_Use_Others_Bio_Trad,kt,NOX,2005,0.487570964,0.487570964,0.487570964
USA,End_Use_Others_Bio_Trad,kt,NOX,2010,0.443672314,0.443672314,0.443672314
USA,End_Use_Others_Bio_Trad,kt,NOX,2020,0.535895921,0.535895921,0.535895921
USA,End_Use_Others_Bio_Trad,kt,NOX,2030,0.676741856,0.676741856,0.676741856
USA,End_Use_Others_Bio_Trad,kt,OC,2000,5.373503031,0.313443014,1.831461019
USA,End_Use_Others_Bio_Trad,kt,OC,2005,1.960283124,0.121643453,0.673235355
USA,End_Use_Others_Bio_Trad,kt,OC,2010,1.651452031,0.110691236,0.572919474
USA,End_Use_Others_Bio_Trad,kt,OC,2020,1.530729944,0.133699985,0.552808973
USA,End_Use_Others_Bio_Trad,kt,OC,2030,1.5121496,0.168839456,0.571832499
USA,End_Use_Others_Bio_Trad,kt,SO2,2000,0.523475604,0.523475604,0.523475604
USA,End_Use_Others_Bio_Trad,kt,SO2,2005,0.203154568,0.203154568,0.203154568
USA,End_Use_Others_Bio_Trad,kt,SO2,2010,0.184863464,0.184863464,0.184863464
USA,End_Use_Others_Bio_Trad,kt,SO2,2020,0.223289967,0.223289967,0.223289967
USA,End_Use_Others_Bio_Trad,kt,SO2,2030,0.281975773,0.281975773,0.281975773
USA,End_Use_Others_Bio_Trad,kt,VOC,2000,28.75320624,1.960520832,9.998326454
USA,End_Use_Others_Bio_Trad,kt,VOC,2005,10.37083756,0.760854489,3.64384941
USA,End_Use_Others_Bio_Trad,kt,VOC,2010,8.609091532,0.692350646,3.067372912
USA,End_Use_Others_Bio_Trad,kt,VOC,2020,7.479097442,0.836265584,2.829115142
USA,End_Use_Others_Bio_Trad,kt,VOC,2030,6.784337106,1.056055666,2.774540098
USA,End_Use_Others_Coal,kt,BC,2005,1.298537194,1.214347009,1.239604064
USA,End_Use_Others_Coal,kt,BC,2010,0.664080068,0.621864518,0.634529183
USA,End_Use_Others_Coal,kt,BC,2020,0.576303311,0.535735889,0.547906115
USA,End_Use_Others_Coal,kt,BC,2030,0.223766893,0.199035714,0.206455068
USA,End_Use_Others_Coal,kt,CO,2005,30.2994468,9.225543118,15.54771422
USA,End_Use_Others_Coal,kt,CO,2010,15.01473263,5.105473229,8.078251049
USA,End_Use_Others_Coal,kt,CO,2020,13.02671752,4.711237976,7.205881839
USA,End_Use_Others_Coal,kt,CO,2030,3.898070296,2.330723926,2.800927837
USA,End_Use_Others_Coal,kt,NOX,2005,1.426170917,1.426170917,1.426170917
USA,End_Use_Others_Coal,kt,NOX,2010,0.848702043,0.848702043,0.848702043
USA,End_Use_Others_Coal,kt,NOX,2020,0.924905615,0.924905615,0.924905615
USA,End_Use_Others_Coal,kt,NOX,2030,0.838013097,0.838013097,0.838013097
USA,End_Use_Others_Coal,kt,OC,2005,1.080056008,0.629910241,0.764953971
USA,End_Use_Others_Coal,kt,OC,2010,0.52949269,0.328175767,0.388570844
USA,End_Use_Others_Coal,kt,OC,2020,0.454834391,0.280950159,0.333115429
USA,End_Use_Others_Coal,kt,OC,2030,0.150274922,0.092185242,0.109612146
USA,End_Use_Others_Coal,kt,SO2,2005,9.267536643,6.950652482,7.645717731
USA,End_Use_Others_Coal,kt,SO2,2010,5.515031328,4.136273496,4.549900845
USA,End_Use_Others_Coal,kt,SO2,2020,6.010216992,4.507662744,4.958429019
USA,End_Use_Others_Coal,kt,SO2,2030,5.445572471,4.084179353,4.492597288
USA,End_Use_Others_Coal,kt,VOC,2005,1.411909208,0.581610327,0.830699991
USA,End_Use_Others_Coal,kt,VOC,2010,0.665700665,0.335502526,0.434561968
USA,End_Use_Others_Coal,kt,VOC,2020,0.617374498,0.334916994,0.419654245
USA,End_Use_Others_Coal,kt,VOC,2030,0.321587526,0.230453602,0.257793779
USA,End_Use_Others_HLF,kt,BC,2000,18.06678922,0.332733612,5.652950294
USA,End_Use_Others_HLF,kt,BC,2005,20.09123423,0.37004147,6.286399298
USA,End_Use_Others_HLF,kt,BC,2010,18.44994164,0.358420262,5.785876676
USA,End_Use_Others_HLF,kt,BC,2020,11.02405607,0.334075358,3.541069571
USA,End_Use_Others_HLF,kt,BC,2030,2.961820154,0.267311987,1.075664437
USA,End_Use_Others_HLF,kt,CO,2000,132.8467154,49.7680758,74.69166767
USA,End_Use_Others_HLF,kt,CO,2005,147.4286814,55.34833651,82.97243997
USA,End_Use_Others_HLF,kt,CO,2010,143.3961695,54.29529126,81.02555474
USA,End_Use_Others_HLF,kt,CO,2020,102.3544123,51.35036324,66.65157795
USA,End_Use_Others_HLF,kt,CO,2030,51.33725879,41.14969221,44.20596219
USA,End_Use_Others_HLF,kt,NOX,2000,531.4655323,20.62925422,173.8801377
USA,End_Use_Others_HLF,kt,NOX,2005,591.0562677,22.94231565,193.3765013
USA,End_Use_Others_HLF,kt,NOX,2010,556.2615903,21.79568021,182.1354532
USA,End_Use_Others_HLF,kt,NOX,2020,360.7866588,19.85319196,122.133232
USA,End_Use_Others_HLF,kt,NOX,2030,157.9099207,15.84740587,58.46616031
USA,End_Use_Others_HLF,kt,OC,2000,12.6746634,0.213131402,3.951591001
USA,End_Use_Others_HLF,kt,OC,2005,14.09516428,0.237028826,4.394469462
USA,End_Use_Others_HLF,kt,OC,2010,12.94611014,0.233149173,4.047037463
USA,End_Use_Others_HLF,kt,OC,2020,7.733056222,0.221177884,2.474741385
USA,End_Use_Others_HLF,kt,OC,2030,2.070734393,0.177296222,0.745327673
USA,End_Use_Others_HLF,kt,SO2,2000,100.937753,1.97837996,31.66619188
USA,End_Use_Others_HLF,kt,SO2,2005,112.2554295,2.200206418,35.21677333
USA,End_Use_Others_HLF,kt,SO2,2010,42.95741409,1.822269508,14.16281288
USA,End_Use_Others_HLF,kt,SO2,2020,12.98708698,1.363611821,4.850654369
USA,End_Use_Others_HLF,kt,SO2,2030,10.28415496,1.063400209,3.829626635
USA,End_Use_Others_HLF,kt,VOC,2000,66.69542783,6.639822671,24.65650422
USA,End_Use_Others_HLF,kt,VOC,2005,74.17367306,7.384314818,27.42112229
USA,End_Use_Others_HLF,kt,VOC,2010,70.4821835,7.27644095,26.23816371
USA,End_Use_Others_HLF,kt,VOC,2020,49.22458745,6.916696214,19.60906358
USA,End_Use_Others_HLF,kt,VOC,2030,26.06547582,5.545551993,11.70152914
USA,End_Use_Others_LLF,kt,BC,2000,0.653257327,0.307035091,0.410901762
USA,End_Use_Others_LLF,kt,BC,2005,0.775866437,0.364719818,0.488063804
USA,End_Use_Others_LLF,kt,BC,2010,0.769807732,0.361763583,0.484176828
USA,End_Use_Others_LLF,kt,BC,2020,0.737371641,0.346406074,0.463695744
USA,End_Use_Others_LLF,kt,BC,2030,0.591653457,0.277940654,0.372054495
USA,End_Use_Others_LLF,kt,CO,2000,4247.598271,298.5285668,1483.249478
USA,End_Use_Others_LLF,kt,CO,2005,5044.117562,354.5093227,1761.391795
USA,End_Use_Others_LLF,kt,CO,2010,5005.78192,351.5609766,1747.82726
USA,End_Use_Others_LLF,kt,CO,2020,4795.977049,336.5573073,1674.38323
USA,End_Use_Others_LLF,kt,CO,2030,3848.293638,270.0320636,1343.510536
USA,End_Use_Others_LLF,kt,NOX,2000,113.2349736,4.014694519,36.78077824
USA,End_Use_Others_LLF,kt,NOX,2005,134.4690535,4.767539168,43.67799345
USA,End_Use_Others_LLF,kt,NOX,2010,132.9078527,4.349005946,42.91665998
USA,End_Use_Others_LLF,kt,NOX,2020,126.7666762,3.762132321,40.6634955
USA,End_Use_Others_LLF,kt,NOX,2030,101.6717023,2.986178261,32.59183546
USA,End_Use_Others_LLF,kt,OC,2000,2.180863253,0.21500117,0.804759795
USA,End_Use_Others_LLF,kt,OC,2005,2.592868718,0.258363706,0.95871521
USA,End_Use_Others_LLF,kt,OC,2010,2.571434176,0.254545095,0.949611819
USA,End_Use_Others_LLF,kt,OC,2020,2.461829549,0.241913256,0.907888144
USA,End_Use_Others_LLF,kt,OC,2030,1.975225669,0.193953299,0.72833501
USA,End_Use_Others_LLF,kt,SO2,2000,0.371253275,0.103950917,0.184141625
USA,End_Use_Others_LLF,kt,SO2,2005,0.622123164,0.174194486,0.308573089
USA,End_Use_Others_LLF,kt,SO2,2010,0.150629736,0.150629736,0.150629736
USA,End_Use_Others_LLF,kt,SO2,2020,0.120778487,0.120778487,0.120778487
USA,End_Use_Others_LLF,kt,SO2,2030,0.095018588,0.095018588,0.095018588
USA,End_Use_Others_LLF,kt,VOC,2000,132.584909,39.01138994,67.08344567
USA,End_Use_Others_LLF,kt,VOC,2005,179.4116921,64.47137145,98.95346764
USA,End_Use_Others_LLF,kt,VOC,2010,178.04236,63.96936708,98.19126496
USA,End_Use_Others_LLF,kt,VOC,2020,170.5740298,61.27553215,94.06508143
USA,End_Use_Others_LLF,kt,VOC,2030,136.8681671,49.16648468,75.47698941
USA,End_Use_Others_NatGas,kt,BC,2005,2.81E-10,2.81E-10,2.81E-10
USA,End_Use_Others_NatGas,kt,BC,2010,2.82E-10,2.82E-10,2.82E-10
USA,End_Use_Others_NatGas,kt,BC,2020,2.91E-10,2.91E-10,2.91E-10
USA,End_Use_Others_NatGas,kt,BC,2030,2.99E-10,2.99E-10,2.99E-10
USA,End_Use_Others_NatGas,kt,CO,2005,1.30E-06,1.30E-06,1.30E-06
USA,End_Use_Others_NatGas,kt,CO,2010,1.31E-06,1.31E-06,1.31E-06
USA,End_Use_Others_NatGas,kt,CO,2020,1.34E-06,1.34E-06,1.34E-06
USA,End_Use_Others_NatGas,kt,CO,2030,1.38E-06,1.38E-06,1.38E-06
USA,End_Use_Others_NatGas,kt,NOX,2005,3.35E-06,1.67E-06,2.18E-06
USA,End_Use_Others_NatGas,kt,NOX,2010,3.37E-06,1.68E-06,2.19E-06
USA,End_Use_Others_NatGas,kt,NOX,2020,3.47E-06,1.74E-06,2.26E-06
USA,End_Use_Others_NatGas,kt,NOX,2030,3.57E-06,1.79E-06,2.32E-06
USA,End_Use_Others_NatGas,kt,OC,2005,3.14E-09,3.14E-09,3.14E-09
USA,End_Use_Others_NatGas,kt,OC,2010,3.16E-09,3.16E-09,3.16E-09
USA,End_Use_Others_NatGas,kt,OC,2020,3.25E-09,3.25E-09,3.25E-09
USA,End_Use_Others_NatGas,kt,OC,2030,3.35E-09,3.35E-09,3.35E-09
USA,End_Use_Others_NatGas,kt,VOC,2005,8.37E-08,8.37E-08,8.37E-08
USA,End_Use_Others_NatGas,kt,VOC,2010,8.42E-08,8.42E-08,8.42E-08
USA,End_Use_Others_NatGas,kt,VOC,2020,8.68E-08,8.68E-08,8.68E-08
USA,End_Use_Others_NatGas,kt,VOC,2030,8.93E-08,8.93E-08,8.93E-08
USA,End_Use_Residential_Bio_Trad,kt,BC,2000,41.53927094,7.029644479,17.38253242
USA,End_Use_Residential_Bio_Trad,kt,BC,2005,47.48580375,8.157864815,19.9562465
USA,End_Use_Residential_Bio_Trad,kt,BC,2010,41.85976073,7.349134463,17.70232234
USA,End_Use_Residential_Bio_Trad,kt,BC,2020,46.47559341,8.518099844,19.90534791
USA,End_Use_Residential_Bio_Trad,kt,BC,2030,56.28502869,10.41716481,24.17752398
USA,End_Use_Residential_Bio_Trad,kt,CO,2000,1370.155038,260.5683115,593.4443295
USA,End_Use_Residential_Bio_Trad,kt,CO,2005,1516.47648,302.3881317,666.6146363
USA,End_Use_Residential_Bio_Trad,kt,CO,2010,1287.708877,272.4108686,577.000271
USA,End_Use_Residential_Bio_Trad,kt,CO,2020,1240.598966,315.7409881,593.1983813
USA,End_Use_Residential_Bio_Trad,kt,CO,2030,1311.245889,386.1337589,663.667398
USA,End_Use_Residential_Bio_Trad,kt,NOX,2000,26.05683115,26.05683115,26.05683115
USA,End_Use_Residential_Bio_Trad,kt,NOX,2005,30.23881317,30.23881317,30.23881317
USA,End_Use_Residential_Bio_Trad,kt,NOX,2010,27.24108686,27.24108686,27.24108686
USA,End_Use_Residential_Bio_Trad,kt,NOX,2020,31.57409881,31.57409881,31.57409881
USA,End_Use_Residential_Bio_Trad,kt,NOX,2030,38.61337589,38.61337589,38.61337589
USA,End_Use_Residential_Bio_Trad,kt,OC,2000,111.4477766,6.500885329,37.9849527
USA,End_Use_Residential_Bio_Trad,kt,OC,2005,121.5754003,7.544242649,41.75358996
USA,End_Use_Residential_Bio_Trad,kt,OC,2010,101.397691,6.796343762,35.17674793
USA,End_Use_Residential_Bio_Trad,kt,OC,2020,90.18806945,7.877381347,32.57058778
USA,End_Use_Residential_Bio_Trad,kt,OC,2030,86.27987227,9.633601542,32.62748276
USA,End_Use_Residential_Bio_Trad,kt,SO2,2000,10.85701298,10.85701298,10.85701298
USA,End_Use_Residential_Bio_Trad,kt,SO2,2005,12.59950549,12.59950549,12.59950549
USA,End_Use_Residential_Bio_Trad,kt,SO2,2010,11.35045286,11.35045286,11.35045286
USA,End_Use_Residential_Bio_Trad,kt,SO2,2020,13.1558745,13.1558745,13.1558745
USA,End_Use_Residential_Bio_Trad,kt,SO2,2030,16.08890662,16.08890662,16.08890662
USA,End_Use_Residential_Bio_Trad,kt,VOC,2000,596.3485805,40.66168501,207.3677537
USA,End_Use_Residential_Bio_Trad,kt,VOC,2005,643.1921556,47.18766795,225.9890142
USA,End_Use_Residential_Bio_Trad,kt,VOC,2010,528.5905895,42.50971604,188.3339781
USA,End_Use_Residential_Bio_Trad,kt,VOC,2020,440.6560165,49.27138119,166.6867718
USA,End_Use_Residential_Bio_Trad,kt,VOC,2030,387.0990933,60.25617307,158.3090491
USA,End_Use_Residential_Coal,kt,BC,2000,10.19556894,9.625177325,9.796294808
USA,End_Use_Residential_Coal,kt,CO,2000,235.1654412,57.17553009,110.5725034
USA,End_Use_Residential_Coal,kt,NOX,2000,4.545632206,4.545632206,4.545632206
USA,End_Use_Residential_Coal,kt,OC,2000,8.142363689,4.381989447,5.510101719
USA,End_Use_Residential_Coal,kt,SO2,2000,29.53840423,22.15380317,24.36918349
USA,End_Use_Residential_Coal,kt,VOC,2000,9.403776626,2.148521472,4.325098019
USA,End_Use_Residential_HLF,kt,BC,2000,0.446113355,0.434674551,0.438106192
USA,End_Use_Residential_HLF,kt,BC,2005,0.387768805,0.387768805,0.387768805
USA,End_Use_Residential_HLF,kt,BC,2010,0.312344797,0.312344797,0.312344797
USA,End_Use_Residential_HLF,kt,BC,2020,0.217465932,0.217465932,0.217465932
USA,End_Use_Residential_HLF,kt,BC,2030,0.163552969,0.163552969,0.163552969
USA,End_Use_Residential_HLF,kt,CO,2000,34.04253108,31.28232586,32.11038742
USA,End_Use_Residential_HLF,kt,CO,2005,27.90664896,27.90664896,27.90664896
USA,End_Use_Residential_HLF,kt,CO,2010,22.47859161,22.47859161,22.47859161
USA,End_Use_Residential_HLF,kt,CO,2020,15.65042197,15.65042197,15.65042197
USA,End_Use_Residential_HLF,kt,CO,2030,11.77045506,11.77045506,11.77045506
USA,End_Use_Residential_HLF,kt,NOX,2000,68.47020707,47.92914495,54.09146359
USA,End_Use_Residential_HLF,kt,NOX,2005,61.08158458,42.75710921,48.25445182
USA,End_Use_Residential_HLF,kt,NOX,2010,49.2007477,34.44052339,38.86859069
USA,End_Use_Residential_HLF,kt,NOX,2020,34.25536957,23.9787587,27.06174196
USA,End_Use_Residential_HLF,kt,NOX,2030,25.76296594,18.03407616,20.35274309
USA,End_Use_Residential_HLF,kt,OC,2000,0.108668638,0.102949236,0.104665056
USA,End_Use_Residential_HLF,kt,OC,2005,0.09183998,0.09183998,0.09183998
USA,End_Use_Residential_HLF,kt,OC,2010,0.073976399,0.073976399,0.073976399
USA,End_Use_Residential_HLF,kt,OC,2020,0.051505089,0.051505089,0.051505089
USA,End_Use_Residential_HLF,kt,OC,2030,0.038736229,0.038736229,0.038736229
USA,End_Use_Residential_HLF,kt,SO2,2000,197.6622606,17.78960345,71.7514006
USA,End_Use_Residential_HLF,kt,SO2,2005,176.332519,15.86992671,64.0087044
USA,End_Use_Residential_HLF,kt,SO2,2010,56.81379643,12.7831042,25.99231186
USA,End_Use_Residential_HLF,kt,SO2,2020,39.55585401,8.900067151,18.09680321
USA,End_Use_Residential_HLF,kt,SO2,2030,29.7493833,6.693611243,13.61034286
USA,End_Use_Residential_HLF,kt,VOC,2000,2.567632765,2.567632765,2.567632765
USA,End_Use_Residential_HLF,kt,VOC,2005,2.290559422,2.290559422,2.290559422
USA,End_Use_Residential_HLF,kt,VOC,2010,1.845028039,1.845028039,1.845028039
USA,End_Use_Residential_HLF,kt,VOC,2020,1.284576359,1.284576359,1.284576359
USA,End_Use_Residential_HLF,kt,VOC,2030,0.966111223,0.966111223,0.966111223
USA,End_Use_Residential_LLF,kt,BC,2000,0.011218003,0.011218003,0.011218003
USA,End_Use_Residential_LLF,kt,BC,2005,0.010021183,0.010021183,0.010021183
USA,End_Use_Residential_LLF,kt,BC,2010,0.008071986,0.008071986,0.008071986
USA,End_Use_Residential_LLF,kt,BC,2020,0.005620013,0.005620013,0.005620013
USA,End_Use_Residential_LLF,kt,BC,2030,0.00422673,0.00422673,0.00422673
USA,End_Use_Residential_LLF,kt,CO,2000,19.77742999,19.77742999,19.77742999
USA,End_Use_Residential_LLF,kt,CO,2005,17.66505235,17.66505235,17.66505235
USA,End_Use_Residential_LLF,kt,CO,2010,14.22906413,14.22906413,14.22906413
USA,End_Use_Residential_LLF,kt,CO,2020,9.906797621,9.906797621,9.906797621
USA,End_Use_Residential_LLF,kt,CO,2030,7.450758608,7.450758608,7.450758608
USA,End_Use_Residential_LLF,kt,NOX,2000,39.55485999,27.68840199,31.24833939
USA,End_Use_Residential_LLF,kt,NOX,2005,35.33010471,24.7310733,27.91078272
USA,End_Use_Residential_LLF,kt,NOX,2010,28.45812826,19.92068978,22.48192132
