# File: USDA_InternationAgProductivity_LaborCapital.csv
# Title: USDA Internation Ag Productivity: Labor and Capital inputs by ISO, 1961-2023
# Units: 1000 persons or million 2015 USD
# Description:  Data is downloaded from USDA and preprocessed to keep labor_Q and capital_Q
# Data source:https://www.ers.usda.gov/data-products/international-agricultural-productivity
# Date of CSV last update: 2026-03-04
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
fao_area_code,iso,variable,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
93,hti,Capital_Q_Mil2015USD,1640.5617,1708.0128,1774.88,1846.2742,1919.1479,1979.7563,2054.754,2130.7746,2192.4299,2278.4014,2387.1553,2461.2024,2494.2847,2500.65,2533.0287,2598.1392,2661.3843,2740.1396,2805.2411,2837.0373,2890.1999,2927.6876,3004.2027,3074.6784,3110.6411,3114.5449,3113.161,3117.0704,3111.886,2891.2159,2807.275,2884.5757,2748.1365,2665.6897,2585.5502,2546.7461,2549.6044,2549.9848,2598.5041,2693.2852,2747.2017,2751.5754,2709.864,2708.2045,2758.1309,2782.9464,2904.5488,2982.0183,3028.6319,3048.7404,3041.4791,3019.9257,3020.4137,3037.496,3052.2289,3090.3185,3129.2547,3155.5795,3186.8167,3146.9066,3085.0904,3018.9615,2941.6815
93,hti,Labor_Q_ThousPPL,1130.5688,1137.0963,1144.2766,1150.8041,1157.9844,1164.5119,1171.6922,1177.567,1183.4418,1188.6638,1192.5803,1196.4969,1199.1079,1203.0244,1207.5937,1212.8157,1218.6905,1225.218,1233.7038,1242.1896,1253.2864,1265.036,1277.4383,1289.8406,1301.5901,1312.687,1323.7838,1333.5751,1343.3664,1352.5049,1370.782,1389.18,1404.517,1419.514,1437.605,1451.074,1466.405,1477.521,1490.796,1479.25,1484.51,1486.984,1492.401,1505.177,1525.702,1543.937,1566.262,1617.504,1668.649,1702.497,1741.126,1773.512,1799.04,1824.065,1844.089,1860.215,1879.823,1900.934,1912.812,1899.931,1941.955,1962.424,1985.026
95,hnd,Capital_Q_Mil2015USD,1169.9922,1184.7207,1197.3857,1262.7649,1370.0372,1416.7082,2074.4724,2364.4518,2624.287,2871.6385,3088.8029,3306.564,3485.42,3764.5646,3842.8655,3920.2829,4005.8565,4091.6956,4182.8554,4314.4364,4419.9867,4520.2118,4962.4052,5194.1675,5258.931,5313.1079,5357.7114,5409.4628,5431.9865,5539.1921,5602.7779,5621.1275,5437.1099,5633.8314,5505.7028,5605.4308,5744.6429,5884.9423,6044.8604,6184.2216,6359.4045,6535.7533,6713.9226,6871.178,7038.707,7192.8774,7398.4308,7638.5215,7816.3075,8011.4203,8207.872,8433.8741000000009,8764.1499,9116.6354,9489.2436,9880.3097,10234.8985,10588.5419,10916.3655,11226.2825,11587.7899,12041.8426,12637.4626
95,hnd,Labor_Q_ThousPPL,487.4231,497.8746,509.2764,519.7279,530.1795,539.6809,548.2322,555.8333,564.3846,573.886,580.537,588.1382,595.7393,604.2906,613.792,622.3433,632.7949,642.2963,652.7479,662.2493,665.0997,667,668.9003,668.9003,668.9003,667.9501,666.0499,663.1994,659.3989,653.698,660.349,698.077,718.021,726.44,753.059,790.98,800.224,767.972,804.147,838.177,876.111,943.913,918.24,872.939,857.173,937.693,913.739,961.701,1048.106,1121.152,1076.194,1145.397,1157.636,1003.953,1038.756,999.344,1236.453,1272.79,1270.424,928.617,1032.005,1055.478,892.84
97,hun,Capital_Q_Mil2015USD,24704.5845,25501.6958,24926.5907,26879.6771,28265.7231,26954.4881,27721.0639,28735.1566,26335.6548,27375.6201,29223.9216,27905.8405,26439.3317,27984.3844,28822.7915,26624.0959,28011.7162,28371.5836,28700.8801,28649.1982,28588.3223,28789.8815,29505.7594,29914.0112,29014.1344,27014.3303,27423.5207,26441.3279,26206.6788,24733.3868,29348.862,25806.0151,23821.4733,21930.0307,20821.6919,21213.9297,22025.7711,22833.1696,24343.4175,24132.7734,23734.7059,23570.1296,23845.4136,23623.1526,23541.9964,23424.7957,23921.0474,24398.0542,24119.2553,23859.8356,23619.6011,23384.1701,22906.4213,23044.692,22940.4026,22591.869,22914.7528,23423.6347,23990.0314,24097.1323,24737.9168,25259.1411,25892.0111
97,hun,Labor_Q_ThousPPL,1891.1044,1876.4177,1789.8301,1756.4114,1428.3796,1412.495,1397.0237,1385.2262,1365.7556,1331.393,1302.2097,1270.5481,1225.7712,1185.757,1155.7031,1126.1538,1109.0413,1103.7252,1123.8272,1112.5,1119.7,1157.6,1154.6,1131.4,1089,1043.4,1006.5,978.6,952.2,906.7,760.1,460.1,349.4,327.6,295.1,294.624,279.616,267.273,263.191,246.001,238.753,236.607,211.169,204.855,189.86,187.136,178.96,166.038,172.735,169.472,183.66,193.798,185.97,190.993,205.989,219.14,222.691,218.787,212.72,210.076,202.257,203.594,208.579
98,hrv,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489.6362,3561.2078,3498.1671,3327.1684,3376.6786,3499.9135,3816.1353,3766.7739,2926.4639,2792.3546,2692.7078,2615.2067,2513.7369,2682.3609,2685.8935,2575.4233,2619.8496,2594.092,2511.3042,2488.7983,2309.4281,2186.3269,2020.0378,1932.9477,1899.4851,1908.7439,1916.1698,1986.2688,2055.6035,2163.0686,2399.7289,2751.0189
98,hrv,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.73,420.877,403.185,385.943,367.33,321.779,301.623,281.86,261.266,251.5,245.805,271.052,280.532,289.062,240.022,214.522,227.045,234.148,241.127,236.767,191.332,163.673,148.03,145.466,119.507,111.165,100.314,100.505,103.193,109.653,96.727,76.768
99,isl,Capital_Q_Mil2015USD,1605.0649,1672.0252,1802.755,1819.3258,1939.0345,2089.2025,2203.5302,2277.2394,2272.9285,2259.6962,2297.5071,2381.965,2463.7275,2525.9085,2580.433,2614.5875,2669.1288,2733.6651,2802.3565,2832.502,2898.3705,2921.3797,2968.8376,2987.6825,2855.4649,2838.0537,2774.7756,2591.7774,2480.3429,2498.5924,2431.4658,2365.9215,2293.7363,2276.2284,2286.0937,2270.7932,2210.5651,2351.4591,2333.241,2384.8502,2477.7251,2385.6979,2302.9336,2228.5182,2169.7527,2199.7075,2170.7553,2297.3955,2362.6585,2302.0813,2236.1325,2260.9517,2168.4964,2198.1409,2280.3589,2306.7269,2371.7491,2373.0891,2486.8173,2554.5599,2651.5834,2665.2937,2629.7537
99,isl,Labor_Q_ThousPPL,15.7839,15.7839,15.7839,15.7839,15.7839,15.7839,15.7839,14.8555,14.8555,14.8555,14.8555,13.927,13.927,13.927,13.927,12.9985,12.9985,12.0701,12.0701,11.1416,11.1416,12.0701,12.0701,12.0701,12.9985,12.9985,12.9985,13.927,13.927,14.8555,13.927,14.299,12.552,12.47,13.374,13.976,12.631,12.502,13.428,13.634,12.164,11.507,10.985,9.877,10.403,10.582,10.36,8.14,8.002,9.238,9.089,9.283,7.673,8.039,7.762,7.404,7.266,7.973,8.095,7.859,8.054,8.593,8.294
100,ind,Capital_Q_Mil2015USD,94529.1906,94049.6476,94125.2838,95209.9511,95469.2511,96465.3167,97033.5329,97866.6523,98588.4426,99085.7535,100961.1774,102208.1503,102909.868,103979.3717,105002.0714,106334.8579,107616.4001,109707.1954,112139.4078,113881.1387,120023.0349,124509.2027,127958.1672,131542.9795,132246.5685,133481.3057,133663.209,142491.5648,149743.0953,152775.827,158277.8107,164848.513,168426.9269,173440.6227,175896.7294,185474.8687,194554.0703,203408.2903,213594.5593,222439.1982,235308.9311,247045.4667,257242.6283,239041.8665,249674.9809,264288.864,279872.1759,306735.8352,348193.7447,379806.0712,403659.3747,440853.5125,471484.3393,498649.7423,518920.523,544287.2873,569675.0816,598410.878,626935.612,659386.168,694727.5763,737729.3239,789544.4039
100,ind,Labor_Q_ThousPPL,121168.2176,122762.7021,124406.0053,126092.6154,127820.1704,129588.6702,131398.9021,133254.0158,135156.3736,137110.6996,139409.1194,141765.8068,144185.4861,146675.244,149237.4426,151874.4443,154579.1623,157342.9353,160151.5901,162994.1031,164858.6656,166724.8029,168590.1528,170453.9279,172313.7661,174162.5806,175997.2219,177817.6901,179628.7094,181430.28,184629.485,188732.676,192796.676,197086.853,202067.722,207333.917,212101.156,216854.718,221247.437,225689.759,227575.835,228641.211,229995.57,230553.399,231351.849,229754.733,227737.932,225374.826,222914.372,220449.953,213991.158,207002.244,206527.47,205598.355,204476.299,203274.322,201868.928,199959.11,201952.911,219212.132,227113.223,232080.243,245587.979
101,idn,Capital_Q_Mil2015USD,31859.0409,33178.7578,33883.6538,33802.7269,35596.1712,35115.9262,33776.0943,38485.3066,34347.2069,33670.7718,34768.5562,34954.4752,33095.0422,34088.5015,33707.5801,33838.0236,34465.1549,35885.7272,36671.9826,38052.3439,39654.9716,40764.5803,48280.3202,53706.4308,57047.3187,60832.19,61921.5216,63440.442,66493.381,70542.2616,74849.74,80131.766,80896.2106,87631.2323,90785.7471,95334.5278,100504.1804,103335.5765,106713.2723,109522.1841,112633.5865,116307.7773,119548.99280000001,122476.6409,125111.9501,127639.0814,131126.158,135664.5598,140008.592,144795.7967,149929.8642,155514.4797,161765.2563,168187.1945,175296.3417,182481.7733,190289.4029,198279.4476,206367.277,214583.7354,222921.7579,230973.6704,239205.7304
101,idn,Labor_Q_ThousPPL,24244.3872,24424.2883,24605.5243,24788.1051,24972.0407,25157.3412,25344.0167,25532.0774,25721.5336,25912.3955,26104.6738,25838.9573,27530.6025,27832.6936,27129.0199,27687.5084,27330.2733,28008.903,28350.7968,29069,30331.157,31593.314,32420.9422,33270.2512,34141.809,37644.472,38722.089,40558,41284.2,40559.333,39641.414,40385.391,38511.117,36512.095,35233,35011.4635,34789.927,39414.765,38378.133,40676.713,39743.908,40633.627,43042.104,40608.019,41309.776,40136.242,41206.474,42010.67,42320.666,42160.374,40809.426,40794.598,39992.49,39904.349,38936.566,38034.912,37804.198,37639.255,37885.698,38794.116,37833.56,39595.586,40072.905
102,irn,Capital_Q_Mil2015USD,9818.7418,10362.2418,9790.2124,9902.6805,10122.8072,10200.4284,10603.9156,10841.0918,10958.6068,11196.2224,11453.756,11677.1122,12686.374,13529.0038,13775.1019,14468.9486,15118.8626,15862.7946,16236.4348,16413.14,17427.9584,17822.4952,19545.9016,21490.1189,23341.6889,25591.2799,26183.4426,26574.9398,29163.0627,29448.8633,29062.2627,30880.4325,30994.8576,31505.2136,31858.1125,31735.5829,31607.566,31802.0425,31832.4823,31875.5341,32088.9149,32304.392,32562.0444,32973.9286,33366.8438,33952.4831,34878.7784,35627.4326,36745.8292,37869.818,38538.1034,39391.2355,40756.683,42449.9237,43938.1614,45448.304,46868.3419,47980.1347,49310.4045,49938.0651,50747.1252,51825.9832,53017.6632
102,irn,Labor_Q_ThousPPL,2645.2556,2653.4706,2661.6857,2669.9008,2679.3797,2688.8587,2699.6015,2709.7123,2718.5593,2725.5106,2743.2046,2760.2667,2776.6968,2793.7589,2811.4529000000002,2828.515,2845.5771,2865.7988,2892.9718,2928.9918,2992.1847,3061.6969,3133.7368,3201.3532,3260.7546,3311.3089,3353.0162,3384.6127,3404.8344,3414.3134,3480.034,3513.673,3476.524,3453.961,3490.358,3499.467,3603.756,3703.644,3821.381,3905.24,4009.11,4049.512,4159.999,4386.707,4490.937,4494.102,4440.801,4245.689,4282.837,3923.267,3737.615,4104.048,3887.991,3860.431,4032.735,4021.79,4166.73,4250.607,4419.577,4178.039,3907.482,3702.555,3688.77
103,irq,Capital_Q_Mil2015USD,3146.8314,3218.2168,3331.8348,3416.4733,3459.9604,3727.7187,3935.0479,4177.0354,4394.9715,4690.8368,4660.5705,4669.6786,4638.9936,4635.5979,4480.0228,4338.5503,4342.3094,4273.6569,4259.1857,4528.7371,4838.0187,5295.5778,5473.9149,5429.9463,5456.3633,5648.3066,5645.4422,5621.5754,5829.4249,5631.461,3806.1506,4277.0829,4693.2123,4522.8234,4772.1581,4748.7616,4684.4469,4620.7064,4499.6226,4386.6811,4488.1001,4571.4464,4448.188,4212.0882,4225.1759,4643.9298,4380.8345,4154.7346,3916.4124,3962.0915,4069.4316,4625.143,4794.9353,4820.9187,4709.0265,4733.558,5046.9925,5013.3341,5229.1087,5091.6145,4984.0394,4946.5263,4876.2963
103,irq,Labor_Q_ThousPPL,1228.5274,1245.6034,1262.6795,1280.7042,1298.729,1316.7537,1335.7271,1355.6491,1375.5712,1395.4933,1369.8792,1341.4191,1310.113,1275.9609,1238.9628,1198.17,1153.5825,1106.149,1053.9721,997.052,979.0272,959.1052,936.3371,910.723,883.2116,852.8541,819.6507,784.5499,749.4491,712.451,706.759,730.712,765.021,801.056,820.341,826.381,815.511,790.121,786.946,770.647,773.42,802.603,830.507,827.425,846.716,833.253,800.496,790,792.732,793.955,796.674,788.589,802.009,828.276,824.347,801.668,780.55,783.756,761.692,749.939,764.49,792.245,814.69
104,irl,Capital_Q_Mil2015USD,6283.6317,6483.1469,6805.9649,7108.3205,7605.6348,8100.0196,8303.7977,8647.9494,9085.1943,9572.4043,10037.7669,10323.4923,10842.3983,11612.76,12095.8754,12254.4232,12570.635,12879.7871,13097.141,13657.5227,13566.5422,13638.1018,13788.4186,13988.1795,14192.4159,14303.2014,14353.2228,14477.4651,14701.6375,14441.4472,14704.702,14888.1602,15097.0847,15255.4224,15431.7412,15413.8277,14111.5838,12731.5208,12031.6974,11279.7319,10672.5793,9915.0133,8987.9845,8637.2092,8067.7437,8137.8818,8647.5921,10832.5389,10658.1771,10373.5997,10897.4395,10998.8898,10590.8627,10867.9661,11307.4515,10877.2486,11094.3575,1061.196,11465.0711,12070.0563,12307.7048,12959.3082,13929.4282
104,irl,Labor_Q_ThousPPL,518.1887,492.615,484.7137,470.9887,451.8431,440.1456,385.5267,413.0257,399.116,380.1979,368.4339,359.3479,348.4,333.4,324.7,321.8,318.9,316.1,313.2,310.3,298.9,287.5,276.1,276,275.8,265.2,254.5,250.6,261.6,257.6,253.7,249.8,242.9,235.1,221.9,232.2,214.3,208.9,191.7,171.7,153.3,158.3,164.2,160,155.7,152.9,150.2,147.9,146.5,165.46,165.46,165.46,163.63,163.63,163.63,160.7,159.26,158.42,157.78,156.94,156.94,156.94,156.94
105,isr,Capital_Q_Mil2015USD,2290.8972,2382.4442,2435.8501,2249.5881,2270.0676,2249.3455,2320.4924,2456.7248,2510.9531,2576.7121,2613.5181,2691.2743,2858.3628,3056.2591,3660.868,3876.1722,4015.5668,4100.9295,4183.7151,4327.0889,4072.4006,4223.1227,4494.0211,4417.6826,4400.3076,4368.1497,4396.7413,4447.427,4361.6861,4203.0786,4255.9462,4276.1296,4287.0138,4402.6306,4373.5255,4441.4051,4445.1325,4497.9574,4262.9806,4403.115,4554.5828,4682.4177,4874.5469,5037.7587,5301.2372,5624.3946,6255.1627,6514.4475,6228.7119,6488.7458,6610.4587,6638.9485,6372.4162,6334.354,6160.8837,6087.3537,6117.9997,6057.931,5979.908,5976.4109,6237.5187,6430.7956,6340.2556
105,isr,Labor_Q_ThousPPL,95.6476,96.5171,97.3867,97.3867,97.3867,96.5171,94.7781,93.039,91.3,84.8,84.5,83.4,82.1,71.5,71.6,72.2,72.6,73.9,72.1,79.2,76.8,73,73.7,72.1,72.1,70,72,66.8,67.6,61.7,55.6,57.8,62,62.3,57.39,51.16,48.92,47.64,49.82,47.95,45.11,45.18,43.43,49,50.09,45.53,43.42,47.94,47.97,47.81,42.56,36.028,41.938,38.657,36.328,37.136,37.382,34.91,35.44,34.938,30.577,31.603,33.953
106,ita,Capital_Q_Mil2015USD,57177.116,62247.1998,67387.1179,72930.9518,80206.9758,86361.7177,93546.83,98630.8958,105508.2335,109842.0826,114119.8226,119244.2266,125722.9124,130411.5095,135060.9489,141588.7129,147945.1607,153353.1323,160217.7913,168834.1498,173176.035,177541.3342,178478.3726,185926.7064,189396.1411,194271.4582,199800.1228,205942.4849,210143.3503,199960.1149,202197.617,205727.0554,208789.5881,212559.2337,215769.8537,213380.3011,211985.008,210757.1693,208780.4736,208966.855,208316.3861,207304.7994,207336.4602,207779.0425,208096.1041,208044.0419,207565.5057,205297.6678,202741.838,200553.8103,199657.9818,194883.4428,188885.5296,182981.1949,175804.4968,172018.5516,169195.2881,168376.6885,166506.2157,163762.4689,164107.3034,165198.6254,166905.3554
106,ita,Labor_Q_ThousPPL,6904.2848,6450.0551,5859.9207,5508.9919,5491.5244,5159.8142,5041.5595,4695.6691,4438.5555,4061.9949,4057.7385,3729.5927,3619.1298,3504.4105,3320.2719,3280.8498,3125.5937,3071.8823,2980.6744,2894.939,2706.3413,2522,2499.4007,2342.1177,2197.9079,2119.8745,2029.2746,1896.4151,1787.8777,1895.75,1823,1662.65,1447.876,1391.349,1314.611,1231.232,1186.551,1173.3,1117.087,1094.756,1113.083,1071.143,1039.776,927.129,940.71,972.328,908.213,854.124,837.739,848.827,831.762,833.215,799.154,811.614,842.716,884,870.878,859.413,897.295,907.332,913.474,874.935,847.552
107,civ,Capital_Q_Mil2015USD,952.0602,1078.5283,1165.3766,1210.4774,1297.54,1367.0857,1454.1669,1544.9041,1651.1086,1719.986,1779.9225,1864.8338,1938.5004,1997.9684,2096.6779,2283.8682,2476.2814,2613.6849,2786.0243,2908.4207,3034.1339,3175.3129,3195.2741,3341.3768,3364.165,3603.6012,3664.5587,3873.3057,4047.1232,4210.447,4333.4614,4456.7256,4556.8286,4661.2658,4766.9689,4743.8029,4713.4172,4709.2806,4699.1604,4634.9228,4628.2298,4658.3104,4686.6477,4655.3092,4606.4895,4575.5168,4551.8408,4565.9389,4584.2478,4707.9885,4776.3091,4880.51,5066.4875,5343.7062,5803.8178,6297.5775,6802.7763,7381.1738,7957.0103,8635.3437,9135.4696,9658.5414,10304.0014
107,civ,Labor_Q_ThousPPL,1016.1339,1039.3641,1064.0931,1090.3207,1118.7964,1150.2696,1183.9909,1219.2109,1255.1802,1291.8989,1322.6227,1354.0959,1386.3184,1420.0397,1456.7584,1495.7252,1536.1907,1578.1549,1621.6179,1665.8302,1725.0297,1785.728,1847.1756,1908.6233,1967.8228,2026.273,2083.2244,2137.9278,2190.3831,2241.3397,2285.552,2375.128,2493.176,2612.649,2736.728,2835.345,2926.326,3019.473,3089.58,3145.979,3214.458,3278.83,3339.98,3368.175,3409.49,3460.643,3499.403,3574.218,3662.791,3754.549,3852.977,3881.92,4022.334,4095.882,4144.232,4198.712,4125.156,4422.335,4718.601,4894.635,5142.704,5304.671,5400.156
108,kaz,Capital_Q_Mil2015USD,7533.7138,7894.9356,8157.7004,7863.1752,7829.4219,8205.0382,8409.8316,8454.0154,8492.043,8392.4863,8776.0802,9011.7332,9085.484,9297.7566,9521.7485,9465.203,9470.8727,9677.6716,9830.2524,9945.4616,10171.929,10330.9622,10463.728,10597.556,10565.6173,10588.856,10821.17,10743.3081,10869.8998,10866.5848,10773.4663,10651.1352,10413.0357,9906.1585,8438.9583,8649.4812,8865.2559,9086.4135,9313.0881,9545.4175,9290.6956,9055.3299,8865.2559,8719.0781,8615.5364,8554.4493,8587.624,8635.0755,8727.1705,8732.4113,8814.3731,8897.726,9039.1804,9186.6646,9387.99,9566.3356,9773.6259,9997.9845,10301.8895,10718.6809,11125.9259,11591.1139,11194.1939
108,kaz,Labor_Q_ThousPPL,2136.5159,2099.8956,2059.6358,2015.1204,1966.0134,2002.5118,2039.0101,2075.3601,2111.8584,2148.3567,1882.7795,1889.9011,1951.4735,1963.3428,2278.9198,2005.6275,2001.9183,2161.1163,2320.7594,2480.6992,2512.8139,2563.7156,2597.2755,2631.7988,2643.5206,2632.7622,2696.831,2758.0095,2668.8913,2750.302,2989.717,3005.926,3016.141,2820.2,2683.142,2583.404,2538.644,2507.847,2492.799,2510.609,2552.554,2609.219,2632.334,2524.603,2484.395,2461.209,2486.945,2455.353,2396.464,2390.533,2276.807,2228.125,2137.837,1961.418,1627.54,1483.997,1417.49,1327.61,1293.214,1257.49,1244.495,1191.045,1179.921
109,jam,Capital_Q_Mil2015USD,307.6469,321.7105,338.4583,421.5636,484.073,545.1612,298.1178,305.9334,318.0055,337.6104,343.7442,345.9821,358.2318,388.8378,407.7995,419.6203,428.7573,427.5735,435.1884,446.2491,446.1006,455.4409,478.4808,490.2769,475.4584,494.9014,500.7481,492.2753,496.8498,524.2218,531.1366,553.5367,549.1253,541.5524,541.2535,549.0514,556.7801,565.3239,569.3848,576.8387,585.1648,593.0019,598.9754,607.5696,620.8344,627.7275,634.7254,645.1547,649.0685,647.8575,649.9542,649.9282,651.1057,649.7996,649.4821,648.061,650.7728,654.6567,662.36,674.3139,685.4004,696.2667,705.6367
109,jam,Labor_Q_ThousPPL,283.879,279.7043,275.5296,272.3986,268.2239,264.0492,259.8745,255.6998,251.5251,247.3504,253.6125,259.8745,266.1365,272.3986,278.6606,284.9227,291.1847,297.4467,303.7088,311.0145,311.0145,312.0581,312.0581,311.0145,308.9271,305.7961,302.6651,297.4467,293.272,289.0973,287.01,284.387,256.907,250.963,244.639,239.797,226.074,224.706,221.356,225.678,226.32,221.283,226.158,207.708,205.639,209.692,204.572,204.702,201.218,198.99,200.882,207.652,213.326,222.839,227.469,215.073,223.102,222.289,215.795,217.22,222.396,220.087,217.749
110,jpn,Capital_Q_Mil2015USD,88105.3988,101217.6915,105473.49280000001,111708.4879,113719.736,116378.9313,125965.3423,132347.784,142779.0659,153016.2565,158038.9233,157117.1153,161363.4537,169540.4152,168656.8715,170297.0262,180277.7725,190060.7212,197727.5556,206588.604,209497.5804,214943.3165,220045.1667,225404.4113,230466.0965,234328.9246,236511.3718,238644.3628,239547.4282,239803.7122,236309.927,237118.4269,236854.2268,233037.5917,228287.8744,232756.2433,234460.6732,235465.0727,235579.1246,230665.3226,224849.4295,220749.1907,216634.8396,212500.9632,208284.1196,200591.8028,191283.2965,187339.0089,180981.3913,176626.0445,169334.4566,166124.7524,163752.5443,159207.5869,156737.1863,153383.3868,153333.9548,148627.7234,145216.0825,141570.411,137360.2186,132102.8914,129050.1014
110,jpn,Labor_Q_ThousPPL,12222.4613,11868.3212,11218.9241,10764.6826,10376.8949,10121.1738,9922.6534,9688.8031,9460,8860,8150,7550,7050,6750,6610,6430,6340,6330,6130,5770,5570,5480,5310,5120,5090,4950,4890,4740,4630,4510,4270,4110,3830,3730,3670,3560,3500,3430,3350,3139.713,3000.12,2830.166,2806.543,2792.75,2707.066,2631.884,2634.102,2617.074,2530.619,2439.289,2241.21,2333.196,2247.691,2220.612,2210.597,2164.141,2155.204,2246.258,2180.45,2087.995,2027.069,2001.152,1990
112,jor,Capital_Q_Mil2015USD,1206.4896,1431.9562,1586.4369,1716.3415,1958.0398,2175.9099,1484.5892,1458.9281,2072.8342,1834.9613,2000.4154,2069.6112,2237.3222,2141.7642,2218.6344,2031.296,2104.1935,2149.0718,2269.7136,2173.7735,2359.0568,2338.9338,2343.0896,2357.3385,2444.2231,2449.4384,2629.5385,2691.1676,2761.6186,2813.4695,3248.4761,3806.7292,3974.9143,3841.0612,3651.0299,3738.8279000000002,3812.2925,3909.9376,3950.923,4022.8912,4057.827,4072.561,4074.0177,4067.1389,4065.3008,4102.7846,4111.7235,4168.1976,4207.8444,4235.3611,4252.6166,4274.9297,4310.4362,4354.7047,4395.6278,4474.5066,4602.147,4712.0032,4893.4995,5089.479,5270.9176,5528.3552,5846.0052
112,jor,Labor_Q_ThousPPL,33.181,33.181,32.9176,33.181,33.7077,34.761,36.0777,37.6578,38.4478,38.9745,38.4478,37.3944,36.0777,34.761,33.181,31.6009,30.0209,28.1775,26.5974,24.7541,25.5441,26.3341,27.1241,27.9142,28.7042,29.4942,30.0209,30.5476,31.3376,32.391,33.971,36.079,38.262,41.43,43.741,45.268,45.635,45.898,46.138,46.222,44.66,43.458,45.138,47.828,48.392,50.168,55.752,55.961,56.688,57.267,57.302,56.76,58.04,63.115,70.171,74.172,74.967,83.117,78.019,77.823,76.069,79.887,80.124
113,kgz,Capital_Q_Mil2015USD,809.2923,865.4766,913.1573,932.2174,950.1136,1035.8873,1088.6748,1135.3704,1178.9679,1257.0943,1301.5287,1335.0099,1358.1112,1391.662,1424.4274,1438.7966,1458.0976,1488.8306,1517.8943,1543.4559,1570.9917,1607.8732,1600.0967,1642.3533,1694.0248,1699.1156,1687.4395,1657.7169,1660.1374,1640.4845,1616.8043,1589.8541,1509.8874,1409.8951,1167.4868,1181.5965,1195.8767,1210.3296,1224.9571,1239.7614,1158.4561,1190.8358,1195.8767,1173.6494,1409.1345,1307.2504,1153.5995,1022.9178,1058.8261,1052.9695,1102.464,1067.9418,1058.9431,1217.8517,1121.5767,1258.1977,1303.885,1338.0132,1368.144,1432.3284,1606.2312,1629.3821,1649.3221
113,kgz,Labor_Q_ThousPPL,407.4435,400.4599,392.7822,384.2929,374.9279,378.4965,381.9499,385.5185,388.9719,392.5405,386.7847,386.5545,389.8928,403.9368,416.7145,409.1169,416.254,428.226,440.313,452.4,465.8,482,491.7,502.2,525.8,535.8,573.9,573.8,574.2,569.1,619.1,696.2,651.2,684.7,771,773.5,810.8,832.3,922.4,937.9,945.7,908.2,834.7,774.6,799.6,760.2,742.4,743,719.7253,697.1796,675.3403,654.185,639.323,682.419,663.987,623.923,449.569,473.886,390.433,411.486,418.384,433.047,433.047
114,ken,Capital_Q_Mil2015USD,1532.7426,1557.6385,1473.4011,1574.3895,1596.8763,1646.2681,1654.1588,1626.8643,1656.9911,1790.874,1819.1229,1871.186,1884.8178,1922.9226,1944.5561,1917.0951,1954.9227,2126.9357,2330.6988,2116.3313,2082.4046,2294.7259,2610.3232,2697.0635,2653.5427,2700.0482,2700.0289,2864.9531,2980.4424,3045.6935,2920.1017,2905.8809,2890.1715,2901.1255,2890.0696,2885.1668,2879.0346,2899.3384,2924.1056,3007.2547,3074.1971,3133.8578,3190.8448,3163.6538,3138.248,3139.7004,3141.961,3233.5414,3436.2038,3625.1244,3853.6922,4109.3692,4352.3296,4619.8509,4929.6608,5323.8148,5827.2942,6271.0247,6761.7293,7167.9102,7708.9419,8363.0514,9197.8514
