# Appendix VI of Mekonnen and Hoekstra Water Footprint of Nations report,,,,
country,iso,MH2011_crop,water_type,coefficient
Barbados,brb,Sorghum,Gray,87
Barbados,brb,Cereals other,Green,3550
Barbados,brb,Cereals other,Blue,97
Barbados,brb,Cereals other,Gray,53
Barbados,brb,Potatoes,Green,104
Barbados,brb,Potatoes,Blue,11
Barbados,brb,Potatoes,Gray,67
Barbados,brb,Cassava,Green,485
Barbados,brb,Cassava,Blue,0
Barbados,brb,Cassava,Gray,134
Barbados,brb,Sweet Potatoes,Green,466
Barbados,brb,Sweet Potatoes,Blue,0
Barbados,brb,Sweet Potatoes,Gray,168
Barbados,brb,Roots other,Green,525
Barbados,brb,Roots other,Blue,3
Barbados,brb,Roots other,Gray,271
Barbados,brb,Yams,Green,391
Barbados,brb,Yams,Blue,0
Barbados,brb,Yams,Gray,214
Barbados,brb,Sugarcane,Green,204
Barbados,brb,Sugarcane,Blue,11
Barbados,brb,Sugarcane,Gray,5
Barbados,brb,Sugar Beet,Green,82
Barbados,brb,Sugar Beet,Blue,24
Barbados,brb,Sugar Beet,Gray,23
Barbados,brb,Sugar Non-centrifugal,Green,1314
Barbados,brb,Sugar Non-centrifugal,Blue,122
Barbados,brb,Sugar Non-centrifugal,Gray,83
Barbados,brb,Sugar Raw equivalent,Green,1314
Barbados,brb,Sugar Raw equivalent,Blue,122
Barbados,brb,Sugar Raw equivalent,Gray,83
Barbados,brb,Sweeteners other,Green,9877
Barbados,brb,Sweeteners other,Blue,0
Barbados,brb,Sweeteners other,Gray,930
Barbados,brb,Beans,Green,600
Barbados,brb,Beans,Blue,0
Barbados,brb,Beans,Gray,417
Barbados,brb,Peas,Green,1344
Barbados,brb,Peas,Blue,22
Barbados,brb,Peas,Gray,2082
Barbados,brb,Pulses other,Green,2367
Barbados,brb,Pulses other,Blue,11
Barbados,brb,Pulses other,Gray,1868
Barbados,brb,Nuts,Green,7016
Barbados,brb,Nuts,Blue,1367
Barbados,brb,Nuts,Gray,680
Barbados,brb,Soybean,Green,1609
Barbados,brb,Soybean,Blue,88
Barbados,brb,Soybean,Gray,13
Barbados,brb,Groundnut,Green,1696
Barbados,brb,Groundnut,Blue,309
Barbados,brb,Groundnut,Gray,264
Barbados,brb,Sunflower,Green,3269
Barbados,brb,Sunflower,Blue,315
Barbados,brb,Sunflower,Gray,362
Barbados,brb,Rapeseed,Green,2652
Barbados,brb,Rapeseed,Blue,17
Barbados,brb,Rapeseed,Gray,401
Barbados,brb,Cottonseed,Green,719
Barbados,brb,Cottonseed,Blue,298
Barbados,brb,Cottonseed,Gray,125
Barbados,brb,Coconuts,Green,4715
Barbados,brb,Coconuts,Blue,0
Barbados,brb,Coconuts,Gray,474
Barbados,brb,Sesameseed,Green,8342
Barbados,brb,Sesameseed,Blue,480
Barbados,brb,Sesameseed,Gray,388
Barbados,brb,Palm kernels,Green,2035
Barbados,brb,Palm kernels,Blue,0
Barbados,brb,Palm kernels,Gray,100
Barbados,brb,Olives,Green,957
Barbados,brb,Olives,Blue,412
Barbados,brb,Olives,Gray,52
Barbados,brb,Oilcrops other,Green,2955
Barbados,brb,Oilcrops other,Blue,586
Barbados,brb,Oilcrops other,Gray,60
Barbados,brb,Soybean oil,Green,3143
Barbados,brb,Soybean oil,Blue,172
Barbados,brb,Soybean oil,Gray,25
Barbados,brb,Groundnut oil,Green,3213
Barbados,brb,Groundnut oil,Blue,585
Barbados,brb,Groundnut oil,Gray,500
Barbados,brb,Sunflower oil,Green,6596
Barbados,brb,Sunflower oil,Blue,636
Barbados,brb,Sunflower oil,Gray,731
Barbados,brb,Rape and Mustard Oil,Green,5149
Barbados,brb,Rape and Mustard Oil,Blue,37
Barbados,brb,Rape and Mustard Oil,Gray,689
Barbados,brb,Cottonseed Oil,Green,169
Barbados,brb,Cottonseed Oil,Blue,70
Barbados,brb,Cottonseed Oil,Gray,29
Barbados,brb,Palmkernel Oil,Green,3833
Barbados,brb,Palmkernel Oil,Blue,0
Barbados,brb,Palmkernel Oil,Gray,189
Barbados,brb,Palm Oil,Green,3527
Barbados,brb,Palm Oil,Blue,0
Barbados,brb,Palm Oil,Gray,174
Barbados,brb,Coconut Oil,Green,16861
Barbados,brb,Coconut Oil,Blue,0
Barbados,brb,Coconut Oil,Gray,1695
Barbados,brb,Sesameseed Oil,Green,19400
Barbados,brb,Sesameseed Oil,Blue,1117
Barbados,brb,Sesameseed Oil,Gray,902
Barbados,brb,Olive Oil,Green,4675
Barbados,brb,Olive Oil,Blue,2012
Barbados,brb,Olive Oil,Gray,252
Barbados,brb,Ricebran Oil,Green,1228
Barbados,brb,Ricebran Oil,Blue,1518
Barbados,brb,Ricebran Oil,Gray,379
Barbados,brb,Maize Germ Oil,Green,1143
Barbados,brb,Maize Germ Oil,Blue,135
Barbados,brb,Maize Germ Oil,Gray,380
Barbados,brb,Oilcrops Oil other,Green,5384
Barbados,brb,Oilcrops Oil other,Blue,1067
Barbados,brb,Oilcrops Oil other,Gray,110
Barbados,brb,Tomatoes,Green,312
Barbados,brb,Tomatoes,Blue,88
Barbados,brb,Tomatoes,Gray,97
Barbados,brb,Onions,Green,370
Barbados,brb,Onions,Blue,102
Barbados,brb,Onions,Gray,82
Barbados,brb,Vegetables other,Green,354
Barbados,brb,Vegetables other,Blue,49
Barbados,brb,Vegetables other,Gray,121
Barbados,brb,"Oranges, Mandarines",Green,906
Barbados,brb,"Oranges, Mandarines",Blue,19
Barbados,brb,"Oranges, Mandarines",Gray,48
Barbados,brb,"Lemons, Limes",Green,388
Barbados,brb,"Lemons, Limes",Blue,81
Barbados,brb,"Lemons, Limes",Gray,58
Barbados,brb,Grapefruit,Green,661
Barbados,brb,Grapefruit,Blue,31
Barbados,brb,Grapefruit,Gray,33
Barbados,brb,Citrus other,Green,751
Barbados,brb,Citrus other,Blue,96
Barbados,brb,Citrus other,Gray,52
Barbados,brb,Bananas,Green,1168
Barbados,brb,Bananas,Blue,18
Barbados,brb,Bananas,Gray,51
Barbados,brb,Plantains,Green,1570
Barbados,brb,Plantains,Blue,27
Barbados,brb,Plantains,Gray,6
Barbados,brb,Apples,Green,169
Barbados,brb,Apples,Blue,186
Barbados,brb,Apples,Gray,42
Barbados,brb,Pineapples,Green,238
Barbados,brb,Pineapples,Blue,6
Barbados,brb,Pineapples,Gray,65
Barbados,brb,Dates,Green,877
Barbados,brb,Dates,Blue,1122
Barbados,brb,Dates,Gray,106
Barbados,brb,Grapes,Green,356
Barbados,brb,Grapes,Blue,97
Barbados,brb,Grapes,Gray,82
Barbados,brb,Fruits other,Green,1189
Barbados,brb,Fruits other,Blue,166
Barbados,brb,Fruits other,Gray,138
Barbados,brb,Coffee,Green,16191
Barbados,brb,Coffee,Blue,22
Barbados,brb,Coffee,Gray,6203
Barbados,brb,Cocoa Beans,Green,19233
Barbados,brb,Cocoa Beans,Blue,3
Barbados,brb,Cocoa Beans,Gray,241
Barbados,brb,Tea,Green,7627
Barbados,brb,Tea,Blue,721
Barbados,brb,Tea,Gray,830
Barbados,brb,Pepper,Green,5850
Barbados,brb,Pepper,Blue,370
Barbados,brb,Pepper,Gray,529
Barbados,brb,Pimento,Green,5173
Barbados,brb,Pimento,Blue,1118
Barbados,brb,Pimento,Gray,317
Barbados,brb,Cloves,Green,52946
Barbados,brb,Cloves,Blue,15
Barbados,brb,Cloves,Gray,978
Barbados,brb,Spices other,Green,4561
Barbados,brb,Spices other,Blue,583
Barbados,brb,Spices other,Gray,213
Barbados,brb,Wine,Green,509
Barbados,brb,Wine,Blue,139
Barbados,brb,Wine,Gray,117
Barbados,brb,Beer,Green,185
Barbados,brb,Beer,Blue,8
Barbados,brb,Beer,Gray,28
Barbados,brb,Cotton Lint,Green,5086
Barbados,brb,Cotton Lint,Blue,2109
Barbados,brb,Cotton Lint,Gray,884
Barbados,brb,Jute,Green,2356
Barbados,brb,Jute,Blue,33
Barbados,brb,Jute,Gray,217
Barbados,brb,Jute-Like Fibers,Green,3492
Barbados,brb,Jute-Like Fibers,Blue,200
Barbados,brb,Jute-Like Fibers,Gray,500
Barbados,brb,Soft-Fibers other,Green,2074
Barbados,brb,Soft-Fibers other,Blue,192
Barbados,brb,Soft-Fibers other,Gray,388
Barbados,brb,Sisal,Green,6643
Barbados,brb,Sisal,Blue,793
Barbados,brb,Sisal,Gray,233
Barbados,brb,Abaca,Green,19376
Barbados,brb,Abaca,Blue,246
Barbados,brb,Abaca,Gray,766
Barbados,brb,Hard Fibers other,Green,39
Barbados,brb,Hard Fibers other,Blue,119
Barbados,brb,Hard Fibers other,Gray,242
Barbados,brb,Tobacco,Green,1261
Barbados,brb,Tobacco,Blue,0
Barbados,brb,Tobacco,Gray,9
Barbados,brb,Rubber,Green,12964
Barbados,brb,Rubber,Blue,361
Barbados,brb,Rubber,Gray,422
Barbados,brb,Bovine Meat,Green,23469
Barbados,brb,Bovine Meat,Blue,586
Barbados,brb,Bovine Meat,Gray,456
Barbados,brb,Mutton and Goat Meat,Green,4957
Barbados,brb,Mutton and Goat Meat,Blue,345
Barbados,brb,Mutton and Goat Meat,Gray,4
Barbados,brb,Pigmeat,Green,4156
Barbados,brb,Pigmeat,Blue,348
Barbados,brb,Pigmeat,Gray,502
Barbados,brb,Poultry Meat,Green,3979
Barbados,brb,Poultry Meat,Blue,353
Barbados,brb,Poultry Meat,Gray,608
Barbados,brb,Meat other,Green,3662
Barbados,brb,Meat other,Blue,637
Barbados,brb,Meat other,Gray,322
Barbados,brb,Raw Animal Fats,Green,6583
Barbados,brb,Raw Animal Fats,Blue,239
Barbados,brb,Raw Animal Fats,Gray,139
Barbados,brb,Butter and Ghee,Green,6583
Barbados,brb,Butter and Ghee,Blue,239
Barbados,brb,Butter and Ghee,Gray,139
Barbados,brb,Cream,Green,1871
Barbados,brb,Cream,Blue,68
Barbados,brb,Cream,Gray,40
Barbados,brb,Hides and Skins,Green,8465
Barbados,brb,Hides and Skins,Blue,155
Barbados,brb,Hides and Skins,Gray,61
Barbados,brb,Offals,Green,4883
Barbados,brb,Offals,Blue,136
Barbados,brb,Offals,Gray,91
Barbados,brb,Milk excl Butter,Green,2310
Barbados,brb,Milk excl Butter,Blue,145
Barbados,brb,Milk excl Butter,Gray,97
Barbados,brb,Eggs,Green,2074
Barbados,brb,Eggs,Blue,179
Barbados,brb,Eggs,Gray,323
Belarus,blr,Wheat,Green,1504
Belarus,blr,Wheat,Blue,7
Belarus,blr,Wheat,Gray,375
Belarus,blr,Rice,Green,1639
Belarus,blr,Rice,Blue,1321
Belarus,blr,Rice,Gray,301
Belarus,blr,Barley,Green,1436
Belarus,blr,Barley,Blue,7
Belarus,blr,Barley,Gray,169
Belarus,blr,Maize,Green,984
Belarus,blr,Maize,Blue,107
Belarus,blr,Maize,Gray,155
Belarus,blr,Rye,Green,1584
Belarus,blr,Rye,Blue,1
Belarus,blr,Rye,Gray,216
Belarus,blr,Oats,Green,1613
Belarus,blr,Oats,Blue,8
Belarus,blr,Oats,Gray,232
Belarus,blr,Millet,Green,3194
Belarus,blr,Millet,Blue,48
Belarus,blr,Millet,Gray,62
Belarus,blr,Sorghum,Green,3093
Belarus,blr,Sorghum,Blue,0
Belarus,blr,Sorghum,Gray,227
Belarus,blr,Cereals other,Green,1585
Belarus,blr,Cereals other,Blue,13
Belarus,blr,Cereals other,Gray,221
Belarus,blr,Potatoes,Green,220
Belarus,blr,Potatoes,Blue,1
Belarus,blr,Potatoes,Gray,53
Belarus,blr,Cassava,Green,462
Belarus,blr,Cassava,Blue,0
Belarus,blr,Cassava,Gray,33
Belarus,blr,Sweet Potatoes,Green,319
Belarus,blr,Sweet Potatoes,Blue,8
Belarus,blr,Sweet Potatoes,Gray,46
Belarus,blr,Roots other,Green,257
Belarus,blr,Roots other,Blue,10
Belarus,blr,Roots other,Gray,43
Belarus,blr,Yams,Green,341
Belarus,blr,Yams,Blue,0
Belarus,blr,Yams,Gray,1
Belarus,blr,Sugarcane,Green,176
Belarus,blr,Sugarcane,Blue,23
Belarus,blr,Sugarcane,Gray,8
Belarus,blr,Sugar Beet,Green,126
Belarus,blr,Sugar Beet,Blue,1
Belarus,blr,Sugar Beet,Gray,88
Belarus,blr,Sugar Non-centrifugal,Green,1262
Belarus,blr,Sugar Non-centrifugal,Blue,124
Belarus,blr,Sugar Non-centrifugal,Gray,283
Belarus,blr,Sugar Raw equivalent,Green,1262
Belarus,blr,Sugar Raw equivalent,Blue,124
Belarus,blr,Sugar Raw equivalent,Gray,283
Belarus,blr,Sweeteners other,Green,9298
Belarus,blr,Sweeteners other,Blue,0
Belarus,blr,Sweeteners other,Gray,855
Belarus,blr,Beans,Green,1395
Belarus,blr,Beans,Blue,1
Belarus,blr,Beans,Gray,476
Belarus,blr,Peas,Green,1406
Belarus,blr,Peas,Blue,2
Belarus,blr,Peas,Gray,396
Belarus,blr,Pulses other,Green,1121
Belarus,blr,Pulses other,Blue,3
Belarus,blr,Pulses other,Gray,332
Belarus,blr,Nuts,Green,2439
Belarus,blr,Nuts,Blue,0
Belarus,blr,Nuts,Gray,316
Belarus,blr,Soybean,Green,2236
Belarus,blr,Soybean,Blue,21
Belarus,blr,Soybean,Gray,129
Belarus,blr,Groundnut,Green,2199
Belarus,blr,Groundnut,Blue,132
Belarus,blr,Groundnut,Gray,317
Belarus,blr,Sunflower,Green,3119
Belarus,blr,Sunflower,Blue,18
Belarus,blr,Sunflower,Gray,94
Belarus,blr,Rapeseed,Green,3978
Belarus,blr,Rapeseed,Blue,2
Belarus,blr,Rapeseed,Gray,1060
Belarus,blr,Cottonseed,Green,504
Belarus,blr,Cottonseed,Blue,625
Belarus,blr,Cottonseed,Gray,89
Belarus,blr,Coconuts,Green,2662
Belarus,blr,Coconuts,Blue,2
Belarus,blr,Coconuts,Gray,15
Belarus,blr,Sesameseed,Green,9687
Belarus,blr,Sesameseed,Blue,1181
Belarus,blr,Sesameseed,Gray,386
Belarus,blr,Palm kernels,Green,2314
Belarus,blr,Palm kernels,Blue,0
Belarus,blr,Palm kernels,Gray,128
Belarus,blr,Olives,Green,1852
Belarus,blr,Olives,Blue,317
Belarus,blr,Olives,Gray,9
Belarus,blr,Oilcrops other,Green,14089
Belarus,blr,Oilcrops other,Blue,73
Belarus,blr,Oilcrops other,Gray,21
Belarus,blr,Soybean oil,Green,4368
Belarus,blr,Soybean oil,Blue,42
Belarus,blr,Soybean oil,Gray,252
Belarus,blr,Groundnut oil,Green,4165
Belarus,blr,Groundnut oil,Blue,250
Belarus,blr,Groundnut oil,Gray,600
Belarus,blr,Sunflower oil,Green,6294
Belarus,blr,Sunflower oil,Blue,37
Belarus,blr,Sunflower oil,Gray,189
Belarus,blr,Rape and Mustard Oil,Green,7535
Belarus,blr,Rape and Mustard Oil,Blue,4
Belarus,blr,Rape and Mustard Oil,Gray,2009
Belarus,blr,Cottonseed Oil,Green,118
Belarus,blr,Cottonseed Oil,Blue,147
Belarus,blr,Cottonseed Oil,Gray,21
Belarus,blr,Palmkernel Oil,Green,4359
Belarus,blr,Palmkernel Oil,Blue,0
Belarus,blr,Palmkernel Oil,Gray,240
Belarus,blr,Palm Oil,Green,4011
Belarus,blr,Palm Oil,Blue,0
Belarus,blr,Palm Oil,Gray,221
Belarus,blr,Coconut Oil,Green,9519
Belarus,blr,Coconut Oil,Blue,5
Belarus,blr,Coconut Oil,Gray,53
Belarus,blr,Sesameseed Oil,Green,22527
Belarus,blr,Sesameseed Oil,Blue,2746
Belarus,blr,Sesameseed Oil,Gray,898
Belarus,blr,Olive Oil,Green,9046
Belarus,blr,Olive Oil,Blue,1547
Belarus,blr,Olive Oil,Gray,44
Belarus,blr,Ricebran Oil,Green,2154
Belarus,blr,Ricebran Oil,Blue,1736
Belarus,blr,Ricebran Oil,Gray,395
Belarus,blr,Maize Germ Oil,Green,2074
Belarus,blr,Maize Germ Oil,Blue,225
Belarus,blr,Maize Germ Oil,Gray,326
Belarus,blr,Oilcrops Oil other,Green,25669
Belarus,blr,Oilcrops Oil other,Blue,133
Belarus,blr,Oilcrops Oil other,Gray,38
Belarus,blr,Tomatoes,Green,209
Belarus,blr,Tomatoes,Blue,8
Belarus,blr,Tomatoes,Gray,172
Belarus,blr,Onions,Green,307
Belarus,blr,Onions,Blue,3
Belarus,blr,Onions,Gray,313
Belarus,blr,Vegetables other,Green,162
Belarus,blr,Vegetables other,Blue,2
Belarus,blr,Vegetables other,Gray,177
Belarus,blr,"Oranges, Mandarines",Green,289
Belarus,blr,"Oranges, Mandarines",Blue,203
Belarus,blr,"Oranges, Mandarines",Gray,44
Belarus,blr,"Lemons, Limes",Green,226
Belarus,blr,"Lemons, Limes",Blue,134
Belarus,blr,"Lemons, Limes",Gray,45
Belarus,blr,Grapefruit,Green,278
Belarus,blr,Grapefruit,Blue,93
Belarus,blr,Grapefruit,Gray,42
Belarus,blr,Citrus other,Green,1001
Belarus,blr,Citrus other,Blue,162
Belarus,blr,Citrus other,Gray,42
Belarus,blr,Bananas,Green,389
Belarus,blr,Bananas,Blue,60
Belarus,blr,Bananas,Gray,7
Belarus,blr,Plantains,Green,1570
Belarus,blr,Plantains,Blue,27
Belarus,blr,Plantains,Gray,6
Belarus,blr,Apples,Green,1446
Belarus,blr,Apples,Blue,4
Belarus,blr,Apples,Gray,763
Belarus,blr,Pineapples,Green,207
Belarus,blr,Pineapples,Blue,29
Belarus,blr,Pineapples,Gray,34
Belarus,blr,Dates,Green,967
Belarus,blr,Dates,Blue,1938
Belarus,blr,Dates,Gray,135
Belarus,blr,Grapes,Green,831
Belarus,blr,Grapes,Blue,97
Belarus,blr,Grapes,Gray,37
Belarus,blr,Fruits other,Green,1048
Belarus,blr,Fruits other,Blue,77
Belarus,blr,Fruits other,Gray,600
Belarus,blr,Coffee,Green,14966
Belarus,blr,Coffee,Blue,57
Belarus,blr,Coffee,Gray,664
Belarus,blr,Cocoa Beans,Green,21082
Belarus,blr,Cocoa Beans,Blue,3
Belarus,blr,Cocoa Beans,Gray,143
Belarus,blr,Tea,Green,6617
Belarus,blr,Tea,Blue,501
Belarus,blr,Tea,Gray,578
Belarus,blr,Pepper,Green,10446
Belarus,blr,Pepper,Blue,542
Belarus,blr,Pepper,Gray,1047
Belarus,blr,Pimento,Green,5502
Belarus,blr,Pimento,Blue,1190
Belarus,blr,Pimento,Gray,326
Belarus,blr,Cloves,Green,56932
Belarus,blr,Cloves,Blue,25
Belarus,blr,Cloves,Gray,1105
Belarus,blr,Spices other,Green,6687
Belarus,blr,Spices other,Blue,943
Belarus,blr,Spices other,Gray,488
Belarus,blr,Wine,Green,1188
Belarus,blr,Wine,Blue,139
Belarus,blr,Wine,Gray,53
Belarus,blr,Beer,Green,300
Belarus,blr,Beer,Blue,1
Belarus,blr,Beer,Gray,35
Belarus,blr,Cotton Lint,Green,3568
Belarus,blr,Cotton Lint,Blue,4421
Belarus,blr,Cotton Lint,Gray,630
Belarus,blr,Jute,Green,2371
Belarus,blr,Jute,Blue,25
Belarus,blr,Jute,Gray,141
Belarus,blr,Jute-Like Fibers,Green,3492
Belarus,blr,Jute-Like Fibers,Blue,200
Belarus,blr,Jute-Like Fibers,Gray,500
Belarus,blr,Soft-Fibers other,Green,6676
Belarus,blr,Soft-Fibers other,Blue,34
Belarus,blr,Soft-Fibers other,Gray,1376
Belarus,blr,Sisal,Green,6388
Belarus,blr,Sisal,Blue,703
Belarus,blr,Sisal,Gray,219
Belarus,blr,Abaca,Green,19376
Belarus,blr,Abaca,Blue,246
Belarus,blr,Abaca,Gray,766
Belarus,blr,Hard Fibers other,Green,39
Belarus,blr,Hard Fibers other,Blue,119
Belarus,blr,Hard Fibers other,Gray,242
Belarus,blr,Tobacco,Green,1549
Belarus,blr,Tobacco,Blue,324
Belarus,blr,Tobacco,Gray,241
Belarus,blr,Rubber,Green,12964
Belarus,blr,Rubber,Blue,361
Belarus,blr,Rubber,Gray,422
Belarus,blr,Bovine Meat,Green,10893
Belarus,blr,Bovine Meat,Blue,298
Belarus,blr,Bovine Meat,Gray,1107
Belarus,blr,Mutton and Goat Meat,Green,5529
Belarus,blr,Mutton and Goat Meat,Blue,279
Belarus,blr,Mutton and Goat Meat,Gray,45
Belarus,blr,Pigmeat,Green,3505
Belarus,blr,Pigmeat,Blue,172
Belarus,blr,Pigmeat,Gray,513
Belarus,blr,Poultry Meat,Green,3526
Belarus,blr,Poultry Meat,Blue,72
Belarus,blr,Poultry Meat,Gray,452
Belarus,blr,Meat other,Green,35498
Belarus,blr,Meat other,Blue,889
Belarus,blr,Meat other,Gray,1927
Belarus,blr,Raw Animal Fats,Green,4901
Belarus,blr,Raw Animal Fats,Blue,163
Belarus,blr,Raw Animal Fats,Gray,630
Belarus,blr,Butter and Ghee,Green,4901
Belarus,blr,Butter and Ghee,Blue,163
Belarus,blr,Butter and Ghee,Gray,630
Belarus,blr,Cream,Green,1393
Belarus,blr,Cream,Blue,46
Belarus,blr,Cream,Gray,179
Belarus,blr,Hides and Skins,Green,3946
Belarus,blr,Hides and Skins,Blue,167
Belarus,blr,Hides and Skins,Gray,169
Belarus,blr,Offals,Green,5542
Belarus,blr,Offals,Blue,160
Belarus,blr,Offals,Gray,583
Belarus,blr,Milk excl Butter,Green,904
Belarus,blr,Milk excl Butter,Blue,30
Belarus,blr,Milk excl Butter,Gray,116
Belarus,blr,Eggs,Green,2614
Belarus,blr,Eggs,Blue,42
Belarus,blr,Eggs,Gray,353
Belgium,bel,Wheat,Green,558
Belgium,bel,Wheat,Blue,4
Belgium,bel,Wheat,Gray,94
Belgium,bel,Rice,Green,1112
Belgium,bel,Rice,Blue,1253
Belgium,bel,Rice,Gray,123
Belgium,bel,Barley,Green,448
Belgium,bel,Barley,Blue,4
Belgium,bel,Barley,Gray,121
Belgium,bel,Maize,Green,425
Belgium,bel,Maize,Blue,54
Belgium,bel,Maize,Gray,109
Belgium,bel,Rye,Green,456
Belgium,bel,Rye,Blue,0
Belgium,bel,Rye,Gray,131
Belgium,bel,Oats,Green,377
Belgium,bel,Oats,Blue,12
Belgium,bel,Oats,Gray,61
Belgium,bel,Millet,Green,3026
Belgium,bel,Millet,Blue,72
Belgium,bel,Millet,Gray,121
Belgium,bel,Sorghum,Green,1832
Belgium,bel,Sorghum,Blue,87
Belgium,bel,Sorghum,Gray,50
Belgium,bel,Cereals other,Green,3262
Belgium,bel,Cereals other,Blue,117
Belgium,bel,Cereals other,Gray,19
Belgium,bel,Potatoes,Green,61
Belgium,bel,Potatoes,Blue,6
Belgium,bel,Potatoes,Gray,25
Belgium,bel,Cassava,Green,462
Belgium,bel,Cassava,Blue,0
Belgium,bel,Cassava,Gray,29
Belgium,bel,Sweet Potatoes,Green,338
Belgium,bel,Sweet Potatoes,Blue,10
Belgium,bel,Sweet Potatoes,Gray,55
Belgium,bel,Roots other,Green,389
Belgium,bel,Roots other,Blue,11
Belgium,bel,Roots other,Gray,18
Belgium,bel,Yams,Green,341
Belgium,bel,Yams,Blue,0
Belgium,bel,Yams,Gray,1
Belgium,bel,Sugarcane,Green,140
Belgium,bel,Sugarcane,Blue,75
Belgium,bel,Sugarcane,Gray,14
Belgium,bel,Sugar Beet,Green,38
Belgium,bel,Sugar Beet,Blue,2
Belgium,bel,Sugar Beet,Gray,13
Belgium,bel,Sugar Non-centrifugal,Green,811
Belgium,bel,Sugar Non-centrifugal,Blue,379
Belgium,bel,Sugar Non-centrifugal,Gray,108
Belgium,bel,Sugar Raw equivalent,Green,811
Belgium,bel,Sugar Raw equivalent,Blue,379
Belgium,bel,Sugar Raw equivalent,Gray,108
Belgium,bel,Sweeteners other,Green,9684
Belgium,bel,Sweeteners other,Blue,0
Belgium,bel,Sweeteners other,Gray,915
Belgium,bel,Beans,Green,524
Belgium,bel,Beans,Blue,11
Belgium,bel,Beans,Gray,37
Belgium,bel,Peas,Green,653
Belgium,bel,Peas,Blue,19
Belgium,bel,Peas,Gray,193
Belgium,bel,Pulses other,Green,1988
Belgium,bel,Pulses other,Blue,105
Belgium,bel,Pulses other,Gray,1119
Belgium,bel,Nuts,Green,1498
Belgium,bel,Nuts,Blue,6
Belgium,bel,Nuts,Gray,0
Belgium,bel,Soybean,Green,2005
Belgium,bel,Soybean,Blue,51
Belgium,bel,Soybean,Gray,29
Belgium,bel,Groundnut,Green,4691
Belgium,bel,Groundnut,Blue,146
Belgium,bel,Groundnut,Gray,131
Belgium,bel,Sunflower,Green,2481
Belgium,bel,Sunflower,Blue,74
Belgium,bel,Sunflower,Gray,273
Belgium,bel,Rapeseed,Green,1161
Belgium,bel,Rapeseed,Blue,3
Belgium,bel,Rapeseed,Gray,174
Belgium,bel,Cottonseed,Green,667
Belgium,bel,Cottonseed,Blue,475
Belgium,bel,Cottonseed,Gray,151
Belgium,bel,Coconuts,Green,2852
Belgium,bel,Coconuts,Blue,1
Belgium,bel,Coconuts,Gray,10
Belgium,bel,Sesameseed,Green,8812
Belgium,bel,Sesameseed,Blue,539
Belgium,bel,Sesameseed,Gray,350
Belgium,bel,Palm kernels,Green,2510
Belgium,bel,Palm kernels,Blue,0
Belgium,bel,Palm kernels,Gray,119
Belgium,bel,Olives,Green,2423
Belgium,bel,Olives,Blue,365
Belgium,bel,Olives,Gray,69
Belgium,bel,Oilcrops other,Green,3281
Belgium,bel,Oilcrops other,Blue,124
Belgium,bel,Oilcrops other,Gray,15
Belgium,bel,Soybean oil,Green,3917
Belgium,bel,Soybean oil,Blue,99
Belgium,bel,Soybean oil,Gray,57
Belgium,bel,Groundnut oil,Green,8888
Belgium,bel,Groundnut oil,Blue,276
Belgium,bel,Groundnut oil,Gray,248
Belgium,bel,Sunflower oil,Green,5005
Belgium,bel,Sunflower oil,Blue,150
Belgium,bel,Sunflower oil,Gray,551
Belgium,bel,Rape and Mustard Oil,Green,2193
Belgium,bel,Rape and Mustard Oil,Blue,6
Belgium,bel,Rape and Mustard Oil,Gray,327
Belgium,bel,Cottonseed Oil,Green,156
Belgium,bel,Cottonseed Oil,Blue,111
Belgium,bel,Cottonseed Oil,Gray,35
Belgium,bel,Palmkernel Oil,Green,4727
Belgium,bel,Palmkernel Oil,Blue,1
Belgium,bel,Palmkernel Oil,Gray,223
Belgium,bel,Palm Oil,Green,4350
Belgium,bel,Palm Oil,Blue,1
Belgium,bel,Palm Oil,Gray,206
Belgium,bel,Coconut Oil,Green,10196
Belgium,bel,Coconut Oil,Blue,2
Belgium,bel,Coconut Oil,Gray,37
Belgium,bel,Sesameseed Oil,Green,20492
Belgium,bel,Sesameseed Oil,Blue,1253
Belgium,bel,Sesameseed Oil,Gray,814
Belgium,bel,Olive Oil,Green,11835
Belgium,bel,Olive Oil,Blue,1783
Belgium,bel,Olive Oil,Gray,338
Belgium,bel,Ricebran Oil,Green,1461
Belgium,bel,Ricebran Oil,Blue,1647
Belgium,bel,Ricebran Oil,Gray,162
Belgium,bel,Maize Germ Oil,Green,894
Belgium,bel,Maize Germ Oil,Blue,113
Belgium,bel,Maize Germ Oil,Gray,230
Belgium,bel,Oilcrops Oil other,Green,5977
Belgium,bel,Oilcrops Oil other,Blue,226
Belgium,bel,Oilcrops Oil other,Gray,27
Belgium,bel,Tomatoes,Green,9
Belgium,bel,Tomatoes,Blue,3
Belgium,bel,Tomatoes,Gray,3
Belgium,bel,Onions,Green,96
Belgium,bel,Onions,Blue,32
Belgium,bel,Onions,Gray,28
Belgium,bel,Vegetables other,Green,75
Belgium,bel,Vegetables other,Blue,16
Belgium,bel,Vegetables other,Gray,25
Belgium,bel,"Oranges, Mandarines",Green,343
Belgium,bel,"Oranges, Mandarines",Blue,65
Belgium,bel,"Oranges, Mandarines",Gray,30
Belgium,bel,"Lemons, Limes",Green,289
Belgium,bel,"Lemons, Limes",Blue,111
Belgium,bel,"Lemons, Limes",Gray,39
