Country,AEZ,crop,bl (1000m3),Area (km2),gn (1000m3),Area (km2)
CHL,10,Wheat,243221.83,1204.891406,608969.59,1204.891406
CHL,11,Wheat,31287.5,440.394492,253815.39,440.394492
CHL,12,Wheat,856.11,556.4687776,424156.69,556.4687776
CHL,13,Wheat,110.86,36.84880389,22501.05,36.84880389
CHL,14,Wheat,133.28,26.95735758,40306.73,26.95735758
CHL,15,Wheat,0,11.10622631,13767.16,11.10622631
CHL,16,Wheat,0,35.79043829,18602.61,35.79043829
CHL,17,Wheat,0,3.020414407,2034.01,3.020414407
CHL,18,Wheat,0,0,33.42,0
CMR,2,Wheat,25.38,0.135272872,115.28,0.135272872
CMR,3,Wheat,0,0.429336887,141.67,0.429336887
CMR,4,Wheat,0,0.753414941,246.51,0.753414941
CMR,5,Wheat,0,1.164706767,176.75,1.164706767
CMR,6,Wheat,0,0.086359503,0,0.086359503
TCD,1,Wheat,9084.52,4.350476193,2144.11,4.350476193
TCD,2,Wheat,69.61,8.030859369,159.76,8.030859369
TCD,3,Wheat,1.12,4.625376617,17.07,4.625376617
TCD,4,Wheat,0,1.250364586,0,1.250364586
TCD,7,Wheat,1282.96,0,267.08,0
COL,2,Wheat,0,1.95669E-07,0,1.95669E-07
COL,3,Wheat,0,1.54002E-05,0,1.54002E-05
COL,4,Wheat,0,0.000689711,0,0.000689711
COL,5,Wheat,0,0.10443757,0.38,0.10443757
COL,6,Wheat,0,155.0901793,75657.72,155.0901793
COL,11,Wheat,66.18,7.824974786,3183.91,7.824974786
COL,12,Wheat,0,24.73677595,11614.49,24.73677595
CRI,4,Wheat,0,0,0,0
CRI,5,Wheat,0,0,0,0
CRI,6,Wheat,0,0,0,0
CAF,3,Wheat,0,0.004131748,0,0.004131748
CAF,4,Wheat,0,0.013012762,0,0.013012762
CAF,5,Wheat,0,0.003822616,0.84,0.003822616
CAF,6,Wheat,0,0.001541103,0.73,0.001541103
CUB,4,Wheat,0,0,0,0
CUB,5,Wheat,0,0,0,0
CUB,6,Wheat,0,0,0,0
DNK,10,Wheat,28444.65,6048.856319,2309016.82,6048.856319
DJI,1,Wheat,0,0,0,0
DOM,4,Wheat,0,0,0,0
DOM,5,Wheat,0,0,0,0
DOM,6,Wheat,0,0,0,0
ECU,1,Wheat,168.66,2.033498525,567.5,2.033498525
ECU,2,Wheat,214.43,2.852093527,383.56,2.852093527
ECU,3,Wheat,4440.51,24.23462696,10911.81,24.23462696
ECU,4,Wheat,635.42,30.46960956,4785.29,30.46960956
ECU,5,Wheat,586.72,34.72249312,8372.49,34.72249312
ECU,6,Wheat,822.29,83.77710603,31719,83.77710603
ECU,8,Wheat,49.68,2.626828271,539.48,2.626828271
ECU,9,Wheat,252,3.716541622,1138.26,3.716541622
ECU,10,Wheat,1363.04,13.55389914,5483.76,13.55389914
ECU,11,Wheat,4685.4,24.79922109,15870.43,24.79922109
ECU,12,Wheat,167.03,9.292059703,2260.85,9.292059703
EGY,1,Wheat,3941924.07,6634.263226,918063.83,6634.263226
EGY,2,Wheat,176609.97,304.8636748,92138.8,304.8636748
EGY,7,Wheat,1702037.2,2824.366245,344564.69,2824.366245
IRL,10,Wheat,0,0.19606658,66.9,0.19606658
IRL,11,Wheat,0,88.01428557,30932.72,88.01428557
IRL,12,Wheat,0,761.4527871,280424.83,761.4527871
GNQ,6,Wheat,0,0,0,0
EST,10,Wheat,0,540.171738,211251.12,540.171738
EST,16,Wheat,0,67.24408022,26070.7,67.24408022
ERI,1,Wheat,0,53.25485155,17112.45,53.25485155
ERI,2,Wheat,0,170.9211988,55429.06,170.9211988
SLV,4,Wheat,0,0.095785436,66.9,0.095785436
SLV,5,Wheat,0,0.112761827,48.44,0.112761827
ETH,1,Wheat,57.02,52.85046362,33186.86,52.85046362
ETH,2,Wheat,8324.65,842.1624097,584218.81,842.1624097
ETH,3,Wheat,967.22,692.0621053,477496.12,692.0621053
ETH,4,Wheat,3589.63,1414.868892,1158799.48,1414.868892
ETH,5,Wheat,8351.65,2464.155446,2120617.9,2464.155446
ETH,6,Wheat,9.35,84.56688135,73011.96,84.56688135
ETH,8,Wheat,351.29,77.38428326,58042.22,77.38428326
ETH,9,Wheat,498.19,269.3997199,241444.61,269.3997199
ETH,10,Wheat,1779.35,534.7458516,415649.97,534.7458516
ETH,11,Wheat,3873.33,918.3730158,762550.34,918.3730158
ETH,12,Wheat,589.16,251.2459432,224363.17,251.2459432
AUT,10,Wheat,1.13,2278.655163,795314.02,2278.655163
AUT,11,Wheat,3,279.0269981,97706.68,279.0269981
AUT,13,Wheat,0,0.073789986,14.33,0.073789986
AUT,14,Wheat,0,9.649349113,2761.31,9.649349113
AUT,15,Wheat,0,34.16320977,10045.49,34.16320977
AUT,16,Wheat,0,127.0061638,43122.94,127.0061638
CZE,10,Wheat,0.02,7261.015187,2832545.56,7261.015187
GUF,6,Wheat,0,0,0,0
FIN,9,Wheat,0.06,487.425044,128622.25,487.425044
FIN,10,Wheat,0,49.06044831,12682.13,49.06044831
FIN,14,Wheat,0,0,0,0
FIN,15,Wheat,0,981.0193509,250352.92,981.0193509
FRA,9,Wheat,0,0.079352821,44.9,0.079352821
FRA,10,Wheat,18942.82,14204.98117,6065266.48,14204.98117
FRA,11,Wheat,25273.73,28962.46059,12418406.69,28962.46059
FRA,12,Wheat,3631.54,4343.998989,1916363.59,4343.998989
FRA,15,Wheat,1.33,49.92542605,23317.27,49.92542605
FRA,16,Wheat,1.48,55.48883166,28183.44,55.48883166
GMB,3,Wheat,0,0,0,0
GAB,5,Wheat,0,0,0,0
GAB,6,Wheat,0,0.000101449,0,0.000101449
GEO,9,Wheat,4247.24,192.9612123,81617.15,192.9612123
GEO,10,Wheat,12077.34,478.9345048,238511.21,478.9345048
GEO,11,Wheat,2051.71,83.49572387,46796.27,83.49572387
GEO,12,Wheat,819.58,169.3772895,100769.2,169.3772895
GEO,14,Wheat,0,1.923229879,830.77,1.923229879
GEO,15,Wheat,0,166.334185,75251.27,166.334185
GEO,16,Wheat,703.27,144.4026629,69255.44,144.4026629
GHA,3,Wheat,0,0,0,0
GHA,4,Wheat,0,0,0,0
GHA,5,Wheat,0,0,0,0
GHA,6,Wheat,0,0,0,0
DEU,10,Wheat,4.1,21751.35175,11104857.2,21751.35175
DEU,11,Wheat,4.8,2851.522329,1508650.8,2851.522329
DEU,15,Wheat,0,0.662319,366.45,0.662319
DEU,16,Wheat,0,9.176921303,5656.05,9.176921303
GRC,9,Wheat,27506.81,4192.046812,1608852.28,4192.046812
GRC,10,Wheat,31222.14,3246.674816,1200715.54,3246.674816
GRC,11,Wheat,378.39,43.94599722,18051.75,43.94599722
GTM,5,Wheat,0,23.6168808,13425.09,23.6168808
GTM,6,Wheat,0,31.11260238,16063.9,31.11260238
GTM,12,Wheat,0,4.227057057,1948.03,4.227057057
GIN,3,Wheat,0,0,0,0
GIN,4,Wheat,0,0,0,0
GIN,5,Wheat,0,0,0,0
GIN,6,Wheat,0,0,0,0
GUY,4,Wheat,0,0,0,0
GUY,5,Wheat,0,0,0,0
GUY,6,Wheat,0,0.001401435,0.44,0.001401435
HTI,4,Wheat,0,0,0,0
HTI,5,Wheat,0,0,0,0
HTI,6,Wheat,0,0,0,0
HND,4,Wheat,0,6.39997251,3082.91,6.39997251
HND,5,Wheat,0,9.645032127,3273.12,9.645032127
HND,6,Wheat,0,3.411729014,903.55,3.411729014
HRV,10,Wheat,0.26,211.1481729,101031.62,211.1481729
HRV,11,Wheat,2.13,1903.126325,894879.08,1903.126325
HRV,12,Wheat,0,83.44289271,40831.71,83.44289271
HUN,9,Wheat,1027.48,382.5757896,141191.99,382.5757896
HUN,10,Wheat,6475.58,8040.655068,3101212.29,8040.655068
HUN,11,Wheat,490.87,2081.452542,821444.98,2081.452542
ISL,13,Wheat,0,0,0,0
ISL,14,Wheat,0,0,0,0
ISL,15,Wheat,0,0,0,0
IND,1,Wheat,172853.64,413.1755759,35918.45,413.1755759
IND,2,Wheat,4383746.46,8007.238137,1090601.53,8007.238137
IND,3,Wheat,35019993.05,106529.8106,18113424.01,106529.8106
IND,4,Wheat,4489547.86,23379.49399,3566679.67,23379.49399
IND,5,Wheat,56454.66,1561.072955,239546.28,1561.072955
IND,6,Wheat,614.32,269.916991,45319.48,269.916991
IND,7,Wheat,2666935.93,8700.753186,849175.77,8700.753186
IND,8,Wheat,18048838.37,61121.85621,8715329.14,61121.85621
IND,9,Wheat,16112036.5,44274.54465,7469677.53,44274.54465
IND,10,Wheat,307417.92,6173.301539,1134480.42,6173.301539
IND,11,Wheat,52794.39,3105.525906,555967.28,3105.525906
IND,12,Wheat,689.73,284.2518055,43663.82,284.2518055
IND,13,Wheat,3.02,19.04993874,2403.94,19.04993874
IND,14,Wheat,31.9,43.07440394,6488.27,43.07440394
IND,15,Wheat,2202.65,127.5579723,21636.71,127.5579723
IND,16,Wheat,3372.09,108.8100363,19173.57,108.8100363
IRN,1,Wheat,0,14.21018143,5313.01,14.21018143
IRN,7,Wheat,2912765.03,10966.6027,3785094.23,10966.6027
IRN,8,Wheat,7341952.47,39749.69256,17296175.42,39749.69256
IRN,9,Wheat,639170.45,5036.866766,2320578.91,5036.866766
ISR,1,Wheat,1.08,0.166562392,88.91,0.166562392
ISR,2,Wheat,326.66,9.359945342,7160.18,9.359945342
ISR,3,Wheat,317.35,32.14933822,30831.39,32.14933822
ISR,7,Wheat,0.09,0.074633792,41.13,0.074633792
ISR,8,Wheat,533.88,33.98601874,30451.88,33.98601874
ISR,9,Wheat,2028.42,192.7247185,196186.14,192.7247185
ISR,10,Wheat,49.42,8.968557058,9819.32,8.968557058
ITA,9,Wheat,0,15.99067429,7340.58,15.99067429
ITA,10,Wheat,36583.79,4337.472532,2218256.57,4337.472532
ITA,11,Wheat,77966.87,12043.32784,6024900.43,12043.32784
ITA,12,Wheat,296.29,99.48627541,50623.34,99.48627541
ITA,13,Wheat,0,0.00055507,0,0.00055507
ITA,14,Wheat,0,11.41641788,4529.14,11.41641788
ITA,15,Wheat,0,65.79326291,29419.01,65.79326291
ITA,16,Wheat,0,0.366792298,155.91,0.366792298
CIV,4,Wheat,0,0,0,0
CIV,5,Wheat,0,0,0,0
CIV,6,Wheat,0,0,0,0
IRQ,7,Wheat,3318330.78,475.6334517,2758107.14,475.6334517
IRQ,8,Wheat,552678.35,216.6768283,741710.44,216.6768283
IRQ,9,Wheat,240714.08,380.0119916,732589.26,380.0119916
IRQ,10,Wheat,5774.6,23.18717775,27054.28,23.18717775
JPN,9,Wheat,34.37,153.2040307,43761.78,153.2040307
JPN,10,Wheat,500.5,817.9220016,285563.85,817.9220016
JPN,11,Wheat,1781.95,336.7245641,186792.49,336.7245641
JPN,12,Wheat,700.45,206.7928783,123319.22,206.7928783
JPN,15,Wheat,0,79.63360646,22173.14,79.63360646
JOR,1,Wheat,646.84,1.432673118,472.15,1.432673118
JOR,7,Wheat,4863.98,18.96612578,6721.45,18.96612578
JOR,8,Wheat,18230.15,102.1865699,47353.69,102.1865699
JOR,9,Wheat,7788.65,51.70795356,35765.54,51.70795356
KEN,1,Wheat,0,295.9766272,60442.73,295.9766272
KEN,2,Wheat,0,461.2552129,99252.48,461.2552129
KEN,3,Wheat,0,211.6946282,58947.69,211.6946282
KEN,4,Wheat,0,113.7261887,37185.94,113.7261887
KEN,5,Wheat,0,114.103309,44238.73,114.103309
KEN,6,Wheat,0,213.2014853,78743.96,213.2014853
KGZ,7,Wheat,22881.89,65.88322342,33988.94,65.88322342
KGZ,8,Wheat,300721.93,1204.471972,541433.79,1204.471972
KGZ,13,Wheat,98651.07,1306.131095,308958.77,1306.131095
KGZ,14,Wheat,241297.78,2315.984942,719796.33,2315.984942
PRK,9,Wheat,692.64,20.16666898,7324.29,20.16666898
PRK,10,Wheat,36067.95,506.6178384,203106.14,506.6178384
PRK,11,Wheat,1268.55,20.7155055,9474.21,20.7155055
PRK,15,Wheat,654.72,46.73899442,16087.36,46.73899442
KOR,10,Wheat,2.58,4.491993563,437.51,4.491993563
KOR,11,Wheat,0,10.09739411,8372.53,10.09739411
KWT,7,Wheat,940.92,2.043056776,393.02,2.043056776
KAZ,7,Wheat,32266.62,6844.059643,2274132.54,6844.059643
KAZ,8,Wheat,4281.21,4247.541581,1462598.98,4247.541581
KAZ,13,Wheat,172772.13,77015.07525,26987841.39,77015.07525
KAZ,14,Wheat,29080.98,5279.690343,1931875.45,5279.690343
KAZ,15,Wheat,0,184.2261309,76765.06,184.2261309
LAO,4,Wheat,0,0.015363643,3.95,0.015363643
LAO,5,Wheat,38.04,0.764972989,145.85,0.764972989
LAO,6,Wheat,0,0,0,0
LAO,10,Wheat,0,0.000558479,0.12,0.000558479
LAO,11,Wheat,0,2.86331E-23,0,2.86331E-23
LAO,12,Wheat,0,0,0,0
LBN,8,Wheat,2106.74,87.99200142,34326.86,87.99200142
LBN,9,Wheat,28.04,31.32437421,11992.24,31.32437421
LBN,10,Wheat,6997.64,249.2200127,97464.11,249.2200127
LVA,10,Wheat,0.18,1555.823622,619259.3,1555.823622
BLR,10,Wheat,9.01,3769.58722,1078606.48,3769.58722
LTU,10,Wheat,0.55,3548.86576,1451130.12,3548.86576
LBR,5,Wheat,0,0,0,0
LBR,6,Wheat,0,0,0,0
SVK,10,Wheat,5920.05,3725.658499,1394222.23,3725.658499
SVK,11,Wheat,27.59,13.51666229,5270.33,13.51666229
SVK,15,Wheat,0.08,73.24685937,26669.99,73.24685937
SVK,16,Wheat,0,33.39652169,11550.92,33.39652169
LIE,10,Wheat,0,0,0,0
LBY,1,Wheat,0,0,0,0
LBY,2,Wheat,10305.69,120.615644,43621.64,120.615644
LBY,7,Wheat,49359.34,129.5915096,32018.27,129.5915096
LBY,8,Wheat,128180.09,570.9792593,209034.28,570.9792593
LBY,9,Wheat,11570.31,631.3721693,269949.71,631.3721693
MDG,2,Wheat,0,0.341999206,0,0.341999206
MDG,3,Wheat,0,5.676472819,0,5.676472819
MDG,4,Wheat,0,6.799871293,1283.87,6.799871293
MDG,5,Wheat,0,6.634961684,3812.28,6.634961684
MDG,6,Wheat,0,17.08197825,8998.33,17.08197825
MDG,10,Wheat,0,0.106538372,0,0.106538372
MDG,11,Wheat,0,0.015871904,0,0.015871904
MNG,7,Wheat,0,87.69736714,8022.43,87.69736714
MNG,8,Wheat,0,396.1259099,35339.87,396.1259099
MNG,13,Wheat,0,42.47604719,3196.4,42.47604719
MNG,14,Wheat,14.63,1360.989281,119119.8,1360.989281
MNG,15,Wheat,0,509.9722411,40434.38,509.9722411
MKD,9,Wheat,0.42,1026.170659,383347,1026.170659
MKD,10,Wheat,1.19,93.89490204,34277.51,93.89490204
MLI,1,Wheat,10258.09,11.96778716,5895.11,11.96778716
MLI,2,Wheat,0,0.033205556,1.81,0.033205556
MLI,3,Wheat,0,0,0,0
MLI,4,Wheat,0,0,0,0
MLI,7,Wheat,0,0,0,0
MAR,1,Wheat,511.32,16.11369456,5223.05,16.11369456
MAR,2,Wheat,0,29.4577472,11421.63,29.4577472
MAR,3,Wheat,0,396.8637057,156775.86,396.8637057
MAR,4,Wheat,276760.06,2211.308573,790939.24,2211.308573
MAR,7,Wheat,19808.23,139.3739308,38476.57,139.3739308
MAR,8,Wheat,130354.81,3262.763253,1261112.26,3262.763253
MAR,9,Wheat,370748.59,10063.41323,3989330.56,10063.41323
MAR,10,Wheat,73875.98,8823.521504,3606710.73,8823.521504
MRT,1,Wheat,0,2.744539174,364.38,2.744539174
MRT,2,Wheat,0,1.243385953,208.73,1.243385953
MRT,7,Wheat,0,0,0,0
OMN,1,Wheat,2076.42,4.118673205,971.44,4.118673205
MEX,1,Wheat,592112.44,1824.346174,336591.18,1824.346174
MEX,2,Wheat,192816.9,1231.605977,123698.7,1231.605977
MEX,3,Wheat,16257.64,111.1503322,14389.32,111.1503322
MEX,4,Wheat,29976.57,95.00914357,13086.23,95.00914357
MEX,5,Wheat,876.31,32.13533638,905.79,32.13533638
MEX,6,Wheat,4833.02,187.0439423,9163.32,187.0439423
MEX,7,Wheat,167638.12,615.6797497,68783.01,615.6797497
MEX,8,Wheat,123161.97,390.7786404,54989.38,390.7786404
MEX,9,Wheat,427971.85,1334.606665,308608.99,1334.606665
MEX,10,Wheat,183603.72,512.6901315,102032.47,512.6901315
MEX,11,Wheat,1140.93,13.09523244,1315.15,13.09523244
MEX,12,Wheat,312.41,14.17242489,773.74,14.17242489
MYS,6,Wheat,0,0.001171758,0.79,0.001171758
MOZ,1,Wheat,0,0.210701451,48.23,0.210701451
MOZ,2,Wheat,0,0.486103322,92.71,0.486103322
MOZ,3,Wheat,0,4.345695487,704.05,4.345695487
MOZ,4,Wheat,149.89,7.315307367,1294.99,7.315307367
MOZ,5,Wheat,0,1.915297689,415.26,1.915297689
MOZ,9,Wheat,0,0.722485299,55.28,0.722485299
MOZ,10,Wheat,0,0.611383681,71.3,0.611383681
MOZ,11,Wheat,0,0.005828174,1.28,0.005828174
MWI,3,Wheat,2.6,7.431169345,2396.94,7.431169345
MWI,4,Wheat,0,6.005803279,2597.84,6.005803279
MWI,5,Wheat,0,0.483481963,250.04,0.483481963
MWI,9,Wheat,0,1.981541982,202.97,1.981541982
MWI,10,Wheat,0,0.145559231,2.35,0.145559231
NER,1,Wheat,0,2.029011264,0,2.029011264
NER,2,Wheat,4561.66,25.96496292,15667.17,25.96496292
NER,3,Wheat,63.92,1.342315119,1498.71,1.342315119
NER,7,Wheat,0,0,0,0
BEL,10,Wheat,0.47,45.52628863,26025.01,45.52628863
BEL,11,Wheat,0.74,1087.605424,650971.16,1087.605424
HKG,12,Wheat,0,0,0,0
AND,10,Wheat,0,0.616158226,254.34,0.616158226
LUX,10,Wheat,0,59.72029716,48515.22,59.72029716
LUX,11,Wheat,0.01,10.78588597,5693.22,10.78588597
PSE,2,Wheat,220.87,3.951470328,1304.91,3.951470328
PSE,3,Wheat,30.3,42.38594197,16968.95,42.38594197
PSE,8,Wheat,5.67,6.508058474,2281.94,6.508058474
PSE,9,Wheat,287.96,126.7111113,54914.55,126.7111113
MNE,10,Wheat,0,556.5668102,275419.29,556.5668102
MNE,11,Wheat,0,67.61386726,34708.03,67.61386726
MNE,16,Wheat,0,28.55423626,14122.06,28.55423626
NGA,1,Wheat,497.73,5.275752098,484.69,5.275752098
NGA,2,Wheat,101989.7,212.0169676,28342.61,212.0169676
NGA,3,Wheat,37161.16,105.2627635,17558.11,105.2627635
NGA,4,Wheat,0,14.22945715,237.91,14.22945715
NGA,5,Wheat,0,1.244710467,269.51,1.244710467
NGA,6,Wheat,0,0,0,0
NLD,11,Wheat,0,975.0513256,467721.07,975.0513256
NOR,9,Wheat,0,0.179485525,86.26,0.179485525
NOR,10,Wheat,0,165.1314103,93244.02,165.1314103
NOR,14,Wheat,0,0,0,0
NOR,15,Wheat,0,147.819159,76116.37,147.819159
NOR,16,Wheat,0,60.2820137,36477.35,60.2820137
NPL,3,Wheat,153463.22,400.3701605,80385.93,400.3701605
NPL,4,Wheat,818063.98,1837.162458,393799.63,1837.162458
NPL,5,Wheat,98020.54,314.6305665,82549.6,314.6305665
NPL,10,Wheat,379706.59,1101.20107,247313.09,1101.20107
NPL,11,Wheat,617431.22,2114.411104,538246.88,2114.411104
NPL,12,Wheat,150106.4,681.056888,185834.15,681.056888
NPL,13,Wheat,2888.71,13.90835541,3974.06,13.90835541
NPL,14,Wheat,7765.25,41.3678538,11242.28,41.3678538
NPL,15,Wheat,22891.53,82.34211969,23090.35,82.34211969
NPL,16,Wheat,6368.37,32.59991433,8339.57,32.59991433
SUR,6,Wheat,0,0,0,0
NIC,4,Wheat,0,0.155192585,0,0.155192585
NIC,5,Wheat,0,0.002111231,0,0.002111231
NIC,6,Wheat,0,0.000362802,0,0.000362802
NZL,6,Wheat,0,0.582328057,271.37,0.582328057
NZL,10,Wheat,0,9.292595748,3593.57,9.292595748
NZL,11,Wheat,0,176.9844753,77813.84,176.9844753
NZL,12,Wheat,0,283.9242388,125777.3,283.9242388
NZL,15,Wheat,0,0.118965118,53.65,0.118965118
NZL,16,Wheat,0,9.493873953,4154.37,9.493873953
NZL,17,Wheat,0,0,0,0
PRY,1,Wheat,0,1.136749142,396.25,1.136749142
PRY,3,Wheat,0,0.06846778,0,0.06846778
PRY,4,Wheat,0,10.66419301,3488.97,10.66419301
PRY,5,Wheat,0,0.106885206,0,0.106885206
PRY,6,Wheat,0,19.01366103,7499.57,19.01366103
PRY,7,Wheat,0,0,0,0
PRY,8,Wheat,0,0.268441513,0,0.268441513
PRY,9,Wheat,0,0.418438284,96.5,0.418438284
PRY,10,Wheat,0,0.015545358,0,0.015545358
PRY,11,Wheat,0,0.492457096,60.36,0.492457096
PRY,12,Wheat,23.31,1801.478253,797215.5,1801.478253
PER,1,Wheat,0,161.7839089,45004.24,161.7839089
PER,2,Wheat,0,10.23334355,4600.81,10.23334355
PER,3,Wheat,0,9.622257766,4642.52,9.622257766
PER,4,Wheat,0,15.25820647,7581.12,15.25820647
PER,5,Wheat,0,38.52976547,19273.06,38.52976547
PER,6,Wheat,0,146.6905715,71730.81,146.6905715
PER,7,Wheat,0,122.0411756,42705.75,122.0411756
PER,8,Wheat,0.86,212.8510887,91463.54,212.8510887
PER,9,Wheat,0,157.388518,73494.95,157.388518
PER,10,Wheat,0,33.88011069,16378.04,33.88011069
PER,11,Wheat,0,24.53298982,12042.22,24.53298982
PER,12,Wheat,0,27.24325095,13281.85,27.24325095
PER,13,Wheat,0,42.2710894,17798.04,42.2710894
PER,14,Wheat,0,111.6063608,43844.83,111.6063608
PER,15,Wheat,0,111.1546881,45762.3,111.1546881
PER,16,Wheat,0,104.0516543,45263.1,104.0516543
PAK,1,Wheat,3419901.59,5724.273776,514109.19,5724.273776
PAK,2,Wheat,0,0.45382865,67.65,0.45382865
PAK,7,Wheat,20440959.01,48373.27946,6668394.94,48373.27946
PAK,8,Wheat,2260093,7920.028207,1661973.83,7920.028207
PAK,9,Wheat,587485.12,5377.780219,841770.97,5377.780219
PAK,10,Wheat,819970.67,9788.297794,1684884.52,9788.297794
PAK,11,Wheat,7182.85,2671.701574,237716.02,2671.701574
PAK,12,Wheat,1029.79,2154.344996,239841.26,2154.344996
PAK,13,Wheat,1868.34,19.52561427,8599.9,19.52561427
PAK,14,Wheat,1589.44,96.30111718,29079.46,96.30111718
POL,10,Wheat,3546.82,25013.77643,9908062.92,25013.77643
POL,15,Wheat,0.13,13.17637393,5963.53,13.17637393
POL,16,Wheat,0,24.47866039,10535.38,24.47866039
PAN,5,Wheat,0,0,0,0
PAN,6,Wheat,0,0,0,0
PRT,10,Wheat,45507.85,1921.503289,836706.8,1921.503289
PRT,11,Wheat,2429.63,116.7241323,55983.29,116.7241323
PRT,12,Wheat,25.25,9.858312894,4886.37,9.858312894
PNG,5,Wheat,0,0,0,0
PNG,6,Wheat,0,0,0,0
GNB,3,Wheat,0,0,0,0
GNB,4,Wheat,0,0,0,0
QAT,1,Wheat,62.4,0,25.4,0
ROU,8,Wheat,42376.41,1617.905801,658133.8,1617.905801
ROU,9,Wheat,149089.9,6099.220268,2707157.87,6099.220268
ROU,10,Wheat,48934.18,10274.7801,4632023.31,10274.7801
ROU,11,Wheat,3472.93,1858.687845,869746.19,1858.687845
ROU,15,Wheat,0,24.2985894,11813.77,24.2985894
ROU,16,Wheat,0,34.95061351,15796.14,34.95061351
MDA,8,Wheat,16618.59,558.8014855,230322.91,558.8014855
MDA,9,Wheat,20707.69,1875.983094,831492.9,1875.983094
MDA,10,Wheat,11081.71,1281.648864,567225.45,1281.648864
PHL,4,Wheat,0,0,0,0
PHL,5,Wheat,0,0,0,0
PHL,6,Wheat,0,0,0,0
RUS,7,Wheat,91128.51,8466.325623,3206637.5,8466.325623
RUS,8,Wheat,481106.62,65492.17576,26433152.54,65492.17576
RUS,9,Wheat,310753.16,43428.18735,20309132,43428.18735
RUS,10,Wheat,255996.24,22481.85657,11701336.81,22481.85657
RUS,11,Wheat,0,352.3984802,241908.96,352.3984802
RUS,13,Wheat,9674.87,8580.413173,2589462.28,8580.413173
RUS,14,Wheat,27319.21,17692.80017,7018050.05,17692.80017
RUS,15,Wheat,31686.65,28924.05855,12187199.54,28924.05855
RUS,16,Wheat,432.24,109.3775535,64606.2,109.3775535
RWA,5,Wheat,0,16.06530155,10183.8,16.06530155
RWA,6,Wheat,0,60.2527408,40965.55,60.2527408
SAU,1,Wheat,278756.82,644.7419027,74329.07,644.7419027
SAU,7,Wheat,2014582.33,3780.697936,432067.89,3780.697936
ZAF,1,Wheat,12932.57,64.83933104,13423.14,64.83933104
ZAF,2,Wheat,36274,751.0063783,159218.83,751.0063783
ZAF,3,Wheat,4902.73,753.3574608,183726,753.3574608
ZAF,4,Wheat,0,0.011500474,0,0.011500474
ZAF,5,Wheat,0,0.667005065,212.4,0.667005065
ZAF,6,Wheat,0,0,0,0
ZAF,7,Wheat,157377.74,1317.264149,228079.44,1317.264149
ZAF,8,Wheat,68275.25,1906.253308,346792.44,1906.253308
ZAF,9,Wheat,149937.83,2117.333239,526489.43,2117.333239
ZAF,10,Wheat,46139.99,1688.384821,512917.48,1688.384821
ZAF,11,Wheat,2569.64,40.73090686,20126,40.73090686
LSO,9,Wheat,26.61,50.40973111,17696.65,50.40973111
LSO,10,Wheat,0,103.5328504,37667.33,103.5328504
LSO,11,Wheat,0,36.26751716,14210.54,36.26751716
BWA,7,Wheat,2.74,2.034791919,265.31,2.034791919
BWA,8,Wheat,0,1.136463285,143.64,1.136463285
BWA,9,Wheat,0,0.123405852,10.35,0.123405852
SEN,1,Wheat,0,0.010533152,1.48,0.010533152
SEN,2,Wheat,0,0.005020664,1.02,0.005020664
SEN,3,Wheat,0,3.79544E-25,0,3.79544E-25
SEN,4,Wheat,0,0,0,0
SVN,10,Wheat,2.46,98.88996282,46384.48,98.88996282
SVN,11,Wheat,86.52,198.1335525,92410.46,198.1335525
SVN,12,Wheat,0,5.919766058,3140.03,5.919766058
SVN,15,Wheat,0,45.18954176,19118.62,45.18954176
SLE,4,Wheat,0,0,0,0
SLE,5,Wheat,0,0,0,0
SGP,6,Wheat,0,0,0,0
SOM,1,Wheat,7591.97,13.18242765,5465.73,13.18242765
SOM,2,Wheat,1556.52,10.77851243,2287.95,10.77851243
ESP,4,Wheat,22.77,7.441201747,2473.43,7.441201747
ESP,8,Wheat,1817.19,141.4683245,40632.2,141.4683245
ESP,9,Wheat,157943.23,12294.78808,4313277.97,12294.78808
ESP,10,Wheat,112554.26,9359.858655,3284671.63,9359.858655
ESP,11,Wheat,1862.27,250.2163914,96160.92,250.2163914
ESP,12,Wheat,1.92,184.5435069,72447.55,184.5435069
ESP,15,Wheat,0,7.808133423,2651.01,7.808133423
SDN,1,Wheat,383915.69,471.2043297,118677.13,471.2043297
SDN,2,Wheat,60093.51,457.8970799,85029.92,457.8970799
SDN,3,Wheat,1902.17,191.4841421,36983.98,191.4841421
SDN,4,Wheat,0,67.5608342,15343,67.5608342
SDN,5,Wheat,0,0.348629993,33.97,0.348629993
SDN,7,Wheat,0,1.382161051,55.37,1.382161051
SDN,8,Wheat,0,2.120112202,18.83,2.120112202
SWE,9,Wheat,0,21.80847844,6497.48,21.80847844
SWE,10,Wheat,0,2770.610028,849485.71,2770.610028
SWE,13,Wheat,0,0,0,0
SWE,14,Wheat,0,0,0,0
SWE,15,Wheat,0,31.18914143,8512.39,31.18914143
SWE,16,Wheat,0,33.22472088,10376.13,33.22472088
SYR,7,Wheat,266878.25,1108.021008,266172.19,1108.021008
SYR,8,Wheat,483082.24,5474.88339,1789640.23,5474.88339
SYR,9,Wheat,699088.22,5927.232182,2104692.37,5927.232182
SYR,10,Wheat,345832.09,4167.707818,1620241.17,4167.707818
