# File: gains_iso_fuel_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,dieseloil,lightoil,natural_gas
NMVOC,pyf,2030,0.040795536,0.062828206,0.026189059
NMVOC,qat,2030,0.072831049,0.107031065,0.049447997
NMVOC,reu,2030,0.134902575,0.464625012,0.05685507
NMVOC,rou,2030,0.00690634,0.096211348,0.046205586
NMVOC,rus,2030,0.047640925,0.246129242,0.014475689
NMVOC,rwa,2030,0.134902575,0.464625012,0.05685507
NMVOC,sau,2030,0.072831049,0.107031065,0.049447997
NMVOC,sdn,2030,0.134902575,0.464625012,0.05685507
NMVOC,sen,2030,0.136498433,0.419095298,0.270275263
NMVOC,sgp,2030,0.074703293,0.772561206,0.208921383
NMVOC,slb,2030,0.040795536,0.062828206,0.026189059
NMVOC,sle,2030,0.136498433,0.419095298,0.270275263
NMVOC,slv,2030,0.089755812,0.405444992,0.061529063
NMVOC,som,2030,0.134902575,0.464625012,0.05685507
NMVOC,spm,2030,0.023331471,0.050598919,0.025762614
NMVOC,srb,2030,0.00690634,0.096211348,0.046205586
NMVOC,srb (kosovo),2030,0.00690634,0.096211348,0.046205586
NMVOC,ssd,2030,0.134902575,0.464625012,0.05685507
NMVOC,stp,2030,0.136498433,0.419095298,0.270275263
NMVOC,sur,2030,0.064894473,0.33002373,0.038323236
NMVOC,svk,2030,0.00690634,0.096211348,0.046205586
NMVOC,svn,2030,0.00690634,0.096211348,0.046205586
NMVOC,swe,2030,0.00686327,0.080717997,0.028025017
NMVOC,swz,2030,0.136498433,0.419095298,0.270275263
NMVOC,sxm,2030,0.089755812,0.405444992,0.061529063
NMVOC,syc,2030,0.134902575,0.464625012,0.05685507
NMVOC,syr,2030,0.072831049,0.107031065,0.049447997
NMVOC,tca,2030,0.089755812,0.405444992,0.061529063
NMVOC,tcd,2030,0.136498433,0.419095298,0.270275263
NMVOC,tgo,2030,0.136498433,0.419095298,0.270275263
NMVOC,tha,2030,0.074703293,0.772561206,0.208921383
NMVOC,tjk,2030,0.125224121,0.858904672,0.345327935
NMVOC,tkl,2030,0.040795536,0.062828206,0.026189059
NMVOC,tkm,2030,0.125224121,0.858904672,0.345327935
NMVOC,tls,2030,0.091987085,0.201717092,0.094849272
NMVOC,ton,2030,0.040795536,0.062828206,0.026189059
NMVOC,tto,2030,0.089755812,0.405444992,0.061529063
NMVOC,tun,2030,0.123597316,0.484251352,0.109749976
NMVOC,tur,2030,0.006762464,0.076023296,0.022366067
NMVOC,twn,2030,0.033653134,0.060615574,0.038570318
NMVOC,tza,2030,0.136498433,0.419095298,0.270275263
NMVOC,uga,2030,0.134902575,0.464625012,0.05685507
NMVOC,ukr,2030,0.035968886,0.105234634,0.045546454
NMVOC,ury,2030,0.064894473,0.33002373,0.038323236
NMVOC,usa,2030,0.023331471,0.050598919,0.025762614
NMVOC,uzb,2030,0.125224121,0.858904672,0.345327935
NMVOC,vct,2030,0.089755812,0.405444992,0.061529063
NMVOC,ven,2030,0.064894473,0.33002373,0.038323236
NMVOC,vgb,2030,0.089755812,0.405444992,0.061529063
NMVOC,vir,2030,0.089755812,0.405444992,0.061529063
NMVOC,vnm,2030,0.074703293,0.772561206,0.208921383
NMVOC,vut,2030,0.040795536,0.062828206,0.026189059
NMVOC,wlf,2030,0.040795536,0.062828206,0.026189059
NMVOC,wsm,2030,0.040795536,0.062828206,0.026189059
NMVOC,yem,2030,0.072831049,0.107031065,0.049447997
NMVOC,zaf,2030,0.060137246,0.120438436,0.08951049
NMVOC,zmb,2030,0.136498433,0.419095298,0.270275263
NMVOC,zwe,2030,0.136498433,0.419095298,0.270275263
NOx,abw,2030,1.094290626,0.303319628,0.056496189
NOx,afg,2030,1.201982965,0.583900726,0.401283441
NOx,ago,2030,1.252563169,0.280285229,0.323295769
NOx,alb,2030,0.160711798,0.02524569,0.025296096
NOx,are,2030,1.110555316,0.088930229,0.090139679
NOx,arg,2030,0.908713033,0.267865729,0.196622657
NOx,arm,2030,0.625902638,0.195191391,0.182305563
NOx,asm,2030,0.262721137,0.034849129,0.119419945
NOx,atg,2030,1.094290626,0.303319628,0.056496189
NOx,aus,2030,0.262721137,0.034849129,0.119419945
NOx,aut,2030,0.101083544,0.019175785,0.059425928
NOx,aze,2030,0.625902638,0.195191391,0.182305563
NOx,bdi,2030,1.238548891,0.338812136,0.147397796
NOx,bel,2030,0.101083544,0.019175785,0.059425928
NOx,ben,2030,1.252563169,0.280285229,0.323295769
NOx,bfa,2030,1.252563169,0.280285229,0.323295769
NOx,bgd,2030,1.201982965,0.583900726,0.401283441
NOx,bgr,2030,0.160711798,0.02524569,0.025296096
NOx,bhr,2030,1.110555316,0.088930229,0.090139679
NOx,bhs,2030,1.094290626,0.303319628,0.056496189
NOx,bih,2030,0.160711798,0.02524569,0.025296096
NOx,blr,2030,0.715773336,0.056086734,0.335372522
NOx,blz,2030,1.094290626,0.303319628,0.056496189
NOx,bmu,2030,1.094290626,0.303319628,0.056496189
NOx,bol,2030,0.908713033,0.267865729,0.196622657
NOx,bra,2030,0.499996694,0.054797508,0.625561658
NOx,brb,2030,1.094290626,0.303319628,0.056496189
NOx,brn,2030,1.135110092,0.261307142,0.225448406
NOx,btn,2030,1.201982965,0.583900726,0.401283441
NOx,bwa,2030,1.252563169,0.280285229,0.323295769
NOx,caf,2030,1.252563169,0.280285229,0.323295769
NOx,can,2030,0.060410925,0.042826278,0.138639981
NOx,che,2030,0.101083544,0.019175785,0.059425928
NOx,chl,2030,0.908713033,0.267865729,0.196622657
NOx,chn,2030,0.421301948,0.051885526,0.076877965
NOx,civ,2030,1.252563169,0.280285229,0.323295769
NOx,cmr,2030,1.252563169,0.280285229,0.323295769
NOx,cod,2030,1.252563169,0.280285229,0.323295769
NOx,cog,2030,1.252563169,0.280285229,0.323295769
NOx,cok,2030,0.262721137,0.034849129,0.119419945
NOx,col,2030,0.908713033,0.267865729,0.196622657
NOx,com,2030,1.238548891,0.338812136,0.147397796
NOx,cpv,2030,1.252563169,0.280285229,0.323295769
NOx,cri,2030,1.094290626,0.303319628,0.056496189
NOx,cub,2030,1.094290626,0.303319628,0.056496189
NOx,cuw,2030,1.094290626,0.303319628,0.056496189
NOx,cym,2030,1.094290626,0.303319628,0.056496189
NOx,cyp,2030,0.160711798,0.02524569,0.025296096
NOx,cze,2030,0.160711798,0.02524569,0.025296096
NOx,deu,2030,0.101083544,0.019175785,0.059425928
NOx,dji,2030,1.238548891,0.338812136,0.147397796
NOx,dma,2030,1.094290626,0.303319628,0.056496189
NOx,dnk,2030,0.101083544,0.019175785,0.059425928
NOx,dom,2030,1.094290626,0.303319628,0.056496189
NOx,dza,2030,1.137346814,0.558532825,0.595294294
NOx,ecu,2030,0.908713033,0.267865729,0.196622657
NOx,egy,2030,1.137346814,0.558532825,0.595294294
NOx,eri,2030,1.238548891,0.338812136,0.147397796
NOx,esh,2030,1.137346814,0.558532825,0.595294294
NOx,esp,2030,0.101083544,0.019175785,0.059425928
NOx,est,2030,0.160711798,0.02524569,0.025296096
NOx,eth,2030,1.238548891,0.338812136,0.147397796
NOx,fin,2030,0.101083544,0.019175785,0.059425928
NOx,fji,2030,0.262721137,0.034849129,0.119419945
NOx,flk,2030,0.908713033,0.267865729,0.196622657
NOx,fra,2030,0.101083544,0.019175785,0.059425928
NOx,fro,2030,0.101083544,0.019175785,0.059425928
NOx,fsm,2030,0.262721137,0.034849129,0.119419945
NOx,gab,2030,1.252563169,0.280285229,0.323295769
NOx,gbr,2030,0.101083544,0.019175785,0.059425928
NOx,geo,2030,0.625902638,0.195191391,0.182305563
NOx,gha,2030,1.252563169,0.280285229,0.323295769
NOx,gib,2030,0.101083544,0.019175785,0.059425928
NOx,gin,2030,1.252563169,0.280285229,0.323295769
NOx,glp,2030,1.094290626,0.303319628,0.056496189
NOx,gmb,2030,1.252563169,0.280285229,0.323295769
NOx,gnb,2030,1.252563169,0.280285229,0.323295769
NOx,gnq,2030,1.252563169,0.280285229,0.323295769
NOx,grc,2030,0.101083544,0.019175785,0.059425928
NOx,grd,2030,1.094290626,0.303319628,0.056496189
NOx,grl,2030,0.101083544,0.019175785,0.059425928
NOx,gtm,2030,1.094290626,0.303319628,0.056496189
NOx,guf,2030,0.908713033,0.267865729,0.196622657
NOx,gum,2030,0.262721137,0.034849129,0.119419945
NOx,guy,2030,0.908713033,0.267865729,0.196622657
NOx,hkg,2030,0.421301948,0.051885526,0.076877965
NOx,hnd,2030,1.094290626,0.303319628,0.056496189
NOx,hrv,2030,0.160711798,0.02524569,0.025296096
NOx,hti,2030,1.094290626,0.303319628,0.056496189
NOx,hun,2030,0.160711798,0.02524569,0.025296096
NOx,idn,2030,1.473901306,0.178023843,0.096498825
NOx,ind,2030,0.609305369,0.062714357,0.040839312
NOx,irl,2030,0.101083544,0.019175785,0.059425928
NOx,irn,2030,1.110555316,0.088930229,0.090139679
NOx,irq,2030,1.110555316,0.088930229,0.090139679
NOx,isl,2030,0.101083544,0.019175785,0.059425928
NOx,isr,2030,1.110555316,0.088930229,0.090139679
NOx,ita,2030,0.101083544,0.019175785,0.059425928
NOx,jam,2030,1.094290626,0.303319628,0.056496189
NOx,jor,2030,1.110555316,0.088930229,0.090139679
NOx,jpn,2030,0.09704196,0.02661015,0.025876187
NOx,kaz,2030,1.132662611,0.657335399,0.756753951
NOx,ken,2030,1.238548891,0.338812136,0.147397796
NOx,kgz,2030,1.132662611,0.657335399,0.756753951
NOx,khm,2030,1.135110092,0.261307142,0.225448406
NOx,kir,2030,0.262721137,0.034849129,0.119419945
NOx,kna,2030,1.094290626,0.303319628,0.056496189
NOx,kor,2030,0.112481102,0.065904136,0.035390006
NOx,kwt,2030,1.110555316,0.088930229,0.090139679
NOx,lao,2030,1.135110092,0.261307142,0.225448406
NOx,lbn,2030,1.110555316,0.088930229,0.090139679
NOx,lbr,2030,1.252563169,0.280285229,0.323295769
NOx,lby,2030,1.137346814,0.558532825,0.595294294
NOx,lca,2030,1.094290626,0.303319628,0.056496189
NOx,lie,2030,0.101083544,0.019175785,0.059425928
NOx,lka,2030,1.201982965,0.583900726,0.401283441
NOx,lso,2030,1.252563169,0.280285229,0.323295769
NOx,ltu,2030,0.160711798,0.02524569,0.025296096
NOx,lux,2030,0.101083544,0.019175785,0.059425928
NOx,lva,2030,0.160711798,0.02524569,0.025296096
NOx,mac,2030,0.421301948,0.051885526,0.076877965
NOx,mar,2030,1.137346814,0.558532825,0.595294294
NOx,mda,2030,0.715773336,0.056086734,0.335372522
NOx,mdg,2030,1.238548891,0.338812136,0.147397796
NOx,mdv,2030,1.201982965,0.583900726,0.401283441
NOx,mex,2030,0.371641838,0.080921488,0.128475975
NOx,mhl,2030,0.262721137,0.034849129,0.119419945
NOx,mkd,2030,0.160711798,0.02524569,0.025296096
NOx,mli,2030,1.252563169,0.280285229,0.323295769
NOx,mlt,2030,0.160711798,0.02524569,0.025296096
NOx,mmr,2030,1.135110092,0.261307142,0.225448406
NOx,mne,2030,0.160711798,0.02524569,0.025296096
NOx,mng,2030,0.421301948,0.051885526,0.076877965
NOx,moz,2030,1.252563169,0.280285229,0.323295769
NOx,mrt,2030,1.252563169,0.280285229,0.323295769
NOx,msr,2030,1.094290626,0.303319628,0.056496189
NOx,mtq,2030,1.094290626,0.303319628,0.056496189
NOx,mus,2030,1.238548891,0.338812136,0.147397796
NOx,mwi,2030,1.252563169,0.280285229,0.323295769
NOx,mys,2030,1.135110092,0.261307142,0.225448406
NOx,nam,2030,1.252563169,0.280285229,0.323295769
NOx,ncl,2030,0.262721137,0.034849129,0.119419945
NOx,ner,2030,1.252563169,0.280285229,0.323295769
NOx,nga,2030,1.252563169,0.280285229,0.323295769
NOx,nic,2030,1.094290626,0.303319628,0.056496189
NOx,niu,2030,0.262721137,0.034849129,0.119419945
NOx,nld,2030,0.101083544,0.019175785,0.059425928
NOx,nor,2030,0.101083544,0.019175785,0.059425928
NOx,npl,2030,1.201982965,0.583900726,0.401283441
NOx,nzl,2030,0.262721137,0.034849129,0.119419945
NOx,omn,2030,1.110555316,0.088930229,0.090139679
NOx,pak,2030,1.201982965,0.583900726,0.401283441
NOx,pan,2030,1.094290626,0.303319628,0.056496189
NOx,per,2030,0.908713033,0.267865729,0.196622657
NOx,phl,2030,1.135110092,0.261307142,0.225448406
NOx,plw,2030,0.262721137,0.034849129,0.119419945
NOx,png,2030,1.473901306,0.178023843,0.096498825
NOx,pol,2030,0.160711798,0.02524569,0.025296096
NOx,pri,2030,1.094290626,0.303319628,0.056496189
NOx,prk,2030,0.112481102,0.065904136,0.035390006
NOx,prt,2030,0.101083544,0.019175785,0.059425928
NOx,pry,2030,0.908713033,0.267865729,0.196622657
NOx,pse,2030,1.110555316,0.088930229,0.090139679
NOx,pyf,2030,0.262721137,0.034849129,0.119419945
NOx,qat,2030,1.110555316,0.088930229,0.090139679
NOx,reu,2030,1.238548891,0.338812136,0.147397796
NOx,rou,2030,0.160711798,0.02524569,0.025296096
NOx,rus,2030,0.625902638,0.195191391,0.182305563
NOx,rwa,2030,1.238548891,0.338812136,0.147397796
NOx,sau,2030,1.110555316,0.088930229,0.090139679
NOx,sdn,2030,1.238548891,0.338812136,0.147397796
NOx,sen,2030,1.252563169,0.280285229,0.323295769
NOx,sgp,2030,1.135110092,0.261307142,0.225448406
NOx,slb,2030,0.262721137,0.034849129,0.119419945
NOx,sle,2030,1.252563169,0.280285229,0.323295769
NOx,slv,2030,1.094290626,0.303319628,0.056496189
NOx,som,2030,1.238548891,0.338812136,0.147397796
NOx,spm,2030,0.234927937,0.050299948,0.116150454
NOx,srb,2030,0.160711798,0.02524569,0.025296096
NOx,srb (kosovo),2030,0.160711798,0.02524569,0.025296096
NOx,ssd,2030,1.238548891,0.338812136,0.147397796
NOx,stp,2030,1.252563169,0.280285229,0.323295769
NOx,sur,2030,0.908713033,0.267865729,0.196622657
NOx,svk,2030,0.160711798,0.02524569,0.025296096
NOx,svn,2030,0.160711798,0.02524569,0.025296096
NOx,swe,2030,0.101083544,0.019175785,0.059425928
NOx,swz,2030,1.252563169,0.280285229,0.323295769
NOx,sxm,2030,1.094290626,0.303319628,0.056496189
NOx,syc,2030,1.238548891,0.338812136,0.147397796
NOx,syr,2030,1.110555316,0.088930229,0.090139679
NOx,tca,2030,1.094290626,0.303319628,0.056496189
NOx,tcd,2030,1.252563169,0.280285229,0.323295769
NOx,tgo,2030,1.252563169,0.280285229,0.323295769
NOx,tha,2030,1.135110092,0.261307142,0.225448406
NOx,tjk,2030,1.132662611,0.657335399,0.756753951
NOx,tkl,2030,0.262721137,0.034849129,0.119419945
NOx,tkm,2030,1.132662611,0.657335399,0.756753951
NOx,tls,2030,1.473901306,0.178023843,0.096498825
NOx,ton,2030,0.262721137,0.034849129,0.119419945
NOx,tto,2030,1.094290626,0.303319628,0.056496189
NOx,tun,2030,1.137346814,0.558532825,0.595294294
NOx,tur,2030,0.090570658,0.032082684,0.209030628
NOx,twn,2030,0.421301948,0.051885526,0.076877965
NOx,tza,2030,1.252563169,0.280285229,0.323295769
NOx,uga,2030,1.238548891,0.338812136,0.147397796
NOx,ukr,2030,0.715773336,0.056086734,0.335372522
NOx,ury,2030,0.908713033,0.267865729,0.196622657
NOx,usa,2030,0.234927937,0.050299948,0.116150454
NOx,uzb,2030,1.132662611,0.657335399,0.756753951
NOx,vct,2030,1.094290626,0.303319628,0.056496189
NOx,ven,2030,0.908713033,0.267865729,0.196622657
NOx,vgb,2030,1.094290626,0.303319628,0.056496189
NOx,vir,2030,1.094290626,0.303319628,0.056496189
NOx,vnm,2030,1.135110092,0.261307142,0.225448406
NOx,vut,2030,0.262721137,0.034849129,0.119419945
NOx,wlf,2030,0.262721137,0.034849129,0.119419945
NOx,wsm,2030,0.262721137,0.034849129,0.119419945
NOx,yem,2030,1.110555316,0.088930229,0.090139679
NOx,zaf,2030,0.912887693,0.122845818,0.12027972
NOx,zmb,2030,1.252563169,0.280285229,0.323295769
NOx,zwe,2030,1.252563169,0.280285229,0.323295769
OC,abw,2030,0.031060964,0.003960862,0
OC,afg,2030,0.056465678,0.025575485,0
OC,ago,2030,0.054990208,0.010772034,0
OC,alb,2030,0.00144566,0.004617612,0
OC,are,2030,0.016616429,0.002017599,0
OC,arg,2030,0.015333329,0.003641646,0
OC,arm,2030,0.015527657,0.004142048,0
OC,asm,2030,0.00639319,0.003197068,0
OC,atg,2030,0.031060964,0.003960862,0
OC,aus,2030,0.00639319,0.003197068,0
OC,aut,2030,0.001110519,0.006273737,0
OC,aze,2030,0.015527657,0.004142048,0
OC,bdi,2030,0.055721047,0.010927233,0
OC,bel,2030,0.001110519,0.006273737,0
OC,ben,2030,0.054990208,0.010772034,0
OC,bfa,2030,0.054990208,0.010772034,0
OC,bgd,2030,0.056465678,0.025575485,0
OC,bgr,2030,0.00144566,0.004617612,0
OC,bhr,2030,0.016616429,0.002017599,0
OC,bhs,2030,0.031060964,0.003960862,0
OC,bih,2030,0.00144566,0.004617612,0
OC,blr,2030,0.004522976,0.003271088,0
OC,blz,2030,0.031060964,0.003960862,0
OC,bmu,2030,0.031060964,0.003960862,0
OC,bol,2030,0.015333329,0.003641646,0
OC,bra,2030,0.004411107,0.002119882,0
OC,brb,2030,0.031060964,0.003960862,0
OC,brn,2030,0.019627329,0.013503601,0
OC,btn,2030,0.056465678,0.025575485,0
OC,bwa,2030,0.054990208,0.010772034,0
OC,caf,2030,0.054990208,0.010772034,0
OC,can,2030,0.00442812,0.002129756,0
OC,che,2030,0.001110519,0.006273737,0
OC,chl,2030,0.015333329,0.003641646,0
OC,chn,2030,0.005631233,0.002874533,0
OC,civ,2030,0.054990208,0.010772034,0
OC,cmr,2030,0.054990208,0.010772034,0
OC,cod,2030,0.054990208,0.010772034,0
OC,cog,2030,0.054990208,0.010772034,0
OC,cok,2030,0.00639319,0.003197068,0
OC,col,2030,0.015333329,0.003641646,0
OC,com,2030,0.055721047,0.010927233,0
OC,cpv,2030,0.054990208,0.010772034,0
OC,cri,2030,0.031060964,0.003960862,0
OC,cub,2030,0.031060964,0.003960862,0
OC,cuw,2030,0.031060964,0.003960862,0
OC,cym,2030,0.031060964,0.003960862,0
OC,cyp,2030,0.00144566,0.004617612,0
OC,cze,2030,0.00144566,0.004617612,0
OC,deu,2030,0.001110519,0.006273737,0
OC,dji,2030,0.055721047,0.010927233,0
OC,dma,2030,0.031060964,0.003960862,0
OC,dnk,2030,0.001110519,0.006273737,0
OC,dom,2030,0.031060964,0.003960862,0
OC,dza,2030,0.057651159,0.004088202,0
OC,ecu,2030,0.015333329,0.003641646,0
OC,egy,2030,0.057651159,0.004088202,0
OC,eri,2030,0.055721047,0.010927233,0
OC,esh,2030,0.057651159,0.004088202,0
OC,esp,2030,0.001110519,0.006273737,0
OC,est,2030,0.00144566,0.004617612,0
OC,eth,2030,0.055721047,0.010927233,0
OC,fin,2030,0.001110519,0.006273737,0
OC,fji,2030,0.00639319,0.003197068,0
OC,flk,2030,0.015333329,0.003641646,0
OC,fra,2030,0.001110519,0.006273737,0
OC,fro,2030,0.001110519,0.006273737,0
OC,fsm,2030,0.00639319,0.003197068,0
OC,gab,2030,0.054990208,0.010772034,0
OC,gbr,2030,0.001110519,0.006273737,0
OC,geo,2030,0.015527657,0.004142048,0
OC,gha,2030,0.054990208,0.010772034,0
OC,gib,2030,0.001110519,0.006273737,0
OC,gin,2030,0.054990208,0.010772034,0
OC,glp,2030,0.031060964,0.003960862,0
OC,gmb,2030,0.054990208,0.010772034,0
OC,gnb,2030,0.054990208,0.010772034,0
OC,gnq,2030,0.054990208,0.010772034,0
OC,grc,2030,0.001110519,0.006273737,0
OC,grd,2030,0.031060964,0.003960862,0
OC,grl,2030,0.001110519,0.006273737,0
OC,gtm,2030,0.031060964,0.003960862,0
OC,guf,2030,0.015333329,0.003641646,0
OC,gum,2030,0.00639319,0.003197068,0
OC,guy,2030,0.015333329,0.003641646,0
OC,hkg,2030,0.005631233,0.002874533,0
OC,hnd,2030,0.031060964,0.003960862,0
OC,hrv,2030,0.00144566,0.004617612,0
OC,hti,2030,0.031060964,0.003960862,0
OC,hun,2030,0.00144566,0.004617612,0
OC,idn,2030,0.02739941,0.004231891,0
OC,ind,2030,0.006869629,0.003061742,0
OC,irl,2030,0.001110519,0.006273737,0
OC,irn,2030,0.016616429,0.002017599,0
OC,irq,2030,0.016616429,0.002017599,0
OC,isl,2030,0.001110519,0.006273737,0
OC,isr,2030,0.016616429,0.002017599,0
OC,ita,2030,0.001110519,0.006273737,0
OC,jam,2030,0.031060964,0.003960862,0
OC,jor,2030,0.016616429,0.002017599,0
OC,jpn,2030,0.004203172,0.00247138,0
OC,kaz,2030,0.134977185,0.008144134,0
OC,ken,2030,0.055721047,0.010927233,0
OC,kgz,2030,0.134977185,0.008144134,0
OC,khm,2030,0.019627329,0.013503601,0
OC,kir,2030,0.00639319,0.003197068,0
OC,kna,2030,0.031060964,0.003960862,0
OC,kor,2030,0.004181288,0.00372854,0
OC,kwt,2030,0.016616429,0.002017599,0
OC,lao,2030,0.019627329,0.013503601,0
OC,lbn,2030,0.016616429,0.002017599,0
OC,lbr,2030,0.054990208,0.010772034,0
OC,lby,2030,0.057651159,0.004088202,0
OC,lca,2030,0.031060964,0.003960862,0
OC,lie,2030,0.001110519,0.006273737,0
OC,lka,2030,0.056465678,0.025575485,0
OC,lso,2030,0.054990208,0.010772034,0
OC,ltu,2030,0.00144566,0.004617612,0
OC,lux,2030,0.001110519,0.006273737,0
OC,lva,2030,0.00144566,0.004617612,0
OC,mac,2030,0.005631233,0.002874533,0
OC,mar,2030,0.057651159,0.004088202,0
OC,mda,2030,0.004522976,0.003271088,0
OC,mdg,2030,0.055721047,0.010927233,0
OC,mdv,2030,0.056465678,0.025575485,0
OC,mex,2030,0.00499499,0.002587675,0
OC,mhl,2030,0.00639319,0.003197068,0
OC,mkd,2030,0.00144566,0.004617612,0
OC,mli,2030,0.054990208,0.010772034,0
OC,mlt,2030,0.00144566,0.004617612,0
OC,mmr,2030,0.019627329,0.013503601,0
OC,mne,2030,0.00144566,0.004617612,0
OC,mng,2030,0.005631233,0.002874533,0
OC,moz,2030,0.054990208,0.010772034,0
OC,mrt,2030,0.054990208,0.010772034,0
OC,msr,2030,0.031060964,0.003960862,0
OC,mtq,2030,0.031060964,0.003960862,0
OC,mus,2030,0.055721047,0.010927233,0
OC,mwi,2030,0.054990208,0.010772034,0
OC,mys,2030,0.019627329,0.013503601,0
OC,nam,2030,0.054990208,0.010772034,0
OC,ncl,2030,0.00639319,0.003197068,0
OC,ner,2030,0.054990208,0.010772034,0
OC,nga,2030,0.054990208,0.010772034,0
OC,nic,2030,0.031060964,0.003960862,0
OC,niu,2030,0.00639319,0.003197068,0
OC,nld,2030,0.001110519,0.006273737,0
OC,nor,2030,0.001110519,0.006273737,0
OC,npl,2030,0.056465678,0.025575485,0
OC,nzl,2030,0.00639319,0.003197068,0
OC,omn,2030,0.016616429,0.002017599,0
OC,pak,2030,0.056465678,0.025575485,0
OC,pan,2030,0.031060964,0.003960862,0
OC,per,2030,0.015333329,0.003641646,0
OC,phl,2030,0.019627329,0.013503601,0
OC,plw,2030,0.00639319,0.003197068,0
OC,png,2030,0.02739941,0.004231891,0
OC,pol,2030,0.00144566,0.004617612,0
OC,pri,2030,0.031060964,0.003960862,0
OC,prk,2030,0.004181288,0.00372854,0
OC,prt,2030,0.001110519,0.006273737,0
OC,pry,2030,0.015333329,0.003641646,0
OC,pse,2030,0.016616429,0.002017599,0
OC,pyf,2030,0.00639319,0.003197068,0
OC,qat,2030,0.016616429,0.002017599,0
OC,reu,2030,0.055721047,0.010927233,0
OC,rou,2030,0.00144566,0.004617612,0
OC,rus,2030,0.015527657,0.004142048,0
OC,rwa,2030,0.055721047,0.010927233,0
OC,sau,2030,0.016616429,0.002017599,0
OC,sdn,2030,0.055721047,0.010927233,0
OC,sen,2030,0.054990208,0.010772034,0
OC,sgp,2030,0.019627329,0.013503601,0
OC,slb,2030,0.00639319,0.003197068,0
OC,sle,2030,0.054990208,0.010772034,0
OC,slv,2030,0.031060964,0.003960862,0
OC,som,2030,0.055721047,0.010927233,0
OC,spm,2030,0.005689948,0.002421231,0
OC,srb,2030,0.00144566,0.004617612,0
OC,srb (kosovo),2030,0.00144566,0.004617612,0
OC,ssd,2030,0.055721047,0.010927233,0
OC,stp,2030,0.054990208,0.010772034,0
OC,sur,2030,0.015333329,0.003641646,0
OC,svk,2030,0.00144566,0.004617612,0
OC,svn,2030,0.00144566,0.004617612,0
OC,swe,2030,0.001110519,0.006273737,0
OC,swz,2030,0.054990208,0.010772034,0
OC,sxm,2030,0.031060964,0.003960862,0
OC,syc,2030,0.055721047,0.010927233,0
OC,syr,2030,0.016616429,0.002017599,0
OC,tca,2030,0.031060964,0.003960862,0
OC,tcd,2030,0.054990208,0.010772034,0
OC,tgo,2030,0.054990208,0.010772034,0
OC,tha,2030,0.019627329,0.013503601,0
OC,tjk,2030,0.134977185,0.008144134,0
OC,tkl,2030,0.00639319,0.003197068,0
OC,tkm,2030,0.134977185,0.008144134,0
OC,tls,2030,0.02739941,0.004231891,0
OC,ton,2030,0.00639319,0.003197068,0
OC,tto,2030,0.031060964,0.003960862,0
OC,tun,2030,0.057651159,0.004088202,0
OC,tur,2030,0.001187904,0.002963069,0
OC,twn,2030,0.005631233,0.002874533,0
OC,tza,2030,0.054990208,0.010772034,0
OC,uga,2030,0.055721047,0.010927233,0
OC,ukr,2030,0.004522976,0.003271088,0
OC,ury,2030,0.015333329,0.003641646,0
OC,usa,2030,0.005689948,0.002421231,0
OC,uzb,2030,0.134977185,0.008144134,0
OC,vct,2030,0.031060964,0.003960862,0
OC,ven,2030,0.015333329,0.003641646,0
OC,vgb,2030,0.031060964,0.003960862,0
OC,vir,2030,0.031060964,0.003960862,0
OC,vnm,2030,0.019627329,0.013503601,0
OC,vut,2030,0.00639319,0.003197068,0
OC,wlf,2030,0.00639319,0.003197068,0
OC,wsm,2030,0.00639319,0.003197068,0
OC,yem,2030,0.016616429,0.002017599,0
OC,zaf,2030,0.018193401,0.002922884,0
OC,zmb,2030,0.054990208,0.010772034,0
OC,zwe,2030,0.054990208,0.010772034,0
SO2,abw,2030,0.120221983,0.082897571,0.003882103
SO2,afg,2030,0.035120437,0.111058893,0.037853577
SO2,ago,2030,0.00150695,0.009759651,0.003882103
SO2,alb,2030,0.000469847,0.000328523,0.003882103
SO2,are,2030,0.00142956,0.004448874,0.003882103
SO2,arg,2030,0.036095076,0.051014453,0.003882103
SO2,arm,2030,0.064122578,0.000587142,0.000230472
SO2,asm,2030,0.000463339,0.000359365,0.003882103
SO2,atg,2030,0.120221983,0.082897571,0.003882103
SO2,aus,2030,0.000463339,0.000359365,0.003882103
SO2,aut,2030,0.000469749,0.000409193,2.26191E-05
SO2,aze,2030,0.064122578,0.000587142,0.000230472
SO2,bdi,2030,0.00150549,0.009759651,0.003882103
SO2,bel,2030,0.000469749,0.000409193,2.26191E-05
SO2,ben,2030,0.00150695,0.009759651,0.003882103
SO2,bfa,2030,0.00150695,0.009759651,0.003882103
SO2,bgd,2030,0.035120437,0.111058893,0.037853577
SO2,bgr,2030,0.000469847,0.000328523,0.003882103
SO2,bhr,2030,0.00142956,0.004448874,0.003882103
SO2,bhs,2030,0.120221983,0.082897571,0.003882103
SO2,bih,2030,0.000469847,0.000328523,0.003882103
SO2,blr,2030,0.02140087,0.000960283,0.000247591
SO2,blz,2030,0.120221983,0.082897571,0.003882103
SO2,bmu,2030,0.120221983,0.082897571,0.003882103
