# File: gains_iso_sector_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,Freight,Motorcycle,Passenger
NOx,geo,2015,0.822734978,0.183648841,0.252793024
NOx,gha,2015,1.30971642,0.168070768,0.594438764
NOx,gib,2015,0.40954527,0.144503637,0.23278673
NOx,gin,2015,1.30971642,0.168070768,0.594438764
NOx,glp,2015,1.23271174,0.16022305,0.520242554
NOx,gmb,2015,1.30971642,0.168070768,0.594438764
NOx,gnb,2015,1.30971642,0.168070768,0.594438764
NOx,gnq,2015,1.30971642,0.168070768,0.594438764
NOx,grc,2015,0.40954527,0.144503637,0.23278673
NOx,grd,2015,1.23271174,0.16022305,0.520242554
NOx,grl,2015,0.40954527,0.144503637,0.23278673
NOx,gtm,2015,1.23271174,0.16022305,0.520242554
NOx,guf,2015,1.181549586,0.168266843,0.451411555
NOx,gum,2015,0.665688572,0.159963425,0.161127585
NOx,guy,2015,1.181549586,0.168266843,0.451411555
NOx,hkg,2015,1.287231421,0.123663306,0.19848427
NOx,hnd,2015,1.23271174,0.16022305,0.520242554
NOx,hrv,2015,0.562493117,0.133193016,0.216999425
NOx,hti,2015,1.23271174,0.16022305,0.520242554
NOx,hun,2015,0.562493117,0.133193016,0.216999425
NOx,idn,2015,1.570412572,0.166824297,0.613232878
NOx,ind,2015,1.514983486,0.129435404,0.296432907
NOx,irl,2015,0.40954527,0.144503637,0.23278673
NOx,irn,2015,1.160787672,0.161547875,0.256031292
NOx,irq,2015,1.160787672,0.161547875,0.256031292
NOx,isl,2015,0.40954527,0.144503637,0.23278673
NOx,isr,2015,1.160787672,0.161547875,0.256031292
NOx,ita,2015,0.40954527,0.144503637,0.23278673
NOx,jam,2015,1.23271174,0.16022305,0.520242554
NOx,jor,2015,1.160787672,0.161547875,0.256031292
NOx,jpn,2015,0.233901499,0.099585007,0.034363528
NOx,kaz,2015,1.05493785,0.156327873,0.722715896
NOx,ken,2015,1.32212003,0.197011224,0.654209468
NOx,kgz,2015,1.05493785,0.156327873,0.722715896
NOx,khm,2015,1.393370362,0.166090085,0.482727377
NOx,kir,2015,0.665688572,0.159963425,0.161127585
NOx,kna,2015,1.23271174,0.16022305,0.520242554
NOx,kor,2015,0.511131528,0.106385297,0.178988975
NOx,kwt,2015,1.160787672,0.161547875,0.256031292
NOx,lao,2015,1.393370362,0.166090085,0.482727377
NOx,lbn,2015,1.160787672,0.161547875,0.256031292
NOx,lbr,2015,1.30971642,0.168070768,0.594438764
NOx,lby,2015,1.321702345,0.194175055,0.651683396
NOx,lca,2015,1.23271174,0.16022305,0.520242554
NOx,lie,2015,0.40954527,0.144503637,0.23278673
NOx,lka,2015,1.479025033,0.191576598,0.710767411
NOx,lso,2015,1.30971642,0.168070768,0.594438764
NOx,ltu,2015,0.562493117,0.133193016,0.216999425
NOx,lux,2015,0.40954527,0.144503637,0.23278673
NOx,lva,2015,0.562493117,0.133193016,0.216999425
NOx,mac,2015,1.287231421,0.123663306,0.19848427
NOx,mar,2015,1.321702345,0.194175055,0.651683396
NOx,mda,2015,0.886785127,0.188742317,0.244241313
NOx,mdg,2015,1.32212003,0.197011224,0.654209468
NOx,mdv,2015,1.479025033,0.191576598,0.710767411
NOx,mex,2015,1.109527531,0.244186755,0.213940077
NOx,mhl,2015,0.665688572,0.159963425,0.161127585
NOx,mkd,2015,0.562493117,0.133193016,0.216999425
NOx,mli,2015,1.30971642,0.168070768,0.594438764
NOx,mlt,2015,0.562493117,0.133193016,0.216999425
NOx,mmr,2015,1.393370362,0.166090085,0.482727377
NOx,mne,2015,0.562493117,0.133193016,0.216999425
NOx,mng,2015,1.287231421,0.123663306,0.19848427
NOx,moz,2015,1.30971642,0.168070768,0.594438764
NOx,mrt,2015,1.30971642,0.168070768,0.594438764
NOx,msr,2015,1.23271174,0.16022305,0.520242554
NOx,mtq,2015,1.23271174,0.16022305,0.520242554
NOx,mus,2015,1.32212003,0.197011224,0.654209468
NOx,mwi,2015,1.30971642,0.168070768,0.594438764
NOx,mys,2015,1.393370362,0.166090085,0.482727377
NOx,nam,2015,1.30971642,0.168070768,0.594438764
NOx,ncl,2015,0.665688572,0.159963425,0.161127585
NOx,ner,2015,1.30971642,0.168070768,0.594438764
NOx,nga,2015,1.30971642,0.168070768,0.594438764
NOx,nic,2015,1.23271174,0.16022305,0.520242554
NOx,niu,2015,0.665688572,0.159963425,0.161127585
NOx,nld,2015,0.40954527,0.144503637,0.23278673
NOx,nor,2015,0.40954527,0.144503637,0.23278673
NOx,npl,2015,1.479025033,0.191576598,0.710767411
NOx,nzl,2015,0.665688572,0.159963425,0.161127585
NOx,omn,2015,1.160787672,0.161547875,0.256031292
NOx,pak,2015,1.479025033,0.191576598,0.710767411
NOx,pan,2015,1.23271174,0.16022305,0.520242554
NOx,per,2015,1.181549586,0.168266843,0.451411555
NOx,phl,2015,1.393370362,0.166090085,0.482727377
NOx,plw,2015,0.665688572,0.159963425,0.161127585
NOx,png,2015,1.570412572,0.166824297,0.613232878
NOx,pol,2015,0.562493117,0.133193016,0.216999425
NOx,pri,2015,1.23271174,0.16022305,0.520242554
NOx,prk,2015,0.511131528,0.106385297,0.178988975
NOx,prt,2015,0.40954527,0.144503637,0.23278673
NOx,pry,2015,1.181549586,0.168266843,0.451411555
NOx,pse,2015,1.160787672,0.161547875,0.256031292
NOx,pyf,2015,0.665688572,0.159963425,0.161127585
NOx,qat,2015,1.160787672,0.161547875,0.256031292
NOx,reu,2015,1.32212003,0.197011224,0.654209468
NOx,rou,2015,0.562493117,0.133193016,0.216999425
NOx,rus,2015,0.822734978,0.183648841,0.252793024
NOx,rwa,2015,1.32212003,0.197011224,0.654209468
NOx,sau,2015,1.160787672,0.161547875,0.256031292
NOx,sdn,2015,1.32212003,0.197011224,0.654209468
NOx,sen,2015,1.30971642,0.168070768,0.594438764
NOx,sgp,2015,1.393370362,0.166090085,0.482727377
NOx,slb,2015,0.665688572,0.159963425,0.161127585
NOx,sle,2015,1.30971642,0.168070768,0.594438764
NOx,slv,2015,1.23271174,0.16022305,0.520242554
NOx,som,2015,1.32212003,0.197011224,0.654209468
NOx,spm,2015,0.601695602,0.164845966,0.117445466
NOx,srb,2015,0.562493117,0.133193016,0.216999425
NOx,srb (kosovo),2015,0.562493117,0.133193016,0.216999425
NOx,ssd,2015,1.32212003,0.197011224,0.654209468
NOx,stp,2015,1.30971642,0.168070768,0.594438764
NOx,sur,2015,1.181549586,0.168266843,0.451411555
NOx,svk,2015,0.562493117,0.133193016,0.216999425
NOx,svn,2015,0.562493117,0.133193016,0.216999425
NOx,swe,2015,0.40954527,0.144503637,0.23278673
NOx,swz,2015,1.30971642,0.168070768,0.594438764
NOx,sxm,2015,1.23271174,0.16022305,0.520242554
NOx,syc,2015,1.32212003,0.197011224,0.654209468
NOx,syr,2015,1.160787672,0.161547875,0.256031292
NOx,tca,2015,1.23271174,0.16022305,0.520242554
NOx,tcd,2015,1.30971642,0.168070768,0.594438764
NOx,tgo,2015,1.30971642,0.168070768,0.594438764
NOx,tha,2015,1.393370362,0.166090085,0.482727377
NOx,tjk,2015,1.05493785,0.156327873,0.722715896
NOx,tkl,2015,0.665688572,0.159963425,0.161127585
NOx,tkm,2015,1.05493785,0.156327873,0.722715896
NOx,tls,2015,1.570412572,0.166824297,0.613232878
NOx,ton,2015,0.665688572,0.159963425,0.161127585
NOx,tto,2015,1.23271174,0.16022305,0.520242554
NOx,tun,2015,1.321702345,0.194175055,0.651683396
NOx,tur,2015,0.532577866,0.179189958,0.142686493
NOx,twn,2015,1.287231421,0.123663306,0.19848427
NOx,tza,2015,1.30971642,0.168070768,0.594438764
NOx,uga,2015,1.32212003,0.197011224,0.654209468
NOx,ukr,2015,0.886785127,0.188742317,0.244241313
NOx,ury,2015,1.181549586,0.168266843,0.451411555
NOx,usa,2015,0.601695602,0.164845966,0.117445466
NOx,uzb,2015,1.05493785,0.156327873,0.722715896
NOx,vct,2015,1.23271174,0.16022305,0.520242554
NOx,ven,2015,1.181549586,0.168266843,0.451411555
NOx,vgb,2015,1.23271174,0.16022305,0.520242554
NOx,vir,2015,1.23271174,0.16022305,0.520242554
NOx,vnm,2015,1.393370362,0.166090085,0.482727377
NOx,vut,2015,0.665688572,0.159963425,0.161127585
NOx,wlf,2015,0.665688572,0.159963425,0.161127585
NOx,wsm,2015,0.665688572,0.159963425,0.161127585
NOx,yem,2015,1.160787672,0.161547875,0.256031292
NOx,zaf,2015,1.210944076,0.162276577,0.524763536
NOx,zmb,2015,1.30971642,0.168070768,0.594438764
NOx,zwe,2015,1.30971642,0.168070768,0.594438764
OC,abw,2015,0.03714698,0.004242798,0.016264431
OC,afg,2015,0.042963598,0.167578572,0.02973141
OC,ago,2015,0.05397875,0.128899091,0.007566178
OC,alb,2015,0.006472328,0.020274374,0.003650473
OC,are,2015,0.021759465,0.023333953,0.003811827
OC,arg,2015,0.02613366,0.016296253,0.012863135
OC,arm,2015,0.016468262,0.092577426,0.004606777
OC,asm,2015,0.007719106,0.004435973,0.003412936
OC,atg,2015,0.03714698,0.004242798,0.016264431
OC,aus,2015,0.007719106,0.004435973,0.003412936
OC,aut,2015,0.004076578,0.007627752,0.0029823
OC,aze,2015,0.016468262,0.092577426,0.004606777
OC,bdi,2015,0.054894925,0.136796207,0.015577721
OC,bel,2015,0.004076578,0.007627752,0.0029823
OC,ben,2015,0.05397875,0.128899091,0.007566178
OC,bfa,2015,0.05397875,0.128899091,0.007566178
OC,bgd,2015,0.042963598,0.167578572,0.02973141
OC,bgr,2015,0.006472328,0.020274374,0.003650473
OC,bhr,2015,0.021759465,0.023333953,0.003811827
OC,bhs,2015,0.03714698,0.004242798,0.016264431
OC,bih,2015,0.006472328,0.020274374,0.003650473
OC,blr,2015,0.007086343,0.039712864,0.005680863
OC,blz,2015,0.03714698,0.004242798,0.016264431
OC,bmu,2015,0.03714698,0.004242798,0.016264431
OC,bol,2015,0.02613366,0.016296253,0.012863135
OC,bra,2015,0.013310524,0.045948889,0.00441559
OC,brb,2015,0.03714698,0.004242798,0.016264431
OC,brn,2015,0.026547712,0.028628262,0.017207333
OC,btn,2015,0.042963598,0.167578572,0.02973141
OC,bwa,2015,0.05397875,0.128899091,0.007566178
OC,caf,2015,0.05397875,0.128899091,0.007566178
OC,can,2015,0.005435324,0.00400993,0.003208867
OC,che,2015,0.004076578,0.007627752,0.0029823
OC,chl,2015,0.02613366,0.016296253,0.012863135
OC,chn,2015,0.023445314,0.011627822,0.003715419
OC,civ,2015,0.05397875,0.128899091,0.007566178
OC,cmr,2015,0.05397875,0.128899091,0.007566178
OC,cod,2015,0.05397875,0.128899091,0.007566178
OC,cog,2015,0.05397875,0.128899091,0.007566178
OC,cok,2015,0.007719106,0.004435973,0.003412936
OC,col,2015,0.02613366,0.016296253,0.012863135
OC,com,2015,0.054894925,0.136796207,0.015577721
OC,cpv,2015,0.05397875,0.128899091,0.007566178
OC,cri,2015,0.03714698,0.004242798,0.016264431
OC,cub,2015,0.03714698,0.004242798,0.016264431
OC,cuw,2015,0.03714698,0.004242798,0.016264431
OC,cym,2015,0.03714698,0.004242798,0.016264431
OC,cyp,2015,0.006472328,0.020274374,0.003650473
OC,cze,2015,0.006472328,0.020274374,0.003650473
OC,deu,2015,0.004076578,0.007627752,0.0029823
OC,dji,2015,0.054894925,0.136796207,0.015577721
OC,dma,2015,0.03714698,0.004242798,0.016264431
OC,dnk,2015,0.004076578,0.007627752,0.0029823
OC,dom,2015,0.03714698,0.004242798,0.016264431
OC,dza,2015,0.054259856,0.088665302,0.018959035
OC,ecu,2015,0.02613366,0.016296253,0.012863135
OC,egy,2015,0.054259856,0.088665302,0.018959035
OC,eri,2015,0.054894925,0.136796207,0.015577721
OC,esh,2015,0.054259856,0.088665302,0.018959035
OC,esp,2015,0.004076578,0.007627752,0.0029823
OC,est,2015,0.006472328,0.020274374,0.003650473
OC,eth,2015,0.054894925,0.136796207,0.015577721
OC,fin,2015,0.004076578,0.007627752,0.0029823
OC,fji,2015,0.007719106,0.004435973,0.003412936
OC,flk,2015,0.02613366,0.016296253,0.012863135
OC,fra,2015,0.004076578,0.007627752,0.0029823
OC,fro,2015,0.004076578,0.007627752,0.0029823
OC,fsm,2015,0.007719106,0.004435973,0.003412936
OC,gab,2015,0.05397875,0.128899091,0.007566178
OC,gbr,2015,0.004076578,0.007627752,0.0029823
OC,geo,2015,0.016468262,0.092577426,0.004606777
OC,gha,2015,0.05397875,0.128899091,0.007566178
OC,gib,2015,0.004076578,0.007627752,0.0029823
OC,gin,2015,0.05397875,0.128899091,0.007566178
OC,glp,2015,0.03714698,0.004242798,0.016264431
OC,gmb,2015,0.05397875,0.128899091,0.007566178
OC,gnb,2015,0.05397875,0.128899091,0.007566178
OC,gnq,2015,0.05397875,0.128899091,0.007566178
OC,grc,2015,0.004076578,0.007627752,0.0029823
OC,grd,2015,0.03714698,0.004242798,0.016264431
OC,grl,2015,0.004076578,0.007627752,0.0029823
OC,gtm,2015,0.03714698,0.004242798,0.016264431
OC,guf,2015,0.02613366,0.016296253,0.012863135
OC,gum,2015,0.007719106,0.004435973,0.003412936
OC,guy,2015,0.02613366,0.016296253,0.012863135
OC,hkg,2015,0.023445314,0.011627822,0.003715419
OC,hnd,2015,0.03714698,0.004242798,0.016264431
OC,hrv,2015,0.006472328,0.020274374,0.003650473
OC,hti,2015,0.03714698,0.004242798,0.016264431
OC,hun,2015,0.006472328,0.020274374,0.003650473
OC,idn,2015,0.044508252,0.015350045,0.008712504
OC,ind,2015,0.02987825,0.031351472,0.015969614
OC,irl,2015,0.004076578,0.007627752,0.0029823
OC,irn,2015,0.021759465,0.023333953,0.003811827
OC,irq,2015,0.021759465,0.023333953,0.003811827
OC,isl,2015,0.004076578,0.007627752,0.0029823
OC,isr,2015,0.021759465,0.023333953,0.003811827
OC,ita,2015,0.004076578,0.007627752,0.0029823
OC,jam,2015,0.03714698,0.004242798,0.016264431
OC,jor,2015,0.021759465,0.023333953,0.003811827
OC,jpn,2015,0.005092143,0.002118784,0.001703052
OC,kaz,2015,0.036374418,0.081893212,0.008514333
OC,ken,2015,0.054894925,0.136796207,0.015577721
OC,kgz,2015,0.036374418,0.081893212,0.008514333
OC,khm,2015,0.026547712,0.028628262,0.017207333
OC,kir,2015,0.007719106,0.004435973,0.003412936
OC,kna,2015,0.03714698,0.004242798,0.016264431
OC,kor,2015,0.007207267,0.016469549,0.003633741
OC,kwt,2015,0.021759465,0.023333953,0.003811827
OC,lao,2015,0.026547712,0.028628262,0.017207333
OC,lbn,2015,0.021759465,0.023333953,0.003811827
OC,lbr,2015,0.05397875,0.128899091,0.007566178
OC,lby,2015,0.054259856,0.088665302,0.018959035
OC,lca,2015,0.03714698,0.004242798,0.016264431
OC,lie,2015,0.004076578,0.007627752,0.0029823
OC,lka,2015,0.042963598,0.167578572,0.02973141
OC,lso,2015,0.05397875,0.128899091,0.007566178
OC,ltu,2015,0.006472328,0.020274374,0.003650473
OC,lux,2015,0.004076578,0.007627752,0.0029823
OC,lva,2015,0.006472328,0.020274374,0.003650473
OC,mac,2015,0.023445314,0.011627822,0.003715419
OC,mar,2015,0.054259856,0.088665302,0.018959035
OC,mda,2015,0.007086343,0.039712864,0.005680863
OC,mdg,2015,0.054894925,0.136796207,0.015577721
OC,mdv,2015,0.042963598,0.167578572,0.02973141
OC,mex,2015,0.011239597,0.333672348,0.003887771
OC,mhl,2015,0.007719106,0.004435973,0.003412936
OC,mkd,2015,0.006472328,0.020274374,0.003650473
OC,mli,2015,0.05397875,0.128899091,0.007566178
OC,mlt,2015,0.006472328,0.020274374,0.003650473
OC,mmr,2015,0.026547712,0.028628262,0.017207333
OC,mne,2015,0.006472328,0.020274374,0.003650473
OC,mng,2015,0.023445314,0.011627822,0.003715419
OC,moz,2015,0.05397875,0.128899091,0.007566178
OC,mrt,2015,0.05397875,0.128899091,0.007566178
OC,msr,2015,0.03714698,0.004242798,0.016264431
OC,mtq,2015,0.03714698,0.004242798,0.016264431
OC,mus,2015,0.054894925,0.136796207,0.015577721
OC,mwi,2015,0.05397875,0.128899091,0.007566178
OC,mys,2015,0.026547712,0.028628262,0.017207333
OC,nam,2015,0.05397875,0.128899091,0.007566178
OC,ncl,2015,0.007719106,0.004435973,0.003412936
OC,ner,2015,0.05397875,0.128899091,0.007566178
OC,nga,2015,0.05397875,0.128899091,0.007566178
OC,nic,2015,0.03714698,0.004242798,0.016264431
OC,niu,2015,0.007719106,0.004435973,0.003412936
OC,nld,2015,0.004076578,0.007627752,0.0029823
OC,nor,2015,0.004076578,0.007627752,0.0029823
OC,npl,2015,0.042963598,0.167578572,0.02973141
OC,nzl,2015,0.007719106,0.004435973,0.003412936
OC,omn,2015,0.021759465,0.023333953,0.003811827
OC,pak,2015,0.042963598,0.167578572,0.02973141
OC,pan,2015,0.03714698,0.004242798,0.016264431
OC,per,2015,0.02613366,0.016296253,0.012863135
OC,phl,2015,0.026547712,0.028628262,0.017207333
OC,plw,2015,0.007719106,0.004435973,0.003412936
OC,png,2015,0.044508252,0.015350045,0.008712504
OC,pol,2015,0.006472328,0.020274374,0.003650473
OC,pri,2015,0.03714698,0.004242798,0.016264431
OC,prk,2015,0.007207267,0.016469549,0.003633741
OC,prt,2015,0.004076578,0.007627752,0.0029823
OC,pry,2015,0.02613366,0.016296253,0.012863135
OC,pse,2015,0.021759465,0.023333953,0.003811827
OC,pyf,2015,0.007719106,0.004435973,0.003412936
OC,qat,2015,0.021759465,0.023333953,0.003811827
OC,reu,2015,0.054894925,0.136796207,0.015577721
OC,rou,2015,0.006472328,0.020274374,0.003650473
OC,rus,2015,0.016468262,0.092577426,0.004606777
OC,rwa,2015,0.054894925,0.136796207,0.015577721
OC,sau,2015,0.021759465,0.023333953,0.003811827
OC,sdn,2015,0.054894925,0.136796207,0.015577721
OC,sen,2015,0.05397875,0.128899091,0.007566178
OC,sgp,2015,0.026547712,0.028628262,0.017207333
OC,slb,2015,0.007719106,0.004435973,0.003412936
OC,sle,2015,0.05397875,0.128899091,0.007566178
OC,slv,2015,0.03714698,0.004242798,0.016264431
OC,som,2015,0.054894925,0.136796207,0.015577721
OC,spm,2015,0.007922597,0.005087878,0.003259334
OC,srb,2015,0.006472328,0.020274374,0.003650473
OC,srb (kosovo),2015,0.006472328,0.020274374,0.003650473
OC,ssd,2015,0.054894925,0.136796207,0.015577721
OC,stp,2015,0.05397875,0.128899091,0.007566178
OC,sur,2015,0.02613366,0.016296253,0.012863135
OC,svk,2015,0.006472328,0.020274374,0.003650473
OC,svn,2015,0.006472328,0.020274374,0.003650473
OC,swe,2015,0.004076578,0.007627752,0.0029823
OC,swz,2015,0.05397875,0.128899091,0.007566178
OC,sxm,2015,0.03714698,0.004242798,0.016264431
OC,syc,2015,0.054894925,0.136796207,0.015577721
OC,syr,2015,0.021759465,0.023333953,0.003811827
OC,tca,2015,0.03714698,0.004242798,0.016264431
OC,tcd,2015,0.05397875,0.128899091,0.007566178
OC,tgo,2015,0.05397875,0.128899091,0.007566178
OC,tha,2015,0.026547712,0.028628262,0.017207333
OC,tjk,2015,0.036374418,0.081893212,0.008514333
OC,tkl,2015,0.007719106,0.004435973,0.003412936
OC,tkm,2015,0.036374418,0.081893212,0.008514333
OC,tls,2015,0.044508252,0.015350045,0.008712504
OC,ton,2015,0.007719106,0.004435973,0.003412936
OC,tto,2015,0.03714698,0.004242798,0.016264431
OC,tun,2015,0.054259856,0.088665302,0.018959035
OC,tur,2015,0.003324627,0.030535279,0.002329816
OC,twn,2015,0.023445314,0.011627822,0.003715419
OC,tza,2015,0.05397875,0.128899091,0.007566178
OC,uga,2015,0.054894925,0.136796207,0.015577721
OC,ukr,2015,0.007086343,0.039712864,0.005680863
OC,ury,2015,0.02613366,0.016296253,0.012863135
OC,usa,2015,0.007922597,0.005087878,0.003259334
OC,uzb,2015,0.036374418,0.081893212,0.008514333
OC,vct,2015,0.03714698,0.004242798,0.016264431
OC,ven,2015,0.02613366,0.016296253,0.012863135
OC,vgb,2015,0.03714698,0.004242798,0.016264431
OC,vir,2015,0.03714698,0.004242798,0.016264431
OC,vnm,2015,0.026547712,0.028628262,0.017207333
OC,vut,2015,0.007719106,0.004435973,0.003412936
OC,wlf,2015,0.007719106,0.004435973,0.003412936
OC,wsm,2015,0.007719106,0.004435973,0.003412936
OC,yem,2015,0.021759465,0.023333953,0.003811827
OC,zaf,2015,0.03407307,0.041071773,0.012971096
OC,zmb,2015,0.05397875,0.128899091,0.007566178
OC,zwe,2015,0.05397875,0.128899091,0.007566178
SO2,abw,2015,0.122336747,0.086962653,0.0958977
SO2,afg,2015,0.130571712,0.147155866,0.137183131
SO2,ago,2015,0.021177295,0.018558771,0.001356685
SO2,alb,2015,0.000467359,0.000455166,0.000406462
SO2,are,2015,0.020354673,0.004455319,0.004629423
SO2,arg,2015,0.040466217,0.071329435,0.048185131
SO2,arm,2015,0.020252328,0.000583998,0.001640281
SO2,asm,2015,0.000458306,0.00038956,0.00037282
SO2,atg,2015,0.122336747,0.086962653,0.0958977
SO2,aus,2015,0.000458306,0.00038956,0.00037282
SO2,aut,2015,0.000469522,0.00043656,0.000451356
SO2,aze,2015,0.020252328,0.000583998,0.001640281
SO2,bdi,2015,0.021175241,0.018558771,0.004231222
SO2,bel,2015,0.000469522,0.00043656,0.000451356
SO2,ben,2015,0.021177295,0.018558771,0.001356685
SO2,bfa,2015,0.021177295,0.018558771,0.001356685
SO2,bgd,2015,0.130571712,0.147155866,0.137183131
SO2,bgr,2015,0.000467359,0.000455166,0.000406462
SO2,bhr,2015,0.020354673,0.004455319,0.004629423
SO2,bhs,2015,0.122336747,0.086962653,0.0958977
SO2,bih,2015,0.000467359,0.000455166,0.000406462
SO2,blr,2015,0.01700708,0.003727306,0.007210912
SO2,blz,2015,0.122336747,0.086962653,0.0958977
SO2,bmu,2015,0.122336747,0.086962653,0.0958977
SO2,bol,2015,0.040466217,0.071329435,0.048185131
SO2,bra,2015,0.006061374,0.001300993,0.002009283
SO2,brb,2015,0.122336747,0.086962653,0.0958977
SO2,brn,2015,0.02694444,0.013344084,0.009030891
SO2,btn,2015,0.130571712,0.147155866,0.137183131
SO2,bwa,2015,0.021177295,0.018558771,0.001356685
SO2,caf,2015,0.021177295,0.018558771,0.001356685
SO2,can,2015,0.000454411,0.000443902,0.000446304
SO2,che,2015,0.000469522,0.00043656,0.000451356
SO2,chl,2015,0.040466217,0.071329435,0.048185131
SO2,chn,2015,0.007796576,0.002063989,0.002306142
SO2,civ,2015,0.021177295,0.018558771,0.001356685
SO2,cmr,2015,0.021177295,0.018558771,0.001356685
SO2,cod,2015,0.021177295,0.018558771,0.001356685
SO2,cog,2015,0.021177295,0.018558771,0.001356685
SO2,cok,2015,0.000458306,0.00038956,0.00037282
SO2,col,2015,0.040466217,0.071329435,0.048185131
SO2,com,2015,0.021175241,0.018558771,0.004231222
SO2,cpv,2015,0.021177295,0.018558771,0.001356685
SO2,cri,2015,0.122336747,0.086962653,0.0958977
SO2,cub,2015,0.122336747,0.086962653,0.0958977
SO2,cuw,2015,0.122336747,0.086962653,0.0958977
SO2,cym,2015,0.122336747,0.086962653,0.0958977
SO2,cyp,2015,0.000467359,0.000455166,0.000406462
SO2,cze,2015,0.000467359,0.000455166,0.000406462
SO2,deu,2015,0.000469522,0.00043656,0.000451356
SO2,dji,2015,0.021175241,0.018558771,0.004231222
SO2,dma,2015,0.122336747,0.086962653,0.0958977
SO2,dnk,2015,0.000469522,0.00043656,0.000451356
SO2,dom,2015,0.122336747,0.086962653,0.0958977
SO2,dza,2015,0.020876922,0.018558771,0.005375624
SO2,ecu,2015,0.040466217,0.071329435,0.048185131
SO2,egy,2015,0.020876922,0.018558771,0.005375624
SO2,eri,2015,0.021175241,0.018558771,0.004231222
SO2,esh,2015,0.020876922,0.018558771,0.005375624
SO2,esp,2015,0.000469522,0.00043656,0.000451356
SO2,est,2015,0.000467359,0.000455166,0.000406462
SO2,eth,2015,0.021175241,0.018558771,0.004231222
SO2,fin,2015,0.000469522,0.00043656,0.000451356
SO2,fji,2015,0.000458306,0.00038956,0.00037282
SO2,flk,2015,0.040466217,0.071329435,0.048185131
SO2,fra,2015,0.000469522,0.00043656,0.000451356
SO2,fro,2015,0.000469522,0.00043656,0.000451356
SO2,fsm,2015,0.000458306,0.00038956,0.00037282
SO2,gab,2015,0.021177295,0.018558771,0.001356685
SO2,gbr,2015,0.000469522,0.00043656,0.000451356
SO2,geo,2015,0.020252328,0.000583998,0.001640281
SO2,gha,2015,0.021177295,0.018558771,0.001356685
SO2,gib,2015,0.000469522,0.00043656,0.000451356
SO2,gin,2015,0.021177295,0.018558771,0.001356685
SO2,glp,2015,0.122336747,0.086962653,0.0958977
SO2,gmb,2015,0.021177295,0.018558771,0.001356685
SO2,gnb,2015,0.021177295,0.018558771,0.001356685
SO2,gnq,2015,0.021177295,0.018558771,0.001356685
