# ../aglu-data/level1//L107.an_FeedIO_R_C_Sys_Fd_Y.csv
# Written by LA107.an_IMAGE_R_C_Sys_Fd_Y.R
# Mon Mar 12 09:47:34 2018
# " Animal production input-output coefficients by GCAM region / commodity / system / feed type / year "
# " Unitless "
"GCAM_region_ID","GCAM_commodity","system","feed","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
16,"SheepGoat","Mixed","FodderHerb_Residue",25.111856874,25.133515668,25.155174462,25.176833256,25.19849205,25.220150844,25.241809638,25.263468432,25.285127226,25.30678602,25.232134523,25.157483026,25.082831529,25.008180032,24.933528535,24.858877038,24.784225541,24.709574044,24.634922547,24.56027105,24.7363176766667,24.9123643033333,25.08841093,25.2644575566667,25.4405041833333,25.61655081,25.7925974366667,25.9686440633333,26.14469069,26.3207373166667,26.4967839433333,26.67283057,26.8488771966667,27.0249238233333,27.20097045,26.9382234016,26.6754763532,26.4127293048,26.1499822564,25.887235208
17,"SheepGoat","Mixed","FodderHerb_Residue",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.5919822272,15.3292378444,15.0664934616,14.8037490788,14.541004696
18,"SheepGoat","Mixed","FodderHerb_Residue",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.6765320752,15.4983375404,15.3201430056,15.1419484708,14.963753936
19,"SheepGoat","Mixed","FodderHerb_Residue",35.173512014,34.274882558,33.376253102,32.477623646,31.57899419,30.680364734,29.781735278,28.883105822,27.984476366,27.08584691,26.854816678,26.623786446,26.392756214,26.161725982,25.93069575,25.699665518,25.468635286,25.237605054,25.006574822,24.77554459,24.9372396473333,25.0989347046667,25.260629762,25.4223248193333,25.5840198766667,25.745714934,25.9074099913333,26.0691050486667,26.230800106,26.3924951633333,26.5541902206667,26.715885278,26.8775803353333,27.0392753926667,27.20097045,26.8845109304,26.5680514108,26.2515918912,25.9351323716,25.618672852
20,"SheepGoat","Mixed","FodderHerb_Residue",105.8631798,108.8673195,111.8714592,114.8755989,117.8797386,120.8838783,123.888018,126.8921577,129.8962974,132.9004371,125.604444961,118.308452822,111.012460683,103.716468544,96.420476405,89.124484266,81.828492127,74.532499988,67.236507849,59.94051571,59.3385833853333,58.7366510606667,58.134718736,57.5327864113333,56.9308540866667,56.328921762,55.7269894373333,55.1250571126667,54.523124788,53.9211924633333,53.3192601386667,52.717327814,52.1153954893333,51.5134631646667,50.91153084,50.3195088504,49.7274868608,49.1354648712,48.5434428816,47.951420892
21,"SheepGoat","Mixed","FodderHerb_Residue",26.301342329,25.525632308,24.749922287,23.974212266,23.198502245,22.422792224,21.647082203,20.871372182,20.095662161,19.31995214,18.954679507,18.589406874,18.224134241,17.858861608,17.493588975,17.128316342,16.763043709,16.397771076,16.032498443,15.66722581,15.512843224,15.358460638,15.204078052,15.049695466,14.89531288,14.740930294,14.586547708,14.432165122,14.277782536,14.12339995,13.969017364,13.814634778,13.660252192,13.505869606,13.35148702,13.2955271672,13.2395673144,13.1836074616,13.1276476088,13.071687756
22,"SheepGoat","Mixed","FodderHerb_Residue",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.5919822272,15.3292378444,15.0664934616,14.8037490788,14.541004696
23,"SheepGoat","Mixed","FodderHerb_Residue",47.108487915,47.61581176,48.123135605,48.63045945,49.137783295,49.64510714,50.152430985,50.65975483,51.167078675,51.67440252,51.396648424,51.118894328,50.841140232,50.563386136,50.28563204,50.007877944,49.730123848,49.452369752,49.174615656,48.89686156,48.1761417466667,47.4554219333333,46.73470212,46.0139823066667,45.2932624933333,44.57254268,43.8518228666667,43.1311030533333,42.41038324,41.6896634266667,40.9689436133333,40.2482238,39.5275039866667,38.8067841733333,38.08606436,38.2183355848,38.3506068096,38.4828780344,38.6151492592,38.747420484
24,"SheepGoat","Mixed","FodderHerb_Residue",21.153943373,21.149924616,21.145905859,21.141887102,21.137868345,21.133849588,21.129830831,21.125812074,21.121793317,21.11777456,21.218006491,21.318238422,21.418470353,21.518702284,21.618934215,21.719166146,21.819398077,21.919630008,22.019861939,22.12009387,22.2409745353333,22.3618552006667,22.482735866,22.6036165313333,22.7244971966667,22.845377862,22.9662585273333,23.0871391926667,23.208019858,23.3289005233333,23.4497811886667,23.570661854,23.6915425193333,23.8124231846667,23.93330385,23.7865450768,23.6397863036,23.4930275304,23.3462687572,23.199509984
25,"SheepGoat","Mixed","FodderHerb_Residue",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
26,"SheepGoat","Mixed","FodderHerb_Residue",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
27,"SheepGoat","Mixed","FodderHerb_Residue",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.5919822272,15.3292378444,15.0664934616,14.8037490788,14.541004696
28,"SheepGoat","Mixed","FodderHerb_Residue",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.733902158,15.613077706,15.492253254,15.371428802,15.25060435
29,"SheepGoat","Mixed","FodderHerb_Residue",31.3717355349906,30.4477987792544,29.5288032351343,28.6052195136301,27.6860363247695,26.7665080305636,25.8497317246336,24.9360577082925,24.0258104185591,23.1150687627847,22.6965322400094,22.2775942494448,21.8550867273434,21.4323734631062,21.0104559918977,20.5802380106083,20.1462052421543,19.7115579990725,19.2796101675109,18.8479075600907,18.6522476040846,18.4622472948419,18.2777419964558,18.0914172228221,17.9069596640741,17.7257920673178,17.5395833397601,17.3497812649045,17.1602027092918,16.9689720442481,16.77220693012,16.5873310939782,16.39277171815,16.1931784546146,15.9925367827105,15.8298349496343,15.6591222573991,15.4964834010426,15.3368957425758,15.1797549664996
30,"SheepGoat","Mixed","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"SheepGoat","Mixed","FodderHerb_Residue",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
32,"SheepGoat","Mixed","FodderHerb_Residue",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
1,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,"Beef","Pastoral","FodderHerb_Residue",102.779503626,101.932879052,101.086254478,100.239629904,99.39300533,98.546380756,97.699756182,96.853131608,96.006507034,95.15988246,94.129021255,93.09816005,92.067298845,91.03643764,90.005576435,88.97471523,87.943854025,86.91299282,85.882131615,84.85127041,85.34261172,85.83395303,86.32529434,86.81663565,87.30797696,87.79931827,88.29065958,88.78200089,89.2733422,89.76468351,90.25602482,90.74736613,91.23870744,91.73004875,92.22139006,91.6522070288,91.0830239976,90.5138409664,89.9446579352,89.375474904
5,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,"Beef","Pastoral","FodderHerb_Residue",52.340470217,51.164268824,49.988067431,48.811866038,47.635664645,46.459463252,45.283261859,44.107060466,42.930859073,41.75465768,41.406915702,41.059173724,40.711431746,40.363689768,40.01594779,39.668205812,39.320463834,38.972721856,38.624979878,38.2772379,38.4417958473333,38.6063537946667,38.770911742,38.9354696893333,39.1000276366667,39.264585584,39.4291435313333,39.5937014786667,39.758259426,39.9228173733333,40.0873753206667,40.251933268,40.4164912153333,40.5810491626667,100,100,100,100,100,100
7,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
11,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
12,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
13,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
14,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
15,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
16,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
18,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
19,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
21,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
22,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
23,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
24,"Beef","Pastoral","FodderHerb_Residue",102.779503626,101.932879052,101.086254478,100.239629904,99.39300533,98.546380756,97.699756182,96.853131608,96.006507034,95.15988246,94.129021255,93.09816005,92.067298845,91.03643764,90.005576435,88.97471523,87.943854025,86.91299282,85.882131615,84.85127041,85.34261172,85.83395303,86.32529434,86.81663565,87.30797696,87.79931827,88.29065958,88.78200089,89.2733422,89.76468351,90.25602482,90.74736613,91.23870744,91.73004875,92.22139006,91.6522070288,91.0830239976,90.5138409664,89.9446579352,89.375474904
25,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
26,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
27,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
28,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
29,"Beef","Pastoral","FodderHerb_Residue",52.340470217,51.164268824,49.988067431,48.811866038,47.635664645,46.459463252,45.283261859,44.107060466,42.930859073,41.75465768,41.406915702,41.059173724,40.711431746,40.363689768,40.01594779,39.668205812,39.320463834,38.972721856,38.624979878,38.2772379,38.4417958473333,38.6063537946667,38.770911742,38.9354696893333,39.1000276366667,39.264585584,39.4291435313333,39.5937014786667,39.758259426,39.9228173733333,40.0873753206667,40.251933268,40.4164912153333,40.5810491626667,100,100,100,100,100,100
30,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
32,"Beef","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,"Dairy","Pastoral","FodderHerb_Residue",3.9270220836,3.9907605172,4.0544989508,4.1182373844,4.181975818,4.2457142516,4.3094526852,4.3731911188,4.4369295524,4.500667986,4.6176755622,4.7346831384,4.8516907146,4.9686982908,5.085705867,5.2027134432,5.3197210194,5.4367285956,5.5537361718,5.670743748,5.6893752936,5.7080068392,5.7266383848,5.7452699304,5.763901476,5.7825330216,5.8011645672,5.8197961128,5.8384276584,5.857059204,5.8756907496,5.8943222952,5.9129538408,5.9315853864,5.950216932,6.01476647324,6.07931601448,6.14386555572,6.20841509696,6.2729646382
5,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,"Dairy","Pastoral","FodderHerb_Residue",1.6765903329,1.6956682768,1.7147462207,1.7338241646,1.7529021085,1.7719800524,1.7910579963,1.8101359402,1.8292138841,1.848291828,1.850537372,1.852782916,1.85502846,1.857274004,1.859519548,1.861765092,1.864010636,1.86625618,1.868501724,1.870747268,1.85081057953333,1.83087389106667,1.8109372026,1.79100051413333,1.77106382566667,1.7511271372,1.73119044873333,1.71125376026667,1.6913170718,1.67138038333333,1.65144369486667,1.6315070064,1.61157031793333,1.59163362946667,100,100,100,100,100,100
7,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
11,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
12,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
13,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
14,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
15,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
16,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
18,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
19,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
21,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
22,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
23,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
24,"Dairy","Pastoral","FodderHerb_Residue",3.9270220836,3.9907605172,4.0544989508,4.1182373844,4.181975818,4.2457142516,4.3094526852,4.3731911188,4.4369295524,4.500667986,4.6176755622,4.7346831384,4.8516907146,4.9686982908,5.085705867,5.2027134432,5.3197210194,5.4367285956,5.5537361718,5.670743748,5.6893752936,5.7080068392,5.7266383848,5.7452699304,5.763901476,5.7825330216,5.8011645672,5.8197961128,5.8384276584,5.857059204,5.8756907496,5.8943222952,5.9129538408,5.9315853864,5.950216932,6.01476647324,6.07931601448,6.14386555572,6.20841509696,6.2729646382
25,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
26,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
27,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
28,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
29,"Dairy","Pastoral","FodderHerb_Residue",1.6765903329,1.6956682768,1.7147462207,1.7338241646,1.7529021085,1.7719800524,1.7910579963,1.8101359402,1.8292138841,1.848291828,1.850537372,1.852782916,1.85502846,1.857274004,1.859519548,1.861765092,1.864010636,1.86625618,1.868501724,1.870747268,1.85081057953333,1.83087389106667,1.8109372026,1.79100051413333,1.77106382566667,1.7511271372,1.73119044873333,1.71125376026667,1.6913170718,1.67138038333333,1.65144369486667,1.6315070064,1.61157031793333,1.59163362946667,100,100,100,100,100,100
30,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
32,"Dairy","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,"SheepGoat","Pastoral","FodderHerb_Residue",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
