# File: Pot_veg_carbon_Mg_per_ha.csv
# Title: Potential veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: lds
# Description: pot veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; sage potential veg; country raster; new glu raster; hyde land area
# ----------
iso,glu_code,land_type,c_type,value
tcd,151,901,veg_c,25
tcd,151,902,soil_c,95
tcd,151,902,veg_c,25
tcd,151,1001,soil_c,123
tcd,151,1001,veg_c,7
tcd,151,1002,soil_c,123
tcd,151,1002,veg_c,7
tcd,151,1101,soil_c,69
tcd,151,1101,veg_c,55
tcd,151,1201,soil_c,69
tcd,151,1201,veg_c,27
tcd,151,1202,soil_c,69
tcd,151,1202,veg_c,27
tcd,151,1401,soil_c,38
tcd,151,1401,veg_c,1
tcd,151,1402,soil_c,38
tcd,151,1402,veg_c,1
tgo,142,101,soil_c,98
tgo,142,101,veg_c,200
tgo,142,102,soil_c,98
tgo,142,102,veg_c,200
tgo,142,901,soil_c,95
tgo,142,901,veg_c,25
tgo,142,902,soil_c,95
tgo,142,902,veg_c,25
tgo,160,101,soil_c,98
tgo,160,101,veg_c,200
tgo,160,102,soil_c,98
tgo,160,102,veg_c,200
tgo,160,901,soil_c,95
tgo,160,901,veg_c,25
tgo,160,902,soil_c,95
tgo,160,902,veg_c,25
tha,125,101,soil_c,98
tha,125,101,veg_c,200
tha,125,102,soil_c,98
tha,125,102,veg_c,200
tha,125,201,soil_c,98
tha,125,201,veg_c,140
tha,125,202,soil_c,98
tha,125,202,veg_c,140
tha,125,801,soil_c,143
tha,125,801,veg_c,103
tha,125,802,soil_c,143
tha,125,802,veg_c,103
tha,125,901,soil_c,95
tha,125,901,veg_c,25
tha,125,902,soil_c,95
tha,125,902,veg_c,25
tha,125,1102,soil_c,69
tha,125,1102,veg_c,55
tha,127,101,soil_c,98
tha,127,101,veg_c,200
tha,127,102,soil_c,98
tha,127,102,veg_c,200
tha,127,201,soil_c,98
tha,127,201,veg_c,140
tha,127,202,soil_c,98
tha,127,202,veg_c,140
tha,127,801,soil_c,143
tha,127,801,veg_c,103
tha,127,802,soil_c,143
tha,127,802,veg_c,103
tha,127,901,soil_c,95
tha,127,901,veg_c,25
tha,127,902,soil_c,95
tha,127,902,veg_c,25
tha,127,1102,soil_c,69
tha,127,1102,veg_c,55
tha,139,101,soil_c,98
tha,139,101,veg_c,200
tha,139,102,soil_c,98
tha,139,102,veg_c,200
tha,139,201,soil_c,98
tha,139,201,veg_c,140
tha,139,202,soil_c,98
tha,139,202,veg_c,140
tha,139,801,soil_c,143
tha,139,801,veg_c,103
tha,139,802,soil_c,143
tha,139,802,veg_c,103
tha,139,902,soil_c,95
tha,139,902,veg_c,25
tha,139,1101,soil_c,69
tha,139,1101,veg_c,55
tha,139,1102,soil_c,69
tha,139,1102,veg_c,55
tha,139,1402,soil_c,38
tha,139,1402,veg_c,1
tha,146,101,soil_c,98
tha,146,101,veg_c,200
tha,146,102,soil_c,98
tha,146,102,veg_c,200
tha,146,201,soil_c,98
tha,146,201,veg_c,140
tha,146,202,soil_c,98
tha,146,202,veg_c,140
tha,146,801,soil_c,143
tha,146,801,veg_c,103
tha,146,802,soil_c,143
tha,146,802,veg_c,103
tha,146,901,soil_c,95
tha,146,901,veg_c,25
tha,146,902,soil_c,95
tha,146,902,veg_c,25
tha,146,1101,soil_c,69
tha,146,1101,veg_c,55
tha,146,1102,soil_c,69
tha,146,1102,veg_c,55
tha,146,1202,soil_c,69
tha,146,1202,veg_c,27
tha,146,1402,soil_c,38
tha,146,1402,veg_c,1
tha,148,101,soil_c,98
tha,148,101,veg_c,200
tha,148,102,soil_c,98
tha,148,102,veg_c,200
tha,148,201,soil_c,98
tha,148,201,veg_c,140
tha,148,202,soil_c,98
tha,148,202,veg_c,140
tha,148,801,soil_c,143
tha,148,801,veg_c,103
tha,148,802,soil_c,143
tha,148,802,veg_c,103
tha,148,902,soil_c,95
tha,148,902,veg_c,25
tha,148,1101,soil_c,69
tha,148,1101,veg_c,55
tha,148,1102,soil_c,69
tha,148,1102,veg_c,55
tha,148,1202,soil_c,69
tha,148,1202,veg_c,27
tjk,58,802,soil_c,143
tjk,58,802,veg_c,103
tjk,58,902,soil_c,95
tjk,58,902,veg_c,25
tjk,58,1001,soil_c,123
tjk,58,1001,veg_c,7
tjk,58,1002,soil_c,123
tjk,58,1002,veg_c,7
tjk,58,1101,soil_c,69
tjk,58,1101,veg_c,55
tjk,58,1102,soil_c,69
tjk,58,1102,veg_c,55
tjk,58,1201,soil_c,69
tjk,58,1201,veg_c,27
tjk,58,1202,soil_c,69
tjk,58,1202,veg_c,27
tjk,58,1301,soil_c,203
tjk,58,1301,veg_c,9
tjk,58,1302,soil_c,203
tjk,58,1302,veg_c,9
tjk,58,1402,soil_c,38
tjk,58,1402,veg_c,1
tjk,58,1501,soil_c,85
tjk,58,1502,soil_c,85
tjk,76,1001,soil_c,123
tjk,76,1001,veg_c,7
tjk,76,1002,soil_c,123
tjk,76,1002,veg_c,7
tjk,76,1102,soil_c,69
tjk,76,1102,veg_c,55
tjk,76,1202,soil_c,69
tjk,76,1202,veg_c,27
tjk,76,1302,soil_c,203
tjk,76,1302,veg_c,9
tjk,76,1402,soil_c,38
tjk,76,1402,veg_c,1
tjk,85,1302,soil_c,203
tjk,85,1302,veg_c,9
tjk,85,1501,soil_c,85
tjk,85,1502,soil_c,85
tkm,52,1001,soil_c,123
tkm,52,1001,veg_c,7
tkm,52,1002,soil_c,123
tkm,52,1002,veg_c,7
tkm,52,1101,soil_c,69
tkm,52,1101,veg_c,55
tkm,52,1102,soil_c,69
tkm,52,1102,veg_c,55
tkm,52,1201,soil_c,69
tkm,52,1201,veg_c,27
tkm,52,1202,soil_c,69
tkm,52,1202,veg_c,27
tkm,52,1401,soil_c,38
tkm,52,1401,veg_c,1
tkm,52,1402,soil_c,38
tkm,52,1402,veg_c,1
tkm,58,1001,soil_c,123
tkm,58,1001,veg_c,7
tkm,58,1002,soil_c,123
tkm,58,1002,veg_c,7
tkm,58,1101,soil_c,69
tkm,58,1101,veg_c,55
tkm,58,1102,soil_c,69
tkm,58,1102,veg_c,55
tkm,58,1201,soil_c,69
tkm,58,1201,veg_c,27
tkm,58,1202,soil_c,69
tkm,58,1202,veg_c,27
tkm,58,1401,soil_c,38
tkm,58,1401,veg_c,1
tkm,58,1402,soil_c,38
tkm,58,1402,veg_c,1
tls,158,102,soil_c,98
tls,158,102,veg_c,200
tls,175,101,soil_c,98
tls,175,101,veg_c,200
tls,175,102,soil_c,98
tls,175,102,veg_c,200
tls,175,202,soil_c,98
tls,175,202,veg_c,140
tto,143,101,soil_c,98
tto,143,101,veg_c,200
tto,143,102,soil_c,98
tto,143,102,veg_c,200
tun,80,102,soil_c,98
tun,80,102,veg_c,200
tun,80,902,soil_c,95
tun,80,902,veg_c,25
tun,80,1001,soil_c,123
tun,80,1001,veg_c,7
tun,80,1002,soil_c,123
tun,80,1002,veg_c,7
tun,80,1102,soil_c,69
tun,80,1102,veg_c,55
tun,80,1201,soil_c,69
tun,80,1201,veg_c,27
tun,80,1202,soil_c,69
tun,80,1202,veg_c,27
tun,80,1402,soil_c,38
tun,80,1402,veg_c,1
tun,144,902,soil_c,95
tun,144,902,veg_c,25
tun,144,1002,soil_c,123
tun,144,1002,veg_c,7
tun,144,1102,soil_c,69
tun,144,1102,veg_c,55
tun,144,1202,soil_c,69
tun,144,1202,veg_c,27
tun,144,1402,soil_c,38
tun,144,1402,veg_c,1
tur,55,302,soil_c,71
tur,55,302,veg_c,154
tur,55,502,soil_c,134
tur,55,502,veg_c,135
tur,55,802,soil_c,143
tur,55,802,veg_c,103
tur,55,901,soil_c,95
tur,55,901,veg_c,25
tur,55,902,soil_c,95
tur,55,902,veg_c,25
tur,55,1002,soil_c,123
tur,55,1002,veg_c,7
tur,55,1102,soil_c,69
tur,55,1102,veg_c,55
tur,70,302,soil_c,71
tur,70,302,veg_c,154
tur,70,402,soil_c,134
tur,70,402,veg_c,160
tur,70,502,soil_c,134
tur,70,502,veg_c,135
tur,70,602,soil_c,206
tur,70,602,veg_c,90
tur,70,702,soil_c,206
tur,70,702,veg_c,90
tur,70,802,soil_c,143
tur,70,802,veg_c,103
tur,70,901,soil_c,95
tur,70,901,veg_c,25
tur,70,902,soil_c,95
tur,70,902,veg_c,25
tur,70,1001,soil_c,123
tur,70,1001,veg_c,7
tur,70,1002,soil_c,123
tur,70,1002,veg_c,7
tur,70,1102,soil_c,69
tur,70,1102,veg_c,55
tur,70,1202,soil_c,69
tur,70,1202,veg_c,27
tur,70,1302,soil_c,203
tur,70,1302,veg_c,9
tur,72,402,soil_c,134
tur,72,402,veg_c,160
tur,72,502,soil_c,134
tur,72,502,veg_c,135
tur,72,602,soil_c,206
tur,72,602,veg_c,90
tur,72,702,soil_c,206
tur,72,702,veg_c,90
tur,72,802,soil_c,143
tur,72,802,veg_c,103
tur,72,902,soil_c,95
tur,72,902,veg_c,25
tur,72,1002,soil_c,123
tur,72,1002,veg_c,7
tur,72,1102,soil_c,69
tur,72,1102,veg_c,55
tur,72,1202,soil_c,69
tur,72,1202,veg_c,27
tur,72,1302,soil_c,203
tur,72,1302,veg_c,9
tur,75,301,soil_c,71
tur,75,301,veg_c,154
tur,75,302,soil_c,71
tur,75,302,veg_c,154
tur,75,402,soil_c,134
tur,75,402,veg_c,160
tur,75,502,soil_c,134
tur,75,502,veg_c,135
tur,75,802,soil_c,143
tur,75,802,veg_c,103
tur,75,902,soil_c,95
tur,75,902,veg_c,25
tur,75,1001,soil_c,123
tur,75,1001,veg_c,7
tur,75,1002,soil_c,123
tur,75,1002,veg_c,7
tur,75,1102,soil_c,69
tur,75,1102,veg_c,55
tur,75,1201,soil_c,69
tur,75,1201,veg_c,27
tur,75,1202,soil_c,69
tur,75,1202,veg_c,27
tur,75,1402,soil_c,38
tur,75,1402,veg_c,1
tur,84,302,soil_c,71
tur,84,302,veg_c,154
tur,84,402,soil_c,134
tur,84,402,veg_c,160
tur,84,502,soil_c,134
tur,84,502,veg_c,135
tur,84,702,soil_c,206
tur,84,702,veg_c,90
tur,84,802,soil_c,143
tur,84,802,veg_c,103
tur,84,902,soil_c,95
tur,84,902,veg_c,25
tur,84,1002,soil_c,123
tur,84,1002,veg_c,7
tur,84,1102,soil_c,69
tur,84,1102,veg_c,55
tur,84,1202,soil_c,69
tur,84,1202,veg_c,27
tur,84,1302,soil_c,203
tur,84,1302,veg_c,9
tur,99,1202,soil_c,69
tur,99,1202,veg_c,27
twn,78,102,soil_c,98
twn,78,102,veg_c,200
twn,103,101,soil_c,98
twn,103,101,veg_c,200
twn,103,102,soil_c,98
twn,103,102,veg_c,200
twn,103,201,soil_c,98
twn,103,201,veg_c,140
twn,103,202,soil_c,98
twn,103,202,veg_c,140
twn,103,401,soil_c,134
twn,103,401,veg_c,160
twn,103,402,soil_c,134
twn,103,402,veg_c,160
twn,103,801,soil_c,143
twn,103,801,veg_c,103
twn,103,802,soil_c,143
twn,103,802,veg_c,103
twn,103,902,soil_c,95
twn,103,902,veg_c,25
twn,103,1002,soil_c,123
twn,103,1002,veg_c,7
twn,103,1102,soil_c,69
twn,103,1102,veg_c,55
twn,103,1202,soil_c,69
twn,103,1202,veg_c,27
tza,87,102,soil_c,98
tza,87,102,veg_c,200
tza,87,201,soil_c,98
tza,87,201,veg_c,140
tza,87,202,soil_c,98
tza,87,202,veg_c,140
tza,87,901,soil_c,95
tza,87,901,veg_c,25
tza,87,902,soil_c,95
tza,87,902,veg_c,25
tza,87,1001,soil_c,123
tza,87,1001,veg_c,7
tza,87,1002,soil_c,123
tza,87,1002,veg_c,7
tza,87,1101,soil_c,69
tza,87,1101,veg_c,55
tza,87,1102,soil_c,69
tza,87,1102,veg_c,55
tza,87,1202,soil_c,69
tza,87,1202,veg_c,27
tza,87,1402,soil_c,38
tza,87,1402,veg_c,1
tza,171,101,soil_c,98
tza,171,101,veg_c,200
tza,171,102,soil_c,98
tza,171,102,veg_c,200
tza,171,201,soil_c,98
tza,171,201,veg_c,140
tza,171,202,soil_c,98
tza,171,202,veg_c,140
tza,171,901,soil_c,95
tza,171,901,veg_c,25
tza,171,902,soil_c,95
tza,171,902,veg_c,25
tza,171,1001,soil_c,123
tza,171,1001,veg_c,7
tza,171,1002,soil_c,123
tza,171,1002,veg_c,7
tza,171,1101,soil_c,69
tza,171,1101,veg_c,55
tza,171,1102,soil_c,69
tza,171,1102,veg_c,55
tza,171,1201,soil_c,69
tza,171,1201,veg_c,27
tza,171,1202,soil_c,69
tza,171,1202,veg_c,27
tza,171,1401,soil_c,38
tza,171,1401,veg_c,1
tza,171,1402,soil_c,38
tza,171,1402,veg_c,1
tza,179,101,soil_c,98
tza,179,101,veg_c,200
tza,179,102,soil_c,98
tza,179,102,veg_c,200
tza,179,201,soil_c,98
tza,179,201,veg_c,140
tza,179,202,soil_c,98
tza,179,202,veg_c,140
tza,179,901,soil_c,95
tza,179,901,veg_c,25
tza,179,902,soil_c,95
tza,179,902,veg_c,25
tza,179,1001,soil_c,123
tza,179,1001,veg_c,7
tza,179,1002,soil_c,123
tza,179,1002,veg_c,7
tza,179,1101,soil_c,69
tza,179,1101,veg_c,55
tza,179,1102,soil_c,69
tza,179,1102,veg_c,55
tza,179,1201,soil_c,69
tza,179,1201,veg_c,27
tza,179,1202,soil_c,69
tza,179,1202,veg_c,27
tza,179,1401,soil_c,38
tza,179,1401,veg_c,1
tza,179,1402,soil_c,38
tza,179,1402,veg_c,1
tza,183,101,soil_c,98
tza,183,101,veg_c,200
tza,183,102,soil_c,98
tza,183,102,veg_c,200
tza,183,201,soil_c,98
tza,183,201,veg_c,140
tza,183,202,soil_c,98
tza,183,202,veg_c,140
tza,183,901,soil_c,95
tza,183,901,veg_c,25
tza,183,902,soil_c,95
tza,183,902,veg_c,25
tza,183,1001,soil_c,123
tza,183,1001,veg_c,7
tza,183,1002,soil_c,123
tza,183,1002,veg_c,7
tza,183,1102,soil_c,69
tza,183,1102,veg_c,55
tza,188,102,soil_c,98
tza,188,102,veg_c,200
tza,188,201,soil_c,98
tza,188,201,veg_c,140
tza,188,202,soil_c,98
tza,188,202,veg_c,140
tza,188,901,soil_c,95
tza,188,901,veg_c,25
tza,188,902,soil_c,95
tza,188,902,veg_c,25
tza,188,1002,soil_c,123
tza,188,1002,veg_c,7
tza,188,1402,soil_c,38
tza,188,1402,veg_c,1
uga,87,101,soil_c,98
uga,87,101,veg_c,200
uga,87,102,soil_c,98
uga,87,102,veg_c,200
uga,87,202,soil_c,98
uga,87,202,veg_c,140
uga,87,901,soil_c,95
uga,87,901,veg_c,25
uga,87,902,soil_c,95
uga,87,902,veg_c,25
uga,87,1001,soil_c,123
uga,87,1001,veg_c,7
uga,87,1002,soil_c,123
uga,87,1002,veg_c,7
uga,87,1101,soil_c,69
uga,87,1101,veg_c,55
uga,87,1102,soil_c,69
uga,87,1102,veg_c,55
uga,87,1202,soil_c,69
uga,87,1202,veg_c,27
uga,87,1401,soil_c,38
uga,87,1401,veg_c,1
uga,87,1402,soil_c,38
uga,87,1402,veg_c,1
uga,179,102,soil_c,98
uga,179,102,veg_c,200
uga,179,901,soil_c,95
uga,179,901,veg_c,25
uga,179,902,soil_c,95
uga,179,902,veg_c,25
uga,179,1001,soil_c,123
uga,179,1001,veg_c,7
uga,179,1101,soil_c,69
uga,179,1101,veg_c,55
uga,179,1102,soil_c,69
uga,179,1102,veg_c,55
uga,183,902,soil_c,95
uga,183,902,veg_c,25
ukr,30,401,soil_c,134
ukr,30,401,veg_c,160
ukr,30,402,soil_c,134
ukr,30,402,veg_c,160
ukr,30,501,soil_c,134
ukr,30,501,veg_c,135
ukr,30,502,soil_c,134
ukr,30,502,veg_c,135
ukr,30,801,soil_c,143
ukr,30,801,veg_c,103
ukr,30,802,soil_c,143
ukr,30,802,veg_c,103
ukr,30,1302,soil_c,203
ukr,30,1302,veg_c,9
ukr,39,401,soil_c,134
ukr,39,401,veg_c,160
ukr,39,402,soil_c,134
ukr,39,402,veg_c,160
ukr,39,501,soil_c,134
ukr,39,501,veg_c,135
ukr,39,502,soil_c,134
ukr,39,502,veg_c,135
ukr,39,801,soil_c,143
ukr,39,801,veg_c,103
ukr,39,802,soil_c,143
ukr,39,802,veg_c,103
ukr,39,901,soil_c,95
ukr,39,901,veg_c,25
ukr,39,902,soil_c,95
ukr,39,902,veg_c,25
ukr,39,1001,soil_c,123
ukr,39,1001,veg_c,7
ukr,39,1002,soil_c,123
ukr,39,1002,veg_c,7
ukr,39,1202,soil_c,69
ukr,39,1202,veg_c,27
ukr,39,1301,soil_c,203
ukr,39,1301,veg_c,9
ukr,39,1302,soil_c,203
ukr,39,1302,veg_c,9
ukr,39,1402,soil_c,38
ukr,39,1402,veg_c,1
ukr,47,402,soil_c,134
ukr,47,402,veg_c,160
ukr,47,501,soil_c,134
ukr,47,501,veg_c,135
ukr,47,502,soil_c,134
ukr,47,502,veg_c,135
ukr,47,801,soil_c,143
ukr,47,801,veg_c,103
ukr,47,802,soil_c,143
ukr,47,802,veg_c,103
ukr,47,901,soil_c,95
ukr,47,901,veg_c,25
ukr,47,902,soil_c,95
ukr,47,902,veg_c,25
ukr,47,1001,soil_c,123
ukr,47,1001,veg_c,7
ukr,47,1002,soil_c,123
ukr,47,1002,veg_c,7
ukr,47,1201,soil_c,69
ukr,47,1201,veg_c,27
ukr,47,1202,soil_c,69
ukr,47,1202,veg_c,27
ukr,49,401,soil_c,134
ukr,49,401,veg_c,160
ukr,49,402,soil_c,134
ukr,49,402,veg_c,160
ukr,49,501,soil_c,134
ukr,49,501,veg_c,135
ukr,49,502,soil_c,134
ukr,49,502,veg_c,135
ukr,49,702,soil_c,206
ukr,49,702,veg_c,90
ukr,49,801,soil_c,143
ukr,49,801,veg_c,103
ukr,49,802,soil_c,143
ukr,49,802,veg_c,103
ukr,49,901,soil_c,95
ukr,49,901,veg_c,25
ukr,49,902,soil_c,95
ukr,49,902,veg_c,25
ukr,49,1001,soil_c,123
ukr,49,1001,veg_c,7
ukr,49,1002,soil_c,123
ukr,49,1002,veg_c,7
ukr,53,402,soil_c,134
ukr,53,402,veg_c,160
ukr,53,502,soil_c,134
ukr,53,502,veg_c,135
ukr,53,902,soil_c,95
ukr,53,902,veg_c,25
ukr,53,1001,soil_c,123
ukr,53,1001,veg_c,7
ukr,53,1002,soil_c,123
ukr,53,1002,veg_c,7
ukr,54,402,soil_c,134
ukr,54,402,veg_c,160
ukr,54,501,soil_c,134
ukr,54,501,veg_c,135
ukr,54,502,soil_c,134
ukr,54,502,veg_c,135
ukr,54,602,soil_c,206
ukr,54,602,veg_c,90
ukr,54,701,soil_c,206
ukr,54,701,veg_c,90
ukr,54,702,soil_c,206
ukr,54,702,veg_c,90
ukr,54,801,soil_c,143
ukr,54,801,veg_c,103
ukr,54,802,soil_c,143
ukr,54,802,veg_c,103
ukr,54,901,soil_c,95
ukr,54,901,veg_c,25
ukr,54,902,soil_c,95
ukr,54,902,veg_c,25
ukr,54,1001,soil_c,123
ukr,54,1001,veg_c,7
ukr,54,1002,soil_c,123
ukr,54,1002,veg_c,7
ukr,54,1201,soil_c,69
ukr,54,1201,veg_c,27
ukr,54,1202,soil_c,69
ukr,54,1202,veg_c,27
ury,195,901,soil_c,95
ury,195,901,veg_c,25
ury,195,902,soil_c,95
ury,195,902,veg_c,25
ury,195,1001,soil_c,123
ury,195,1001,veg_c,7
ury,195,1002,soil_c,123
ury,195,1002,veg_c,7
ury,206,902,soil_c,95
ury,206,902,veg_c,25
ury,206,1001,soil_c,123
ury,206,1001,veg_c,7
ury,206,1002,soil_c,123
ury,206,1002,veg_c,7
usa,7,601,soil_c,206
usa,7,601,veg_c,90
usa,7,602,soil_c,206
usa,7,602,veg_c,90
usa,7,702,soil_c,206
usa,7,702,veg_c,90
usa,7,801,soil_c,143
usa,7,801,veg_c,103
usa,7,802,soil_c,143
usa,7,802,veg_c,103
usa,7,1001,soil_c,123
usa,7,1001,veg_c,7
usa,7,1002,soil_c,123
usa,7,1002,veg_c,7
usa,7,1102,soil_c,69
usa,7,1102,veg_c,55
usa,7,1201,soil_c,69
usa,7,1201,veg_c,27
usa,7,1202,soil_c,69
usa,7,1202,veg_c,27
usa,7,1301,soil_c,203
usa,7,1301,veg_c,9
usa,7,1302,soil_c,203
usa,7,1302,veg_c,9
usa,7,1401,soil_c,38
usa,7,1401,veg_c,1
usa,7,1402,soil_c,38
usa,7,1402,veg_c,1
usa,7,1501,soil_c,85
usa,7,1502,soil_c,85
usa,23,401,soil_c,134
usa,23,401,veg_c,160
usa,23,402,soil_c,134
usa,23,402,veg_c,160
usa,23,501,soil_c,134
usa,23,501,veg_c,135
usa,23,502,soil_c,134
usa,23,502,veg_c,135
usa,23,601,soil_c,206
usa,23,601,veg_c,90
usa,23,602,soil_c,206
usa,23,602,veg_c,90
usa,23,801,soil_c,143
usa,23,801,veg_c,103
usa,23,802,soil_c,143
usa,23,802,veg_c,103
usa,23,901,soil_c,95
usa,23,901,veg_c,25
usa,23,902,soil_c,95
usa,23,902,veg_c,25
usa,23,1001,soil_c,123
usa,23,1001,veg_c,7
usa,23,1002,soil_c,123
usa,23,1002,veg_c,7
usa,27,402,soil_c,134
usa,27,402,veg_c,160
usa,27,601,soil_c,206
usa,27,601,veg_c,90
usa,96,401,soil_c,134
usa,96,401,veg_c,160
usa,96,1001,soil_c,123
usa,96,1001,veg_c,7
usa,96,1002,soil_c,123
usa,96,1002,veg_c,7
usa,96,1101,soil_c,69
usa,96,1101,veg_c,55
usa,96,1102,soil_c,69
usa,96,1102,veg_c,55
usa,96,1202,soil_c,69
usa,96,1202,veg_c,27
usa,101,1002,soil_c,123
usa,101,1002,veg_c,7
usa,217,401,soil_c,134
usa,217,401,veg_c,160
usa,217,402,soil_c,134
usa,217,402,veg_c,160
usa,217,501,soil_c,134
usa,217,501,veg_c,135
usa,217,502,soil_c,134
usa,217,502,veg_c,135
usa,217,601,soil_c,206
usa,217,601,veg_c,90
usa,217,602,soil_c,206
usa,217,602,veg_c,90
usa,217,801,soil_c,143
usa,217,801,veg_c,103
usa,217,802,soil_c,143
usa,217,802,veg_c,103
usa,217,901,soil_c,95
usa,217,901,veg_c,25
usa,217,902,soil_c,95
usa,217,902,veg_c,25
usa,217,1001,soil_c,123
usa,217,1001,veg_c,7
usa,217,1002,soil_c,123
usa,217,1002,veg_c,7
usa,217,1101,soil_c,69
usa,217,1101,veg_c,55
usa,217,1102,soil_c,69
usa,217,1102,veg_c,55
usa,217,1201,soil_c,69
usa,217,1201,veg_c,27
usa,217,1202,soil_c,69
usa,217,1202,veg_c,27
usa,217,1301,soil_c,203
usa,217,1301,veg_c,9
usa,217,1302,soil_c,203
usa,217,1302,veg_c,9
usa,217,1401,soil_c,38
usa,217,1401,veg_c,1
usa,217,1402,soil_c,38
usa,217,1402,veg_c,1
usa,218,401,soil_c,134
usa,218,401,veg_c,160
usa,218,402,soil_c,134
usa,218,402,veg_c,160
usa,218,501,soil_c,134
usa,218,501,veg_c,135
usa,218,502,soil_c,134
usa,218,502,veg_c,135
usa,218,801,soil_c,143
usa,218,801,veg_c,103
usa,218,802,soil_c,143
usa,218,802,veg_c,103
usa,218,901,soil_c,95
usa,218,901,veg_c,25
usa,218,902,soil_c,95
usa,218,902,veg_c,25
usa,218,1001,soil_c,123
usa,218,1001,veg_c,7
usa,218,1002,soil_c,123
usa,218,1002,veg_c,7
usa,219,401,soil_c,134
usa,219,401,veg_c,160
usa,219,402,soil_c,134
usa,219,402,veg_c,160
usa,219,501,soil_c,134
usa,219,501,veg_c,135
usa,219,502,soil_c,134
usa,219,502,veg_c,135
usa,219,801,soil_c,143
usa,219,801,veg_c,103
usa,219,802,soil_c,143
usa,219,802,veg_c,103
usa,219,901,soil_c,95
usa,219,901,veg_c,25
usa,219,902,soil_c,95
usa,219,902,veg_c,25
usa,219,1001,soil_c,123
usa,219,1001,veg_c,7
usa,219,1002,soil_c,123
usa,219,1002,veg_c,7
usa,220,401,soil_c,134
usa,220,401,veg_c,160
usa,220,402,soil_c,134
usa,220,402,veg_c,160
usa,220,501,soil_c,134
usa,220,501,veg_c,135
usa,220,502,soil_c,134
usa,220,502,veg_c,135
usa,220,601,soil_c,206
usa,220,601,veg_c,90
usa,220,602,soil_c,206
usa,220,602,veg_c,90
usa,220,701,soil_c,206
usa,220,701,veg_c,90
usa,220,702,soil_c,206
usa,220,702,veg_c,90
usa,220,801,soil_c,143
usa,220,801,veg_c,103
usa,220,802,soil_c,143
usa,220,802,veg_c,103
usa,220,1001,soil_c,123
usa,220,1001,veg_c,7
usa,220,1002,soil_c,123
usa,220,1002,veg_c,7
usa,220,1101,soil_c,69
usa,220,1101,veg_c,55
usa,220,1102,soil_c,69
usa,220,1102,veg_c,55
usa,220,1201,soil_c,69
usa,220,1201,veg_c,27
usa,220,1202,soil_c,69
usa,220,1202,veg_c,27
usa,220,1301,soil_c,203
usa,220,1301,veg_c,9
usa,221,401,soil_c,134
usa,221,401,veg_c,160
usa,221,402,soil_c,134
usa,221,402,veg_c,160
usa,221,501,soil_c,134
usa,221,501,veg_c,135
usa,221,502,soil_c,134
usa,221,502,veg_c,135
usa,221,801,soil_c,143
usa,221,801,veg_c,103
usa,221,802,soil_c,143
usa,221,802,veg_c,103
usa,221,902,soil_c,95
usa,221,902,veg_c,25
usa,221,1001,soil_c,123
usa,221,1001,veg_c,7
usa,221,1002,soil_c,123
usa,221,1002,veg_c,7
usa,221,1101,soil_c,69
usa,221,1101,veg_c,55
usa,221,1102,soil_c,69
usa,221,1102,veg_c,55
usa,221,1201,soil_c,69
usa,221,1201,veg_c,27
usa,221,1202,soil_c,69
usa,221,1202,veg_c,27
usa,222,401,soil_c,134
usa,222,401,veg_c,160
usa,222,402,soil_c,134
usa,222,402,veg_c,160
usa,222,501,soil_c,134
usa,222,501,veg_c,135
usa,222,502,soil_c,134
usa,222,502,veg_c,135
usa,222,601,soil_c,206
usa,222,601,veg_c,90
usa,222,602,soil_c,206
usa,222,602,veg_c,90
usa,222,702,soil_c,206
usa,222,702,veg_c,90
usa,222,801,soil_c,143
usa,222,801,veg_c,103
usa,222,802,soil_c,143
usa,222,802,veg_c,103
usa,222,1001,soil_c,123
usa,222,1001,veg_c,7
usa,222,1002,soil_c,123
usa,222,1002,veg_c,7
usa,222,1101,soil_c,69
usa,222,1101,veg_c,55
usa,222,1102,soil_c,69
usa,222,1102,veg_c,55
usa,222,1201,soil_c,69
usa,222,1201,veg_c,27
usa,222,1202,soil_c,69
usa,222,1202,veg_c,27
usa,222,1301,soil_c,203
usa,222,1301,veg_c,9
usa,222,1401,soil_c,38
usa,222,1401,veg_c,1
usa,222,1402,soil_c,38
usa,222,1402,veg_c,1
usa,222,1502,soil_c,85
usa,223,401,soil_c,134
usa,223,401,veg_c,160
usa,223,402,soil_c,134
usa,223,402,veg_c,160
usa,223,501,soil_c,134
usa,223,501,veg_c,135
usa,223,502,soil_c,134
usa,223,502,veg_c,135
usa,223,601,soil_c,206
usa,223,601,veg_c,90
usa,223,602,soil_c,206
usa,223,602,veg_c,90
usa,223,701,soil_c,206
usa,223,701,veg_c,90
usa,223,702,soil_c,206
usa,223,702,veg_c,90
usa,223,801,soil_c,143
usa,223,801,veg_c,103
usa,223,802,soil_c,143
usa,223,802,veg_c,103
usa,223,901,soil_c,95
usa,223,901,veg_c,25
usa,223,902,soil_c,95
usa,223,902,veg_c,25
usa,223,1001,soil_c,123
usa,223,1001,veg_c,7
usa,223,1002,soil_c,123
usa,223,1002,veg_c,7
usa,223,1101,soil_c,69
usa,223,1101,veg_c,55
usa,223,1102,soil_c,69
