# File: Mekonnen_Hoekstra_Rep47_A2.csv
# Title: Water footprint per ton of crop or derived crop product at national and sub-national level (1996-2005)
# Units: m3/ton
# Description: FAO_crop (item) and item_code are both updated to match primary (land-based) crops aglu/FAO/FAO_ag_items_PRODSTAT
# Source: http://waterfootprint.org/media/downloads/Report47-Appendix-II.zip
# Date of last update: 2022-03-15 (XZ)
# Column types: cicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
FAO_crop_item,item_code,water_type,afg,alb,dza,asm,ago,atg,arg,arm,aus,aut,aze,bhs,bhr,bgd,brb,blr,bel,blz,ben,bmu,btn,bol,bih,bwa,bra,brn,bgr,bfa,mmr,bdi,khm,cmr,can,cpv,cym,caf,tcd,chl,chn,col,com,cog,cod,cok,cri,civ,hrv,cub,cyp,cze,dnk,dji,dma,dom,tls,ecu,egy,slv,gnq,eri,est,eth,fsm,fji,fin,fra,guf,pyf,gab,gmb,pse,geo,deu,gha,grc,grd,glp,gum,gtm,gin,gnb,guy,hti,hnd,hun,isl,ind,idn,irn,irq,irl,isr,ita,jam,jpn,jor,kaz,ken,kir,prk,kor,kwt,kgz,lao,lva,lbn,lso,lbr,lby,ltu,lux,mkd,mdg,mwi,mys,mdv,mli,mlt,mhl,mtq,mrt,mus,mex,mda,mng,msr,mar,moz,nam,nru,npl,nld,ncl,nzl,nic,ner,nga,niu,nor,omn,pak,pan,png,pry,per,phl,pol,prt,pri,qat,reu,rom,rus,rwa,kna,lca,spm,vct,wsm,stp,sau,sen,scg,syc,sle,sgp,svk,svn,slb,som,zaf,esp,lka,sdn,sur,swz,swe,che,syr,tjk,tza,tha,tgo,tkl,ton,tto,tun,tur,tkm,tuv,uga,ukr,are,gbr,usa,ury,uzb,vut,ven,vnm,wlf,esh,yem,zmb,zwe
Sunflower seed,267,Green,839.839407,2388.827991,4818.430363,,6338.37265,,2671.64615,,4071.070837,1529.515735,1905.648522,,,,,2018.234694,,,,,,5117.637971,7150.682527,3114.619666,4178.014019,,3073.682002,,8974.809056,,,,2569.843035,,,,,2033.138451,2253.598817,,,,,,,,2082.124673,,,1742.334491,,,,,,2414.914271,456.7071423,,,,,,,,,1232.0966,,,,,919.4996303,4718.320268,1599.621881,,2211.426397,,,,,,,,,,1887.054771,,8488.151846,,4046.242856,604.4074074,,574.2424109,1770.601216,,,,4552.939164,3911.642125,,,,,1864.626948,,,797.6091082,,,,,,2514.571559,,8252.155416,,,,,,,,,3533.569961,2847.967892,,,2977.951951,8887.773324,6585.77574,,,,,,,,,,,,2347.026009,,,4216.285911,,,2264.22916,5666.204456,,,,3006.846815,3487.36095,,,,,,,,,,1696.745554,,,,2083.030057,,,,2885.677233,2491.287289,,3839.813431,,,,1188.558726,541.0281474,1660.799504,12198.73856,6342.511445,,,,,3092.928829,1620.078894,,,4392.851476,3115.811218,,,3141.788027,3714.789518,1581.383762,,2874.807599,,,,,8837.501465,8960.016835
Sunflower seed,267,Blue,4586.32959,333.5439934,,,,,11.46057184,,,0.000961293,,,,,,,,,,,,,,,,,9.715178051,,,,,,1273.507801,,,,,,341.1660244,,,,,,,,,,,,,,,,,100.3306271,905.0567075,,,,,,,,,10.89665561,,,,,5273.713515,,,,641.0918323,,,,,,,,,,1.508384432,,607.1200363,,,6356.131687,,3374.508653,67.66052584,,,,0.130657633,,,,,,377.6957321,,,33.85315209,,,,,,478.0090472,,,,,,,,,,,,11.12432093,,,2842.66184,,,,,,,,,,,,,,0.005994368,,,,,,,3454.339157,,,,115.9276857,8.276597205,,,,,,,,,,,,,,53.0768684,,,,70.88731678,902.8321434,,6398.267403,,,,,2865.298419,3664.474157,,,,,,,,259.7346028,,,,23.65852155,,,114.1451759,23.15179624,1355.222553,,,,,,,,183.0116842
Sweet potatoes,122,Green,,,,,790.4393076,960.3014048,393.7242933,,242.8215261,,,1560.275527,,408.7536781,364.8269081,,,694.8389831,878.0707718,310.3882466,,1170.459829,,,426.6823097,928.4813479,,726.4609816,855.1492092,649.8694994,1372.173352,883.1968365,,698.8222531,1460.114286,,1988.134604,393.9263206,242.0435892,,2626.842105,312.2050076,464.7681034,218.3404975,,2270.698025,,949.4946085,,,,,1345.900222,883.5125922,1321.351296,1538.060022,62.48593376,565.0799552,,,,561.2477449,1075.981,684.4292566,,,,,1297.689573,,45.5449802,,,2520.031178,123.3048695,1802.763106,486.3646929,295.2640385,,1569.18698,,2436.294006,1470.51158,722.3005178,,,586.8295339,564.4184617,,,,52.81809787,284.324818,289.6958934,154.8717962,,,397.9654798,,299.9083544,217.6613009,,,697.725974,,,,546.3838748,,,,,,,455.6381074,3622.865722,395.0813074,,,620.2460692,4041.392107,512.4887879,231.5222693,,,2741.72,251.1494121,805.3459355,,,,,999.35,247.1919342,,336.9619558,1287.39216,332.1136,,,141.1132455,,928.3696078,947.2732703,213.6808136,1027.861125,,428.2535275,544.8683401,,259.6707724,,,772.751863,1576.736003,9.179058442,,3098.341463,,,,403.6384862,,,1744.355199,938.246,,,289.0018382,266.501,1192.218818,188.2037833,637.1523133,106.715093,313.4052863,3148.129837,,,,,1812.065962,,1639.608155,,490.2753795,730.3341024,,,,,794.3740301,,,,209.7994994,562.8271039,,,463.2938925,686.1205412,,,235.2552243,326.2403628,2721.653497
Sweet potatoes,122,Blue,,,,,58.46131394,3.897088992,39.82684898,,31.2152723,,,,,,,,,,0.075609496,83.17652138,,54.21541775,,,7.145450383,0.001139599,,0.632717055,4.149672052,0.345261585,,2.096787116,,197.041973,,,5.728981491,630.1338491,4.00923527,,,4.756856918,1.03E-07,,,0.122467161,,6.777912504,,,,,,12.72743836,,274.9684326,122.1441471,168.0578929,,,,2.361286868,,0.271744643,,,,,55.10164566,,146.6059715,,,0.850382226,116.8715951,0.2722285,0.390022937,,,0.004625237,,4.31E-08,15.3120195,3.805366442,,,11.54804838,16.82514348,,,,188.2102642,39.9113272,3.31039663,0.081051718,,,11.69690557,,0.069856908,0.037479985,,,1.379984154,,,,,,,,,,,1.737554338,970.8401384,5.253752559,,,0.912626638,44.59496897,0.842151691,45.72991744,,,,63.80557895,5.125846515,,,,,,30.14668284,,46.00191635,,,,,170.7049559,,,0.19006049,46.62217868,0.880999655,,185.8482165,53.08537271,,3.748602513,,,0.911440893,0.410030821,,,,,,,10.71208278,,,0.001510743,,,,,42.20480237,697.8842051,158.4336796,236.3622676,27.64743371,,47.81974501,,,,,11.75593151,,0.704908448,,,0.004365697,,,,,0.055435828,,,,57.28084523,16.53634463,,,25.64343031,0.562811086,,,140.4653478,1.673648438,48.41936307
"Tangerines, mandarins, clementines, satsumas",495,Green,,504.8417143,415.5560771,,,,452.91756,,278.3647699,,901.2887398,,,,,,,,,,,653.66635,889.9595876,,491.0429586,,,796.4003613,,,,,,,,,,,665.8968936,506.1807,,1738.279572,,,,,759.1410788,752.6110203,129.4024048,,,,,,,2044.27641,107.1771801,783.3206757,,,,1493.119578,,,,406.6986915,5269.919625,536.2130508,,,111.8255033,,,,219.3169734,,2498.386215,,,,,,1892.643071,,,,,,192.9099467,180.6691142,,200.7534563,301.4496988,1012.138568,259.0420666,132.3750302,,,,,282.9235591,,,983.18244,,173.2621176,,,271.3251855,,,,,,,,,,,,,,488.4565674,,,,215.1049494,1369.755081,,,1147.885099,,,931.8586055,,,,,,,361.8621815,,,1533.040303,267.1995908,4623.422076,,462.2966173,,,388.8131795,,,,,,,,,,,,,,,,,,,,261.6689323,251.4540527,,985.0649832,,2002.869838,,,173.2389,,,515.233991,,,,,542.7169841,205.0573038,,,,,,,311.475794,530.0256906,546.341917,,636.6862303,,,,382.2114986,,847.2673876
"Tangerines, mandarins, clementines, satsumas",495,Blue,,,375.4501482,,,,28.83857636,,188.4752569,,670.7078617,,,,,,,,,,,49.81952999,0.192593594,,2.902841096,,,,,,,,,,,,,,31.78716957,6.445773668,,,,,,,,96.70153962,255.4273166,,,,,,,424.4360058,641.5399773,32.29197584,,,,799.1606738,,,,36.16205597,52.95387471,,,,110.0561879,,,,136.3985193,,0.269154917,,,,,,72.79739946,,,,,,470.0847935,840.411731,,422.7812181,43.91746612,,0.003960429,343.0399259,,,,,0.832568934,,,152.5929918,,304.5922043,,,805.2637457,,,,,,,,,,,,,,199.8888925,,,,285.2757513,56.24273218,,,,,,54.17456074,,,,,,,634.6946147,,,,262.5094133,,,198.187575,,,1.017528522,,,,,,,,,,,,,,,,,,,,170.4861599,180.0096188,,2304.025273,,178.3042917,,,340.1670326,,,89.65794103,,,,,336.6827981,171.9823462,,,,,,,83.74821715,1.938515301,925.2971257,,34.51899532,,,,667.5649918,,222.3885737
Taro (cocoyam),136,Green,,,,1715.468018,,1445.83441,,,,,,,,,1259.315288,,,,1221.914434,,,,,,,,,,,888.8404684,,834.4010465,,,,1543.748149,1439.896243,,255.4126742,,910.1309707,,347.32937,,,5192.968169,,,77.82178606,,,,508.6263636,,,,36.40196023,,,,,,,350.2765159,,,819.3107103,,345.7326559,,34.87193698,,,470.2496232,,,,,,867.4724006,,516.8964205,,,,,,,,,,,,,300.3441471,,,,822.2131034,,,,,,,103.4034091,,652.4985788,,,,,,,,538.9361201,,,,,,615.6859512,,,,,,,,,,,1041.540724,,,,564.7645113,796.4271875,,,,,715.7122507,,,904.500229,,,,,,,,1144.556689,,17.87873754,,,1485.172409,397.0587122,,,,,2015.995833,,,,212.1897143,,,,,,,,,,,,,425.7080582,3877.101528,,639.6334126,460.8299256,,435.4361361,,,,,,,250.7386827,,,,,,494.22,,,,
Taro (cocoyam),136,Blue,,,,,,32.3946585,,,,,,,,,16.63740943,,,,0.588332477,,,,,,,,,,,0.958234774,,0.706205974,,,,0.000332094,5.07334793,,7.793141723,,,,,,,1.547832342,,,153.9980373,,,,,,,,121.7531917,,,,,,,1.88561779,,,13.95021422,,20.95582174,,182.510805,,,1.088629594,,,,,,0.085347284,,0.011528942,,,,,,,,,,,,,0.807051966,,,,,,,,,,,30.7041977,,0.088241867,,,,,,,,3.060804104,,,,,,10.09519928,,,,,,,,,,,,,,,,,,,,,,,,3.130348602,,,,,,,,2.647819983,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.84728835,1.412827351,,,0.394416169,,261.1387337,,,,,,,75.99881324,,,,,,,,,,
Tea,667,Green,,,,,,,7640.571751,,,,13998.39608,,,,,,,,,,,4191.600955,,,7070.71616,,,,37609.19937,10816.45372,,4151.337994,,,,,,,9276.78621,7885.460989,,,15597.27498,,,,,,,,,,,,,4389.742557,,,,,,10031.24283,,,,,,,,,,6000.449093,,,,,,,13197.39773,,,,,,,,4778.494061,11171.61886,1826.715327,,,,,,4995.561123,,,4061.115887,,,9596.572173,,,31503.46665,,,,,,,,,6793.128925,4641.683632,10737.35388,,6752.029679,,,,,5581.658885,,,,,,4380.003476,,,14655.08898,,,,,,,,,,,16580.14453,10329.42177,,2751.459281,,,2940.197381,,,8639.940435,,3286.62,7270.980255,,,,,,,,,,24784.3956,,,,,,,3244.134647,,10305.7924,,,,,,,,5571.560968,39622.1297,,,,,,2295.592647,,,5841.977857,,,,,,,,,12490.39152,,,,5041.25879,1891.787019
Tea,667,Blue,,,,,,,1222.453394,,,,9894.466159,,,,,,,,,,,135.6171328,,,223.2401352,,,,950.8126654,,,38.15718098,,,,,,,797.8019047,161.0614211,,,0.001205932,,,,,,,,,,,,,667.8701644,,,,,,247.6204217,,,,,,,,,,1111.883235,,,,,,,152.9861303,,,,,,,,1332.481329,,8790.935655,,,,,,55.30557921,,,3.63581113,,,385.9501786,,,,,,,,,,,,,3967.760357,1.38361383,,19613.6027,,,,,100.2846915,,,,,,,,,,,,,,,,,,,,1031.596564,,,1929.004063,,,450.01541,,,483.9558572,,,,,,,,,,,,,9064.527473,,,,,,,1314.853439,,,,,,,,,,223.1159425,5836.201849,,,,,,735.2402969,,,,,,,,,,,,190.6709081,,,,7199.322283,1919.280661
"Tobacco, unmanufactured",826,Green,,2022.093773,1744.424132,,712.6149024,,880.6573321,1124.013578,633.9390542,1417.556604,981.3666184,,,,,,794.8261328,,2836.688439,,2327.563636,3371.535414,2200.565328,,2088.984033,,1789.929652,2819.00139,1129.606823,4195.478656,2687.885882,1986.101612,1075.45564,,,2710.974521,608.8012509,473.6055494,2007.006194,1739.642915,,8647.54159,7001.189916,,1330.241518,5136.043979,1792.51997,3313.020668,446.156962,,,,,2038.055704,,1911.561765,,799.9720842,,,,3159.628081,,3379.727273,,1018.225519,,,,,3496.810526,2317.366618,1286.955267,5720.43038,821.349061,,,,1208.928242,2941.09,,4273.141022,2157.272952,3080.738017,1509.139603,,3108.417984,5779.652832,1211.343438,1616.601236,,,777.386408,2152.343684,1422.739634,2596.836939,1159.107076,2098.116894,,2473.211845,1775.336843,,959.8538801,484.0243148,,2075.43731,,,762.1122754,,,2054.967158,4778.405736,3501.000232,4609.520508,,1168.308893,,,,,2886.764559,2166.039837,2351.187146,,,1572.631977,1944.888633,,,5155.688893,,,,1342.688752,748.7015297,,,,248.8120272,1335.876978,1147.553173,,2195.510346,366.3023002,2528.328183,1571.292045,743.9485592,3167.01,,2423.335,2204.286784,3331.315814,1300.716225,,,,2169.271429,1046.257143,,,,2089.123948,,1620.487013,,1948.767495,,4083.86,4275.577689,487.6144244,676.1269369,2538.692014,,,3113.863505,,1497.172633,1319.53039,1047.238842,3967.623052,1569.266178,5018.033571,,,1708.014286,2096.248781,1961.315088,807.6274032,,1694.251702,3257.36456,141.1840392,,1584.053985,497.0940825,586.631717,,1212.381209,1990.43806,,,742.1429735,487.6628786,368.4082565
"Tobacco, unmanufactured",826,Blue,,287.4853659,723.4566165,,,,377.5723787,,90.27450594,,,,,,,,,,,,,,58.93873961,,5.198913107,,15.31607643,457.9185293,,,,,,,,,,,253.0177511,,,,,,,,,2258.860417,,,,,,,,,,,,,,2637.461924,,,,,,,,,,,,,3.93E-06,,,,,,,,,,381.5911844,,324.9276036,,,,,,,,13.125883,,660.0452857,,,,,,1161.128053,,,163.5881813,,,1107.865269,,,165.0424238,,,491.5503382,,,,,,,0.021438623,,,,,869.0126546,12.32624461,,,,,,,,,,,,727.1255673,,,,,,,,,,,,,4.37E-05,,,,,,,,,,111.8754041,,,,,,,,712.1151179,194.0783902,1389.267486,,,,,,360.5103173,,,,,,,,593.387372,1203.48814,,,,,201.3099942,,68.86573948,,,,1313.657212,,,,685.1410081,,149.1845835
Tomatoes,388,Green,,96.64730782,121.4057068,652.777027,935.7857234,506.3943204,75.01953577,77.18040984,36.70319542,23.44321429,105.1973293,352.3320659,,542.9487064,355.3541214,211.6645046,11.18416505,198.3344482,611.9428616,256.8418332,1153.110266,259.2253665,492.7348482,,68.07673721,0.184427913,195.694299,157.4432359,,,,312.2715205,50.0595562,93.39004525,352.252,,,34.36887286,182.2492779,187.376661,547.487931,845.1285225,519.6166445,114.6314491,90.19505383,376.2046402,372.7769069,310.4490456,21.12563549,205.4020217,9.692139872,,523.2184466,115.7627093,2292.545932,346.3391461,24.76041918,91.26156949,,,106.9257543,232.3300875,,494.0139373,9.514713189,29.23519532,174.5717768,232.0017918,465.1019147,,31.59933299,340.7631644,22.38522106,528.237954,42.1819405,336.6088643,290.098455,432.5319435,137.0221977,,,835.4202899,221.8179753,193.5044077,106.9374473,9.4,125.7741608,427.9758757,41.7356227,124.2640323,12.46711025,24.77187189,64.57785653,253.9828149,73.47544643,42.27132846,135.4637668,206.484689,,575.3713326,86.38614392,13.51756064,153.9974346,,354.8788045,42.97588476,,371.8763318,80.1664426,467.9670076,57.64224593,172.6911956,458.6988148,355.0886278,227.6360565,,66.31818163,44.11286334,,211.428873,,369.7663717,61.00071523,300.9586234,,667.4666667,43.85868422,398.0280823,437.9801636,,,7.195553979,,38.80111422,200.9136547,33.58385367,,,9.657383974,41.76672921,119.1178822,130.6394929,1009.370552,132.5238803,94.0468591,433.5271138,170.1608108,41.15050949,,33.77798522,230.9734643,233.5803522,289.9768053,,,,,,,,62.70941435,31.17549629,445.5556919,772.668251,257.9807404,251.625,174.1087983,148.3434965,,1711.541463,52.8422586,34.60244628,532.4483375,92.98065785,393.0065934,270.9082166,8.649305475,32.31428714,50.3852245,114.8064137,539.2327139,157.4177197,781.467598,,257.6434445,271.356837,60.36780147,59.86627944,141.8618495,,525.8447373,316.6673331,52.35304464,9.379959678,30.9609834,153.3301134,62.92673212,,137.0355651,,,,123.7410042,337.9016244,422.8848737
Tomatoes,388,Blue,,108.3074483,66.2995604,,112.691167,73.33701345,33.3104502,125.429763,70.33830764,5.822410714,217.9861038,,,119.0514896,97.98662627,0.869609427,0.39776716,,6.121800538,150.5868741,,27.74829393,25.03222331,,19.40531042,,42.95855924,59.73458272,,,,25.65807456,,138.8855204,,,,4.021996086,2.852424211,10.431404,,1.193931484,3.15E-06,,40.69090465,5.875932362,5.163762334,87.85452779,27.16426859,28.09580517,1.100543587,,,7.539939884,,19.26345253,148.444489,0.000157133,,,1.101309194,138.2657717,,3.856968641,2.995109357,10.51638293,,,2.909390429,,36.97877793,53.76168281,4.836725222,22.20918849,22.58893922,234.4783861,16.56016324,1.002589765,21.29329032,,,22.68065217,59.1978328,44.41008385,29.07769724,,57.54455028,7.630084639,283.7084326,281.3440472,0.132719977,25.71804329,30.72063079,7.332662514,,85.63498718,214.8622858,12.09403851,,18.57237035,2.152604915,77.85070038,159.0599821,,1.402983497,45.91787236,,14.56651671,211.7834049,7.239157373,8.004024816,42.50350182,23.66667532,14.74892544,32.14866659,,25.73905566,26.59008664,,30.29536065,,1.208957249,84.51898485,226.030844,,,51.35069148,43.17035246,,,,0.323303309,,18.99560736,73.93318841,122.6860976,,,1.520155108,130.1011049,370.1790501,1.324747511,,1.6169135,64.08176553,33.2720127,2.839952008,16.35446077,,201.1353559,2.385994796,25.65994232,40.45362473,,,,,,,,278.3084616,153.6489737,22.9290056,85.10400884,114.3499016,,74.50825728,,,1061.274138,48.55452125,22.75920964,206.145099,307.0786951,,71.16574963,2.109992788,0.422471439,51.49058021,397.8498021,7.226064767,50.501639,20.43844171,,,33.29672572,47.72488277,56.25551848,415.7978155,,0.735982714,30.51135345,37.59183311,0.904988558,74.35749391,7.704501813,297.7934001,,80.66927466,,,,251.0791057,12.816081,145.5912102
Triticale,97,Green,,,1004.920352,,,,,,1366.762736,668.2426208,,,,,,1051.364518,466.7165294,,,,,,,,1822.38501,,1164.869354,,,,,,1292.630577,,,,,304.6066647,1191.154001,,,,,,,,,,,811.5801793,530.562053,,,,,,,,,,1316.491814,,,,,569.0975969,,,,,,,527.3072029,,,,,,,,,,,,1031.102697,,,,,,,,,,,,,,,,,,470.635049,,1304.296414,,,,,1149.527912,558.724734,,,,,,,,,,,,1347.900844,,,,,,,,,509.1356161,,,,,,,711.1559583,,,,,,,,997.4789968,2162.735106,,,,1069.680799,,,,,,,,,,,,,,,1002.937139,239.26294,,,,1139.895224,,,,,544.0427582,490.2183551,,,,,,,,,802.7099914,,,,,,,500.040476,,,,,,,,,,,
Triticale,97,Blue,,,6.335761478,,,,,,246.1276619,14.91568406,,,,,,0.696449245,9.741651791,,,,,,,,31.34158163,,68.91374513,,,,,,19.75386895,,,,,574.0344547,22.31945466,,,,,,,,,,,7.97668172,1.118772164,,,,,,,,,,0.561760568,,,,,52.27275534,,,,,,,1.698383922,,,,,,,,,,,,41.860568,,,,,,,,,,,,,,,,,,290.1319552,,0.350541197,,,,,2.826796901,0.270970728,,,,,,,,,,,,152.4019769,,,,,,,,,13.52093571,,,,,,,4.438875655,,,,,,,,0.470989782,1019.075846,,,,32.32626278,,,,,,,,,,,,,,,172.2194247,,,,,1003.683633,,,,,2.823773989,1.333274294,,,,,,,,,0.667581146,,,,,,,9.875948455,,,,,,,,,,,
Vanilla,692,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10840.90909,,67268.61925,,,15019.2,,,,,,,,,,,,,,,,,,,,,,,,146456.597,,,,,,,,,66562.75,,,,,,,,,,,48592.09355,,,,,,,,,,35248.0075,,,,,,,,,,,,,,,257912.83,30905.35714,,,,,,,,,36499.59157,,,,,,,,,,,,,,,,,,,,,,,,,,,,118577.3746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22880.88074,,,,,,16181.67129,,,,,,,,,,,,,,25512.88889
Vanilla,692,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6335.198347,,7789.90795,,,6057.92,,,,,,,,,,,,,,,,,,,,,,,,17692.25522,,,,,,,,,10195.225,,,,,,,,,,,8722.970156,,,,,,,,,,26298.74406,,,,,,,,,,,,,,,148827.6535,31267.14286,,,,,,,,,22034.38981,,,,,,,,,,,,,,,,,,,,,,,,,,,,32614.19424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441.548126,,,,,,9760.996781,,,,,,,,,,,,,,42173.55556
"Vegetables, fresh nes",463,Green,104.3038596,195.2547871,196.5457978,598.1489362,475.3598151,773.5368085,274.3019164,98.2595466,66.37595403,99.10400618,66.66251518,301.677512,307.745531,227.3360702,381.3883781,191.2151098,85.61360002,532.6939571,139.7192271,273.203464,1626.885714,724.1035211,661.454989,639.2446517,371.5844145,7288.283839,734.4926457,87.09536623,117.6362015,354.8655968,339.8358325,152.7036178,109.3748286,138.1190123,523.635,150.9662767,68.17204092,82.05225391,218.3007624,297.834442,749.132661,546.9836402,715.0142009,341.47,208.6705072,226.2174397,427.2126885,111.4341196,264.980302,320.7292504,108.9709309,180.6212417,429.975576,261.8054539,2056.716725,338.043895,43.2,118.0325022,,399.7693464,345.8507129,546.3390946,382.3101935,551.1686047,119.6855934,193.2738047,237.7910898,556.0847458,600.9321801,152.6729741,87.44375656,121.6684343,87.38366686,180.3910224,52.49327488,329.1035847,379.3758202,450.8491124,302.5047471,380.5394638,200.0442538,729.2678848,400.9410682,288.7473243,261.9078013,,111.618011,513.1199294,49.08410194,232.1695019,125.4486505,191.8995606,153.1255054,306.5536875,142.3324349,93.53279105,102.9127847,274.152463,207.5755109,319.9557594,144.1871738,22.76096966,119.1184859,266.8125956,183.0467199,113.9579265,639.3387839,552.9427267,135.0037844,162.4152564,,145.8100613,601.3433678,435.5259428,385.1249315,200.5871877,99.96993256,162.6728444,,247.2246405,88.791646,275.7487711,178.8364389,217.351626,251.3121917,652.09,136.9509216,703.3917464,520.5758929,389.7702752,121.9758829,156.5000218,1908.105514,127.6462158,353.5494641,40.97067386,150.8796588,538.4895,138.0515064,60.76103846,49.80371517,257.5073697,291.3759052,810.1024414,174.827823,429.9204735,122.2412523,93.38990389,,79.17479321,530.8488741,187.2316124,148.2111248,451.1377613,651.3468805,9.779847819,304.3308307,352.8809524,4029.757941,668.9936619,34.80624306,102.585081,,600.0449706,250.4878031,267,214.0798878,180.956375,271.3148997,222.1024671,221.2884885,80.92541251,431.654839,108.3143549,253.8895833,549.5326515,130.395495,95.96559093,148.2749085,71.84780369,509.5121051,263.506738,231.2811011,,2794.624,376.5752645,143.5790597,98.70861135,132.5743687,384.8193826,319.5700076,176.8344795,39.88219421,272.6704067,38.77661047,488.160778,72.47017445,273.478852,131.6622761,214.9133037,1967.91,,134.6510299,632.274334,581.1559641
"Vegetables, fresh nes",463,Blue,622.2175439,274.1820779,21.97542595,,96.76480612,36.75392404,166.0829848,160.7760202,133.1343796,54.91929615,151.4667141,,876.6498423,65.78972237,40.69742689,1.207598676,4.666950292,,6.528868929,43.86174921,,142.8389286,43.19525114,56.50121614,48.47328015,1.33491544,207.9050428,80.70586274,33.28082953,1.426552243,,31.77617847,,145.208642,,439.1823813,112.6729594,5.213543334,4.466402742,20.27172659,,3.736480575,0.002558316,,57.28613716,10.00363817,8.058844612,27.19829308,48.60669731,50.2083977,16.47643277,50.86201059,,7.576013801,,89.13119518,136.3634369,6.46E-05,,566.2024495,5.712248291,607.6203925,,122.9837209,44.97939516,79.12685656,5.623863132,,7.868931405,,40.41277711,21.79265417,21.59360044,31.19783323,0.660493231,85.38769679,3.411799995,0.013004852,53.5938112,15.63869754,64.15444524,46.81735336,89.18925469,27.0077675,87.5489591,,59.83315242,7.203593485,365.9878641,222.9914031,1.765195074,44.75041436,85.34568337,5.340373098,,49.92191154,188.9644067,45.33461741,,11.26884299,3.735314284,49.01692849,122.9545502,155.556293,1.165497514,10.66536481,26.29017596,43.67910144,147.2420643,3.92181984,,47.38692699,20.8878405,11.18594906,83.18410959,32.20348965,63.52030446,11.03574249,,12.27659822,238.3576294,9.017859904,161.7669125,195.6506098,277.0993658,,35.27025581,75.6866512,,62.57609554,30.40318243,9.406592773,,96.88444513,84.98340163,237.4929864,,,26.79615764,224.232021,138.9676815,17.63378937,,27.04862266,124.5731605,20.21179511,2.969978267,0.494623715,,293.7048324,35.62840362,26.0622964,23.69245603,5.059102481,44.54294007,0.445062356,,,,5.805707386,175.281569,209.6920105,,23.35644147,148.6500104,,104.8504672,17.11001597,,237.207554,189.9477344,9.385091063,85.06191293,462.5750504,,145.6931956,37.48045835,4.796302493,40.84038928,239.6511291,39.58319084,170.9789862,20.79727121,,,21.84739179,8.825075857,123.8855617,396.3920121,61.78124906,1.224074451,21.65572801,58.17316297,30.12957091,45.52214808,112.3388299,351.8401801,,81.70808716,87.84785552,,,316.8160169,8.844872281,76.33240797
Vetches,205,Green,,7377.864407,3445.201413,,,,,,2385.947925,1321.436214,,,,,,1036.948065,,,,,,,872.0043041,,,,1807.449397,,,,,,,,,,,,,,,,,,,,770.6560746,,1604.554792,3114.529649,,,,,,,760.4625846,,,7322.331707,,3231.988968,,,,,,,,,1462.370451,,,,1144.292665,,,,,,,,,,1271.683006,,,,,2068.877208,,,2359.992957,,,910.84899,,,,,,,,,1630.967207,1156.465747,,,,1309.826733,,1057.663251,,,,,,436.3326233,,,,,266.4831303,3070.913396,,,3653.733535,,,,,,,,,,,,,,,,,,,,2100.12281,,,,,,1632.400967,,,,,,,,,,763.1942908,,,,3553.95825,,,,,3337.674411,,,,,,,1981.462828,,,,,,,,2612.568702,3098.156699,,,,1424.942863,,,,,,,,,,,,,
Vetches,205,Blue,,,,,,,,,,,,,,,,1.348187749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.192177,,,,,,,,2078.571785,,,,,2.669571076,,,,,,,,,,,,,289.9104707,,,,,,,,,,113.2165121,,,,,1553.553812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7893825,128.9926434,,,661.2853034,,,,,,,,,,,,,,,,,,,,,,,,,,67.60103985,,,,,,,,,,,,,,,,,,,204.9145109,,,,,,,214.570814,,,,,,,,60.488384,364.3021789,,,,,,,,,,,,,,,,,
