# File: Food_Demand_Training_Data.csv
# Title: Food_Demand_Training_Data
# Description: Training dataset for the food demand model
# Original source: analysis by RYC STW RPL and KBN
# Units: NA
# Column types: cinnnnnnnnnnnnnnnn
# ----------
iso,year,pop_thous,gdp_pcap_2010usd,cons_price_ns,ns_usd_p1000cal,share_s_ns.x,cons_exp_ns,ns_cal_pcap_day_thous,ns_cons_thous_t,cons_price_s,s_usd_p1000cal,share_s_ns.y,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_cons_thous_t,gdp_pcap_thous2005usd
rwa,1972,3984,308.119554,20748.71307,20.61605121,0.696788071,27514181.95,0.917780712,0.873684211,6495.250687,6.226072066,0.303211929,3615853.613,0.399378335,1.317159047,0.126315789,0.308119554
rwa,1973,4102,309.5388535,16102.4927,17.15889311,0.696787097,23432870.78,0.912111032,0.874726875,5449.356981,5.236777801,0.303212903,3112059.944,0.396912966,1.309023998,0.125273125,0.309538853
rwa,1974,4227,302.8159477,14431.13542,15.91578898,0.727655043,23710546.64,0.965580045,0.892666667,5246.714294,5.589482732,0.272344957,3116583.782,0.361394946,1.326974991,0.107333333,0.302815948
rwa,1975,4359,287.438858,15722.04959,15.23942563,0.731848607,26126014.12,1.077518722,0.892180095,4264.768216,4.613042428,0.268151393,2897682.601,0.394805897,1.472324619,0.107819905,0.287438858
rwa,1976,4500,332.7395104,18990.53301,18.67220908,0.73293947,33681490.91,1.098222222,0.893198426,6420.192852,6.964660918,0.26706053,4577593.035,0.400158295,1.498380518,0.106801574,0.33273951
rwa,1977,4648,338.8062853,18651.3371,18.23751848,0.723299781,33902817.35,1.095748945,0.887554585,8439.466983,8.812109657,0.276700219,6266731.783,0.419181619,1.514930564,0.112445415,0.338806285
rwa,1978,4804,359.9952614,17236.59059,17.34099695,0.734416752,33791533.7,1.111317053,0.895194274,7265.179773,7.907063352,0.265583248,5571949.403,0.401879712,1.513196765,0.104805726,0.359995261
rwa,1979,4969,380.6732196,15670.9101,15.70232852,0.7395845,33193309.29,1.165533155,0.897570272,8115.881937,9.013052215,0.2604155,6708685.155,0.410396513,1.575929668,0.102429728,0.38067322
rwa,1980,5141,400.8735293,15265.8389,15.30334365,0.739341527,33767592.94,1.175907891,0.896944824,4800.735908,5.33484826,0.260658473,4150138.507,0.414572081,1.590479972,0.103055176,0.400873529
rwa,1981,5314,408.9057113,13858.94249,14.30530229,0.733457788,31980218.54,1.152577064,0.893645786,4532.801015,4.945396939,0.266542212,4017689.927,0.418852243,1.571429308,0.106354214,0.408905711
rwa,1982,5485,403.3315012,15041.48163,15.33064347,0.720005979,33970253.03,1.106799366,0.889478338,5194.080079,5.387763878,0.279994021,4642582.256,0.430409211,1.537208576,0.110521662,0.403331501
rwa,1983,5667,413.7142199,15944.35666,14.74981228,0.725469379,34469426.31,1.129799778,0.889032815,5354.069108,5.678020762,0.274530621,5021300.88,0.427536495,1.557336273,0.110967185,0.41371422
rwa,1984,5874,382.2037276,18616.04569,16.12461633,0.731263683,38779379.78,1.121720514,0.889699571,6937.170028,7.499953022,0.268736317,6628608.479,0.412227555,1.533948069,0.110300429,0.382203728
rwa,1985,6113,383.4416339,21446.77578,18.91082957,0.735157472,48177229.42,1.141784071,0.891330891,7394.803516,8.101645559,0.264842528,7435528.261,0.411330894,1.553114965,0.108669109,0.383441634
rwa,1986,6406,382.3977402,13119.7359,12.60231579,0.735562537,32249326.11,1.094436295,0.890522876,5515.478498,6.078396867,0.264437463,5591942.766,0.393453911,1.487890206,0.109477124,0.38239774
rwa,1987,6741,363.8946042,15684.01257,11.75859697,0.758473424,31491874.42,1.088493435,0.899878886,4630.520319,5.567057322,0.241526576,4747809.167,0.346617408,1.435110843,0.100121114,0.363894604
rwa,1988,7046,348.2767719,15849.13952,11.20255733,0.744502914,28053556.1,0.973722582,0.892161109,3826.473138,4.347241246,0.255497086,3735975.654,0.334160254,1.307882836,0.107838891,0.348276772
rwa,1989,7224,350.735062,19596.62408,15.17308309,0.732966762,35638082.37,0.890778835,0.887681159,5740.610153,6.231643006,0.267033238,5332416.921,0.324527071,1.215305906,0.112318841,0.350735062
rwa,1990,7215,342.7469171,17794.46037,17.18282463,0.711386649,37580212.09,0.83049203,0.878944889,6486.554674,6.516884275,0.288613351,5782496.586,0.336935038,1.167427069,0.121055111,0.342746917
rwa,1991,6974,341.6404652,24310.80944,16.06023547,0.733768383,39168826.48,0.958106627,0.887968614,9627.146254,10.47039274,0.266231617,9265145.831,0.347627784,1.305734411,0.112031386,0.341640465
rwa,1992,6545,388.2291253,28139.10735,18.60010144,0.706973066,38579586.4,0.868239899,0.874178878,10568.43623,10.46643991,0.293026934,8997998.395,0.359868979,1.228108877,0.125821122,0.388229125
rwa,1993,6066,382.7460509,20104.61501,18.88651385,0.696581274,36107803.78,0.863483418,0.876536885,5247.315481,5.040553463,0.303418726,4197571.302,0.376118405,1.239601823,0.123463115,0.382746051
rwa,1994,5728,207.4794838,1368.813249,0.830923422,0.446973464,567678.5724,0.326772595,0.509018036,503.8264862,0.293168149,0.553026536,247812.1048,0.404305694,0.731078289,0.490981964,0.207479484
rwa,1995,5664,280.1623321,51994.59604,52.60997618,0.6602563,80937817.86,0.744161636,0.841225627,20069.48044,17.20671572,0.3397437,13621352.37,0.382918311,1.127079947,0.158774373,0.280162332
rwa,1996,5930,307.4144914,46722.3539,35.54053539,0.690131542,56442279.65,0.733724503,0.86155914,22024.40196,20.91960893,0.309868458,14916936.35,0.32944166,1.063166162,0.13844086,0.307414491
rwa,1997,6471,322.1026645,65181.84095,52.39674406,0.710658057,92380699.45,0.746470555,0.877491208,31680.92535,32.11476873,0.289341943,23053265.58,0.303922876,1.050393431,0.122508792,0.322102665
rwa,1998,7170,317.4552183,66139.10992,52.4267909,0.745822461,105040745.4,0.765583386,0.894043226,26145.20152,30.09322482,0.254177539,20548255.77,0.260912096,1.026495482,0.105956774,0.317455218
rwa,1999,7853,308.6005432,43857.7429,34.98503599,0.777572424,78746767.96,0.785275324,0.904857286,22064.31088,29.15521825,0.222427576,18772170.37,0.22463102,1.009906344,0.095142714,0.308600543
rwa,2000,8396,312.7439401,75351.35468,77.51665088,0.788510619,242844163.9,1.022274142,0.918181818,21808.04855,30.32019418,0.211489381,25476846.36,0.274187969,1.296462112,0.081818182,0.31274394
rwa,2001,8760,325.2456046,81054.68781,83.6547843,0.796694201,308781520.5,1.154419216,0.926181625,25844.58473,37.54084188,0.203305799,35360845.19,0.294592481,1.449011697,0.073818375,0.325245605
rwa,2002,8988,358.7744058,75507.77263,75.59284535,0.792191919,285642684.7,1.15182496,0.920460779,25531.17149,36.57628963,0.207808081,36255515.57,0.302147155,1.453972115,0.079539221,0.358774406
rwa,2003,9126,361.1503668,97837.67909,104.7252792,0.782535622,383741698.9,1.100054338,0.91662019,29407.63588,40.79918539,0.217464378,41545402.49,0.305701908,1.405756247,0.08337981,0.361150367
rwa,2004,9254,382.7044478,2385.335113,0.452045379,0.66035276,554099.1433,0.362896755,0.798701299,756.030411,0.645106834,0.33964724,406714.0548,0.186653087,0.549549843,0.201298701,0.382704448
rwa,2005,9429,410.8373217,1141.424094,0.598895072,0.614907174,669870.1272,0.324998511,0.684131737,601.4067943,0.513895837,0.385092826,359973.7562,0.203534127,0.528532638,0.315868263,0.410837322
tun,2009,10511,4070.493359,1077.533374,1.317073307,0.419703162,7134204.153,1.41188292,0.732390992,1004.098744,0.520788825,0.580296838,3900364.582,1.952120609,3.364003529,0.267609008,4.070493359
sau,1970,5803,22261.25783,645.4974263,2.860968778,0.295447367,2087248.382,0.344441585,0.627842867,1869.893382,0.820274168,0.704552633,1427096.593,0.821389031,1.165830617,0.372157133,22.26125783
sau,1971,6060,25689.79988,742.7430548,2.564757619,0.362501208,2983505.595,0.525914372,0.765427509,1226.837936,0.594377868,0.637498792,1215942.579,0.924879063,1.450793436,0.234572491,25.68979988
sau,1972,6342,30176.38773,803.0381112,2.621442696,0.371491492,3542093.37,0.583714571,0.69030837,1433.310069,0.698158535,0.628508508,1596011.356,0.987558482,1.571273052,0.30969163,30.17638773
sau,1973,6654,35713.23753,758.8131398,2.578260384,0.375026241,3546577.636,0.56637886,0.673892989,743.5953099,0.374207371,0.624973759,857818.009,0.943859086,1.510237945,0.326107011,35.71323753
sau,1974,6998,39468.36076,736.7414179,1.919124715,0.413029725,3057050.523,0.623638065,0.728448276,600.8125764,0.324243395,0.586970275,734015.713,0.88627279,1.509910855,0.271551724,39.46836076
sau,1975,7378,34093.08655,869.0673242,2.148144185,0.409914292,3901008.359,0.674344683,0.72333795,585.7409539,0.312357902,0.590085708,816559.7807,0.97074234,1.645087023,0.27666205,34.09308655
pan,1973,1661,3408.028003,1257.770576,1.316952153,0.551999726,849565.8342,1.064056147,0.75257732,402.1047785,0.275695425,0.448000274,144343.0967,0.863582757,1.927638904,0.24742268,3.408028003
per,2001,26372,3273.465839,618.054096,1.316334323,0.442977049,10879239.91,0.858610939,0.724917728,1499.57202,0.829501656,0.557022951,8620678.913,1.079663155,1.938274093,0.275082272,3.273465839
per,2002,26730,3405.752147,869.0364847,1.316166376,0.487803407,12666271.9,0.986384392,0.743987086,1218.222925,0.727026621,0.512196593,7346494.952,1.03570971,2.022094102,0.256012914,3.405752147
lso,1976,1178,522.9128744,151.9821013,1.314865932,0.144088763,175363.6694,0.310184431,0.353107345,541.5202624,0.184465671,0.855911237,146141.0833,1.842547154,2.152731586,0.646892655,0.522912874
egy,1997,63094,1808.772649,593.2795571,1.313610722,0.295414688,29327712.39,0.969461525,0.635025404,1305.698197,0.55267733,0.704585312,29429620.15,2.312235582,3.281697107,0.364974596,1.808772649
npl,1991,18569,386.7541243,1653.279764,1.312838695,0.175902944,2971741.671,0.333978342,0.546463431,4044.481736,1.423432177,0.824097056,15095298.95,1.564672893,1.898651236,0.453536569,0.386754124
cub,2004,11273,3947.249154,1422.351564,1.312717934,0.609686918,10496886.41,1.943375431,0.821984966,1943.889388,1.628650399,0.390313082,8337256.828,1.244121911,3.187497342,0.178015034,3.947249154
tur,2009,71241,9987.085918,1082.462921,1.312644424,0.458497395,57626140.32,1.688299777,0.761280412,682.0130732,0.386934179,0.541502605,20061952.9,1.993945306,3.682245082,0.238719588,9.987085918
dom,1982,6100,2510.072118,909.7993072,1.312596435,0.641622813,3541660.827,1.211861666,0.820216606,552.7548807,0.479749124,0.358377187,723020.3105,0.676883,1.888744667,0.179783394,2.510072118
isr,1975,3337,16903.57734,1429.114326,1.309228294,0.558129666,2755140.022,1.727743318,0.827598073,516.8496849,0.356705045,0.441870334,594288.4403,1.367851528,3.095594846,0.172401927,16.90357734
nzl,1976,3109,22581.0903,1300.371558,1.30745906,0.754592642,3658950.328,2.466123539,0.896380952,208.2327417,0.255714308,0.245407358,232733.263,0.802028578,3.268152117,0.103619048,22.5810903
aus,1971,13151,29516.37251,968.3529532,1.306216808,0.704954437,13849790.69,2.208901245,0.871765272,9.709604902,0.010203882,0.295045563,45281.56182,0.924494517,3.133395762,0.128234728,29.51637251
tur,2002,65022,8018.379784,1036.31371,1.306201222,0.386917112,43333943.96,1.397864074,0.728444887,650.3420218,0.322407295,0.613082888,16948226.09,2.214961596,3.61282567,0.271555113,8.018379784
per,2013,30376,5801.847156,1123.662884,1.304365887,0.529375756,18295948.99,1.265120986,0.788543178,1260.772979,0.842154431,0.470624244,10501648.91,1.124714537,2.389835523,0.211456822,5.801847156
lso,2012,2052,1317.542997,377.0984849,1.303767683,0.181380313,473293.7443,0.484685839,0.421508035,4150.72143,1.464668705,0.818619687,2399727.853,2.187521696,2.672207536,0.578491965,1.317542997
pol,1994,38457,6136.797004,1251.712079,1.30192802,0.582217021,35040546.4,1.91741283,0.813476469,236.2016427,0.175685047,0.417782979,3393005.313,1.375882902,3.293295732,0.186523531,6.136797004
fji,1998,801,3140.663295,877.4988231,1.301672607,0.563802622,603533.5212,1.585894344,0.727710843,1838.374852,1.401004479,0.436197378,502568.3266,1.226959451,2.812853796,0.272289157,3.140663295
pan,1979,1942,3576.524295,1554.834975,1.301347796,0.591003165,1010782.86,1.095777549,0.770053476,422.2658485,0.316368158,0.408996835,170054.2121,0.758320049,1.854097597,0.229946524,3.576524295
tkm,2001,4552,2464.205872,223.6978707,1.299095935,0.224827506,1198805.729,0.555408431,0.578483245,86.45915619,0.036991145,0.775172494,117693.9873,1.914967378,2.47037581,0.421516755,2.464205872
ken,1973,12530,804.6499537,367.083882,1.298840304,0.315027394,3882727.229,0.653637845,0.635772037,752.7496074,0.313058449,0.684972606,2034845.484,1.421222491,2.074860335,0.364227963,0.804649954
cyp,1994,837,16407.19202,848.0560157,1.297833702,0.628531681,644997.3933,1.626749153,0.842007435,613.6840899,0.502197267,0.371468319,147505.3813,0.961424527,2.58817368,0.157992565,16.40719202
irl,1975,3184,14687.29285,1245.454965,1.297044783,0.663364411,3451462.109,2.289719144,0.851095433,356.2635025,0.315909821,0.336635589,426598.3045,1.161957046,3.451676189,0.148904567,14.68729285
bwa,2014,2088.62,7864.208238,1079.552396,1.296040435,0.467403139,912464.3078,0.923517304,0.734078212,3147.341759,1.856179914,0.532596861,1489101.774,1.052330155,1.975847459,0.265921788,7.864208238
mrt,2015,4046.3,1342.497282,855.8147694,1.295131191,0.356503519,1661536.756,0.868650846,0.538510101,2662.670208,1.310265462,0.643496481,3034155.526,1.567933363,2.436584209,0.461489899,1.342497282
usa,1996,271232,39089.39388,1060.932449,1.293513241,0.681850183,298042887.3,2.327416412,0.871862134,102.8759639,0.097310577,0.318149817,10461901.99,1.08596745,3.413383861,0.128137866,39.08939388
ind,1995,955804,679.0758506,1017.266037,1.291398914,0.271856261,226740528.3,0.503276937,0.482402377,5912.195756,2.620066892,0.728143739,1232136709,1.347984223,1.85126116,0.517597623,0.679075851
hnd,1987,4498,1556.811602,517.47059,1.290968869,0.418015051,1878011.143,0.886074176,0.652719665,787.3059641,0.398072737,0.581984949,806240.5976,1.233644177,2.119718353,0.347280335,1.556811602
geo,1997,4922,1190.821193,412.2135251,1.289604288,0.36683381,1977453.424,0.853523181,0.694058642,1389.122356,0.657997399,0.63316619,1741495.396,1.473206682,2.326729863,0.305941358,1.190821193
esp,1994,39312,23292.81979,852.0911516,1.288651137,0.696179718,39408459.49,2.131258328,0.882365036,324.2425886,0.341643348,0.303820282,4559555.043,0.930103952,3.061362281,0.117634964,23.29281979
usa,1999,281419,43067.51165,901.6518374,1.288607817,0.69779555,321138051.9,2.426189545,0.877858646,93.19230181,0.09444089,0.30220445,10193040.21,1.05074513,3.476934676,0.122141354,43.06751165
bgr,1999,8066,3817.762011,945.4096459,1.288478938,0.510570332,5914633.718,1.559191465,0.771363795,160.5083402,0.101383383,0.489429668,446120.3412,1.494631618,3.053823083,0.228636205,3.817762011
tun,1972,5202,1557.793445,1248.991901,1.286473028,0.300503749,1822636.392,0.746167175,0.604483587,377.9256201,0.162175511,0.699496251,534835.3748,1.736887288,2.483054463,0.395516413,1.557793445
aut,1993,7872,35090.4289,1174.959128,1.286241802,0.741175365,8722661.646,2.360198101,0.899433428,135.9591684,0.167540384,0.258824635,396762.4369,0.824200913,3.184399014,0.100566572,35.0904289
zmb,1983,6435,1222.611499,88.13312285,1.284201627,0.039746671,213254.5223,0.070700684,0.071078431,673.8117354,0.20458369,0.960253329,820769.3056,1.708081872,1.778782557,0.928921569,1.222611499
pol,1990,38150,5941.378865,1192.326987,1.283438719,0.607251131,36232347.77,2.02737428,0.828035987,339.013427,0.268665715,0.392748869,4905465.198,1.311235031,3.338609311,0.171964013,5.941378865
per,1994,23511,2989.669607,893.9540952,1.282581653,0.427520109,9438800.55,0.857566525,0.677493956,987.1970139,0.561656805,0.572479891,5534858.219,1.148342688,2.005909213,0.322506044,2.989669607
tkm,2002,4600,2444.763743,275.6146924,1.281579364,0.249493493,1336725.724,0.621220965,0.618452861,147.5294618,0.064460258,0.750506507,202247.9275,1.868707564,2.489928529,0.381547139,2.444763743
arg,2007,39331,10057.9013,997.861697,1.278548671,0.613622333,31148744.27,1.697053076,0.825309701,258.6760411,0.202169904,0.386377667,3101349.001,1.068578134,2.765631209,0.174690299,10.0579013
usa,1998,278054,41610.85124,841.8273749,1.276642432,0.689131718,308724860.5,2.382760085,0.873002189,108.1125464,0.106969157,0.310868282,11669038.57,1.074866408,3.457626492,0.126997811,41.61085124
egy,1996,62124,1741.392549,591.2526458,1.276222996,0.304207338,28957601.87,1.000653576,0.634073591,925.0525164,0.401218163,0.695792662,20822207.58,2.288726568,3.289380144,0.365926409,1.741392549
fji,1999,807,3391.636089,963.2892853,1.269496141,0.555812553,585720.1293,1.566362818,0.725768322,1396.545875,1.038502257,0.444187447,382916.5524,1.251786593,2.818149412,0.274231678,3.391636089
nam,1992,1514,3846.765418,583.7242577,1.26934199,0.36309202,460288.7923,0.656195147,0.596491228,1700.558435,0.754668626,0.63690798,480029.6197,1.15104685,1.807241997,0.403508772,3.846765418
sdn,2012,37195,1427.63437,293.8724309,0.301968023,0.462478445,3045121.034,0.742790219,0.780256198,435.8731622,0.251265117,0.537521555,2944965.363,0.86331754,1.606107759,0.219743802,1.42763437
arg,2008,39676,10374.96762,1017.981072,1.268087892,0.613786523,31689453.01,1.725617916,0.828453412,58.58757345,0.048544773,0.386213477,763339.8493,1.085812202,2.811430118,0.171546588,10.37496762
hnd,1972,2845,1375.62826,482.1453228,1.265454108,0.381945109,960302.5044,0.730779787,0.656526006,434.5866549,0.204697882,0.618054891,251362.858,1.182531237,1.913311024,0.343473994,1.37562826
mng,1984,1871,1611.035674,425.4912285,1.265266364,0.21500731,329336.1819,0.381145531,0.473296501,663.2627738,0.2728193,0.78499269,259265.6374,1.391564104,1.772709634,0.526703499,1.611035674
mng,1971,1317,1039.368594,256.9616073,1.263130385,0.261519408,272065.6536,0.448071062,0.554744526,135.72027,0.058578509,0.738480592,35628.62094,1.26526664,1.713337702,0.445255474,1.039368594
tur,2008,70364,10610.74127,1268.924987,1.257000899,0.448150701,53056612.69,1.643465331,0.757647688,830.7650655,0.460590026,0.551849299,23939489.03,2.02375047,3.667215801,0.242352312,10.61074127
sen,1970,4218,1220.520638,348.5274572,0.845656061,0.307851119,491782.8259,0.377728846,0.504750594,782.2899298,0.374957394,0.692148881,490253.043,0.849256611,1.226985457,0.495249406,1.220520638
sen,1971,4349,1182.298091,247.0141099,1.080033478,0.308549248,673951.6906,0.393105642,0.545269583,895.2629112,0.427317593,0.691450752,597556.6488,0.880939407,1.274045049,0.454730417,1.182298091
sen,1972,4486,1219.418671,234.4967111,1.35563508,0.263750532,688418.6061,0.310139918,0.481056257,953.2182712,0.438159164,0.736249468,621116.9048,0.865743653,1.175883571,0.518943743,1.219418671
sen,1973,4626,1116.438469,323.3747508,1.297691027,0.302603218,940073.3338,0.429034226,0.52983081,970.0737203,0.460308617,0.697396782,768503.648,0.988776955,1.41781118,0.47016919,1.116438469
sen,1974,4765,1129.386984,173.7778689,0.674151989,0.314475183,480184.9788,0.409538731,0.547706422,860.0701954,0.42246297,0.685524817,655958.2541,0.892753957,1.302292688,0.452293578,1.129386984
sen,1975,4901,1180.860016,268.3772272,0.887907551,0.316587161,628745.095,0.395848764,0.564905998,669.1458468,0.330122611,0.683412839,504628.7248,0.854513896,1.25036266,0.435094002,1.180860016
sen,1976,5032,1252.703837,354.5497938,1.526135594,0.263982121,980664.2101,0.349859529,0.473059361,882.0106175,0.40444482,0.736017879,724603.3386,0.975455714,1.325315243,0.526940639,1.252703837
sen,1977,5161,1188.46141,438.6861732,2.021976549,0.286719921,1454407.732,0.381841684,0.518425461,1577.059217,0.766929001,0.713280079,1372358.092,0.949916789,1.331758473,0.481574539,1.18846141
sen,1978,5290,1087.072464,579.121394,2.162336023,0.266638509,1501569.381,0.359644716,0.49669967,862.6848871,0.394328534,0.733361491,753139.8979,0.989165393,1.34881011,0.50330033,1.087072464
sen,1979,5425,1162.188763,468.10691,1.887403568,0.26154332,1406719.627,0.37640048,0.479576399,1245.617444,0.576708351,0.73845668,1213613.52,1.062751089,1.439151569,0.520423601,1.162188763
sen,1980,5569,1094.869237,828.590925,1.640702461,0.295254972,1413350.321,0.423789225,0.473892405,1183.908626,0.571079764,0.704745028,1174225.657,1.011543845,1.435333069,0.526107595,1.094869237
dom,1981,5962,2525.250107,804.7840467,1.254371849,0.64780817,3371851.881,1.235257085,0.825883201,682.7192523,0.62552195,0.35219183,914150.2883,0.671568335,1.906825419,0.174116799,2.525250107
sen,1982,5888,1180.233776,1886.693041,1.952552325,0.326263851,2138064.321,0.509515523,0.470926059,1438.435932,0.725573576,0.673736149,1640666.97,1.052151578,1.561667101,0.529073941,1.180233776
sen,1983,6063,1171.130565,2683.213416,2.489975625,0.357614406,2972806.798,0.539499637,0.526494565,1576.994065,0.820021819,0.642385594,1758643.394,0.969107477,1.508607114,0.473505435,1.171130565
nga,1985,83902,1190.976244,483.9024528,1.254369874,0.41817454,29481793.83,0.767473011,0.657112787,784.7855694,0.427473633,0.58182546,13978892.22,1.067820481,1.835293491,0.342887213,1.190976244
mng,1989,2141,1845.85923,755.1911818,1.253930114,0.303990939,545183.7351,0.556365288,0.576271186,946.9526661,0.440962168,0.696009061,438960.1996,1.27383824,1.830203528,0.423728814,1.84585923
tur,1992,55815,6974.953088,4320.249433,1.252014748,0.404573684,39588881.63,1.552101058,0.728405899,65.09620135,0.03714742,0.595426316,1728712.747,2.284285537,3.836386595,0.271594101,6.974953088
cub,1999,11102,3293.642981,885.2373933,1.250739736,0.49561792,5010513.414,0.988601338,0.794309701,1423.014993,0.947629854,0.50438208,3863373.201,1.00608307,1.994684408,0.205690299,3.293642981
gtm,1988,8492,2185.074866,1332.230866,1.24997815,0.313113648,2587079.777,0.667735629,0.477593864,299.5659583,0.130839352,0.686886352,594057.7584,1.464830719,2.132566348,0.522406136,2.185074866
moz,1978,11527,194.3943185,935.5129819,1.246794811,0.625237366,5981236.279,1.140215171,0.826323499,530.1891398,0.416597202,0.374762634,1197908.59,0.683436506,1.823651677,0.173676501,0.194394318
bra,2012,198656,11782.92586,1898.096529,1.24403485,0.676216093,189172393,2.097155626,0.841554559,560.3301751,0.548575232,0.323783907,39942124.72,1.004154218,3.101309843,0.158445441,11.78292586
aus,1993,17725,41405.94202,914.7013529,1.239749989,0.703009274,14282192.62,1.780662712,0.885600188,134.5651171,0.137735233,0.296990726,670328.4566,0.752252256,2.532914968,0.114399812,41.40594202
per,1997,24790,3333.588543,825.0896808,1.237312365,0.436948489,10226287.71,0.913417363,0.709549422,1377.512396,0.753889217,0.563051511,8029048.326,1.177028961,2.090446324,0.290450578,3.333588543
per,2007,28328,4357.477383,896.8601183,1.235655457,0.48784073,12970959.53,1.015233488,0.751700437,1377.920735,0.820901542,0.51215927,9046753.649,1.065842208,2.081075696,0.248299563,4.357477383
moz,1998,17351,243.6647413,884.1880108,1.235513432,0.526083531,7656204.925,0.978472679,0.757097313,928.0441846,0.575759978,0.473916469,3214064.926,0.881446176,1.859918855,0.242902687,0.243664741
arg,2006,38989,9307.719372,959.1670083,1.235274585,0.609628034,29047383.03,1.65237473,0.820250739,184.2620649,0.140886747,0.390371966,2121423.322,1.058089092,2.710463822,0.179749261,9.307719372
irq,1979,13258,4941.847059,943.1407096,1.234000219,0.364412104,5432698.302,0.909765518,0.641329085,1017.677257,0.49793702,0.635587896,3823469.163,1.586763846,2.496529364,0.358670915,4.941847059
per,2006,28031,4057.972794,734.9914816,1.233724722,0.473349939,12552877.63,0.994474317,0.741225848,1001.209055,0.583592455,0.526650061,6606546.719,1.106454058,2.100928375,0.258774152,4.057972794
per,2010,29263,5041.43907,837.743297,1.233339347,0.495302525,14480994.95,1.09926931,0.762700113,1259.367424,0.764115196,0.504697475,9141874.209,1.120120363,2.219389673,0.237299887,5.04143907
usa,1970,209891,22672.18047,1217.903716,1.233027114,0.750724313,215075945.4,2.276840105,0.898954206,52.09134918,0.061534663,0.249275687,3564006.454,0.756017719,3.032857825,0.101045794,22.67218047
gmb,1983,673,841.4518871,452.1378817,1.232929355,0.329769127,186320.2842,0.615196727,0.456043956,1145.191256,0.573227766,0.670230873,176061.1761,1.250340939,1.865537666,0.543956044,0.841451887
aze,2012,9309,5717.149274,450.1425686,1.231907905,0.32272586,4387538.555,1.048206405,0.705254735,1165.746163,0.503891668,0.67727414,3766262.69,2.199771322,3.247977727,0.294745265,5.717149274
per,2000,26000,3299.91168,775.6616356,1.22991749,0.476929465,11470284.31,0.982724974,0.741322113,1218.527431,0.709175753,0.523070535,7253676.538,1.077799789,2.060524763,0.258677887,3.29991168
hnd,1970,2691,1322.288648,516.892978,1.229346997,0.370658531,879671.5373,0.728516669,0.650905433,528.393795,0.246952917,0.629341469,300035.4463,1.23694914,1.965465809,0.349094567,1.322288648
isr,1992,4807,22773.9222,2823.571739,1.229294443,0.547502927,3875067.992,1.796620796,0.823935558,746.7861486,0.488784984,0.452497073,1273416.855,1.484860834,3.281481629,0.176064442,22.7739222
hnd,1989,4767,1603.152748,638.3073385,1.227931632,0.456112957,2177282.415,1.019066585,0.670299728,1257.626628,0.685282757,0.543887043,1448927.597,1.215175105,2.23424169,0.329700272,1.603152748
zmb,2016,16363.46,1652.275228,294.8689467,1.227518277,0.222262332,2992959.613,0.408229971,0.388607595,53.34291771,0.023500206,0.777737668,200498.8266,1.428473387,1.836703357,0.611392405,1.652275228
pak,2013,182143,1063.734793,3412.060194,1.225178363,0.436955501,81141872.22,0.996185821,0.710083702,12928.27578,7.056015069,0.563044499,602158350.3,1.28364775,2.27983357,0.289916298,1.063734793
nzl,1996,3717,26842.94224,1213.645978,1.223579605,0.718226015,3696568.58,2.226799488,0.89080283,343.7456548,0.377558078,0.281773985,447496.9358,0.873616593,3.100416082,0.10919717,26.84294224
tun,2007,10274,3865.890584,1104.970795,1.222982358,0.41391963,6166839.619,1.344652414,0.73060863,1438.20817,0.736270206,0.58608037,5256792.569,1.903930923,3.248583337,0.26939137,3.865890584
tkm,1997,4336,1884.007559,248.548931,1.222693883,0.225444077,1035988.527,0.535371278,0.593677359,461.847445,0.180130358,0.774555923,524370.2805,1.839369661,2.374740939,0.406322641,1.884007559
per,2009,28934,4706.589172,867.0148094,1.221527339,0.496742692,13966650.43,1.082649128,0.759497831,1224.845972,0.744826787,0.503257308,8627857.498,1.096847715,2.179496843,0.240502169,4.706589172
cyp,1991,783,15046.56727,1034.119469,1.218814184,0.634237567,572489.2102,1.643520705,0.845544554,465.2389489,0.383073926,0.365762433,103767.0651,0.947812243,2.591332948,0.154455446,15.04656727
sdn,2013,37964,1429.487918,658.2714289,1.216454809,0.48972838,16010321.31,0.94981547,0.777114098,1049.005203,0.614206851,0.51027162,8422962.5,0.989658552,1.939474022,0.222885902,1.429487918
gha,2014,27224.47,2153.006616,1156.752145,1.216304737,0.62218155,14054121.48,1.162810667,0.826600373,2646.982461,2.447461271,0.37781845,17172881.23,0.706114354,1.86892502,0.173399627,2.153006616
mng,1986,1976,1764.01896,307.1043994,1.215829539,0.249086351,385332.8557,0.43942377,0.530944625,656.0162378,0.280524629,0.750913649,268024.4517,1.32471854,1.76414231,0.469055375,1.76401896
pan,1999,2994,5413.102715,1232.737435,1.21263344,0.569385318,1474295.484,1.112526423,0.751304348,632.043476,0.442063257,0.430614682,406463.9034,0.841381393,1.953907816,0.248695652,5.413102715
esp,1991,38973,22974.21957,2029.808139,1.212348749,0.696362357,37539845.58,2.176748286,0.885248684,215.6243671,0.217065182,0.303637643,2930727.258,0.949136195,3.125884481,0.114751316,22.97421957
slb,1970,160,855.512,2222.420657,7.51202402,0.257084329,56565.54087,0.128938356,0.461538462,1711.418899,0.749579335,0.742915671,16310.84632,0.37260274,0.501541096,0.538461538,0.855512
