# File: GTAP_ag_HA_ha.csv,,,,,,,,,,,,,,,,,,,
# Author: Page Kyle,,,,,,,,,,,,,,,,,,,
# Description: GTAP v2.1 Land value by country / use / and AEZ,,,,,,,,,,,,,,,,,,,
# Original source: aglu-data/RawData/GTAP/GTPLU18V60_AGMP_DEC06.XLS [VFMA],,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,
ctry87,GTAP_use,AEZ01,AEZ02,AEZ03,AEZ04,AEZ05,AEZ06,AEZ07,AEZ08,AEZ09,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
sgp,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,wol,0,0,0,0,0,0.219175696,0,0,0,0,0,0,0,0,0,0,0,0
svk,c_b,0,0,0,0,0,0,0,0,0,9.705272675,0,0,0,0,0.023479659,0.008378596,0,0
svk,ctl,0,0,0,0,0,0,0,0,0,7.466627121,0,0,0,0,0.307586938,0.477440178,0,0
svk,frs,0,0,0,0,0,0,0,0,0,87.98332977,0,0,0,0,4.800915718,5.192848682,0,0
svk,gro,0,0,0,0,0,0,0,0,0,26.94578934,0,0,0,0,0.621878564,0.57806164,0,0
svk,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,ocr,0,0,0,0,0,0,0,0,0,31.93863487,0,0,0,0,0.995053589,0.687933803,0,0
svk,osd,0,0,0,0,0,0,0,0,0,15.10082912,0,0,0,0,0.228856251,0.050635442,0,0
svk,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk,pfb,0,0,0,0,0,0,0,0,0,0.32114318,0,0,0,0,0.068895765,0,0,0
svk,rmk,0,0,0,0,0,0,0,0,0,19.78942299,0,0,0,0,0.815223277,1.265399456,0,0
svk,v_f,0,0,0,0,0,0,0,0,0,44.28750992,0,0,0,0,2.202908278,2.427302361,0,0
svk,wht,0,0,0,0,0,0,0,0,0,36.97119904,0,0,0,0,0.748071313,0.540278792,0,0
svk,wol,0,0,0,0,0,0,0,0,0,0.224684626,0,0,0,0,0.00925586,0.014367058,0,0
svn,c_b,0,0,0,0,0,0,0,0,0,0.598825634,1.393586159,0,0,0,0.30806011,0,0,0
svn,ctl,0,0,0,0,0,0,0,0,0,14.56772518,9.971710205,0,0,0,2.879731417,0,0,0
svn,frs,0,0,0,0,0,0,0,0,0,40.48150635,22.57456779,0,0,0,0,0,0,0
svn,gro,0,0,0,0,0,0,0,0,0,2.319662571,6.812307835,0,0,0,0.951182365,0,0,0
svn,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,ocr,0,0,0,0,0,0,0,0,0,1.514801264,3.669102669,0,0,0,0.726488411,0,0,0
svn,osd,0,0,0,0,0,0,0,0,0,0.032240938,0.732234716,0,0,0,0.017025847,0,0,0
svn,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,rmk,0,0,0,0,0,0,0,0,0,15.63990498,10.70562458,0,0,0,3.091678858,0,0,0
svn,v_f,0,0,0,0,0,0,0,0,0,1.290160775,3.579461575,0,0,0,0.804512441,0,0,0
svn,wht,0,0,0,0,0,0,0,0,0,1.813309312,4.377771378,0,0,0,0.753607333,0,0,0
svn,wol,0,0,0,0,0,0,0,0,0,0.224690378,0.153802142,0,0,0,0.044416539,0,0,0
swe,c_b,0,0,0,0,0,0,0,0,0,5.226902008,0,0,0,0,0,0.10954468,0,0
swe,ctl,0,0,0,0,0,0,0,0,0.145293206,16.09517288,0,0,0,0,0.738299012,0.11386586,0,0
swe,frs,0,0,0,0,0,0,0,0,39.25016403,290.1700134,0,0,0,281.7593079,775.1886597,15.41966248,0,0
swe,gro,0,0,0,0,0,0,0,0,4.530326366,281.1185913,0,0,0,0,10.41426373,8.72923851,0,0
swe,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,ocr,0,0,0,0,0,0,0,0,0.71088028,50.21457291,0,0,0,0,0.640195012,1.727470994,0,0
swe,osd,0,0,0,0,0,0,0,0,0.896116197,62.37610245,0,0,0,0,0.194234431,0.999809206,0,0
swe,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swe,rmk,0,0,0,0,0,0,0,0,0.436638325,48.36956024,0,0,0,0,2.218752384,0.342192173,0,0
swe,v_f,0,0,0,0,0,0,0,0,0.116843179,24.56315994,0,0,0,0,0.891485214,0.557902873,0,0
swe,wht,0,0,0,0,0,0,0,0,2.779965162,147.2770386,0,0,0,0,1.430756927,1.83481729,0,0
swe,wol,0,0,0,0,0,0,0,0,0.000291133,0.032250915,0,0,0,0,0.001479376,0.00022816,0,0
tha,c_b,0,0,0,108.750679,33.23323822,22.83037186,0,0,0,0.319158435,0,0,0,0,0,0,0,0
tha,ctl,0,0,0,37.93498611,7.465261936,2.192871571,0,0,0,0.213308513,0,0,0,0,0,0,0,0
tha,frs,0,0,0,89.81253052,69.60472107,12.43558979,0,0,0,0.690868437,0,0,0,0,0,0,0,0
tha,gro,0,0,0,97.75539398,26.73883247,0.575857043,0,0,0,1.256508708,0,0,0,0,0,0,0,0
tha,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tha,ocr,0,0,0,1034.716064,274.465271,139.2551727,0,0,0,3.694243431,0,0,0,0,0,0,0,0
tha,osd,0,0,0,44.27306366,14.90793324,5.487724781,0,0,0,0.176186219,0,0,0,0,0,0,0,0
tha,pdr,0,0,0,1185.573853,199.3633118,45.24694061,0,0,0,2.155077934,0,0,0,0,0,0,0,0
tha,pfb,0,0,0,25.9655056,8.550332069,3.935057163,0,0,0,0.073752761,0,0,0,0,0,0,0,0
tha,rmk,0,0,0,16.41633987,3.230587006,0.948963702,0,0,0,0.09230911,0,0,0,0,0,0,0,0
tha,v_f,0,0,0,970.5023193,241.1339111,98.75706482,0,0,0,2.617242336,0,0,0,0,0,0,0,0
tha,wht,0,0,0,0.040322579,0.206653237,0,0,0,0,0,0,0,0,0,0,0,0,0
tha,wol,0,0,0,0.242676079,0.047756456,0.014028145,0,0,0,0.001364568,0,0,0,0,0,0,0,0
tun,c_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tun,ctl,0,0,0,0,0,0,9.43829155,2.016008854,5.507892609,3.421646118,0,0,0,0,0,0,0,0
tun,frs,0,0,0,0,0,0,0.231178194,0.231178194,0.230226904,0.231178194,0,0,0,0,0,0,0,0
tun,gro,0,0,0,0,0,0,0.014165415,0.05291225,0.901497602,1.211748123,0,0,0,0,0,0,0,0
tun,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tun,ocr,0,0,0,0,0,0,0.008482234,0.056671537,1.457242489,3.54902792,0,0,0,0,0,0,0,0
tun,osd,0,0,0,0,0,0,0.061117176,0.04190816,0.300608367,0.301033467,0,0,0,0,0,0,0,0
tun,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tun,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tun,rmk,0,0,0,0,0,0,0.388368845,0.082955159,0.226639941,0.14079462,0,0,0,0,0,0,0,0
tun,v_f,0,0,0,0,0,0,5.925281525,2.848370075,69.7440567,86.93707275,0,0,0,0,0,0,0,0
tun,wht,0,0,0,0,0,0,0.034863845,0.12116944,2.344183207,9.795032501,0,0,0,0,0,0,0,0
tun,wol,0,0,0,0,0,0,1.391576529,0.297239214,0.812080622,0.504485607,0,0,0,0,0,0,0,0
tur,c_b,0,0,0,0,0,0,0.17970714,24.59686661,13.92718792,2.592667818,0.118504688,0,0,0.247361585,0.133021697,0.001455263,0,0
tur,ctl,0,0,0,0,0,0,0.220458418,27.11828232,12.91469193,4.21924448,0.109668165,0,0,0.929463983,0.596089363,0.134760529,0,0
tur,frs,0,0,0,0,0,0,0,89.17795563,258.6159668,90.11669159,3.285495281,0,0,21.59043884,6.101648331,0,0,0
tur,gro,0,0,0,0,0,0,0.127225623,22.64435387,19.79050446,12.70555973,0.23147209,0,0,0.252839208,0.286644787,0.024277406,0,0
tur,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tur,ocr,0,0,0,0,0,0,0.205137268,65.74915314,59.40428925,34.2849617,0.920252979,0,0,1.8167274,0.736989021,0.038101811,0,0
tur,osd,0,0,0,0,0,0,0.040277012,11.63685608,13.23160458,10.40476608,0.216884166,0,0,0.339180142,0.135968044,0.016500877,0,0
tur,pdr,0,0,0,0,0,0,0,0.206319556,0.926524937,0.522903562,0.000202269,0,0,0.000398919,0,0,0,0
tur,pfb,0,0,0,0,0,0,0,4.33501339,72.2384491,53.98749542,0,0,0,0,0,0,0,0
tur,rmk,0,0,0,0,0,0,0.264199466,32.49880981,15.47709084,5.056382656,0.131427377,0,0,1.113878608,0.714359224,0.161498308,0,0
tur,v_f,0,0,0,0,0,0,1.085639358,427.0260315,356.7607422,196.2119598,5.382971764,0,0,9.603461266,4.679738998,0.324866533,0,0
tur,wht,0,0,0,0,0,0,0.211478993,48.2734642,45.75520325,33.54547119,0.47119236,0,0,0.329970717,0.253677398,0.01755433,0,0
tur,wol,0,0,0,0,0,0,0.003999523,0.491975814,0.234296396,0.076544896,0.001989583,0,0,0.016862197,0.010814164,0.002444805,0,0
twn,c_b,0,0,0,0.67254591,22.77806854,11.36341381,0,0,0,0,0,0.604143083,0,0,0,0,0,0
twn,ctl,0,0,0,0.059527908,2.310446739,2.650164843,0,0,0,0,0.026815629,0.354801297,0,0,0,0,0,0
twn,frs,0,0,0,0,6.800853252,25.12802696,0,0,0,0,0,0,0,0,0,0,0,0
twn,gro,0,0,0,0.251946241,28.11718559,20.81825256,0,0,0,0,0.182324514,3.244302988,0,0,0,0,0,0
twn,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,ocr,0,0,0,1.430299401,60.12838745,51.28613281,0,0,0,0,0.065279298,3.927702665,0,0,0,0,0,0
twn,osd,0,0,0,0.00027897,0.005635497,0.007394825,0,0,0,0,1.46E-06,0.000253253,0,0,0,0,0,0
twn,pdr,0,0,0,3.352298498,152.7575378,104.8463821,0,0,0,0,0.188200831,5.407664776,0,0,0,0,0,0
twn,pfb,0,0,0,0.017659191,5.055945873,3.227160931,0,0,0,0,0,0.081027426,0,0,0,0,0,0
twn,rmk,0,0,0,0.339818031,13.18930054,15.12859821,0,0,0,0,0.153078362,2.025400877,0,0,0,0,0,0
twn,v_f,0,0,0,11.3162899,640.0440674,494.4872742,0,0,0,0,0.95479542,44.1505928,0,0,0,0,0,0
twn,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,wol,0,0,0,0.017724965,0.687956095,0.789110124,0,0,0,0,0.007984592,0.105645239,0,0,0,0,0,0
tza,c_b,0.783037901,0.876445949,4.261991501,11.97170639,4.323033333,1.1561023,0,0,0,0,0,0,0,0,0,0,0,0
tza,ctl,0.021847947,0.13371408,1.551904559,5.160806179,0.438931495,0.069020808,0,0,0,0,0,0,0,0,0,0,0,0
tza,frs,0,0,7.613641262,200.3497925,4.785770893,4.568245888,0,0,0,0,0,0,0,0,0,0,0,0
tza,gro,0.312100321,3.249908209,28.47064018,95.35371399,9.026192665,1.598216295,0,0,0,0,0,0,0,0,0,0,0,0
tza,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tza,ocr,2.167787075,5.704848289,15.51349831,89.39159393,33.1817627,4.522834778,0,0,0,0,0,0,0,0,0,0,0,0
tza,osd,0.028648948,0.792046726,2.72606349,14.74450397,2.143228531,0.838585258,0,0,0,0,0,0,0,0,0,0,0,0
tza,pdr,0.004363047,0.630319476,5.223200798,23.56397247,1.844513297,0.17128478,0,0,0,0,0,0,0,0,0,0,0,0
tza,pfb,0.008297287,0.216505826,0.625578523,3.757879972,0.668367207,0.253075182,0,0,0,0,0,0,0,0,0,0,0,0
tza,rmk,0.000934729,0.005720737,0.066395693,0.220796615,0.018778965,0.002952942,0,0,0,0,0,0,0,0,0,0,0,0
tza,v_f,0.267248809,1.939473629,7.155455589,47.98917007,11.79841709,3.883030653,0,0,0,0,0,0,0,0,0,0,0,0
tza,wht,0.045414109,0.440248787,0.92451489,1.717808366,0.18309094,0.032276858,0,0,0,0,0,0,0,0,0,0,0,0
tza,wol,3.99E-07,2.44E-06,2.83E-05,9.42E-05,8.02E-06,1.26E-06,0,0,0,0,0,0,0,0,0,0,0,0
uga,c_b,0,0,0.939916909,0.764264047,3.129057407,2.853837013,0,0,0,0,0,0,0,0,0,0,0,0
uga,ctl,0,0,1.187776923,1.442118049,4.688613415,2.799721956,0,0,0,0,0,0,0,0,0,0,0,0
uga,frs,0,0,0,0,0,54.11255646,0,0,0,0,0,0,0,0,0,0,0,0
uga,gro,0,0,2.435137749,2.393221855,21.19009018,12.77178669,0,0,0,0,0,0,0,0,0,0,0,0
uga,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uga,ocr,0,0,4.588580608,3.059910297,12.24115181,11.08144951,0,0,0,0,0,0,0,0,0,0,0,0
uga,osd,0,0,0.087874442,0.578694224,4.188820362,1.265529871,0,0,0,0,0,0,0,0,0,0,0,0
uga,pdr,0,0,0.052898943,0.010352113,1.850075483,1.264060616,0,0,0,0,0,0,0,0,0,0,0,0
uga,pfb,0,0,0.278057158,0.320840657,1.387057543,1.272755265,0,0,0,0,0,0,0,0,0,0,0,0
uga,rmk,0,0,3.291727066,3.99659133,12.99371529,7.758965492,0,0,0,0,0,0,0,0,0,0,0,0
uga,v_f,0,0,18.33543015,20.73662567,85.79801941,72.68752289,0,0,0,0,0,0,0,0,0,0,0,0
uga,wht,0,0,0.22652787,0.018341644,0.121234834,0.127920121,0,0,0,0,0,0,0,0,0,0,0,0
uga,wol,0,0,5.67E-05,6.89E-05,0.000223891,0.000133692,0,0,0,0,0,0,0,0,0,0,0,0
ury,c_b,0,0,0,0,0,0,0,0,0,0,0,11.47279549,0,0,0,0,0,0
ury,ctl,0,0,0,0,0,0,0,0,0,0,0,111.9873505,0,0,0,0,0,0
ury,frs,0.026274472,0,0,0,0,0.679100931,0.103353836,0.173430473,0,0,0,45.00265121,0,0,0,0,0,0
ury,gro,0,0,0,0,0,0,0,0,0,0,0,21.73791504,0,0,0,0,0,0
ury,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ury,ocr,0,0,0,0,0,0,0,0,0,0,0,7.616404057,0,0,0,0,0,0
ury,osd,0,0,0,0,0,0,0,0,0,0,0,0.998791218,0,0,0,0,0,0
ury,pdr,0,0,0,0,0,0,0,0,0,0,0,32.35447693,0,0,0,0,0,0
ury,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ury,rmk,0,0,0,0,0,0,0,0,0,0,0,65.67256927,0,0,0,0,0,0
ury,v_f,0,0,0,0,0,0,0,0,0,0,0,54.24903488,0,0,0,0,0,0
ury,wht,0,0,0,0,0,0,0,0,0,0,0,35.29906082,0,0,0,0,0,0
ury,wol,0,0,0,0,0,0,0,0,0,0,0,123.5070801,0,0,0,0,0,0
usa,c_b,0,0,0,0,0,0,116.545166,38.80548859,121.2187729,152.3345032,18.74457932,190.9773407,4.711479664,0.732459247,0,0,0,0
usa,ctl,0,0,0,0,0,0,1909.363403,445.8425293,82.90031433,280.9785461,175.5556488,88.05234528,50.22882843,16.96706581,1.341795921,0,0,0
usa,frs,0,0,0,0,0,0,28.05710411,112.2284698,74.81896973,1392.185303,982.4637451,2358.576172,42.08569336,42.08569336,9.352358818,32.73328781,0,0
usa,gro,0,0,0,0,0,0,902.6482544,804.6099854,991.3230591,4488.192871,2110.762207,287.3199158,5.925596714,5.343859196,0.378078699,0,0,0
usa,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usa,ocr,0,0,0,0,0,0,1551.145752,1768.144775,500.9119568,3199.144531,1806.538086,555.706604,77.91114044,20.8724556,3.957126617,0.496467769,0,0
usa,osd,0,0,0,0,0,0,89.11013031,282.8061218,353.0390015,1480.441772,1038.124023,345.9290771,0.837011814,0.032942209,0.017618809,0,0,0
usa,pdr,0,0,0,0,0,0,0,0.191931859,17.22447968,115.5267334,227.7965851,158.1116791,0,0.037363783,0,0,0,0
usa,pfb,0,0,0,0,0,0,512.1263428,121.9082336,106.9226456,29.70655823,283.1905518,623.3530273,0.775569499,0,0,0,0,0
usa,rmk,0,0,0,0,0,0,1449.558838,338.4766846,62.93662262,213.3145294,133.2790985,66.84796143,38.1329422,12.88113022,1.01867044,0,0,0
usa,v_f,0,0,0,0,0,0,1279.74353,932.7694702,1322.122925,1883.032227,308.9190369,611.5337524,13.61095619,6.22884798,2.740983009,0.41007936,0,0
usa,wht,0,0,0,0,0,0,1815.89856,1492.127563,604.7138062,892.6681519,648.1623535,201.6246185,93.75410461,14.63479424,2.317725897,0.054876648,0,0
usa,wol,0,0,0,0,0,0,1.201199412,0.280483961,0.052153409,0.176766396,0.110443801,0.055394605,0.031599455,0.010674149,0.000844137,0,0,0
ven,c_b,0,0.004544754,0.005247574,0.383176446,0.574896574,0.084254317,0,0,0,0,0,0,0,0,0,0,0,0
ven,ctl,7.009141445,31.62957191,8.502698898,230.6952362,323.3106995,74.64276123,0,0,0,0,0,0,0,0,0,0,0,0
ven,frs,0,0.022424107,0,0.987263381,6.327082157,59.92780304,0,0,0,0,0,0,0,0,0,0,0,0
ven,gro,0.227041394,1.428900838,0.213631257,127.8973846,123.0097733,14.46723175,0,0,0,0,0,0,0,0,0,0,0,0
ven,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,ocr,0.032813448,1.048392296,1.135309458,61.32446289,102.6162872,14.08528709,0,0,0,0,0,0,0,0,0,0,0,0
ven,osd,0,0.015398272,0,14.43728161,26.94817352,2.119057178,0,0,0,0,0,0,0,0,0,0,0,0
ven,pdr,0,0,0,3.653869867,17.71161652,1.003008962,0,0,0,0,0,0,0,0,0,0,0,0
ven,pfb,0,0,0,0.54424119,1.113249302,0.077206545,0,0,0,0,0,0,0,0,0,0,0,0
ven,rmk,3.679710388,16.60512543,4.463809013,121.1120834,169.734024,39.18650436,0,0,0,0,0,0,0,0,0,0,0,0
ven,v_f,0,0.891952991,1.285714984,139.0218658,523.276001,73.53352356,0,0,0,0,0,0,0,0,0,0,0,0
ven,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,wol,0.009606172,0.043348979,0.011653123,0.31617257,0.443103969,0.102299444,0,0,0,0,0,0,0,0,0,0,0,0
vnm,c_b,0,0,0,0.786590219,26.64056778,13.29031944,0,0,0,0,0,0.706588149,0,0,0,0,0,0
vnm,ctl,0,0,0,0.466646999,18.1118927,20.77498627,0,0,0,0,0.210211203,2.781333447,0,0,0,0,0,0
vnm,frs,0,0,0,0,88.05457306,41.97153854,0,0,0,0,8.39430809,33.06329346,0,0,0,0,0,0
vnm,gro,0,0,0,0.034868252,3.891294479,2.881154299,0,0,0,0,0.025232909,0.448997229,0,0,0,0,0,0
vnm,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vnm,ocr,0,0,0,3.984585285,167.5080566,142.874939,0,0,0,0,0.181857675,10.94194984,0,0,0,0,0,0
vnm,osd,0,0,0,0.305387467,6.169157028,8.095087051,0,0,0,0,0.001597223,0.277234733,0,0,0,0,0,0
vnm,pdr,0,0,0,10.97616577,500.1618958,343.2902222,0,0,0,0,0.616211116,17.70588875,0,0,0,0,0,0
vnm,pfb,0,0,0,0.00904118,2.588551044,1.652246714,0,0,0,0,0,0.041484546,0,0,0,0,0,0
vnm,rmk,0,0,0,0.000258465,0.010031754,0.01150678,0,0,0,0,0.000116431,0.001540516,0,0,0,0,0,0
vnm,v_f,0,0,0,3.596757889,203.430954,157.1673279,0,0,0,0,0.303471208,14.03278065,0,0,0,0,0,0
vnm,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vnm,wol,0,0,0,0.008000148,0.3105084,0.356164217,0,0,0,0,0.003603839,0.047682893,0,0,0,0,0,0
xap,c_b,0.156660557,0.427070439,2.068835735,2.016070366,3.615493536,1.153729796,0,0.751041412,1.261536479,4.547875404,1.56091404,0.14248018,0,0,0,0,0,0
xap,ctl,0.618644714,1.46346271,4.797733307,4.387363911,35.73048782,32.25608444,1.378916502,6.352602005,6.695438385,4.395115376,3.983649731,0.95917505,0.360504866,0.497415096,0.163249686,0.083889455,0,0
xap,frs,0.020147352,0.699817955,0.605930746,5.864411831,23.99389076,35.80140305,0,1.159824133,1.477713943,0.768900573,1.575375795,0.640604079,0,0,0,0,0,0
xap,gro,0.289684445,1.514727592,4.281665802,5.344973564,6.488408566,14.02506447,0.212414429,2.487006664,4.008646488,2.896105289,4.380185604,1.626456976,0.060452688,0.059486117,0.032225739,0.011108069,0,0
xap,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xap,ocr,4.818850517,6.607932568,18.22105598,38.23040009,22.03478432,30.99198723,0.51099205,5.702266693,9.137112617,4.963010311,10.01484489,1.305466294,0.20955801,0.703855455,0.591020346,0.231148511,0,0
xap,osd,0.289852738,0.140059084,4.945597172,8.910679817,10.07789421,1.117931843,0.000371122,0.170718879,2.76428628,4.99381876,3.274303675,0.013462939,0,0,0,0,0,0
xap,pdr,1.22087729,3.084491014,5.825059891,8.310789108,9.802542686,2.225186825,0,1.920294881,2.238914967,1.754297853,2.317841768,0.076587848,0,0.023509394,0.023905938,0.006571301,0,0
xap,pfb,0.141557857,0.034965511,1.735550165,3.307850361,3.672133923,0.431504488,0,0.095844671,1.066299677,1.743549943,1.205385923,0.003375702,0,0.021520099,0,0,0,0
xap,rmk,0.583274305,1.379790664,4.523427486,4.136520386,33.6876297,30.41187477,1.300078392,5.989398479,6.312633514,4.143828869,3.755888462,0.904335201,0.339893341,0.468975902,0.153916046,0.079093158,0,0
xap,v_f,15.37298775,40.45487595,79.44145203,62.17470169,38.97173309,115.566124,6.997508526,20.98604202,32.68479538,19.8407917,16.41883278,4.68080616,1.842965364,1.653461576,0.818627596,0.290860921,0,0
xap,wht,0.079729028,0.020731034,1.043157697,1.944125891,2.108254194,1.427503467,0.840400934,1.670895576,2.017187595,1.256616235,0.891278565,0.051183484,0.265863836,0.108086243,0.017204739,0.003744561,0,0
xap,wol,0.002160588,0.005111076,0.01675586,0.015322665,0.12478707,0.112652875,0.004815802,0.022186168,0.023383509,0.015349736,0.013912712,0.003349874,0.001259046,0.001737199,0.000570142,0.00029298,0,0
xca,c_b,0,0,0,6.97699976,23.63363266,25.03279305,0,0,0,0,0,3.185137749,0,0,0,0,0,0
xca,ctl,0,0,0,29.43976593,76.91352081,110.4537964,0,0,0,0,0,5.130753994,0,0,0,0,0,0
xca,frs,0,0,0,3.364620924,33.25331116,88.51503754,0,0,0,0,0,3.031906605,0,0,0,0,0,0
xca,gro,0,0,0,17.70972252,42.90908813,25.08951187,0,0,0,0,0,5.318618298,0,0,0,0,0,0
xca,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xca,ocr,0,0,0,73.10451508,250.0113983,217.0610657,0,0,0,0,0,30.82107925,0,0,0,0,0,0
xca,osd,0,0,0,2.339480639,29.60225105,27.08047104,0,0,0,0,0,3.474968195,0,0,0,0,0,0
xca,pdr,0,0,0,13.60863304,32.4132576,17.03547287,0,0,0,0,0,0.908305764,0,0,0,0,0,0
xca,pfb,0,0,0,16.2640667,4.854745388,0.592819095,0,0,0,0,0,0,0,0,0,0,0,0
xca,rmk,0,0,0,21.98181915,57.42909241,82.47264862,0,0,0,0,0,3.830985069,0,0,0,0,0,0
xca,v_f,0,0,0,81.51804352,438.7947693,309.2363281,0,0,0,0,0,28.81575012,0,0,0,0,0,0
xca,wht,0,0,0,0,40.81664658,34.04624176,0,0,0,0,0,1.026659369,0,0,0,0,0,0
xca,wol,0,0,0,1.134327054,2.963511705,4.255833626,0,0,0,0,0,0.197690204,0,0,0,0,0,0
xcb,c_b,0,0,0,4.499892235,12.41567707,1.535509348,0,0,0,0,0,0,0,0,0,0,0,0
xcb,ctl,0,0,0,18.28748512,74.70436096,28.48695564,0,0,0,0,0,0,0,0,0,0,0,0
xcb,frs,0,0,0,8.06666851,15.244627,17.8794136,0,0,0,0,0,0,0,0,0,0,0,0
xcb,gro,0,0,0,10.27341652,28.35566521,3.467948198,0,0,0,0,0,0,0,0,0,0,0,0
xcb,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xcb,ocr,0,0,0,18.4265461,50.64693069,5.80706358,0,0,0,0,0,0,0,0,0,0,0,0
xcb,osd,0,0,0,7.99848938,21.5806427,1.758501887,0,0,0,0,0,0,0,0,0,0,0,0
xcb,pdr,0,0,0,7.190721035,19.84134102,2.443263769,0,0,0,0,0,0,0,0,0,0,0,0
xcb,pfb,0,0,0,2.778179646,7.29464817,0.415033519,0,0,0,0,0,0,0,0,0,0,0,0
xcb,rmk,0,0,0,12.73492241,52.02214813,19.83756638,0,0,0,0,0,0,0,0,0,0,0,0
xcb,v_f,0,0,0,43.29430008,118.4540558,13.3924799,0,0,0,0,0,0,0,0,0,0,0,0
xcb,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xcb,wol,0,0,0,0.154804513,0.632376254,0.241143569,0,0,0,0,0,0,0,0,0,0,0,0
xea,c_b,0,0,0,0,0,0,0,0,0,0,0,0,10.04100227,0,0,0,0,0
xea,ctl,0,0,0,0,0,0,35.90854645,0.130854696,0.006717002,0.077199675,0.003172179,0,12.90960979,0.937677681,1.733439684,0,0,0
xea,frs,0,0,0,0,0,0,0,0,11.82596207,73.75650787,2.904680967,0,0,29.8521347,15.2492075,0,0,0
xea,gro,0,0,0,0,0,0,0.004895515,0.007194283,1.935346127,45.16661835,2.805533409,0,0.012859344,0.009142766,4.64222765,0,0,0
xea,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xea,ocr,0,0,0,0,0,0,0,0.07537546,0.281706959,12.29331875,1.693358898,0,0.022363625,0.141556248,0.983835697,0,0,0
xea,osd,0,0,0,0,0,0,0.058484558,0.001239713,2.588727236,61.63276291,10.77879429,0,0.04546757,0,6.227787018,0,0,0
xea,pdr,0,0,0,0,0,0,0,0,5.351326466,135.7562256,37.24662781,0,0,0,13.16864491,0,0,0
xea,pfb,0,0,0,0,0,0,0,0,0.570836246,24.06895256,2.666585445,0,0,0,1.900226474,0,0,0
xea,rmk,0,0,0,0,0,0,11.44565773,0.041709233,0.002141008,0.024606984,0.001011115,0,4.114869118,0.298879743,0.552524626,0,0,0
xea,v_f,0,0,0,0,0,0,0.009932748,0.057791382,33.94462967,1083.091187,168.3347015,0,0.018732734,0.103374474,77.21659851,0,0,0
xea,wht,0,0,0,0,0,0,0.364911616,1.191258192,0.750567496,47.75378799,3.249605417,0,0.214973748,2.630612135,4.252946854,0,0,0
xea,wol,0,0,0,0,0,0,11.82433033,0.043089155,0.002211842,0.02542109,0.001044567,0,4.25100708,0.308768004,0.570804536,0,0,0
xef,c_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xef,ctl,0,0,0,0,0,0,0,0,0,17.17535591,0,0,0,0,8.658611298,17.10741425,0,0
xef,frs,0,0,0,0,0,0,0,0,0,4.149514675,0,0,0,32.01483536,58.75140381,4.05070734,0,0
