AEZ_ID,Category,SoilCarbon(pg),VegCarbon(pg),Area(Km2)
7410,1,0.015328,0.000000,900.837799
7410,2,0.039779,0.000000,2234.938507
7410,32,0.000736,0.001064,69.058899
7410,41,0.033000,0.036156,2259.744717
7410,42,0.233206,0.197988,12374.223701
7410,51,0.212442,0.190424,14105.483673
7410,52,1.167856,0.969394,71806.967525
7410,61,0.000857,0.000561,62.326000
7410,62,0.001705,0.001116,124.049000
7410,81,0.049871,0.037816,3671.425930
7410,82,0.576510,0.381736,37061.778660
7410,91,0.016431,0.002735,911.604595
7410,92,0.019371,0.003484,1161.214802
7410,101,0.006183,0.000271,386.593910
7410,102,0.000746,0.000049,69.938904
7410,112,0.003441,0.001148,208.719002
7410,131,0.001469,0.000124,137.745499
7411,1,0.014006,0.000000,1241.104609
7411,2,0.019074,0.000000,1693.904289
7411,11,0.000592,0.001406,70.299202
7411,12,0.007598,0.011476,573.791786
7411,21,0.000734,0.000963,68.760902
7411,31,0.001039,0.001059,68.760902
7411,32,0.113367,0.107253,6964.511189
7411,41,0.011909,0.013140,821.224094
7411,42,0.165195,0.145976,9123.483158
7411,51,0.027529,0.023352,1729.789543
7411,52,0.159007,0.146553,10855.745613
7411,81,0.159243,0.104842,10178.877647
7411,82,1.018190,0.719513,69855.607536
7411,91,0.002389,0.000411,137.146896
7411,92,0.001995,0.000411,136.857300
7411,101,0.000734,0.000048,68.760902
7411,102,0.002176,0.000095,136.011398
7411,111,0.011462,0.003038,552.390312
7411,112,0.139637,0.040487,7361.195885
7411,122,0.002254,0.000380,140.884605
7412,1,0.007878,0.000000,641.727806
7412,2,0.023737,0.000000,2055.554897
7412,12,0.000607,0.001442,72.112900
7412,31,0.000602,0.001101,71.496597
7412,32,0.027440,0.031472,2043.648998
7412,41,0.004556,0.006666,416.622711
7412,42,0.024455,0.026931,1683.214012
7412,81,0.036213,0.028647,2781.288246
7412,82,0.467464,0.353535,34323.807407
7412,111,0.001706,0.001115,202.701797
7412,112,0.049236,0.017098,3108.785919
7412,122,0.001106,0.000198,73.177803
7415,2,0.002269,0.000000,93.869598
7415,41,0.006215,0.004972,310.768806
7415,42,0.015441,0.011934,745.846207
7415,51,0.000849,0.000834,61.808201
7415,61,0.007002,0.005032,559.126102
7415,62,0.008750,0.004461,495.677605
7415,71,0.005637,0.002175,434.990704
7415,72,0.000852,0.000310,61.981300
7415,81,0.001877,0.001917,186.116699
7415,82,0.009480,0.007000,679.637409
7415,91,0.002219,0.000559,186.202602
7415,92,0.008106,0.001487,495.677303
7503,2,0.000317,0.000000,77.752098
7503,92,0.003232,0.000877,292.449493
7503,112,0.008011,0.004012,729.481888
7503,122,0.013469,0.003739,1384.789177
7507,92,0.001841,0.000870,289.933395
7507,102,0.000820,0.000101,144.966698
7507,121,0.002199,0.001190,440.562202
7507,122,0.195376,0.092973,34434.363068
7507,141,0.016035,0.001849,3081.864014
7507,142,0.189333,0.021550,35917.485367
7508,2,0.000000,0.000000,144.620402
7508,92,0.003329,0.001096,365.276901
7508,112,0.008357,0.004818,876.034988
7508,122,0.079336,0.026785,9920.479305
7508,142,0.008158,0.000968,1613.540588
7509,92,0.005237,0.001522,507.283089
7509,112,0.033915,0.018770,3412.689163
7509,122,0.013505,0.003533,1308.433662
7607,1,0.001421,0.000000,379.704506
7607,2,0.036878,0.000000,5654.603776
7607,22,0.001992,0.002643,188.771900
7607,52,0.000489,0.000674,49.911900
7607,81,0.000766,0.001231,119.470901
7607,82,0.015927,0.016774,1628.503796
7607,91,0.030306,0.005863,1954.460312
7607,92,0.345950,0.089317,29772.475937
7607,101,0.076008,0.004959,7083.907715
7607,102,5.219604,0.439886,628409.108963
7607,112,0.007700,0.005804,1055.235004
7607,121,0.151551,0.059045,21868.389091
7607,122,2.361212,1.161108,430039.924641
7607,132,0.009212,0.000942,1046.361912
7607,141,0.021074,0.003438,5730.426197
7607,142,0.495761,0.055748,92912.548573
7608,2,0.004411,0.000000,560.722127
7608,22,0.009914,0.013247,946.233898
7608,52,0.003409,0.004696,347.857006
7608,62,0.002217,0.001694,188.261398
7608,82,0.088845,0.105183,10211.989063
7608,91,0.000926,0.000184,61.285801
7608,92,0.057206,0.015072,5024.155533
7608,101,0.044823,0.003010,4300.433102
7608,102,1.019422,0.086111,123015.446907
7608,111,0.001902,0.000699,127.115097
7608,112,0.076623,0.055670,10121.736050
7608,121,0.006080,0.002940,1088.927608
7608,122,0.298577,0.112827,41787.658039
7608,131,0.006420,0.000621,689.583107
7608,132,0.006826,0.000621,689.899803
7608,141,0.004378,0.000504,840.239811
7608,142,0.016922,0.001236,2060.465195
7613,1,0.000330,0.000000,108.535450
7613,2,0.012873,0.000000,1395.907428
7613,61,0.001893,0.002163,240.283497
7613,62,0.031339,0.037712,4190.185307
7613,72,0.001458,0.000608,121.515202
7613,81,0.001287,0.001183,114.886803
7613,82,0.069858,0.072052,6995.386715
7613,91,0.002897,0.001100,366.698299
7613,92,0.523213,0.161822,53940.568878
7613,101,0.081533,0.004956,7080.084538
7613,102,10.845066,0.683163,975947.370169
7613,121,0.000901,0.000750,277.626301
7613,122,0.122257,0.047442,17571.005728
7613,131,0.007694,0.000719,798.648197
7613,132,0.042126,0.003824,4249.400036
7613,141,0.004708,0.000525,875.486301
7613,142,0.007435,0.000735,1224.914803
7613,151,0.000000,0.000000,1209.647793
7613,152,0.000000,0.000000,508.040291
7614,1,0.000000,0.000000,159.508008
7614,2,0.003800,0.000000,398.743598
7614,61,0.000761,0.001079,119.918602
7614,62,0.006401,0.006431,714.529007
7614,71,0.003351,0.001120,223.999405
7614,72,0.006755,0.002807,561.326408
7614,81,0.023605,0.021854,2121.763607
7614,82,0.217352,0.238876,23191.845455
7614,91,0.004272,0.001082,360.807400
7614,92,0.083257,0.024316,8105.474213
7614,101,0.044306,0.002632,3760.311489
7614,102,0.894105,0.060425,86321.347027
7614,112,0.000948,0.000348,63.347198
7614,121,0.005931,0.001493,552.961796
7614,122,0.073447,0.016768,6210.306786
7614,131,0.066290,0.005099,5665.303814
7614,132,0.105684,0.008101,9001.205334
7614,141,0.006998,0.000336,560.184498
7614,142,0.015514,0.000889,1481.406395
7614,151,0.004599,0.000000,459.942699
7614,152,0.000772,0.000000,110.861198
7615,1,0.000778,0.000000,134.893713
7615,2,0.000566,0.000000,67.414530
7615,62,0.000431,0.000491,54.567600
7615,71,0.009982,0.004424,884.757408
7615,72,0.007537,0.003870,773.904003
7615,81,0.017822,0.017009,1651.368504
7615,82,0.076961,0.089272,8667.157356
7615,92,0.005505,0.001345,448.381893
7615,101,0.002311,0.000184,262.350002
7615,102,0.042878,0.003374,4819.643333
7615,131,0.005758,0.000450,499.569805
7615,132,0.007859,0.000605,672.479504
7701,2,0.003453,0.000000,1026.362611
7701,12,0.001023,0.003431,171.539803
7701,91,0.014118,0.005147,1715.790100
7701,92,0.323562,0.144457,48152.417381
7701,101,0.002295,0.000240,342.561996
7701,102,0.263262,0.030219,43170.124191
7701,111,0.017966,0.014611,2656.515785
7701,112,0.177184,0.134396,24435.589241
7701,121,0.030291,0.012475,4620.514000
7701,122,0.285492,0.108039,40014.544945
7701,141,0.006253,0.000540,899.662701
7701,142,0.246510,0.019857,33095.824009
7702,1,0.000335,0.000000,61.452400
7702,2,0.000000,0.000000,43.787701
7702,11,0.003166,0.008583,429.133102
7702,12,0.001492,0.003433,171.662201
7702,21,0.003160,0.007210,514.987488
7702,22,0.016451,0.023847,1703.388100
7702,91,0.061289,0.024427,8142.338554
7702,92,0.488119,0.188493,62830.873562
7702,101,0.018201,0.001862,2660.326591
7702,102,0.275387,0.030754,43934.898781
7702,111,0.005339,0.003301,600.270409
7702,112,0.220964,0.198502,36091.361916
7702,121,0.068720,0.029649,10981.286621
7702,122,0.119182,0.050285,18624.095711
7703,2,0.001688,0.000000,294.061699
7703,12,0.005270,0.017143,857.129410
7703,21,0.004141,0.008395,599.676903
7703,22,0.031610,0.060020,4287.177818
7703,91,0.020576,0.010290,3429.867325
7703,92,0.216589,0.083888,27962.556263
7703,101,0.004144,0.000480,685.772903
7703,102,0.027583,0.002644,3776.810104
7703,111,0.001081,0.000943,171.516602
7703,112,0.028049,0.018875,3431.834312
7703,121,0.009507,0.003936,1457.816406
7703,122,0.130188,0.042334,15679.081818
7704,2,0.000543,0.000000,83.945396
7704,12,0.037464,0.048054,2402.720596
7704,21,0.002115,0.001201,85.773201
7704,22,0.057047,0.049275,3519.657593
7704,91,0.012059,0.002317,772.287704
7704,92,0.203877,0.060261,20087.059204
7704,101,0.001132,0.000120,171.724899
7704,102,0.017827,0.001202,1717.058800
7704,112,0.018593,0.011805,2146.322906
7704,122,0.048119,0.013605,5038.773201
7705,1,0.000000,0.000000,35.295898
7705,12,0.083303,0.091005,4550.246361
7705,22,0.009689,0.006009,429.245911
7705,91,0.013884,0.001721,573.764301
7705,92,0.266493,0.057427,19142.267342
7705,102,0.070313,0.003065,4378.633568
7705,112,0.012115,0.006138,1116.043900
7705,122,0.004634,0.001623,601.038689
7706,2,0.003808,0.000000,539.301526
7706,11,0.004294,0.003434,171.723007
7706,12,0.174966,0.178142,8907.118095
7706,21,0.003769,0.003605,257.518700
7706,22,0.035282,0.021636,1545.447899
7706,91,0.030624,0.004894,1631.327782
7706,92,0.406323,0.073316,24438.666759
7706,101,0.002078,0.000120,171.725998
7706,102,0.011272,0.000481,686.853706
7706,121,0.006634,0.000927,343.450699
7706,122,0.010255,0.001391,515.169685
7706,142,0.000000,0.000046,77.275902
7807,2,0.003181,0.000000,640.197598
7807,122,0.028527,0.017401,6444.729248
7807,142,0.044908,0.006266,10442.913391
7907,1,0.000191,0.000000,205.866432
7907,102,0.010300,0.000758,1082.280304
7907,122,0.003623,0.001032,382.267498
7907,131,0.000288,0.000075,83.349003
7907,132,0.007758,0.000655,727.600990
7907,142,0.000467,0.000034,56.536400
7908,2,0.000599,0.000000,79.837299
7908,82,0.018244,0.023221,2254.427750
7908,92,0.005798,0.001548,515.994617
7908,102,0.043872,0.003393,4847.283367
7908,112,0.105993,0.073611,13383.752346
7908,122,0.006610,0.001582,585.821518
7908,132,0.005926,0.000404,448.737206
7908,142,0.007922,0.000318,529.556808
7913,1,0.000000,0.000000,112.333822
7913,61,0.002238,0.001710,190.041595
7913,62,0.002306,0.001727,191.863495
7913,72,0.000812,0.000325,65.006203
7913,82,0.013758,0.011343,1101.281807
7913,92,0.001286,0.000367,122.474602
7913,101,0.001644,0.000092,131.630402
7913,102,0.073564,0.004528,6468.080288
7913,112,0.002742,0.001810,329.076004
7913,122,0.035488,0.010958,4058.668301
7913,131,0.017435,0.001420,1577.520180
7913,132,0.491203,0.039781,44200.717735
7913,142,0.021434,0.001175,1959.002064
7913,151,0.000557,0.000000,510.554310
7913,152,0.057126,0.000000,8950.213078
7914,1,0.000356,0.000000,109.112480
7914,62,0.002432,0.001752,194.691208
7914,72,0.005542,0.002926,585.212296
7914,82,0.040212,0.044879,4357.179836
7914,92,0.024797,0.008114,2704.813591
7914,101,0.009960,0.000626,894.058090
7914,102,0.295877,0.020007,28581.414108
7914,111,0.001164,0.000704,127.951405
7914,112,0.036371,0.024543,4462.330215
7914,121,0.000802,0.000173,64.183502
7914,122,0.054387,0.013433,4975.072945
7914,131,0.009733,0.000784,870.813393
7914,132,0.189877,0.014713,16347.824181
7914,141,0.000948,0.000038,63.347198
7914,142,0.025277,0.001183,1972.493736
8004,2,0.000387,0.000000,43.441799
8004,11,0.007773,0.014849,742.434898
8004,12,0.021345,0.039732,1986.610512
8004,21,0.011929,0.018515,1322.488609
8004,22,0.107327,0.139445,9960.369759
8004,81,0.010757,0.011768,1142.490669
8004,82,0.010804,0.011797,1145.385582
8004,91,0.001951,0.000734,244.651596
8004,92,0.010305,0.003427,1142.425690
8005,11,0.103635,0.223089,11154.466835
8005,12,0.107123,0.232717,11635.846642
8005,21,0.032717,0.050468,3604.842674
8005,22,0.148391,0.230483,16463.075279
8005,81,0.025662,0.029254,2840.233307
8005,82,0.093547,0.110481,10726.336380
8005,91,0.002188,0.000737,245.636307
8005,92,0.031392,0.011089,3696.377411
8005,111,0.002525,0.001349,245.307396
8005,112,0.004961,0.002252,409.427490
8006,11,0.071776,0.161625,8081.267853
8006,12,0.153082,0.342846,17142.287270
8006,21,0.013195,0.020820,1487.169518
8006,22,0.023542,0.034712,2479.427284
8006,81,0.006220,0.006753,655.653191
8006,82,0.025010,0.028843,2800.319389
8006,91,0.003714,0.000992,330.794304
8006,92,0.013469,0.003963,1321.052200
8006,101,0.000783,0.000057,81.870499
8010,12,0.002800,0.006544,327.179298
8010,22,0.004871,0.008014,572.446991
8010,91,0.001422,0.000491,163.550598
8010,92,0.017196,0.005642,1880.744087
8011,2,0.001461,0.000000,163.969202
8011,11,0.067129,0.151972,7598.592026
8011,12,0.429948,0.962876,48143.813370
8011,21,0.024909,0.039665,2833.223595
8011,22,0.147097,0.232563,16611.628559
8011,42,0.001021,0.001295,80.959099
8011,81,0.032286,0.037327,3623.938004
8011,82,0.276816,0.317945,30868.483215
8011,92,0.008622,0.002601,866.953091
8011,111,0.002554,0.001787,324.943695
8012,11,0.051300,0.116960,5848.020683
8012,12,0.057854,0.130998,6549.904274
8012,22,0.004254,0.006685,477.504906
8012,51,0.000589,0.001068,79.110603
8012,52,0.004116,0.006411,474.905190
8012,81,0.009767,0.011438,1110.442169
8012,82,0.069537,0.082435,8003.357101
8012,91,0.001410,0.000475,158.317902
8012,92,0.002117,0.000713,237.669998
8110,1,0.004000,0.000000,198.715897
8110,2,0.002689,0.000000,238.119647
8110,41,0.083268,0.111476,6967.275518
8110,42,0.254649,0.378073,23629.550003
8110,51,0.001213,0.001251,92.688900
8110,52,0.018660,0.023613,1749.093798
8110,81,0.041719,0.029968,2909.546316
8110,82,0.308296,0.271236,26333.627598
8208,92,0.001346,0.000425,141.595001
8208,102,0.005461,0.000397,567.436516
8208,112,0.003648,0.001954,355.253510
8208,122,0.014681,0.004025,1490.760994
8210,2,0.000356,0.000000,32.726101
8210,92,0.000749,0.000210,69.923897
8210,102,0.008380,0.000599,855.455795
8210,121,0.000815,0.000194,71.976997
8210,122,0.045315,0.011740,4348.094269
8309,92,0.031467,0.011641,3880.400078
8309,102,0.011736,0.001041,1486.720497
8310,91,0.020367,0.007181,2393.645287
8310,92,0.082451,0.029324,9774.747581
8310,101,0.002536,0.000209,298.057693
8310,102,0.044610,0.003718,5310.793961
8310,111,0.008399,0.005354,973.378304
8310,112,0.000634,0.000409,74.453300
8311,91,0.032275,0.011006,3668.527969
8311,92,0.021087,0.007191,2397.011696
8311,101,0.003821,0.000314,449.061592
8311,102,0.007652,0.000630,899.338806
8311,111,0.003834,0.002478,450.584793
8311,112,0.001845,0.001244,226.105499
8405,1,0.000367,0.000000,39.517899
8405,11,0.018903,0.032328,1616.396126
8405,12,0.074483,0.124163,6208.167542
8405,22,0.008096,0.009518,679.886307
8405,91,0.012042,0.003062,1020.620514
8405,92,0.020241,0.005099,1699.679382
8405,111,0.004912,0.002342,425.748505
8405,112,0.023194,0.011177,2032.118725
8406,2,0.002767,0.000000,297.747300
8406,11,0.136745,0.252264,12613.177193
8406,12,0.407489,0.744438,37221.876530
8406,22,0.002039,0.002390,170.705803
8406,91,0.011928,0.003327,1109.034599
8406,92,0.186160,0.051142,17047.249046
8406,101,0.001805,0.000120,171.094696
8406,102,0.001022,0.000060,85.552696
8406,111,0.009257,0.004701,854.650589
8406,112,0.079066,0.038113,6929.669815
8501,2,0.003047,0.000000,439.407295
8501,122,0.002495,0.000990,366.732712
8501,142,0.229799,0.034158,56930.484947
8502,2,0.000885,0.000000,120.429096
8502,92,0.005493,0.002365,788.211090
8502,102,0.006394,0.000609,869.743858
8502,122,0.004823,0.001771,656.039680
8502,142,0.104223,0.008489,14148.698940
8507,2,0.002021,0.000000,327.370701
8507,92,0.002389,0.001153,384.433807
8507,102,0.006474,0.000550,785.503490
8507,121,0.000297,0.000208,77.200798
8507,122,0.034913,0.027215,10079.559296
8507,141,0.036090,0.004950,8250.435356
8507,142,5.595821,0.895044,1491739.136665
8508,2,0.002848,0.000000,582.540189
8508,92,0.012670,0.006639,2212.899796
8508,102,0.014318,0.001353,1932.854473
8508,112,0.002455,0.001589,288.992302
8508,122,0.012285,0.004855,1798.214172
8508,142,0.121590,0.011498,19163.445091
8509,2,0.000932,0.000000,112.105999
8509,92,0.008365,0.002814,937.962990
8509,102,0.003491,0.000290,413.917496
8509,112,0.051886,0.034554,6282.612267
8509,122,0.017624,0.005675,2101.903038
8509,142,0.037113,0.003179,5298.519112
8610,1,0.001251,0.000000,139.943398
8610,2,0.001078,0.000000,316.634558
8610,41,0.006861,0.013063,816.440403
8610,42,0.398524,0.688867,43054.174442
8610,51,0.004764,0.008707,644.984615
8610,52,0.151666,0.189035,14002.586529
8610,81,0.002519,0.002456,238.430302
8610,82,0.196678,0.183265,17792.687080
8610,131,0.002426,0.000153,170.511799
8610,132,0.006150,0.000439,488.110798
8709,1,0.000000,0.000000,19.187700
8709,2,0.000722,0.000000,41.675098
8709,41,0.004529,0.004106,256.638702
8709,42,0.013299,0.014283,892.717999
8709,51,0.002122,0.002334,172.922005
8709,52,0.306867,0.277430,20550.373528
8709,81,0.000634,0.000666,64.678802
8709,82,0.040748,0.032397,3145.354797
8710,41,0.003975,0.003079,192.467506
8710,42,0.017500,0.014319,894.909225
8710,51,0.002340,0.001657,122.743900
8710,52,0.019397,0.014721,1090.453743
8802,1,0.000023,0.000000,5.897610
8802,2,0.001736,0.000000,119.088200
8802,21,0.004323,0.015548,1110.589287
8802,22,0.023476,0.045598,3256.994164
8802,91,0.012201,0.006843,2280.974308
8802,92,0.216095,0.082831,27610.428268
8802,111,0.000502,0.000431,78.312500
8802,112,0.002512,0.001738,315.928101
8802,142,0.000954,0.000075,125.245903
8803,1,0.000116,0.000000,29.826799
8803,2,0.012642,0.000000,629.944102
8803,11,0.003944,0.006614,330.719894
8803,12,0.019100,0.029674,1483.680408
8803,21,0.021850,0.041294,2949.562672
8803,22,0.140959,0.190277,13591.178761
8803,91,0.024512,0.009467,3155.683495
8803,92,0.923197,0.301727,100575.655315
8803,102,0.004320,0.000281,401.224205
8803,112,0.000641,0.000433,78.666901
8803,122,0.001916,0.000427,157.977402
8803,141,0.000309,0.000048,79.358597
8803,142,0.004921,0.000141,235.723198
8804,2,0.007037,0.000000,419.869600
8804,11,0.018540,0.031252,1562.593384
8804,12,0.076585,0.129007,6450.368008
8804,21,0.002889,0.010390,742.158295
8804,22,0.072633,0.100198,7157.006824
8804,91,0.008841,0.003461,1153.680885
8804,92,0.971657,0.280507,93502.478634
8804,112,0.048450,0.024839,4516.263382
8804,142,0.001212,0.000029,47.771702
8805,2,0.006222,0.000000,311.227497
8805,11,0.021137,0.039360,1967.998085
8805,12,0.172409,0.312879,15643.945042
8805,21,0.000729,0.001157,82.656502
8805,22,0.019770,0.029933,2138.075500
8805,91,0.002846,0.000718,239.310905
8805,92,0.470907,0.151561,50520.218590
8805,111,0.011281,0.005289,961.647720
8805,112,0.027799,0.013703,2491.396400
8806,2,0.011584,0.000000,638.324402
8806,11,0.210618,0.357399,17869.928207
8806,12,1.337999,2.258188,112909.400349
8806,21,0.001657,0.002193,156.657997
8806,22,0.027321,0.038464,2747.402885
8806,91,0.039317,0.009558,3185.833660
8806,92,0.811970,0.218609,72869.620621
8806,102,0.002821,0.000174,248.535805
8806,111,0.015201,0.006953,1264.190697
8806,112,0.064991,0.031486,5724.682198
8806,141,0.003532,0.000065,107.938999
8806,142,0.000796,0.000047,78.340103
8810,12,0.006221,0.008098,404.920006
8810,92,0.053769,0.012631,4210.404213
8810,112,0.000888,0.000444,80.791298
8811,12,0.012731,0.017781,889.038307
8811,92,0.049249,0.012824,4274.826057
8811,112,0.006970,0.003550,645.388992
8903,1,0.000000,0.000000,21.530300
8903,2,0.000899,0.000000,335.434765
8903,21,0.010345,0.015153,1082.337387
8903,22,0.046798,0.062759,4482.791100
8903,91,0.025587,0.008181,2726.948257
8903,92,0.284047,0.084045,28014.847588
8903,142,0.000710,0.000199,331.377995
8904,1,0.000000,0.000000,131.572900
8904,2,0.000683,0.000000,163.863214
8904,11,0.016257,0.034860,1742.998581
8904,12,0.055837,0.128977,6448.858177
8904,21,0.031276,0.041244,2946.006561
8904,22,0.047458,0.071493,5106.658203
8904,91,0.012562,0.003972,1324.062202
8904,92,0.236620,0.069195,23065.055588
8904,142,0.000000,0.000453,754.749996
8905,2,0.000000,0.000000,47.497900
8905,12,0.012293,0.032684,1634.204372
8905,22,0.001282,0.002232,159.430496
8905,91,0.000000,0.000248,82.723801
8905,92,0.029809,0.007918,2639.289200
8909,22,0.008009,0.015167,1083.332291
8909,92,0.063630,0.023733,7911.074020
9006,1,0.008031,0.000000,545.660698
9006,2,0.057528,0.000000,2170.063700
9006,11,0.536680,0.802889,40144.473919
9006,12,4.284289,5.204186,260209.272480
9006,22,0.043525,0.036406,2600.437176
9006,81,0.012580,0.014101,1369.021385
9006,82,0.276491,0.165797,16096.834270
9006,101,0.001821,0.000120,170.875000
9006,112,0.005713,0.002822,513.176605
9006,122,0.002301,0.000694,257.206604
9101,1,0.001389,0.000000,466.081993
9101,2,0.006199,0.000000,1349.357094
9101,91,0.005892,0.003939,1312.876404
9101,92,0.009198,0.002980,993.192719
9101,101,0.013813,0.002776,3965.304718
9101,102,0.379548,0.045970,65671.092678
9101,121,0.023540,0.018510,6855.587944
9101,122,0.469383,0.340261,126022.763134
9101,141,0.016540,0.002629,4381.976845
9101,142,1.938174,0.359979,599965.097858
9102,2,0.000960,0.000000,83.143997
9102,91,0.010411,0.008238,2745.969948
9102,92,0.594601,0.330808,110269.374268
9102,101,0.022054,0.002852,4073.695915
9102,102,0.428516,0.044729,63898.574944
9102,121,0.000509,0.000225,83.175003
9102,122,0.002295,0.000896,331.943298
9102,141,0.000980,0.000050,83.017799
9102,142,0.001095,0.000199,331.846992
9103,2,0.002357,0.000000,359.168402
9103,91,0.055453,0.028014,9338.107941
9103,92,1.358477,0.541103,180367.531334
9103,102,0.006103,0.000463,661.533512
9103,142,0.000289,0.000029,47.778000
9104,12,0.052646,0.129902,6495.109413
9104,91,0.002501,0.001258,419.261101
9104,92,0.301067,0.103878,34625.898117
9107,122,0.000214,0.000212,78.414597
9107,142,0.169798,0.025552,42586.545265
9201,1,0.002728,0.000000,160.551102
9201,2,0.009103,0.000000,1143.179807
9201,92,0.016340,0.016600,5533.438126
9201,102,0.186967,0.037007,52866.447853
9201,121,0.001520,0.000222,82.309700
9201,122,0.205108,0.115224,42675.669220
9201,141,0.037876,0.002682,4470.000107
9201,142,2.440957,0.499105,831841.012051
9202,92,0.004886,0.004218,1405.898308
9202,102,0.052019,0.009377,13396.106827
9202,122,0.023318,0.011155,4131.548195
9202,142,0.021502,0.002280,3799.631470
9207,142,0.277792,0.031833,53054.639519
9301,1,0.001169,0.000000,353.504736
9301,2,0.002149,0.000000,371.049995
9301,21,0.000474,0.001103,78.816299
9301,22,0.023774,0.037321,2665.763382
9301,81,0.000474,0.000811,78.766701
9301,82,0.004341,0.006316,613.237900
9301,102,0.003281,0.000475,679.147301
9301,111,0.000369,0.000265,48.158199
9301,112,0.037359,0.027968,5085.097786
9301,121,0.103988,0.047154,17464.461185
9301,122,0.238014,0.109481,40548.577309
9301,141,0.000429,0.000043,71.326103
9302,2,0.005098,0.000000,295.602098
9302,12,0.014695,0.026897,1344.852112
9302,21,0.005768,0.007498,535.561592
9302,22,0.249133,0.313775,22412.530979
9302,81,0.006258,0.005515,535.391098
9302,82,0.028422,0.025711,2496.198517
9302,102,0.003706,0.000217,309.919708
9302,111,0.000483,0.000347,63.010601
9302,112,0.095485,0.047494,8635.193756
9302,122,0.014573,0.003468,1284.340393
9302,132,0.002231,0.000066,73.043701
9303,1,0.000848,0.000000,63.356400
9303,2,0.005833,0.000000,432.277701
9303,11,0.036974,0.051603,2580.132816
9303,12,0.295407,0.423832,21191.595688
9303,21,0.036214,0.035883,2563.043488
9303,22,0.291167,0.338138,24152.733002
9303,41,0.003255,0.002556,159.777397
9303,42,0.002290,0.003133,195.826004
9303,81,0.053229,0.037136,3605.406902
9303,82,0.402641,0.275524,26749.871666
9303,91,0.007497,0.001573,524.171997
9303,92,0.122573,0.030480,10160.129021
9303,101,0.017468,0.000849,1212.422600
9303,102,0.018461,0.000949,1356.135586
9303,111,0.037014,0.013496,2453.875275
9303,112,0.124293,0.046300,8418.092350
9303,122,0.000844,0.000174,64.415199
9304,1,0.001740,0.000000,56.963001
9304,2,0.006620,0.000000,476.613162
9304,11,0.046891,0.069731,3486.544479
9304,12,0.557661,0.911240,45562.021137
9304,21,0.003176,0.004148,296.310696
9304,22,0.304042,0.382206,27300.422256
9304,41,0.004984,0.005144,321.527405
9304,42,0.011849,0.012807,800.463501
9304,81,0.065356,0.045207,4388.985489
9304,82,0.690106,0.541636,52586.037785
9304,91,0.030039,0.006365,2121.578819
9304,92,0.485196,0.113295,37765.142155
9304,101,0.015498,0.000800,1142.980980
9304,102,0.120286,0.007095,10135.710938
9304,111,0.037923,0.010631,1932.895382
9304,112,0.160674,0.069334,12606.191093
9305,1,0.005821,0.000000,234.694580
9305,2,0.004056,0.000000,431.805217
9305,11,0.212340,0.323542,16177.105896
9305,12,1.071706,1.783569,89178.458496
9305,21,0.010432,0.007454,532.450607
9305,22,0.051115,0.052558,3754.141685
9305,41,0.002666,0.003928,245.498100
9305,42,0.000960,0.001310,81.870499
9305,81,0.031185,0.017703,1718.749107
9305,82,0.162803,0.117646,11421.968094
9305,91,0.005431,0.000935,311.780197
9305,92,0.132176,0.029399,9799.806503
9305,101,0.029092,0.000946,1351.877693
9305,102,0.017305,0.001025,1463.774788
9305,111,0.014942,0.003271,594.658283
9305,112,0.083236,0.039438,7170.545067
9306,1,0.001948,0.000000,120.028400
9306,2,0.002524,0.000000,231.580408
9306,11,0.133128,0.211482,10574.123695
9306,12,0.604304,1.118373,55918.658821
9306,21,0.002096,0.002282,163.010094
9306,22,0.047158,0.056179,4012.813446
9306,42,0.001015,0.001274,79.634399
9306,81,0.004401,0.002412,234.131897
9306,82,0.207162,0.173581,16852.491745
9306,92,0.176408,0.041701,13900.347206
9306,101,0.006399,0.000400,571.713600
9306,102,0.035107,0.002749,3926.486748
9306,111,0.001936,0.000898,163.242195
9306,112,0.122011,0.057873,10522.290833
9307,1,0.000984,0.000000,343.402417
9307,2,0.006734,0.000000,812.510679
9307,11,0.001368,0.003148,157.383804
9307,21,0.008710,0.012774,912.422211
9307,22,0.192526,0.251427,17959.036057
9307,41,0.026943,0.039089,2443.070999
9307,42,0.147265,0.212314,13269.625580
9307,51,0.000992,0.001021,75.665703
9307,81,0.033237,0.028412,2758.448715
9307,82,0.183730,0.153564,14909.146328
9307,92,0.028384,0.006547,2182.491493
9307,101,0.193520,0.011703,16718.756348
9307,102,1.973953,0.123548,176497.108059
9307,111,0.044680,0.023047,4190.282379
9307,112,0.756785,0.360736,65588.444901
9307,121,0.338917,0.136629,50603.369671
9307,122,2.623895,0.854185,316364.833578
9307,141,0.004232,0.000499,832.457596
9307,142,0.000737,0.000087,144.966698
9308,1,0.000336,0.000000,43.931599
9308,2,0.001915,0.000000,169.045900
9308,11,0.001796,0.003155,157.730904
9308,12,0.007026,0.012155,607.732101
9308,21,0.006253,0.007419,529.946495
9308,22,0.210107,0.250634,17902.421600
9308,41,0.063235,0.071409,4463.052780
9308,42,0.342982,0.464467,29029.214916
9308,52,0.005006,0.005327,394.624008
9308,81,0.062619,0.054208,5262.877792
9308,82,0.257787,0.219057,21267.680214
9308,91,0.002374,0.000713,237.826996
9308,92,0.042310,0.009613,3204.313545
9308,101,0.022502,0.001276,1822.983112
