; RCP4.5 Emissions, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,GgS/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,kg/yr,kg/yr,Mt/yr,kg/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
2356,0.654316,0.00092,269.04835,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051324,0.0319,0.0058,0.833708,81.713864,10.490088,23.443164,403.70206,35.511532,0.0602,83.396768,0.2246,6.033,27.124,4.957,1.229,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,157.99,3511.082
2357,0.653202,0.00092,269.05746,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051328,0.0319,0.0058,0.833726,81.715408,10.490286,23.443608,403.70971,35.512204,0.0602,83.398346,0.2246,6.033,27.126,4.958,1.229,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,157.997,3511.082
2358,0.652088,0.00092,269.06656,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051332,0.0319,0.0058,0.833744,81.716952,10.490484,23.444052,403.71735,35.512876,0.0602,83.399924,0.2246,6.034,27.128,4.958,1.229,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.003,3511.082
2359,0.650974,0.00092,269.07567,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051336,0.0319,0.0058,0.833762,81.718496,10.490682,23.444496,403.725,35.513548,0.0602,83.401502,0.2246,6.034,27.13,4.958,1.229,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.01,3511.082
2360,0.64986,0.00092,269.08478,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05134,0.0319,0.0058,0.83378,81.72004,10.49088,23.44494,403.73264,35.51422,0.0602,83.40308,0.2246,6.035,27.132,4.959,1.23,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.016,3511.082
2361,0.648746,0.00092,269.09389,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051344,0.0319,0.0058,0.833798,81.721584,10.491078,23.445384,403.74028,35.514892,0.0602,83.404658,0.2246,6.035,27.134,4.959,1.23,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.023,3511.082
2362,0.647632,0.00092,269.103,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051348,0.0319,0.0058,0.833816,81.723128,10.491276,23.445828,403.74793,35.515564,0.0602,83.406236,0.2246,6.036,27.136,4.959,1.23,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.029,3511.082
2363,0.646518,0.00092,269.1121,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051352,0.0319,0.0058,0.833834,81.724672,10.491474,23.446272,403.75557,35.516236,0.0602,83.407814,0.2246,6.036,27.138,4.96,1.23,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.035,3511.082
2364,0.645404,0.00092,269.12121,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051356,0.0319,0.0058,0.833852,81.726216,10.491672,23.446716,403.76322,35.516908,0.0602,83.409392,0.2246,6.037,27.14,4.96,1.23,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.042,3511.082
2365,0.64429,0.00092,269.13032,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05136,0.0319,0.0058,0.83387,81.72776,10.49187,23.44716,403.77086,35.51758,0.0602,83.41097,0.2246,6.037,27.142,4.961,1.23,0.174,0.157,0,0.058,0.308,0.041,0.004,0,0.179,0,158.048,3511.082
2366,0.643176,0.00092,269.13943,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051364,0.0319,0.0058,0.833888,81.729304,10.492068,23.447604,403.7785,35.518252,0.0602,83.412548,0.2246,6.038,27.144,4.961,1.23,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.055,3511.082
2367,0.642062,0.00092,269.14854,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051368,0.0319,0.0058,0.833906,81.730848,10.492266,23.448048,403.78615,35.518924,0.0602,83.414126,0.2246,6.038,27.147,4.961,1.23,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.061,3511.082
2368,0.640948,0.00092,269.15764,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051372,0.0319,0.0058,0.833924,81.732392,10.492464,23.448492,403.79379,35.519596,0.0602,83.415704,0.2246,6.038,27.149,4.962,1.23,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.067,3511.082
2369,0.639834,0.00092,269.16675,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051376,0.0319,0.0058,0.833942,81.733936,10.492662,23.448936,403.80144,35.520268,0.0602,83.417282,0.2246,6.039,27.151,4.962,1.23,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.073,3511.082
2370,0.63872,0.00092,269.17586,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05138,0.0319,0.0058,0.83396,81.73548,10.49286,23.44938,403.80908,35.52094,0.0602,83.41886,0.2246,6.039,27.153,4.962,1.23,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.08,3511.082
2371,0.637606,0.00092,269.18497,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051384,0.0319,0.0058,0.833978,81.737024,10.493058,23.449824,403.81672,35.521612,0.0602,83.420438,0.2246,6.04,27.155,4.963,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.086,3511.082
2372,0.636492,0.00092,269.19408,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051388,0.0319,0.0058,0.833996,81.738568,10.493256,23.450268,403.82437,35.522284,0.0602,83.422016,0.2246,6.04,27.157,4.963,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.092,3511.082
2373,0.635378,0.00092,269.20318,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051392,0.0319,0.0058,0.834014,81.740112,10.493454,23.450712,403.83201,35.522956,0.0602,83.423594,0.2246,6.041,27.158,4.963,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.098,3511.082
2374,0.634264,0.00092,269.21229,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051396,0.0319,0.0058,0.834032,81.741656,10.493652,23.451156,403.83966,35.523628,0.0602,83.425172,0.2246,6.041,27.16,4.964,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.105,3511.082
2375,0.63315,0.00092,269.2214,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0514,0.0319,0.0058,0.83405,81.7432,10.49385,23.4516,403.8473,35.5243,0.0602,83.42675,0.2246,6.042,27.162,4.964,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.111,3511.082
2376,0.632036,0.00092,269.23051,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051404,0.0319,0.0058,0.834068,81.744744,10.494048,23.452044,403.85494,35.524972,0.0602,83.428328,0.2246,6.042,27.164,4.965,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.117,3511.082
2377,0.630922,0.00092,269.23962,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051408,0.0319,0.0058,0.834086,81.746288,10.494246,23.452488,403.86259,35.525644,0.0602,83.429906,0.2246,6.042,27.166,4.965,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.123,3511.082
2378,0.629808,0.00092,269.24872,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051412,0.0319,0.0058,0.834104,81.747832,10.494444,23.452932,403.87023,35.526316,0.0602,83.431484,0.2246,6.043,27.168,4.965,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.129,3511.082
2379,0.628694,0.00092,269.25783,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051416,0.0319,0.0058,0.834122,81.749376,10.494642,23.453376,403.87788,35.526988,0.0602,83.433062,0.2246,6.043,27.17,4.966,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.135,3511.082
2380,0.62758,0.00092,269.26694,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05142,0.0319,0.0058,0.83414,81.75092,10.49484,23.45382,403.88552,35.52766,0.0602,83.43464,0.2246,6.044,27.172,4.966,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.141,3511.082
2381,0.626466,0.00092,269.27605,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051424,0.0319,0.0058,0.834158,81.752464,10.495038,23.454264,403.89316,35.528332,0.0602,83.436218,0.2246,6.044,27.174,4.966,1.231,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.148,3511.082
2382,0.625352,0.00092,269.28516,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051428,0.0319,0.0058,0.834176,81.754008,10.495236,23.454708,403.90081,35.529004,0.0602,83.437796,0.2246,6.045,27.176,4.967,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.154,3511.082
2383,0.624238,0.00092,269.29426,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051432,0.0319,0.0058,0.834194,81.755552,10.495434,23.455152,403.90845,35.529676,0.0602,83.439374,0.2246,6.045,27.178,4.967,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.16,3511.082
2384,0.623124,0.00092,269.30337,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051436,0.0319,0.0058,0.834212,81.757096,10.495632,23.455596,403.9161,35.530348,0.0602,83.440952,0.2246,6.045,27.18,4.967,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.166,3511.082
2385,0.62201,0.00092,269.31248,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05144,0.0319,0.0058,0.83423,81.75864,10.49583,23.45604,403.92374,35.53102,0.0602,83.44253,0.2246,6.046,27.182,4.968,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.179,0,158.172,3511.082
2386,0.620896,0.00092,269.32159,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051444,0.0319,0.0058,0.834248,81.760184,10.496028,23.456484,403.93138,35.531692,0.0602,83.444108,0.2246,6.046,27.184,4.968,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.178,3511.082
2387,0.619782,0.00092,269.3307,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051448,0.0319,0.0058,0.834266,81.761728,10.496226,23.456928,403.93903,35.532364,0.0602,83.445686,0.2246,6.047,27.186,4.968,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.184,3511.082
2388,0.618668,0.00092,269.3398,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051452,0.0319,0.0058,0.834284,81.763272,10.496424,23.457372,403.94667,35.533036,0.0602,83.447264,0.2246,6.047,27.188,4.969,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.19,3511.082
2389,0.617554,0.00092,269.34891,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051456,0.0319,0.0058,0.834302,81.764816,10.496622,23.457816,403.95432,35.533708,0.0602,83.448842,0.2246,6.048,27.189,4.969,1.232,0.174,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.195,3511.082
2390,0.61644,0.00092,269.35802,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05146,0.0319,0.0058,0.83432,81.76636,10.49682,23.45826,403.96196,35.53438,0.0602,83.45042,0.2246,6.048,27.191,4.969,1.232,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.201,3511.082
2391,0.615326,0.00092,269.36713,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051464,0.0319,0.0058,0.834338,81.767904,10.497018,23.458704,403.9696,35.535052,0.0602,83.451998,0.2246,6.048,27.193,4.97,1.232,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.207,3511.082
2392,0.614212,0.00092,269.37624,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051468,0.0319,0.0058,0.834356,81.769448,10.497216,23.459148,403.97725,35.535724,0.0602,83.453576,0.2246,6.049,27.195,4.97,1.232,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.213,3511.082
2393,0.613098,0.00092,269.38534,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051472,0.0319,0.0058,0.834374,81.770992,10.497414,23.459592,403.98489,35.536396,0.0602,83.455154,0.2246,6.049,27.197,4.971,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.219,3511.082
2394,0.611984,0.00092,269.39445,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051476,0.0319,0.0058,0.834392,81.772536,10.497612,23.460036,403.99254,35.537068,0.0602,83.456732,0.2246,6.05,27.199,4.971,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.225,3511.082
2395,0.61087,0.00092,269.40356,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.05148,0.0319,0.0058,0.83441,81.77408,10.49781,23.46048,404.00018,35.53774,0.0602,83.45831,0.2246,6.05,27.201,4.971,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.231,3511.082
2396,0.609756,0.00092,269.41267,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051484,0.0319,0.0058,0.834428,81.775624,10.498008,23.460924,404.00782,35.538412,0.0602,83.459888,0.2246,6.05,27.203,4.972,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.237,3511.082
2397,0.608642,0.00092,269.42178,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051488,0.0319,0.0058,0.834446,81.777168,10.498206,23.461368,404.01547,35.539084,0.0602,83.461466,0.2246,6.051,27.204,4.972,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.242,3511.082
2398,0.607528,0.00092,269.43088,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051492,0.0319,0.0058,0.834464,81.778712,10.498404,23.461812,404.02311,35.539756,0.0602,83.463044,0.2246,6.051,27.206,4.972,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.248,3511.082
2399,0.606414,0.00092,269.43999,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.051496,0.0319,0.0058,0.834482,81.780256,10.498602,23.462256,404.03076,35.540428,0.0602,83.464622,0.2246,6.052,27.208,4.973,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.254,3511.082
2400,0.6053,0.00092,269.4491,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.8345,81.7818,10.4988,23.4627,404.0384,35.5411,0.0602,83.4662,0.2246,6.052,27.21,4.973,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.26,3511.082
2401,0.604434,0.00092,269.45702,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834514,81.783148,10.498972,23.463086,404.04505,35.541686,0.060202,83.467576,0.2246,6.053,27.212,4.973,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.265,3511.082
2402,0.603568,0.00092,269.46495,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834528,81.784496,10.499144,23.463472,404.0517,35.542272,0.060204,83.468952,0.2246,6.053,27.214,4.974,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.271,3511.082
2403,0.602702,0.00092,269.47287,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834542,81.785844,10.499316,23.463858,404.05835,35.542858,0.060206,83.470328,0.2246,6.053,27.215,4.974,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.277,3511.082
2404,0.601836,0.00092,269.4808,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834556,81.787192,10.499488,23.464244,404.065,35.543444,0.060208,83.471704,0.2246,6.054,27.217,4.974,1.233,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.282,3511.082
2405,0.60097,0.00092,269.48872,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.83457,81.78854,10.49966,23.46463,404.07165,35.54403,0.06021,83.47308,0.2246,6.054,27.219,4.975,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.288,3511.082
2406,0.600104,0.00092,269.49664,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834584,81.789888,10.499832,23.465016,404.0783,35.544616,0.060212,83.474456,0.2246,6.055,27.221,4.975,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.294,3511.082
2407,0.599238,0.00092,269.50457,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834598,81.791236,10.500004,23.465402,404.08495,35.545202,0.060214,83.475832,0.2246,6.055,27.223,4.975,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.299,3511.082
2408,0.598372,0.00092,269.51249,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834612,81.792584,10.500176,23.465788,404.0916,35.545788,0.060216,83.477208,0.2246,6.055,27.224,4.976,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.305,3511.082
2409,0.597506,0.00092,269.52042,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834626,81.793932,10.500348,23.466174,404.09825,35.546374,0.060218,83.478584,0.2246,6.056,27.226,4.976,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.311,3511.082
2410,0.59664,0.00092,269.52834,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.83464,81.79528,10.50052,23.46656,404.1049,35.54696,0.06022,83.47996,0.2246,6.056,27.228,4.976,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.316,3511.082
2411,0.595774,0.00092,269.53626,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834654,81.796628,10.500692,23.466946,404.11155,35.547546,0.060222,83.481336,0.2246,6.057,27.23,4.977,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.322,3511.082
2412,0.594908,0.00092,269.54419,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834668,81.797976,10.500864,23.467332,404.1182,35.548132,0.060224,83.482712,0.2246,6.057,27.231,4.977,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.327,3511.082
2413,0.594042,0.00092,269.55211,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834682,81.799324,10.501036,23.467718,404.12485,35.548718,0.060226,83.484088,0.2246,6.057,27.233,4.977,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.333,3511.082
2414,0.593176,0.00092,269.56004,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834696,81.800672,10.501208,23.468104,404.1315,35.549304,0.060228,83.485464,0.2246,6.058,27.235,4.977,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.338,3511.082
2415,0.59231,0.00092,269.56796,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.83471,81.80202,10.50138,23.46849,404.13815,35.54989,0.06023,83.48684,0.2246,6.058,27.237,4.978,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.344,3511.082
2416,0.591444,0.00092,269.57588,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834724,81.803368,10.501552,23.468876,404.1448,35.550476,0.060232,83.488216,0.2246,6.058,27.239,4.978,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.349,3511.082
2417,0.590578,0.00092,269.58381,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834738,81.804716,10.501724,23.469262,404.15145,35.551062,0.060234,83.489592,0.2246,6.059,27.24,4.978,1.234,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.355,3511.082
2418,0.589712,0.00092,269.59173,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834752,81.806064,10.501896,23.469648,404.1581,35.551648,0.060236,83.490968,0.2246,6.059,27.242,4.979,1.235,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.36,3511.082
2419,0.588846,0.00092,269.59966,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834766,81.807412,10.502068,23.470034,404.16475,35.552234,0.060238,83.492344,0.2246,6.06,27.244,4.979,1.235,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.366,3511.082
2420,0.58798,0.00092,269.60758,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.83478,81.80876,10.50224,23.47042,404.1714,35.55282,0.06024,83.49372,0.2246,6.06,27.245,4.979,1.235,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.371,3511.082
2421,0.587114,0.00092,269.6155,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834794,81.810108,10.502412,23.470806,404.17805,35.553406,0.060242,83.495096,0.2246,6.06,27.247,4.98,1.235,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.377,3511.082
2422,0.586248,0.00092,269.62343,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834808,81.811456,10.502584,23.471192,404.1847,35.553992,0.060244,83.496472,0.2246,6.061,27.249,4.98,1.235,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.382,3511.082
2423,0.585382,0.00092,269.63135,7.0085,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,0.0515,0.0319,0.0058,0.834822,81.812804,10.502756,23.471578,404.19135,35.554578,0.060246,83.497848,0.2246,6.061,27.251,4.98,1.235,0.175,0.158,0,0.058,0.308,0.041,0.004,0,0.18,0,158.388,3511.082
