BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,VACP6    ,OFCP6    ,LABP6    ,WRHSNP6  ,FDSLSP6  ,PORDP6   ,HCOUTP6  ,INDUSP6  ,AGRICP6  ,WRHSRP6  ,WORSHP6  ,PUBLCP6  ,EDUCP6   ,FDSVCP6  ,HCINP6   ,NURSEP6  ,LODGEP6  ,RESP6    ,PARKP6   ,STRIPP6  ,MALLP6   ,RETLP6   ,SERVP6   ,OTACTP6  ,PBA6     ,VACBA16  ,VACBA26  ,RWSEAT6  ,PBSEAT6  ,EDSEAT6  ,FDSEAT6  ,HCBED6   ,NRSBED6  ,LODGRM6  ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6
01330,3,7,    40000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  250,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  469.39,1,42
01331,2,3,    30000,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  242.79,2,11
01332,3,6,     8500,03,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   35,1,2,1,2,2,  151.31,1,12
01333,3,5,     4500,02,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  150,99999,99999,99999,99999,1,2,2,2,2, 3003.97,1,38
01334,3,5,     5001,03,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  500,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  488.82,1,14
01335,3,5,     3000,02,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,15,99,99,99999,99999,99999,  250,99999,99999,99999,1,2,2,2,2, 3003.97,1,38
01336,4,9,    35000,05,05,999, 20,999, 40,999,999,999,999,999, 40,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  136.27,2,34
01337,4,8,    30000,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   30,1,1,2,2,2,  114.76,2,06
01338,3,5,     8000,03,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,   95.04,2,31
01339,3,5,    20000,04,02,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,44
01340,2,4,     2500,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6308.52,2,42
01341,1,2,   850000,09,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,1,2,   16.29,2,38
01342,4,9,    12500,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,1,28
01343,3,5,    23750,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  400,99999,99999,99999,99999,1,2,1,2,2,  151.31,1,43
01346,3,5,     1750,02,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2, 3003.97,2,14
01347,3,5,    50000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  109.55,2,11
01350,3,6,     5000,02,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  474.50,1,24
01351,3,7,    18750,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,14,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  469.39,2,42
01352,4,9,    25000,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  174.25,2,36
01353,3,6,     2500,02,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6640.55,2,02
01356,2,3,    12500,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  134.32,2,01
01357,1,2,    15000,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,07,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  488.82,1,23
01359,3,6,    75000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   10.11,1,24
01360,4,9,    16250,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,1,43
01363,1,2,     3000,02,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  119.21,1,17
01367,2,4,    65000,06,02,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  111.09,1,18
01368,3,5,     5000,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  400,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  178.91,2,24
01371,4,8,    65000,06,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,100,999,999,999,999,999,999,999,999,17,99,99,99999,99999,99999,99999,99999,   90,99999,1,1,1,2,2,  456.19,2,22
01374,3,5,  1600000,10,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,    4.89,2,36
01375,2,3,    16250,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  530.18,2,07
01377,2,3,     8000,03,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,05,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  546.18,2,26
01379,3,5,    80000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  600,99999,99999,99999,99999,1,2,2,2,2,  116.86,1,43
01381,3,7,    27500,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  381.67,1,42
01382,1,1,    70000,06,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,17,99,99,99999,99999,99999,99999,99999,  125,99999,1,2,1,2,2,  190.63,2,20
01383,2,4,     2500,02,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  300,99999,99999,99999,99999,1,1,2,2,2,  546.18,2,24
01384,3,5,     2500,02,03, 50,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999, 50,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  123.48,1,43
01385,4,9,   450000,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  250,99999,99999,1,1,1,2,2,   13.84,1,39
01386,2,3,   475000,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   16.29,1,18
01387,1,1,    40000,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  170.59,1,20
01388,3,7,    80000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  137.90,1,09
01390,3,6,    11250,04,01,999,999,999,999,999,100,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,07,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  488.82,1,24
01391,3,6,    80000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,  250,1,1,2,2,2,  151.31,2,24
01392,4,9,     5500,03,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  400,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   95.04,1,11
01394,2,3,   100000,06,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,25,93,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  106.15,2,11
01395,2,4,    27500,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  400,99999,99999,99999,99999,1,2,2,2,2,  129.83,2,41
01396,1,2,   170000,07,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  100.52,2,27
01397,2,4,    20000,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  363.67,2,13
01399,4,9,    27500,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,1,11
01402,3,5,    75000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  350,99999,99999,99999,99999,1,2,1,2,2,  116.86,1,14
01403,1,2,    12500,04,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  300,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  488.82,2,17
01405,3,6,   425000,08,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,   19.06,1,39
01407,3,7,    23750,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  450,99999,99999,99999,99999,1,1,2,2,2,  130.66,1,15
01409,3,7,    15000,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2, 5849.83,1,42
01410,3,7,   300000,08,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   92.00,2,25
01411,4,9,     9000,03,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  114.43,2,03
01412,2,4,   400000,08,07,999, 32,999, 50,999,999,999, 18,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   11.54,1,36
01413,4,9,    35000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  107.81,2,43
01417,1,2,  1500000,10,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  600,99999,99999,1,1,1,1,2,   13.84,2,17
01418,2,3,   250000,08,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   15.41,1,11
01419,2,3,    45000,05,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,2,   95.04,1,28
01420,3,5,    45000,05,07,999, 50,999, 40,999,999,999, 10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  127.85,1,14
01421,3,7,    25001,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  610.68,1,12
01422,3,7,    15000,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  350,99999,99999,99999,99999,1,1,2,2,2,  418.84,1,04
01423,1,2,  1000000,09,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,1,2,    4.89,2,26
01425,3,7,    75000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,   22,99999,99999,99999,99999,1,1,2,2,2,  121.19,1,12
01426,4,9,    42500,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   33.83,1,29
01427,3,6,     1001,02,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2, 6044.75,2,06
01428,1,1,    90000,06,05,999, 27,999, 73,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  165.71,2,30
01429,2,3,    65000,06,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  277.13,2,32
01430,4,9,  1300000,10,07,999, 60,999,999,999,999,999,999,999,999,999,999,999,  1,999,999,999,999, 34,999,  5,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,    4.15,1,29
01431,4,8,     1250,02,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2, 5849.83,1,30
01433,3,7,    15000,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  600,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 5849.83,2,03
01434,3,5,  1600000,10,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,    6.92,1,31
01435,4,9,    15000,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99998,99999,99999,99999,99999,99999,1,1,2,2,2,  488.82,2,28
01436,3,5,     9500,03,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 5849.83,2,19
01437,1,2,    65000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  800,99999,99999,99999,99999,1,1,1,1,2,  159.79,1,27
01438,1,2,   170000,07,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  100.52,2,27
01439,1,2,    65000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  496.27,2,27
01440,4,8,   275000,08,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,    5.70,2,10
01441,4,9,    22500,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,1,11
01442,3,7,    17500,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  455.65,2,42
01443,3,6,    21250,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  474.50,2,24
01444,4,9,    10000,03,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,04,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  393.07,2,38
01445,3,7,   325000,08,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,   19.06,2,42
01446,1,2,    25000,04,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,1,  151.31,2,27
01447,1,1,   700000,09,05, 40,  5,999, 30,999,999,999, 25,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,96,96,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,    8.15,2,15
01448,1,2,    35000,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  213.05,1,23
01449,3,6,   110000,07,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,1,2,   28.87,2,39
01450,3,5,   150000,07,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999, 1250,99999,99999,99999,99999,1,1,1,2,2,  114.76,1,29
01451,4,9,   200000,07,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  100.52,2,34
01452,4,9,   650000,09,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  350,99999,99999,1,2,2,1,2,    6.92,1,01
01456,2,3,    12500,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,26
01459,2,4,    18750,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  500,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  488.82,2,23
01460,3,7,    22500,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999, 1250,99999,99999,99999,99999,99999,1,1,2,2,2,  151.31,2,04
01462,4,9,    45000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  140.06,1,41
01463,2,3,    80000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  559.87,2,34
01464,2,3,    30000,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,17,99,99,99999,99999,99999,99999,99999,  125,99999,1,1,2,2,2,  431.20,2,16
01465,2,3,   130000,07,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,  350,1,1,2,1,2,   27.75,2,34
01467,2,4,  1200000,10,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,    4.00,1,08
01468,2,3,   250000,08,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   15.41,1,34
01469,4,9,    45000,05,07,999, 50,999,999,999,999,999,999,999,999,999,999, 50,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  170.59,1,21
01470,3,5,    30000,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99,  300,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  488.82,2,31
01471,3,5,     2250,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2, 3003.97,1,14
01473,1,2,     4500,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,07,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  484.14,1,37
