BLDGID4,REGION4,CENDIV4,MSA4,CLIMATE4,SQFT4,SQFTC4,PBA4,HT14,HT24,COOL4,WATR4,COOK4,MANU4,GENR4,HEATP4,COOLP4,WKHRS4,WKHRSC4,NWKER4,NWKERC4,YRCON4,YRCONC4,NFLOOR4,LTOHRP4,ADJWT4,STRATUM4,PAIR4,ELSUPL4,NGSUPL4,FKSUPL4,STSUPL4,HWSUPL4,ELBTU4,NGBTU4,FKBTU4,STBTU4,HWBTU4,MFBTU4
5173,1,2,2,3,20000,4,2,1,2,1,1,2,2,2,100,100,45,2,60,5,1983,7,3,100,20.83,5,1,1,2,2,2,2,276391,0,0,0,0,276391
5174,2,3,1,3,6000,3,12,1,2,2,2,2,2,2,100,0,40,2,5,2,1971,6,1,100,1991.37,8,2,1,1,2,2,2,56187,497271,0,0,0,553458
5175,2,3,2,2,8000,3,4,1,2,2,1,1,2,2,100,0,3,1,10,3,1847,1,3,100,509.17,9,2,1,1,2,2,2,24640,678875,0,0,0,703515
5176,3,7,1,5,7000,3,2,1,2,1,1,2,2,2,99,99,73,4,23,4,1961,5,2,99,626.97,20,2,1,1,2,2,2,547844,283059,0,0,0,830903
5177,1,2,2,3,15000,4,16,1,2,1,1,1,2,2,100,90,168,7,37,4,1914,2,3,100,306.28,10,1,1,1,2,2,2,917828,3625718,0,0,0,4543546
5178,1,2,2,3,70000,6,13,1,1,1,1,1,2,2,100,20,33,1,50,5,1968,5,2,100,317.29,15,1,1,1,1,2,2,2310353,25830,0,0,0,2336183
5179,4,8,2,2,35000,5,13,1,2,1,1,2,2,2,100,100,112,5,75,5,1982,7,2,100,307.35,19,2,1,2,2,2,1,624822,0,0,0,1176556,1801378
5180,3,7,1,5,7000,3,2,1,2,1,1,2,2,2,100,100,45,2,23,4,1962,5,1,100,2146.52,20,2,1,1,2,2,2,443806,179869,0,0,0,623675
5181,2,3,2,2,3000,2,12,1,2,2,2,2,2,2,100,0,33,1,2,1,1977,6,1,1,1904.68,13,2,1,1,2,2,2,5889,222663,0,0,0,228552
5182,2,3,2,2,200001,8,2,1,2,1,1,2,2,1,100,100,80,4,800,8,1981,7,9,100,10.74,16,2,1,1,1,2,2,16590509,10733784,0,0,0,27324293
5183,3,5,1,3,1500,2,3,1,2,2,1,2,2,2,1,0,49,3,2,1,1965,5,1,1,2155.25,6,1,1,2,1,2,2,16132,0,50483,0,0,66615
5184,3,5,2,5,25000,4,1,2,2,2,2,2,2,2,0,0,0,,0,,1951,4,2,997,498.98,6,2,2,1,2,2,2,0,1956395,0,0,0,1956395
5185,3,7,2,4,50001,6,13,1,2,1,1,1,2,2,100,5,38,1,50,5,1955,4,1,100,1377.41,3,2,1,1,2,2,2,461827,3770817,0,0,0,4232644
5186,3,5,2,4,17500,4,7,1,2,1,1,2,2,2,90,90,44,2,60,5,1982,7,3,100,496.13,4,1,1,2,2,2,2,1320915,0,0,0,0,1320915
5187,3,7,2,5,7000,3,4,2,2,1,1,1,2,2,0,100,54,3,5,2,1989,9,1,50,1595.2,13,1,1,1,2,2,2,295776,1027,0,0,0,296803
5188,4,9,2,4,40000,5,2,1,2,1,1,2,2,2,100,100,45,2,65,5,1975,6,2,100,20.41,7,2,1,1,2,2,2,3241951,539681,0,0,0,3781632
5189,3,7,2,5,2500,2,15,1,2,1,1,2,2,2,100,100,85,5,10,3,1965,5,1,100,1472.34,9,1,1,2,2,2,2,370471,0,0,0,0,370471
5190,3,5,2,4,4000,2,13,1,2,1,1,2,2,2,100,100,70,4,9,2,1962,5,1,100,459.35,16,2,1,2,2,2,2,270430,0,0,0,0,270430
5191,4,9,2,3,7000,3,12,1,1,1,1,2,2,2,71,7,67,4,10,3,1979,6,2,90,2004.53,7,2,1,1,2,2,2,274886,332283,0,0,0,607169
5192,3,5,1,3,2000,2,4,1,2,1,1,2,2,2,100,100,28,1,3,1,1988,9,1,100,2124.65,6,1,1,2,2,2,2,50414,0,0,0,0,50414
5193,3,5,1,4,1500,2,3,1,1,1,1,2,2,2,71,71,133,5,1,1,1946,4,1,71,1932.25,6,2,1,2,2,2,2,460703,0,0,0,0,460703
5194,3,5,2,3,250000,8,12,1,1,1,1,2,1,2,100,1,168,7,102,6,1909,2,2,100,24.38,4,2,1,1,2,2,2,157843716,992194613,0,0,0,1150038329
5195,4,9,2,4,2500,2,6,1,2,2,1,1,2,2,100,0,168,7,2,1,1940,3,1,50,1654.84,15,2,1,1,2,2,2,37767,88003,0,0,0,125770
5196,3,5,2,4,160000,7,15,1,2,1,1,2,1,1,100,99,168,7,325,7,1979,6,5,100,1.88,4,1,1,2,1,1,2,15160283,0,0,34107537,0,49267820
5197,1,1,1,1,45000,5,13,1,1,2,1,1,2,2,100,0,90,5,52,5,1920,3,5,95,635.87,12,1,1,2,1,2,2,387129,0,66294,0,0,453423
5198,3,5,1,3,3500,2,3,1,2,2,2,2,2,2,99,0,43,2,1,1,1965,5,1,99,2650.99,6,1,1,2,1,2,2,22260,0,11789,0,0,34049
5199,4,9,2,4,7000,3,13,1,2,2,1,2,2,2,100,0,103,5,7,2,1967,5,1,100,1382.22,19,2,1,1,2,2,2,83954,228609,0,0,0,312563
5200,3,5,2,5,1500,2,3,1,2,1,2,2,2,2,100,100,42,2,2,1,1939,3,1,75,1895.05,4,2,1,2,2,2,2,44051,0,0,0,0,44051
5201,4,8,2,2,12500,4,1,2,2,2,2,2,2,2,0,0,0,,0,,1935,3,2,997,502.74,19,1,2,2,2,2,2,0,0,0,0,0,0
5202,4,9,2,4,45000,5,11,1,2,1,1,2,1,2,9,9,65,4,35,4,1955,4,1,100,163.32,2,2,1,1,2,2,2,1004010,385196,0,0,0,1389206
5203,3,6,2,4,40000,5,12,1,2,1,1,2,2,2,100,20,50,3,20,4,1985,8,1,100,312.96,10,2,1,1,2,2,2,616213,1035685,0,0,0,1651898
5204,3,5,1,3,350000,8,1,1,2,1,1,1,2,2,100,100,120,5,325,7,1982,7,1,50,98.36,6,1,1,1,2,2,2,20810260,4610416,0,0,0,25420676
5205,4,9,2,4,90000,6,10,1,1,1,1,2,2,2,98,82,45,2,150,6,1989,9,5,98,331.09,17,2,1,1,1,2,2,9757627,16203692,184444,0,0,26145763
5206,2,3,2,2,1500,2,2,1,2,1,1,2,2,2,100,100,43,2,2,1,1939,3,2,100,1488.07,19,1,1,2,1,2,2,39125,0,90148,0,0,129273
5207,4,8,1,1,7000,3,4,1,2,1,1,2,2,2,100,100,83,4,6,2,1924,3,1,100,2112.93,13,2,1,1,2,2,2,171776,679037,0,0,0,850813
5208,1,2,1,2,200000,7,1,2,2,2,2,2,2,2,0,0,0,,0,,1873,1,5,997,99.99,16,1,2,2,2,2,2,0,0,0,0,0,0
5209,3,5,2,3,3000,2,3,1,2,1,1,2,2,2,100,100,48,2,8,2,1939,3,1,100,1597.65,3,1,1,2,1,2,2,95313,0,100828,0,0,196141
5210,2,4,1,1,160000,7,3,1,2,1,1,1,2,2,100,100,74,4,228,6,1957,4,1,100,98.23,12,2,1,1,2,2,2,5305227,7422589,0,0,0,12727816
5211,3,5,2,5,40000,5,2,2,2,1,2,2,2,2,0,50,60,3,12,3,1969,5,2,55,1.04,,0,1,2,2,2,2,6677531,0,0,0,0,6677531
5212,1,2,1,2,120000,7,12,1,2,2,1,2,1,2,100,0,101,5,24,4,1950,4,1,100,99.99,16,1,1,1,2,2,2,1574160,5340476,0,0,0,6914636
5213,1,2,2,2,6000,3,6,1,2,1,1,1,2,2,100,25,47,2,0,0,1950,4,1,25,1849.99,1,1,1,2,1,2,2,80387,0,169202,0,0,249589
5214,3,6,1,3,17500,4,2,1,2,1,1,2,2,2,100,100,45,2,22,4,1963,5,2,100,612.37,18,1,1,2,2,2,2,1015583,0,0,0,0,1015583
5215,2,4,2,3,9000,3,13,1,2,1,1,1,2,2,100,100,63,4,25,4,1982,7,1,99,1508.84,14,1,1,2,2,2,2,583861,0,0,0,0,583861
5216,2,4,2,3,35000,5,13,1,2,1,1,1,2,2,100,10,85,5,40,4,1929,3,4,75,306.28,5,2,1,1,2,2,2,502589,588440,0,0,0,1091029
5217,1,1,2,2,20000,4,12,2,2,2,2,2,2,2,0,0,168,7,6,2,1861,1,3,65,490.89,3,2,1,2,2,2,2,7289,0,0,0,0,7289
5218,3,5,2,3,8000,3,12,2,2,2,2,2,2,2,0,0,84,4,0,0,1987,9,2,1,459.35,20,1,1,2,2,2,2,9166,0,0,0,0,9166
5219,1,1,2,2,5000,2,2,1,2,1,1,2,2,2,100,60,45,2,12,3,1987,9,1,60,469.94,9,2,1,1,2,2,2,102656,242868,0,0,0,345524
5220,3,5,2,4,4500,2,13,1,2,1,2,2,2,2,100,100,45,2,5,2,1976,6,1,100,1377.41,16,2,1,2,2,2,2,178257,0,0,0,0,178257
5221,2,3,2,2,120000,7,3,1,2,1,1,1,2,2,100,95,55,3,200,6,1969,5,2,75,319.73,19,2,1,1,2,2,2,9055249,910085,0,0,0,9965334
5222,3,5,2,5,15000,4,1,1,2,1,2,2,2,2,18,50,0,0,9,2,1985,8,1,30,1597.65,4,2,1,2,2,2,2,67463,0,0,0,0,67463
5223,3,7,2,5,250000,8,2,1,2,1,1,2,2,2,100,100,168,7,1024,9,1983,7,11,100,22.3,13,1,1,2,2,2,2,24701377,0,0,0,0,24701377
5224,2,3,1,1,5000,2,1,2,2,2,2,2,2,2,0,0,0,,0,,1940,3,1,997,299.15,6,1,2,2,2,2,2,0,0,0,0,0,0
5225,2,3,2,2,70000,6,13,1,2,1,1,1,2,2,100,1,45,2,65,5,1965,5,2,100,306.28,2,2,1,1,2,2,2,1082354,6528953,0,0,0,7611307
5226,4,9,1,5,1001,2,2,2,2,1,1,2,2,2,0,85,60,3,2,1,1938,3,1,100,1735.25,12,1,1,2,2,2,2,74589,0,0,0,0,74589
5227,1,2,2,3,90000,6,13,1,2,1,1,1,2,2,100,100,93,5,25,4,1946,4,12,75,1.04,,0,1,1,2,1,2,5312620,10135129,0,32717843,0,48165592
5228,3,6,1,5,45000,5,12,2,2,2,2,2,2,2,0,0,103,5,8,2,1983,7,1,5,314.04,2,1,1,2,2,2,2,70321,0,0,0,0,70321
5229,2,3,2,2,15000,4,13,1,2,2,1,2,2,2,100,0,33,1,5,2,1966,5,1,100,20.14,14,1,1,1,2,2,1,311569,1120021,0,0,631121,2062711
5230,1,1,2,2,25000,4,3,1,2,1,1,2,2,2,100,100,96,5,16,3,1989,9,3,60,597.34,11,2,1,2,2,2,2,1371531,0,0,0,0,1371531
5231,3,6,1,3,10001,4,7,1,2,1,1,2,2,2,100,100,35,1,38,4,1968,5,1,100,612.37,18,1,1,2,2,2,2,571520,0,0,0,0,571520
5232,1,1,2,1,4000,2,3,1,2,1,1,2,2,2,100,50,52,3,2,1,1975,6,1,100,469.94,12,2,1,2,1,2,2,128144,0,227594,0,0,355738
5233,4,9,2,3,35000,5,19,2,2,2,2,2,2,2,0,0,168,7,1,1,1965,5,3,100,163.32,7,1,1,2,2,2,2,224929,0,0,0,0,224929
5234,2,3,2,2,5000,2,4,1,2,1,1,1,2,2,100,60,25,1,25,4,1967,5,1,100,1636.49,14,1,1,2,2,2,2,45765,0,0,0,0,45765
5235,3,5,1,3,2000,2,4,1,2,2,2,2,2,2,100,0,15,1,1,1,1938,3,1,100,2170.72,2,2,1,2,2,2,2,28233,0,0,0,0,28233
5236,3,5,2,5,40000,5,13,2,2,1,1,1,1,2,0,100,83,4,75,5,1969,5,2,100,306.28,8,2,1,1,2,2,2,4253630,482280,0,0,0,4735910
5237,2,3,2,2,180000,7,12,1,2,1,1,2,2,2,100,9,96,5,20,4,1981,7,1,100,157.88,17,1,1,1,2,2,2,2387598,19855023,0,0,0,22242621
5238,4,9,2,4,4500,2,4,1,2,1,1,2,2,2,100,100,40,2,6,2,1939,3,1,100,497.58,14,1,1,1,2,2,2,190611,84756,0,0,0,275367
5239,2,4,2,1,17500,4,3,1,2,1,1,2,2,2,100,15,89,5,30,4,1979,6,2,100,1904.68,6,1,1,1,2,2,2,1252649,2635829,0,0,0,3888478
5240,1,2,2,3,3000,2,14,1,2,1,1,1,2,2,100,100,103,5,3,1,1936,3,2,100,1468.67,5,1,1,1,1,2,2,209862,201789,150756,0,0,562407
5241,3,7,2,5,15000,4,20,1,2,1,1,2,2,2,5,5,40,2,3,1,1978,6,1,5,235.53,10,2,1,1,2,2,2,92694,127390,0,0,0,220084
5242,1,2,2,2,9000,3,2,1,2,1,1,2,2,2,100,100,168,7,20,4,1973,6,3,75,469.94,1,1,1,2,1,2,2,300051,0,964774,0,0,1264825
5243,4,8,2,5,8000,3,12,1,2,1,1,2,1,2,33,33,50,3,15,3,1962,5,1,40,323.85,7,2,1,1,2,2,2,227293,4263,0,0,0,231556
5244,3,6,1,3,3000,2,12,2,2,2,2,2,2,2,0,0,168,7,0,0,1980,7,1,0,314.04,11,1,2,2,2,2,2,0,0,0,0,0,0
5245,4,9,2,4,15000,4,1,2,2,2,2,2,2,2,0,0,0,,0,,1901,2,3,997,288.37,11,1,1,2,2,2,2,38276,0,0,0,0,38276
5246,4,9,2,4,17500,4,2,1,2,1,1,2,2,2,100,100,59,3,25,4,1960,5,2,80,1735.25,2,2,1,1,2,2,2,1067517,507343,0,0,0,1574860
5247,2,4,1,2,9000,3,13,1,2,2,1,2,2,2,100,0,45,2,15,3,1917,2,3,85,1893.87,15,1,1,2,2,2,2,102163,0,0,0,0,102163
5248,3,7,2,5,60000,6,13,1,1,1,1,1,2,2,100,100,40,2,45,4,1985,8,1,100,320.86,13,2,1,1,2,2,2,1938598,203798,0,0,0,2142396
5249,1,2,2,3,1500000,10,2,1,2,1,1,1,2,1,100,98,56,3,4250,10,1959,4,995,100,7.37,19,1,1,1,1,1,2,129360406,2490372,3212096,63261000,0,198323874
5250,4,9,2,4,35000,5,17,1,2,2,1,2,2,2,100,0,168,7,12,3,1958,4,9,100,1.18,,0,1,1,2,1,2,27845,47341,0,3177027,0,3252213
5251,2,4,2,3,1500,2,19,1,2,1,1,2,2,2,100,1,66,4,8,2,1986,8,1,100,487.36,17,1,1,1,2,2,2,132795,429822,0,0,0,562617
5252,3,6,1,3,2500,2,3,1,2,1,1,2,2,2,78,78,72,4,2,1,1946,4,2,45,1932.25,11,1,1,2,1,2,2,11628,0,169556,0,0,181184
5253,1,2,2,3,3500,2,12,2,2,2,2,2,2,2,0,0,45,2,3,1,1959,4,1,0,250.94,14,2,2,2,2,2,2,0,0,0,0,0,0
5254,3,7,2,5,35000,5,12,1,2,2,2,2,2,2,100,0,25,1,0,0,1969,5,1,5,1,,0,1,1,2,2,2,59050,546554,0,0,0,605604
5255,3,5,1,3,2500,2,4,1,2,2,1,2,2,2,100,0,2,1,1,1,1928,3,2,100,2170.72,6,1,1,2,1,2,2,4531,0,22329,0,0,26860
5256,3,5,2,3,300000,8,2,1,2,1,1,2,2,2,100,75,68,4,400,7,1979,6,994,100,22.3,4,1,1,1,1,2,2,79431231,344528,126176,0,0,79901935
5257,4,8,1,1,40000,5,16,1,1,1,1,1,2,2,100,60,168,7,22,4,1949,4,2,100,696.62,13,2,1,1,1,2,2,2010644,13302658,0,0,0,15313302
5258,3,5,2,5,1500,2,12,2,2,2,2,2,2,2,0,0,0,0,0,0,1947,4,1,10,1595.2,5,1,1,2,2,2,2,3081,0,0,0,0,3081
5259,3,7,2,4,2000,2,12,1,2,1,1,2,2,2,48,48,40,2,2,1,1941,3,1,48,1597.65,3,1,1,1,2,2,2,6269,4101,0,0,0,10370
5260,2,3,2,2,2500,2,2,1,2,1,1,2,2,2,100,100,43,2,6,2,1942,3,3,50,1636.1,9,2,1,1,2,2,2,137012,798545,0,0,0,935557
5261,2,4,2,3,8000,3,3,1,2,1,1,2,2,2,100,100,35,1,25,4,1970,6,1,85,1904.68,19,1,1,1,2,2,2,4683,6207,0,0,0,10890
5262,3,7,2,5,30000,5,13,1,2,1,1,2,2,2,100,100,43,2,30,4,1959,4,2,100,4.21,13,1,1,1,2,2,2,747675,1524462,0,0,0,2272137
5263,2,3,2,2,250000,8,19,2,2,2,2,2,2,2,0,0,168,7,12,3,1980,7,4,100,20.84,17,1,1,2,2,2,2,14532664,0,0,0,0,14532664
5264,1,2,1,2,2500,2,19,1,2,2,1,2,2,2,100,0,40,2,3,1,1959,4,2,100,2184.21,16,2,1,1,2,2,2,6702,130832,0,0,0,137534
5265,1,2,2,3,4000,2,14,1,2,1,1,1,2,2,100,37,105,5,20,4,1970,6,2,90,1468.67,14,2,1,1,2,2,2,438054,1337362,0,0,0,1775416
5266,4,9,2,4,17500,4,2,1,2,2,1,2,2,2,100,0,50,3,50,5,1956,4,1,100,492.68,19,2,1,1,2,2,2,664740,635164,0,0,0,1299904
5267,3,5,1,4,25000,4,2,1,2,1,1,2,2,2,100,100,45,2,60,5,1950,4,2,100,422.58,6,2,1,2,2,2,2,914938,0,0,0,0,914938
5268,3,5,2,5,1001,2,1,1,2,1,1,2,2,2,100,100,0,,0,,1920,3,1,997,1595.2,4,2,1,2,2,2,2,5053,0,0,0,0,5053
5269,1,2,2,3,10001,4,3,1,2,1,1,2,2,2,100,100,54,3,12,3,1942,3,1,100,597.34,16,1,1,1,2,2,2,253289,224092,0,0,0,477381
5270,3,7,2,5,12500,4,2,1,1,1,2,2,2,2,100,100,49,3,50,5,1962,5,1,100,470.24,11,2,1,1,2,2,2,231673,54486,0,0,0,286159
5271,2,3,2,2,5000,2,13,1,1,2,1,2,1,2,100,0,45,2,7,2,1974,6,2,98,306.28,19,1,1,1,3,2,3,72312,119841,0,0,0,192153
5272,4,8,1,2,35000,5,13,1,2,1,1,2,2,2,100,100,45,2,10,3,1967,5,4,95,16.14,2,1,1,1,2,2,2,1005994,4365522,0,0,0,5371516
5273,2,4,1,1,35000,5,5,1,2,1,1,1,2,2,100,100,119,5,20,4,1977,6,1,100,584.61,12,2,1,1,2,2,2,7367433,3164912,0,0,0,10532345
5274,3,7,1,5,4000,2,4,1,2,1,2,2,2,2,100,100,25,1,1,1,1933,3,1,100,1932.25,9,2,1,1,2,2,2,4762,58653,0,0,0,63415
5275,3,6,1,3,2000,2,3,1,2,2,1,2,2,2,100,0,72,4,3,1,1972,6,1,75,2170.72,11,1,1,2,1,2,2,63110,0,170589,0,0,233699
5276,1,2,2,3,140000,7,2,1,2,1,1,1,2,2,100,100,45,2,359,7,1970,6,2,100,10.28,13,1,1,1,2,2,2,16543628,4831513,0,0,0,21375141
5277,3,6,2,4,300000,8,2,1,2,1,1,2,2,2,100,99,45,2,1000,9,1968,5,10,100,5.03,10,1,1,2,2,1,2,13749055,0,0,23003967,0,36753022
5278,3,7,1,5,12500,4,3,1,2,1,2,2,2,2,50,50,52,3,14,3,1970,6,1,100,833.61,9,2,1,1,2,2,2,148180,174004,0,0,0,322184
5279,2,3,2,1,100001,7,17,1,1,1,1,2,2,2,100,1,168,7,160,6,1969,5,13,100,15.92,17,2,1,1,2,1,2,5230613,2737279,0,17163000,0,25130892
5280,3,7,2,5,120000,7,4,1,2,1,1,2,2,2,100,100,87,5,50,5,1930,3,3,100,20,13,2,1,2,2,1,2,3016877,0,0,12127025,0,15143902
5281,4,9,2,4,12500,4,2,1,2,1,1,2,2,2,100,100,45,2,20,4,1971,6,2,70,492.68,1,1,1,1,2,2,2,415394,262202,0,0,0,677596
5282,4,9,2,3,12500,4,3,1,2,1,1,2,2,2,75,4,71,4,25,4,1968,5,2,100,502.74,16,1,1,1,2,2,2,400942,124078,0,0,0,525020
5283,1,2,2,3,400000,8,2,1,2,1,1,2,2,2,100,100,96,5,600,8,1984,8,14,100,10.28,11,1,1,1,2,2,2,24591497,1973338,0,0,0,26564835
5284,4,8,2,5,12500,4,4,1,2,2,1,1,2,2,95,0,48,2,13,3,1952,4,1,100,1.1,,0,1,1,2,2,2,174620,199351,0,0,0,373971
5285,3,7,2,5,3000,2,1,1,2,2,1,2,2,2,50,0,0,,0,,1983,7,1,997,1595.2,10,2,1,2,2,2,2,17213,0,0,0,0,17213
5286,1,1,2,1,12500,4,17,1,2,2,1,2,2,2,90,0,168,7,1,1,1945,3,4,90,459.35,12,2,1,2,1,2,2,497663,0,852389,0,0,1350052
5287,4,9,1,5,40000,5,17,2,2,1,1,2,2,2,0,75,168,7,15,3,1981,7,4,25,26.32,8,1,1,2,1,2,2,2545298,0,1493850,0,0,4039148
5288,3,5,1,4,25001,5,12,2,2,2,2,2,2,2,0,0,25,1,0,0,1909,2,2,5,314.04,6,2,1,2,2,2,2,50285,0,0,0,0,50285
5289,3,7,2,5,350000,8,2,1,2,1,1,2,2,1,100,100,168,7,250,7,1974,6,994,100,22.3,18,1,1,1,1,2,2,21954595,2666668,76279,0,0,24697542
5290,4,8,1,4,1500,2,12,2,2,2,2,2,2,2,0,0,33,1,2,1,1958,4,1,997,2316.77,2,2,2,2,2,2,2,0,0,0,0,0,0
5291,2,3,2,2,15000,4,3,1,2,1,1,2,2,2,100,25,60,3,15,3,1983,7,3,25,157.88,14,2,1,1,2,2,2,568981,4066056,0,0,0,4635037
5292,1,2,1,2,2500,2,14,1,1,1,1,1,2,2,100,67,63,4,4,1,1988,9,1,100,1958.18,16,1,1,2,2,2,2,153758,0,0,0,0,153758
5293,2,3,2,1,1500,2,14,1,2,1,1,1,2,2,100,70,84,4,3,1,1969,5,2,100,509.17,17,1,1,1,2,2,2,206564,411731,0,0,0,618295
5294,2,3,1,1,1001,2,12,1,2,2,2,2,2,2,100,0,40,2,0,0,1984,8,1,100,1991.37,3,2,1,2,2,2,2,6370,0,0,0,0,6370
5295,3,7,2,5,10001,4,1,1,2,2,2,2,2,2,40,0,45,2,4,1,1968,5,1,40,235.53,8,2,1,1,2,2,2,262042,94359,0,0,0,356401
5296,4,8,1,2,60000,6,13,1,2,1,1,1,2,2,100,30,69,4,20,4,1961,5,2,100,696.62,2,1,1,1,2,2,2,570926,1273154,0,0,0,1844080
5297,3,7,2,5,60000,6,4,1,2,1,1,2,2,2,100,100,16,1,1,1,1915,2,1,100,498.98,10,1,1,1,2,2,2,61108,32253,0,0,0,93361
5298,3,5,2,5,9000,3,17,1,2,1,1,2,2,2,85,85,168,7,2,1,1973,6,2,100,1472.34,5,1,1,2,2,2,2,647978,0,0,0,0,647978
5299,4,9,2,4,450000,8,15,1,1,1,1,1,2,1,100,100,168,7,500,8,1968,5,6,75,1.5,7,2,1,1,1,2,2,6867332,484987,192640,0,0,7544959
5300,3,7,2,5,4000,2,7,1,2,1,1,2,2,2,100,100,43,2,7,2,1968,5,1,100,1472.34,13,2,1,1,2,2,2,150678,124781,0,0,0,275459
5301,1,2,2,3,500000,8,19,2,2,2,2,2,2,2,0,0,168,7,12,3,1985,8,5,100,10.28,11,1,1,2,2,2,2,45473526,0,0,0,0,45473526
5302,2,3,2,2,2000,2,14,1,2,1,1,2,2,2,50,50,77,4,2,1,1950,4,3,50,1508.84,5,2,1,1,2,2,2,84015,73730,0,0,0,157745
5303,3,5,2,3,300000,8,13,1,2,1,1,1,2,2,100,100,106,5,100,6,1974,6,3,95,1.08,,0,1,2,1,2,2,12825708,0,16426600,0,0,29252308
5304,3,5,2,5,6000,3,4,1,2,1,1,2,2,2,100,100,11,1,4,1,1867,1,1,100,1595.2,8,1,1,2,2,2,2,30172,0,0,0,0,30172
5305,4,8,2,5,5000,2,17,1,2,1,1,2,2,2,100,100,56,3,2,1,1987,9,2,100,362.37,7,2,1,2,2,2,2,319215,0,0,0,0,319215
5306,1,2,2,3,300000,8,13,1,1,1,1,1,2,2,100,30,40,2,125,6,1956,4,3,100,1,,0,1,1,1,2,2,5556191,5758193,9921453,0,0,21235837
5307,3,7,1,4,15000,4,3,1,2,1,1,2,2,2,20,20,52,3,13,3,1927,3,1,50,652.28,9,1,1,1,2,2,2,117951,90681,0,0,0,208632
5308,2,4,2,3,250000,8,13,1,1,1,1,2,2,1,100,85,168,7,400,7,1971,6,8,85,20,3,2,1,1,1,2,2,18561802,10752562,0,0,0,29314364
5309,1,2,2,3,4000,2,3,1,2,2,1,1,2,2,100,0,65,4,4,1,1949,4,3,100,2039.07,19,1,1,1,2,2,2,48843,61146,0,0,0,109989
5310,1,2,2,3,45000,5,4,1,1,1,1,2,2,2,100,100,168,7,97,5,1938,3,3,100,1627.29,14,1,1,2,2,1,2,8786899,0,0,3388369,0,12175268
5311,3,6,2,3,1001,2,3,1,2,1,1,1,2,2,75,50,168,7,4,1,1965,5,1,100,1595.2,1,1,1,1,2,2,2,602666,34808,0,0,0,637474
5312,2,3,2,2,50001,6,1,1,1,1,1,2,2,2,100,100,49,3,2,1,1902,2,4,20,1636.49,5,2,1,1,2,2,2,30163,335757,0,0,0,365920
5313,3,6,1,5,45000,5,12,2,2,2,2,2,2,2,0,0,168,7,8,2,1985,8,1,5,314.04,2,1,1,2,2,2,2,70321,0,0,0,0,70321
5314,1,2,2,3,15000,4,2,1,2,1,1,2,2,2,100,100,50,3,50,5,1970,6,3,85,469.94,15,2,1,1,2,2,2,987030,930720,0,0,0,1917750
5315,3,5,2,5,8000,3,3,1,1,1,1,2,2,2,100,65,45,2,5,2,1978,6,1,50,470.24,8,1,1,2,2,2,2,281999,0,0,0,0,281999
5316,1,2,2,3,30000,5,13,1,2,1,1,2,2,2,100,2,53,3,53,5,1952,4,1,100,476.91,20,1,1,2,1,2,2,966670,0,0,0,0,966670
5317,3,5,1,4,20000,4,1,2,2,2,2,2,2,2,0,0,0,,0,,1935,3,1,997,612.45,6,2,2,2,2,2,2,0,0,0,0,0,0
5318,2,4,1,1,4500,2,1,1,2,1,1,2,2,2,100,65,50,3,2,1,1988,9,3,30,2082.26,12,1,1,1,2,2,2,100575,207108,0,0,0,307683
5319,4,9,2,4,20000,4,15,1,2,1,1,2,2,2,96,96,168,7,14,3,1953,4,2,80,460.95,7,1,1,2,2,1,2,784313,0,0,2407075,0,3191388
5320,3,7,2,5,10001,4,12,2,2,2,2,2,2,2,0,0,45,2,0,0,1964,5,1,997,1859.44,13,1,2,2,2,2,2,0,0,0,0,0,0
5321,3,5,1,3,10000,3,4,1,2,2,1,2,2,2,100,0,19,1,3,1,1984,8,1,100,612.45,2,2,1,2,2,2,2,37569,0,0,0,0,37569
5322,2,3,2,2,10000,3,1,2,2,2,1,2,2,2,0,0,0,,0,,1905,2,2,997,487.36,15,1,1,2,2,2,2,409,0,0,0,0,409
5323,4,9,2,4,400000,8,2,1,2,1,1,2,2,2,85,85,69,4,1800,9,1963,5,994,100,256.39,19,1,1,2,2,2,2,53123842,0,0,0,0,53123842
5324,1,1,2,1,120000,7,5,1,2,1,1,1,2,1,100,50,90,5,50,5,1959,4,2,100,476.91,12,2,1,2,1,2,2,5416578,0,3189970,0,0,8606548
5325,1,2,2,3,12500,4,7,1,2,1,1,2,1,2,100,85,50,3,135,6,1962,5,1,100,1468.67,15,1,1,2,2,2,2,248522,0,0,0,0,248522
5326,2,3,2,2,600000,9,12,1,2,1,1,2,1,2,99,50,70,4,400,7,1915,2,11,80,10.74,9,1,1,1,2,1,2,6608553,542195,0,12883707,0,20034455
5327,2,3,2,2,2500,2,14,1,2,2,1,1,2,1,100,0,40,2,1,1,1968,5,1,50,1508.84,5,2,1,1,2,2,2,86513,165564,0,0,0,252077
5328,2,3,2,2,2500,2,2,1,2,1,1,2,2,2,100,100,43,2,6,2,1931,3,2,100,1636.1,5,2,1,1,2,2,2,43161,114783,0,0,0,157944
5329,3,7,1,5,5000,2,4,1,2,1,1,2,2,2,100,100,33,1,3,1,1970,6,2,100,640.89,9,2,1,1,2,2,2,84506,138733,0,0,0,223239
5330,3,7,2,5,9000,3,4,1,2,1,1,2,2,2,100,100,66,4,8,2,1986,8,1,85,321.32,11,1,1,1,2,2,2,784804,560959,0,0,0,1345763
