BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,PBA6     ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6 ,NGHTBTU6 ,NGCLBTU6 ,NGWTBTU6 ,NGCKBTU6 ,NGMSBTU6 ,FKHTBTU6 ,FKCLBTU6 ,FKWTBTU6 ,FKCKBTU6 ,FKMSBTU6 ,DHHTBTU6 ,DHCLBTU6 ,DHWTBTU6 ,DHCKBTU6 ,DHMSBTU6
00173,4,9,     8500,03,06,12,1,1,2,2,2,  488.82,1,21,        365765,             0,         46652,         46652,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00174,1,2,   600000,09,07,16,1,1,1,1,2,   13.84,2,10,             0,             0,      16510976,       3538066,       3538066,             0,             0,             0,             0,        155194,     118474142,             0,             0,        384858,             0
00177,2,3,    85000,06,06,14,1,2,1,2,2,  233.72,1,16,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       1169664,             0,       1853778,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00179,4,8,     4000,02,09,17,1,1,2,2,2, 3003.97,2,10,         16591,             0,        146394,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00180,4,9,     7000,03,03,25,1,2,1,2,2,  474.50,2,35,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,         33885,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00181,4,8,    17500,04,03,25,1,1,2,2,2,  469.96,1,30,        202832,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00183,2,3,   250000,08,07,05,1,1,2,2,2,  119.21,2,32,      12673488,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00184,1,1,   225000,08,07,05,1,2,1,2,2,  100.52,1,25,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       4431145,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00185,3,6,     2000,02,08,15,1,2,2,2,2, 3003.97,2,39,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00186,3,5,  1000000,09,07,02,1,2,1,2,2,    6.67,1,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00188,3,7,    32500,05,08,05,1,1,2,2,2,  123.98,2,27,        301310,             0,        827568,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00189,4,9,   100001,07,04,16,1,1,1,1,2,  114.76,2,08,             0,             0,             0,       2990664,       3699522,             0,             0,             0,             0,             0,       1437938,             0,       3946062,             0,             0
00190,3,5,    47500,05,05,18,1,2,1,2,2,   29.49,2,01,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,         20727,             0,        622101,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00192,2,4,    60000,06,06,01,2,2,2,2,2,  100.36,1,41,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00196,2,3,    15000,04,06,01,1,1,2,2,2,  546.18,1,25,        795196,             0,         18907,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00197,3,7,     1750,02,06,06,1,1,2,2,2, 3003.97,1,15,             0,             0,         77436,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00198,4,8,     5000,02,05,26,1,1,2,2,2,  469.96,2,10,        238575,             0,         10370,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00199,1,1,    12500,04,08,25,1,1,2,2,2,  432.00,1,10,         67782,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00201,1,2,   375000,08,03,02,1,2,2,1,2,   19.06,1,44,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       3015434,        780399,      14362166,             0,             0
00204,4,8,     2000,02,07,26,1,1,2,2,2,  370.61,2,30,         84214,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00205,4,9,    95000,06,05,14,1,1,2,2,2,  197.70,2,43,         98218,             0,       1878243,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00206,3,6,     6500,03,05,26,1,1,2,2,2,  474.50,1,12,        275236,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00208,3,7,    47500,05,07,14,1,1,2,2,2,  162.42,1,04,         15567,             0,        374620,         66109,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00209,3,6,     1250,02,09,06,1,2,2,2,2, 5742.51,2,01,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00210,1,2,     7000,03,04,07,1,1,1,2,2,  189.21,2,17,         59459,             0,        145720,             0,         29593,        108456,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00211,4,8,    25001,05,06,12,1,1,2,2,2,  189.21,1,30,        867179,             0,        255537,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00212,1,2,   225000,08,03,02,1,2,2,1,2,   31.54,1,34,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,         93000,             0,             0,             0,             0
00213,2,4,     8000,03,07,13,1,1,2,2,2,  363.67,2,13,        137310,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00214,3,5,   150000,07,07,02,1,2,1,2,2,   92.00,2,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00216,1,2,     3000,02,01,02,1,2,1,2,2,  189.21,2,17,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,         78499,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00217,3,7,     4500,02,06,14,1,1,2,2,2,  189.21,1,42,         69014,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00218,2,3,    30000,05,07,01,1,2,2,2,2,  189.21,1,26,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00219,2,3,    30000,05,04,06,1,1,2,2,2,  105.20,1,32,        371701,             0,       1191085,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00220,4,9,    27500,05,06,01,1,2,2,2,2,  189.21,1,21,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00221,2,4,     7500,03,04,05,1,1,2,2,2,  363.67,1,31,        386974,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00222,4,8,    10000,03,08,05,1,2,2,2,2,  569.41,2,19,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00224,2,4,  1200000,10,05,91,1,1,1,2,2,   50.26,1,08,      18953704,             0,     100196239,      11132915,             0,       2008961,             0,             0,             0,       3878291,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00225,4,9,     4000,02,04,05,1,2,2,2,2,  114.43,2,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00227,1,2,   275000,08,07,02,1,1,2,2,2,   19.06,2,05,       2898821,             0,             0,       1028562,       1251265,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00228,1,2,    20000,04,05,14,1,1,1,2,2,  151.31,2,05,             0,             0,             0,             0,         73533,        803570,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00229,3,5,     5000,02,07,25,1,2,2,2,2,  598.31,1,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00230,3,5,    45000,05,07,25,1,2,2,2,2,   90.82,1,14,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
00231,3,6,   750000,09,05,24,1,1,1,2,2,  123.48,2,02,       1244827,             0,             0,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
