# File: FAO_an_Imp_t_SUA.csv
# Title: FAO animal imports by country, item, year
# Units: tons
# Column types: cicicinnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
countries,country codes,item,item codes,element,element codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Lebanon,121,Eggs,2744,Import Quantity,5610,3397,2620,526,114,14,78,1,4,21,11,2,5,5,0,0,3300,560,200,1e3,4e3,5e3,3300,3e3,2e3,2e3,1500,1e3,500,1800,2500,2e3,1e3,600,2300,2e3,1e3,32,12,10,22,91,34,25,86,66,244,206,92,69,155,59,178
Lebanon,121,"Fats, Animals, Raw",2737,Import Quantity,5610,2766,4006,5639,6130,5667,7601,6567,8231,7548,2835,10983,14294,9756,11375,16e3,10850,11943,12950,13e3,16214,22700,22500,21250,27125,21750,18125,16250,23625,23875,19500,18010,24250,25850,19575,21250,3894,796,1894,7363,8090,1351,3742,2584,4344,1154,1233,1359,929,974,1058,1943,1502
Lebanon,121,Fish Meal,2855,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,216,122,0,3,1,282,172,7,0,0,1,1,289,289
Lebanon,121,"Fish, Body Oil",2781,Import Quantity,5610,0,0,0,0,0,0,0,0,0,100,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,17,0,0,0,16,1,0,36,18,18,53,53
Lebanon,121,Freshwater Fish,2761,Import Quantity,5610,0,0,0,0,0,0,450,450,350,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,21,67,50,50,634,1358,1462,2025,2517,2163,3034,3287,2185,2308,2259,1350,1485,1312,1746,1746
Lebanon,121,Hides and skins,2748,Import Quantity,5610,0,0,0,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,1401,1065,773,2324,1233,1822,2480,2390,1205,510,441,1727,1402,986,604
Lebanon,121,Honey,2745,Import Quantity,5610,122,46,71,117,118,132,132,124,140,123,147,143,75,85,90,100,184,100,50,200,1100,800,1400,500,200,100,80,100,130,240,240,180,250,480,410,350,588,361,393,138,141,119,91,114,98,100,159,162,220,229,203,183
Lebanon,121,"Marine Fish, Other",2764,Import Quantity,5610,2111,2667,2556,2222,2444,2333,1722,1639,500,1222,2028,2028,2028,2028,2028,3694,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,1372,1858,1884,2546,7216,9794,8151,9837,7573,11528,8622,9740,12506,12459,14751,14873,16366,22822,22757,23528,23528
Lebanon,121,Meat Meal,2749,Import Quantity,5610,0,0,0,0,61,0,0,1185,1535,1141,2347,4400,6e3,11e3,9e3,5500,4787,6e3,9300,14900,9600,13500,9e3,1e4,12e3,12e3,12e3,7e3,6500,5400,11300,11e3,13e3,12e3,13700,1e4,4203,4389,5800,3983,0,60,0,0,0,0,86,0,0,0,0,0
Lebanon,121,"Meat, Other",2735,Import Quantity,5610,0,3,3,2,9,1,19,53,27,64,46,46,19,0,0,0,3693,1176,1882,2235,1176,1176,1176,471,471,0,0,0,0,0,0,0,0,0,0,0,300,236,143,141,165,109,137,61,145,19,190,203,143,165,174,187
Lebanon,121,Milk - Excluding Butter,2848,Import Quantity,5610,69909,61661,75830,88199,86281,104976,112326,127263,127204,127683,151240,131109,146259,125948,81189,41688,182008,164223,198756,221444,222828,211169,272787,197010,162824,138209,169763,139863,274404,169505,177364,183314,259303,287562,288795,218853,354220,289432,312408,304544,285702,318468,309400,341449,316931,303521,295264,260571,341522,337093,326896,362788
Lebanon,121,"Milk, Skimmed",2739,Import Quantity,5610,42200,36100,44300,50200,5e4,62820,66220,79800,75670,79770,91560,74240,81150,8e4,5e4,1e4,90993,11e4,12e4,13e4,12e4,12e4,18e4,11e4,95e3,36e3,8e4,3e4,22e3,3e4,28770,3e4,3e4,3e4,2e4,7e3,12532,20958,24904,23301,16439,28436,24255,24610,29741,30358,21564,21518,36972,26597,30086,51773
Lebanon,121,"Milk, Whole",2738,Import Quantity,5610,1309,870,899,1410,1076,1485,1440,1383,1394,1133,1544,1372,2002,3500,1500,1750,5685,1375,1850,2250,2400,2500,3900,4750,4e3,56196,48492,55341,76960,55571,66808,58796,104200,97158,120685,93840,159493,115341,126110,124513,118631,120821,124379,142859,129284,116518,117090,99379,132269,136968,118252,126172
Lebanon,121,"Molluscs, Other",2767,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,23,33,53,0,424,318,432,400,521,555,616,751,588,874,784,1195,1255,1723,1693,1693
Lebanon,121,Mutton & Goat Meat,2732,Import Quantity,5610,0,0,0,0,0,972,277,1244,3105,3118,2575,4445,3105,4e3,4300,4600,1403,3300,3600,5e3,5e3,3900,7e3,4e3,1e3,500,300,400,350,100,500,200,200,150,150,120,273,369,301,624,519,653,432,639,937,402,653,452,533,757,815,408
Lebanon,121,"Offals, Edible",2736,Import Quantity,5610,0,0,0,0,0,0,236,569,980,997,909,1045,654,500,500,500,466,550,600,500,500,800,1500,1e3,1e3,500,300,300,300,100,270,530,200,300,300,120,282,251,260,348,33,130,249,478,647,625,980,1371,1092,612,569,524
Lebanon,121,Pelagic Fish,2763,Import Quantity,5610,3200,3e3,3200,3e3,2600,2600,3600,3e3,2400,3e3,3400,3400,3400,3400,3400,3400,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,4646,5558,7954,6766,27100,32119,29349,38979,31417,34441,26812,22543,27311,22377,17563,20921,16805,18880,21732,18435,18435
Lebanon,121,Pigmeat,2733,Import Quantity,5610,652,625,703,760,803,905,1208,1184,1303,1073,1216,1580,1527,1349,1428,1539,2315,1587,1904,2856,2221,2063,3173,4125,4284,3490,2380,3490,3014,2856,4150,4467,5133,4956,5231,5152,13108,9498,9356,8730,8319,9035,8585,8704,9192,8409,9046,8163,7750,9242,9037,9029
Lebanon,121,Poultry Meat,2734,Import Quantity,5610,338,276,154,52,69,68,49,124,52,82,65,112,58,6e3,8e3,1e4,4274,16e3,4500,5e3,5100,4e3,1e3,1e3,1300,2200,1200,4400,3700,5500,4753,7e3,1e4,4e3,2e3,300,1099,4210,2525,1814,2845,3092,3576,3092,2624,2047,3608,5792,10728,15384,7920,14533
Lebanon,121,Silk,2747,Import Quantity,5610,0,1,1,6,11,8,10,5,19,9,1,3,2,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0
Lebanon,121,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,608,1081,3649,3649,1811,1459,378,2676,2959,1757,3e3,6838,8797,5865,8946,5243,3865,8432,4459,3892
Lebanon,121,Wool (Clean Eq.),2746,Import Quantity,5610,700,1980,2240,3840,2690,4016,4978,4754,4188,5386,4063,4959,5348,5500,5500,4e3,1117,1200,1200,1300,1300,1400,1400,1500,1500,1500,1200,1500,1e3,400,405,0,0,0,0,0,0,1205,91,57,0,0,0,23,32,2,0,2,0,0,0,0
Lebanon,121,Animal fats,2946,Import Quantity,5610,4771,6292,8102,8178,8148,10178,9658,12097,12231,12805,18159,18308,16328,17175,18800,14350,18918,17950,19900,24214,29700,28500,25850,32125,25750,21625,18450,28325,28475,23400,20380,29050,32550,25275,27750,10594,4503,10546,15406,15982,10121,12805,11979,14036,10246,9987,11074,7812,10982,9971,11124,8768
Lebanon,121,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,6,24,2,5,3,7,3,4,7,7,8,4,4
Lebanon,121,"Fish, Seafood",2960,Import Quantity,5610,5478,5833,6089,5389,5378,5267,7481,7422,6208,6231,7894,7894,7894,7894,7894,7761,12769,0,0,0,0,0,0,0,0,0,0,0,0,0,8039,6259,7837,10303,9895,34746,45686,40966,51968,42624,50743,40067,38574,47191,41573,39323,43319,41220,52242,55138,52799,52799
Lebanon,121,Meat,2943,Import Quantity,5610,3047,3155,4273,3833,4012,5236,6239,8843,10126,10130,10716,13500,14001,23937,21022,26080,41467,41166,32313,35518,35130,33433,33438,23699,16834,18029,17115,24232,20786,21662,36868,33903,32633,27753,30940,16337,35030,35716,31017,32659,24239,32572,40192,40075,43033,47972,52213,56935,75149,72873,57300,55020
Lebanon,121,Offals,2945,Import Quantity,5610,0,0,0,0,0,0,236,569,980,997,909,1045,654,500,500,500,466,550,600,500,500,800,1500,1e3,1e3,500,300,300,300,100,270,530,200,300,300,120,282,251,260,348,33,130,249,478,647,625,980,1371,1092,612,569,524
Lesotho,122,Aquatic Plants,2775,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,5,0,0,0,13,17,15,17,17
Lesotho,122,Bovine Meat,2731,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,165,220,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,"Butter, Ghee",2740,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,55,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,Cephalopods,2766,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0
Lesotho,122,Cheese,2741,Import Quantity,5610,0,0,0,0,0,0,46,0,0,0,0,44,46,48,40,130,42,50,100,90,220,220,280,250,200,110,200,250,250,250,250,250,250,250,250,250,250,250,260,270,280,300,320,340,360,380,400,400,400,252,194,230
Lesotho,122,Crustaceans,2765,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,9,19,0,0,0,0,12,31,18,19,19
Lesotho,122,Demersal Fish,2762,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,21,496,38,67,0,0,0,4,20,0,0,0
Lesotho,122,Eggs,2744,Import Quantity,5610,435,500,435,430,1083,87,100,13,0,22,4,943,504,365,604,730,239,1130,422,1087,130,467,200,250,250,250,250,250,250,123,163,98,100,100,100,100,100,100,110,120,130,135,140,150,160,170,180,180,180,180,180,180
Lesotho,122,"Fats, Animals, Raw",2737,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,288,600,825,0,0,0,0,0,0,0,0,688,413,475,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,Fish Meal,2855,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,3,2,6,0,0,0,0,0,0,0,0
Lesotho,122,"Fish, Body Oil",2781,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,3073,2352,786,393,0,0,0,0,0,0,0,0
Lesotho,122,"Fish, Liver Oil",2782,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,9,2,0,0,0,9,1,0,0,0
Lesotho,122,Freshwater Fish,2761,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,98,185,50,30,11,22,17,32,74,49,58,58
Lesotho,122,Honey,2745,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,"Marine Fish, Other",2764,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,2411,2456,3072,4238,3365,3158,2982,2982,0,0,0,0,0,0,0,0,0,0,0,0,731,866,1293,1505,652,529,422,392,450,521,456,419,419
Lesotho,122,"Meat, Other",2735,Import Quantity,5610,0,0,0,0,0,93,100,367,0,29,2,0,78,0,0,0,0,0,0,0,0,1512,2243,1725,638,867,1176,1529,1529,1529,1529,1529,1529,1765,1765,1765,1765,1765,1824,1882,2e3,2118,2235,2353,2471,2588,2706,2765,2765,4118,4706,4706
Lesotho,122,Milk - Excluding Butter,2848,Import Quantity,5610,7895,8295,3968,15979,34295,0,1749,0,4684,2295,15789,30388,3770,12636,9797,14326,20875,26367,24257,29486,29734,48881,77326,59055,46910,32040,23781,19351,5967,5967,5967,5967,5967,5967,5967,5967,5967,5967,6133,6250,6367,6550,6733,6917,3900,11333,7517,7167,7167,6180,5793,6033
Lesotho,122,"Milk, Skimmed",2739,Import Quantity,5610,7500,7880,3770,15180,32580,0,1370,0,4450,2180,15e3,28590,3290,11700,6e3,9e3,17e3,21e3,18e3,22e3,2e4,38e3,66e3,5e4,4e4,27e3,18e3,13e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,"Milk, Whole",2738,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214,3986,2700,3929,4643,5729,7214,7414,5986,4757,3471,2886,3500,4e3,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4400,4450,4500,4550,4600,4650,1500,8800,4850,4500,4500,4500,4500,4500
Lesotho,122,"Molluscs, Other",2767,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,25,23,13,20,13,27,52,40,30,30
Lesotho,122,Mutton & Goat Meat,2732,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,240,600,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,Pelagic Fish,2763,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1791,5199,654,1482,510,650,790,1016,1161,987,966,966
Lesotho,122,Pigmeat,2733,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,Poultry Meat,2734,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,4e3,4e3,2500,3050,4e3,4e3,4e3,4e3,4e3,4e3,4e3,4e3,4e3,4e3,4e3,4200,4400,4600,4700,4800,5e3,5200,5250,5300,5400,5400,5500,8e3,9e3,9500
Lesotho,122,Wool (Clean Eq.),2746,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,100,0,15,20,40,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,122,Animal fats,2946,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,288,600,825,0,0,0,0,0,0,0,70,758,468,535,820,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,3080,2452,795,395,0,0,0,9,1,0,0,0
Lesotho,122,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,5,0,0,0,13,17,15,17,17
Lesotho,122,"Fish, Seafood",2960,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,2411,2456,3072,4238,3365,3158,2982,2982,0,0,0,0,0,0,0,0,0,0,0,0,1287,2805,7198,2292,2253,1064,1114,1212,1541,1858,1550,1492,1492
Lesotho,122,Meat,2943,Import Quantity,5610,0,0,0,0,0,93,100,367,0,29,2,0,78,0,0,0,0,0,0,0,0,3312,6700,6145,3986,4092,5176,5529,5529,5529,5529,5529,5529,5765,5765,5765,5765,5965,6224,6482,6700,6918,7235,7553,7721,7888,8106,8165,8265,12118,13706,14206
Liberia,123,"Aquatic Animals, Others",2769,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Liberia,123,Bovine Meat,2731,Import Quantity,5610,1098,1245,2082,649,657,679,752,834,1417,602,1388,1243,968,687,899,552,1154,1721,1567,1211,834,351,614,562,493,355,643,1393,1225,893,960,2700,2700,1629,779,364,404,389,974,813,1174,570,397,585,914,704,607,652,428,885,2008,2210
Liberia,123,"Butter, Ghee",2740,Import Quantity,5610,139,174,235,164,118,118,98,96,73,111,119,103,93,93,106,123,130,137,155,171,112,73,89,109,95,81,95,120,130,20,4,75,10,12,25,10,15,15,20,30,20,13,17,49,47,44,37,38,34,90,28,38
Liberia,123,Cephalopods,2766,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,107,0,4,6,3,0,0
Liberia,123,Cheese,2741,Import Quantity,5610,71,105,117,118,90,108,103,234,91,110,117,135,125,147,163,171,189,264,237,186,150,126,168,199,192,138,100,100,120,60,10,25,15,10,25,25,65,185,315,320,165,25,52,104,75,66,104,99,99,94,81,56
Liberia,123,Crustaceans,2765,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,17,44,12,9,21,11,8,10,6,0,0,0,0,0,0,0,0,4,0,0,19,0,24,4,18,4,17,23,13,21,20,19,16,14,14
Liberia,123,Demersal Fish,2762,Import Quantity,5610,0,0,0,2e3,2e3,5300,2200,1200,0,1600,1600,500,500,900,1100,42,42,33,55,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,1,0,986,0,0,593,0,0,99,362,246,712,287,255,79,54,125,125
Liberia,123,Eggs,2744,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,15,25,20,9,2,7,5,5,13,11,210,1145,320,905,725,285,1790,1710,1950,1500,1500,505,917,1700,5290,5115,1862,3816,3218,3801,7670,5979
Liberia,123,"Fats, Animals, Raw",2737,Import Quantity,5610,186,110,140,81,60,89,75,16,14,19,25,23,9,0,0,0,0,693,264,62,156,129,145,56,73,37,0,0,0,0,0,0,0,6,0,0,56,56,56,56,0,37,47,1,10,10,183,97,44,48,82,92
Liberia,123,"Fish, Body Oil",2781,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,123,"Fish, Liver Oil",2782,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Liberia,123,Freshwater Fish,2761,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,57,28,28,42,5,0,20,5,57,57
Liberia,123,Honey,2745,Import Quantity,5610,1,1,1,1,2,5,3,11,9,11,13,13,20,36,7,16,7,18,33,3,4,2,12,15,15,6,5,3,2,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,1,1,1
Liberia,123,"Marine Fish, Other",2764,Import Quantity,5610,0,0,100,1e3,1e3,2300,3700,5500,6100,6200,6500,4100,9400,10400,11400,11112,11112,11169,11144,7222,6080,10109,12638,17320,12713,12643,1e4,11556,11367,8e3,3031,3929,2267,2333,2333,2348,157,42,4,0,31,106,580,138,127,266,279,1555,2447,4250,3887,3887
Liberia,123,"Meat, Other",2735,Import Quantity,5610,3071,2108,707,1537,1766,1586,1368,1815,1271,1791,1778,2116,1490,1243,1519,2417,2749,3020,2982,7014,7164,8876,8775,4529,9963,9246,12818,4676,3333,889,889,1501,589,847,895,1213,2176,2302,2991,1763,1569,731,835,442,567,1549,2077,2192,2101,1849,1316,1491
Liberia,123,Milk - Excluding Butter,2848,Import Quantity,5610,8983,8735,6607,5589,7719,7619,15710,8372,6673,7691,11949,8586,14012,11161,10025,11538,15450,14619,19035,22901,17187,16294,24328,31722,25957,28714,12983,12111,9766,3368,8618,3235,10862,3754,6583,4644,4255,4394,6922,7734,5705,5119,5348,11911,12359,11969,13149,8810,8897,9286,10859,11289
Liberia,123,"Milk, Skimmed",2739,Import Quantity,5610,4800,5700,3300,2280,4070,3810,11570,3710,3490,3960,7550,4370,9e3,5840,5480,6250,9860,8540,12640,16720,11640,13790,14650,22670,15370,16600,6e3,5e3,4e3,0,6e3,650,7800,100,3100,2650,0,50,50,250,200,170,180,1600,100,450,640,910,650,920,2190,2100
Liberia,123,"Milk, Whole",2738,Import Quantity,5610,3457,2035,2354,2402,2835,2889,2845,2907,2392,2789,3222,3086,3705,4033,3170,3819,3811,3869,4150,4061,3935,938,7787,6533,8498,10320,6001,6181,4755,2968,2235,2384,2551,3582,3153,1688,3821,3108,4770,5337,4394,4774,4811,9533,11753,11056,11782,7192,7553,7690,8013,8705
Liberia,123,"Molluscs, Other",2767,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,0,7,0,0
Liberia,123,Mutton & Goat Meat,2732,Import Quantity,5610,4,4,4,3,14,9,7,6,9,7,13,10,12,9,7,15,23,56,8,13,5,5,20,13,17,82,10,20,30,20,40,10,10,1,10,1,3,2,2,3,5,8,13,42,44,70,31,32,40,35,127,174
Liberia,123,"Offals, Edible",2736,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,13,50,70,50,20,130,220,285,145,110,55,435,455,905,905,905,10,3,34,57,13,29,29,95,541,1294,1973
Liberia,123,Pelagic Fish,2763,Import Quantity,5610,6050,5850,4450,2006,2800,2689,2785,2606,2403,4600,5501,5500,5700,4101,3401,3776,5807,5681,8268,7680,5092,4063,6135,6288,5824,5176,5752,5180,5015,5227,5198,0,0,254,188,574,2328,2764,3078,4355,2782,1584,2794,1718,2343,2583,1545,3963,1725,3446,4379,4379
Liberia,123,Pigmeat,2733,Import Quantity,5610,261,174,77,204,226,219,239,164,214,187,246,195,215,156,155,128,180,215,426,649,744,615,604,548,615,416,764,911,1111,911,372,711,406,485,390,252,1022,801,597,973,967,1297,1494,4404,3984,2173,2348,3244,2627,2901,5554,7335
Liberia,123,Poultry Meat,2734,Import Quantity,5610,122,107,166,234,154,147,128,137,131,112,211,248,178,219,160,122,25,15,10,125,127,132,90,33,26,107,400,2200,2200,500,1e3,1580,780,815,930,715,2030,2400,3850,2700,1500,2177,1759,7041,5812,3752,6219,7719,6481,11441,20397,22340
Liberia,123,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,296,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,123,Animal fats,2946,Import Quantity,5610,325,284,375,245,178,207,173,112,87,130,144,126,102,93,106,123,130,830,419,233,268,202,284,179,173,118,95,120,130,20,4,75,10,18,25,10,71,71,76,86,20,50,64,50,57,54,221,135,78,138,110,130
Liberia,123,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Liberia,123,"Fish, Seafood",2960,Import Quantity,5610,6050,5850,4550,5006,5800,10289,8685,9306,8503,12400,13601,10100,15600,15401,15901,14960,16986,16912,19615,14914,11181,14202,18789,23619,18547,17825,15752,16736,16382,13227,8229,3929,2267,2587,2527,2923,3472,2850,3083,4974,2817,1708,3533,2262,2766,3724,2145,5823,4295,7781,8462,8462
Liberia,123,Meat,2943,Import Quantity,5610,4557,3638,3036,2627,2817,2640,2495,2956,3042,2699,3636,3812,2864,2314,2740,3235,4131,5026,4993,9012,8874,9979,10104,5685,11114,10205,14635,9199,7900,3212,3262,6503,4485,3777,3004,2545,5635,5894,8414,6253,5215,4784,4499,12514,11321,8247,11281,13840,11677,17111,29402,33550
Liberia,123,Offals,2945,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,13,50,70,50,20,130,220,285,145,110,55,435,455,905,905,905,10,3,34,57,13,29,29,95,541,1294,1973
Lithuania,126,"Aquatic Animals, Others",2769,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,8,0,32,32,71,94,252,330,707,1536,1646,794,794,794
Lithuania,126,Aquatic Plants,2775,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,5,13,32,9,20,67,46,73,30,50,69,66,79,52,89,89,89
Lithuania,126,Bovine Meat,2731,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,325,1111,702,567,1062,1414,433,714,811,1835,798,1525,1583,5043,6829,6956,3435,3892,3981,2986
Lithuania,126,"Butter, Ghee",2740,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,0,239,66,24,529,298,564,794,728,200,903,139,368,402,730,701,409,873,877,2015
Lithuania,126,Cephalopods,2766,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,7,108,15,237,67,61,253,150,181,212,635,402,652,545,360,338,338,338
Lithuania,126,Cheese,2741,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,210,396,142,202,239,421,644,363,471,574,851,1212,2231,2571,3385,5026,4935,6066,7625,8450
Lithuania,126,Cream,2743,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11,7,110,109,64,138,125,140,259,311,294,340,553,869,532,421,804,1270,912
