ctry,landtype,AEZ1,AEZ2,AEZ3,AEZ4,AEZ5,AEZ6,AEZ7,AEZ8,AEZ9,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
tuv,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuv,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuv,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuv,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuv,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuv,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tza,Forest,0,0,713418,7258660,207185,73271,0,0,0,0,0,0,0,0,0,0,0,0
tza,SavnGrasslnd,125604,594036,8590390,19748492,2939046,428620,0,0,0,0,0,0,0,0,0,0,0,0
tza,Shrubland,0,74158,0,852899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tza,Cropland,22269,186663,875724,3713623,516599,162669,0,0,0,0,0,0,0,0,0,0,0,0
tza,Pastureland,162137,1001533,8618520,30491112,3426957,561446,0,0,0,0,0,0,0,0,0,0,0,0
tza,Builtupland,0,1379,14870,76886,19162,14199,0,0,0,0,0,0,0,0,0,0,0,0
tza,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uga,Forest,0,0,0,0,0,387444,0,0,0,0,0,0,0,0,0,0,0,0
uga,SavnGrasslnd,0,0,0,426460,3448874,3318858,0,0,0,0,0,0,0,0,0,0,0,0
uga,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uga,Cropland,0,0,696550,822620,3399748,3276733,0,0,0,0,0,0,0,0,0,0,0,0
uga,Pastureland,0,0,852578,919595,2127641,1347716,0,0,0,0,0,0,0,0,0,0,0,0
uga,Builtupland,0,0,0,0,14565,45089,0,0,0,0,0,0,0,0,0,0,0,0
uga,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukr,Forest,0,0,0,0,0,0,0,0,938277,11118214,0,0,0,0,0,589174,0,0
ukr,SavnGrasslnd,0,0,0,0,0,0,0,1018059,1271588,1477356,0,0,0,0,0,0,0,0
ukr,Shrubland,0,0,0,0,0,0,0,24402,20714,0,0,0,0,0,0,0,0,0
ukr,Cropland,0,0,0,0,0,0,0,10366375,10671305,15155123,0,0,0,0,0,9069,0,0
ukr,Pastureland,0,0,0,0,0,0,0,3094707,2648636,2929193,0,0,0,0,0,19441,0,0
ukr,Builtupland,0,0,0,0,0,0,0,602452,331704,217382,0,0,0,0,0,57,0,0
ukr,Otherland,0,0,0,0,0,0,0,0,0,319788,0,0,0,0,0,0,0,0
ury,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ury,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,2576742,0,0,0,0,0,0
ury,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ury,Cropland,0,0,0,0,0,0,0,0,0,0,0,1615283,0,0,0,0,0,0
ury,Pastureland,0,0,0,0,0,0,0,0,0,0,0,14693976,0,0,0,0,0,0
ury,Builtupland,0,0,0,0,0,0,0,0,0,0,0,135768,0,0,0,0,0,0
ury,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usa,Forest,0,0,0,0,0,0,8565128,16811112,10603159,68714584,56696608,69617736,17098376,61735484,55407136,5180770,0,0
usa,SavnGrasslnd,0,0,0,0,0,0,15307196,10231924,3985251,15600742,6957732,1269822,429333,434790,3886291,0,0,0
usa,Shrubland,0,0,0,0,0,0,44043012,4875148,2387858,121579,0,0,1932747,218919,0,0,0,0
usa,Cropland,0,0,0,0,0,0,35343488,27477366,14265899,50144812,38048440,16258123,1860960,327318,24462,1695,0,0
usa,Pastureland,0,0,0,0,0,0,144140160,36931540,5488174,16688162,11674088,7055496,7487948,2109481,141075,2292,0,0
usa,Builtupland,0,0,0,0,0,0,1121228,569640,868791,4005188,3592696,2739035,26050,10791,9516,0,0,0
usa,Otherland,0,0,0,0,0,0,352034,0,0,0,0,0,9577882,18759900,4936472,0,0,0
uzb,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uzb,SavnGrasslnd,0,0,0,0,0,0,92326,448587,0,0,0,0,0,24334,0,0,0,0
uzb,Shrubland,0,0,0,0,0,0,7815030,663784,0,0,0,0,0,0,0,0,0,0
uzb,Cropland,0,0,0,0,0,0,1737675,3112354,0,0,0,0,0,143712,0,0,0,0
uzb,Pastureland,0,0,0,0,0,0,15045096,8511795,0,0,0,0,0,753330,0,0,0,0
uzb,Builtupland,0,0,0,0,0,0,164274,550793,0,0,0,0,0,8067,0,0,0,0
uzb,Otherland,0,0,0,0,0,0,5372343,0,0,0,0,0,0,0,0,0,0,0
vct,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vct,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vct,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vct,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vct,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vct,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vct,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,Forest,386656,419199,0,1445406,13413949,34190568,0,0,0,0,0,0,0,0,0,0,0,0
ven,SavnGrasslnd,0,274314,271055,9582623,7639458,811674,0,0,0,0,0,0,0,0,0,0,0,0
ven,Shrubland,0,0,26252,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,Cropland,4844,32102,26572,1268989,1914017,265800,0,0,0,0,0,0,0,0,0,0,0,0
ven,Pastureland,348525,1257981,570053,5991058,9162798,2399894,0,0,0,0,0,0,0,0,0,0,0,0
ven,Builtupland,6060,49608,21961,108209,104984,11283,0,0,0,0,0,0,0,0,0,0,0,0
ven,Otherland,166778,99393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgb,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vnm,Forest,0,0,0,213992,8530616,5134938,0,0,0,0,562562,2369549,0,0,0,0,0,0
vnm,SavnGrasslnd,0,0,0,0,1534537,2834732,0,0,0,0,0,462181,0,0,0,0,0,0
vnm,Shrubland,0,0,0,0,0,278819,0,0,0,0,0,0,0,0,0,0,0,0
vnm,Cropland,0,0,0,80408,4430259,3245312,0,0,0,0,11113,295495,0,0,0,0,0,0
vnm,Pastureland,0,0,0,5650,206038,263491,0,0,0,0,4634,41376,0,0,0,0,0,0
vnm,Builtupland,0,0,0,1308,75073,24357,0,0,0,0,0,81,0,0,0,0,0,0
vnm,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vut,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wlf,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,Cropland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,Pastureland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,Builtupland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,SavnGrasslnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,Shrubland,8009917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,Cropland,1510384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,Pastureland,16726155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,Builtupland,83574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,Otherland,17547196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf,Forest,0,0,0,120720,120220,920230,0,0,0,714534,359064,0,0,0,0,0,0,0
zaf,SavnGrasslnd,780144,387655,575092,18652,210305,217013,5808325,2693548,4470717,3462901,508574,0,0,0,0,0,0,0
zaf,Shrubland,54604,0,8470,0,0,0,8187036,366500,230269,95695,0,0,0,0,0,0,0,0
zaf,Cropland,165904,331444,836246,220786,211070,574991,2642966,2482241,3400155,3470070,351217,0,0,0,0,0,0,0
zaf,Pastureland,1487844,935574,2035342,970420,763327,952227,39879216,11437214,8753260,8396544,1682141,0,0,0,0,0,0,0
zaf,Builtupland,7808,712,14950,19083,35454,13105,37456,134582,221992,482832,7109,0,0,0,0,0,0,0
zaf,Otherland,0,0,0,0,0,0,1375234,0,0,0,0,0,0,0,0,0,0,0
zmb,Forest,0,0,1184440,12034961,0,0,0,0,1336728,604824,0,0,0,0,0,0,0,0
zmb,SavnGrasslnd,0,0,12364843,6200165,0,0,0,0,4878635,309536,0,0,0,0,0,0,0,0
zmb,Shrubland,0,0,0,289507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmb,Cropland,0,0,1488517,3032894,0,0,0,0,598333,218978,0,0,0,0,0,0,0,0
zmb,Pastureland,0,0,10745854,13058340,0,0,0,0,5388666,950708,0,0,0,0,0,0,0,0
zmb,Builtupland,0,0,41195,3339,0,0,0,0,6740,31079,0,0,0,0,0,0,0,0
zmb,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zwe,Forest,0,0,0,0,0,0,0,115885,279252,0,0,0,0,0,0,0,0,0
zwe,SavnGrasslnd,373589,638389,5913110,270251,0,0,511261,2704886,7392406,627391,170893,0,0,0,0,0,0,0
zwe,Shrubland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zwe,Cropland,296889,350592,572798,36226,0,0,239397,532913,1396719,101788,17010,0,0,0,0,0,0,0
zwe,Pastureland,1054411,1323241,2955143,278259,0,0,982284,3336075,7029976,735971,106740,0,0,0,0,0,0,0
zwe,Builtupland,1041,0,0,165,0,0,0,36416,86972,7184,0,0,0,0,0,0,0,0
zwe,Otherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
