# File: GAINS_activities.csv
# Title: GAINS model historical/modeled activity data
# Description: Activity data by GAINS sector for historical and modeled years
# Units: Identified by variable in data
# Source: Rao et al. 2017 "Future air pollution in the Shared Socio-economic Pathways" Global Environmental Change.
TIMER_REGION,TIMER_SECTOR,UNIT,IDYEARS,ACT
Turkey,End_Use_Residential_HLF,PJ,2000,25.44000163
Turkey,End_Use_Residential_HLF,PJ,2005,10.60001464
Turkey,End_Use_Residential_HLF,PJ,2010,8.444042963
Turkey,End_Use_Residential_HLF,PJ,2020,8.163846447
Turkey,End_Use_Residential_HLF,PJ,2030,6.844814399
Turkey,End_Use_Residential_LLF,PJ,2000,124.9630009
Turkey,End_Use_Residential_LLF,PJ,2005,110.1320155
Turkey,End_Use_Residential_LLF,PJ,2010,87.73190442
Turkey,End_Use_Residential_LLF,PJ,2020,84.82071909
Turkey,End_Use_Residential_LLF,PJ,2030,71.11624197
Turkey,End_Use_Residential_NatGas,PJ,2000,112.8044081
Turkey,End_Use_Residential_NatGas,PJ,2005,200.2702608
Turkey,End_Use_Residential_NatGas,PJ,2010,210.0023745
Turkey,End_Use_Residential_NatGas,PJ,2020,288.1649129
Turkey,End_Use_Residential_NatGas,PJ,2030,345.6620373
Turkey,End_Use_Services_NatGas,PJ,2000,17.4757032
Turkey,End_Use_Services_NatGas,PJ,2005,82.20773426
Turkey,End_Use_Services_NatGas,PJ,2010,86.20261108
Turkey,End_Use_Services_NatGas,PJ,2020,118.2870811
Turkey,End_Use_Services_NatGas,PJ,2030,141.8887297
Turkey,End_Use_Transport_Air_Domestic,PJ,2000,30.99595113
Turkey,End_Use_Transport_Air_Domestic,PJ,2005,42.07549781
Turkey,End_Use_Transport_Air_Domestic,PJ,2010,43.27683929
Turkey,End_Use_Transport_Air_Domestic,PJ,2020,43.05183276
Turkey,End_Use_Transport_Air_Domestic,PJ,2030,56.71250344
Turkey,End_Use_Transport_Air_LTO,PJ,2000,52.80400534
Turkey,End_Use_Transport_Air_LTO,PJ,2005,84.15099562
Turkey,End_Use_Transport_Air_LTO,PJ,2010,96.17075398
Turkey,End_Use_Transport_Air_LTO,PJ,2020,123.0052365
Turkey,End_Use_Transport_Air_LTO,PJ,2030,162.0357241
Turkey,End_Use_Transport_Coal,PJ,2000,0.0272142
Turkey,End_Use_Transport_HLF,PJ,2000,225.8429376
Turkey,End_Use_Transport_HLF,PJ,2005,308.322048
Turkey,End_Use_Transport_HLF,PJ,2010,352.372955
Turkey,End_Use_Transport_HLF,PJ,2020,450.6877963
Turkey,End_Use_Transport_HLF,PJ,2030,593.7407084
Turkey,End_Use_Transport_LLF,PJ,2000,205.9398165
Turkey,End_Use_Transport_LLF,PJ,2005,177.807764
Turkey,End_Use_Transport_LLF,PJ,2010,203.1818673
Turkey,End_Use_Transport_LLF,PJ,2020,259.9135564
Turkey,End_Use_Transport_LLF,PJ,2030,342.359858
Turkey,End_Use_Transport_NatGas,PJ,2000,1.70204676
Turkey,End_Use_Transport_NatGas,PJ,2005,4.450764696
Turkey,End_Use_Transport_NatGas,PJ,2010,7.510131738
Turkey,End_Use_Transport_NatGas,PJ,2020,15.98024717
Turkey,End_Use_Transport_NatGas,PJ,2030,29.5087281
Turkey,Losses_Vent_Flare,PJ,2000,136.969
Turkey,Losses_Vent_Flare,PJ,2005,158.454
Turkey,Losses_Vent_Flare,PJ,2010,186.4285189
Turkey,Losses_Vent_Flare,PJ,2020,171.5281263
Turkey,Losses_Vent_Flare,PJ,2030,167.6995947
Turkey,NACID,Mt,2000,0.64689
Turkey,NACID,Mt,2005,0.652983
Turkey,NACID,Mt,2010,0.669813
Turkey,NACID,Mt,2020,0.724673
Turkey,NACID,Mt,2030,0.812076
Turkey,PAPER,Mt,2000,0.306006
Turkey,PAPER,Mt,2005,0.339626
Turkey,PAPER,Mt,2010,0.380313
Turkey,PAPER,Mt,2020,0.522571
Turkey,PAPER,Mt,2030,0.723464
Turkey,Power_Gen_Bio_Trad,PJ,2000,2.441490552
Turkey,Power_Gen_Bio_Trad,PJ,2005,1.39671648
Turkey,Power_Gen_Bio_Trad,PJ,2010,15.82377539
Turkey,Power_Gen_Bio_Trad,PJ,2020,62.90522069
Turkey,Power_Gen_Bio_Trad,PJ,2030,146.7938427
Turkey,Power_Gen_Coal,PJ,2000,403.2580478
Turkey,Power_Gen_Coal,PJ,2005,381.3136055
Turkey,Power_Gen_Coal,PJ,2010,565.6759532
Turkey,Power_Gen_Coal,PJ,2020,921.1888653
Turkey,Power_Gen_Coal,PJ,2030,1168.84483
Turkey,Power_Gen_HLF,PJ,2000,122.665934
Turkey,Power_Gen_HLF,PJ,2005,68.03354267
Turkey,Power_Gen_HLF,PJ,2010,48.57380233
Turkey,Power_Gen_HLF,PJ,2020,50.28677166
Turkey,Power_Gen_HLF,PJ,2030,68.1736291
Turkey,Power_Gen_LLF,PJ,2000,15.01981508
Turkey,Power_Gen_LLF,PJ,2005,12.09864788
Turkey,Power_Gen_LLF,PJ,2010,14.07883827
Turkey,Power_Gen_LLF,PJ,2020,17.50136352
Turkey,Power_Gen_LLF,PJ,2030,25.442312
Turkey,Power_Gen_NatGas,PJ,2000,333.5064907
Turkey,Power_Gen_NatGas,PJ,2005,556.0829655
Turkey,Power_Gen_NatGas,PJ,2010,820.3548378
Turkey,Power_Gen_NatGas,PJ,2020,830.4528064
Turkey,Power_Gen_NatGas,PJ,2030,966.2415252
Turkey,STEEL,Mt,2000,14.325029
Turkey,STEEL,Mt,2005,15.773542
Turkey,STEEL,Mt,2010,17.075051
Turkey,STEEL,Mt,2020,21.149926
Turkey,STEEL,Mt,2030,25.800783
Turkey,Transformations_HLF,PJ,2000,418.9471381
Turkey,Transformations_HLF,PJ,2005,525.4544228
Turkey,Transformations_HLF,PJ,2010,579.6789933
Turkey,Transformations_HLF,PJ,2020,719.3262907
Turkey,Transformations_HLF,PJ,2030,910.0487961
Turkey,Transformations_HLF_Refinery,Mt,2000,23.700879
Turkey,Transformations_HLF_Refinery,Mt,2005,29.102868
Turkey,Transformations_HLF_Refinery,Mt,2010,33.717611
Turkey,Transformations_HLF_Refinery,Mt,2020,51.524518
Turkey,Transformations_HLF_Refinery,Mt,2030,70.177019
Turkey,Transformations_LLF,PJ,2000,369.4245399
Turkey,Transformations_LLF,PJ,2005,289.4185834
Turkey,Transformations_LLF,PJ,2010,341.4815244
Turkey,Transformations_LLF,PJ,2020,425.2862951
Turkey,Transformations_LLF,PJ,2030,543.9240585
USA,AACID,Mt,2000,0.910909091
USA,AACID,Mt,2005,1.002
USA,AACID,Mt,2010,1.1022
USA,AACID,Mt,2020,1.333662
USA,AACID,Mt,2030,1.61373102
USA,CEMENT,Mt,2000,107.046
USA,CEMENT,Mt,2005,119.319
USA,CEMENT,Mt,2010,122.255717
USA,CEMENT,Mt,2020,127.0351089
USA,CEMENT,Mt,2030,130.1488768
USA,CHEM,Mt,2000,10.6
USA,CHEM,Mt,2005,10.89269
USA,CHEM,Mt,2010,11.15676
USA,CHEM,Mt,2020,11.50565
USA,CHEM,Mt,2030,11.75094
USA,CHEMBULK,Mt,2000,30.542384
USA,CHEMBULK,Mt,2005,35.62629
USA,CHEMBULK,Mt,2010,35.62629
USA,CHEMBULK,Mt,2020,35.62629
USA,CHEMBULK,Mt,2030,35.62629
USA,CUSM,Mt,2000,3.60289731
USA,CUSM,Mt,2005,2.93328322
USA,CUSM,Mt,2010,2.993443519
USA,CUSM,Mt,2020,3.067384805
USA,CUSM,Mt,2030,3.122775848
USA,End_Use_Industry_Bio_Trad,PJ,2000,1528.165253
USA,End_Use_Industry_Bio_Trad,PJ,2005,1322.048099
USA,End_Use_Industry_Bio_Trad,PJ,2010,1327.276511
USA,End_Use_Industry_Bio_Trad,PJ,2020,1582.147165
USA,End_Use_Industry_Bio_Trad,PJ,2030,1732.782539
USA,End_Use_Industry_Coal,PJ,2000,1068.77595
USA,End_Use_Industry_Coal,PJ,2005,1175.669047
USA,End_Use_Industry_Coal,PJ,2010,1066.009807
USA,End_Use_Industry_Coal,PJ,2020,1121.540149
USA,End_Use_Industry_Coal,PJ,2030,1034.593865
USA,End_Use_Industry_HLF,PJ,2000,1217.733983
USA,End_Use_Industry_HLF,PJ,2005,1475.36608
USA,End_Use_Industry_HLF,PJ,2010,1299.14587
USA,End_Use_Industry_HLF,PJ,2020,1175.172717
USA,End_Use_Industry_HLF,PJ,2030,1053.814349
USA,End_Use_Industry_LLF,PJ,2000,141.6109005
USA,End_Use_Industry_LLF,PJ,2005,301.099227
USA,End_Use_Industry_LLF,PJ,2010,269.9543532
USA,End_Use_Industry_LLF,PJ,2020,260.7759555
USA,End_Use_Industry_LLF,PJ,2030,244.425861
USA,End_Use_Industry_NatGas,PJ,2000,6386.246117
USA,End_Use_Industry_NatGas,PJ,2005,4963.876329
USA,End_Use_Industry_NatGas,PJ,2010,5149.183766
USA,End_Use_Industry_NatGas,PJ,2020,5612.486713
USA,End_Use_Industry_NatGas,PJ,2030,5377.380087
USA,End_Use_Others_Bio_Mod,PJ,2000,3.244393188
USA,End_Use_Others_Bio_Trad,PJ,2000,20.93902416
USA,End_Use_Others_Bio_Trad,PJ,2005,8.126182733
USA,End_Use_Others_Bio_Trad,PJ,2010,7.394538571
USA,End_Use_Others_Bio_Trad,PJ,2020,8.931598677
USA,End_Use_Others_Bio_Trad,PJ,2030,11.27903093
USA,End_Use_Others_Coal,PJ,2005,17.82713646
USA,End_Use_Others_Coal,PJ,2010,10.60877554
USA,End_Use_Others_Coal,PJ,2020,11.56132019
USA,End_Use_Others_Coal,PJ,2030,10.47516371
USA,End_Use_Others_HLF,PJ,2000,437.0604707
USA,End_Use_Others_HLF,PJ,2005,486.0660096
USA,End_Use_Others_HLF,PJ,2010,465.0140075
USA,End_Use_Others_HLF,PJ,2020,427.1539008
USA,End_Use_Others_HLF,PJ,2030,341.2701788
USA,End_Use_Others_LLF,PJ,2000,160.845133
USA,End_Use_Others_LLF,PJ,2005,191.0071782
USA,End_Use_Others_LLF,PJ,2010,182.7344674
USA,End_Use_Others_LLF,PJ,2020,167.8567512
USA,End_Use_Others_LLF,PJ,2030,134.1074105
USA,End_Use_Others_NatGas,PJ,2005,4.19E-05
USA,End_Use_Others_NatGas,PJ,2010,4.21E-05
USA,End_Use_Others_NatGas,PJ,2020,4.34E-05
USA,End_Use_Others_NatGas,PJ,2030,4.47E-05
USA,End_Use_Residential_Bio_Trad,PJ,2000,434.2805192
USA,End_Use_Residential_Bio_Trad,PJ,2005,503.9802195
USA,End_Use_Residential_Bio_Trad,PJ,2010,454.0181143
USA,End_Use_Residential_Bio_Trad,PJ,2020,526.2349801
USA,End_Use_Residential_Bio_Trad,PJ,2030,643.5562648
USA,End_Use_Residential_Coal,PJ,2000,56.82040258
USA,End_Use_Residential_HLF,PJ,2000,855.8775884
USA,End_Use_Residential_HLF,PJ,2005,763.5198073
USA,End_Use_Residential_HLF,PJ,2010,615.0093463
USA,End_Use_Residential_HLF,PJ,2020,428.1921196
USA,End_Use_Residential_HLF,PJ,2030,322.0370742
USA,End_Use_Residential_LLF,PJ,2000,494.4357499
USA,End_Use_Residential_LLF,PJ,2005,441.6263088
USA,End_Use_Residential_LLF,PJ,2010,355.7266032
USA,End_Use_Residential_LLF,PJ,2020,247.6699405
USA,End_Use_Residential_LLF,PJ,2030,186.2689652
USA,End_Use_Residential_NatGas,PJ,2000,4866.28603
USA,End_Use_Residential_NatGas,PJ,2005,4715.03234
USA,End_Use_Residential_NatGas,PJ,2010,4694.754566
USA,End_Use_Residential_NatGas,PJ,2020,4640.96168
USA,End_Use_Residential_NatGas,PJ,2030,4626.614903
USA,End_Use_Services_Bio_Mod,PJ,2000,49.41898591
USA,End_Use_Services_Bio_Mod,PJ,2005,71.42662507
USA,End_Use_Services_Bio_Mod,PJ,2010,66.3080619
USA,End_Use_Services_Bio_Mod,PJ,2020,83.26306268
USA,End_Use_Services_Bio_Mod,PJ,2030,108.1507225
USA,End_Use_Services_Bio_Trad,PJ,2000,2.600999258
USA,End_Use_Services_Bio_Trad,PJ,2005,1.441477086
USA,End_Use_Services_Bio_Trad,PJ,2010,0.662405021
USA,End_Use_Services_Bio_Trad,PJ,2020,0.831782279
USA,End_Use_Services_Bio_Trad,PJ,2030,1.080405302
USA,End_Use_Services_Coal,PJ,2000,38.10054989
USA,End_Use_Services_Coal,PJ,2005,87.43274179
USA,End_Use_Services_Coal,PJ,2010,52.55077718
USA,End_Use_Services_Coal,PJ,2020,59.53731387
USA,End_Use_Services_Coal,PJ,2030,55.48519074
USA,End_Use_Services_HLF,PJ,2000,560.2842749
USA,End_Use_Services_HLF,PJ,2005,567.7151842
USA,End_Use_Services_HLF,PJ,2010,466.5284112
USA,End_Use_Services_HLF,PJ,2020,351.8961912
USA,End_Use_Services_HLF,PJ,2030,281.0942763
USA,End_Use_Services_LLF,PJ,2000,144.8986585
USA,End_Use_Services_LLF,PJ,2005,131.3069261
USA,End_Use_Services_LLF,PJ,2010,107.9034229
USA,End_Use_Services_LLF,PJ,2020,81.39012038
USA,End_Use_Services_LLF,PJ,2030,65.01433538
USA,End_Use_Services_NatGas,PJ,2000,3063.66289
USA,End_Use_Services_NatGas,PJ,2005,2882.796702
USA,End_Use_Services_NatGas,PJ,2010,2928.386613
USA,End_Use_Services_NatGas,PJ,2020,3136.194703
USA,End_Use_Services_NatGas,PJ,2030,3320.692194
USA,End_Use_Transport_Air_Domestic,PJ,2000,2850.565405
USA,End_Use_Transport_Air_Domestic,PJ,2005,2839.106669
USA,End_Use_Transport_Air_Domestic,PJ,2010,2692.909536
USA,End_Use_Transport_Air_Domestic,PJ,2020,3358.830945
USA,End_Use_Transport_Air_Domestic,PJ,2030,3718.009525
USA,End_Use_Transport_Air_LTO,PJ,2000,3657.232602
USA,End_Use_Transport_Air_LTO,PJ,2005,3582.169842
USA,End_Use_Transport_Air_LTO,PJ,2010,3397.709368
USA,End_Use_Transport_Air_LTO,PJ,2020,4237.918585
USA,End_Use_Transport_Air_LTO,PJ,2030,4691.102923
USA,End_Use_Transport_HLF,PJ,2000,5018.829356
USA,End_Use_Transport_HLF,PJ,2005,5393.00722
USA,End_Use_Transport_HLF,PJ,2010,5257.994973
USA,End_Use_Transport_HLF,PJ,2020,5475.063672
USA,End_Use_Transport_HLF,PJ,2030,5351.719404
USA,End_Use_Transport_LLF,PJ,2000,16211.53068
USA,End_Use_Transport_LLF,PJ,2005,17445.74729
USA,End_Use_Transport_LLF,PJ,2010,15768.25969
USA,End_Use_Transport_LLF,PJ,2020,15523.04101
USA,End_Use_Transport_LLF,PJ,2030,14262.03439
USA,End_Use_Transport_NatGas,PJ,2000,663.0629791
USA,End_Use_Transport_NatGas,PJ,2005,605.9661416
USA,End_Use_Transport_NatGas,PJ,2010,676.1582479
USA,End_Use_Transport_NatGas,PJ,2020,702.1076125
USA,End_Use_Transport_NatGas,PJ,2030,812.4116773
USA,Losses_Vent_Flare,PJ,2000,33011.13384
USA,Losses_Vent_Flare,PJ,2005,30304.84256
USA,Losses_Vent_Flare,PJ,2010,29966.29218
USA,Losses_Vent_Flare,PJ,2020,30576.40232
USA,Losses_Vent_Flare,PJ,2030,31133.12392
USA,NACID,Mt,2000,6.375858934
USA,NACID,Mt,2005,6.711352707
USA,NACID,Mt,2010,7.043645758
USA,NACID,Mt,2020,7.667114904
USA,NACID,Mt,2030,8.196241116
USA,PAPER,Mt,2000,57.177803
USA,PAPER,Mt,2005,54.164336
USA,PAPER,Mt,2010,59.46933565
USA,PAPER,Mt,2020,67.33995539
USA,PAPER,Mt,2030,71.45498444
USA,Power_Gen_Bio_Trad,PJ,2000,892.3664296
USA,Power_Gen_Bio_Trad,PJ,2005,910.6834284
USA,Power_Gen_Bio_Trad,PJ,2010,872.1397476
USA,Power_Gen_Bio_Trad,PJ,2020,1319.541196
USA,Power_Gen_Bio_Trad,PJ,2030,2069.581295
USA,Power_Gen_Coal,PJ,2000,20920.01626
USA,Power_Gen_Coal,PJ,2005,21066.98278
USA,Power_Gen_Coal,PJ,2010,19398.42001
USA,Power_Gen_Coal,PJ,2020,19849.38149
USA,Power_Gen_Coal,PJ,2030,20226.05451
USA,Power_Gen_HLF,PJ,2000,1550.186921
USA,Power_Gen_HLF,PJ,2005,1590.869212
USA,Power_Gen_HLF,PJ,2010,753.9107078
USA,Power_Gen_HLF,PJ,2020,536.3257999
USA,Power_Gen_HLF,PJ,2030,449.1560681
USA,Power_Gen_LLF,PJ,2000,9.386460189
USA,Power_Gen_LLF,PJ,2005,20.11749648
USA,Power_Gen_LLF,PJ,2010,13.72480824
USA,Power_Gen_LLF,PJ,2020,12.01405805
USA,Power_Gen_LLF,PJ,2030,10.68268685
USA,Power_Gen_NatGas,PJ,2000,8933.024641
USA,Power_Gen_NatGas,PJ,2005,9860.06254
USA,Power_Gen_NatGas,PJ,2010,11062.58179
USA,Power_Gen_NatGas,PJ,2020,10740.74094
USA,Power_Gen_NatGas,PJ,2030,10733.98856
USA,STEEL,Mt,2000,101.803
USA,STEEL,Mt,2005,94.897
USA,STEEL,Mt,2010,100
USA,STEEL,Mt,2020,107.359488
USA,STEEL,Mt,2030,110.5983792
USA,Transformations_HLF,PJ,2000,11279.61891
USA,Transformations_HLF,PJ,2005,11523.49777
USA,Transformations_HLF,PJ,2010,10762.99376
USA,Transformations_HLF,PJ,2020,11414.58707
USA,Transformations_HLF,PJ,2030,11428.34295
USA,Transformations_HLF_Refinery,Mt,2000,815.781
USA,Transformations_HLF_Refinery,Mt,2005,827.595
USA,Transformations_HLF_Refinery,Mt,2010,821.7300548
USA,Transformations_HLF_Refinery,Mt,2020,824.0860091
USA,Transformations_HLF_Refinery,Mt,2030,803.9751069
USA,Transformations_LLF,PJ,2000,33519.17958
USA,Transformations_LLF,PJ,2005,36344.84645
USA,Transformations_LLF,PJ,2010,32801.86815
USA,Transformations_LLF,PJ,2020,32298.01153
USA,Transformations_LLF,PJ,2030,29696.05716
Ukraine+,AACID,Mt,2000,0.043272727
Ukraine+,AACID,Mt,2005,0.0476
Ukraine+,AACID,Mt,2010,0.05236
Ukraine+,AACID,Mt,2020,0.0633556
Ukraine+,AACID,Mt,2030,0.076660276
Ukraine+,CEMENT,Mt,2000,9.2916
Ukraine+,CEMENT,Mt,2005,19.762446
Ukraine+,CEMENT,Mt,2010,24.612446
Ukraine+,CEMENT,Mt,2020,27.52289194
Ukraine+,CEMENT,Mt,2030,34.05661559
Ukraine+,CHEM,Mt,2000,4.3205
Ukraine+,CHEM,Mt,2005,4.6296
Ukraine+,CHEM,Mt,2010,4.9377
Ukraine+,CHEM,Mt,2020,5.5539
Ukraine+,CHEM,Mt,2030,6.1701
Ukraine+,CHEMBULK,Mt,2000,13.402
Ukraine+,CHEMBULK,Mt,2005,16.602
Ukraine+,CHEMBULK,Mt,2010,19.785
Ukraine+,CHEMBULK,Mt,2020,19.785
Ukraine+,CHEMBULK,Mt,2030,19.785
Ukraine+,CUSM,Mt,2000,1.343262
Ukraine+,CUSM,Mt,2005,0.02832
Ukraine+,CUSM,Mt,2010,0.029124686
Ukraine+,CUSM,Mt,2020,0.044477914
Ukraine+,CUSM,Mt,2030,0.08429321
Ukraine+,End_Use_Industry_Bio_Trad,PJ,2000,5.973893712
Ukraine+,End_Use_Industry_Bio_Trad,PJ,2005,6.035205211
Ukraine+,End_Use_Industry_Bio_Trad,PJ,2010,10.03471395
Ukraine+,End_Use_Industry_Bio_Trad,PJ,2020,19.24650221
Ukraine+,End_Use_Industry_Bio_Trad,PJ,2030,24.17562547
Ukraine+,End_Use_Industry_Coal,PJ,2000,149.5886574
Ukraine+,End_Use_Industry_Coal,PJ,2005,342.4009615
Ukraine+,End_Use_Industry_Coal,PJ,2010,308.3863769
Ukraine+,End_Use_Industry_Coal,PJ,2020,362.315436
Ukraine+,End_Use_Industry_Coal,PJ,2030,401.3164209
Ukraine+,End_Use_Industry_HLF,PJ,2000,73.69299724
Ukraine+,End_Use_Industry_HLF,PJ,2005,78.9908734
Ukraine+,End_Use_Industry_HLF,PJ,2010,62.62045275
Ukraine+,End_Use_Industry_HLF,PJ,2020,98.8370561
Ukraine+,End_Use_Industry_HLF,PJ,2030,121.7243481
Ukraine+,End_Use_Industry_LLF,PJ,2000,9.343841496
Ukraine+,End_Use_Industry_LLF,PJ,2005,14.59213533
Ukraine+,End_Use_Industry_LLF,PJ,2010,27.28770212
Ukraine+,End_Use_Industry_LLF,PJ,2020,27.94460725
Ukraine+,End_Use_Industry_LLF,PJ,2030,36.28481241
Ukraine+,End_Use_Industry_NatGas,PJ,2000,693.8422474
Ukraine+,End_Use_Industry_NatGas,PJ,2005,588.0559766
Ukraine+,End_Use_Industry_NatGas,PJ,2010,373.6619457
Ukraine+,End_Use_Industry_NatGas,PJ,2020,519.1289509
Ukraine+,End_Use_Industry_NatGas,PJ,2030,556.124095
Ukraine+,End_Use_Others_Bio_Mod,PJ,2000,0.248912378
Ukraine+,End_Use_Others_Bio_Mod,PJ,2005,0.353104583
Ukraine+,End_Use_Others_Bio_Mod,PJ,2010,1.108743433
Ukraine+,End_Use_Others_Bio_Mod,PJ,2020,2.455171711
Ukraine+,End_Use_Others_Bio_Mod,PJ,2030,3.459920202
Ukraine+,End_Use_Others_Bio_Trad,PJ,2000,13.69241987
Ukraine+,End_Use_Others_Bio_Trad,PJ,2005,19.27473541
Ukraine+,End_Use_Others_Bio_Trad,PJ,2010,27.91337287
Ukraine+,End_Use_Others_Bio_Trad,PJ,2020,23.30231438
Ukraine+,End_Use_Others_Bio_Trad,PJ,2030,32.14242585
Ukraine+,End_Use_Others_Coal,PJ,2000,9.0288342
Ukraine+,End_Use_Others_Coal,PJ,2005,42.99696422
Ukraine+,End_Use_Others_Coal,PJ,2010,21.62373179
Ukraine+,End_Use_Others_Coal,PJ,2020,42.00154193
Ukraine+,End_Use_Others_Coal,PJ,2030,50.83244374
Ukraine+,End_Use_Others_HLF,PJ,2000,75.91472266
Ukraine+,End_Use_Others_HLF,PJ,2005,80.06274176
Ukraine+,End_Use_Others_HLF,PJ,2010,87.43518903
Ukraine+,End_Use_Others_HLF,PJ,2020,91.40234534
Ukraine+,End_Use_Others_HLF,PJ,2030,85.4267674
Ukraine+,End_Use_Others_LLF,PJ,2000,4.436040204
Ukraine+,End_Use_Others_LLF,PJ,2005,2.297138329
Ukraine+,End_Use_Others_LLF,PJ,2010,2.378026495
Ukraine+,End_Use_Others_LLF,PJ,2020,2.613191637
Ukraine+,End_Use_Others_LLF,PJ,2030,2.715443724
Ukraine+,End_Use_Others_NatGas,PJ,2000,4.498800336
Ukraine+,End_Use_Others_NatGas,PJ,2005,10.90457838
Ukraine+,End_Use_Others_NatGas,PJ,2010,11.05870633
Ukraine+,End_Use_Others_NatGas,PJ,2020,12.5253296
Ukraine+,End_Use_Others_NatGas,PJ,2030,14.61788158
Ukraine+,End_Use_Residential_Bio_Mod,PJ,2010,0.353089962
Ukraine+,End_Use_Residential_Bio_Mod,PJ,2020,0.563560812
Ukraine+,End_Use_Residential_Bio_Mod,PJ,2030,1.054927209
Ukraine+,End_Use_Residential_Bio_Trad,PJ,2000,21.01514018
Ukraine+,End_Use_Residential_Bio_Trad,PJ,2005,25.04760526
Ukraine+,End_Use_Residential_Bio_Trad,PJ,2010,33.04313318
Ukraine+,End_Use_Residential_Bio_Trad,PJ,2020,25.49526927
Ukraine+,End_Use_Residential_Bio_Trad,PJ,2030,31.70843192
Ukraine+,End_Use_Residential_Coal,PJ,2000,114.2452953
Ukraine+,End_Use_Residential_Coal,PJ,2005,60.59147697
Ukraine+,End_Use_Residential_Coal,PJ,2010,30.28032722
Ukraine+,End_Use_Residential_Coal,PJ,2020,59.41126754
Ukraine+,End_Use_Residential_Coal,PJ,2030,72.00104206
Ukraine+,End_Use_Residential_HLF,PJ,2000,7.3698147
Ukraine+,End_Use_Residential_HLF,PJ,2005,17.96332863
Ukraine+,End_Use_Residential_HLF,PJ,2010,18.81090192
Ukraine+,End_Use_Residential_HLF,PJ,2020,17.30105893
Ukraine+,End_Use_Residential_HLF,PJ,2030,15.38103729
Ukraine+,End_Use_Residential_LLF,PJ,2000,40.28287752
Ukraine+,End_Use_Residential_LLF,PJ,2005,58.07453334
Ukraine+,End_Use_Residential_LLF,PJ,2010,61.37952682
Ukraine+,End_Use_Residential_LLF,PJ,2020,57.43048885
Ukraine+,End_Use_Residential_LLF,PJ,2030,52.62373955
Ukraine+,End_Use_Residential_NatGas,PJ,2000,586.5273466
Ukraine+,End_Use_Residential_NatGas,PJ,2005,646.1967115
Ukraine+,End_Use_Residential_NatGas,PJ,2010,653.6606722
Ukraine+,End_Use_Residential_NatGas,PJ,2020,739.0232254
Ukraine+,End_Use_Residential_NatGas,PJ,2030,865.7929756
Ukraine+,End_Use_Services_Bio_Mod,PJ,2000,0.346480537
Ukraine+,End_Use_Services_Bio_Mod,PJ,2005,0.494632358
Ukraine+,End_Use_Services_Bio_Mod,PJ,2010,1.198488108
Ukraine+,End_Use_Services_Bio_Mod,PJ,2020,1.847674215
Ukraine+,End_Use_Services_Bio_Mod,PJ,2030,2.305769269
Ukraine+,End_Use_Services_Bio_Trad,PJ,2000,3.464805371
Ukraine+,End_Use_Services_Bio_Trad,PJ,2005,4.946323582
Ukraine+,End_Use_Services_Bio_Trad,PJ,2010,5.99244054
Ukraine+,End_Use_Services_Bio_Trad,PJ,2020,3.695348431
Ukraine+,End_Use_Services_Bio_Trad,PJ,2030,4.611538538
Ukraine+,End_Use_Services_Coal,PJ,2000,1.189176804
Ukraine+,End_Use_Services_Coal,PJ,2005,1.802961684
Ukraine+,End_Use_Services_Coal,PJ,2010,0.828281935
Ukraine+,End_Use_Services_Coal,PJ,2020,1.421444253
Ukraine+,End_Use_Services_Coal,PJ,2030,1.571876458
Ukraine+,End_Use_Services_HLF,PJ,2000,0.082563696
Ukraine+,End_Use_Services_HLF,PJ,2005,1.086568353
Ukraine+,End_Use_Services_HLF,PJ,2010,1.161408737
Ukraine+,End_Use_Services_HLF,PJ,2020,1.108985183
Ukraine+,End_Use_Services_HLF,PJ,2030,1.051297502
Ukraine+,End_Use_Services_LLF,PJ,2000,0.128995308
Ukraine+,End_Use_Services_LLF,PJ,2005,1.272148593
Ukraine+,End_Use_Services_LLF,PJ,2010,1.365829206
Ukraine+,End_Use_Services_LLF,PJ,2020,1.314450008
Ukraine+,End_Use_Services_LLF,PJ,2030,1.261930973
Ukraine+,End_Use_Services_NatGas,PJ,2000,37.36003057
Ukraine+,End_Use_Services_NatGas,PJ,2005,25.89880118
Ukraine+,End_Use_Services_NatGas,PJ,2010,26.20701904
Ukraine+,End_Use_Services_NatGas,PJ,2020,29.63666223
Ukraine+,End_Use_Services_NatGas,PJ,2030,34.70241141
Ukraine+,End_Use_Transport_Air_Domestic,PJ,2000,8.959752
Ukraine+,End_Use_Transport_Air_Domestic,PJ,2005,12.79110409
Ukraine+,End_Use_Transport_Air_Domestic,PJ,2010,12.96797976
Ukraine+,End_Use_Transport_Air_Domestic,PJ,2020,15.43468428
Ukraine+,End_Use_Transport_Air_Domestic,PJ,2030,18.14810654
Ukraine+,End_Use_Transport_Air_LTO,PJ,2000,12.31991021
Ukraine+,End_Use_Transport_Air_LTO,PJ,2005,15.80993076
Ukraine+,End_Use_Transport_Air_LTO,PJ,2010,16.02320815
Ukraine+,End_Use_Transport_Air_LTO,PJ,2020,19.10654456
Ukraine+,End_Use_Transport_Air_LTO,PJ,2030,22.58931035
Ukraine+,End_Use_Transport_Coal,PJ,2000,0.28093428
Ukraine+,End_Use_Transport_Coal,PJ,2005,0.307352988
Ukraine+,End_Use_Transport_Coal,PJ,2010,0.20944723
Ukraine+,End_Use_Transport_Coal,PJ,2020,0.119291566
