# File: RECS_2001.csv
# Title: Residential Energy Consumption Survey 2001
# Source: Fill in
# Units: Fill in
DOEID,NWEIGHT,DIVISION,LRGSTATE,TOTSQFT,TOTHSQFT,CDD65,HDD65,TYPEHUQ,BTUKER,BTUEL,BTUNG,BTUFO,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
1168,21840,7,3,791,659,2642,2294,5,0,66817,0,0,0,16118,0,0,0,0,9639,0,0,0,0,20188,0,0,0,0,15808,5064,6848,0,0
1169,18308,8,0,829,829,5161,1093,4,0,64816,0,0,0,2563,0,0,0,0,11248,0,0,0,0,27144,0,0,0,0,20042,3819,3519,3434,0
1170,11471,8,0,3300,2900,4612,1212,3,0,27163,0,0,0,4148,0,0,0,0,5311,0,0,0,0,12218,0,0,0,0,0,5486,0,1005,3748
1171,17893,9,2,2118,1324,960,1576,2,0,17862,102252,0,0,0,43992,0,0,0,0,38790,0,0,0,14817,19470,0,0,0,0,3045,0,1188,0
1172,19757,9,2,1071,411,960,1576,2,0,18421,84687,0,0,1895,43789,0,0,0,0,25556,0,0,0,11797,15342,0,0,0,926,3803,0,0,0
1173,17893,9,2,960,480,960,1576,2,0,13235,49907,0,0,0,15349,0,0,0,0,21504,0,0,0,11289,13054,0,0,0,0,1946,0,0,0
1174,25208,9,0,1536,1097,106,4670,1,8910,16828,87053,0,0,1357,66799,0,0,0,0,20254,0,0,0,13230,0,0,0,8910,221,2020,1516,2139,2493
1175,25208,9,0,2044,2044,106,4670,1,0,50962,0,0,0,23052,0,0,0,0,4614,0,0,0,0,20045,0,0,0,0,416,2835,2787,1339,1951
1176,15756,9,0,1970,1570,106,4670,2,0,52309,0,0,0,15578,0,0,0,0,9084,0,0,0,0,21159,0,0,0,0,1490,4998,0,1706,4251
1177,15756,9,0,1345,788,106,4670,2,0,49955,0,0,0,17588,0,0,0,0,9646,0,0,0,0,19577,0,0,0,0,0,3144,2765,2185,2547
1178,13886,1,0,4480,2240,777,5312,2,0,24259,160010,0,0,0,109837,0,0,0,0,34779,0,0,0,14525,15394,0,0,0,1860,7874,0,0,0
1179,19320,2,0,5132,4732,1027,4940,2,0,31865,0,77944,0,0,0,77944,0,0,4592,0,0,0,0,15357,0,0,0,0,5533,6383,0,0,3320
1180,30414,3,0,3062,2385,653,7526,4,0,39883,75837,0,0,1427,56957,0,0,0,0,17652,0,0,0,32519,1228,0,0,0,3267,2670,0,2249,0
1181,18780,3,0,2872,1931,740,5297,2,0,51985,188410,0,0,0,188410,0,0,0,13476,0,0,0,0,35008,0,0,0,0,0,3501,0,0,5752
1182,17606,3,0,1798,1332,902,5080,2,0,31005,0,55337,0,0,0,55337,0,0,7651,0,0,0,0,19305,0,0,0,0,1556,2493,2419,0,2270
1183,20737,3,0,1566,1316,1064,5530,2,0,27009,84481,0,0,0,67194,0,0,0,0,13586,0,0,0,15670,3701,0,0,0,3562,7777,6259,1087,0
1184,20737,3,0,2422,1348,1064,5530,2,0,29251,90140,0,0,0,90140,0,0,0,3465,0,0,0,0,16888,0,0,0,0,2217,6681,4232,735,2630
1185,40312,5,4,1081,541,4151,224,1,0,35543,0,0,18531,1192,0,0,0,0,6872,0,0,12960,0,12666,0,0,5571,0,10424,4389,0,0,2109
1186,24133,5,4,1560,1560,2726,992,1,0,62863,0,0,4492,7351,0,0,0,0,9919,0,0,0,0,19354,0,0,4492,0,19368,6871,0,0,0
1187,28564,5,0,1222,1222,1936,2164,5,0,58219,0,0,0,12024,0,0,0,0,11973,0,0,0,0,14752,0,0,0,0,14209,5261,0,0,0
1188,22331,5,0,1512,1008,1902,2251,2,0,24000,41983,0,0,0,31307,0,0,0,0,10676,0,0,0,12600,0,0,0,0,6911,4489,6015,0,0
1189,31646,5,0,572,572,1902,2251,4,0,21612,6315,0,0,5574,0,0,0,0,4890,0,0,0,0,6683,6315,0,0,0,0,4465,0,0,0
1190,24269,5,0,918,918,1902,2251,4,0,68612,40570,0,0,0,40570,0,0,0,13322,0,0,0,0,30537,0,0,0,0,14047,10706,0,0,3916
1191,39144,5,4,2036,1636,2723,1010,2,0,39483,44261,0,0,0,18770,0,0,0,0,25491,0,0,0,19042,0,0,0,0,16070,4371,0,0,4020
1192,46072,5,4,2564,2564,2723,1010,2,0,61399,0,0,0,4793,0,0,0,0,8078,0,0,0,0,24008,0,0,0,0,17092,7428,0,1730,3448
1193,11469,6,0,3152,3152,1626,3836,2,0,35386,79850,0,0,0,54771,0,0,0,0,20366,0,0,0,19572,4713,0,0,0,12923,2891,0,2034,3162
1194,22930,8,0,708,708,3509,1692,5,0,22680,0,0,0,3241,0,0,0,0,4113,0,0,0,0,5524,0,0,0,0,7765,2037,0,0,0
1195,23708,8,0,475,475,3509,1692,5,0,10659,21002,0,0,0,6665,0,0,0,0,9156,0,0,0,7900,5181,0,0,0,0,2759,0,0,0
1196,31255,9,2,1066,533,1522,2427,2,0,54824,76661,0,0,0,39977,0,0,0,0,26295,0,0,0,45540,10389,0,0,0,0,9284,9119,0,6545
1197,7458,9,0,739,739,0,10045,1,0,62685,75529,0,0,0,75529,0,0,0,15676,0,0,0,0,40696,0,0,0,0,0,6313,3244,0,8986
1198,9939,1,0,1607,643,447,6822,4,0,33110,0,0,0,20755,0,0,0,0,4286,0,0,0,0,5103,0,0,0,0,0,2966,0,0,0
1199,11221,1,0,3088,3088,447,6822,2,0,35765,0,57140,45208,0,0,57140,0,0,0,0,0,36852,0,32484,0,0,8356,0,0,3281,3797,3333,4488
1200,31209,3,0,2136,2136,1149,5046,2,0,26654,68242,0,0,0,58370,0,0,0,0,6257,0,0,0,13050,3615,0,0,0,9112,4492,0,0,0
1201,23475,3,0,1632,960,1149,5046,2,0,35058,87980,0,0,0,63757,0,0,0,0,17618,0,0,0,27612,6605,0,0,0,4230,3216,0,0,3789
1202,20123,3,0,2108,2108,1149,5046,2,0,59260,0,0,0,25299,0,0,0,0,5707,0,0,0,0,17952,0,0,0,0,4237,6065,1958,0,5113
1203,26865,4,0,948,900,980,5771,2,0,24150,84481,0,0,1645,64765,0,0,0,0,12721,0,0,0,16349,6995,0,0,0,1104,5052,4786,0,0
1204,21492,4,0,2640,2240,980,5771,2,0,37262,39411,0,0,0,30158,0,0,0,0,9253,0,0,0,17839,0,0,0,0,5200,14223,0,0,0
1205,23731,4,0,2454,1102,980,5771,2,0,28289,51965,0,0,1285,48588,0,0,0,3111,0,0,0,0,17889,3377,0,0,0,2494,3510,3738,0,2361
1206,16119,4,0,1751,1501,980,5771,2,0,48450,73574,0,0,0,73574,0,0,0,9614,0,0,0,0,29814,0,0,0,0,4078,4944,2773,0,4378
1207,17942,4,0,2184,2184,1114,4873,2,0,120788,0,0,0,31998,0,0,0,0,16340,0,0,0,0,37880,0,0,0,0,14038,20532,7146,0,10517
1208,16932,4,0,1026,1026,777,7988,2,0,36362,0,0,84745,881,0,0,84745,0,12880,0,0,0,0,18461,0,0,0,0,2195,1945,0,2402,5972
1209,13556,4,0,6751,2779,711,8122,2,0,86170,0,0,0,42881,0,0,0,0,5879,0,0,0,0,25291,0,0,0,0,2905,9214,7945,2132,2485
1210,15814,4,0,1430,715,711,8122,1,0,37782,109618,0,0,0,81271,0,0,0,0,20862,0,0,0,26223,7485,0,0,0,7879,3680,3149,0,3560
1211,11287,4,0,5296,4896,711,8122,2,0,48614,0,0,63931,0,0,0,46318,0,0,0,0,14703,0,36721,0,0,2910,0,7401,4492,3084,5477,0
1212,11287,4,0,1557,1557,777,7988,2,0,34819,0,0,91330,1499,0,0,86037,0,9289,0,0,0,0,18456,0,0,5293,0,2132,3443,0,0,4712
1213,11861,4,0,1536,1536,777,7988,2,0,24194,0,27045,0,0,0,27045,0,0,5376,0,0,0,0,14816,0,0,0,0,810,3192,1929,0,3887
1214,47607,5,0,3024,2016,1139,4068,2,0,18623,0,0,0,10681,0,0,0,0,1524,0,0,0,0,4639,0,0,0,0,0,1779,747,0,818
1215,29032,5,0,592,592,1139,4068,4,0,24194,0,0,0,6951,0,0,0,0,4740,0,0,0,0,7736,0,0,0,0,2032,2735,0,0,0
1216,32341,5,4,1398,0,3458,416,2,0,23024,0,0,0,0,0,0,0,0,5570,0,0,0,0,8996,0,0,0,0,4572,3886,0,0,2640
1217,31537,5,4,1573,1573,3458,416,2,0,53551,0,0,0,2036,0,0,0,0,11109,0,0,0,0,23166,0,0,0,0,12646,4594,0,2630,4540
1218,23904,7,0,1224,1224,2078,3287,2,0,44506,72545,0,0,1621,41740,0,0,0,0,23083,0,0,0,24724,7722,0,0,0,11262,6899,6331,0,2978
1219,11466,8,0,1141,1141,346,7418,4,0,10526,21095,0,0,6105,0,0,0,0,0,21095,0,0,0,3528,0,0,0,0,0,893,0,492,0
1220,16347,2,1,1730,1730,1216,4298,5,0,16828,0,99944,0,0,0,48002,0,0,0,0,51942,0,0,13796,0,0,0,0,1619,1413,0,899,1792
1221,17248,3,0,1664,1664,863,5637,1,0,29807,154041,0,0,0,123428,0,0,0,0,30613,0,0,0,21793,0,0,0,0,4222,3792,0,1818,4530
1222,20249,4,0,2048,2048,922,7153,2,0,12624,70898,0,0,668,49775,0,0,0,0,14817,0,0,0,7300,6306,0,0,0,1780,2876,0,343,0
1223,23787,9,2,1920,1320,446,1539,2,0,6855,66782,0,0,0,42286,0,0,0,0,15343,0,0,0,5380,9153,0,0,0,0,1475,0,0,0
1224,17893,9,2,587,587,446,1539,4,0,13487,23924,0,0,0,0,0,0,0,0,15252,0,0,0,9951,8672,0,0,0,1384,2152,0,0,0
1225,17893,9,2,770,385,1704,1359,4,0,14472,64004,0,0,0,23559,0,0,0,0,25132,0,0,0,10016,15313,0,0,0,0,4456,0,0,0
1226,25208,9,0,2349,2349,106,4670,1,0,36341,47334,0,0,3876,33113,0,0,0,0,14221,0,0,0,19516,0,0,0,0,0,12949,0,2336,3403
1227,18748,9,2,260,195,1107,2050,5,0,17009,5218,0,0,3252,0,0,0,0,0,5218,0,0,0,7497,0,0,0,0,2998,3262,0,0,0
1228,16979,9,2,491,491,1107,2050,5,0,20643,44068,0,0,2755,32271,0,0,0,0,11797,0,0,0,12088,0,0,0,0,3912,1888,0,1314,0
1229,16979,9,2,1449,1449,1107,2050,5,0,18852,48824,0,0,3661,36515,0,0,0,0,12309,0,0,0,7909,0,0,0,0,4619,2663,0,579,0
1230,12624,1,0,960,0,777,5312,4,0,6640,4899,108959,0,0,0,66835,0,0,0,0,42124,0,0,4958,4899,0,0,0,0,1682,0,0,0
1231,18460,1,0,1750,1500,777,5312,2,0,6402,91062,0,0,0,67182,0,0,0,0,15410,0,0,0,4053,8470,0,0,0,0,2349,0,0,0
1232,16832,1,0,1587,1587,903,5053,2,0,42254,0,46739,0,0,0,46739,0,0,14121,0,0,0,0,22402,0,0,0,0,1019,4712,2330,0,5996
1233,16110,2,1,1704,1704,638,5957,2,0,19182,90861,0,0,822,65781,0,0,0,0,17704,0,0,0,14610,7376,0,0,0,1945,1805,3139,2242,0
1234,21480,2,1,2000,2000,638,5957,4,0,19617,189595,0,0,0,144658,0,0,0,0,29592,0,0,0,16345,15345,0,0,0,0,3272,0,0,0
1235,18018,2,1,418,418,684,6191,5,0,12310,0,0,0,5860,0,0,0,0,2018,0,0,0,0,2860,0,0,0,0,0,1572,0,0,0
1236,14240,2,1,3347,3347,653,6217,2,0,40118,0,132865,0,1354,0,132865,0,0,11544,0,0,0,0,23158,0,0,0,0,1079,2983,0,0,2488
1237,22524,2,0,1170,1170,714,5631,4,0,19479,60536,0,0,0,49332,0,0,0,0,11204,0,0,0,14827,0,0,0,0,1759,2893,2541,1091,2120
1238,20399,2,0,1887,1887,714,5631,4,0,35891,48775,0,0,0,34696,0,0,0,0,14079,0,0,0,27250,0,0,0,0,4685,3956,0,1464,2845
1239,33141,3,0,2332,2332,620,6215,3,0,40152,90964,46332,0,0,47617,46332,0,0,0,34243,0,0,0,32252,9104,0,0,0,3373,4527,0,4998,8628
1240,25040,3,0,3313,3313,537,6019,2,0,32646,132329,0,0,0,93193,0,0,0,0,32282,0,0,0,29008,6854,0,0,0,0,3638,2043,0,0
1241,28564,5,0,1552,1552,1902,2251,2,0,49812,0,0,0,11081,0,0,0,0,4529,0,0,0,0,17086,0,0,0,0,6920,10196,4437,0,2431
1242,40448,5,0,873,873,1902,2251,5,0,22983,29841,0,0,920,7065,0,0,0,0,22776,0,0,0,13535,0,0,0,0,6012,2516,0,2507,2891
1243,43222,5,4,1365,965,2723,1010,2,0,16047,25211,0,0,0,11756,0,0,0,0,13455,0,0,0,11559,0,0,0,0,0,4488,0,0,2414
1244,38392,5,4,1250,756,2628,1061,2,0,98730,0,0,0,7643,0,0,0,0,21525,0,0,0,0,40232,0,0,0,0,22507,6823,4127,4853,8376
1245,16795,7,3,1120,653,1937,3402,2,0,38870,43115,0,0,0,27906,0,0,0,0,11372,0,0,0,34306,3837,0,0,0,0,4564,9318,0,5375
1246,12123,8,0,1102,1102,3509,1692,2,0,19237,19551,0,0,0,8411,0,0,0,0,8514,0,0,0,14958,2626,0,0,0,0,4279,0,2819,0
1247,23708,8,0,1928,1928,2255,2686,2,0,26661,37456,0,0,0,22745,0,0,0,0,14711,0,0,0,20031,0,0,0,0,0,6630,0,0,2806
1248,17021,8,0,3800,3800,2255,2686,2,0,62139,73471,0,0,0,52051,0,0,0,0,21420,0,0,0,37920,0,0,0,0,19453,4766,4928,3588,2419
1249,16749,9,0,924,924,35,5821,1,0,55479,0,0,0,25406,0,0,0,0,7246,0,0,0,0,18768,0,0,0,0,0,4059,0,2947,0
1250,5594,9,0,1044,1044,0,10045,4,0,27180,106193,0,0,0,80902,0,0,0,0,25291,0,0,0,24192,0,0,0,0,0,2988,0,0,7493
1251,9001,1,0,1599,1083,447,6822,2,0,31622,0,0,70141,0,0,0,70141,0,9120,0,0,0,0,17249,0,0,0,0,0,5253,0,0,3057
1252,24193,3,0,2060,2060,1149,5046,4,0,31001,96539,0,0,2152,79577,0,0,0,0,16962,0,0,0,18369,0,0,0,0,3782,6698,2112,1297,3231
1253,34954,3,0,1334,1334,1149,5046,2,0,6848,74911,0,0,0,57403,0,0,0,0,13737,0,0,0,4277,3771,0,0,0,1098,1473,1929,0,0
1254,25040,3,0,3357,3357,1149,5046,2,0,47618,146324,0,0,0,146324,0,0,0,14268,0,0,0,0,23747,0,0,0,0,6730,2873,1972,0,4305
1255,16119,4,0,1920,1920,980,5771,2,0,45687,52685,0,0,2021,38253,0,0,0,0,12996,0,0,0,26017,1436,0,0,0,6270,11379,3526,0,0
1256,16119,4,0,1298,1298,980,5771,2,0,24563,77998,0,0,0,58323,0,0,0,0,14558,0,0,0,17220,5117,0,0,0,3686,3657,3950,0,0
1257,41864,4,0,910,910,1114,4873,2,0,32175,65856,0,0,1489,42820,0,0,0,0,17343,0,0,0,15386,5693,0,0,0,6277,9023,0,0,4679
1258,32994,4,0,1075,806,1114,4873,2,0,40811,0,0,84480,0,0,0,84480,0,11436,0,0,0,0,18645,0,0,0,0,4607,6123,0,5298,3572
1259,21779,5,0,819,410,1648,2592,2,0,15511,57110,0,0,0,57110,0,0,0,3186,0,0,0,0,7234,0,0,0,0,1483,3608,0,0,2303
1260,25635,5,0,1100,1100,1648,2592,4,0,36805,0,0,0,7521,0,0,0,0,6774,0,0,0,0,11800,0,0,0,0,7533,3177,0,0,2271
1261,26283,5,0,1735,1301,1025,4095,3,0,59960,0,0,0,28426,0,0,0,0,9369,0,0,0,0,10941,0,0,0,0,6798,4426,0,0,3498
1262,24886,5,0,1456,1456,1139,4068,1,0,71383,0,0,0,18752,0,0,0,0,10542,0,0,0,0,28818,0,0,0,0,9543,3728,0,1980,4934
1263,32057,5,0,734,734,1139,4068,4,135,22311,0,0,0,9397,0,0,0,135,2100,0,0,0,0,5905,0,0,0,0,2165,2744,0,0,0
1264,29032,5,0,1900,1900,1139,4068,2,0,53639,0,0,0,20293,0,0,0,0,7526,0,0,0,0,14994,0,0,0,0,7566,3260,0,0,2522
1265,26762,6,0,1224,1071,1269,4047,2,0,44561,14509,0,0,0,14509,0,0,0,10421,0,0,0,0,22781,0,0,0,0,7485,3874,3728,2907,1960
1266,26762,6,0,1224,974,1269,4047,2,0,22329,91483,0,0,0,65329,0,0,0,0,26154,0,0,0,14881,0,0,0,0,3449,3999,1836,1686,1965
1267,13837,6,0,840,840,1907,2760,1,0,47744,0,0,0,12679,0,0,0,0,6482,0,0,0,0,17011,0,0,0,0,7169,4403,0,0,2714
1268,11756,6,0,2232,1982,1907,2760,2,0,34850,43630,0,0,0,26823,0,0,0,0,12522,0,0,0,20139,4285,0,0,0,10166,4545,4306,0,4032
1269,12565,6,0,822,822,1206,3568,1,81000,25945,0,0,0,1049,0,0,0,81000,5750,0,0,0,0,11771,0,0,0,0,4781,2594,0,1323,1927
1270,16771,7,0,1155,1155,2578,1816,2,0,77016,58859,0,0,0,28352,0,0,0,0,21764,0,0,0,55684,8743,0,0,0,10904,10428,9879,0,8593
1271,19740,7,0,989,989,2578,1816,1,0,37334,0,0,0,3632,0,0,0,0,7210,0,0,0,0,14851,0,0,0,0,9559,2082,0,0,2614
1272,19740,7,0,326,163,2578,1816,1,0,37331,0,0,0,6948,0,0,0,0,6118,0,0,0,0,13667,0,0,0,0,7405,3193,4796,0,0
1273,15806,8,0,4574,4324,1037,6781,2,0,18531,96314,0,0,0,81967,0,0,0,0,14347,0,0,0,15495,0,0,0,0,0,3036,2930,1257,1831
1274,15806,8,0,3224,2879,1037,6781,2,0,206433,171123,0,0,0,120161,0,0,0,0,41094,0,0,0,144669,9868,0,0,0,27763,34001,11918,9685,24077
1275,15806,8,0,4608,2560,1037,6781,2,0,34059,215370,0,0,1016,195874,0,0,0,0,19496,0,0,0,25042,0,0,0,0,0,8001,3201,1281,3192
1276,26079,8,0,1530,1130,789,6022,2,0,46185,61843,0,0,0,31610,0,0,0,0,30233,0,0,0,33907,0,0,0,0,5830,6448,0,2610,7788
1277,26079,8,0,1792,1514,789,6022,2,0,42527,69355,0,4295,0,49316,0,4295,0,0,20039,0,0,0,27355,0,0,0,0,6095,9077,0,777,4759
1278,26079,8,0,2394,1994,789,6022,2,0,19633,55669,0,0,842,32728,0,0,0,0,22941,0,0,0,14780,0,0,0,0,2092,1919,0,1328,3964
1279,9513,1,0,605,605,820,5247,4,0,9505,43873,0,0,0,34411,0,0,0,0,6004,0,0,0,6405,3458,0,0,0,0,3100,0,0,0
1280,9894,1,0,2651,2401,781,5791,3,0,12351,0,41052,0,0,0,0,0,0,0,0,41052,0,0,9617,0,0,0,0,0,2734,2330,405,1131
1281,13851,1,0,3072,2672,781,5791,3,0,42421,0,138413,42226,0,0,84619,42226,0,0,0,53794,0,0,32949,0,0,0,0,4677,4795,1903,2070,4127
1282,18474,2,0,1483,1483,1225,4148,3,0,22270,115145,0,0,0,71490,0,0,0,0,33924,0,0,0,17223,9731,0,0,0,0,5047,0,0,0
1283,18474,2,0,1639,1639,1225,4148,3,0,10963,80777,0,0,0,58004,0,0,0,0,14351,0,0,0,7103,8422,0,0,0,0,3860,0,0,0
1284,15403,2,0,1615,824,961,4850,2,0,73177,0,0,0,31975,0,0,0,0,7914,0,0,0,0,19225,0,0,0,0,6992,7071,0,2915,4247
1285,18742,3,0,1596,1196,863,5637,2,0,21461,144986,0,0,0,118340,0,0,0,0,20901,0,0,0,14838,5745,0,0,0,1173,5450,0,0,0
1286,23387,3,0,795,795,740,5513,4,0,15897,103929,0,0,0,76634,0,0,0,0,20175,0,0,0,11395,7120,0,0,0,1219,3283,0,0,3064
1287,23387,3,0,3808,3170,740,5513,2,0,39020,238934,0,0,0,211953,0,0,0,0,20365,0,0,0,29682,6616,0,0,0,953,8385,8828,0,4690
1288,23387,3,0,2304,2112,740,5513,2,0,25535,92096,0,0,0,70306,0,0,0,0,21790,0,0,0,19544,0,0,0,0,3347,2644,4040,3768,2540
1289,16200,4,0,1846,1300,922,7153,2,0,20868,78410,0,0,895,58970,0,0,0,0,14758,0,0,0,12257,4682,0,0,0,4506,3210,1643,0,1645
1290,33359,5,0,2013,1438,1424,3687,3,0,46185,27883,0,0,10759,27883,0,0,0,7487,0,0,0,0,19687,0,0,0,0,4554,3698,0,1758,2049
1291,30233,5,4,784,784,3665,508,2,0,73157,0,0,0,3039,0,0,0,0,14642,0,0,0,0,26070,0,0,0,0,24573,4833,0,0,2521
1292,33383,5,4,1120,1120,3665,508,2,0,39579,0,0,0,2586,0,0,0,0,4777,0,0,0,0,12021,0,0,0,0,15036,5159,0,0,1766
1293,30233,5,4,1800,1688,3665,508,2,0,68755,0,0,0,2430,0,0,0,0,8688,0,0,0,0,26663,0,0,0,0,24598,6376,0,0,2377
1294,30233,5,4,1619,1619,3665,508,2,0,50416,0,0,0,2975,0,0,0,0,6774,0,0,0,0,15960,0,0,0,0,14474,10233,0,0,2551
1295,26994,5,4,1928,826,4546,138,2,0,59696,0,0,0,2106,0,0,0,0,11626,0,0,0,0,25801,0,0,0,0,7422,12741,0,0,0
1296,37062,7,3,767,767,3086,1189,4,0,21120,41456,0,0,0,16779,0,0,0,0,15663,0,0,0,10013,9014,0,0,0,6665,4442,0,0,0
1297,24940,7,3,1249,500,3086,1189,2,0,10318,43321,0,0,0,23230,0,0,0,0,15412,0,0,0,6601,4679,0,0,0,0,3717,0,0,2277
1298,21840,7,3,7540,6940,2642,2294,2,0,64330,103620,0,0,0,70392,0,0,0,0,33228,0,0,0,30466,0,0,0,0,27433,6431,0,2000,3986
1299,26153,8,0,2027,2027,5161,1093,2,0,15398,15641,0,0,0,7003,0,0,0,0,8638,0,0,0,4634,0,0,0,0,8604,2160,0,0,1272
1300,17893,9,2,395,395,1704,1359,4,0,15465,49865,0,0,0,17391,0,0,0,0,20658,0,0,0,10295,11816,0,0,0,0,5170,0,0,0
1301,20375,9,2,1647,1247,1058,1281,3,0,12972,38073,0,0,0,12851,0,0,0,0,15657,0,0,0,7529,9565,0,0,0,2486,2957,0,0,0
1302,26755,9,2,1295,216,311,1669,4,0,11307,29532,0,0,0,12681,0,0,0,0,10523,0,0,0,9593,6328,0,0,0,0,1714,0,0,0
1303,17828,9,2,1727,1327,1787,2013,2,0,55831,35809,0,0,7663,0,0,0,0,0,35809,0,0,0,34702,0,0,0,0,10471,2995,2760,3565,4110
1304,14647,2,1,2524,2524,653,6217,2,0,46850,0,51038,13533,0,0,51038,0,0,14060,0,0,0,0,28679,0,0,13533,0,0,4111,0,2974,2675
1305,14647,2,1,3141,2723,653,6217,2,0,20278,0,121076,6119,0,0,88239,0,0,0,0,32837,0,0,17365,0,0,6119,0,0,2913,0,0,2811
1306,12879,2,0,2483,1883,714,5631,2,0,57069,0,110813,0,0,0,65969,0,0,0,0,44844,0,0,44782,0,0,0,0,8833,3454,0,4794,3232
1307,20282,3,0,1065,1065,1048,4824,5,0,32782,74191,0,0,0,35913,0,0,0,0,29464,0,0,0,22181,8814,0,0,0,3246,7355,0,0,4220
1308,37560,3,0,600,600,1411,4683,4,0,14518,83767,0,0,0,54441,0,0,0,0,29326,0,0,0,8667,0,0,0,0,3318,2533,0,0,1820
1309,23475,3,0,4115,3715,1411,4683,2,0,56131,98032,0,0,0,79750,0,0,0,0,14859,0,0,0,31971,3423,0,0,0,11883,12277,0,2475,0
1310,28170,3,0,2454,2054,740,5297,2,0,59417,0,52841,0,0,0,52841,0,0,13538,0,0,0,0,36377,0,0,0,0,0,9502,0,0,8714
1311,18780,3,0,1097,1097,1072,5409,5,0,25546,34060,0,0,0,19301,0,0,0,0,9375,0,0,0,11522,5384,0,0,0,8192,5832,0,0,0
1312,44512,5,4,1170,1170,4151,224,5,0,33431,0,0,0,1281,0,0,0,0,3379,0,0,0,0,11822,0,0,0,0,10899,6050,0,1760,2565
1313,29755,5,0,1020,510,1356,3377,2,0,40473,0,0,0,18267,0,0,0,0,7845,0,0,0,0,8815,0,0,0,0,2022,3524,0,0,0
1314,16795,7,3,1831,1831,2995,1542,4,0,49797,32843,0,0,0,16279,0,0,0,0,12236,0,0,0,25210,4328,0,0,0,17400,7187,0,805,2882
1315,14148,8,0,1222,1222,592,6074,3,0,24003,143356,0,0,0,100357,0,0,0,0,31411,0,0,0,20672,11588,0,0,0,0,3331,0,1996,2908
1316,14148,8,0,1325,1325,592,6074,3,0,25214,134033,0,0,1693,91684,0,0,0,0,30936,0,0,0,20405,11413,0,0,0,0,3116,0,0,5319
1317,14148,8,0,1269,1269,592,6074,3,0,21172,88940,0,0,0,57043,0,0,0,0,23301,0,0,0,18368,8596,0,0,0,0,2804,0,0,2378
1318,13026,9,0,2089,1767,35,5821,2,0,57199,53714,0,0,2998,37871,0,0,0,0,12004,0,0,0,45875,3839,0,0,0,0,8326,5969,0,5509
1319,12598,9,0,1596,1596,35,5821,1,0,57533,0,0,0,18115,0,0,0,0,12460,0,0,0,0,24649,0,0,0,0,0,2309,1472,2242,4470
1320,15054,2,0,1220,970,515,5831,2,0,32892,0,50663,4293,0,0,50663,4293,0,8167,0,0,0,0,17808,0,0,0,0,1765,5152,0,0,0
1321,19869,2,0,6242,6242,515,5831,2,0,37310,155379,0,0,0,155379,0,0,0,7357,0,0,0,0,26213,0,0,0,0,0,3740,2402,1089,2712
1322,16101,2,0,4303,3571,515,5831,2,0,17961,47334,0,0,0,29865,0,0,0,0,12749,0,0,0,15590,4720,0,0,0,0,2371,1911,1453,0
1323,26205,3,0,1828,538,642,6932,2,0,28159,94668,0,0,0,75573,0,0,0,0,19095,0,0,0,24520,0,0,0,0,0,3639,3447,0,4022
1324,28170,3,0,1152,752,1149,5046,2,0,27177,72647,0,0,1328,54027,0,0,0,0,18620,0,0,0,20675,0,0,0,0,2411,2763,3703,0,4174
1325,15607,3,0,2813,1733,735,5800,2,0,71058,125950,0,0,0,79793,0,0,0,0,29383,0,0,0,56231,16774,0,0,0,0,14827,0,0,0
1326,20810,3,0,840,840,735,5800,2,0,35253,120187,0,0,4136,92157,0,0,0,0,28030,0,0,0,25366,0,0,0,0,0,5751,5058,0,6210
1327,29881,4,0,3128,1314,1114,4873,2,13500,88118,0,0,99029,0,0,0,66527,13500,0,0,0,24576,0,78591,0,0,7926,0,0,9527,5148,0,16285
1328,26965,5,0,1890,945,1463,3241,2,0,28278,22947,0,0,0,15116,0,0,0,8660,0,0,0,0,11898,7831,0,0,0,4486,3234,0,0,0
1329,26965,5,0,1764,1764,1463,3241,1,0,51473,37970,0,0,0,37970,0,0,0,8391,0,0,0,0,25528,0,0,0,0,9797,7757,4544,0,4218
1330,13499,6,0,980,980,1269,4047,1,0,48283,0,0,0,10989,0,0,0,0,8409,0,0,0,0,20212,0,0,0,0,3802,4871,0,787,2818
1331,26762,6,0,2218,1618,1269,4047,2,0,46057,54922,0,0,0,54922,0,0,0,7220,0,0,0,0,26833,0,0,0,0,4019,7985,0,2333,4650
1332,35892,6,0,1440,720,1907,2760,1,0,44803,0,0,0,10421,0,0,0,0,6159,0,0,0,0,11435,0,0,0,0,10285,6503,0,815,2919
1333,13499,6,0,2810,1920,1833,2565,2,0,40473,44041,0,0,8625,25324,0,0,0,0,18717,0,0,0,18475,0,0,0,0,4315,9058,0,1662,4142
1334,11469,6,0,1600,1600,1833,2565,2,0,11144,68531,0,0,0,46017,0,0,0,0,16754,0,0,0,7384,5760,0,0,0,1429,2331,1878,0,1626
1335,13499,6,0,1000,1000,1833,2565,2,0,48529,40646,0,0,16494,0,0,0,0,0,29593,0,0,0,15854,11053,0,0,0,11587,4594,0,0,3113
