# File: RECS_1990.csv
# Title: Residential Energy Consumption Survey 1990
# Source: Fill in
# Units: Fill in
HHID,NWEIGHT,DIVISION,HEATED,HOMEAREA,CDD65,HDD65,BTUEL,BTUNG,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUKER,BTUFO,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
2735,17565,4,2361,2861,1104,5296,20571,112503,20582,104167,9999999,91423,9999999,18622,10191,2458,5068,9999999,5312,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2736,30672,9,1462,1881,732,2389,20697,67656,21296,53934,9999999,37688,9999999,29968,16893,9999999,9999999,9999999,3804,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2737,15398,2,2304,2304,1226,3882,26972,148007,27946,84816,1434,97427,9999999,41345,18808,9235,1964,9999999,4766,2546,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2738,8572,1,1029,1029,753,4882,21250,9999999,30586,9999999,5391,9999999,5834,9999999,8243,9999999,9999999,9999999,1782,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2739,10944,8,360,360,455,6221,8898,40870,10380,45863,9999999,24918,9999999,15952,5122,9999999,9999999,9999999,3776,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2740,25561,9,1664,2104,549,2591,20823,66328,17968,63475,9999999,37026,9999999,24835,16537,4467,9999999,9999999,4286,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2741,16029,2,1750,2775,331,6433,11642,35318,16089,30693,1326,9999999,9999999,30544,7087,4774,497,9999999,2732,9999999,9999999,42300,9999999,103035,9999999,9999999,42300,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2742,32039,9,576,576,270,2409,7083,80431,5737,41679,9999999,48611,9999999,22432,4553,9388,9999999,9999999,2530,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2743,26452,7,630,630,2936,1821,24323,22977,33524,52463,9999999,5569,9999999,13771,7042,3637,13594,9999999,3687,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2744,23438,3,653,709,1036,5002,20530,69922,12177,59026,9999999,47296,9999999,18685,7768,3941,7347,9999999,5415,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2745,10732,8,839,839,1229,5220,29347,80500,15914,41667,9999999,80500,13997,9999999,8810,9999999,9999999,9999999,6540,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2746,51443,7,683,683,3319,1149,25521,9999999,26850,9999999,2489,9999999,4858,9999999,7463,9999999,6840,9999999,3871,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2747,9613,8,1675,2000,2109,2663,58229,72997,52574,68524,9999999,43009,9999999,29844,34255,144,16426,9999999,7548,9060,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2748,9905,8,1550,1550,948,5629,34727,78280,37174,89836,9999999,73448,11072,9999999,12939,4832,3564,9999999,7152,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2749,11796,6,2975,2975,1100,3508,37720,169986,38122,124121,1688,149649,9999999,20337,15231,9999999,11321,9999999,9480,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2750,9679,8,3192,3990,1080,5427,61146,97920,40810,64378,9999999,91377,26786,9999999,22399,6543,9999999,9999999,11961,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2751,8299,4,1012,4048,979,5925,11471,132462,17553,134795,734,128580,3545,9999999,4192,3882,688,9999999,2312,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2752,22470,5,936,936,2179,1997,11348,75279,20255,60032,941,44472,9999999,23855,7922,6952,9999999,9999999,2485,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2753,14692,6,1456,2016,2047,2187,27702,9999999,35047,9999999,1379,9999999,7714,9999999,12776,9999999,2192,9999999,3641,2829,9999999,9999999,18266,9999999,24553,9999999,9999999,18266,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2754,17621,2,589,589,877,4676,13493,9999999,9902,9999999,1281,9999999,9999999,9999999,7388,9999999,980,9999999,3844,9999999,9999999,35726,9999999,38780,9999999,9999999,21651,9999999,9999999,14075,9999999,9999999,9999999,9999999,9999999
2755,24335,5,1125,1125,1769,2535,85194,9999999,67923,9999999,20259,9999999,14895,9999999,38408,9999999,6198,9999999,5434,6363,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2756,29959,5,615,615,2164,2009,27429,9999999,32335,9999999,2461,9999999,6633,9999999,8335,9999999,5283,9999999,4717,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2757,49298,7,726,726,2873,1212,52693,9999999,37480,9999999,5104,9999999,6894,9999999,11120,9999999,21118,9999999,8457,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2758,31420,9,2109,2751,1019,1674,77132,169683,28601,65241,9999999,138135,9999999,31548,46781,9999999,15442,9999999,14909,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2759,8726,1,2926,2926,753,5176,16692,49639,23857,52207,9999999,9999999,9999999,34739,11092,14900,2262,9999999,3338,9999999,9999999,124821,9999999,131872,9999999,9999999,124821,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2760,22470,5,1743,1743,1959,3064,44475,9999999,45787,9999999,10662,9999999,8286,9999999,12360,9999999,8137,9999999,5030,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2761,9915,8,847,847,1226,5270,18925,36318,19738,49167,9999999,17399,9999999,18919,8031,9999999,6662,9999999,4232,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2762,18542,5,972,972,1576,2656,55616,9999999,40939,9999999,2838,9999999,17047,9999999,25425,9999999,4572,9999999,5734,9999999,33750,9999999,9999999,9999999,9999999,23303,9999999,9999999,33750,9999999,9999999,9999999,9999999,9999999,9999999
2763,20448,9,2270,2270,818,2588,29200,69496,18174,114984,1975,56221,9999999,7603,21281,5672,9999999,9999999,5944,6990,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2764,7767,4,1776,1776,763,6930,29582,86520,30655,101629,9999999,57666,9999999,28854,24480,9999999,984,9999999,4118,7220,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2765,13877,6,792,792,1620,3290,37580,9999999,40322,9999999,25208,9999999,3934,9999999,4414,9999999,9999999,9999999,4024,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2766,18302,2,3212,3463,751,4632,5667,6728,8010,5556,9999999,9999999,9999999,9999999,4696,6728,9999999,9999999,971,9999999,9999999,139245,9999999,175994,9999999,9999999,128960,9999999,9999999,10285,9999999,9999999,9999999,9999999,9999999
2767,20529,2,2103,2559,1008,4194,9451,89729,13207,140431,9999999,69581,9999999,15258,6667,4890,631,9999999,2153,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2768,24114,7,704,704,2264,2453,31373,31680,16450,42754,9999999,23242,9999999,5466,10826,2972,7891,9999999,12656,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2769,34134,3,664,664,1109,4937,11835,85472,10307,77683,9999999,54891,9999999,24578,5928,6003,989,9999999,4918,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2770,34134,3,828,1782,770,5552,18797,217086,15312,174239,9999999,153657,9999999,50525,14696,12904,9999999,9999999,4101,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2771,7961,1,798,1197,525,5287,12235,33779,16229,32742,1430,9999999,9999999,27213,8876,6566,9999999,9999999,1929,9999999,9999999,119760,9999999,83806,9999999,9999999,119760,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2772,18173,3,3052,3652,808,5822,41565,138578,38263,132070,9999999,111157,9999999,27421,18125,9999999,8622,9999999,14818,3863,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2773,26332,5,1485,1485,3503,227,35191,28382,45296,31277,9999999,8175,9999999,15933,13511,4274,14888,9999999,6792,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2774,59919,5,1248,1248,1319,3751,41429,9999999,44765,9999999,9408,9999999,9107,9999999,12816,9999999,5563,9999999,4535,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2775,24452,5,1008,1008,1233,3011,57769,9999999,48517,9999999,9999999,9999999,13267,9999999,30343,9999999,10323,9999999,3836,9999999,9999999,9999999,27399,9999999,24829,9999999,9999999,27399,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2776,8942,8,1465,1900,1595,5101,34434,85517,32241,77703,9999999,53182,9999999,32335,28817,9999999,9999999,9999999,5617,4522,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2777,18591,8,3216,3216,818,5533,34018,229041,33271,155054,9999999,169425,9999999,59616,26376,9999999,9999999,9999999,7642,4204,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2778,63260,9,385,385,2,4486,18517,9999999,23534,9999999,12099,9999999,9999999,9999999,5029,9999999,9999999,9999999,1389,9999999,9999999,9999999,2733,9999999,15898,9999999,9999999,9999999,9999999,9999999,1850,9999999,9999999,883,9999999
2779,15781,2,4050,4050,872,4830,19520,9999999,25452,9999999,9999999,9999999,9999999,9999999,13977,9999999,9999999,9999999,5543,3307,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2780,16533,7,3284,3284,1510,4144,31817,211500,29259,131632,9999999,139718,9999999,52729,27342,19053,9999999,9999999,4475,5321,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2781,17920,3,2422,2422,739,5696,23202,308494,16830,150163,3356,224757,9999999,66244,16619,17493,9999999,9999999,3227,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2782,8572,1,562,562,557,5229,33977,9999999,29679,9999999,6340,9999999,10922,9999999,12177,9999999,9999999,9999999,4538,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2783,16098,9,1447,1447,1212,1260,12754,74145,12098,30413,1342,38373,9999999,13967,5881,21805,886,9999999,4645,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2784,17458,8,1412,1412,3615,1469,22417,42951,26066,47113,9999999,23368,9999999,19583,14626,9999999,9999999,9999999,7791,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2785,29016,2,862,862,1167,3920,10781,6435,8653,3828,9999999,9999999,9999999,9999999,4792,6435,935,9999999,5054,9999999,9999999,25209,9999999,53809,9999999,9999999,20967,9999999,9999999,4242,9999999,9999999,9999999,9999999,9999999
2786,19307,7,1044,1124,3189,1406,32114,49417,26811,48658,9999999,23293,9999999,18039,10621,8085,14124,9999999,7369,3037,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2787,13831,9,2708,3233,443,4618,52343,101482,47723,98318,1951,101482,9317,9999999,27303,9999999,3430,9999999,10342,6094,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2788,17163,2,1815,1815,1189,4178,16436,86496,13357,87244,9999999,63053,9999999,18790,12145,4653,1466,9999999,2825,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2789,7347,4,2700,2844,1194,5151,14846,40965,14312,45267,9999999,20919,9999999,14970,8937,5076,9999999,9999999,5909,3157,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2790,10302,4,2670,3446,799,6974,43274,137786,41055,116090,9999999,137786,9215,9999999,21358,9999999,4824,9999999,7877,3642,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2791,17429,4,2280,2676,1551,4343,47812,70176,44977,93256,9999999,37471,9999999,23353,27388,9352,11723,9999999,8701,6063,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2792,14635,9,905,1435,2107,884,15364,35706,21196,39514,1130,16309,9999999,16074,9490,3323,1187,9999999,3557,1901,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2793,24114,7,1404,2004,3660,910,38382,36316,46809,40774,9999999,23481,9999999,10834,13591,2001,19052,9999999,5739,6748,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2794,20548,3,2508,2688,610,6585,14470,113500,13844,108405,9999999,99176,9999999,10117,9338,4207,997,9999999,4135,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2795,22470,5,1536,1536,1802,3218,61668,9999999,65332,9999999,10415,9999999,12302,9999999,22053,9999999,10901,9999999,5997,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2796,20055,3,2448,3042,661,5629,50494,9999999,34410,9999999,9999999,9999999,13995,9999999,26838,9999999,9999999,9999999,9661,7680,9999999,167121,9999999,117781,9999999,9999999,167121,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2797,71626,5,913,913,4250,199,38453,9999999,31078,9999999,1007,9999999,5500,9999999,13075,9999999,12305,9999999,6566,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2798,38142,5,660,660,1473,2670,31981,32659,40124,39158,9999999,26569,9120,9999999,12744,6090,6788,9999999,3329,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2799,33220,2,1401,1401,1122,3982,14504,126888,15941,140509,9999999,92044,9999999,27312,8569,7532,1146,9999999,4789,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2800,13206,8,1982,1982,1214,5235,51767,34711,50355,61329,9999999,34711,14781,9999999,29013,9999999,3679,9999999,4294,3388,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2801,16697,2,1481,1769,1027,4448,23949,9999999,35887,9999999,6518,9999999,9999999,9999999,10227,9999999,3974,9999999,3230,1726,9999999,73644,9999999,59027,9999999,9999999,53941,9999999,9999999,19703,9999999,9999999,9999999,9999999,9999999
2802,28088,5,1610,2210,4684,16,78534,9999999,70206,9999999,1042,9999999,9398,9999999,24108,9999999,36600,9999999,7386,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2803,17633,6,1960,1960,1382,3583,40726,63243,37479,74867,9999999,48750,9999999,12645,19796,1848,10786,9999999,10144,12152,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2804,21963,2,2912,3235,704,5064,22907,113168,28894,121861,9999999,84793,9999999,23067,14607,5308,5078,9999999,3222,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2805,10168,1,3064,3064,639,5927,33864,9999999,31337,9999999,9999999,9999999,12997,9999999,12748,9999999,9999999,9999999,8119,9999999,9999999,104434,9999999,88344,9999999,9999999,104434,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2806,15328,6,847,847,1601,2594,28415,9999999,26875,9999999,4672,9999999,6218,9999999,4105,9999999,7686,9999999,5734,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2807,11211,8,1003,1003,4352,1082,23202,42127,25070,36696,9999999,26426,9999999,11805,7675,3896,10755,9999999,4772,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2808,35678,3,872,872,1261,5021,41964,9999999,31732,9999999,10910,9999999,10808,9999999,13167,9999999,1213,9999999,5866,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2809,52619,3,2257,2257,604,5501,18193,91506,13378,159654,9999999,81857,9999999,5871,11340,3778,3147,9999999,3706,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2810,18542,5,965,965,1645,2521,39003,9999999,40138,9999999,9999999,9999999,16180,9999999,16774,9999999,9999999,9999999,6049,3232,57184,9999999,13243,9999999,7285,38556,9999999,9999999,57184,9999999,9999999,9999999,9999999,13243,9999999
2811,9258,4,1600,1600,1155,4093,28934,221442,12244,111655,9999999,189823,9999999,18762,11722,12857,8588,9999999,8624,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2812,32039,9,1122,2751,1010,5428,62153,9999999,54671,9999999,30387,9999999,11671,9999999,15410,9999999,9999999,9999999,4685,8179,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
