# File: USDA_an_Stocks.csv
# Title: USDA NASS livestock animal inventories
# Units: Inventory (heads)
# Source: United States Department of Agriculture National Agriculture Statistics Service: https://quickstats.nass.usda.gov/
# Comments: Includes some missing values for states not reporting inventories
# Column types: ciccciiccccn
# ----------
Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,239"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"83,222"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,211"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,182"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"11,520"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,434"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"23,352"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"255,858"
CENSUS,2002,END OF DEC,STATE,IDAHO,16,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,774"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"822,215"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"422,694"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"114,101"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"26,537"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,290,313"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"14,319"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"59,649"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,697"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,814"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"17,192"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,685"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"4,094,706"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"66,078"
CENSUS,2002,END OF DEC,STATE,ILLINOIS,17,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"959,732"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"486,861"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"230,421"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"144,792"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,823,936"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"21,952,110"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"1,143,160"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"98,394"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,119"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"8,401"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"27,801"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"7,558"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"3,478,570"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"61,620"
CENSUS,2002,END OF DEC,STATE,INDIANA,18,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"3,848,054"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"2,341,310"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"987,670"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"206,965"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,730,091"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"38,650,210"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"10,321"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"77,123"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,074"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"6,964"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"18,898"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"8,524"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"15,486,531"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"249,908"
CENSUS,2002,END OF DEC,STATE,IOWA,19,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"3,681,862"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"4,668,114"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,539,636"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"113,388"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"18,536"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,295"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"67,428"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,485"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,380"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"24,763"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,341"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"1,520,996"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"81,145"
CENSUS,2002,END OF DEC,STATE,KANSAS,20,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"881,121"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"1,149,545"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,125,183"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"120,748"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"44,713,685"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"4,343,328"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"7,359"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"149,465"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"4,138"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,918"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"68,412"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"5,977"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"385,811"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"27,443"
CENSUS,2002,END OF DEC,STATE,KENTUCKY,21,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"5,274"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"332,770"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"478,428"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"44,519"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"44,826,256"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,098,325"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"7,756"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"47,788"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,125"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,971"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"14,633"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,756
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"18,262"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"6,704"
CENSUS,2002,END OF DEC,STATE,LOUISIANA,22,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,946
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"41,956"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,242"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"35,633"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"22,323"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"3,151"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"12,738"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,193
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,902
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"3,162"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,482"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"4,637"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"9,353"
CENSUS,2002,END OF DEC,STATE,MAINE,23,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"3,429"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"112,400"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"55,754"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"72,764"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"51,135,826"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,172,376"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"22,433"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"25,950"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,433
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,532"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"9,601"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,638"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"22,702"
CENSUS,2002,END OF DEC,STATE,MARYLAND,24,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"108,550"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"22,824"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,882"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"21,085"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"319,358"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,420"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"15,498"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,227
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,391"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"6,022"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,541"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"11,434"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"9,592"
CENSUS,2002,END OF DEC,STATE,MASSACHUSETTS,25,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"18,623"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"582,211"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"117,564"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"298,429"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"663,588"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"7,308,261"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"16,775"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"104,949"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,676"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"6,920"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"21,094"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"8,935"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"927,400"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"88,541"
CENSUS,2002,END OF DEC,STATE,MICHIGAN,26,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,204,019"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"1,384,155"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"403,594"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"478,248"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"4,885,619"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"11,876,411"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"23,454"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"92,770"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,276"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"6,850"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"19,768"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"7,703"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"6,440,067"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"154,852"
CENSUS,2002,END OF DEC,STATE,MINNESOTA,27,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"15,512,346"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"469,084"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"568,608"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"35,114"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"134,737,744"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"5,386,404"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"17,044"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"66,814"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,111"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"3,626"
CENSUS,2002,END OF DEC,STATE,MISSISSIPPI,28,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"26,738"
