# File: IMAGE_an_head_bySystem.csv
# Title: IMAGE animal production head by system
# Units: Mhead
# Author: XZ
# Source: IMAGE v3.2 (Jonathan Doelman Oct 2022)
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
year,system,commodity,Canada,USA,Mexico,Rest Central America,Brazil,Rest South America,Northern Africa,Western Africa,Eastern Africa,South Africa,OECD Europe,Eastern Europe,Turkey,Ukraine +,Asia-Stan,Russia +,Middle East,India,Korea,China +,South East Asia,Indonesia +,Japan,Oceania,Rest of S. Asia,Rest of S. Africa
2052,total,non-dairy cattle,14.71,90.11,34.49,20.47,257.80,195.38,12.61,64.95,110.13,11.72,76.62,10.65,19.92,4.56,16.52,14.54,17.68,264.55,3.02,87.30,55.85,14.64,2.31,38.72,99.79,32.25
2052,total,dairy cattle,1.19,9.77,2.42,4.78,21.08,15.01,8.00,19.69,69.38,0.56,19.86,6.42,7.32,3.73,13.61,10.78,7.38,100.21,0.25,13.47,5.68,0.93,0.81,8.56,50.88,12.45
2052,total,pigs,13.17,64.05,25.21,10.41,28.00,32.03,0.03,38.66,11.87,2.84,115.59,26.95,0.00,13.67,2.68,27.49,0.27,12.31,10.83,568.13,123.66,10.24,7.30,4.07,0.92,13.37
2052,total,sheep & goats,1.03,11.47,20.54,9.66,56.47,109.69,157.33,326.43,571.58,18.94,152.80,29.24,70.03,4.63,84.00,44.01,287.77,163.02,3.37,369.37,17.88,35.66,0.03,134.05,202.58,69.22
2052,total,poultry,209.56,2525.14,829.86,487.60,1856.11,1554.10,1021.42,1231.23,438.02,372.54,1472.61,597.45,454.84,367.40,214.83,905.21,1864.09,2061.81,237.93,8327.21,2315.93,2108.82,353.22,280.85,976.24,290.12
2053,intensive grazing system,non-dairy cattle,13.36,79.51,21.45,12.81,200.69,145.39,12.54,53.62,64.66,7.81,77.66,10.73,2.04,4.60,10.03,14.57,13.28,181.29,2.26,61.12,49.29,12.84,2.29,18.47,69.50,12.14
2053,intensive grazing system,dairy cattle,1.12,9.13,2.02,4.13,15.97,12.18,7.88,16.71,54.88,0.35,19.86,6.41,7.16,3.74,13.38,10.82,7.35,96.48,0.12,8.93,5.69,0.92,0.81,4.01,49.17,4.67
2053,intensive grazing system,pigs,13.21,64.01,25.32,10.46,27.96,32.19,0.03,39.72,12.28,2.86,115.35,26.87,0.00,13.69,2.69,27.48,0.27,12.39,10.75,567.12,124.60,10.28,7.25,4.07,0.93,13.65
2053,intensive grazing system,sheep & goats,0.57,5.86,13.43,6.88,42.40,76.65,152.49,289.67,508.50,8.50,155.67,29.54,67.93,4.77,81.20,44.58,286.45,128.17,1.18,151.41,15.67,31.48,0.03,54.92,166.44,0.00
2053,intensive grazing system,poultry,210.79,2529.42,834.23,490.16,1853.54,1560.39,1026.98,1260.35,450.88,374.55,1470.47,595.64,456.30,367.61,216.01,906.46,1885.40,2079.16,236.32,8305.59,2336.38,2115.16,351.14,282.84,981.42,292.88
2053,extensive grazing system,non-dairy cattle,1.52,11.03,13.20,7.81,59.16,52.26,0.19,11.18,45.77,4.26,0.00,0.00,17.96,0.00,6.50,0.00,4.73,84.86,0.79,25.89,7.00,1.74,0.00,20.46,30.30,19.51
2053,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.67,5.08,2.88,0.15,2.98,15.21,0.21,0.00,0.00,0.18,0.00,0.24,0.00,0.09,3.54,0.13,4.46,0.05,0.01,0.00,4.59,1.75,7.66
2053,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2053,extensive grazing system,sheep & goats,0.47,5.84,7.30,2.89,15.28,34.27,6.34,36.76,66.17,10.80,0.00,0.00,3.10,0.00,2.80,0.00,6.03,35.01,2.24,218.10,2.32,4.12,0.00,80.09,36.03,69.20
2053,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2053,total,non-dairy cattle,14.88,90.54,34.65,20.62,259.85,197.65,12.73,64.80,110.43,12.07,77.66,10.73,20.00,4.60,16.54,14.57,18.01,266.14,3.05,87.01,56.29,14.58,2.29,38.93,99.80,31.65
2053,total,dairy cattle,1.20,9.79,2.42,4.80,21.05,15.07,8.03,19.68,70.09,0.56,19.86,6.41,7.34,3.74,13.62,10.82,7.44,100.02,0.25,13.39,5.75,0.93,0.81,8.60,50.92,12.33
2053,total,pigs,13.21,64.01,25.32,10.46,27.96,32.19,0.03,39.72,12.28,2.86,115.35,26.87,0.00,13.69,2.69,27.48,0.27,12.39,10.75,567.12,124.60,10.28,7.25,4.07,0.93,13.65
2053,total,sheep & goats,1.04,11.70,20.73,9.77,57.68,110.92,158.83,326.43,574.67,19.31,155.67,29.54,71.02,4.77,84.00,44.58,292.47,163.18,3.41,369.51,17.99,35.60,0.03,135.00,202.47,69.20
2053,total,poultry,210.79,2529.42,834.23,490.16,1853.54,1560.39,1026.98,1260.35,450.88,374.55,1470.47,595.64,456.30,367.61,216.01,906.46,1885.40,2079.16,236.32,8305.59,2336.38,2115.16,351.14,282.84,981.42,292.88
2054,intensive grazing system,non-dairy cattle,13.51,79.89,21.62,12.93,202.68,147.32,12.66,53.59,65.20,8.05,78.70,10.82,2.04,4.63,10.06,14.59,13.57,182.14,2.28,60.79,49.71,12.78,2.28,18.59,69.86,12.39
2054,intensive grazing system,dairy cattle,1.12,9.16,2.02,4.15,15.93,12.24,7.90,16.76,55.55,0.35,19.86,6.40,7.18,3.75,13.40,10.85,7.41,96.30,0.12,8.85,5.76,0.91,0.80,4.04,49.22,4.80
2054,intensive grazing system,pigs,13.25,63.97,25.42,10.51,27.93,32.35,0.03,40.77,12.69,2.88,115.11,26.79,0.00,13.70,2.69,27.47,0.27,12.48,10.66,566.11,125.54,10.33,7.21,4.08,0.94,13.92
2054,intensive grazing system,sheep & goats,0.58,5.99,13.59,6.97,43.38,77.65,153.98,290.05,511.80,8.65,158.54,29.85,68.88,4.90,81.20,45.15,291.10,128.29,1.19,150.72,15.78,31.45,0.03,55.37,166.39,0.00
2054,intensive grazing system,poultry,212.02,2533.69,838.58,492.70,1850.98,1566.65,1032.53,1289.29,463.65,376.54,1468.34,593.83,457.76,367.82,217.19,907.70,1906.61,2096.43,234.71,8284.02,2356.75,2121.47,349.07,284.81,986.56,295.63
2054,extensive grazing system,non-dairy cattle,1.54,11.07,13.19,7.84,59.23,52.59,0.19,11.05,45.53,4.38,0.00,0.00,18.04,0.00,6.49,0.00,4.78,85.56,0.79,25.93,7.02,1.73,0.00,20.54,29.95,18.67
2054,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.67,5.08,2.88,0.15,2.93,15.26,0.21,0.00,0.00,0.18,0.00,0.24,0.00,0.09,3.53,0.13,4.46,0.05,0.01,0.00,4.59,1.75,7.40
2054,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2054,extensive grazing system,sheep & goats,0.48,5.95,7.32,2.91,15.50,34.51,6.35,36.38,65.94,11.01,0.00,0.00,3.13,0.00,2.79,0.00,6.05,35.05,2.27,218.91,2.32,4.10,0.00,80.59,36.04,69.18
2054,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2054,total,non-dairy cattle,15.05,90.96,34.81,20.77,261.90,199.91,12.85,64.64,110.72,12.43,78.70,10.82,20.07,4.63,16.55,14.59,18.34,267.70,3.08,86.72,56.72,14.51,2.28,39.13,99.81,31.06
2054,total,dairy cattle,1.20,9.82,2.42,4.82,21.02,15.12,8.05,19.68,70.81,0.56,19.86,6.40,7.37,3.75,13.63,10.85,7.50,99.83,0.25,13.31,5.81,0.92,0.80,8.63,50.97,12.21
2054,total,pigs,13.25,63.97,25.42,10.51,27.93,32.35,0.03,40.77,12.69,2.88,115.11,26.79,0.00,13.70,2.69,27.47,0.27,12.48,10.66,566.11,125.54,10.33,7.21,4.08,0.94,13.92
2054,total,sheep & goats,1.06,11.93,20.91,9.89,58.88,112.16,160.33,326.44,577.74,19.67,158.54,29.85,72.02,4.90,83.99,45.15,297.15,163.33,3.46,369.62,18.09,35.54,0.03,135.96,202.43,69.18
2054,total,poultry,212.02,2533.69,838.58,492.70,1850.98,1566.65,1032.53,1289.29,463.65,376.54,1468.34,593.83,457.76,367.82,217.19,907.70,1906.61,2096.43,234.71,8284.02,2356.75,2121.47,349.07,284.81,986.56,295.63
2055,intensive grazing system,non-dairy cattle,13.67,80.26,21.78,13.05,204.69,149.23,12.78,53.56,65.73,8.28,79.74,10.91,2.04,4.67,10.09,14.61,13.85,182.91,2.31,60.48,50.11,12.73,2.26,18.70,70.20,12.64
2055,intensive grazing system,dairy cattle,1.13,9.19,2.02,4.16,15.90,12.28,7.93,16.80,56.21,0.35,19.86,6.40,7.21,3.76,13.41,10.89,7.47,96.14,0.12,8.77,5.82,0.91,0.80,4.07,49.27,4.93
2055,intensive grazing system,pigs,13.30,63.93,25.52,10.56,27.90,32.51,0.03,41.80,13.10,2.90,114.86,26.71,0.00,13.71,2.70,27.46,0.27,12.56,10.58,565.10,126.48,10.37,7.16,4.08,0.96,14.19
2055,intensive grazing system,sheep & goats,0.59,6.11,13.75,7.07,44.37,78.65,155.45,290.46,515.08,8.80,161.40,30.15,69.83,5.04,81.20,45.72,295.71,128.40,1.21,150.00,15.88,31.41,0.03,55.82,166.33,0.00
2055,intensive grazing system,poultry,213.25,2537.93,842.92,495.24,1848.43,1572.87,1038.05,1318.05,476.34,378.53,1466.21,592.02,459.21,368.03,218.36,908.94,1927.73,2113.62,233.11,8262.51,2377.04,2127.78,347.00,286.78,991.65,298.36
2055,extensive grazing system,non-dairy cattle,1.55,11.12,13.18,7.87,59.26,52.93,0.19,10.93,45.27,4.50,0.00,0.00,18.11,0.00,6.47,0.00,4.82,86.34,0.80,25.95,7.04,1.71,0.00,20.63,29.63,17.86
2055,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.67,5.09,2.89,0.15,2.87,15.30,0.21,0.00,0.00,0.18,0.00,0.24,0.00,0.09,3.51,0.13,4.46,0.05,0.01,0.00,4.60,1.75,7.16
2055,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2055,extensive grazing system,sheep & goats,0.49,6.06,7.35,2.93,15.72,34.73,6.38,35.97,65.69,11.22,0.00,0.00,3.18,0.00,2.78,0.00,6.10,35.08,2.30,219.76,2.32,4.07,0.00,81.09,36.05,69.16
2055,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2055,total,non-dairy cattle,15.22,91.37,34.96,20.92,263.95,202.16,12.97,64.49,111.00,12.78,79.74,10.91,20.15,4.67,16.56,14.61,18.67,269.25,3.11,86.43,57.15,14.44,2.26,39.34,99.83,30.50
2055,total,dairy cattle,1.21,9.85,2.42,4.83,20.99,15.17,8.07,19.68,71.51,0.57,19.86,6.40,7.39,3.76,13.65,10.89,7.56,99.64,0.26,13.23,5.87,0.92,0.80,8.67,51.01,12.09
2055,total,pigs,13.30,63.93,25.52,10.56,27.90,32.51,0.03,41.80,13.10,2.90,114.86,26.71,0.00,13.71,2.70,27.46,0.27,12.56,10.58,565.10,126.48,10.37,7.16,4.08,0.96,14.19
2055,total,sheep & goats,1.07,12.17,21.09,10.00,60.08,113.38,161.83,326.43,580.77,20.02,161.40,30.15,73.01,5.04,83.98,45.72,301.81,163.48,3.51,369.76,18.20,35.49,0.03,136.91,202.38,69.16
2055,total,poultry,213.25,2537.93,842.92,495.24,1848.43,1572.87,1038.05,1318.05,476.34,378.53,1466.21,592.02,459.21,368.03,218.36,908.94,1927.73,2113.62,233.11,8262.51,2377.04,2127.78,347.00,286.78,991.65,298.36
2056,intensive grazing system,non-dairy cattle,13.82,80.63,21.95,13.17,206.68,151.16,12.90,53.53,66.26,8.52,80.78,11.00,2.04,4.71,10.12,14.64,14.13,183.69,2.33,60.16,50.53,12.68,2.25,18.82,70.49,12.88
2056,intensive grazing system,dairy cattle,1.13,9.22,2.02,4.18,15.86,12.34,7.95,16.85,56.88,0.36,19.86,6.39,7.23,3.77,13.42,10.93,7.53,95.97,0.12,8.70,5.88,0.91,0.80,4.10,49.31,5.06
2056,intensive grazing system,pigs,13.34,63.89,25.62,10.61,27.87,32.66,0.03,42.82,13.50,2.92,114.62,26.64,0.00,13.73,2.71,27.45,0.27,12.65,10.50,564.09,127.41,10.41,7.11,4.09,0.97,14.45
2056,intensive grazing system,sheep & goats,0.59,6.23,13.90,7.16,45.35,79.64,156.94,290.84,518.40,8.95,164.26,30.45,70.79,5.17,81.20,46.28,300.34,128.50,1.22,149.28,15.98,31.38,0.03,56.27,166.29,0.00
2056,intensive grazing system,poultry,214.47,2542.17,847.25,497.76,1845.89,1579.06,1043.55,1346.64,488.94,380.51,1464.10,590.23,460.66,368.24,219.53,910.17,1948.76,2130.73,231.52,8241.05,2397.26,2134.06,344.94,288.74,996.71,301.07
2056,extensive grazing system,non-dairy cattle,1.56,11.16,13.17,7.89,59.31,53.25,0.19,10.80,45.06,4.62,0.00,0.00,18.19,0.00,6.45,0.00,4.86,87.06,0.81,25.99,7.06,1.70,0.00,20.72,29.36,17.09
2056,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.67,5.10,2.89,0.15,2.83,15.31,0.21,0.00,0.00,0.18,0.00,0.24,0.00,0.09,3.50,0.13,4.46,0.06,0.01,0.00,4.60,1.75,6.92
2056,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2056,extensive grazing system,sheep & goats,0.49,6.17,7.37,2.95,15.93,34.96,6.38,35.60,65.37,11.43,0.00,0.00,3.21,0.00,2.78,0.00,6.11,35.12,2.33,220.62,2.32,4.05,0.00,81.59,35.97,69.14
2056,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2056,total,non-dairy cattle,15.39,91.79,35.12,21.06,265.99,204.41,13.09,64.33,111.31,13.14,80.78,11.00,20.23,4.71,16.58,14.64,18.99,270.74,3.14,86.14,57.58,14.38,2.25,39.54,99.86,29.96
2056,total,dairy cattle,1.22,9.88,2.42,4.85,20.96,15.23,8.10,19.67,72.19,0.57,19.86,6.39,7.42,3.77,13.66,10.93,7.63,99.46,0.26,13.15,5.94,0.92,0.80,8.70,51.06,11.98
2056,total,pigs,13.34,63.89,25.62,10.61,27.87,32.66,0.03,42.82,13.50,2.92,114.62,26.64,0.00,13.73,2.71,27.45,0.27,12.65,10.50,564.09,127.41,10.41,7.11,4.09,0.97,14.45
2056,total,sheep & goats,1.08,12.40,21.28,10.11,61.28,114.60,163.32,326.43,583.77,20.38,164.26,30.45,74.00,5.17,83.98,46.28,306.45,163.63,3.56,369.90,18.30,35.43,0.03,137.86,202.26,69.14
2056,total,poultry,214.47,2542.17,847.25,497.76,1845.89,1579.06,1043.55,1346.64,488.94,380.51,1464.10,590.23,460.66,368.24,219.53,910.17,1948.76,2130.73,231.52,8241.05,2397.26,2134.06,344.94,288.74,996.71,301.07
2057,intensive grazing system,non-dairy cattle,13.98,81.00,22.12,13.29,208.67,153.07,13.01,53.50,66.79,8.75,81.82,11.08,2.04,4.74,10.15,14.66,14.41,184.41,2.35,59.83,50.93,12.63,2.23,18.94,70.78,13.10
2057,intensive grazing system,dairy cattle,1.14,9.24,2.02,4.19,15.82,12.39,7.97,16.89,57.53,0.36,19.86,6.38,7.26,3.78,13.43,10.96,7.59,95.80,0.12,8.62,5.94,0.90,0.79,4.13,49.36,5.18
2057,intensive grazing system,pigs,13.38,63.85,25.72,10.65,27.83,32.82,0.03,43.83,13.90,2.94,114.38,26.56,0.00,13.74,2.72,27.43,0.28,12.73,10.42,563.09,128.33,10.46,7.07,4.09,0.98,14.71
2057,intensive grazing system,sheep & goats,0.60,6.35,14.06,7.25,46.33,80.64,158.40,291.21,521.64,9.09,167.12,30.76,71.74,5.31,81.20,46.85,304.92,128.61,1.24,148.54,16.08,31.35,0.03,56.72,166.23,0.00
2057,intensive grazing system,poultry,215.69,2546.39,851.56,500.28,1843.36,1585.22,1049.02,1375.05,501.45,382.48,1461.99,588.43,462.10,368.45,220.69,911.40,1969.69,2147.76,229.93,8219.64,2417.40,2140.34,342.89,290.69,1001.72,303.76
2057,extensive grazing system,non-dairy cattle,1.58,11.21,13.15,7.92,59.36,53.58,0.19,10.68,44.79,4.74,0.00,0.00,18.26,0.00,6.44,0.00,4.90,87.81,0.82,26.03,7.07,1.69,0.00,20.80,29.10,16.35
2057,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.67,5.10,2.89,0.15,2.78,15.35,0.21,0.00,0.00,0.18,0.00,0.23,0.00,0.09,3.47,0.13,4.46,0.06,0.01,0.00,4.61,1.74,6.69
2057,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2057,extensive grazing system,sheep & goats,0.50,6.28,7.39,2.97,16.14,35.17,6.40,35.22,65.11,11.63,0.00,0.00,3.25,0.00,2.77,0.00,6.16,35.16,2.36,221.52,2.32,4.02,0.00,82.08,35.99,69.12
2057,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2057,total,non-dairy cattle,15.56,92.21,35.27,21.20,268.03,206.65,13.21,64.18,111.58,13.49,81.82,11.08,20.30,4.74,16.59,14.66,19.31,272.22,3.17,85.86,58.01,14.32,2.23,39.74,99.88,29.45
2057,total,dairy cattle,1.22,9.90,2.42,4.86,20.93,15.28,8.12,19.67,72.88,0.57,19.86,6.38,7.44,3.78,13.67,10.96,7.69,99.28,0.26,13.07,6.00,0.91,0.79,8.74,51.11,11.87
2057,total,pigs,13.38,63.85,25.72,10.65,27.83,32.82,0.03,43.83,13.90,2.94,114.38,26.56,0.00,13.74,2.72,27.43,0.28,12.73,10.42,563.09,128.33,10.46,7.07,4.09,0.98,14.71
2057,total,sheep & goats,1.10,12.63,21.46,10.22,62.48,115.81,164.81,326.43,586.75,20.73,167.12,30.76,74.99,5.31,83.97,46.85,311.08,163.77,3.60,370.07,18.41,35.37,0.03,138.81,202.21,69.12
2057,total,poultry,215.69,2546.39,851.56,500.28,1843.36,1585.22,1049.02,1375.05,501.45,382.48,1461.99,588.43,462.10,368.45,220.69,911.40,1969.69,2147.76,229.93,8219.64,2417.40,2140.34,342.89,290.69,1001.72,303.76
2058,intensive grazing system,non-dairy cattle,14.14,81.37,22.28,13.41,210.66,155.01,13.13,53.46,67.32,8.99,82.86,11.17,2.04,4.78,10.18,14.68,14.69,185.09,2.37,59.51,51.34,12.58,2.22,19.06,71.04,13.32
2058,intensive grazing system,dairy cattle,1.15,9.27,2.02,4.20,15.79,12.44,7.99,16.94,58.17,0.36,19.87,6.37,7.28,3.79,13.45,11.00,7.66,95.63,0.12,8.54,6.00,0.90,0.79,4.16,49.41,5.30
2058,intensive grazing system,pigs,13.43,63.81,25.82,10.70,27.80,32.97,0.03,44.83,14.29,2.96,114.14,26.49,0.00,13.75,2.73,27.42,0.28,12.81,10.34,562.08,129.25,10.51,7.02,4.10,0.99,14.97
2058,intensive grazing system,sheep & goats,0.61,6.47,14.22,7.34,47.32,81.63,159.86,291.55,524.80,9.24,169.98,31.06,72.69,5.44,81.21,47.41,309.48,128.71,1.26,147.83,16.18,31.32,0.03,57.16,166.17,0.00
2058,intensive grazing system,poultry,216.90,2550.59,855.86,502.79,1840.84,1591.34,1054.48,1403.29,513.88,384.44,1459.89,586.65,463.54,368.66,221.85,912.62,1990.52,2164.71,228.35,8198.29,2437.46,2146.59,340.84,292.64,1006.69,306.43
2058,extensive grazing system,non-dairy cattle,1.59,11.26,13.14,7.94,59.40,53.88,0.19,10.56,44.56,4.85,0.00,0.00,18.34,0.00,6.42,0.00,4.94,88.59,0.83,26.07,7.09,1.68,0.00,20.89,28.87,15.65
2058,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.68,5.11,2.90,0.15,2.73,15.39,0.21,0.00,0.00,0.18,0.00,0.23,0.00,0.09,3.46,0.13,4.46,0.06,0.01,0.00,4.61,1.75,6.48
2058,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2058,extensive grazing system,sheep & goats,0.50,6.39,7.42,2.99,16.35,35.38,6.43,34.88,64.90,11.84,0.00,0.00,3.28,0.00,2.76,0.00,6.21,35.20,2.39,222.37,2.33,4.00,0.00,82.59,36.00,69.10
2058,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2058,total,non-dairy cattle,15.73,92.63,35.42,21.35,270.06,208.88,13.32,64.02,111.88,13.84,82.86,11.17,20.38,4.78,16.60,14.68,19.63,273.68,3.20,85.58,58.43,14.25,2.22,39.95,99.91,28.97
2058,total,dairy cattle,1.23,9.93,2.42,4.88,20.89,15.34,8.14,19.67,73.56,0.57,19.87,6.37,7.47,3.79,13.68,11.00,7.75,99.10,0.26,12.99,6.06,0.91,0.79,8.77,51.15,11.78
2058,total,pigs,13.43,63.81,25.82,10.70,27.80,32.97,0.03,44.83,14.29,2.96,114.14,26.49,0.00,13.75,2.73,27.42,0.28,12.81,10.34,562.08,129.25,10.51,7.02,4.10,0.99,14.97
2058,total,sheep & goats,1.11,12.86,21.64,10.33,63.67,117.01,166.29,326.43,589.70,21.07,169.98,31.06,75.97,5.44,83.97,47.41,315.69,163.91,3.65,370.20,18.51,35.32,0.03,139.76,202.16,69.10
2058,total,poultry,216.90,2550.59,855.86,502.79,1840.84,1591.34,1054.48,1403.29,513.88,384.44,1459.89,586.65,463.54,368.66,221.85,912.62,1990.52,2164.71,228.35,8198.29,2437.46,2146.59,340.84,292.64,1006.69,306.43
2059,intensive grazing system,non-dairy cattle,14.29,81.74,22.45,13.52,212.66,156.92,13.25,53.43,67.84,9.22,83.89,11.26,2.04,4.81,10.21,14.71,14.97,185.77,2.39,59.19,51.74,12.52,2.20,19.18,71.27,13.52
2059,intensive grazing system,dairy cattle,1.15,9.30,2.02,4.22,15.75,12.49,8.02,16.98,58.81,0.36,19.87,6.36,7.31,3.80,13.46,11.03,7.72,95.47,0.12,8.46,6.06,0.90,0.79,4.19,49.46,5.41
2059,intensive grazing system,pigs,13.47,63.77,25.91,10.75,27.77,33.13,0.03,45.82,14.68,2.98,113.90,26.41,0.00,13.77,2.73,27.41,0.28,12.89,10.26,561.08,130.17,10.55,6.98,4.10,1.00,15.23
2059,intensive grazing system,sheep & goats,0.62,6.59,14.38,7.43,48.30,82.61,161.33,291.92,528.00,9.38,172.83,31.36,73.65,5.57,81.21,47.98,314.06,128.81,1.27,147.09,16.28,31.29,0.03,57.61,166.10,0.00
2059,intensive grazing system,poultry,218.11,2554.78,860.15,505.28,1838.32,1597.43,1059.91,1431.36,526.22,386.39,1457.79,584.87,464.97,368.87,223.01,913.84,2011.27,2181.57,226.78,8176.98,2457.45,2152.83,338.80,294.57,1011.62,309.08
2059,extensive grazing system,non-dairy cattle,1.61,11.30,13.13,7.96,59.43,54.19,0.19,10.44,44.33,4.97,0.00,0.00,18.41,0.00,6.41,0.00,4.98,89.32,0.83,26.10,7.11,1.66,0.00,20.97,28.67,14.99
2059,extensive grazing system,dairy cattle,0.08,0.66,0.40,0.68,5.11,2.90,0.15,2.69,15.42,0.21,0.00,0.00,0.19,0.00,0.23,0.00,0.09,3.44,0.13,4.46,0.06,0.01,0.00,4.61,1.74,6.28
2059,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2059,extensive grazing system,sheep & goats,0.51,6.49,7.44,3.00,16.56,35.60,6.43,34.51,64.62,12.04,0.00,0.00,3.31,0.00,2.75,0.00,6.22,35.23,2.42,223.28,2.33,3.98,0.00,83.09,36.01,69.08
2059,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2059,total,non-dairy cattle,15.90,93.05,35.57,21.48,272.10,211.11,13.44,63.87,112.17,14.19,83.89,11.26,20.45,4.81,16.62,14.71,19.95,275.09,3.22,85.30,58.85,14.19,2.20,40.15,99.94,28.51
2059,total,dairy cattle,1.23,9.96,2.42,4.90,20.86,15.39,8.17,19.67,74.23,0.58,19.87,6.36,7.49,3.80,13.69,11.03,7.81,98.91,0.26,12.91,6.12,0.91,0.79,8.81,51.20,11.69
2059,total,pigs,13.47,63.77,25.91,10.75,27.77,33.13,0.03,45.82,14.68,2.98,113.90,26.41,0.00,13.77,2.73,27.41,0.28,12.89,10.26,561.08,130.17,10.55,6.98,4.10,1.00,15.23
2059,total,sheep & goats,1.13,13.09,21.82,10.44,64.86,118.21,167.76,326.43,592.62,21.42,172.83,31.36,76.96,5.57,83.96,47.98,320.27,164.04,3.70,370.37,18.61,35.26,0.03,140.70,202.11,69.08
2059,total,poultry,218.11,2554.78,860.15,505.28,1838.32,1597.43,1059.91,1431.36,526.22,386.39,1457.79,584.87,464.97,368.87,223.01,913.84,2011.27,2181.57,226.78,8176.98,2457.45,2152.83,338.80,294.57,1011.62,309.08
2060,intensive grazing system,non-dairy cattle,14.45,82.12,22.61,13.64,214.64,158.83,13.36,53.40,68.36,9.45,84.93,11.34,2.04,4.85,10.24,14.73,15.25,186.40,2.41,58.88,52.14,12.47,2.19,19.30,71.48,13.71
2060,intensive grazing system,dairy cattle,1.16,9.32,2.02,4.23,15.72,12.54,8.04,17.02,59.45,0.36,19.87,6.36,7.33,3.81,13.47,11.07,7.78,95.30,0.12,8.38,6.12,0.89,0.78,4.23,49.50,5.52
2060,intensive grazing system,pigs,13.51,63.73,26.01,10.80,27.74,33.28,0.03,46.79,15.07,3.00,113.66,26.33,0.00,13.78,2.74,27.40,0.28,12.98,10.18,560.08,131.07,10.60,6.93,4.10,1.01,15.48
