# File: IMAGE_an_feed_bySystem.csv
# Title: IMAGE animal production feed inputs by system
# Units: Gg dm
# Author: XZ
# Source: IMAGE v3.2 (Jonathan Doelman Oct 2022)
# Column types: icccnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
year,system,feed,commodity,Canada,USA,Mexico,Rest Central America,Brazil,Rest South America,Northern Africa,Western Africa,Eastern Africa,South Africa,OECD Europe,Eastern Europe,Turkey,Ukraine +,Asia-Stan,Russia +,Middle East,India,Korea,China +,South East Asia,Indonesia +,Japan,Oceania,Rest of S. Asia,Rest of S. Africa
2060,total,residues,sheep & goats,10,56,63,86,687,796,3742,466,2964,307,3980,991,1863,0,2248,1122,8151,422,0,1392,29,11,0,0,724,0
2060,total,residues,poultry,782,20108,2081,3113,9643,8070,5670,8241,4738,1281,5524,2830,1112,2573,509,5723,7334,11620,419,82744,15511,30421,977,1034,6218,3279
2060,total,residues,total,7307,64110,13831,18791,282075,133021,40880,38649,144887,8306,176001,33022,27909,7581,20915,29522,43123,228585,2299,334069,77632,40695,9931,6274,97012,17371
2060,total,scavenging,non-dairy cattle,0,0,6533,3314,39485,34838,2045,8196,16861,2567,0,0,1767,0,1012,0,3055,282227,133,12391,21873,5565,0,0,99988,3419
2060,total,scavenging,dairy cattle,0,0,857,1068,4529,3391,1951,3112,17900,278,0,0,2383,0,184,0,1702,126082,53,2802,2565,437,0,0,62788,1786
2060,total,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,total,scavenging,sheep & goats,0,0,430,189,1307,1672,1596,3531,7234,1006,0,0,801,0,25,0,3870,5214,10,6586,584,231,0,3098,8548,742
2060,total,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,total,scavenging,total,0,0,7820,4571,45321,39901,5592,14839,41996,3851,0,0,4951,0,1221,0,8626,413523,197,21780,25022,6234,0,3098,171324,5947
2060,total,grass & fodder,non-dairy cattle,30161,178177,84826,42122,349708,422898,12990,86223,211465,31246,147122,19298,29129,7883,25487,22466,29020,189170,6380,152011,79320,20439,1386,105746,65336,44478
2060,total,grass & fodder,dairy cattle,4299,41129,7953,9290,40538,32812,8217,27290,190873,2812,53250,12817,6923,8261,7940,20916,5339,36287,1526,33293,9473,1617,1309,45654,18152,21482
2060,total,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,total,grass & fodder,sheep & goats,589,3602,5583,2314,16015,21178,7993,21544,44123,6776,30473,8156,4028,1496,5724,13933,19058,4742,306,93629,3662,1451,3,46853,7755,6681
2060,total,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,total,grass & fodder,total,35049,222908,98362,53725,406261,476888,29200,135058,446461,40834,230845,40271,40080,17641,39151,57314,53417,230199,8211,278933,92455,23507,2698,198253,91243,72640
2060,total,total,non-dairy cattle,50882,295956,113122,56976,747933,590073,38202,142325,279512,46012,268932,35275,34877,14409,39194,41067,58074,646774,10304,233458,154168,39776,6929,124365,230629,62215
2060,total,total,dairy cattle,10902,102846,16147,20044,84715,64055,38044,58445,307897,5263,147796,35574,46371,18480,34643,46785,33125,322872,2342,53667,23373,3991,7007,55375,160725,34269
2060,total,total,pigs,9232,43734,12245,4930,15648,17869,13,17422,7136,1683,77861,15890,0,8292,1546,16754,167,5305,5792,367298,67437,4482,4192,2607,386,7276
2060,total,total,sheep & goats,650,3951,6317,2655,18363,24101,15762,26680,54651,8574,36259,9705,7909,1780,11397,16578,38200,10419,337,103938,4495,1781,4,56151,17081,7423
2060,total,total,poultry,6017,78146,22057,12350,49936,44749,24508,30504,13685,9170,41223,14926,13279,10004,5163,24655,46336,51721,4275,227566,63448,45729,8979,8014,20946,7550
2060,total,total,total,77683,524633,169887,96956,916595,740847,116528,275376,662881,70702,572070,111370,102435,52965,91944,145838,175902,1037091,23050,985927,312920,95758,27111,246512,429767,118732
2061,intensive grazing system,food crops,non-dairy cattle,17604,99525,16704,4436,123800,36369,8902,34154,6586,6863,38473,5802,1920,6616,7364,10762,12647,76540,3820,36691,32067,7434,1582,15792,32496,8197
2061,intensive grazing system,food crops,dairy cattle,5576,52065,5464,3408,9546,6370,10950,19851,10029,1247,29557,8197,14274,10293,14147,14999,12134,46247,762,9129,6422,830,1701,8243,22884,6153
2061,intensive grazing system,food crops,pigs,7014,28072,7639,2743,9883,11196,5,9846,3899,1153,57821,11297,0,3221,1107,12509,133,2247,3746,154970,31172,1632,3024,1831,203,4043
2061,intensive grazing system,food crops,sheep & goats,52,301,246,67,364,463,2447,1148,333,495,1843,566,1226,294,3409,1557,7202,41,21,2330,224,88,1,6261,54,0
2061,intensive grazing system,food crops,poultry,5201,57399,19854,9084,40261,35293,18585,22636,9073,7767,34435,11935,12051,7308,4454,18432,38597,40401,3708,142709,47384,15116,7664,6786,14532,4319
2061,intensive grazing system,food crops,total,35448,237361,49907,19738,183854,89691,40889,87635,29920,17526,162129,37796,29472,27732,30480,58259,70714,165476,12056,345828,117269,25100,13972,38913,70169,22712
2061,intensive grazing system,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,animal products,pigs,92,431,93,70,0,572,0,2,50,31,2310,133,0,71,69,461,3,0,136,2143,710,34,119,72,5,0
2061,intensive grazing system,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,animal products,poultry,60,783,222,193,0,1533,349,0,92,172,1235,120,133,133,239,560,799,0,122,1620,973,175,267,242,280,0
2061,intensive grazing system,animal products,total,153,1215,315,263,0,2105,349,2,142,203,3545,253,133,204,309,1020,802,0,257,3763,1683,209,386,313,285,0
2061,intensive grazing system,residues,non-dairy cattle,3353,18957,5303,7253,237775,97793,14564,13927,45069,5175,84837,10314,2067,0,5398,7922,13736,99537,0,32056,21492,6339,3911,3008,33031,5650
2061,intensive grazing system,residues,dairy cattle,1062,9917,1891,6344,30014,21634,17328,8374,90263,910,65177,14573,22997,0,12445,11041,14208,114489,0,8324,5076,1109,3968,1570,57141,4677
2061,intensive grazing system,residues,pigs,2148,15224,4569,2136,5746,6188,7,7842,3410,512,17618,4404,0,5012,379,3831,32,3090,1874,209136,36027,2826,1011,707,183,3462
2061,intensive grazing system,residues,sheep & goats,10,57,64,88,706,809,3768,469,2994,314,4065,1006,1879,0,2254,1146,8245,421,0,1392,29,11,0,0,724,0
2061,intensive grazing system,residues,poultry,786,20158,2091,3125,9639,8069,5689,8340,4830,1286,5520,2830,1114,2576,512,5737,7384,11670,417,82731,15635,30529,969,1040,6226,3306
2061,intensive grazing system,residues,total,7360,64314,13918,18947,283880,134492,41356,38953,146565,8197,177217,33126,28056,7588,20988,29677,43605,229208,2291,333639,78259,40815,9859,6325,97304,17095
2061,intensive grazing system,scavenging,non-dairy cattle,0,0,4507,2394,31441,27479,2040,7185,12914,1799,0,0,347,0,0,0,2294,183264,0,8497,15106,3885,0,0,68201,2069
2061,intensive grazing system,scavenging,dairy cattle,0,0,727,964,3440,2770,1805,2791,16327,213,0,0,2379,0,0,0,1681,121257,0,1726,2524,426,0,0,60370,1071
2061,intensive grazing system,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,scavenging,sheep & goats,0,0,310,155,1070,1272,1554,3283,6755,809,0,0,776,0,0,0,3862,4676,0,3722,514,202,0,0,7860,0
2061,intensive grazing system,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,scavenging,total,0,0,5545,3514,35951,31521,5399,13259,35995,2822,0,0,3502,0,0,0,7837,309197,0,13945,18145,4512,0,0,136431,3140
2061,intensive grazing system,grass & fodder,non-dairy cattle,25192,142424,45605,24224,193318,278022,12546,66433,134464,16633,148228,19372,2132,7953,6277,22460,14106,89835,3860,78065,69396,17845,1373,39150,33432,19132
2061,intensive grazing system,grass & fodder,dairy cattle,3725,34776,5448,7224,19882,20743,5029,20907,158158,1598,53152,12775,6629,8282,4446,20954,4685,31333,514,12927,9451,1594,1299,11171,15599,8022
2061,intensive grazing system,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,grass & fodder,sheep & goats,325,1867,3233,1618,11158,13271,7561,19108,39310,4926,30814,8198,3778,1533,5512,14098,18793,4204,112,38831,2994,1177,3,19051,7067,0
2061,intensive grazing system,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,intensive grazing system,grass & fodder,total,29242,179067,54286,33065,224357,312035,25136,106448,331931,23156,232193,40345,12538,17769,16235,57512,37584,125372,4486,129824,81841,20616,2676,69372,56098,27154
2061,intensive grazing system,total,non-dairy cattle,46150,260906,72119,38308,586334,439662,38052,121699,199032,30469,271538,35488,6465,14570,19039,41144,42783,449176,7680,155309,138061,35502,6866,57950,167160,35047
2061,intensive grazing system,total,dairy cattle,10363,96758,13530,17940,62881,51516,35113,51923,274776,3968,147885,35545,46279,18575,31037,46994,32709,313326,1276,32106,23472,3959,6968,20984,155994,19923
2061,intensive grazing system,total,pigs,9255,43728,12301,4948,15629,17956,13,17690,7359,1696,77749,15833,0,8304,1555,16800,168,5337,5755,366249,67909,4493,4155,2610,391,7506
2061,intensive grazing system,total,sheep & goats,387,2224,3853,1928,13297,15815,15329,24008,49391,6545,36722,9769,7659,1827,11176,16801,38102,9342,133,46276,3762,1479,4,25312,15704,0
2061,intensive grazing system,total,poultry,6048,78340,22167,12402,49901,44895,24623,30977,13996,9225,41191,14885,13298,10017,5205,24728,46780,52071,4247,227060,63993,45820,8900,8068,21039,7625
2061,intensive grazing system,total,total,72203,481956,123971,75526,728042,569844,113130,246297,544554,51904,575084,111521,73701,53293,68013,146468,160543,829253,19091,826999,297196,91252,26893,114923,360288,70101
2061,extensive grazing system,food crops,non-dairy cattle,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
2061,extensive grazing system,food crops,dairy cattle,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
2061,extensive grazing system,food crops,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,food crops,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,food crops,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,food crops,total,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
2061,extensive grazing system,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,animal products,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,animal products,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,animal products,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,residues,non-dairy cattle,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
2061,extensive grazing system,residues,dairy cattle,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
2061,extensive grazing system,residues,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,residues,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,residues,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,residues,total,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
2061,extensive grazing system,scavenging,non-dairy cattle,0,0,2074,953,8276,7756,31,1029,4041,817,0,0,1428,0,1010,0,796,100629,134,3858,6960,1671,0,0,31859,1329
2061,extensive grazing system,scavenging,dairy cattle,0,0,132,110,1081,637,174,334,1767,66,0,0,17,0,184,0,37,4980,53,1066,78,12,0,0,2596,711
2061,extensive grazing system,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,scavenging,sheep & goats,0,0,125,38,268,422,53,268,544,218,0,0,31,0,25,0,52,532,10,2867,77,30,0,3108,690,744
2061,extensive grazing system,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,scavenging,total,0,0,2331,1101,9626,8815,257,1631,6352,1101,0,0,1477,0,1219,0,885,106141,198,7791,7115,1713,0,3108,35145,2783
2061,extensive grazing system,grass & fodder,non-dairy cattle,5169,36019,39408,18113,157248,147371,582,19558,76781,15110,0,0,27135,0,19195,0,15122,100629,2547,73310,10440,2506,0,66826,31859,24566
2061,extensive grazing system,grass & fodder,dairy cattle,581,6371,2499,2090,20542,12096,3298,6344,33579,1226,0,0,325,0,3496,0,694,4980,1010,20252,117,19,0,34518,2596,13146
2061,extensive grazing system,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,grass & fodder,sheep & goats,271,1787,2375,718,5101,8018,479,2410,4893,1960,0,0,282,0,223,0,468,532,196,54476,692,269,0,27971,690,6693
2061,extensive grazing system,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,grass & fodder,total,6021,44177,44281,20922,182891,167484,4359,28311,115253,18297,0,0,27742,0,22913,0,16285,106141,3753,148038,11250,2793,0,129315,35145,44405
2061,extensive grazing system,total,non-dairy cattle,5169,36019,41482,19067,165525,155127,613,20587,80822,16335,0,0,28564,0,20205,0,15918,201258,2681,77169,17401,4177,0,66826,63718,26558
2061,extensive grazing system,total,dairy cattle,581,6371,2630,2200,21623,12733,3472,6678,35346,1326,0,0,342,0,3680,0,731,9960,1064,21318,196,31,0,34518,5191,14212
2061,extensive grazing system,total,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,total,sheep & goats,271,1787,2500,756,5370,8440,532,2677,5437,2178,0,0,313,0,247,0,520,1065,206,57343,769,299,0,31078,1380,7437
2061,extensive grazing system,total,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,extensive grazing system,total,total,6021,44177,46612,22023,192517,176299,4617,29942,121605,19839,0,0,29219,0,24132,0,17170,212283,3951,155829,18366,4506,0,132423,70289,48207
2061,total,food crops,non-dairy cattle,17604,99525,16704,4436,123800,36369,8902,34154,6586,7050,38473,5802,1920,6616,7364,10762,12647,76540,3820,36691,32067,7434,1582,15792,32496,8501
2061,total,food crops,dairy cattle,5576,52065,5464,3408,9546,6370,10950,19851,10029,1262,29557,8197,14274,10293,14147,14999,12134,46247,762,9129,6422,830,1701,8243,22884,6316
2061,total,food crops,pigs,7014,28072,7639,2743,9883,11196,5,9846,3899,1153,57821,11297,0,3221,1107,12509,133,2247,3746,154970,31172,1632,3024,1831,203,4043
2061,total,food crops,sheep & goats,52,301,246,67,364,463,2447,1148,333,495,1843,566,1226,294,3409,1557,7202,41,21,2330,224,88,1,6261,54,0
2061,total,food crops,poultry,5201,57399,19854,9084,40261,35293,18585,22636,9073,7767,34435,11935,12051,7308,4454,18432,38597,40401,3708,142709,47384,15116,7664,6786,14532,4319
2061,total,food crops,total,35448,237361,49907,19738,183854,89691,40889,87635,29920,17728,162129,37796,29472,27732,30480,58259,70714,165476,12056,345828,117269,25100,13972,38913,70169,23180
2061,total,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,animal products,pigs,92,431,93,70,0,572,0,2,50,31,2310,133,0,71,69,461,3,0,136,2143,710,34,119,72,5,0
2061,total,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,animal products,poultry,60,783,222,193,0,1533,349,0,92,172,1235,120,133,133,239,560,799,0,122,1620,973,175,267,242,280,0
2061,total,animal products,total,153,1215,315,263,0,2105,349,2,142,203,3545,253,133,204,309,1020,802,0,257,3763,1683,209,386,313,285,0
2061,total,residues,non-dairy cattle,3353,18957,5303,7253,237775,97793,14564,13927,45069,5395,84837,10314,2067,0,5398,7922,13736,99537,0,32056,21492,6339,3911,3008,33031,6009
2061,total,residues,dairy cattle,1062,9917,1891,6344,30014,21634,17328,8374,90263,928,65177,14573,22997,0,12445,11041,14208,114489,0,8324,5076,1109,3968,1570,57141,4869
2061,total,residues,pigs,2148,15224,4569,2136,5746,6188,7,7842,3410,512,17618,4404,0,5012,379,3831,32,3090,1874,209136,36027,2826,1011,707,183,3462
2061,total,residues,sheep & goats,10,57,64,88,706,809,3768,469,2994,314,4065,1006,1879,0,2254,1146,8245,421,0,1392,29,11,0,0,724,0
2061,total,residues,poultry,786,20158,2091,3125,9639,8069,5689,8340,4830,1286,5520,2830,1114,2576,512,5737,7384,11670,417,82731,15635,30529,969,1040,6226,3306
2061,total,residues,total,7360,64314,13918,18947,283880,134492,41356,38953,146565,8436,177217,33126,28056,7588,20988,29677,43605,229208,2291,333639,78259,40815,9859,6325,97304,17645
2061,total,scavenging,non-dairy cattle,0,0,6582,3348,39718,35235,2071,8214,16955,2616,0,0,1775,0,1010,0,3090,283893,134,12355,22067,5555,0,0,100061,3398
2061,total,scavenging,dairy cattle,0,0,859,1074,4521,3406,1979,3125,18094,280,0,0,2396,0,184,0,1718,126237,53,2792,2602,438,0,0,62965,1782
2061,total,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,scavenging,sheep & goats,0,0,435,193,1338,1694,1607,3551,7298,1027,0,0,808,0,25,0,3914,5208,10,6590,591,232,0,3108,8550,744
2061,total,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,scavenging,total,0,0,7875,4615,45577,40336,5657,14890,42347,3923,0,0,4979,0,1219,0,8722,415338,198,21737,25260,6225,0,3108,171576,5923
2061,total,grass & fodder,non-dairy cattle,30362,178443,85013,42337,350566,425392,13128,85991,211245,31743,148228,19372,29267,7953,25472,22460,29228,190464,6407,151376,79837,20351,1373,105976,65291,43698
2061,total,grass & fodder,dairy cattle,4306,41147,7947,9313,40423,32839,8327,27251,191737,2824,53152,12775,6954,8282,7941,20954,5380,36312,1524,33180,9568,1612,1299,45689,18195,21168
2061,total,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,grass & fodder,sheep & goats,595,3654,5608,2336,16259,21288,8040,21517,44203,6886,30814,8198,4059,1533,5735,14098,19262,4736,308,93307,3686,1446,3,47022,7757,6693
2061,total,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,total,grass & fodder,total,35263,223244,98567,53987,407249,479520,29496,134759,447184,41453,232193,40345,40280,17769,39148,57512,53869,231513,8239,277862,93091,23409,2676,198687,91243,71559
2061,total,total,non-dairy cattle,51319,296925,113601,57374,751859,594789,38665,142286,279854,46804,271538,35488,35029,14570,39244,41144,58701,650434,10361,232477,155462,39678,6866,124776,230879,61605
2061,total,total,dairy cattle,10944,103129,16160,20140,84504,64249,38584,58601,310122,5293,147885,35545,46622,18575,34717,46994,33440,323286,2340,53424,23667,3990,6968,55502,161185,34135
2061,total,total,pigs,9255,43728,12301,4948,15629,17956,13,17690,7359,1696,77749,15833,0,8304,1555,16800,168,5337,5755,366249,67909,4493,4155,2610,391,7506
2061,total,total,sheep & goats,658,4012,6353,2684,18667,24255,15861,26686,54828,8723,36722,9769,7972,1827,11423,16801,38622,10407,340,103619,4531,1777,4,56391,17084,7437
2061,total,total,poultry,6048,78340,22167,12402,49901,44895,24623,30977,13996,9225,41191,14885,13298,10017,5205,24728,46780,52071,4247,227060,63993,45820,8900,8068,21039,7625
2061,total,total,total,78223,526134,170583,97549,920560,746143,117747,276239,666159,71742,575084,111521,102920,53293,92145,146468,177713,1041536,23042,982829,315562,95758,26893,247346,430577,118307
2062,intensive grazing system,food crops,non-dairy cattle,17804,100106,16893,4493,124758,36867,9016,34283,6647,7001,38942,5852,1922,6707,7401,10810,12831,76827,3848,36526,32420,7433,1567,15941,32593,8319
2062,intensive grazing system,food crops,dairy cattle,5606,52282,5478,3431,9525,6404,11107,19979,10147,1256,29615,8202,14353,10367,14184,15098,12253,46309,761,9067,6512,831,1692,8322,22951,6259
2062,intensive grazing system,food crops,pigs,7031,28068,7684,2754,9872,11267,5,10017,4025,1163,57738,11249,0,3229,1114,12545,134,2267,3716,154151,31443,1634,2996,1833,205,4178
2062,intensive grazing system,food crops,sheep & goats,53,308,250,68,374,471,2464,1156,336,506,1882,574,1236,304,3419,1591,7284,41,22,2330,228,89,1,6322,54,0
2062,intensive grazing system,food crops,poultry,5227,57541,19953,9123,40230,35433,18679,23009,9288,7815,34408,11894,12069,7318,4491,18490,38984,40702,3682,142224,47796,15100,7596,6831,14616,4367
2062,intensive grazing system,food crops,total,35722,238305,50258,19869,184758,90442,41271,88444,30444,17742,162586,37770,29581,27924,30609,58534,71487,166146,12029,344297,118399,25087,13852,39249,70418,23123
2062,intensive grazing system,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,intensive grazing system,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,intensive grazing system,animal products,pigs,92,431,94,70,0,576,0,2,51,31,2307,132,0,71,70,462,3,0,135,2131,716,34,118,72,5,0
2062,intensive grazing system,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,intensive grazing system,animal products,poultry,61,785,223,194,0,1539,351,0,94,173,1234,120,133,133,241,562,807,0,121,1614,982,174,265,243,282,0
